t,z,y,vz,vy,thrust_z,thrust_y,battery,delta,A,e_R,lf,vy_value,wh_rth,wh_land,crashed,landed,decision
29.560000000000002,2.5,2.2598255175075537e-05,-0.015823076923076926,0.006186798504238604,20.0,1.2142707967577544,0.0337362592492584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.57,2.5,-1.945555067631536e-05,-0.015823076923076926,-0.00420538058513909,20.0,-1.2470614907253232,0.033717345403463495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.580000000000002,2.5,3.979999182530285e-05,-0.015823076923076926,0.005925554250161821,20.0,1.2157121802361093,0.033698433376020784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.59,2.5,-4.749974306469628e-06,-0.015823076923076926,-0.004454996613177248,20.0,-1.2456661036006882,0.03367951961214307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.6,2.5,5.212195251930685e-05,-0.015823076923076926,0.005687192682577648,20.0,1.2170627154905873,0.03366060750731597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.61,2.5,5.297271351911847e-06,-0.015823076923076926,-0.0046824681167395,20.0,-1.2443592959180578,0.033641693820072496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.62,2.5,-0.0001400001681656744,-0.015823076923076926,-0.014529743951758626,20.0,-1.181673100202295,0.033622783714765764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.63,2.5,-0.00017872561191630226,-0.015823076923076926,-0.0038725443750627867,20.0,1.2788639492035005,0.033603867977219135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.64,2.5,-0.00011617534380379116,-0.015823076923076926,0.00625502681125111,20.0,1.2153085423576675,0.033584955972887874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.650000000000002,2.5,4.253475439911079e-05,-0.015823076923076926,0.015871009820290195,20.0,1.1539179610846904,0.03356604739461364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.66,2.5,9.246442213902635e-05,-0.015823076923076926,0.004992966773991555,20.0,-1.3053651655558367,0.03354713004441928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.67,2.5,3.901104976654937e-05,-0.015823076923076926,-0.0053453372372476975,20.0,-1.2405964813487103,0.03352821657738847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.68,2.5,-0.0001126116759884859,-0.015823076923076926,-0.015162272575503526,20.0,-1.1780322405906993,0.03350930667445567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.69,2.5,-0.00015736890703256997,-0.015823076923076926,-0.004475723104408406,20.0,1.2823859365314143,0.03349039072448752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.7,2.5,-0.0001005665810664869,-0.015823076923076926,0.0056802325966083065,20.0,1.2187146841220053,0.03347147852488779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.71,2.5,5.267001392926179e-05,-0.015823076923076926,0.01532365949957487,20.0,1.1572112283559874,0.03345256976731585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.72,2.5,9.739145417319282e-05,-0.015823076923076926,0.004472144024393103,20.0,-1.3021818570218118,0.03343365261257222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.73,2.5,3.898620518816361e-05,-0.015823076923076926,-0.005840524898502921,20.0,-1.2375202707475228,0.03341473932507811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.740000000000002,2.5,-0.00011734073727010828,-0.015823076923076926,-0.015632694245827188,20.0,-1.1750603216789122,0.03339582958687544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.75,2.5,-0.0001665629867407278,-0.015823076923076926,-0.004922224947061951,20.0,1.2852563158518284,0.03337691346335589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.76,2.5,-0.00011399471769110535,-0.015823076923076926,0.005256826904962243,20.0,1.2214862222429033,0.033358001104466704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.77,2.5,3.523076556055169e-05,-0.015823076923076926,0.014922548325165704,20.0,1.1598865704244152,0.033339092200864284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.78,2.5,7.615623892707377e-05,-0.015823076923076926,0.004092547336652208,20.0,-1.2996001186216193,0.03332017520428683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.79,2.5,1.4162579302519167e-05,-0.015823076923076926,-0.006199365962455461,20.0,-1.2350295958929203,0.03330126206183052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.8,2.5,-0.00014555259882118265,-0.015823076923076926,-0.015971517812370183,20.0,-1.1726582219897665,0.0332823524564705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.810000000000002,2.5,-0.00019797008714915484,-0.015823076923076926,-0.005241748832797219,20.0,1.2875722775487555,0.03326343619263955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.82,2.5,-0.00014841103943838877,-0.015823076923076926,0.004955904771076608,20.0,1.2237184324648591,0.03324452370519577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.830000000000002,2.5,-2.0155445944871145e-06,-0.015823076923076926,0.014639549484390165,20.0,1.1620373655976268,0.033225614683950966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.84,2.5,0.00023625257928407622,-0.015823076923076926,0.023826812387856333,20.0,1.1024715484159402,0.03320670884048056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.85,2.5,0.0003616010849125245,-0.015823076923076926,0.012534850562844826,20.0,-1.3550354190013807,0.03318778837905795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.86,2.5,0.00037957140571506857,-0.015823076923076926,0.0017970320802544043,20.0,-1.2885382179108507,0.03316887205663163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.87,2.5,0.00029551738077281673,-0.015823076923076926,-0.008405402494225186,20.0,-1.224292148937551,0.03314995953610933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.88,2.5,0.00011461019851444876,-0.015823076923076926,-0.018090718225836796,20.0,-1.1622378877933932,0.03313105050388546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.89,2.5,-0.00015815675586156383,-0.015823076923076926,-0.027276695437601257,20.0,-1.1023172654117355,0.03311214466842951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.900000000000002,2.5,-0.0003179631484148364,-0.015823076923076926,-0.01598063925532726,20.0,1.3555267418728796,0.03309322417565392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.91,2.5,-0.00037032375575192457,-0.015823076923076926,-0.005236060733708815,20.0,1.2893494225942135,0.03307430780398493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.92,2.5,-0.00032056714071325096,-0.015823076923076926,0.00497566150386736,20.0,1.225406668509141,0.033055395219159116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.93,2.5,-0.00017384054812168406,-0.015823076923076926,0.014672659259156689,20.0,1.1636397306347193,0.033036486110128306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.94,2.5,6.488529444477551e-05,-0.015823076923076926,0.023872584256645957,20.0,1.103990999698712,0.033017580187668136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.95,2.5,0.00019081147006392074,-0.015823076923076926,0.012592617561914522,20.0,-1.3535960033677719,0.03299865981803437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.96,2.5,0.00020947297590056722,-0.015823076923076926,0.0018661505836646483,20.0,-1.2871760373899848,0.03297974357822727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.97,2.5,0.00012621744182073205,-0.015823076923076926,-0.008325553407983516,20.0,-1.2230044789977796,0.032960831131926015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.98,2.5,-5.378993212238795e-05,-0.015823076923076926,-0.018000737394312,20.0,-1.1610220783594178,0.03294192216624161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29.990000000000002,2.5,-0.00012556153434319285,-0.015823076923076926,-0.0071771602220804896,20.0,1.298829260667781,0.03292300521682897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.0,2.5,-9.44493123688975e-05,-0.015823076923076926,0.003111222197429535,20.0,1.234605890341203,0.03290409209901705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.01,2.5,3.4376639351425925e-05,-0.015823076923076926,0.012882595172032343,20.0,1.172564756952337,0.03288518249882042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.02,2.5,5.592327077654922e-05,-0.015823076923076926,0.0021546631425123294,20.0,-1.2873518435424016,0.03286626624835519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.03,2.5,-2.446342158577293e-05,-0.015823076923076926,-0.008038669236232214,20.0,-1.223199885449345,0.03284735379079575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.04,2.5,-1.619776520010862e-06,-0.015823076923076926,0.002284364506576207,20.0,1.2387640491370104,0.03282844043076454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.05,2.5,0.0001192736531364872,-0.015823076923076926,0.012089342965649806,20.0,1.1765974150888319,0.03280953060741428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.060000000000002,2.5,0.0001332136038110574,-0.015823076923076926,0.0013939950674570194,20.0,-1.2834417477831344,0.03279061459365367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.07,2.5,4.553609952383303e-05,-0.015823076923076926,-0.008767750428722436,20.0,-1.2194094595415346,0.03277170235415676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.080000000000002,2.5,-0.00013860493377421498,-0.015823076923076926,-0.018414103329804803,20.0,-1.1575623481298842,0.03275279357743851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.09,2.5,-0.00021423283412023034,-0.015823076923076926,-0.007562790034601537,20.0,1.302157595424392,0.032733876424182684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.1,2.5,-0.00018671018135331776,-0.015823076923076926,0.002752265276691257,20.0,1.237806637355135,0.03271496311999411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.11,2.5,-6.121739199555073e-05,-0.015823076923076926,0.012549278935776701,20.0,1.1756416390902533,0.03269605334960229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.12,2.5,0.0001572424651034112,-0.015823076923076926,0.021845985709896192,20.0,1.1156048128943388,0.03267714681980704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.13,2.5,0.0002638389473649762,-0.015823076923076926,0.0106596482261565,20.0,-1.3423604980487631,0.032658227163302994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.14,2.5,0.0002640763271693926,-0.015823076923076926,2.3737980441643908e-05,20.0,-1.2763092294857827,0.032639311579475014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.150000000000002,2.5,0.00016327229580393246,-0.015823076923076926,-0.010080403136546017,20.0,-1.2124969340385194,0.03262039973591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.16,2.5,-3.3437113631513255e-05,-0.015823076923076926,-0.01967094094354457,20.0,-1.1508645368398263,0.0326014913234289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.17,2.5,-0.0001210926993663039,-0.015823076923076926,-0.008765558573479064,20.0,1.3086458844078606,0.032582573771305724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.18,2.5,-0.00010507407599085173,-0.015823076923076926,0.0016018623375452165,20.0,1.2440905093229138,0.03256366009981459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.19,2.5,9.42172345503724e-06,-0.015823076923076926,0.011449579944588896,20.0,1.1817261128452414,0.0325447499915566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.2,2.5,1.7375424646205327e-05,-0.015823076923076926,0.0007953701191168085,20.0,-1.2785051790566504,0.032525834275615804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.21,2.5,-7.589249993279354e-05,-0.015823076923076926,-0.009326792457899887,20.0,-1.2146595092420034,0.032506922308430775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.22,2.5,-6.524322674984348e-05,-0.015823076923076926,0.0010649273182950052,20.0,1.247006373143387,0.03248800846587331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.23,2.5,4.4118526223445596e-05,-0.015823076923076926,0.010936175297328907,20.0,1.1845497574840682,0.03246909820023006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.240000000000002,2.5,4.716598917378075e-05,-0.015823076923076926,0.0003047462950335148,20.0,-1.275771480275447,0.03245018264871969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.25,2.5,-5.078767474164623e-05,-0.015823076923076926,-0.009795366391542697,20.0,-1.2120135223891455,0.03243127083276832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.26,2.5,-4.4610768429365645e-05,-0.015823076923076926,0.0006176906312280583,20.0,1.2495668427324906,0.03241235683966566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.27,2.5,6.0485043330002314e-05,-0.015823076923076926,0.010509581175936795,20.0,1.1870268653650484,0.03239344643564431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.28,2.5,5.94662202997096e-05,-0.015823076923076926,-0.00010188230302927113,20.0,-1.2733756174759279,0.03237453102795549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.29,2.5,-4.2360671628123906e-05,-0.015823076923076926,-0.01018268919278335,20.0,-1.2096968267704895,0.03235561934414705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.3,2.5,-3.9870362675180025e-05,-0.015823076923076926,0.000249030895294388,20.0,1.2518064105693285,0.03233670521911473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.310000000000002,2.5,6.171922182463224e-05,-0.015823076923076926,0.010158958449981227,20.0,1.1891913065624207,0.0323177946939459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.32,2.5,5.736844467708079e-05,-0.015823076923076926,-0.0004350777147551447,20.0,-1.2712843397683644,0.03229887941157457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.330000000000002,2.5,-4.7622064729954394e-05,-0.015823076923076926,-0.010499050940703518,20.0,-1.2076767871138046,0.0322799678427824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.34,2.5,-4.813281578681034e-05,-0.015823076923076926,-5.1075105685595076e-05,20.0,1.2537571002021506,0.032261053602646056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.35,2.5,5.061264124808863e-05,-0.015823076923076926,0.009874545703489897,20.0,1.191074497101059,0.032242142971892915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.36,2.5,4.356919543613201e-05,-0.015823076923076926,-0.0007043445811956619,20.0,-1.269466834162267,0.03222322779826696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.37,2.5,-6.396784943445968e-05,-0.015823076923076926,-0.010753704487059168,20.0,-1.2059231887036206,0.032204316329165227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.38,2.5,-6.688418321473343e-05,-0.015823076923076926,-0.0002916333780273745,20.0,1.2554485330838152,0.032185401989078266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.39,2.5,2.959160553999088e-05,-0.015823076923076926,0.009647578875472431,20.0,1.1927054704199767,0.032166491266747275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.400000000000002,2.5,2.0409506814432985e-05,-0.015823076923076926,-0.0009182098725557895,20.0,-1.2678946497633863,0.03214757618706359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.41,2.5,-8.913993837083174e-05,-0.015823076923076926,-0.010954944518526471,20.0,-1.2044081575164818,0.03212866480397376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.42,2.5,-9.394704920351222e-05,-0.015823076923076926,-0.0004807110832680487,20.0,1.2569080122310106,0.03210975037753499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.43,2.5,7.550870112184906e-07,-0.015823076923076926,0.00947021362147307,20.0,1.1941109645689343,0.03209083957618646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.44,2.5,-1.008791071462757e-05,-0.015823076923076926,-0.001084299772584606,20.0,-1.2665416072869211,0.03207192457725789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.45,2.5,7.881025266939436e-05,-0.015823076923076926,0.008889816338402193,20.0,1.1968939333184159,0.032053013619175966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.46,2.5,6.238841760240766e-05,-0.015823076923076926,-0.0016421835066986693,20.0,-1.2638399814121035,0.032034098781234546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.47,2.5,-5.4073746727585794e-05,-0.015823076923076926,-0.011646216432999346,20.0,-1.2004839511560812,0.03201518762043023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.48,2.5,-6.547715853539061e-05,-0.015823076923076926,-0.0011403411807804822,20.0,1.2607050302662635,0.0319962729688682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.490000000000002,2.5,2.2934763765346562e-05,-0.015823076923076926,0.008841192230073716,20.0,1.1977840093025038,0.031977361960581555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.5,2.5,6.097571133590341e-06,-0.015823076923076926,-0.001683719263175622,20.0,-1.2629893791899205,0.03195844717325579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.51,2.5,-0.00011071225121456757,-0.015823076923076926,-0.011680982234815791,20.0,-1.1996715565968201,0.03193953605837902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.52,2.5,-0.0001223987025966208,-0.015823076923076926,-0.0011686451382053216,20.0,1.2614804515932563,0.031920621360759495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.53,2.5,-3.420818225171381e-05,-0.015823076923076926,0.008819052034490698,20.0,1.1985236607235221,0.03190171031072453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.54,2.5,0.00014879197768556348,-0.015823076923076926,0.018300015993727728,20.0,1.1377156751084434,0.03188280260714627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.55,2.5,0.00022170875790431698,-0.015823076923076926,0.007291678021875352,20.0,-1.3210005566222849,0.031863884290062004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.560000000000002,2.5,0.00018998550797976783,-0.015823076923076926,-0.003172324992454914,20.0,-1.2556803617196317,0.03184496993626531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.57,2.5,5.888061796430796e-05,-0.015823076923076926,-0.013110489001545987,20.0,-1.1925796810909286,0.031826059221001735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.580000000000002,2.5,-0.0001665275907826587,-0.015823076923076926,-0.022540820874696665,20.0,-1.1316398247780814,0.031807151842255646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.59,2.5,-0.00028133607051870327,-0.015823076923076926,-0.011480847973604458,20.0,1.327196748131065,0.03178823313882868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.6,2.5,-0.00029097906362724087,-0.015823076923076926,-0.0009642993108537595,20.0,1.2619858395300836,0.03176931841117557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.61,2.5,-0.00020070673586729048,-0.015823076923076926,0.009027232775995039,20.0,1.1989838504218557,0.03175040733515305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.62,2.5,-1.5590030045392503e-05,-0.015823076923076926,0.018511670582189797,20.0,1.138132536743371,0.03173149960922464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.63,2.5,0.000259474574911345,-0.015823076923076926,0.027506460495673745,20.0,1.0793747896180736,0.031712594953100144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.64,2.5,0.0004197603986734056,-0.015823076923076926,0.01602858237620606,20.0,-1.3773453743361224,0.031693673056597205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.650000000000002,2.5,0.00047087270384062175,-0.015823076923076926,0.005111230516721618,20.0,-1.3100822231381328,0.03167475541590828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.66,2.5,0.00041822745503692044,-0.015823076923076926,-0.005264524880370132,20.0,-1.24509064765101,0.031655841685786515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.67,2.5,0.00026705629644465344,-0.015823076923076926,-0.015117115859226695,20.0,-1.1823109174627875,0.03163693154496322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.68,2.5,2.2411432754668593e-05,-0.015823076923076926,-0.024464486368998485,20.0,-1.1216844611726147,0.03161802469471112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.69,2.5,-0.0003108295856612648,-0.015823076923076926,-0.03332410184159334,20.0,-1.0631538567113825,0.031599120857480394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.7,2.5,-0.000527959172510773,-0.015823076923076926,-0.02171295868495081,20.0,1.3933371787971034,0.03158019791795877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.71,2.5,-0.0006346018260600093,-0.015823076923076926,-0.010664265354923637,20.0,1.3258431996032607,0.031561279299081424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.72,2.5,-0.0006361928654455733,-0.015823076923076926,-0.00015910393855639998,20.0,1.2606193699640684,0.03154236465260561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.73,2.5,-0.0005379833864612776,-0.015823076923076926,0.009820947898429576,20.0,1.1976062204383169,0.031523453654350116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.740000000000002,2.5,-0.0003450451217622554,-0.015823076923076926,0.01929382646990222,20.0,1.1367454285767173,0.031504546002760314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.75,2.5,-6.227520626021175e-05,-0.015823076923076926,0.028276991550204363,20.0,1.0779798096362567,0.031485641417545576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.76,2.5,0.00030559915147725206,-0.015823076923076926,0.03678743577374638,20.0,1.0212533068250422,0.03146673963838622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.77,2.5,0.0005540160909737959,-0.015823076923076926,0.024841693949654388,20.0,-1.4334890188910392,0.03144781402727477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.78,2.5,0.000688741330521196,-0.015823076923076926,0.013472523954740004,20.0,-1.3643003993897258,0.031428892972717504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.79,2.5,0.0007153470118986206,-0.015823076923076926,0.0026605681377424636,20.0,-1.297434698039705,0.03140997610856013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.8,2.5,0.0006392167627766677,-0.015823076923076926,-0.007613024912195282,20.0,-1.2328311659925295,0.031391063093881656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.810000000000002,2.5,0.0004655506617503839,-0.015823076923076926,-0.017366610102628383,20.0,-1.1704302228519718,0.03137215361149389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.82,2.5,0.00019937010677817537,-0.015823076923076926,-0.02661805549722085,20.0,-1.1101734473510958,0.03135324736651626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.830000000000002,2.5,-0.00015447741215604473,-0.015823076923076926,-0.03538475189342201,20.0,-1.052003567544139,0.03133434408502306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.84,2.5,-0.00039131363530237756,-0.015823076923076926,-0.023683622314633286,20.0,1.4041355494546468,0.031315420434432334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.85,2.5,-0.0005167916661025201,-0.015823076923076926,-0.012547803080014252,20.0,1.3362983081542839,0.031296501160244364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.86,2.5,-0.0005363747199501985,-0.015823076923076926,-0.0019583053847678413,20.0,1.2707397234295692,0.03127758591047489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.87,2.5,-0.00045534109238781626,-0.015823076923076926,0.00810336275623822,20.0,1.2074001769207272,0.03125867435741734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.88,2.5,-0.00027878903167357207,-0.015823076923076926,0.01765520607142442,20.0,1.1462211978223442,0.031239766196197435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.89,2.5,-1.164151648506284e-05,-0.015823076923076926,0.026714751518850922,20.0,1.0871454536911798,0.0312208611434005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.900000000000002,2.5,0.00034134906043505346,-0.015823076923076926,0.03529905769201163,20.0,1.030116740779285,0.031201958935768697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.91,2.5,0.0005755963018488312,-0.015823076923076926,0.02342472414137778,20.0,-1.424920026076062,0.03118303390115197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
