t,z,y,vz,vy,thrust_z,thrust_y,battery,delta,A,e_R,lf,vy_value,wh_rth,wh_land,crashed,landed,decision
7.28,2.5,-12.632784327959762,-0.015823076923076926,11.9907039870133,20.0,10.0,0.07462619875245458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.29,2.5,-12.512043954756296,-0.015823076923076926,12.074037320346633,20.0,10.0,0.07460509341797446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.3,2.5,-12.390470248219495,-0.015823076923076926,12.157370653679967,20.0,10.0,0.07458398808349434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.3100000000000005,2.5,-12.268063208349362,-0.015823076923076926,12.240703987013301,20.0,10.0,0.07456288274901422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.32,2.5,-12.144822835145897,-0.015823076923076926,12.324037320346635,20.0,10.0,0.0745417774145341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.33,2.5,-12.020749128609097,-0.015823076923076926,12.407370653679969,20.0,10.0,0.07452067208005399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.34,2.5,-11.895842088738965,-0.015823076923076926,12.490703987013303,20.0,10.0,0.07449956674557387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.3500000000000005,2.5,-11.770101715535498,-0.015823076923076926,12.574037320346637,20.0,10.0,0.07447846141109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.36,2.5,-11.643528008998699,-0.015823076923076926,12.65737065367997,20.0,10.0,0.07445735607661363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.37,2.5,-11.516120969128565,-0.015823076923076926,12.740703987013305,20.0,10.0,0.07443625074213352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.38,2.5,-11.387880595925099,-0.015823076923076926,12.824037320346639,20.0,10.0,0.0744151454076534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.390000000000001,2.5,-11.2588068893883,-0.015823076923076926,12.907370653679973,20.0,10.0,0.07439404007317328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.4,2.5,-11.128899849518167,-0.015823076923076926,12.990703987013307,20.0,10.0,0.07437293473869316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.41,2.5,-10.9981594763147,-0.015823076923076926,13.07403732034664,20.0,10.0,0.07435182940421305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.42,2.5,-10.8665857697779,-0.015823076923076926,13.157370653679974,20.0,10.0,0.07433072406973293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.43,2.5,-10.734178729907768,-0.015823076923076926,13.240703987013308,20.0,10.0,0.07430961873525281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.44,2.5,-10.600938356704301,-0.015823076923076926,13.324037320346642,20.0,10.0,0.0742885134007727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.45,2.5,-10.466864650167501,-0.015823076923076926,13.407370653679976,20.0,10.0,0.07426740806629258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.46,2.5,-10.331957610297367,-0.015823076923076926,13.49070398701331,20.0,10.0,0.07424630273181246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.47,2.5,-10.1962172370939,-0.015823076923076926,13.574037320346644,20.0,10.0,0.07422519739733234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.48,2.5,-10.059643530557102,-0.015823076923076926,13.657370653679978,20.0,10.0,0.07420409206285222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.49,2.5,-9.922236490686968,-0.015823076923076926,13.740703987013312,20.0,10.0,0.0741829867283721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.5,2.5,-9.783996117483502,-0.015823076923076926,13.824037320346646,20.0,10.0,0.07416188139389199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.51,2.5,-9.644922410946702,-0.015823076923076926,13.90737065367998,20.0,10.0,0.07414077605941187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.5200000000000005,2.5,-9.505015371076569,-0.015823076923076926,13.990703987013314,20.0,10.0,0.07411967072493175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.53,2.5,-9.364274997873101,-0.015823076923076926,14.074037320346648,20.0,10.0,0.07409856539045163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.54,2.5,-9.222701291336302,-0.015823076923076926,14.157370653679981,20.0,10.0,0.07407746005597152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.55,2.5,-9.080395685716894,-0.015823076923076926,14.230560561940674,20.0,8.782788991283127,0.07405684289038378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.5600000000000005,2.5,-8.937513363973693,-0.015823076923076926,14.288232174320049,20.0,6.920593485524904,0.07403686750544364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.57,2.5,-8.79420223051434,-0.015823076923076926,14.331113345935188,20.0,5.14574059381664,0.07401737552878637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.58,2.5,-8.650603151869195,-0.015823076923076926,14.359907864514623,20.0,3.4553422295322775,0.07399821868764431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.59,2.5,-8.506850191196415,-0.015823076923076926,14.375296067277992,20.0,1.8465843316042054,0.0739792612123385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.6000000000000005,2.5,-8.363070836731277,-0.015823076923076926,14.377935446513794,20.0,0.3167255082962015,0.07396038166037058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.61,2.5,-8.21938622429212,-0.015823076923076926,14.36846124391571,20.0,-1.136904311769996,0.07394147400027042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.62,2.5,-8.075911353954677,-0.015823076923076926,14.347487033744269,20.0,-2.516905220573065,0.0739224479231524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.63,2.5,-7.932755301005811,-0.015823076923076926,14.315605294886613,20.0,-3.8258086629188313,0.07390322846385576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.640000000000001,2.5,-7.790021421286883,-0.015823076923076926,14.273387971892767,20.0,-5.066078759261572,0.07388375508618468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.65,2.5,-7.647807551036163,-0.015823076923076926,14.221387025072035,20.0,-6.240113618487769,0.07386398041225736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.66,2.5,-7.506206201338782,-0.015823076923076926,14.160134969738113,20.0,-7.35024664007058,0.07384386876426678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.67,2.5,-7.3653047472918205,-0.015823076923076926,14.090145404696106,20.0,-8.39874780504087,0.07382339465421195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.68,2.5,-7.225185611991131,-0.015823076923076926,14.011913530068952,20.0,-9.387824955258438,0.07380254131794692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.69,2.5,-7.085899810023776,-0.015823076923076926,13.928580196735618,20.0,-10.0,0.0737814359834668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.7,2.5,-6.947447341389752,-0.015823076923076926,13.845246863402284,20.0,-10.0,0.07376033064898668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.71,2.5,-6.809828206089063,-0.015823076923076926,13.76191353006895,20.0,-10.0,0.07373922531450657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.72,2.5,-6.6730424041217065,-0.015823076923076926,13.678580196735616,20.0,-10.0,0.07371811998002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.73,2.5,-6.537089935487684,-0.015823076923076926,13.595246863402283,20.0,-10.0,0.07369701464554633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.74,2.5,-6.401970800186994,-0.015823076923076926,13.511913530068949,20.0,-10.0,0.07367590931106621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.75,2.5,-6.2676849982196385,-0.015823076923076926,13.428580196735615,20.0,-10.0,0.0736548039765861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.76,2.5,-6.134232529585616,-0.015823076923076926,13.34524686340228,20.0,-10.0,0.07363369864210598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.7700000000000005,2.5,-6.001613394284926,-0.015823076923076926,13.261913530068947,20.0,-10.0,0.07361259330762586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.78,2.5,-5.86982759231757,-0.015823076923076926,13.178580196735613,20.0,-10.0,0.07359148797314574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.79,2.5,-5.738875123683547,-0.015823076923076926,13.095246863402279,20.0,-10.0,0.07357038263866562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.8,2.5,-5.608755988382858,-0.015823076923076926,13.011913530068945,20.0,-10.0,0.0735492773041855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.8100000000000005,2.5,-5.479470186415502,-0.015823076923076926,12.928580196735611,20.0,-10.0,0.07352817196970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.82,2.5,-5.351017717781479,-0.015823076923076926,12.845246863402277,20.0,-10.0,0.07350706663522527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.83,2.5,-5.22339858248079,-0.015823076923076926,12.761913530068943,20.0,-10.0,0.07348596130074515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.84,2.5,-5.096612780513434,-0.015823076923076926,12.67858019673561,20.0,-10.0,0.07346485596626504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.8500000000000005,2.5,-4.970660311879411,-0.015823076923076926,12.595246863402275,20.0,-10.0,0.07344375063178492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.86,2.5,-4.845541176578721,-0.015823076923076926,12.511913530068941,20.0,-10.0,0.0734226452973048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.87,2.5,-4.721255374611365,-0.015823076923076926,12.428580196735608,20.0,-10.0,0.07340153996282468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.88,2.5,-4.597802905977343,-0.015823076923076926,12.345246863402274,20.0,-10.0,0.07338043462834457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.890000000000001,2.5,-4.4751837706766535,-0.015823076923076926,12.26191353006894,20.0,-10.0,0.07335932929386445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.9,2.5,-4.353397968709298,-0.015823076923076926,12.178580196735606,20.0,-10.0,0.07333822395938433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.91,2.5,-4.232445500075275,-0.015823076923076926,12.095246863402272,20.0,-10.0,0.07331711862490421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.92,2.5,-4.112326364774585,-0.015823076923076926,12.011913530068938,20.0,-10.0,0.0732960132904241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.930000000000001,2.5,-3.993040562807229,-0.015823076923076926,11.928580196735604,20.0,-10.0,0.07327490795594398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.94,2.5,-3.8745880941732063,-0.015823076923076926,11.84524686340227,20.0,-10.0,0.07325380262146386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.95,2.5,-3.756968958872517,-0.015823076923076926,11.761913530068936,20.0,-10.0,0.07323269728698374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.96,2.5,-3.640183156905161,-0.015823076923076926,11.678580196735602,20.0,-10.0,0.07321159195250362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.97,2.5,-3.524230688271138,-0.015823076923076926,11.595246863402268,20.0,-10.0,0.0731904866180235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.98,2.5,-3.4091115529704488,-0.015823076923076926,11.511913530068934,20.0,-10.0,0.07316938128354339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.99,2.5,-3.294825751003093,-0.015823076923076926,11.4285801967356,20.0,-10.0,0.07314827594906327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.0,2.5,-3.18137328236907,-0.015823076923076926,11.345246863402267,20.0,-10.0,0.07312717061458315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.01,2.5,-3.068754147068381,-0.015823076923076926,11.261913530068933,20.0,-10.0,0.07310606528010304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.02,2.5,-2.956968345101025,-0.015823076923076926,11.178580196735599,20.0,-10.0,0.07308495994562292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.03,2.5,-2.846015876467002,-0.015823076923076926,11.095246863402265,20.0,-10.0,0.0730638546111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.040000000000001,2.5,-2.7358967411663127,-0.015823076923076926,11.01191353006893,20.0,-10.0,0.07304274927666268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.05,2.5,-2.6266109391989567,-0.015823076923076926,10.928580196735597,20.0,-10.0,0.07302164394218257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.06,2.5,-2.5181584705649342,-0.015823076923076926,10.845246863402263,20.0,-10.0,0.07300053860770245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.07,2.5,-2.410539335264245,-0.015823076923076926,10.761913530068929,20.0,-10.0,0.07297943327322233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.08,2.5,-2.303753533296889,-0.015823076923076926,10.678580196735595,20.0,-10.0,0.07295832793874221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.09,2.5,-2.1978010646628663,-0.015823076923076926,10.595246863402261,20.0,-10.0,0.0729372226042621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.1,2.5,-2.0926819293621772,-0.015823076923076926,10.511913530068927,20.0,-10.0,0.07291611726978198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.11,2.5,-1.9883961273948212,-0.015823076923076926,10.428580196735593,20.0,-10.0,0.07289501193530186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.120000000000001,2.5,-1.8849436587607986,-0.015823076923076926,10.34524686340226,20.0,-10.0,0.07287390660082174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.13,2.5,-1.7823245234601093,-0.015823076923076926,10.261913530068925,20.0,-10.0,0.07285280126634162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.14,2.5,-1.6805387214927534,-0.015823076923076926,10.178580196735592,20.0,-10.0,0.0728316959318615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.15,2.5,-1.5795862528587308,-0.015823076923076926,10.095246863402258,20.0,-10.0,0.07281059059738139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.16,2.5,-1.4794671175580416,-0.015823076923076926,10.011913530068924,20.0,-10.0,0.07278948526290127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.17,2.5,-1.3801813155906857,-0.015823076923076926,9.92858019673559,20.0,-10.0,0.07276837992842115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.18,2.5,-1.2817288469566632,-0.015823076923076926,9.845246863402256,20.0,-10.0,0.07274727459394104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.19,2.5,-1.184109711655974,-0.015823076923076926,9.761913530068922,20.0,-10.0,0.07272616925946092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.2,2.5,-1.087323909688618,-0.015823076923076926,9.678580196735588,20.0,-10.0,0.0727050639249808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.21,2.5,-0.9913714410545955,-0.015823076923076926,9.595246863402254,20.0,-10.0,0.07268395859050068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.22,2.5,-0.8962523057539064,-0.015823076923076926,9.51191353006892,20.0,-10.0,0.07266285325602057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.23,2.5,-0.8019665037865504,-0.015823076923076926,9.428580196735586,20.0,-10.0,0.07264174792154045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.24,2.5,-0.7085140351525279,-0.015823076923076926,9.345246863402252,20.0,-10.0,0.07262064258706033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.25,2.5,-0.6158948998518387,-0.015823076923076926,9.261913530068918,20.0,-10.0,0.07259953725258021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.26,2.5,-0.5241090978844828,-0.015823076923076926,9.178580196735584,20.0,-10.0,0.0725784319181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.27,2.5,-0.4331566292504603,-0.015823076923076926,9.09524686340225,20.0,-10.0,0.07255732658361998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.28,2.5,-0.3430374939497711,-0.015823076923076926,9.011913530068917,20.0,-10.0,0.07253622124913986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.290000000000001,2.5,-0.2537516919824153,-0.015823076923076926,8.928580196735583,20.0,-10.0,0.07251511591465974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.3,2.5,-0.1652992233483928,-0.015823076923076926,8.845246863402249,20.0,-10.0,0.07249401058017962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.31,2.5,-0.07768008804770365,-0.015823076923076926,8.761913530068915,20.0,-10.0,0.0724729052456995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.32,2.5,0.009105713919652161,-0.015823076923076926,8.678580196735581,20.0,-10.0,0.07245179991121939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.33,2.5,0.09505818255367464,-0.015823076923076926,8.595246863402247,20.0,-10.0,0.07243069457673927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.34,2.5,0.18017731785436378,-0.015823076923076926,8.511913530068913,20.0,-10.0,0.07240958924225915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.35,2.5,0.26446311982171955,-0.015823076923076926,8.42858019673558,20.0,-10.0,0.07238848390777904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.36,2.5,0.347915588455742,-0.015823076923076926,8.345246863402245,20.0,-10.0,0.07236737857329892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.370000000000001,2.5,0.4305347237564311,-0.015823076923076926,8.261913530068911,20.0,-10.0,0.0723462732388188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.38,2.5,0.5123205257237868,-0.015823076923076926,8.178580196735577,20.0,-10.0,0.07232516790433868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.39,2.5,0.5932729943578092,-0.015823076923076926,8.095246863402243,20.0,-10.0,0.07230406256985857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.4,2.5,0.6733921296584984,-0.015823076923076926,8.01191353006891,20.0,-10.0,0.07228295723537845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.41,2.5,0.7526779316258542,-0.015823076923076926,7.9285801967355765,20.0,-10.0,0.07226185190089833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.42,2.5,0.8311304002598766,-0.015823076923076926,7.845246863402243,20.0,-10.0,0.07224074656641821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.43,2.5,0.9087495355605657,-0.015823076923076926,7.76191353006891,20.0,-10.0,0.0722196412319381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.44,2.5,0.9855353375279214,-0.015823076923076926,7.678580196735577,20.0,-10.0,0.07219853589745798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.45,2.5,1.061487806161944,-0.015823076923076926,7.595246863402244,20.0,-10.0,0.07217743056297786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.46,2.5,1.136606941462633,-0.015823076923076926,7.511913530068911,20.0,-10.0,0.07215632522849774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.47,2.5,1.2108927434299888,-0.015823076923076926,7.428580196735578,20.0,-10.0,0.07213521989401762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.48,2.5,1.2843452120640113,-0.015823076923076926,7.345246863402245,20.0,-10.0,0.0721141145595375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.49,2.5,1.3569643473647004,-0.015823076923076926,7.261913530068912,20.0,-10.0,0.07209300922505739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.5,2.5,1.4287501493320562,-0.015823076923076926,7.178580196735579,20.0,-10.0,0.07207190389057727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.51,2.5,1.4997026179660786,-0.015823076923076926,7.095246863402246,20.0,-10.0,0.07205079855609715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.52,2.5,1.5698217532667678,-0.015823076923076926,7.011913530068913,20.0,-10.0,0.07202969322161704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.53,2.5,1.6391075552341237,-0.015823076923076926,6.92858019673558,20.0,-10.0,0.07200858788713692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.540000000000001,2.5,1.707560023868146,-0.015823076923076926,6.845246863402247,20.0,-10.0,0.0719874825526568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.55,2.5,1.7751791591688353,-0.015823076923076926,6.761913530068914,20.0,-10.0,0.07196637721817668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.56,2.5,1.841964961136191,-0.015823076923076926,6.678580196735581,20.0,-10.0,0.07194527188369657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.57,2.5,1.9079174297702135,-0.015823076923076926,6.595246863402248,20.0,-10.0,0.07192416654921645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.58,2.5,1.9730365650709027,-0.015823076923076926,6.511913530068915,20.0,-10.0,0.07190306121473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.59,2.5,2.0373223670382585,-0.015823076923076926,6.428580196735582,20.0,-10.0,0.07188195588025621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.6,2.5,2.100774835672281,-0.015823076923076926,6.345246863402249,20.0,-10.0,0.0718608505457761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.61,2.5,2.16339397097297,-0.015823076923076926,6.261913530068916,20.0,-10.0,0.07183974521129598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.620000000000001,2.5,2.2251797729403258,-0.015823076923076926,6.178580196735583,20.0,-10.0,0.07181863987681586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.63,2.5,2.2861322415743484,-0.015823076923076926,6.09524686340225,20.0,-10.0,0.07179753454233574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.64,2.5,2.3462513768750375,-0.015823076923076926,6.011913530068917,20.0,-10.0,0.07177642920785562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.65,2.5,2.405537178842393,-0.015823076923076926,5.928580196735584,20.0,-10.0,0.0717553238733755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.66,2.5,2.463989647476416,-0.015823076923076926,5.8452468634022505,20.0,-10.0,0.07173421853889539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.67,2.5,2.521608782777105,-0.015823076923076926,5.7619135300689175,20.0,-10.0,0.07171311320441527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.68,2.5,2.5783945847444607,-0.015823076923076926,5.6785801967355845,20.0,-10.0,0.07169200786993515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.69,2.5,2.6343470533784834,-0.015823076923076926,5.595246863402251,20.0,-10.0,0.07167090253545504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.700000000000001,2.5,2.6894661886791726,-0.015823076923076926,5.511913530068918,20.0,-10.0,0.07164979720097492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.71,2.5,2.7437519906465284,-0.015823076923076926,5.428580196735585,20.0,-10.0,0.0716286918664948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.72,2.5,2.7972044592805507,-0.015823076923076926,5.345246863402252,20.0,-10.0,0.07160758653201468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.73,2.5,2.84982359458124,-0.015823076923076926,5.261913530068919,20.0,-10.0,0.07158648119753457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.74,2.5,2.901609396548596,-0.015823076923076926,5.178580196735586,20.0,-10.0,0.07156537586305445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.75,2.5,2.952561865182618,-0.015823076923076926,5.095246863402253,20.0,-10.0,0.07154427052857433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
