t,z,y,vz,vy,thrust_z,thrust_y,delta,A,e_R,lf,vy_value,wind_y
17.64,1.1864093131143716,15.555131576479134,0.0016941468685139002,-3.535402271017209,11.381945486793144,-10.0,0.007058032475495413,1.0,-0.0,0.4114,0.0,0.0
17.650000000000002,1.1864259016357925,15.519777491716823,0.0016588521420865228,-3.535408476231118,11.767764632828715,-10.0,3.2758508172065084,1.0,-0.0,0.4114,0.0,0.0
17.66,1.186442144563017,15.484423347827432,0.001624292722459731,-3.5354143889390723,11.767852869644784,-10.0,3.2171265237670577,1.0,-0.0,0.4114,0.0,0.0
17.67,1.1864399045067087,15.449069147598143,-0.00022400563083591215,-3.5354200229289563,11.550204197604522,-10.0,0.0026466978584004444,1.0,-0.0,0.4114,0.0,0.0
17.68,1.18643771111824,15.413714893684755,-0.00021933884686015467,-3.5354253913387765,11.77256001407709,-10.0,1.8881749454664365,1.0,-0.0,0.4114,0.0,0.0
17.69,1.1864355634253645,15.378360588617882,-0.00021476928755056397,-3.53543050668729,11.772548347117151,-10.0,1.8536321250869592,0.48772717291019047,0.5122728270898096,0.4114,0.0,0.0
17.7,1.18640075377076,15.34300623480885,-0.0034809654604477354,-3.535435380903189,11.380056459252339,-10.0,0.0007376822856734462,0.4733296070812194,0.01439756582897106,0.4114,0.0,0.0
17.71,1.186366669317293,15.30765183455532,-0.0034084453466883932,-3.5354400253529086,11.78070241365112,-10.0,3.401849680373369,1.0,-0.5266703929187806,0.4114,0.0,0.0
17.72,1.1863332949566066,15.27229739004665,-0.0033374360686323863,-3.535444450867126,11.78052111336672,-10.0,3.3420326353750824,1.0,-0.0,0.4114,0.0,0.0
17.73,1.1863283097928374,15.23694290336899,-0.0004985163769206631,-3.5354486677660115,12.112670363005407,-10.0,0.004747162896439911,1.0,-0.0,0.4114,0.0,0.0
17.740000000000002,1.1863234284866468,15.201588376510157,-0.0004881306190681452,-3.535452685883288,11.773246290942302,-10.0,2.881844492611287,1.0,-0.0,0.4114,0.0,0.0
17.75,1.1863186488743351,15.166233811364267,-0.00047796123117089547,-3.535456514589159,11.773220326547671,-10.0,2.8293088704733242,0.8475465679767433,0.15245343202325667,0.4114,0.0,0.0
17.76,1.1863403143065683,15.130879209736145,0.0021665432233161776,-3.535460162812153,12.089340534538449,-10.0,0.0009657051116697705,0.8267183289378348,0.020828239038908514,0.4114,0.0,0.0
17.77,1.18636152837563,15.095524573345546,0.0021214069061637475,-3.5354636390599414,11.76658364194171,-10.0,2.7404416565661514,1.0,-0.1732816710621652,0.4114,0.0,0.0
17.78,1.1863823004849194,15.060169903831154,0.0020772109289520046,-3.535466951439175,11.766696482734591,-10.0,2.6917572494427637,1.0,-0.0,0.4114,0.0,0.0
17.79,1.1864105932566908,15.02481520275441,0.0028292771771303137,-3.535470107674384,11.862247949781397,-10.0,0.003004542753225186,1.0,-0.0,0.4114,0.0,0.0
17.8,1.186438296595717,14.98946047160315,0.0027703339026067674,-3.53547311512599,11.764926807057174,-10.0,0.8266272687499289,1.0,-0.0,0.4114,0.0,0.0
17.81,1.1864654227818467,14.954105711795076,0.002712618612969122,-3.535475980807466,11.765074165243483,-10.0,0.8136363353502517,1.0,-0.0,0.4114,0.0,0.0
17.82,1.1864680363080415,14.91875092468106,0.0002613526194734225,-3.535478711401689,11.477848080780516,-10.0,0.003792993860735668,1.0,-0.0,0.4114,0.0,0.0
17.830000000000002,1.186470595385774,14.883396111548295,0.0002559077732343892,-3.5354813132765255,11.771346618451316,-10.0,2.4918456546193046,1.0,-0.0,0.4114,0.0,0.0
17.84,1.1864731011493868,14.848041273623299,0.0002505763612920139,-3.5354837924996754,11.771360230566914,-10.0,2.4462717354863917,0.45919548182649017,0.5408045181735098,0.4114,0.0,0.0
17.85,1.1864558463614567,14.81268641207477,-0.001725478793009268,-3.5354861548528227,11.534873381483846,-10.0,0.000548511386933351,0.4475755304628854,0.011619951363604775,0.4114,0.0,0.0
17.86,1.1864389510482751,14.777331528016319,-0.0016895313181549004,-3.535488405845116,11.776313696982523,-10.0,2.049977312659415,1.0,-0.5524244695371145,0.4114,0.0,0.0
17.87,1.1864224077207848,14.741976622509059,-0.0016543327490266774,-3.5354905507260144,11.776223828295388,-10.0,2.0136419286954337,1.0,-0.0,0.4114,0.0,0.0
17.88,1.1864316328514228,14.706621696564083,0.0009225130638007091,-3.535492594497528,12.081221497539286,-10.0,0.002348755122428556,1.0,-0.0,0.4114,0.0,0.0
17.89,1.1864406657918392,14.671266751144824,0.0009032940416381958,-3.5354945419258823,11.769693717340498,-10.0,2.6449039364572315,1.0,-0.0,0.4114,0.0,0.0
17.900000000000002,1.186449510545997,14.635911787169297,0.0008844754157707353,-3.535496397552631,11.769741764895905,-10.0,2.5970078361702376,1.0,-0.0,0.4114,0.0,0.0
17.91,1.1864657758942467,14.600556805512245,0.0016265348249901042,-3.535498165705247,11.861047129106325,-10.0,0.0013191680051278772,1.0,-0.0,0.4114,0.0,0.0
17.92,1.1864817023810748,14.565201807007172,0.0015926486828028016,-3.5354998505072124,11.767933662937525,-10.0,0.7907186116930653,1.0,-0.0,0.4114,0.0,0.0
17.93,1.1864972970660939,14.529846792448296,0.0015594685019110718,-3.5355014558876356,11.768018378292993,-10.0,0.7774517398231652,1.0,-0.0,0.4114,0.0,0.0
17.94,1.1865360385730375,14.494491762592393,0.003874150694366689,-3.5355029855904117,12.049761863094675,-10.0,0.0021768052904042913,1.0,-0.0,0.4114,0.0,0.0
17.95,1.1865739729652531,14.459136718160563,0.0037934392215673916,-3.5355044431829534,11.762314623264084,-10.0,2.440586526803872,1.0,-0.0,0.4114,0.0,0.0
17.96,1.186611117057631,14.423781659839918,0.0037144092377847412,-3.5355058320645107,11.762516401946082,-10.0,2.398752538102786,1.0,-0.0,0.4114,0.0,0.0
17.97,1.1866800937924944,14.388426588285176,0.006897673486334048,-3.535507155474096,12.153991709825917,-10.0,0.004966954614703412,1.0,-0.0,0.4114,0.0,0.0
17.98,1.1867476335120482,14.353071504120196,0.00675397195536876,-3.5355084164980393,11.754755816284165,-10.0,3.389743210629192,1.0,-0.0,0.4114,0.0,0.0
17.990000000000002,1.1868137661541112,14.317716407939423,0.00661326420629859,-3.5355096180771826,11.755115070111579,-10.0,3.3328266673533573,1.0,-0.0,0.4114,0.0,0.0
18.0,1.1869118281949815,14.282361300309287,0.009806204087040717,-3.5355107630137406,12.155152785689056,-10.0,0.00872959982340573,1.0,-0.0,0.4114,0.0,0.0
18.01,1.1870078472766672,14.247006181769509,0.0096019081685607,-3.535511853977834,11.747484489782398,-10.0,3.4614676650895913,1.0,-0.0,0.4114,0.0,0.0
18.02,1.1871018659608177,14.211651052834371,0.009401868415049022,-3.5355128935137152,11.7479952295786,-10.0,3.4055052469897973,1.0,-0.0,0.4114,0.0,0.0
18.03,1.1871873665518067,14.176295913993915,0.008550059098891298,-3.5355138840457037,11.669782882061073,-10.0,0.012350764755973825,1.0,-0.0,0.4114,0.0,0.0
18.04,1.1872710858804834,14.140940765715076,0.008371932867664394,-3.5355148278838375,11.750624852252772,-10.0,0.6859305604648357,1.0,-0.0,0.4114,0.0,0.0
18.05,1.1873530610564793,14.105585608442784,0.008197517599588056,-3.535515727229261,11.75107016783084,-10.0,0.6808925815598107,1.0,-0.0,0.4114,0.0,0.0
18.06,1.1874309048754021,14.070230442600991,0.007784381892289363,-3.535516584179358,11.722423715124156,-10.0,0.010768040400963783,1.0,-0.0,0.4114,0.0,0.0
18.07,1.1875071269480975,14.034875268593664,0.007622207269533343,-3.535517400732643,11.752539045269277,-10.0,0.25532254084454764,1.0,-0.0,0.4114,0.0,0.0
18.080000000000002,1.187581761060945,13.99952008680573,0.007463411284751411,-3.535518178793421,11.752944481826168,-10.0,0.2575211283964312,1.0,-0.0,0.4114,0.0,0.0
18.09,1.1876823509513699,13.964164897603967,0.010058989042503177,-3.5355189201762296,12.083469330930212,-10.0,0.009800092303445737,1.0,-0.0,0.4114,0.0,0.0
18.1,1.1877808452190777,13.928809701337865,0.009849426770784365,-3.535519626610069,11.746852527393742,-10.0,2.858263186125658,1.0,-0.0,0.4114,0.0,0.0
18.11,1.187877287522875,13.893454498340441,0.009644230379726369,-3.5355202997424358,11.74737643307304,-10.0,2.8135857266619597,1.0,-0.0,0.4114,0.0,0.0
18.12,1.1879962056447102,13.85809928892901,0.011891812183523726,-3.5355209411431634,12.041709816455683,-10.0,0.012633963070495871,1.0,-0.0,0.4114,0.0,0.0
18.13,1.188112646305674,13.822744073405929,0.011644066096366984,-3.5355215523080843,11.742270469541191,-10.0,2.5427388546754477,1.0,-0.0,0.4114,0.0,0.0
18.14,1.1882266611195342,13.787388852059303,0.011401481386026016,-3.535522134662518,11.742889834759083,-10.0,2.5052924168439517,1.0,-0.0,0.4114,0.0,0.0
18.150000000000002,1.1883309719376165,13.752033625163657,0.01043108180822655,-3.5355226895645937,11.655552050664063,-10.0,0.014916869894085263,1.0,-0.0,0.4114,0.0,0.0
18.16,1.1884331096136553,13.716678392980572,0.01021376760388849,-3.5355232183084198,11.745922295479433,-10.0,0.7666804990112321,1.0,-0.0,0.4114,0.0,0.0
18.17,1.1885331194214435,13.681323155759301,0.010000980778807487,-3.5355237221271003,11.746465580990279,-10.0,0.7618252496377594,1.0,-0.0,0.4114,0.0,0.0
18.18,1.1886445772192824,13.645967913737346,0.011145779783893845,-3.5355242021956106,11.909375880610362,-10.0,0.013083930153022366,1.0,-0.0,0.4114,0.0,0.0
18.19,1.1887537129796664,13.61061266714101,0.010913576038396064,-3.5355246596335377,11.744135550540266,-10.0,1.4034207432815022,1.0,-0.0,0.4114,0.0,0.0
18.2,1.1888605750783756,13.575257416185934,0.010686209870929471,-3.5355250955076922,11.74471605990401,-10.0,1.3863318285043207,1.0,-0.0,0.4114,0.0,0.0
18.21,1.1889823979240928,13.539902161077588,0.01218228457170735,-3.5355255108345944,11.951528964093345,-10.0,0.01397122346858043,1.0,-0.0,0.4114,0.0,0.0
18.22,1.1891016827938574,13.504546902011759,0.01192848697646344,-3.5355259065828464,11.741544288570731,-10.0,1.7833210166040179,1.0,-0.0,0.4114,0.0,0.0
18.23,1.1892184825621686,13.469191639175005,0.01167997683112045,-3.53552628367539,11.742178782558842,-10.0,1.7600596084118791,1.0,-0.0,0.4114,0.0,0.0
18.240000000000002,1.1893096289032117,13.433836372745088,0.009114634104320151,-3.53552664299166,11.464158872783964,-10.0,0.015261595124909655,1.0,-0.0,0.4114,0.0,0.0
18.25,1.18939887636215,13.398481102891392,0.008924745893813492,-3.535526985369634,11.7492134147392,-10.0,2.4194784394534663,1.0,-0.0,0.4114,0.0,0.0
18.26,1.189486264499027,13.363125829775313,0.008738813687692382,-3.535527311607788,11.749688135265467,-10.0,2.3830806781289633,1.0,-0.0,0.4114,0.0,0.0
18.27,1.1895666960575808,13.327770553550645,0.00804315585539431,-3.5355276224669576,11.688521060124232,-10.0,0.01142248197626844,1.0,-0.0,0.4114,0.0,0.0
18.28,1.1896454519586648,13.292415274363924,0.007875590108406936,-3.535527918672112,11.751892110361515,-10.0,0.5375797528204176,1.0,-0.0,0.4114,0.0,0.0
18.29,1.1897225671118097,13.257059992354783,0.007711515314481794,-3.5355282009140456,11.752311024728982,-10.0,0.5348212174116935,1.0,-0.0,0.4114,0.0,0.0
18.3,1.1897999762457314,13.221704707656274,0.007740913392178328,-3.535528469850989,11.775527769323585,-10.0,0.010079197716948915,1.0,-0.0,0.4114,0.0,0.0
18.31,1.1898757726893632,13.186349420395173,0.007579644363174616,-3.5355287261101433,11.752647716519554,-10.0,0.19467285719771532,1.0,-0.0,0.4114,0.0,0.0
18.32,1.1899499900404193,13.15099413069228,0.007421735105608481,-3.5355289702891435,11.753050889092064,-10.0,0.19714079601560902,1.0,-0.0,0.4114,0.0,0.0
18.330000000000002,1.1900223077292844,13.115638838662706,0.007231768886507713,-3.535529202957451,11.749204053707908,-10.0,0.00969798905443759,1.0,-0.0,0.4114,0.0,0.0
18.34,1.1901052781385428,13.08028354441613,0.008297040925838372,-3.535529424657685,11.899832644719678,-10.0,0.039676427723371425,1.0,-0.0,0.4114,0.0,0.0
18.35,1.1901865199976083,13.044928248057062,0.008124185906550068,-3.535529635906883,11.751257397685404,-10.0,1.2978689760880062,1.0,-0.0,0.4114,0.0,0.0
18.36,1.1902660693179432,13.009572949685085,0.00795493203349695,-3.5355298371977106,11.751689535233625,-10.0,1.2450601603940117,1.0,-0.0,0.4114,0.0,0.0
18.37,1.1903527881416323,12.974217649395088,0.008671882368914315,-3.535530028999609,11.858034040250084,-10.0,0.010389311160984155,1.0,-0.0,0.4114,0.0,0.0
18.38,1.1904377003231612,12.938862347277489,0.008491218152895268,-3.5355302117598892,11.750320294077714,-10.0,0.9148993828923109,1.0,-0.0,0.4114,0.0,0.0
18.39,1.1905208435009083,12.903507043418442,0.008314317774709963,-3.535530385904776,11.750771954617763,-10.0,0.9048574721065044,1.0,-0.0,0.4114,0.0,0.0
18.400000000000002,1.1905768571882653,12.868151737900037,0.005601368735697231,-3.535530551840403,11.446446115318473,-10.0,0.010855434149920073,1.0,-0.0,0.4114,0.0,0.0
18.41,1.1906317039238024,12.8327964308005,0.00548467355370354,-3.535530709953757,11.757996578160757,-10.0,2.6445814690729548,1.0,-0.0,0.4114,0.0,0.0
18.42,1.1906854080190157,12.797441122194364,0.005370409521334718,-3.535530860613583,11.758288316115742,-10.0,2.6009358111059986,1.0,-0.0,0.4114,0.0,0.0
18.43,1.1907250499667643,12.762085812152652,0.003964194774872762,-3.535531004171243,11.603254230424566,-10.0,0.007015190840676533,1.0,-0.0,0.4114,0.0,0.0
18.44,1.1907638660406017,12.726730500743036,0.0038816073837295837,-3.5355311409615355,11.762089513062818,-10.0,1.3482121484239775,1.0,-0.0,0.4114,0.0,0.0
18.45,1.190801873446234,12.691375188030001,0.003800740563235223,-3.535531271303477,11.762295981540676,-10.0,1.3269430899437569,1.0,-0.0,0.4114,0.0,0.0
18.46,1.1908361688468283,12.65601987407499,0.003429540059435414,-3.5355313955010454,11.727455939544024,-10.0,0.004966905497001944,1.0,-0.0,0.4114,0.0,0.0
18.47,1.1908697497599103,12.620664558936552,0.0033580913081971884,-3.535531513843888,11.763426149851412,-10.0,0.3051928157336246,1.0,-0.0,0.4114,0.0,0.0
18.48,1.1909026310706365,12.585309242670473,0.0032881310726097543,-3.535531626608,11.763604771729508,-10.0,0.3026202910504111,1.0,-0.0,0.4114,0.0,0.0
18.490000000000002,1.1909058276685733,12.549953925329909,0.00031965979367210885,-3.535531734056364,11.415783446527483,-10.0,0.004297014369572649,1.0,-0.0,0.4114,0.0,0.0
18.5,1.1909089576707197,12.514598606965514,0.0003130002146372666,-3.5355318364395667,11.77120085051582,-10.0,3.0172595081901186,1.0,-0.0,0.4114,0.0,0.0
18.51,1.190912022464488,12.47924328762555,0.00030647937683232464,-3.5355319339963818,11.771217499463408,-10.0,2.9620872435534884,0.46924202852309815,0.5307579714769018,0.4114,0.0,0.0
18.52,1.1909351344060377,12.443887967356007,0.00231119415496865,-3.535532026954327,12.012565773376359,-10.0,0.00040830340243474617,0.459385350798058,0.009856677725040175,0.4114,0.0,0.0
18.53,1.190957764848805,12.408532646200705,0.0022630442767401426,-3.535532115530195,11.766222014612579,-10.0,2.0914325242542637,1.0,-0.540614649201942,0.4114,0.0,0.0
18.54,1.1909799238240149,12.373177324201398,0.002215897520974721,-3.535532199930559,11.76634238930815,-10.0,2.0547985766060597,1.0,-0.0,0.4114,0.0,0.0
18.55,1.1909949717966397,12.337822001397877,0.0015047972624912906,-3.5355322803522538,11.686667968981988,-10.0,0.0028965442122062465,1.0,-0.0,0.4114,0.0,0.0
18.56,1.191009706269835,12.302466677828049,0.0014734473195227157,-3.535532356982835,11.768238006843772,-10.0,0.6924047085945253,1.0,-0.0,0.4114,0.0,0.0
18.57,1.1910241337748386,12.267111353528039,0.0014427505003659922,-3.535532430001018,11.768316381701194,-10.0,0.6810111695700569,1.0,-0.0,0.4114,0.0,0.0
18.580000000000002,1.1910420918926197,12.231756028532267,0.0017958117781089909,-3.5355324995770916,11.81436735332916,-10.0,0.0018875297042492915,1.0,-0.0,0.4114,0.0,0.0
18.59,1.191059675882947,12.196400702873534,0.0017583990327317165,-3.535532565873319,11.767510470554727,-10.0,0.39788677316121407,1.0,-0.0,0.4114,0.0,0.0
18.6,1.1910768935401426,12.161045376583091,0.0017217657195498146,-3.535532629044314,11.767604002418171,-10.0,0.39197646463064123,1.0,-0.0,0.4114,0.0,0.0
18.61,1.1910775361627561,12.125690049690718,6.426226135875586e-05,-3.5355326892374004,11.573099585017072,-10.0,0.0022504167953960735,1.0,-0.0,0.4114,0.0,0.0
18.62,1.1910781653973985,12.090334722224789,6.292346424711289e-05,-3.535532746592959,11.771839344346603,-10.0,1.6871756689684019,1.0,-0.0,0.4114,0.0,0.0
18.63,1.191078781522986,12.05497939421234,6.161255874195211e-05,-3.5355328012447513,11.771842691339382,-10.0,1.6562233447142127,0.09543646457075275,0.9045635354292473,0.4114,0.0,0.0
18.64,1.191094486054662,12.019624065679139,0.0015704531675983088,-3.5355328533202344,11.953060873062762,-10.0,8.521766448552569e-05,0.09340293913400184,0.0020335254367509076,0.4114,0.0,0.0
18.650000000000002,1.1911098634085946,11.98426873664973,0.0015377353932733403,-3.535532902940856,11.768073867081004,-10.0,1.570509798044481,1.0,-0.9065970608659981,0.4114,0.0,0.0
18.66,1.191124920400987,11.948913407147506,0.0015056992392468156,-3.5355329502223403,11.768155661516817,-10.0,1.5428715338404004,1.0,-0.0,0.4114,0.0,0.0
18.67,1.1911095448018225,11.913558077194757,-0.0015375599164585024,-3.5355329952749543,11.406808901315362,-10.0,0.001967296856639697,1.0,-0.0,0.4114,0.0,0.0
18.68,1.1910944895276405,11.87820274681272,-0.0015055274181989557,-3.535533038203768,11.775843899791147,-10.0,3.1329573988815467,1.0,-0.0,0.4114,0.0,0.0
18.69,1.191079747905004,11.84284741602163,-0.0014741622636531386,-3.535533079108899,11.775763818545498,-10.0,3.0765767948480467,1.0,-0.0,0.4114,0.0,0.0
18.7,1.1910809226835926,11.807492084840773,0.00011747785887081317,-3.535533118085744,11.962996814702874,-10.0,0.0019256097837947166,1.0,-0.0,0.4114,0.0,0.0
18.71,1.1910820729876272,11.772136753288521,0.00011503040347767122,-3.5355331552252034,11.771706305352824,-10.0,1.6239440602388626,1.0,-0.0,0.4114,0.0,0.0
18.72,1.1910831993269946,11.736781421382382,0.00011263393673855713,-3.5355331906138923,11.771712423991307,-10.0,1.5941887990965546,0.17243606130517003,0.8275639386948299,0.4114,0.0,0.0
18.73,1.1910798135503307,11.701426089139039,-0.00033857766639007686,-3.5355332243343427,11.717854607624563,-10.0,0.00015001364178672137,0.16881433240403299,0.0036217289011370446,0.4114,0.0,0.0
18.740000000000002,1.1910764983106805,11.666070756574387,-0.00033152396500694845,-3.5355332564651962,11.772846444165975,-10.0,0.4668666175711188,1.0,-0.831185667595967,0.4114,0.0,0.0
18.75,1.1910732521385232,11.630715423703572,-0.00032461721573596997,-3.535533287081387,11.772828809912518,-10.0,0.4585503273981274,0.4947230224249904,0.5052769775750097,0.4114,0.0,0.0
18.76,1.1910763236797903,11.595360090541028,0.000307154126710873,-3.535533316254317,11.84781256109362,-10.0,0.0004259613932432638,0.48439093469596806,0.010332087729022332,0.4114,0.0,0.0
18.77,1.1910793312306143,11.560004757100508,0.0003007550824043998,-3.535533344052022,11.771232114683222,-10.0,0.6501380570519985,1.0,-0.5156090653040319,0.4114,0.0,0.0
18.78,1.1910822761241295,11.524649423395115,0.00029448935152098294,-3.535533370539331,11.77124811229399,-10.0,0.6384288356585991,0.4487670326039236,0.5512329673960764,0.4114,0.0,0.0
18.79,1.1910813432048695,11.489294089437335,-9.329192599732798e-05,-3.535533395778016,11.725466246697803,-10.0,0.0003863125469805834,0.43939578110290267,0.009371251501020916,0.4114,0.0,0.0
18.8,1.1910804297214275,11.453938755239065,-9.13483442057133e-05,-3.5355334198269386,11.772233229814994,-10.0,0.3970290559064679,1.0,-0.5606042188970973,0.4114,0.0,0.0
18.81,1.1910795352688905,11.418583420811643,-8.944525370143502e-05,-3.5355334427421843,11.772228370860514,-10.0,0.3898047543014414,0.1367721930852991,0.8632278069147009,0.4114,0.0,0.0
18.82,1.1910587926044098,11.383228086165872,-0.0020742664480641443,-3.535533464577195,11.533821456676474,-10.0,0.0001186651940436427,0.13390379267050861,0.002868400414790473,0.4114,0.0,0.0
18.830000000000002,1.1910384820787725,11.347872751312043,-0.002031052563729468,-3.5355334853828935,11.777185666120161,-10.0,2.0661190862769363,1.0,-0.8660962073294913,0.4114,0.0,0.0
18.84,1.1910185946890859,11.312517416259965,-0.0019887389686517667,-3.535533505207802,11.777077631409323,-10.0,2.029765495610904,1.0,-0.0,0.4114,0.0,0.0
18.85,1.1909871008027768,11.277162081018984,-0.003149388630906103,-3.5355335240981556,11.63272204052948,-10.0,0.0025946068465345327,1.0,-0.0,0.4114,0.0,0.0
18.86,1.1909562630390993,11.241806745598003,-0.0030837763677622303,-3.5355335420980096,11.779873471577265,-10.0,1.2493909339910156,1.0,-0.0,0.4114,0.0,0.0
18.87,1.1909260677288316,11.20645141000551,-0.00301953102676718,-3.5355335592493424,11.779709440919406,-10.0,1.2288880264177997,1.0,-0.0,0.4114,0.0,0.0
18.88,1.1908955689819045,11.171096074249588,-0.0030498746927082546,-3.5355335755921535,11.768358760087072,-10.0,0.003938270363189403,1.0,-0.0,0.4114,0.0,0.0
18.89,1.1908657056255385,11.135740738337942,-0.0029863356366101714,-3.5355335911645573,11.77962468673177,-10.0,0.09580421580790646,1.0,-0.0,0.4114,0.0,0.0
18.900000000000002,1.19083646442243,11.100385402277913,-0.0029241203108474603,-3.535533606002871,11.779465839091525,-10.0,0.09642567758652734,1.0,-0.0,0.4114,0.0,0.0
18.91,1.1908225581993799,11.065030066076496,-0.0013906223050296875,-3.5355336201417,11.956019760698133,-10.0,0.0038136709885501843,1.0,-0.0,0.4114,0.0,0.0
18.92,1.1908089416893097,11.029674729740355,-0.001361651007008238,-3.535533633614018,11.775476555762575,-10.0,1.532623865325838,1.0,-0.0,0.4114,0.0,0.0
18.93,1.1907956088565328,10.994319393275843,-0.0013332832776955785,-3.535533646451245,11.77540412751752,-10.0,1.5056867651203185,1.0,-0.0,0.4114,0.0,0.0
18.94,1.1907947563213326,10.958964056689009,-8.525352001594673e-05,-3.5355336586833195,11.921763570921556,-10.0,0.001739426461904968,1.0,-0.0,0.4114,0.00023370016063180253,0.0
18.95,1.1907939215472825,10.923608719985621,-8.347740501561081e-05,-3.5355336703387685,11.77221313380004,-10.0,1.2695843131095088,1.0,-0.0,0.4114,0.0016882187078141617,0.0
18.96,1.1907931041643585,10.888253383171174,-8.173829241112447e-05,-3.5355336814447744,11.772208693512539,-10.0,1.2463257301226853,0.12467771349502486,0.8753222865049751,0.4114,0.0031427372597915295,0.0
18.97,1.1907659563820563,10.852898046250901,-0.0027147782302146873,-3.535533692027238,11.456035207463572,-10.0,0.00010756058342237783,0.12207106249082528,0.0026066510041995866,0.4114,0.004597255816337908,0.0
18.98,1.1907393741785521,10.817542709229793,-0.0026582203504185564,-3.5355337021108397,11.778786945575536,-10.0,2.740101594760842,1.0,-0.8779289375091748,0.4114,0.006051774377237895,0.0
18.990000000000002,1.1907133457709542,10.782187372112602,-0.0026028407597848435,-3.5355337117190957,11.778645550876046,-10.0,2.691861034997884,1.0,-0.0,0.4114,0.0075062929422863205,0.0
19.0,1.1906977793107212,10.746832034903859,-0.0015566460233055323,-3.5355337208744144,11.897543368377518,-10.0,0.003394332463546052,1.0,-0.0,0.4114,0.008960811511287515,0.0
19.01,1.1906825371517429,10.711476697607877,-0.0015242158978199959,-3.5355337295981473,11.775891615058264,-10.0,1.032663754454763,1.0,-0.0,0.4114,0.010415330084055265,0.0
19.02,1.1906676125377433,10.67612136022877,-0.0014924613999487588,-3.5355337379106393,11.77581053974455,-10.0,1.0150625965483884,1.0,-0.0,0.4114,0.01186984866041194,0.0
19.03,1.1906708710492555,10.640766022770457,0.0003258511512275323,-3.5355337458312768,11.990197506141154,-10.0,0.0019465512696491792,1.0,-0.0,0.4114,0.013324367240188406,0.0
19.04,1.1906740616751113,10.605410685236672,0.000319062585576955,-3.535533753378532,11.77118537212193,-10.0,1.8592912640321537,1.0,-0.0,0.4114,0.014778885823223389,0.0
19.05,1.190677185829595,10.570055347630971,0.00031241544837742587,-3.535533760570006,11.771202343536057,-10.0,1.825373334725316,0.4754260131983667,0.5245739868016333,0.4114,0.016233404409363328,0.0
19.06,1.1906928521987212,10.534700009956746,0.0015666369126179983,-3.535533767422471,11.92250657570887,-10.0,0.0004079573791749571,0.465515348189525,0.00991066500884169,0.4114,0.01768792299846184,0.0
19.07,1.1907081921851572,10.499344672217227,0.0015339986436051236,-3.5355337739519075,11.768083407718455,-10.0,1.3110380731175824,1.0,-0.534484651810475,0.4114,0.019142441590379478,0.0
19.080000000000002,1.1907232125885425,10.46398933441549,0.0015020403385300088,-3.5355337801735436,11.768165003390987,-10.0,1.2881658482196947,1.0,-0.0,0.4114,0.02059696018498328,0.0
19.09,1.1907546011083585,10.428633996554472,0.0031388519815916996,-3.5355337861018885,11.968417397167403,-10.0,0.0019588528066600587,1.0,-0.0,0.4114,0.022051478782146732,0.0
19.1,1.1907853357006783,10.393278658636964,0.0030734592319752,-3.535533791750769,11.76415287004602,-10.0,1.7342429442842395,1.0,-0.0,0.4114,0.023505997381749025,0.0
19.11,1.1908154299889915,10.35792332066563,0.003009428831309045,-3.5355337971333585,11.764316351920062,-10.0,1.704820608082521,1.0,-0.0,0.4114,0.024960515983675286,0.0
19.12,1.190857723851884,10.322567982643008,0.004229386289255395,-3.5355338022622105,11.918394894953561,-10.0,0.003924046571559172,1.0,-0.0,0.4114,0.026415034587815942,0.0
19.13,1.190899136592633,10.287212644571515,0.004141274074895911,-3.535533807149286,11.761426534276861,-10.0,1.332786615821915,1.0,-0.0,0.4114,0.027869553194066626,0.0
19.14,1.1909396865679496,10.251857306453454,0.004054997531668913,-3.5355338118059825,11.76164681481276,-10.0,1.3115945981396149,1.0,-0.0,0.4114,0.029324071802327906,0.0
19.150000000000002,1.1909653785176573,10.216501968291022,0.0025691949707727165,-3.53553381624316,11.593703692692456,-10.0,0.0052871495086915035,1.0,-0.0,0.4114,0.030778590412504914,0.0
19.16,1.1909905352184127,10.18114663008631,0.0025156700755482927,-3.5355338204711675,11.765577012573068,-10.0,1.4589585171107817,1.0,-0.0,0.4114,0.03223310902450735,0.0
19.17,1.1910151678212357,10.145791291841311,0.002463260282307704,-3.5355338244998644,11.76571082481113,-10.0,1.4344190397714995,1.0,-0.0,0.4114,0.033687627638249215,0.0
19.18,1.1910323988280758,10.110435953557925,0.001723100684006162,-3.5355338283386466,11.683180848203815,-10.0,0.003211854171681714,1.0,-0.0,0.4114,0.03514214625364847,0.0
19.19,1.1910492708556066,10.07508061523796,0.0016872027530893691,-3.535533831996467,11.767692248289984,-10.0,0.7173565324590525,1.0,-0.0,0.4114,0.03659666487062697,0.0
19.2,1.191065791382564,10.039725276883141,0.0016520526957333455,-3.535533835481856,11.767781993117277,-10.0,0.7056979118961435,1.0,-0.0,0.4114,0.03805118348911031,0.0
19.21,1.1911030235479256,10.004369938495111,0.0037232165361684184,-3.5355338388029427,12.020539660852208,-10.0,0.0021541877015410042,1.0,-0.0,0.4114,0.039505702109027555,0.0
19.22,1.1911394800431756,9.969014600075436,0.003645649524998244,-3.5355338419674713,11.762691958659579,-10.0,2.189160748554754,1.0,-0.0,0.4114,0.040960220730311116,0.0
