t,z,vz,thrust,delta,A,e_R,lf
14.65,0.31817007751882753,0.0033809499052635207,11.761834407945349,2.050463726388794,1.0,-0.0,0.4114
14.66,0.31819620232126417,0.002612480243661942,11.67978364060781,0.003989549064357303,1.0,-0.0,0.4114
14.67,0.318221637727971,0.002543540670684351,11.763727251242688,0.7144951809435476,1.0,-0.0,0.4114
14.68,0.31824638979138836,0.002475206341734651,11.763799880526037,0.7022876715430911,1.0,-0.0,0.4114
14.69,0.3182476842274968,0.00012944361084172911,11.490508472292849,0.0033386171858795083,1.0,-0.0,0.4114
14.700000000000001,0.3182487902400551,0.00011060125582927299,11.769738917398506,2.3712589111789395,1.0,-0.0,0.4114
14.71,0.31824971178941464,9.215493595389262e-05,11.769786441614954,2.3276740700809646,1.0,-0.0,0.4114
14.72,0.31822337471098905,-0.002633707842558199,11.44489646657855,0.0011338879320909733,1.0,-0.0,0.4114
14.73,0.31819743422610225,-0.0025940484886803044,11.776759122465348,2.8164509697771947,1.0,-0.0,0.4114
14.74,0.31817189108588223,-0.002554314022000174,11.776768136001616,2.7671085065451018,1.0,-0.0,0.4114
14.75,0.31816849272599734,-0.0003398359884876569,12.037737364021503,0.00166449146944107,1.0,-0.0,0.4114
14.76,0.3181650323506548,-0.0003460375342529644,11.771255814508164,2.2633226881728876,1.0,-0.0,0.4114
14.77,0.31816151274367904,-0.00035196069757381556,11.771289220401497,2.220927641108437,1.0,-0.0,0.4114
14.780000000000001,0.3181724648682264,0.001095212454739617,11.945660778277611,0.0005153089772903991,1.0,-0.0,0.4114
14.790000000000001,0.31818305582970613,0.0010590961479680916,11.767666043187416,1.510983241726821,1.0,-0.0,0.4114
14.8,0.3181932900842096,0.0010234254503449025,11.767719516285217,1.484734111355819,1.0,-0.0,0.4114
14.81,0.3182141437462393,0.002085366202968949,11.899432890314886,0.0018724370532638944,1.0,-0.0,0.4114
14.82,0.31823441756524334,0.0020273819004050396,11.76504188369233,1.1400890803521972,1.0,-0.0,0.4114
14.83,0.3182541174296465,0.001969986440313068,11.765112544788964,1.1222444272905119,1.0,-0.0,0.4114
14.84,0.31829550242328475,0.004138499363823268,12.032221550821225,0.0028846608756167083,1.0,-0.0,0.4114
14.85,0.31833585453372065,0.004035211043589278,11.759605401571921,2.3126489005425794,1.0,-0.0,0.4114
14.86,0.3183751825632204,0.00393280294997616,11.759711028766427,2.2759327765535486,1.0,-0.0,0.4114
14.870000000000001,0.3184278649639761,0.005268240075570936,11.932252455071373,0.004976550365396078,1.0,-0.0,0.4114
14.88,0.31847923745784507,0.005137249386892431,11.75628111735858,1.4912627042316848,1.0,-0.0,0.4114
14.89,0.3185293112786982,0.005007382085312329,11.756415923810389,1.4716674418204212,1.0,-0.0,0.4114
14.9,0.31857168695833465,0.004237567963643385,11.679622305399727,0.006318079161606489,1.0,-0.0,0.4114
14.91,0.3186129231647119,0.00412362063772441,11.758326320889724,0.6707393849555989,1.0,-0.0,0.4114
