species,lat,lon,eventDate,year,locality,stateProvince,county,country,recordedBy,institutionCode,collectionCode,basisOfRecord,catalogNumber,datasetName,publishingOrgKey,publisher,gbifID,occurrenceID,identifiedBy,coordinateUncertaintyInMeters
Gyriosomus Guérin-Méneville,-29.883389,-71.224937,2020-10-21T15:59:33,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,63207046,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2980875561,https://www.inaturalist.org/observations/63207046,Bastian Riveros Flores,30.0
Gyriosomus Guérin-Méneville,-30.579074,-71.28354,2020-10-25T18:11:31,2020,,Coquimbo,,Chile,Isidora Éxoda Errante,iNaturalist,Observations,HUMAN_OBSERVATION,63544087,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3383864579,https://www.inaturalist.org/observations/63544087,Bastian Riveros Flores,9.0
Gyriosomus Guérin-Méneville,-29.883444,-71.224904,2020-10-21T15:59:34,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,63207035,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3383939563,https://www.inaturalist.org/observations/63207035,Bastian Riveros Flores,22.0
Gyriosomus Guérin-Méneville,-29.949276,-71.211854,2020-10-16T17:29:27,2020,,Coquimbo,,Chile,Francisco Riquelme Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,62785064,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384548586,https://www.inaturalist.org/observations/62785064,Bastian Riveros Flores,128.0
Gyriosomus Guérin-Méneville,-30.187138,-71.438918,2020-10-06T19:07Z,2020,,Coquimbo,,Chile,José Tomás Urrea,iNaturalist,Observations,HUMAN_OBSERVATION,64369539,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384629589,https://www.inaturalist.org/observations/64369539,Bastian Riveros Flores,89.0
Gyriosomus Guérin-Méneville,-29.883461,-71.225002,2020-10-21T15:59:31,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,63207018,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384637572,https://www.inaturalist.org/observations/63207018,Bastian Riveros Flores,20.0
Gyriosomus Guérin-Méneville,-29.883488,-71.224957,2020-10-21T16:06:05,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,63207091,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947063384,https://www.inaturalist.org/observations/63207091,Vicente Villablanca-Miranda,22.0
Gyriosomus Guérin-Méneville,-29.883446,-71.224994,2020-10-21T16:02:32,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,63207054,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947195401,https://www.inaturalist.org/observations/63207054,Vicente Villablanca-Miranda,26.0
Gyriosomus Guérin-Méneville,-29.883461,-71.224975,2020-10-21T14:08:47,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,63206995,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947322383,https://www.inaturalist.org/observations/63206995,Vicente Villablanca-Miranda,33.0
Gyriosomus Guérin-Méneville,-29.950301,-71.21056,2020-10-16T17:29:47,2020,,Coquimbo,,Chile,Francisco Riquelme Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,62785104,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947323386,https://www.inaturalist.org/observations/62785104,,176.0
Gyriosomus Guérin-Méneville,-30.808268,-71.613382,2020-10-19T15:17:44,2020,,Coquimbo,,Chile,Rodrigo Silva C,iNaturalist,Observations,HUMAN_OBSERVATION,63115092,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947643379,https://www.inaturalist.org/observations/63115092,Vicente Villablanca-Miranda,21.0
Gyriosomus crispaticollis,-30.79,-71.53,2020-10-23,2020,Alcones,,,Chile,M. Dieguez & M. Guerrero. Ovalle,V,,MATERIAL_CITATION,,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,,4164461304,3A2D87AF1F5CFFC2FF68FAB6FAB098F9.mc.02EC3CE41F5CFFC5FE4FF886FEFF9E08,,
Gyriosomus Guérin-Méneville,-29.948038,-71.218198,2020-10-09T17:04,2020,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,63090118,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062498974,https://www.inaturalist.org/observations/63090118,Bastian Riveros Flores,37.0
Gyriosomus Guérin-Méneville,-31.671301,-71.285569,2020-11-14T16:35:28,2020,,Coquimbo,,Chile,Francisco Riquelme Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,64887616,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2988369092,https://www.inaturalist.org/observations/64887616,Bastian Riveros Flores,111.0
Gyriosomus Guérin-Méneville,-30.623661,-71.377389,2020-11-04T14:57:43,2020,,Coquimbo,,Chile,Stefan,iNaturalist,Observations,HUMAN_OBSERVATION,64210090,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2992872588,https://www.inaturalist.org/observations/64210090,Diego Almendras,5988.0
Gyriosomus Guérin-Méneville,-33.532518,-70.53285,2020-11-27T19:41:27,2020,,Región Metropolitana de Santiago,,Chile,José Pablo Lizana,iNaturalist,Observations,HUMAN_OBSERVATION,75287487,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3383925671,https://www.inaturalist.org/observations/75287487,Vicente Villablanca-Miranda,191.0
Gyriosomus Guérin-Méneville,-29.943845,-71.254513,2020-11-14T18:22:46,2020,,Coquimbo,,Chile,Fabiola,iNaturalist,Observations,HUMAN_OBSERVATION,65007085,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384646589,https://www.inaturalist.org/observations/65007085,Bastian Riveros Flores,198.0
Gyriosomus Guérin-Méneville,-29.882895,-71.223769,2020-11-07T16:48:16,2020,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,64388044,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384670565,https://www.inaturalist.org/observations/64388044,Bastian Riveros Flores,32.0
Gyriosomus Guérin-Méneville,-33.016299,-71.467961,2020-11-01T15:08,2020,,Valparaíso,,Chile,Zona Norte de Quilpué,iNaturalist,Observations,HUMAN_OBSERVATION,116429870,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3892527395,https://www.inaturalist.org/observations/116429870,Vicente Villablanca-Miranda,3.0
Gyriosomus Guérin-Méneville,-31.635484,-71.181292,2020-11-12T11:12:03,2020,,Coquimbo,,Chile,Francisco Riquelme Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,64736162,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947183397,https://www.inaturalist.org/observations/64736162,Vicente Villablanca-Miranda,134.0
Gyriosomus Guérin-Méneville,-33.076414,-71.425487,2020-11-27T14:50:01,2020,,Valparaíso,,Chile,matias saa,iNaturalist,Observations,HUMAN_OBSERVATION,65917473,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947243380,https://www.inaturalist.org/observations/65917473,Vicente Villablanca-Miranda,14.0
Gyriosomus Guérin-Méneville,-33.413471,-71.057388,2020-11-17T15:29:13,2020,,Región Metropolitana de Santiago,,Chile,Darío De la Fuente,iNaturalist,Observations,HUMAN_OBSERVATION,65502241,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947266401,https://www.inaturalist.org/observations/65502241,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-33.629668,-71.59143,2020-11-15T14:46,2020,,Valparaíso,,Chile,Ernesto Octavio Guzman Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,68513644,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4600046466,https://www.inaturalist.org/observations/68513644,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-32.296768,-71.371323,2020-11-14T11:00,2020,,Valparaíso,,Chile,Gabriela Cartes,iNaturalist,Observations,HUMAN_OBSERVATION,190943782,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4954413521,https://www.inaturalist.org/observations/190943782,Gabriela Cartes,22.0
Gyriosomus Guérin-Méneville,-32.296903,-71.371869,2020-11-14T10:47,2020,,Valparaíso,,Chile,Gabriela Cartes,iNaturalist,Observations,HUMAN_OBSERVATION,190943553,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4954679148,https://www.inaturalist.org/observations/190943553,Gabriela Cartes,22.0
Gyriosomus Guérin-Méneville,-32.296968,-71.372502,2020-11-14T10:24,2020,,Valparaíso,,Chile,Gabriela Cartes,iNaturalist,Observations,HUMAN_OBSERVATION,190818263,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4954786143,https://www.inaturalist.org/observations/190818263,Camilo Colilaf,22.0
Gyriosomus Guérin-Méneville,-30.068819,-71.376099,2020-11-28T18:01:58,2020,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,85331364,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062517198,https://www.inaturalist.org/observations/85331364,Vicente Villablanca-Miranda,93.0
Gyriosomus Guérin-Méneville,-33.369692,-70.541618,2020-11-22T10:57:40,2020,,Región Metropolitana de Santiago,,Chile,Samuel Gonzalez Ariztia,iNaturalist,Observations,HUMAN_OBSERVATION,65450997,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5936319853,https://www.inaturalist.org/observations/65450997,Vicente Villablanca-Miranda,16.0
Gyriosomus Guérin-Méneville,-31.593854,-71.188673,2020-12-18T12:45:47,2020,,Coquimbo,,Chile,Francisco Riquelme Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,66758070,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3008485655,https://www.inaturalist.org/observations/66758070,Bastian Riveros Flores,388.0
Gyriosomus Guérin-Méneville,-33.821667,-71.27536,2020-12-15T17:40:45,2020,,Región Metropolitana de Santiago,,Chile,Darío De la Fuente,iNaturalist,Observations,HUMAN_OBSERVATION,67136597,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947466391,https://www.inaturalist.org/observations/67136597,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-31.86,-71.49,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,Gyr1VILO1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6189908936,PX226429,,
Gyriosomus Guérin-Méneville,-31.35,-71.08,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCEE2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6189909532,PX226426,,
Gyriosomus Guérin-Méneville,-31.81,-71.34,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCAVI1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6189952961,PX226428,,
Gyriosomus Guérin-Méneville,-31.41,-71.46,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GpauCANE2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6189997715,PX226383,,
Gyriosomus Guérin-Méneville,-31.41,-71.58,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrOSCU1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190033125,PX226385,,
Gyriosomus Guérin-Méneville,-30.9,-71.19,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrMANT1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190071945,PX226392,,
Gyriosomus Guérin-Méneville,-31.37,-71.24,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrPOZO1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190086058,PX226427,,
Gyriosomus Guérin-Méneville,-34.19,-70.64,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrGUIN3,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190087130,PX226382,,
Gyriosomus Guérin-Méneville,-33.52,-70.83,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrMAIP1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190122897,PX226438,,
Gyriosomus Guérin-Méneville,-33.32,-71.39,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCABL01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190141094,PX226432,,
Gyriosomus Guérin-Méneville,-33.59,-70.74,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCHEN1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190163740,PX226436,,
Gyriosomus Guérin-Méneville,-33.59,-70.74,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCHEN2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190173753,PX226437,,
Gyriosomus Guérin-Méneville,-33.04,-71.64,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrPOL01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190204704,PX226433,,
Gyriosomus Guérin-Méneville,-32.42,-71.34,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrPULL1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190268947,PX226435,,
Gyriosomus Guérin-Méneville,-31.41,-71.58,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrOSCU05,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190283931,PX226386,,
Gyriosomus Guérin-Méneville,-30.71,-71.49,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrSOCO2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190291453,PX226390,,
Gyriosomus Guérin-Méneville,-31.41,-71.58,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrOSCU06,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190379872,PX226387,,
Gyriosomus Guérin-Méneville,-32.4,-70.78,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrALI3,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190379873,PX226431,,
Gyriosomus Guérin-Méneville,-29.51,-71.21,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrLAHIG1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190617966,PX226445,,
Gyriosomus Guérin-Méneville,-28.49,-71.25,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrGUAC1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190672529,PX226451,,
Gyriosomus Guérin-Méneville,-30.9,-71.19,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrMANT2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190683240,PX223676,,
Gyriosomus Guérin-Méneville,-28.15,-70.86,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCAGU1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190872768,PX226515,,
Gyriosomus Guérin-Méneville,-31.11,-71.11,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrFovSORU1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190889423,PX223615,,
Gyriosomus Guérin-Méneville,-28.49,-71.25,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrARHU1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191053652,PX226461,,
Gyriosomus Guérin-Méneville,-31.49,-71.56,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrRUTA3,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191274808,PX226423,,
Gyriosomus nigrociliatus,-31.37,-71.24,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrNigPOZO1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191392429,PX226376,,
Gyriosomus Guérin-Méneville,-31.86,-71.49,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrVILO7,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191470514,PX226375,,
Gyriosomus Guérin-Méneville,-30.75,-71.65,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrLIMA1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191482568,PX226410,,
Gyriosomus Guérin-Méneville,-30.71,-71.49,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrPenSOCO1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191483016,PX226412,,
Gyriosomus Guérin-Méneville,-31.52,-71.38,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrQUEN1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191488590,PX226422,,
Gyriosomus Guérin-Méneville,-31.41,-71.46,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GfreCANE1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191601673,PX226373,,
Gyriosomus Guérin-Méneville,-30.71,-71.49,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrSOCO1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6196183728,PX223616,,
Gyriosomus crispaticollis,-30.71,-71.49,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrSOCO6,,ada9d123-ddb4-467d-8891-806ea8d94230,,6196224891,PX223713,,
Gyriosomus Guérin-Méneville,-32.24,-71.52,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrMOLL01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6196267895,PX226434,,
Gyriosomus Guérin-Méneville,-31.37,-71.24,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrPumPOZO1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6196278570,PX222062,,
Gyriosomus Guérin-Méneville,-31.01,-71.17,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrPumCIST1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6196324480,PX223634,,
Gyriosomus Guérin-Méneville,-34.19,-70.64,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrGUIN2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6237380341,PX223612,,
Gyriosomus Guérin-Méneville,-28.33,-71.17,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrAGLU01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6237441579,PX223697,,
Gyriosomus Guérin-Méneville,-31.49,-71.56,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrRUTA1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6237452569,PX223613,,
Gyriosomus Guérin-Méneville,-30.6,-71.2,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrOVA9,,ada9d123-ddb4-467d-8891-806ea8d94230,,6254199481,PX223685,,
Gyriosomus Guérin-Méneville,-31.01,-71.17,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCIST1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6254251425,PX226419,,
Gyriosomus Guérin-Méneville,-30.6,-71.2,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrOVA3,,ada9d123-ddb4-467d-8891-806ea8d94230,,6254253420,PX223711,,
Gyriosomus Guérin-Méneville,-32.4,-70.78,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrALI2,,ada9d123-ddb4-467d-8891-806ea8d94230,,6274958443,PX226430,,
Gyriosomus Guérin-Méneville,-31.41,-71.46,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GyrCANEB4,,ada9d123-ddb4-467d-8891-806ea8d94230,,6322103485,PX238780,,
Gyriosomus Guérin-Méneville,-29.11,-71.41,2020,2020,,,,Chile,,,,PRESERVED_SPECIMEN,GpenCAR1_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6363511505,PX223660,,
Gyriosomus Guérin-Méneville,-24.986023,-70.462089,2019-10-29,2019,,Antofagasta,,Chile,davazal,iNaturalist,Observations,HUMAN_OBSERVATION,44419480,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2610945120,https://www.inaturalist.org/observations/44419480,davazal,61.0
Gyriosomus Guérin-Méneville,-24.804814,-70.516921,2019-11-23T12:39,2019,,Antofagasta,,Chile,Juan Mauricio Contreras,iNaturalist,Observations,HUMAN_OBSERVATION,56529629,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2850817769,https://www.inaturalist.org/observations/56529629,Juan Mauricio Contreras,30025.0
Gyriosomus Guérin-Méneville,-24.841235,-70.45484,2017-05-20T14:28,2017,,Antofagasta,,Chile,Juan Mauricio Contreras,iNaturalist,Observations,HUMAN_OBSERVATION,41791648,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3327685347,https://www.inaturalist.org/observations/41791648,Juan Mauricio Contreras,30025.0
Gyriosomus Guérin-Méneville,-28.192241,-71.154748,2017-08-25T16:36,2017,,Atacama,,Chile,Vicente Pantoja,iNaturalist,Observations,HUMAN_OBSERVATION,37074631,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384347434,https://www.inaturalist.org/observations/37074631,Bastian Riveros Flores,1161.0
Gyriosomus Guérin-Méneville,-28.331454,-71.165301,2017-09-09T17:12,2017,,Atacama,,Chile,Marcos,iNaturalist,Observations,HUMAN_OBSERVATION,60562332,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2868255686,https://www.inaturalist.org/observations/60562332,Marcos,488.0
Gyriosomus Guérin-Méneville,-28.514205,-71.132073,2017-09-10T12:39,2017,,Atacama,,Chile,Marcos,iNaturalist,Observations,HUMAN_OBSERVATION,60560892,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3383865537,https://www.inaturalist.org/observations/60560892,Marcos,488.0
Gyriosomus Guérin-Méneville,-28.164234,-71.152088,2017-09-08T12:59Z,2017,,Atacama,,Chile,Lea Israel Omerovic,iNaturalist,Observations,HUMAN_OBSERVATION,26616677,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3383875367,https://www.inaturalist.org/observations/26616677,Diego Almendras,322.0
Gyriosomus Guérin-Méneville,-27.339245,-70.93913,2017-09-20,2017,,Atacama,,Chile,aacocucci,iNaturalist,Observations,HUMAN_OBSERVATION,8074323,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3902035311,https://www.inaturalist.org/observations/8074323,Vicente Villablanca-Miranda,4.0
Gyriosomus Guérin-Méneville,-28.176273,-71.149355,2017-09-02T23:52,2017,,Atacama,,Chile,Roy Mackenzie,iNaturalist,Observations,HUMAN_OBSERVATION,42064336,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3902186461,https://www.inaturalist.org/observations/42064336,Bastian Riveros Flores,61.0
Gyriosomus Guérin-Méneville,-30.686748,-71.044985,2017-09-09T17:20,2017,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,85578528,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062475195,https://www.inaturalist.org/observations/85578528,Bastian Riveros Flores,2554.0
Gyriosomus Guérin-Méneville,-28.356505,-71.151021,2017-09-19T12:23,2017,,Atacama,,Chile,Javier Cruz Ormeño,iNaturalist,Observations,HUMAN_OBSERVATION,270231447,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5133427956,https://www.inaturalist.org/observations/270231447,Camilo Colilaf,244.0
Gyriosomus maculatus,-27.223069,-70.811702,2017-09-16T17:52,2017,,Atacama,,Chile,Javier Cruz Ormeño,iNaturalist,Observations,HUMAN_OBSERVATION,271062374,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5176406596,https://www.inaturalist.org/observations/271062374,Camilo Colilaf,10974.0
Gyriosomus Guérin-Méneville,-28.195203,-71.069465,2017-09-17T14:49,2017,,Atacama,,Chile,Javier Cruz Ormeño,iNaturalist,Observations,HUMAN_OBSERVATION,272484924,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5187517485,https://www.inaturalist.org/observations/272484924,Camilo Colilaf,7813.0
Gyriosomus Guérin-Méneville,-28.177918,-71.104639,2017-09-17T14:49,2017,,Atacama,,Chile,Javier Cruz Ormeño,iNaturalist,Observations,HUMAN_OBSERVATION,272484921,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5187752513,https://www.inaturalist.org/observations/272484921,Camilo Colilaf,3906.0
Gyriosomus Guérin-Méneville,-27.185978,-70.784527,2017-09-16T16:23Z,2017,,Atacama,,Chile,Alistair Smith,iNaturalist,Observations,HUMAN_OBSERVATION,92217478,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,6413099438,https://www.inaturalist.org/observations/92217478,Vicente Villablanca-Miranda,11376.0
Gyriosomus Guérin-Méneville,-27.16644,-70.825469,2017-09-16T12:55Z,2017,,Atacama,,Chile,Alistair Smith,iNaturalist,Observations,HUMAN_OBSERVATION,92217467,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,6413455480,https://www.inaturalist.org/observations/92217467,Vicente Villablanca-Miranda,15656.0
Gyriosomus Guérin-Méneville,-30.235795,-71.082803,2017-10-15T16:03,2017,,Coquimbo,,Chile,Vale Nuñez Bravo,iNaturalist,Observations,HUMAN_OBSERVATION,8427887,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,1914377326,https://www.inaturalist.org/observations/8427887,Diego Almendras,2000.0
Gyriosomus Guérin-Méneville,-30.235795,-71.082803,2017-10-09,2017,,Coquimbo,,Chile,carolinapasten,iNaturalist,Observations,HUMAN_OBSERVATION,8537298,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,2864811312,https://www.inaturalist.org/observations/8537298,Patrich Cerpa,2000.0
Gyriosomus Guérin-Méneville,-28.080148,-71.144475,2017-10-14T13:49,2017,,Atacama,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,32253791,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384342392,https://www.inaturalist.org/observations/32253791,Bastian Riveros Flores,737.0
Gyriosomus Guérin-Méneville,-29.749272,-71.157246,2017-11-26,2017,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,8959804,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3327745304,https://www.inaturalist.org/observations/8959804,Patrich Cerpa,1548.0
Gyriosomus Guérin-Méneville,-30.255404,-71.491074,2017-11-13T16:47:20,2017,,Coquimbo,,Chile,Diego Almendras,iNaturalist,Observations,HUMAN_OBSERVATION,8798221,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384187327,https://www.inaturalist.org/observations/8798221,borisb,344.0
