especie,voucher,sample_id,localidad,region,lat,lon,alt,anio,fuente
sp,EC34407,Peña G.L.E.,Coquimbo,Coquimbo,-29.953056,-71.343333,,1957,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,305,,Huasco,Atacama,-28.4664,-71.2192,,,"fcnym.unlp.edu.ar / ent-col (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 362430,"Barriga, J. E.","Socos, 30°44'S 71°31'W, 200m, Huentelauquén, Limarí Prov., Coquimbo Reg., Chile, Socos, Limarí, Coquimbo, Chile",Coquimbo,-30.733333,-71.516667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 362431,"Barriga, J. E.","Socos, 30°44'S 71°31'W, 200m, Huentelauquén, Limarí Prov., Coquimbo Reg., Chile, Socos, Limarí, Coquimbo, Chile",Coquimbo,-30.733333,-71.516667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 362432,"Barriga, J. E.","Socos, 30°44'S 71°31'W, 200m, Huentelauquén, Limarí Prov., Coquimbo Reg., Chile, Socos, Limarí, Coquimbo, Chile",Coquimbo,-30.733333,-71.516667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 362433,"Barriga, J. E.","Socos, 30°44'S 71°31'W, 200m, Huentelauquén, Limarí Prov., Coquimbo Reg., Chile, Socos, Limarí, Coquimbo, Chile",Coquimbo,-30.733333,-71.516667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC8649,,Los Vilos,,-31.917,-71.512,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC8646,,Los Vilos,,-31.917,-71.512,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC8660,Gay C.,Coquimbo,,-29.953,-71.343,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC8659,Gay C.,Coquimbo,,-29.953,-71.343,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrSOCO6,,,,-30.71,-71.49,,," (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrSOCO5,,,,-30.71,-71.49,,," (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrOVA4,,,,-31.06,-71.61,,," (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB06_1,,,,-29.79,-71.29,,," (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB05_1,,,,-30.11,-71.36,,," (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
crispaticollis,,,Villablanca-Miranda. Ovalle,,-30.58,-71.51,,,"V (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683073,"Vidal, P.","Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683077,"Pena, L. E.","Guampulla, Coquimbo Reg., Chile, Guampulla, Coquimbo, Chile",Coquimbo,-30.428333,-70.981667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683062,"Guzman & Pena, L. E.","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683066,"Pena, L. E.","Llano Choros, La Higuera, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.223889,-71.42,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683069,"Pena, L. E.","Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683078,"Pena, L. E.","Manquegua-Combarbalá, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.087222,-71.115833,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683079,"Pena, L. E.","Manquegua-Combarbalá, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.087222,-71.115833,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683084,"Pena, L. E.","Media Luna-Punitaqui, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.865833,-71.207778,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683051,"Pena, L. E.","Atacama Reg., Chile, Atacama, Chile",Atacama,-27.583889,-70.054722,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683052,"Pena, L. E.","Atacama Reg., Chile, Atacama, Chile",Atacama,-27.583889,-70.054722,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683061,"Guzman & Pena, L. E.","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683065,"Pena, L. E.","Llano Choros, La Higuera, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.223889,-71.42,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683070,"Vidal, P.","Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683071,"Vidal, P.","Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683082,"Pena, L. E.","E Chañaral de Aceituno, Atacama Reg., Chile, Atacama, Chile",Atacama,-29.033333,-71.433333,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683091,"Pena, L. E.","Guaquén (Huaquén), Valparaíso Reg., Chile, Valparaíso, Chile",Valparaíso,-32.3325,-71.400278,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683056,"Pena, L. E.","20km SE Caldera, Atacama Reg., Chile, Atacama, Chile",Atacama,-27.248333,-70.776667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683072,"Vidal, P.","Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683076,"Pena, L. E.","Guampulla, Coquimbo Reg., Chile, Guampulla, Coquimbo, Chile",Coquimbo,-30.428333,-70.981667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683085,"Pena, L. E.","Media Luna-Punitaqui, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.865833,-71.207778,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683086,"Pena, L. E.","Tongoy, Coquimbo Reg., Chile, Tongoy, Coquimbo, Chile",Coquimbo,-30.254722,-71.498889,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683054,"Pena, L. E.","E Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683057,"Pena, L. E.","20km SE Caldera, Atacama Reg., Chile, Atacama, Chile",Atacama,-27.248333,-70.776667,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683090,"Pena, L. E.","Guaquén (Huaquén), Valparaíso Reg., Chile, Valparaíso, Chile",Valparaíso,-32.3325,-71.400278,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683049,"Hallinan, T. (Thomas)","El Tofo, Coquimbo, Chile, Coquimbo, Chile",Coquimbo,-29.43,-71.25,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683053,"Pena, L. E.","Atacama Reg., Chile, Atacama, Chile",Atacama,-27.583889,-70.054722,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683055,"Pena, L. E.","E Choros Bajos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.285556,-71.323611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683080,"Pena, L. E.","Manquegua-Combarbalá, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.087222,-71.115833,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683081,"Pena, L. E.","Manquegua-Combarbalá, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.087222,-71.115833,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683087,"Pena, L. E.","Tongoy, Coquimbo Reg., Chile, Tongoy, Coquimbo, Chile",Coquimbo,-30.254722,-71.498889,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683089,"Pena, L. E.","Carrizal Bajo, 300m, 60km N Huasco, Atacama Reg., Chile, Carrizal Bajo, Atacama, Chile",Atacama,-28.081944,-71.147222,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683050,"Triplehorn, C. A. (Charles A.)","La Higuera-El Tofo, plains, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.4825,-71.218889,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683058,"Vidal, P.","N of Caldera, 26°38'33""S 70°42'40""W, Atacama Reg., Chile, Atacama, Chile",Atacama,-26.6425,-70.711111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683059,"Vidal, P.","N of Caldera, 26°38'33""S 70°42'40""W, Atacama Reg., Chile, Atacama, Chile",Atacama,-26.6425,-70.711111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683068,"Pena, L. E.","Carrizalillo, Atacama Reg., Chile, Atacama, Chile",Atacama,-27.565833,-70.050278,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683075,"Pena, L. E.","Huintil-Illapel, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.585556,-71.053056,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683083,"Pena, L. E.","E Chañaral de Aceituno, Atacama Reg., Chile, Atacama, Chile",Atacama,-29.033333,-71.433333,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683088,"Pena, L. E.","Carrizal Bajo, 300m, 60km N Huasco, Atacama Reg., Chile, Carrizal Bajo, Atacama, Chile",Atacama,-28.081944,-71.147222,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683098,"Guzman & Pena, L. (Luis)","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683110,"Pena, L. E.","Freirina, Atacama Reg., Chile, Freirina, Atacama, Chile",Atacama,-28.509167,-71.081111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683119,"Pena, L. E.","20km E Freirina, Atacama Reg., Chile, Atacama, Chile",Atacama,-28.528056,-70.876389,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683096,"Guzman & Pena, L. (Luis)","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683104,"Pena, L. E.","Huentelauquén, Coquimbo Reg., Chile, Huentelauquén, Coquimbo, Chile",Coquimbo,-31.581389,-71.529167,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683117,"Guzman & Pena, L. (Luis)","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683097,"Guzman & Pena, L. (Luis)","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683105,"Pena, L. E.","Huentelauquén, Coquimbo Reg., Chile, Huentelauquén, Coquimbo, Chile",Coquimbo,-31.581389,-71.529167,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683118,"Pena, L. E.","S Freirina, Atacama Reg., Chile, Atacama, Chile",Atacama,-28.509167,-71.081111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683101,Wagenck,"Quebrada Honda, Coquimbo Reg., Chile, Quebrada Honda, Coquimbo, Chile",Coquimbo,-29.610278,-71.246111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683113,"Pena, L. E.","Huilmo-Quilitapia, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.893611,-71.159167,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683122,"Pena, L. E.","Huilmo-Quilitapia, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.893611,-71.159167,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683103,"Pena, L. E.","Choapa River, Illapel, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.706944,-71.2575,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683116,"Guzman & Pena, L. (Luis)","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683092,"Pena, L. E.","S Cuesta Buenos Aires, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.54,-70.811944,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683100,Wagenck,"Quebrada Honda, Coquimbo Reg., Chile, Quebrada Honda, Coquimbo, Chile",Coquimbo,-29.610278,-71.246111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683112,"Pena, L. E.","Huilmo-Quilitapia, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.893611,-71.159167,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683094,"Pena, L. E.","S Cuesta Buenos Aires, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.54,-70.811944,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683102,"Pena, L. E.","Choapa River, Illapel, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-31.706944,-71.2575,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683114,"Pena, L. E.","18km W El Totoral, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.2425,-71.458611,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683115,Pena,"Alcones-Socos, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.737222,-71.523056,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683123,"Pena, L. E.","Huilmo-Quilitapia, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-30.893611,-71.159167,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683099,"Guzman & Pena, L. (Luis)","Coquimbo, Coquimbo Reg., Chile, Coquimbo, Chile",Coquimbo,-29.953333,-71.339444,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,OSUC 683111,"Pena, L. E.","20km N Freirina, Atacama Reg., Chile, Atacama, Chile",Atacama,-28.395,-71.171111,,,"OSUC / OSUC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC34421,,Huasco,Atacama,-28.45,-71.216667,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC34424,,Coquimbo,Coquimbo,-29.953056,-71.343333,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC34405,,Barraza,Coquimbo,-30.655556,-71.482222,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,EC34413,,La Higuera,Coquimbo,-29.5,-71.266667,,,"MNHN / EC (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrSOCO5,,,,-30.71,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrSOCO6,,,,-30.71,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrOVA4,,,,-31.06,-71.61,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB06_1,,,,-29.79,-71.29,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrOVA3,,,,-31.06,-71.61,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB05_1,,,,-30.11,-71.36,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB12_01,,,,-28.97,-71.06,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB09_01,,,,-29.29,-71.35,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG19B_01,,,,-28.34,-71.15,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB03_01,,,,-30.79,-71.54,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB10_09,,,,-29.1,-71.42,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG25_01,,,,-28.65,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB07_01,,,,-29.58,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrMAIP1,,,,-33.52,-70.83,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrTABA05,,,,-30.49,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrTABA06,,,,-30.49,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPECA2,,,,-31.44,-71.56,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GwhiB12_01,,,,-28.97,-71.06,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrTULA1,,,,-30.96,-70.77,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrGUAC1,,,,-28.49,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB13_02,,,,-28.55,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrS17_01,,,,-28.61,-71.27,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG06_02,,,,-29.35,-71.03,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GeloB09_01,,,,-29.29,-71.35,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GleeOVA1,,,,-30.6,-71.2,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrNigPOZO1,,,,-31.37,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG10_01,,,,-27.2,-70.94,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrLAHIG1,,,,-29.51,-71.21,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB19_05,,,,-27.83,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrALI2,,,,-32.4,-70.78,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG25_02,,,,-28.65,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCHEN1,,,,-33.59,-70.74,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCIST1,,,,-31.01,-71.17,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrILC_02,,,,-29.26,-71.54,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB14_01,,,,-28.5,-71.05,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GfreCANE1,,,,-31.41,-71.46,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB28_01,,,,-24.85,-70.53,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB15_01,,,,-28.49,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCHO2,,,,-29.25,-71.46,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrRUTA1,,,,-31.49,-71.56,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrTRA2,,,,-29.34,-71.15,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB15_19,,,,-28.49,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG20A_02,,,,-28.42,-70.98,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPOL01,,,,-33.04,-71.64,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPULL1,,,,-32.42,-71.34,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrS37_09,,,,-27.57,-70.45,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG06_01,,,,-29.35,-71.03,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrMOLL01,,,,-32.24,-71.52,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrSOCO1,,,,-30.71,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GpauCANE2,,,,-31.41,-71.46,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB12_02,,,,-28.97,-71.06,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB05_03,,,,-30.11,-71.36,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrAGTO2,,,,-28.61,-71.27,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCACH2,,,,-29.29,-71.3,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrILC_03,,,,-29.26,-71.54,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrSOCO2,,,,-30.71,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCANEB4,,,,-31.41,-71.46,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrOSCU1,,,,-31.41,-71.58,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GcamB27_03,,,,-24.96,-70.48,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPumPOZO1,,,,-31.37,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG30_02,,,,-29.06,-71.4,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB23B_01,,,,-25.89,-70.66,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB19_06,,,,-27.83,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG10_02,,,,-27.2,-70.94,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG19B_02,,,,-28.34,-71.15,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrGUIN2,,,,-34.19,-70.64,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
