t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup,asim_geom,baja_geom,alta_geom
98.0000,0.00209284,2.6126e-03,0.801058,0.438569,-0.020295,0.644642,-0.446193,0.000001,1,0,0.295393,0.332566,0.627959
98.5000,0.00205178,2.6052e-03,0.787567,0.451082,-0.020626,0.644390,-0.625500,-0.000002,1,0,0.195596,0.392850,0.588446
99.0000,0.00198212,2.5879e-03,0.765911,0.459627,-0.020843,0.644306,-0.216039,0.000002,1,0,0.097708,0.449463,0.547170
99.5000,0.00189704,2.5454e-03,0.745281,0.463634,-0.021008,0.644335,-0.740463,-0.000007,1,0,0.085287,0.460636,0.545923
100.0000,0.00181076,2.4835e-03,0.729110,0.461716,-0.021105,0.644397,-0.590980,-0.000004,1,0,0.226240,0.392824,0.619064
100.5000,0.00174117,2.4320e-03,0.715943,0.457154,-0.021134,0.644714,-0.682138,-0.000000,1,0,0.309856,0.350320,0.660176
101.0000,0.00170059,2.4111e-03,0.705316,0.452856,-0.021125,0.645118,-0.565723,0.000001,1,0,0.330102,0.336166,0.666268
101.5000,0.00169512,2.4285e-03,0.697998,0.443597,-0.021082,0.645759,-0.779327,0.000001,1,0,0.402649,0.294028,0.696677
102.0000,0.00172288,2.4491e-03,0.703476,0.440017,-0.020291,0.644931,-0.643003,-0.000002,1,0,0.352813,0.310188,0.663001
102.5000,0.00177446,2.4796e-03,0.715608,0.425762,-0.020400,0.646266,-0.378172,-0.000001,1,0,0.430379,0.259939,0.690318
103.0000,0.00183567,2.5020e-03,0.733688,0.413422,-0.020485,0.647567,-0.525218,0.000022,1,0,0.459134,0.232679,0.691813
103.5000,0.00189152,2.5084e-03,0.754078,0.403357,-0.020490,0.648610,-0.645846,0.000091,1,0,0.464660,0.217822,0.682482
104.0000,0.00193032,2.5117e-03,0.768517,0.398295,-0.020544,0.649402,-0.572423,0.000001,1,0,0.416584,0.231257,0.647841
104.5000,0.00194624,2.5212e-03,0.771948,0.385831,-0.020597,0.650715,-0.647510,-0.000000,1,0,0.481088,0.189332,0.670420
105.0000,0.00193983,2.5320e-03,0.766140,0.380831,-0.020255,0.650679,-0.648203,0.000008,1,0,0.462373,0.190733,0.653106
105.5000,0.00191669,2.5340e-03,0.756389,0.377969,-0.020379,0.651339,-0.518939,0.000002,1,0,0.439984,0.196426,0.636410
106.0000,0.00188466,2.5217e-03,0.747384,0.369400,-0.020483,0.652378,-0.711243,-0.000000,1,0,0.519016,0.153628,0.672644
106.5000,0.00185115,2.4959e-03,0.741690,0.368990,-0.020562,0.652619,-0.519523,0.000004,1,0,0.519595,0.152868,0.672464
107.0000,0.00182088,2.4626e-03,0.739414,0.376186,-0.020600,0.652060,-0.518247,0.000004,1,0,0.446821,0.191335,0.638156
107.5000,0.00179525,2.4607e-03,0.729571,0.378733,-0.020643,0.651841,-0.645481,-0.000005,1,0,0.464498,0.187148,0.651646
108.0000,0.00177295,2.4722e-03,0.717163,0.389439,-0.020662,0.650899,-0.572044,0.000045,1,0,0.395755,0.228841,0.624595
108.5000,0.00175144,2.4588e-03,0.712319,0.397091,-0.020668,0.650152,-0.655372,-0.000003,1,0,0.399420,0.236695,0.636115
109.0000,0.00172900,2.4533e-03,0.704760,0.404022,-0.020661,0.649436,-0.588382,0.000005,1,0,0.427268,0.233680,0.660948
109.5000,0.00170646,2.4289e-03,0.702568,0.411642,-0.020652,0.648711,-0.510546,-0.000000,1,0,0.437427,0.239007,0.676434
110.0000,0.00168758,2.3957e-03,0.704431,0.414199,-0.020558,0.648216,-0.695621,-0.000001,1,0,0.494567,0.219218,0.713785
110.5000,0.00167813,2.3644e-03,0.709740,0.417017,-0.020561,0.647924,-0.507226,0.000012,1,0,0.526034,0.210453,0.736487
111.0000,0.00168400,2.3492e-03,0.716837,0.428429,-0.020552,0.647086,-0.600353,0.000001,1,0,0.445165,0.257036,0.702201
111.5000,0.00170875,2.3688e-03,0.721346,0.429022,-0.020551,0.646981,-0.654030,-0.000010,1,0,0.475337,0.245758,0.721095
112.0000,0.00175154,2.4058e-03,0.728047,0.423520,-0.020546,0.647310,-0.718269,-0.000002,1,0,0.541836,0.212803,0.754638
112.5000,0.00180602,2.4282e-03,0.743767,0.416053,-0.020388,0.647564,-0.731157,-0.000003,1,0,0.589197,0.185233,0.774430
113.0000,0.00186087,2.4485e-03,0.760015,0.413939,-0.019711,0.646171,-0.383201,0.000001,1,0,0.554448,0.195675,0.750122
113.5000,0.00190183,2.4916e-03,0.763293,0.404097,-0.019579,0.646673,-0.678839,-0.000002,1,0,0.587738,0.170399,0.758137
114.0000,0.00191536,2.5315e-03,0.756624,0.382010,-0.019903,0.649083,-0.695913,-0.000002,1,0,0.729255,0.090128,0.819382
114.5000,0.00189230,2.5468e-03,0.743010,0.365278,-0.020184,0.651172,-0.433184,0.000040,1,0,0.817904,0.037481,0.855384
115.0000,0.00183265,2.5211e-03,0.726916,0.380736,-0.020409,0.650134,-0.581457,-0.000001,1,0,0.620040,0.128920,0.748960
115.5000,0.00174549,2.4707e-03,0.706473,0.374097,-0.020584,0.650976,-0.752538,-0.000005,1,0,0.639657,0.113524,0.753181
116.0000,0.00164803,2.4045e-03,0.685394,0.371439,-0.020710,0.651323,-0.687021,0.000153,1,0,0.635274,0.112279,0.747552
116.5000,0.00156134,2.3197e-03,0.673085,0.379588,-0.020797,0.650558,-0.578745,-0.000006,1,0,0.532002,0.162807,0.694809
117.0000,0.00150490,2.2444e-03,0.670506,0.387832,-0.020333,0.648705,-0.678856,-0.000007,1,0,0.442568,0.209266,0.651834
117.5000,0.00149162,2.1951e-03,0.679513,0.392849,-0.020486,0.648334,-0.721221,-0.000002,1,0,0.405966,0.230505,0.636471
118.0000,0.00152480,2.2031e-03,0.692107,0.402708,-0.020597,0.647582,-0.438953,0.000004,1,0,0.287918,0.292910,0.580828
118.5000,0.00159771,2.2570e-03,0.707885,0.410741,-0.020632,0.646798,-0.566056,0.000003,1,0,0.234343,0.326113,0.560457
119.0000,0.00169539,2.3191e-03,0.731061,0.417236,-0.020696,0.646143,-0.340913,0.000007,1,0,0.247203,0.327866,0.575069
119.5000,0.00179806,2.3913e-03,0.751928,0.429600,-0.020008,0.644034,-0.587367,0.000001,1,0,0.079402,0.420922,0.500324
120.0000,0.00188570,2.4605e-03,0.766392,0.437674,-0.020209,0.643801,-0.563389,0.000001,1,0,0.006186,0.466885,0.473070
120.5000,0.00194203,2.5216e-03,0.770159,0.444464,-0.020380,0.643580,-0.737954,-0.000002,1,0,-0.007214,0.482348,0.475134
121.0000,0.00195761,2.5524e-03,0.766965,0.450592,-0.020512,0.643298,-0.667619,-0.000001,1,0,0.039301,0.467401,0.506702
121.5000,0.00193148,2.5410e-03,0.760119,0.453859,-0.020538,0.643021,-0.706433,-0.000001,1,0,0.138574,0.424393,0.562967
122.0000,0.00187073,2.5052e-03,0.746728,0.450608,-0.020024,0.641891,-0.540082,0.000037,1,0,0.296924,0.349160,0.646084
122.5000,0.00178871,2.4477e-03,0.730774,0.447686,-0.019850,0.641857,-0.620284,-0.000002,1,0,0.364899,0.316424,0.681322
123.0000,0.00170177,2.3773e-03,0.715850,0.428395,-0.020152,0.643693,-0.594837,-0.000002,1,0,0.580300,0.205947,0.786246
123.5000,0.00162544,2.3122e-03,0.702970,0.413204,-0.020369,0.645372,-0.535215,0.000007,1,0,0.676936,0.150268,0.827204
124.0000,0.00157126,2.2551e-03,0.696747,0.399496,-0.020571,0.647045,-0.693721,-0.000001,1,0,0.727283,0.113945,0.841228
124.5000,0.00154472,2.2112e-03,0.698578,0.376530,-0.020720,0.649583,-0.680780,-0.000001,1,0,0.834133,0.046697,0.880829
125.0000,0.00154478,2.1885e-03,0.705874,0.366162,-0.020815,0.650954,-0.606932,0.000001,1,0,0.823513,0.036492,0.860005
125.5000,0.00156510,2.2116e-03,0.707675,0.353442,-0.020872,0.652482,-0.546885,0.000002,1,0,0.845493,0.012422,0.857915
126.0000,0.00159630,2.2463e-03,0.710618,0.355625,-0.020890,0.652344,-0.548475,0.000013,1,0,0.702883,0.066195,0.769077
126.5000,0.00162869,2.2794e-03,0.714525,0.351437,-0.020882,0.652839,-0.633414,-0.000000,1,0,0.607294,0.097474,0.704768
127.0000,0.00165462,2.3122e-03,0.715615,0.352624,-0.020856,0.652671,-0.667347,0.000047,1,0,0.469048,0.154725,0.623773
127.5000,0.00166989,2.3253e-03,0.718151,0.357366,-0.020814,0.652100,-0.596824,0.000001,1,0,0.292518,0.236474,0.528991
128.0000,0.00167414,2.3175e-03,0.722404,0.359475,-0.020766,0.651639,-0.639876,0.000000,1,0,0.252185,0.256932,0.509117
128.5000,0.00167011,2.3196e-03,0.719997,0.369430,-0.020020,0.648624,-0.560772,0.000000,1,0,0.139329,0.320622,0.459951
129.0000,0.00166189,2.3018e-03,0.721983,0.382051,-0.020169,0.647520,-0.636935,0.000001,1,0,0.103148,0.352371,0.455519
129.5000,0.00165340,2.2787e-03,0.725602,0.397176,-0.020299,0.646153,-0.674176,-0.000002,1,0,0.119187,0.362475,0.481661
130.0000,0.00164621,2.2673e-03,0.726079,0.414206,-0.020343,0.644546,-0.687952,-0.000004,1,0,0.162074,0.362851,0.524924
130.5000,0.00164033,2.2620e-03,0.725158,0.430070,-0.020446,0.643211,-0.743324,-0.000008,1,0,0.256885,0.339410,0.596295
131.0000,0.00163306,2.2526e-03,0.724968,0.445431,-0.020520,0.642052,-0.552466,0.000017,1,0,0.305025,0.337955,0.642981
131.5000,0.00162096,2.2524e-03,0.719660,0.465624,-0.019901,0.639767,-0.558443,-0.000001,1,0,0.188314,0.415907,0.604221
132.0000,0.00160126,2.2508e-03,0.711427,0.471927,-0.020132,0.639612,-0.530893,-0.000002,1,0,0.299699,0.374956,0.674655
132.5000,0.00157332,2.2365e-03,0.703468,0.471551,-0.017952,0.635443,-0.776656,-0.000004,1,0,0.404486,0.330766,0.735252
133.0000,0.00153953,2.2196e-03,0.693610,0.457224,-0.018751,0.637521,-0.799197,-0.000001,1,0,0.581740,0.243257,0.824997
133.5000,0.00150498,2.1903e-03,0.687123,0.437066,-0.019452,0.640060,-0.609245,0.000000,1,0,0.719205,0.167389,0.886594
134.0000,0.00147657,2.1561e-03,0.684825,0.418833,-0.020040,0.642567,-0.601646,0.000000,1,0,0.775612,0.123576,0.899188
134.5000,0.00146126,2.1368e-03,0.683846,0.394785,-0.020506,0.645582,-0.623999,-0.000001,1,0,0.832109,0.072341,0.904450
135.0000,0.00146392,2.1511e-03,0.680542,0.366382,-0.020862,0.649184,-0.703771,-0.000018,1,0,0.900527,0.011667,0.912194
135.5000,0.00148557,2.1614e-03,0.687333,0.356530,-0.021108,0.650720,-0.710153,-0.000001,1,0,0.892345,0.001162,0.893507
136.0000,0.00152260,2.1817e-03,0.697902,0.350114,-0.021247,0.651799,-0.663220,-0.000003,1,0,0.787636,0.028723,0.816359
136.5000,0.00156722,2.2095e-03,0.709297,0.335928,-0.021313,0.653764,-0.718117,-0.000011,1,0,0.713970,0.037659,0.751629
137.0000,0.00160904,2.2329e-03,0.720607,0.323352,-0.021319,0.655492,-0.631871,-0.000002,1,0,0.637797,0.051397,0.689194
137.5000,0.00163788,2.2586e-03,0.725192,0.311366,-0.021275,0.657044,-0.578222,-0.000002,1,0,0.612026,0.047057,0.659084
138.0000,0.00164634,2.2549e-03,0.730105,0.307034,-0.021197,0.657426,-0.636876,-0.000007,1,0,0.521668,0.078739,0.600407
138.5000,0.00163177,2.2389e-03,0.728814,0.307681,-0.021095,0.656882,-0.595092,-0.000003,1,0,0.455177,0.107414,0.562591
139.0000,0.00159700,2.2202e-03,0.719304,0.319766,-0.020986,0.654636,-0.641413,-0.000003,1,0,0.299394,0.189563,0.488957
139.5000,0.00154987,2.2062e-03,0.702491,0.336316,-0.020877,0.651879,-0.472216,-0.000004,1,0,0.178971,0.263619,0.442590
140.0000,0.00150142,2.2042e-03,0.681167,0.357662,-0.020773,0.648731,-0.665712,-0.000005,1,0,0.116703,0.317398,0.434101
140.5000,0.00146309,2.1788e-03,0.671508,0.382770,-0.020681,0.645483,-0.729972,-0.000009,1,0,0.113787,0.347940,0.461727
141.0000,0.00144370,2.1557e-03,0.669714,0.410894,-0.020602,0.642374,-0.805814,-0.000007,1,0,0.117598,0.379712,0.497309
141.5000,0.00144718,2.1611e-03,0.669653,0.440024,-0.020537,0.639703,-0.510994,-0.000003,1,0,0.066491,0.440162,0.506653
142.0000,0.00147165,2.1820e-03,0.674448,0.467107,-0.020480,0.637656,-0.665116,-0.000001,1,0,-0.044317,0.529720,0.485403
142.5000,0.00150987,2.2092e-03,0.683444,0.489940,-0.020395,0.635941,-0.689149,-0.000001,1,0,-0.026715,0.550662,0.523947
143.0000,0.00155140,2.2365e-03,0.693660,0.507686,-0.020385,0.634834,-0.573875,-0.000001,1,0,0.000477,0.560800,0.561277
143.5000,0.00158581,2.2675e-03,0.699360,0.518778,-0.020388,0.634111,-0.645174,-0.000004,1,0,0.118391,0.518745,0.637135
144.0000,0.00160354,2.2815e-03,0.702847,0.523815,-0.020396,0.633907,-0.503502,-0.000037,1,0,0.164064,0.504455,0.668519
144.5000,0.00160183,2.2806e-03,0.702377,0.517255,-0.020400,0.634274,-0.744224,-0.000003,1,0,0.290747,0.439430,0.730177
145.0000,0.00158184,2.2690e-03,0.697154,0.492653,-0.020423,0.635671,-0.627531,-0.000001,1,0,0.515429,0.315887,0.831316
145.5000,0.00154980,2.2433e-03,0.690869,0.467338,-0.020436,0.637429,-0.608455,-0.000001,1,0,0.620944,0.242802,0.863746
146.0000,0.00151490,2.2113e-03,0.685081,0.433108,-0.020357,0.639910,-0.546338,-0.000013,1,0,0.731571,0.157891,0.889463
146.5000,0.00148679,2.1850e-03,0.680442,0.393092,-0.020404,0.643592,-0.554415,-0.000002,1,0,0.833611,0.069595,0.903206
147.0000,0.00147293,2.1917e-03,0.672065,0.363941,-0.020447,0.646748,-0.450750,-0.000010,1,0,0.894345,0.010161,0.904505
147.5000,0.00147680,2.2201e-03,0.665182,0.351154,-0.020485,0.648344,-0.755391,-0.000003,1,0,0.873684,0.000100,0.873784
148.0000,0.00149726,2.2493e-03,0.665650,0.345549,-0.020515,0.649028,-0.639147,-0.000022,1,0,0.844962,0.002716,0.847678
148.5000,0.00152920,2.2736e-03,0.672581,0.342328,-0.020538,0.649305,-0.730225,-0.000053,1,0,0.841073,0.000027,0.841099
149.0000,0.00156513,2.3004e-03,0.680371,0.344371,-0.020354,0.648608,-0.511853,-0.000002,1,0,0.715845,0.047539,0.763385
149.5000,0.00159756,2.3277e-03,0.686331,0.337585,-0.020415,0.649680,-0.527880,0.000001,1,0,0.565028,0.097314,0.662342
150.0000,0.00162072,2.3476e-03,0.690387,0.328434,-0.020441,0.650969,-0.639233,-0.000005,1,0,0.471488,0.124766,0.596254
150.5000,0.00163192,2.3798e-03,0.685736,0.327141,-0.020492,0.651283,-0.359437,-0.000009,1,0,0.343472,0.178443,0.521915
151.0000,0.00163197,2.3931e-03,0.681955,0.329361,-0.020535,0.651002,-0.714413,-0.000005,1,0,0.279558,0.209526,0.489084
151.5000,0.00162449,2.3970e-03,0.677713,0.338744,-0.020563,0.649694,-0.626030,-0.000001,1,0,0.235666,0.240151,0.475817
152.0000,0.00161452,2.3821e-03,0.677776,0.357180,-0.020583,0.647387,-0.428997,-0.000001,1,0,0.150010,0.301097,0.451107
152.5000,0.00160681,2.3572e-03,0.681650,0.380398,-0.020426,0.644515,-0.555870,0.000091,1,0,0.028913,0.386512,0.415425
153.0000,0.00160379,2.3216e-03,0.690812,0.404920,-0.020461,0.642231,-0.685919,-0.000003,1,0,-0.066458,0.463678,0.397220
153.5000,0.00160614,2.3050e-03,0.696805,0.431624,-0.020489,0.639925,-0.676298,-0.000005,1,0,-0.055407,0.490717,0.435310
154.0000,0.00161182,2.3021e-03,0.700144,0.458167,-0.020202,0.637325,-0.732508,-0.000009,1,0,0.023078,0.484698,0.507775
154.5000,0.00161750,2.3007e-03,0.703055,0.479588,-0.020319,0.635999,-0.563839,-0.000001,1,0,0.124131,0.463757,0.587888
155.0000,0.00161988,2.3035e-03,0.703235,0.493208,-0.020417,0.635253,-0.592373,-0.000003,1,0,0.246306,0.426325,0.672631
155.5000,0.00161696,2.3327e-03,0.693177,0.487244,-0.020497,0.635591,-0.590790,-0.000001,1,0,0.507232,0.311916,0.819148
156.0000,0.00160897,2.3275e-03,0.691297,0.468546,-0.020556,0.636855,-0.775496,-0.000002,1,0,0.712829,0.213031,0.925860
156.5000,0.00159882,2.3347e-03,0.684800,0.438546,-0.020601,0.639132,-0.542696,0.000013,1,0,0.855110,0.125028,0.980138
157.0000,0.00159155,2.3376e-03,0.680835,0.417235,-0.020630,0.641006,-0.517425,0.000001,1,0,0.901913,0.080671,0.982584
157.5000,0.00159291,2.3645e-03,0.673689,0.414822,-0.020547,0.641245,-0.797834,-0.000003,1,0,0.779568,0.116288,0.895856
158.0000,0.00160714,2.4028e-03,0.668874,0.397921,-0.020572,0.642938,-0.613097,-0.000000,1,0,0.719630,0.114368,0.833997
158.5000,0.00163515,2.4286e-03,0.673298,0.369932,-0.020322,0.645310,-0.729505,-0.000006,1,0,0.733537,0.073155,0.806692
159.0000,0.00167380,2.4340e-03,0.687681,0.346549,-0.020411,0.648255,-0.566555,-0.000001,1,0,0.700250,0.055665,0.755915
159.5000,0.00171660,2.4299e-03,0.706450,0.335606,-0.020479,0.649952,-0.325651,-0.000014,1,0,0.530271,0.108721,0.638992
160.0000,0.00175541,2.4326e-03,0.721628,0.323317,-0.020536,0.651901,-0.573285,0.000001,1,0,0.372035,0.161292,0.533327
160.5000,0.00178252,2.4460e-03,0.728743,0.312246,-0.020577,0.653674,-0.658057,-0.000005,1,0,0.291567,0.184480,0.476047
161.0000,0.00179247,2.4377e-03,0.735324,0.307956,-0.020206,0.653371,-0.722479,-0.000006,1,0,0.273636,0.187682,0.461318
161.5000,0.00178342,2.4177e-03,0.737655,0.311837,-0.020337,0.652975,-0.705271,-0.000008,1,0,0.282427,0.187930,0.470357
162.0000,0.00175774,2.3972e-03,0.733251,0.326200,-0.020440,0.651011,-0.710983,-0.000001,1,0,0.258603,0.215004,0.473607
162.5000,0.00172170,2.3813e-03,0.723017,0.351213,-0.020527,0.647903,-0.547050,0.000001,1,0,0.162550,0.288166,0.450716
163.0000,0.00168415,2.3815e-03,0.707182,0.379141,-0.020591,0.644746,-0.678626,-0.000004,1,0,0.161633,0.321092,0.482725
163.5000,0.00165447,2.3851e-03,0.693661,0.409202,-0.020636,0.641752,-0.583374,-0.000002,1,0,0.198705,0.339902,0.538607
164.0000,0.00164071,2.3887e-03,0.686867,0.437917,-0.020661,0.639229,-0.635498,-0.000013,1,0,0.253019,0.350977,0.603995
164.5000,0.00164512,2.4106e-03,0.682468,0.463688,-0.020339,0.636668,-0.683421,-0.000003,1,0,0.302238,0.362530,0.664768
165.0000,0.00166803,2.4327e-03,0.685669,0.477937,-0.020432,0.635702,-0.622376,-0.000001,1,0,0.434311,0.326960,0.761271
165.5000,0.00170325,2.4531e-03,0.694320,0.479611,-0.020502,0.635553,-0.754465,-0.000012,1,0,0.594132,0.269208,0.863340
166.0000,0.00174173,2.4829e-03,0.701479,0.472526,-0.020561,0.636011,-0.684189,-0.000002,1,0,0.728578,0.213389,0.941967
166.5000,0.00177374,2.4984e-03,0.709939,0.452737,-0.020601,0.637398,-0.692345,-0.000005,1,0,0.830112,0.152862,0.982974
167.0000,0.00179099,2.4970e-03,0.717261,0.445750,-0.020626,0.637979,-0.676573,0.000001,1,0,0.810298,0.149038,0.959337
167.5000,0.00178856,2.4840e-03,0.720029,0.427157,-0.020640,0.639455,-0.685692,-0.000003,1,0,0.823709,0.118840,0.942549
168.0000,0.00176614,2.4409e-03,0.723564,0.402045,-0.020643,0.641627,-0.725646,-0.000003,1,0,0.846060,0.077269,0.923329
168.5000,0.00172827,2.3789e-03,0.726497,0.386625,-0.020635,0.643128,-0.553167,0.000024,1,0,0.763030,0.084549,0.847580
169.0000,0.00168321,2.3380e-03,0.719923,0.376388,-0.020623,0.644239,-0.514052,0.000004,1,0,0.598084,0.131877,0.729960
169.5000,0.00164076,2.3234e-03,0.706203,0.363081,-0.020607,0.645758,-0.636380,0.000001,1,0,0.429755,0.183487,0.613242
170.0000,0.00160981,2.3337e-03,0.689806,0.349034,-0.019399,0.644608,-0.661044,-0.000002,1,0,0.277523,0.233351,0.510874
170.5000,0.00159592,2.3363e-03,0.683111,0.336674,-0.019720,0.646850,-0.645013,-0.000000,1,0,0.182403,0.262876,0.445279
171.0000,0.00160016,2.3478e-03,0.681550,0.331781,-0.020007,0.648186,-0.679114,0.000001,1,0,0.070261,0.310933,0.381194
171.5000,0.00161971,2.3521e-03,0.688634,0.334261,-0.020253,0.648277,-0.751920,-0.000003,1,0,0.114082,0.292398,0.406479
172.0000,0.00164652,2.3701e-03,0.694693,0.347383,-0.020453,0.646969,-0.563856,0.000002,1,0,0.085706,0.320833,0.406540
172.5000,0.00167419,2.3997e-03,0.697664,0.368677,-0.020592,0.644816,-0.519111,0.000075,1,0,-0.038882,0.406927,0.368045
173.0000,0.00169608,2.4157e-03,0.702107,0.395094,-0.020704,0.642177,-0.593576,0.000002,1,0,-0.000920,0.418667,0.417748
173.5000,0.00170775,2.4269e-03,0.703689,0.422126,-0.020779,0.639689,-0.712345,-0.000003,1,0,0.112613,0.395800,0.508413
174.0000,0.00170798,2.4221e-03,0.705154,0.444486,-0.020790,0.637723,-0.690152,-0.000002,1,0,0.275214,0.349367,0.624581
174.5000,0.00169837,2.3957e-03,0.708917,0.462291,-0.020809,0.636349,-0.746341,-0.000002,1,0,0.393060,0.322618,0.715678
175.0000,0.00168248,2.3455e-03,0.717327,0.474455,-0.020799,0.635449,-0.645372,0.000001,1,0,0.491717,0.300034,0.791751
175.5000,0.00166457,2.3157e-03,0.718827,0.472418,-0.020738,0.635423,-0.652450,-0.000002,1,0,0.647532,0.240687,0.888220
176.0000,0.00164814,2.3079e-03,0.714133,0.471210,-0.020691,0.635465,-0.745385,-0.000013,1,0,0.695531,0.222485,0.918016
176.5000,0.00163496,2.3291e-03,0.701971,0.463889,-0.020629,0.635911,-0.786475,0.000002,1,0,0.735350,0.198801,0.934152
177.0000,0.00162475,2.3507e-03,0.691162,0.446782,-0.020619,0.637160,-0.530100,0.000000,1,0,0.797762,0.154544,0.952307
177.5000,0.00161575,2.3610e-03,0.684363,0.429121,-0.020606,0.638573,-0.458664,-0.000001,1,0,0.810814,0.125682,0.936496
178.0000,0.00160584,2.3362e-03,0.687369,0.426453,-0.020580,0.638913,-0.533602,0.000002,1,0,0.645643,0.178156,0.823799
178.5000,0.00159345,2.3115e-03,0.689371,0.401700,-0.020568,0.641123,-0.664338,0.000001,1,0,0.631177,0.151234,0.782411
179.0000,0.00157854,2.2835e-03,0.691284,0.381505,-0.020552,0.643174,-0.638838,-0.000002,1,0,0.553726,0.155321,0.709046
179.5000,0.00156292,2.2495e-03,0.694773,0.361514,-0.019951,0.643843,-0.557078,0.000000,1,0,0.465051,0.166695,0.631746
180.0000,0.00154983,2.2197e-03,0.698213,0.341646,-0.020117,0.646633,-0.795103,-0.000009,1,0,0.412743,0.165127,0.577871
180.5000,0.00154300,2.2250e-03,0.693482,0.329737,-0.020223,0.648535,-0.761562,-0.000000,1,0,0.310538,0.196093,0.506631
181.0000,0.00154514,2.2384e-03,0.690280,0.318963,-0.020105,0.649736,-0.796702,-0.000008,1,0,0.333113,0.173659,0.506772
181.5000,0.00155692,2.2521e-03,0.691314,0.315610,-0.020286,0.650593,-0.715951,-0.000010,1,0,0.362154,0.156918,0.519071
182.0000,0.00157625,2.2563e-03,0.698612,0.324650,-0.020436,0.649629,-0.696735,-0.000001,1,0,0.295186,0.197122,0.492308
182.5000,0.00159854,2.2682e-03,0.704752,0.339201,-0.020555,0.647839,-0.785459,0.000000,1,0,0.281182,0.219997,0.501179
183.0000,0.00161766,2.2973e-03,0.704162,0.357710,-0.020628,0.645546,-0.637470,0.000011,1,0,0.329470,0.219832,0.549302
183.5000,0.00162751,2.3284e-03,0.698976,0.382150,-0.020690,0.642852,-0.729317,-0.000008,1,0,0.332971,0.247244,0.580214
184.0000,0.00162369,2.3349e-03,0.695411,0.411603,-0.020478,0.639565,-0.620534,0.000001,1,0,0.278609,0.306839,0.585448
184.5000,0.00160476,2.3242e-03,0.690447,0.436136,-0.020559,0.637556,-0.712392,-0.000005,1,0,0.300696,0.327783,0.628479
185.0000,0.00157276,2.3049e-03,0.682358,0.457798,-0.020491,0.635735,-0.593747,-0.000003,1,0,0.319901,0.347482,0.667383
185.5000,0.00153275,2.2660e-03,0.676403,0.472298,-0.020565,0.634768,-0.630127,-0.000001,1,0,0.380894,0.341418,0.722312
186.0000,0.00149176,2.2191e-03,0.672225,0.481894,-0.020617,0.634177,-0.661207,-0.000004,1,0,0.421203,0.338303,0.759506
186.5000,0.00145729,2.1644e-03,0.673296,0.477568,-0.020652,0.634431,-0.601418,-0.000002,1,0,0.544710,0.285086,0.829796
187.0000,0.00143556,2.1286e-03,0.674432,0.474506,-0.020667,0.634673,-0.334973,-0.000002,1,0,0.568731,0.271834,0.840565
187.5000,0.00143018,2.1086e-03,0.678262,0.460168,-0.020671,0.635671,-0.724652,-0.000000,1,0,0.629391,0.230066,0.859457
188.0000,0.00144149,2.1287e-03,0.677175,0.443248,-0.020003,0.635800,-0.667987,-0.000000,1,0,0.653785,0.198131,0.851917
188.5000,0.00146650,2.1477e-03,0.682826,0.423506,-0.020181,0.637719,-0.707127,-0.000007,1,0,0.651697,0.172289,0.823986
189.0000,0.00149998,2.1590e-03,0.694769,0.402764,-0.020332,0.639875,-0.516854,0.000000,1,0,0.627013,0.154150,0.781163
189.5000,0.00153570,2.1882e-03,0.701811,0.379520,-0.020459,0.642460,-0.482126,0.000004,1,0,0.605229,0.132849,0.738078
190.0000,0.00156776,2.2249e-03,0.704659,0.353323,-0.020557,0.645628,-0.674869,-0.000000,1,0,0.621880,0.094006,0.715886
190.5000,0.00159177,2.2634e-03,0.703257,0.339476,-0.020627,0.647606,-0.660941,0.000002,1,0,0.530428,0.113656,0.644085
191.0000,0.00160530,2.2850e-03,0.702526,0.327589,-0.020674,0.649378,-0.769344,-0.000004,1,0,0.458600,0.129509,0.588109
191.5000,0.00160784,2.2836e-03,0.704082,0.324024,-0.020691,0.649988,-0.561776,0.000001,1,0,0.342702,0.175616,0.518318
192.0000,0.00160029,2.2966e-03,0.696797,0.325851,-0.020701,0.649775,-0.734296,-0.000004,1,0,0.243188,0.222547,0.465735
192.5000,0.00158444,2.3046e-03,0.687502,0.331085,-0.020699,0.648930,-0.548653,0.000027,1,0,0.267314,0.217198,0.484512
193.0000,0.00156275,2.3230e-03,0.672722,0.346771,-0.020685,0.646742,-0.697079,-0.000002,1,0,0.242765,0.246043,0.488808
193.5000,0.00153828,2.3190e-03,0.663343,0.366160,-0.020665,0.644244,-0.678143,-0.000000,1,0,0.270590,0.255673,0.526263
194.0000,0.00151462,2.2870e-03,0.662278,0.391768,-0.020476,0.641100,-0.503220,-0.000005,1,0,0.227200,0.305536,0.532737
194.5000,0.00149564,2.2419e-03,0.667117,0.416100,-0.020464,0.638706,-0.636013,-0.000001,1,0,0.262789,0.319175,0.581964
195.0000,0.00148518,2.2003e-03,0.674991,0.431377,-0.020490,0.637266,-0.787767,-0.000009,1,0,0.417484,0.272658,0.690142
195.5000,0.00148628,2.1858e-03,0.679971,0.447856,-0.020337,0.635619,-0.745703,-0.000007,1,0,0.470695,0.273173,0.743868
196.0000,0.00150053,2.1773e-03,0.689166,0.446626,-0.020401,0.635658,-0.737336,-0.000003,1,0,0.637069,0.209694,0.846764
