t,z,y,vz,vy,thrust_z,thrust_y,battery,delta,A,e_R,lf,vy_value,wh_rth,wh_land,crashed,landed,decision
31.720000000000002,2.002600061505956,-0.5483703969682393,0.001609255111460567,0.0035529231415001392,12.127194279003119,0.08305191022490083,0.05444779831259604,0.013888714016905876,1.0,-0.0,0.4114,1.0,0.0033513695489978874,0.01168173981890324,0.0,0.0,2.0
31.73,2.002613683107474,-0.5483354598906812,0.0013621601517882355,0.00349370775580847,11.74234860483932,-0.0071058462830002785,0.05443671518619924,3.9632245624975795,1.0,-0.0,0.4114,1.0,0.003351152425917018,0.011681833692118077,0.0,0.0,2.0
31.740000000000002,2.0026249379301837,-0.5483011050977491,0.0011254822709996838,0.0034354792932116624,11.743598654305373,-0.00698741551161694,0.05442563087999898,3.9706143360787154,1.0,-0.0,0.4114,1.0,0.0033509389215541628,0.011681913151460265,0.0,0.0,2.0
31.75,2.0026293256243672,-0.5482530464666439,0.00043876941835139583,0.004805863110523048,11.689594457682206,0.16444605807736623,0.054414596456421535,0.023200255714055824,1.0,-0.0,0.4114,1.0,0.003350728975597356,0.011681978804592737,0.0,0.0,2.0
31.76,2.002631759332151,-0.5482057888127237,0.0002433707783857998,0.0047257653920143305,11.74855216320413,-0.009611726221046096,0.054403507473057076,1.9609311185663163,1.0,-0.0,0.4114,1.0,0.0033504352839628234,0.011682004399475476,0.0,0.0,2.0
31.77,2.002632326988773,-0.5481593187863689,5.6765662233048254e-05,0.004647002635480758,11.74960738606167,-0.009451530784028661,0.05439241749383376,1.9528156028417674,1.0,-0.0,0.4114,1.0,0.0033501464871888674,0.011682018596104213,0.0,0.0,2.0
31.78,2.0026363624789987,-0.5481119106188539,0.0004035490225734585,0.00474081675150212,11.813614003240849,0.011257693922563492,0.05438126709989786,0.020743200695442353,1.0,-0.0,0.4114,1.0,0.0033498625036944766,0.011682021907434509,0.0,0.0,2.0
31.79,2.0026384554342695,-0.5480652925874642,0.00020929552710559644,0.004661803138977085,11.748689580543857,-0.00948163350300424,0.05437017798693059,0.7235892481025671,1.0,-0.0,0.4114,1.0,0.003349572787115218,0.011682045447794158,0.0,0.0,2.0
31.8,2.0026386934921345,-0.5480194515232643,2.380578649529579e-05,0.004584106419994133,11.749741231126764,-0.00932360627795417,0.054359087881472874,0.7247952686743855,1.0,-0.0,0.4114,1.0,0.003349287899145614,0.011682057656699905,0.0,0.0,2.0
31.810000000000002,2.0026366210958795,-0.5479714017939554,-0.0002072396255026297,0.00480497293087753,11.744274550560249,0.02650398130600755,0.0543480029110562,0.02060810678337506,1.0,-0.0,0.4114,1.0,0.0033490077593088374,0.011682059045370785,0.0,0.0,2.0
31.82,2.0026328859370555,-0.5479241528934685,-0.0003735158823924066,0.004724890048696238,11.752046849173228,-0.00960994586175506,0.05433691062920254,0.36219537816922587,1.0,-0.0,0.4114,1.0,0.003348714122074172,0.011682046956392632,0.0,0.0,2.0
31.830000000000002,2.0026275667157196,-0.5478776914746564,-0.0005319221335864476,0.004646141881217967,11.752991249856715,-0.009449780097392476,0.05432581745609043,0.37557291373567986,1.0,-0.0,0.4114,1.0,0.003348425378793419,0.011682025167966157,0.0,0.0,2.0
31.84,2.002599465236376,-0.5478247019588007,-0.002810147934331787,0.005298951585560063,11.498612903910558,0.07833716452105152,0.05431496413205738,0.018690897145649494,1.0,-0.0,0.4114,1.0,0.0033481414479006777,0.01168199413917503,0.0,0.0,2.0
31.85,2.0025709187646785,-0.5477725956015427,-0.00285464716976665,0.0052106357258007285,11.766660091747816,-0.010597903171120126,0.054303858056563396,2.9686188415751626,1.0,-0.0,0.4114,1.0,0.00334781762308156,0.011681830213878861,0.0,0.0,2.0
31.86,2.0025419667270907,-0.5477213576835723,-0.002895203758797581,0.005123791797037383,11.767133209316288,-0.010421271451601457,0.0542927515346621,2.980164733219674,1.0,-0.0,0.4114,1.0,0.003347499195342761,0.011681663692793958,0.0,0.0,2.0
31.87,2.002482200894765,-0.547681641164261,-0.00597658323257437,0.003971651931129528,11.402234463146785,-0.1382567839089426,0.054281988639050545,0.010510598111691926,1.0,-0.0,0.4114,1.0,0.003347186074732942,0.01168149480590803,0.0,0.0,2.0
