t,z,vz,thrust,delta,A,e_R,lf
14.27,0.32723079528733945,-0.003970951908830439,11.784218313565633,0.21616112526055675,1.0,-0.0,0.4114
14.280000000000001,0.3271858924951763,-0.004490279216311502,11.709680723102272,0.006683521950433917,1.0,-0.0,0.4114
14.290000000000001,0.3271421122728173,-0.004378022235903717,11.785470837648935,0.6419196794939186,1.0,-0.0,0.4114
14.3,0.32709942655601726,-0.004268571680006136,11.78513406670771,0.6360745671051599,1.0,-0.0,0.4114
14.31,0.3270938369620597,-0.0005589593957580977,12.217153474109764,0.007184446746107305,1.0,-0.0,0.4114
14.32,0.327088387107951,-0.0005449854108641464,11.773676878187274,3.748546219720379,1.0,-0.0,0.4114
14.33,0.3270830735001951,-0.0005313607755925456,11.773634956232593,3.6961972587498453,1.0,-0.0,0.4114
14.34,0.32705155093607186,-0.003152256412327034,11.457492523591862,0.0008943350332144906,1.0,-0.0,0.4114
14.35,0.3270208164360517,-0.0030734500020188553,11.781456769236982,2.7393560974754685,1.0,-0.0,0.4114
14.36,0.326990850298532,-0.002996613751968386,11.781220350006057,2.702854303454994,1.0,-0.0,0.4114
14.370000000000001,0.32696916590810077,-0.00216843904311964,11.87138096506185,0.005043610259728229,1.0,-0.0,0.4114
14.38,0.32694802362743036,-0.002114228067041647,11.778505317129358,0.7844654471522262,1.0,-0.0,0.4114
14.39,0.3269274099037767,-0.0020613723653656025,11.778342684201125,0.7761321718138725,1.0,-0.0,0.4114
14.4,0.32687399020899643,-0.005341969478027614,11.37832834648056,0.0034695024689901897,1.0,-0.0,0.4114
14.41,0.32682190600658567,-0.005208420241076929,11.788025908434083,3.4646766988445363,1.0,-0.0,0.4114
14.42,0.3267711239092352,-0.0050782097350499916,11.787625260723232,3.419488319090724,1.0,-0.0,0.4114
14.43,0.32673397453366615,-0.0037149375569048284,11.93559266137742,0.008547151164824685,1.0,-0.0,0.4114
14.44,0.32669775389248634,-0.003622064117982201,11.783144812670715,1.287592559244032,1.0,-0.0,0.4114
14.450000000000001,0.326662438767336,-0.003531512515032641,11.782866192353946,1.274113676779441,1.0,-0.0,0.4114
14.46,0.32661911169307345,-0.004332707426257027,11.675856610653074,0.005943900091049652,1.0,-0.0,0.4114
14.47,0.32657686779566747,-0.004224389740600599,11.784998122278772,0.9237943106229212,1.0,-0.0,0.4114
14.48,0.3265356799956966,-0.004118779997085574,11.784673169221803,0.9138453043070706,1.0,-0.0,0.4114
14.49,0.32650074042646743,-0.003493956922916449,11.846978768900295,0.006932331882003456,1.0,-0.0,0.4114
14.5,0.326466674346469,-0.0034066079998435325,11.78248187076875,0.5442062536208652,1.0,-0.0,0.4114
14.51,0.3264334599184705,-0.003321442799847435,11.782219823999531,0.5409681080191256,1.0,-0.0,0.4114
14.52,0.3263610303559769,-0.007242956249356523,11.30141838605891,0.0055903310766626,1.0,-0.0,0.4114
14.530000000000001,0.3262904115325457,-0.0070618823431226035,11.79372886874807,4.16353918748555,1.0,-0.0,0.4114
14.540000000000001,0.3262215581797002,-0.006885335284544541,11.793185647029368,4.109830311992366,1.0,-0.0,0.4114
14.55,0.3261171479075026,-0.010441027219761319,11.345316967773986,0.011588729998979821,1.0,-0.0,0.4114
14.56,0.32601534789210995,-0.01018000153926729,11.803323081659284,3.8744666712035114,1.0,-0.0,0.4114
14.57,0.3259160928771021,-0.009925501500785616,11.802540004617802,3.827158642930568,1.0,-0.0,0.4114
14.58,0.32585005552681406,-0.006603735028805593,12.170611976637602,0.016705643551621976,1.0,-0.0,0.4114
14.59,0.3257856691102832,-0.006438641653085453,11.791811205086416,3.2001370923775503,1.0,-0.0,0.4114
14.6,0.3257228923541656,-0.006277675611758307,11.791315924959257,3.163276831288689,1.0,-0.0,0.4114
14.61,0.32564193720296947,-0.008095515119615683,11.553859259057115,0.010565976046079638,1.0,-0.0,0.4114
14.620000000000001,0.3255630059305532,-0.007893127241625289,11.796286545358848,2.051519129498817,1.0,-0.0,0.4114
14.63,0.32548604793994734,-0.007695799060584668,11.795679381724876,2.0283229009673858,1.0,-0.0,0.4114
14.64,0.32542599368658887,-0.006005425335850215,11.974844846968134,0.012952824191397871,1.0,-0.0,0.4114
14.65,0.3253674407895643,-0.005855289702453962,11.79001627600755,1.5606604926832104,1.0,-0.0,0.4114
14.66,0.32531035171496536,-0.00570890745989261,11.789565869107362,1.5462435166740505,1.0,-0.0,0.4114
14.67,0.3252348419538697,-0.007550976109568587,11.550951762038883,0.009608680537355405,1.0,-0.0,0.4114
14.68,0.3251612199368014,-0.007362201706829366,11.794652928328706,2.0621336382243673,1.0,-0.0,0.4114
14.69,0.3250894384701598,-0.007178146664158627,11.794086605120489,2.038394028524766,1.0,-0.0,0.4114
14.700000000000001,0.32501610724307356,-0.007333122708622382,11.75340287466435,0.012081561775310924,1.0,-0.0,0.4114
14.71,0.32494460929666447,-0.007149794640906829,11.793999368125867,0.34523012891304433,1.0,-0.0,0.4114
14.72,0.3248748987989156,-0.00697104977488416,11.79344938392272,0.34563723488793074,1.0,-0.0,0.4114
14.73,0.3247891568522436,-0.008574194667206578,11.579622612921309,0.011732996333792059,1.0,-0.0,0.4114
14.74,0.3247055584542383,-0.008359839800526413,11.79772258400162,1.8460155540379835,1.0,-0.0,0.4114
14.75,0.32462405001618316,-0.008150843805513251,11.79707951940158,1.8260739536697899,1.0,-0.0,0.4114
14.76,0.3245749411522296,-0.0049108863953531215,12.160794889219217,0.013718711467529399,1.0,-0.0,0.4114
14.77,0.3245270600098749,-0.0047881142354693025,11.78673265918606,3.1605597115533732,1.0,-0.0,0.4114
14.780000000000001,0.3244803758960791,-0.004668411379582577,11.786364342706408,3.1220961366716637,1.0,-0.0,0.4114
14.790000000000001,0.32440193932188055,-0.007843657419851987,11.39097047516767,0.007857418232562648,1.0,-0.0,0.4114
14.8,0.324325463662037,-0.0076475659843556875,11.795530972259556,3.4219587377669116,1.0,-0.0,0.4114
14.81,0.32425089989368955,-0.007456376834746806,11.794942697953067,3.3791811331855617,1.0,-0.0,0.4114
14.82,0.3241790030547044,-0.0071896838985167025,11.804003152347613,0.012549851871773363,1.0,-0.0,0.4114
14.83,0.3241089036366938,-0.007009941801053782,11.79356905169555,0.08617150407042651,1.0,-0.0,0.4114
14.84,0.32404055670413356,-0.006834693256027443,11.793029825403162,0.09414052266569983,1.0,-0.0,0.4114
14.85,0.32400632072253865,-0.0034235981594923793,12.181331411584207,0.011503494237635643,1.0,-0.0,0.4114
14.86,0.3239729406404836,-0.0033380082055050665,11.782270794478478,3.372290355370128,1.0,-0.0,0.4114
14.870000000000001,0.32394039506047995,-0.0032545580003674325,11.782014024616515,3.3289287407072434,1.0,-0.0,0.4114
14.88,0.3238670614037833,-0.007333365669663871,11.282543079684428,0.005477757055184201,1.0,-0.0,0.4114
14.89,0.32379556108850405,-0.00715003152792227,11.794000097008992,4.32541018120593,1.0,-0.0,0.4114
14.9,0.3237258482811068,-0.006971280739724211,11.793450094583767,4.2694751767077035,1.0,-0.0,0.4114
14.91,0.3236582582483075,-0.00675900327992644,11.797473295175733,0.011733385071463868,1.0,-0.0,0.4114
14.92,0.32359235796632824,-0.006590028197928274,11.792277009839779,0.0420177699916232,1.0,-0.0,0.4114
14.93,0.32352810519139846,-0.006425277492980052,11.791770084593786,0.05006138107953189,1.0,-0.0,0.4114
14.94,0.32344928314439414,-0.007882204700434617,11.597168735105452,0.010814405247872826,1.0,-0.0,0.4114
14.950000000000001,0.3233724316485649,-0.007685149582923738,11.795646614101305,1.67995500070097,1.0,-0.0,0.4114
14.96,0.32329750144013136,-0.007493020843350642,11.795055448748771,1.6618645296658785,1.0,-0.0,0.4114
14.97,0.32325757363156976,-0.003992780856161165,12.192028798462736,0.01261152752070619,1.0,-0.0,0.4114
14.98,0.3232186440182222,-0.0038929613347571464,11.783978342568483,3.448120847103961,1.0,-0.0,0.4114
14.99,0.3231806876452083,-0.0037956373013882045,11.783678884004273,3.4044132466416195,1.0,-0.0,0.4114
15.0,0.32311630462290813,-0.0064383022300153565,11.454880208564742,0.006388449369834365,1.0,-0.0,0.4114
15.01,0.3230535311761655,-0.006277344674264985,11.791314906690046,2.8456955591411797,1.0,-0.0,0.4114
15.02,0.3229923270655914,-0.006120411057408351,11.790832034022795,2.8100607866075387,1.0,-0.0,0.4114
15.030000000000001,0.32294968291326986,-0.004264415232154508,11.994719499030461,0.010301283568002993,1.0,-0.0,0.4114
15.040000000000001,0.32290810486475635,-0.0041578048513506325,11.784793245696465,1.7733020414073626,1.0,-0.0,0.4114
15.05,0.32286756626745566,-0.0040538597300668645,11.784473414554052,1.7536498596821222,1.0,-0.0,0.4114
15.06,0.32280950089621124,-0.005806537124444382,11.561678712674698,0.0068230643714581665,1.0,-0.0,0.4114
15.07,0.32275288715924794,-0.005661373696333268,11.789419611373333,1.9267296114363865,1.0,-0.0,0.4114
15.08,0.3226976887657087,-0.005519839353924948,11.788984121089,1.903647359613077,1.0,-0.0,0.4114
15.09,0.32265770824918644,-0.003998051652225179,11.954614524203972,0.009290459399127274,1.0,-0.0,0.4114
15.1,0.3226187272455772,-0.003898100360919557,11.783994154956675,1.4411248673594395,1.0,-0.0,0.4114
15.11,0.32258072076705824,-0.003800647851896571,11.78369430108276,1.4258344620463719,1.0,-0.0,0.4114
15.120000000000001,0.32257681641877145,-0.0003904348286799114,12.181225562785999,0.006396882643555334,1.0,-0.0,0.4114
15.13,0.32257300967919184,-0.0003806739579629231,11.77317130448604,3.4491690351223396,1.0,-0.0,0.4114
15.14,0.3225692981081017,-0.0003711571090138471,11.77314202187389,3.4008425873283508,1.0,-0.0,0.4114
15.15,0.32254783415917254,-0.002146394892914561,11.558971465931915,0.0006246957258753219,1.0,-0.0,0.4114
15.16,0.3225269068089666,-0.002092735020591697,11.778439184678744,1.8557641442058188,1.0,-0.0,0.4114
15.17,0.32250650264251585,-0.0020404166450769066,11.778278205061776,1.8310440511164932,1.0,-0.0,0.4114
15.18,0.32245922645431807,-0.0047276188197756756,11.449535739036149,0.003434231828665646,1.0,-0.0,0.4114
15.19,0.32241313217082523,-0.004609428349281285,11.786182856459327,2.84700863720151,1.0,-0.0,0.4114
15.200000000000001,0.32236819024441976,-0.004494192640549252,11.785828285047844,2.810120264012936,1.0,-0.0,0.4114
15.21,0.3223035264971076,-0.00646637473121987,11.535338149119527,0.0075641901116388355,1.0,-0.0,0.4114
15.22,0.3222404793434782,-0.006304715362939363,11.79139912419366,2.1663050830294757,1.0,-0.0,0.4114
15.23,0.32217900836868957,-0.006147097478865886,11.790914146088818,2.140307833682345,1.0,-0.0,0.4114
