rule_id,seed,escala_b,n_cajas,diam_real_orig,diam_real_corr,diam_null_orig,diam_null_corr,giant_real,n_aristas,holon_real,holon_null_valor,tam_comp_medida,tam_gigante,n_componentes,n_aislados,descarrila
A0-B0-C0-r203,20280503,1,2000,4.0,4.0,4.0,4.0,1.0,18949,2.0966844030263245,1.486340964197319,2000,2000,1,0,False
A0-B0-C0-r203,20280503,2,1030,3.0,3.0,3.0,3.0,1.0,17733,2.0966844030263245,1.486340964197319,1030,1030,1,0,False
A0-B0-C0-r203,20280503,4,540,3.0,3.0,3.0,3.0,1.0,16349,2.0966844030263245,1.486340964197319,540,540,1,0,False
A0-B0-C0-r203,20280503,8,302,2.0,2.0,2.0,2.0,1.0,13378,2.0966844030263245,1.486340964197319,302,302,1,0,False
A0-B0-C0-r203,20280503,16,185,2.0,2.0,2.0,2.0,1.0,7573,2.0966844030263245,1.486340964197319,185,185,1,0,False
A0-B0-C0-r204,20280600,1,2000,6.0,6.0,5.0,5.0,1.0,9779,1.459325511254342,1.5355440057192957,2000,2000,1,0,False
A0-B0-C0-r204,20280600,2,1060,5.0,5.0,4.666666666666667,4.666666666666667,1.0,8713,1.459325511254342,1.5355440057192957,1060,1060,1,0,False
A0-B0-C0-r204,20280600,4,584,4.0,4.0,4.333333333333333,4.333333333333333,1.0,7886,1.459325511254342,1.5355440057192957,584,584,1,0,False
A0-B0-C0-r204,20280600,8,348,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,6617,1.459325511254342,1.5355440057192957,348,348,1,0,False
A0-B0-C0-r204,20280600,16,213,4.0,4.0,3.0,3.0,1.0,4431,1.459325511254342,1.5355440057192957,213,213,1,0,False
A0-B0-C0-r205,20280697,1,2000,4.0,4.0,4.0,4.0,1.0,14159,1.6795503743998141,1.4932243593259167,2000,2000,1,0,False
A0-B0-C0-r205,20280697,2,1040,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,13018,1.6795503743998141,1.4932243593259167,1040,1040,1,0,False
A0-B0-C0-r205,20280697,4,558,3.0,3.0,3.0,3.0,1.0,11921,1.6795503743998141,1.4932243593259167,558,558,1,0,False
A0-B0-C0-r205,20280697,8,320,3.0,3.0,3.0,3.0,1.0,10000,1.6795503743998141,1.4932243593259167,320,320,1,0,False
A0-B0-C0-r205,20280697,16,196,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,6306,1.6795503743998141,1.4932243593259167,196,196,1,0,False
A0-B0-C0-r206,20280794,1,2000,4.0,4.0,4.0,4.0,1.0,18789,1.4775392126729991,1.4330755885738176,2000,2000,1,0,False
A0-B0-C0-r206,20280794,2,1031,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,17565,1.4775392126729991,1.4330755885738176,1031,1031,1,0,False
A0-B0-C0-r206,20280794,4,547,3.0,3.0,3.0,3.0,1.0,16195,1.4775392126729991,1.4330755885738176,547,547,1,0,False
A0-B0-C0-r206,20280794,8,304,2.0,2.0,2.0,2.0,1.0,13294,1.4775392126729991,1.4330755885738176,304,304,1,0,False
A0-B0-C0-r206,20280794,16,162,2.0,2.0,2.0,2.0,1.0,7312,1.4775392126729991,1.4330755885738176,162,162,1,0,False
A0-B0-C0-r207,20280891,1,2000,4.0,4.0,4.0,4.0,1.0,16308,2.058130548470145,1.54029785286375,2000,2000,1,0,False
A0-B0-C0-r207,20280891,2,1040,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,15136,2.058130548470145,1.54029785286375,1040,1040,1,0,False
A0-B0-C0-r207,20280891,4,547,3.0,3.0,3.0,3.0,1.0,13952,2.058130548470145,1.54029785286375,547,547,1,0,False
A0-B0-C0-r207,20280891,8,314,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,11533,2.058130548470145,1.54029785286375,314,314,1,0,False
A0-B0-C0-r207,20280891,16,188,2.0,2.0,2.0,2.0,1.0,7021,2.058130548470145,1.54029785286375,188,188,1,0,False
A0-B0-C0-r208,20280988,1,2000,4.0,4.0,4.0,4.0,1.0,18836,1.8223243418785227,1.5020752022588306,2000,2000,1,0,False
A0-B0-C0-r208,20280988,2,1034,3.0,3.0,3.0,3.0,1.0,17628,1.8223243418785227,1.5020752022588306,1034,1034,1,0,False
A0-B0-C0-r208,20280988,4,542,3.0,3.0,3.0,3.0,1.0,16252,1.8223243418785227,1.5020752022588306,542,542,1,0,False
A0-B0-C0-r208,20280988,8,288,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13226,1.8223243418785227,1.5020752022588306,288,288,1,0,False
A0-B0-C0-r208,20280988,16,174,2.0,2.0,2.0,2.0,1.0,7411,1.8223243418785227,1.5020752022588306,174,174,1,0,False
A0-B0-C0-r209,20281085,1,2000,5.0,5.0,4.0,4.0,1.0,13957,1.7447253587550267,1.4500056571092683,2000,2000,1,0,False
A0-B0-C0-r209,20281085,2,1049,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,12823,1.7447253587550267,1.4500056571092683,1049,1049,1,0,False
A0-B0-C0-r209,20281085,4,567,3.0,3.0,3.0,3.0,1.0,11747,1.7447253587550267,1.4500056571092683,567,567,1,0,False
A0-B0-C0-r209,20281085,8,314,3.0,3.0,3.0,3.0,1.0,9901,1.7447253587550267,1.4500056571092683,314,314,1,0,False
A0-B0-C0-r209,20281085,16,188,2.0,2.0,2.0,2.0,1.0,6189,1.7447253587550267,1.4500056571092683,188,188,1,0,False
A0-B0-C0-r210,20281182,1,2000,4.0,4.0,4.0,4.0,1.0,18843,2.0825396080552863,1.5084419703656888,2000,2000,1,0,False
A0-B0-C0-r210,20281182,2,1031,3.0,3.0,3.0,3.0,1.0,17621,2.0825396080552863,1.5084419703656888,1031,1031,1,0,False
A0-B0-C0-r210,20281182,4,551,3.0,3.0,3.0,3.0,1.0,16292,2.0825396080552863,1.5084419703656888,551,551,1,0,False
A0-B0-C0-r210,20281182,8,289,3.0,3.0,2.0,2.0,1.0,13266,2.0825396080552863,1.5084419703656888,289,289,1,0,False
A0-B0-C0-r210,20281182,16,170,2.0,2.0,2.0,2.0,1.0,7445,2.0825396080552863,1.5084419703656888,170,170,1,0,False
A0-B0-C0-r211,20281279,1,2000,4.0,4.0,4.333333333333333,4.333333333333333,1.0,13854,1.6523563482564148,1.49213376956905,2000,2000,1,0,False
A0-B0-C0-r211,20281279,2,1051,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,12749,1.6523563482564148,1.49213376956905,1051,1051,1,0,False
A0-B0-C0-r211,20281279,4,575,3.0,3.0,3.0,3.0,1.0,11714,1.6523563482564148,1.49213376956905,575,575,1,0,False
A0-B0-C0-r211,20281279,8,309,3.0,3.0,3.0,3.0,1.0,9757,1.6523563482564148,1.49213376956905,309,309,1,0,False
A0-B0-C0-r211,20281279,16,196,2.0,2.0,2.0,2.0,1.0,6292,1.6523563482564148,1.49213376956905,196,196,1,0,False
A0-B0-C0-r212,20281376,1,2000,5.0,5.0,4.0,4.0,1.0,13769,1.8975491278738434,1.5460754463076483,2000,2000,1,0,False
A0-B0-C0-r212,20281376,2,1047,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,12612,1.8975491278738434,1.5460754463076483,1047,1047,1,0,False
A0-B0-C0-r212,20281376,4,564,3.0,3.0,3.0,3.0,1.0,11653,1.8975491278738434,1.5460754463076483,564,564,1,0,False
A0-B0-C0-r212,20281376,8,314,3.0,3.0,3.0,3.0,1.0,9801,1.8975491278738434,1.5460754463076483,314,314,1,0,False
A0-B0-C0-r212,20281376,16,203,2.0,2.0,2.0,2.0,1.0,6291,1.8975491278738434,1.5460754463076483,203,203,1,0,False
A0-B0-C0-r213,20281473,1,2000,5.0,5.0,5.0,5.0,1.0,10450,1.5763768507026907,1.5511037741944826,2000,2000,1,0,False
A0-B0-C0-r213,20281473,2,1066,4.0,4.0,4.0,4.0,1.0,9399,1.5763768507026907,1.5511037741944826,1066,1066,1,0,False
A0-B0-C0-r213,20281473,4,588,4.0,4.0,3.0,3.0,1.0,8557,1.5763768507026907,1.5511037741944826,588,588,1,0,False
A0-B0-C0-r213,20281473,8,331,3.0,3.0,3.0,3.0,1.0,7219,1.5763768507026907,1.5511037741944826,331,331,1,0,False
A0-B0-C0-r213,20281473,16,201,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,4728,1.5763768507026907,1.5511037741944826,201,201,1,0,False
A0-B0-C0-r214,20281570,1,2000,5.0,5.0,4.0,4.0,1.0,13457,1.7107055911173163,1.5419344245839188,2000,2000,1,0,False
A0-B0-C0-r214,20281570,2,1048,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,12348,1.7107055911173163,1.5419344245839188,1048,1048,1,0,False
A0-B0-C0-r214,20281570,4,566,3.0,3.0,3.0,3.0,1.0,11314,1.7107055911173163,1.5419344245839188,566,566,1,0,False
A0-B0-C0-r214,20281570,8,311,3.0,3.0,3.0,3.0,1.0,9508,1.7107055911173163,1.5419344245839188,311,311,1,0,False
A0-B0-C0-r214,20281570,16,203,2.0,2.0,2.0,2.0,1.0,6183,1.7107055911173163,1.5419344245839188,203,203,1,0,False
A0-B0-C0-r215,20281667,1,2000,4.0,4.0,4.333333333333333,4.333333333333333,1.0,13829,1.6762012178867072,1.541840267968208,2000,2000,1,0,False
A0-B0-C0-r215,20281667,2,1044,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,12681,1.6762012178867072,1.541840267968208,1044,1044,1,0,False
A0-B0-C0-r215,20281667,4,575,3.0,3.0,3.0,3.0,1.0,11660,1.6762012178867072,1.541840267968208,575,575,1,0,False
A0-B0-C0-r215,20281667,8,316,3.0,3.0,3.0,3.0,1.0,9838,1.6762012178867072,1.541840267968208,316,316,1,0,False
A0-B0-C0-r215,20281667,16,192,2.0,2.0,2.0,2.0,1.0,6209,1.6762012178867072,1.541840267968208,192,192,1,0,False
A0-B0-C0-r216,20281764,1,2000,4.0,4.0,4.0,4.0,1.0,14043,1.198912557102952,1.4578405108064754,2000,2000,1,0,False
A0-B0-C0-r216,20281764,2,1047,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,12905,1.198912557102952,1.4578405108064754,1047,1047,1,0,False
A0-B0-C0-r216,20281764,4,558,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,11849,1.198912557102952,1.4578405108064754,558,558,1,0,False
A0-B0-C0-r216,20281764,8,326,3.0,3.0,3.0,3.0,1.0,10070,1.198912557102952,1.4578405108064754,326,326,1,0,False
A0-B0-C0-r216,20281764,16,191,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,6283,1.198912557102952,1.4578405108064754,191,191,1,0,False
A0-B0-C0-r217,20281861,1,2000,4.0,4.0,4.0,4.0,1.0,18207,2.06414833862798,1.489226727615612,2000,2000,1,0,False
A0-B0-C0-r217,20281861,2,1038,3.0,3.0,3.0,3.0,1.0,16966,2.06414833862798,1.489226727615612,1038,1038,1,0,False
A0-B0-C0-r217,20281861,4,544,3.0,3.0,3.0,3.0,1.0,15673,2.06414833862798,1.489226727615612,544,544,1,0,False
A0-B0-C0-r217,20281861,8,301,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,12893,2.06414833862798,1.489226727615612,301,301,1,0,False
A0-B0-C0-r217,20281861,16,174,2.0,2.0,2.0,2.0,1.0,7312,2.06414833862798,1.489226727615612,174,174,1,0,False
A0-B0-C0-r218,20281958,1,2000,5.0,5.0,5.0,5.0,1.0,12873,1.7104810708329623,1.5201052927670484,2000,2000,1,0,False
A0-B0-C0-r218,20281958,2,1052,4.0,4.0,4.0,4.0,1.0,11743,1.7104810708329623,1.5201052927670484,1052,1052,1,0,False
A0-B0-C0-r218,20281958,4,567,3.0,3.0,3.0,3.0,1.0,10763,1.7104810708329623,1.5201052927670484,567,567,1,0,False
A0-B0-C0-r218,20281958,8,323,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,9182,1.7104810708329623,1.5201052927670484,323,323,1,0,False
A0-B0-C0-r218,20281958,16,199,2.0,2.0,2.0,2.0,1.0,5974,1.7104810708329623,1.5201052927670484,199,199,1,0,False
A0-B0-C0-r219,20282055,1,2000,4.0,4.0,4.0,4.0,1.0,17429,2.000468903813573,1.5907845983143898,2000,2000,1,0,False
A0-B0-C0-r219,20282055,2,1040,3.0,3.0,3.0,3.0,1.0,16233,2.000468903813573,1.5907845983143898,1040,1040,1,0,False
A0-B0-C0-r219,20282055,4,551,3.0,3.0,3.0,3.0,1.0,14966,2.000468903813573,1.5907845983143898,551,551,1,0,False
A0-B0-C0-r219,20282055,8,302,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,12454,2.000468903813573,1.5907845983143898,302,302,1,0,False
A0-B0-C0-r219,20282055,16,174,2.0,2.0,2.0,2.0,1.0,7181,2.000468903813573,1.5907845983143898,174,174,1,0,False
A0-B0-C0-r220,20282152,1,2000,6.0,6.0,5.0,5.0,1.0,10274,1.2771810188908608,1.4682585196520683,2000,2000,1,0,False
A0-B0-C0-r220,20282152,2,1068,4.0,4.0,4.0,4.0,1.0,9213,1.2771810188908608,1.4682585196520683,1068,1068,1,0,False
A0-B0-C0-r220,20282152,4,593,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,8365,1.2771810188908608,1.4682585196520683,593,593,1,0,False
A0-B0-C0-r220,20282152,8,347,3.0,3.0,3.0,3.0,1.0,7068,1.2771810188908608,1.4682585196520683,347,347,1,0,False
A0-B0-C0-r220,20282152,16,209,3.0,3.0,3.0,3.0,1.0,4746,1.2771810188908608,1.4682585196520683,209,209,1,0,False
A0-B0-C0-r221,20282249,1,2000,4.0,4.0,4.0,4.0,1.0,15513,1.9321015744174759,1.5280518755662984,2000,2000,1,0,False
A0-B0-C0-r221,20282249,2,1042,3.0,3.0,3.0,3.0,1.0,14328,1.9321015744174759,1.5280518755662984,1042,1042,1,0,False
A0-B0-C0-r221,20282249,4,550,3.0,3.0,3.0,3.0,1.0,13208,1.9321015744174759,1.5280518755662984,550,550,1,0,False
A0-B0-C0-r221,20282249,8,316,2.0,2.0,2.6666666666666665,2.6666666666666665,1.0,11087,1.9321015744174759,1.5280518755662984,316,316,1,0,False
A0-B0-C0-r221,20282249,16,196,2.0,2.0,2.0,2.0,1.0,6773,1.9321015744174759,1.5280518755662984,196,196,1,0,False
A0-B0-C0-r222,20282346,1,2000,4.0,4.0,4.0,4.0,1.0,14075,1.9560539400497503,1.5081921537859282,2000,2000,1,0,False
A0-B0-C0-r222,20282346,2,1049,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,12960,1.9560539400497503,1.5081921537859282,1049,1049,1,0,False
A0-B0-C0-r222,20282346,4,570,3.0,3.0,3.0,3.0,1.0,11943,1.9560539400497503,1.5081921537859282,570,570,1,0,False
A0-B0-C0-r222,20282346,8,327,3.0,3.0,3.0,3.0,1.0,9987,1.9560539400497503,1.5081921537859282,327,327,1,0,False
A0-B0-C0-r222,20282346,16,191,2.0,2.0,2.0,2.0,1.0,6251,1.9560539400497503,1.5081921537859282,191,191,1,0,False
A0-B0-C0-r223,20282443,1,2000,4.0,4.0,4.333333333333333,4.333333333333333,1.0,14528,1.201297712904624,1.497314460545829,2000,2000,1,0,False
A0-B0-C0-r223,20282443,2,1047,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,13387,1.201297712904624,1.497314460545829,1047,1047,1,0,False
A0-B0-C0-r223,20282443,4,553,3.0,3.0,3.0,3.0,1.0,12254,1.201297712904624,1.497314460545829,553,553,1,0,False
A0-B0-C0-r223,20282443,8,325,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,10352,1.201297712904624,1.497314460545829,325,325,1,0,False
A0-B0-C0-r223,20282443,16,212,2.0,2.0,2.0,2.0,1.0,6526,1.201297712904624,1.497314460545829,212,212,1,0,False
A0-B0-C0-r224,20282540,1,2000,5.0,5.0,4.0,4.0,1.0,13259,1.625170913511158,1.521255448441145,2000,2000,1,0,False
A0-B0-C0-r224,20282540,2,1053,4.0,4.0,4.0,4.0,1.0,12121,1.625170913511158,1.521255448441145,1053,1053,1,0,False
A0-B0-C0-r224,20282540,4,576,3.0,3.0,3.0,3.0,1.0,11156,1.625170913511158,1.521255448441145,576,576,1,0,False
A0-B0-C0-r224,20282540,8,323,3.0,3.0,3.0,3.0,1.0,9297,1.625170913511158,1.521255448441145,323,323,1,0,False
A0-B0-C0-r224,20282540,16,193,2.0,2.0,2.0,2.0,1.0,5885,1.625170913511158,1.521255448441145,193,193,1,0,False
A0-B0-C0-r225,20282637,1,2000,5.0,5.0,5.0,5.0,1.0,11638,1.3932515241402368,1.5422807599242239,2000,2000,1,0,False
A0-B0-C0-r225,20282637,2,1053,4.0,4.0,4.0,4.0,1.0,10547,1.3932515241402368,1.5422807599242239,1053,1053,1,0,False
A0-B0-C0-r225,20282637,4,574,3.0,3.0,3.0,3.0,1.0,9643,1.3932515241402368,1.5422807599242239,574,574,1,0,False
A0-B0-C0-r225,20282637,8,336,3.0,3.0,3.0,3.0,1.0,8121,1.3932515241402368,1.5422807599242239,336,336,1,0,False
A0-B0-C0-r225,20282637,16,215,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,5372,1.3932515241402368,1.5422807599242239,215,215,1,0,False
A0-B0-C0-r226,20282734,1,2000,6.0,6.0,5.0,5.0,1.0,9896,1.4168657970029186,1.4557274093271075,2000,2000,1,0,False
A0-B0-C0-r226,20282734,2,1071,5.0,5.0,4.0,4.0,1.0,8845,1.4168657970029186,1.4557274093271075,1071,1071,1,0,False
A0-B0-C0-r226,20282734,4,582,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,7993,1.4168657970029186,1.4557274093271075,582,582,1,0,False
A0-B0-C0-r226,20282734,8,346,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,6781,1.4168657970029186,1.4557274093271075,346,346,1,0,False
A0-B0-C0-r226,20282734,16,231,3.0,3.0,3.0,3.0,1.0,4639,1.4168657970029186,1.4557274093271075,231,231,1,0,False
A0-B0-C0-r227,20282831,1,2000,4.0,4.0,4.0,4.0,1.0,19396,1.8085900186422472,1.4706419695474937,2000,2000,1,0,False
A0-B0-C0-r227,20282831,2,1029,3.0,3.0,3.0,3.0,1.0,18176,1.8085900186422472,1.4706419695474937,1029,1029,1,0,False
A0-B0-C0-r227,20282831,4,540,3.0,3.0,3.0,3.0,1.0,16746,1.8085900186422472,1.4706419695474937,540,540,1,0,False
A0-B0-C0-r227,20282831,8,296,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13686,1.8085900186422472,1.4706419695474937,296,296,1,0,False
A0-B0-C0-r227,20282831,16,175,2.0,2.0,2.0,2.0,1.0,7589,1.8085900186422472,1.4706419695474937,175,175,1,0,False
A0-B0-C0-r228,20282928,1,2000,4.0,4.0,4.0,4.0,1.0,19115,1.8731900313017114,1.4878110793187556,2000,2000,1,0,False
A0-B0-C0-r228,20282928,2,1031,3.0,3.0,3.0,3.0,1.0,17877,1.8731900313017114,1.4878110793187556,1031,1031,1,0,False
A0-B0-C0-r228,20282928,4,543,3.0,3.0,3.0,3.0,1.0,16503,1.8731900313017114,1.4878110793187556,543,543,1,0,False
A0-B0-C0-r228,20282928,8,302,2.0,2.0,2.0,2.0,1.0,13471,1.8731900313017114,1.4878110793187556,302,302,1,0,False
A0-B0-C0-r228,20282928,16,171,2.0,2.0,2.0,2.0,1.0,7521,1.8731900313017114,1.4878110793187556,171,171,1,0,False
A0-B0-C0-r229,20283025,1,2000,4.0,4.0,4.0,4.0,1.0,15925,1.811970772081775,1.4784881876047484,2000,2000,1,0,False
A0-B0-C0-r229,20283025,2,1039,3.0,3.0,3.0,3.0,1.0,14780,1.811970772081775,1.4784881876047484,1039,1039,1,0,False
A0-B0-C0-r229,20283025,4,552,3.0,3.0,3.0,3.0,1.0,13656,1.811970772081775,1.4784881876047484,552,552,1,0,False
A0-B0-C0-r229,20283025,8,315,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,11416,1.811970772081775,1.4784881876047484,315,315,1,0,False
A0-B0-C0-r229,20283025,16,184,2.0,2.0,2.0,2.0,1.0,6861,1.811970772081775,1.4784881876047484,184,184,1,0,False
A0-B0-C0-r230,20283122,1,2000,5.0,5.0,4.333333333333333,4.333333333333333,1.0,13249,1.7844024750667171,1.5244180652829948,2000,2000,1,0,False
A0-B0-C0-r230,20283122,2,1051,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,12122,1.7844024750667171,1.5244180652829948,1051,1051,1,0,False
A0-B0-C0-r230,20283122,4,562,3.0,3.0,3.0,3.0,1.0,11142,1.7844024750667171,1.5244180652829948,562,562,1,0,False
A0-B0-C0-r230,20283122,8,324,3.0,3.0,3.0,3.0,1.0,9376,1.7844024750667171,1.5244180652829948,324,324,1,0,False
A0-B0-C0-r230,20283122,16,212,2.0,2.0,2.0,2.0,1.0,6066,1.7844024750667171,1.5244180652829948,212,212,1,0,False
A0-B0-C0-r231,20283219,1,2000,5.0,5.0,5.0,5.0,1.0,11020,1.396617917620399,1.5356915685852606,2000,2000,1,0,False
A0-B0-C0-r231,20283219,2,1066,4.0,4.0,4.0,4.0,1.0,9934,1.396617917620399,1.5356915685852606,1066,1066,1,0,False
A0-B0-C0-r231,20283219,4,581,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,9059,1.396617917620399,1.5356915685852606,581,581,1,0,False
A0-B0-C0-r231,20283219,8,344,3.0,3.0,3.0,3.0,1.0,7665,1.396617917620399,1.5356915685852606,344,344,1,0,False
A0-B0-C0-r231,20283219,16,206,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,5040,1.396617917620399,1.5356915685852606,206,206,1,0,False
A0-B0-C0-r232,20283316,1,2000,5.0,5.0,4.666666666666667,4.666666666666667,1.0,12223,1.763034193093744,1.4988513579978469,2000,2000,1,0,False
A0-B0-C0-r232,20283316,2,1052,4.0,4.0,4.0,4.0,1.0,11118,1.763034193093744,1.4988513579978469,1052,1052,1,0,False
A0-B0-C0-r232,20283316,4,571,3.0,3.0,3.0,3.0,1.0,10190,1.763034193093744,1.4988513579978469,571,571,1,0,False
A0-B0-C0-r232,20283316,8,333,3.0,3.0,3.0,3.0,1.0,8603,1.763034193093744,1.4988513579978469,333,333,1,0,False
A0-B0-C0-r232,20283316,16,197,2.0,2.0,2.0,2.0,1.0,5562,1.763034193093744,1.4988513579978469,197,197,1,0,False
A0-B0-C0-r233,20283413,1,2000,4.0,4.0,4.0,4.0,1.0,17402,1.9352192506171861,1.5061847279917169,2000,2000,1,0,False
A0-B0-C0-r233,20283413,2,1039,3.0,3.0,3.0,3.0,1.0,16163,1.9352192506171861,1.5061847279917169,1039,1039,1,0,False
A0-B0-C0-r233,20283413,4,553,3.0,3.0,3.0,3.0,1.0,14924,1.9352192506171861,1.5061847279917169,553,553,1,0,False
A0-B0-C0-r233,20283413,8,298,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,12379,1.9352192506171861,1.5061847279917169,298,298,1,0,False
A0-B0-C0-r233,20283413,16,171,2.0,2.0,2.0,2.0,1.0,7122,1.9352192506171861,1.5061847279917169,171,171,1,0,False
A0-B0-C0-r234,20283510,1,2000,5.0,5.0,4.666666666666667,4.666666666666667,1.0,11642,1.4529295248042629,1.5654918457012639,2000,2000,1,0,False
A0-B0-C0-r234,20283510,2,1059,4.0,4.0,4.0,4.0,1.0,10570,1.4529295248042629,1.5654918457012639,1059,1059,1,0,False
A0-B0-C0-r234,20283510,4,585,3.0,3.0,3.0,3.0,1.0,9687,1.4529295248042629,1.5654918457012639,585,585,1,0,False
A0-B0-C0-r234,20283510,8,342,3.0,3.0,3.0,3.0,1.0,8151,1.4529295248042629,1.5654918457012639,342,342,1,0,False
A0-B0-C0-r234,20283510,16,210,2.0,2.0,2.0,2.0,1.0,5424,1.4529295248042629,1.5654918457012639,210,210,1,0,False
A0-B0-C0-r235,20283607,1,2000,4.0,4.0,4.0,4.0,1.0,18917,2.0676837257336445,1.4447115607406267,2000,2000,1,0,False
A0-B0-C0-r235,20283607,2,1034,3.0,3.0,3.0,3.0,1.0,17639,2.0676837257336445,1.4447115607406267,1034,1034,1,0,False
A0-B0-C0-r235,20283607,4,543,3.0,3.0,3.0,3.0,1.0,16305,2.0676837257336445,1.4447115607406267,543,543,1,0,False
A0-B0-C0-r235,20283607,8,294,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13319,2.0676837257336445,1.4447115607406267,294,294,1,0,False
A0-B0-C0-r235,20283607,16,179,2.0,2.0,2.0,2.0,1.0,7562,2.0676837257336445,1.4447115607406267,179,179,1,0,False
A0-B0-C0-r236,20283704,1,2000,5.0,5.0,5.0,5.0,1.0,10655,1.9593674780505246,1.4958501795581893,2000,2000,1,0,False
A0-B0-C0-r236,20283704,2,1054,4.0,4.0,4.0,4.0,1.0,9571,1.9593674780505246,1.4958501795581893,1054,1054,1,0,False
A0-B0-C0-r236,20283704,4,589,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,8737,1.9593674780505246,1.4958501795581893,589,589,1,0,False
A0-B0-C0-r236,20283704,8,337,4.0,4.0,3.0,3.0,1.0,7432,1.9593674780505246,1.4958501795581893,337,337,1,0,False
A0-B0-C0-r236,20283704,16,206,3.0,3.0,2.0,2.0,1.0,4877,1.9593674780505246,1.4958501795581893,206,206,1,0,False
A0-B0-C0-r237,20283801,1,2000,4.0,4.0,4.0,4.0,1.0,16743,2.025260468690187,1.532728213207509,2000,2000,1,0,False
A0-B0-C0-r237,20283801,2,1035,3.0,3.0,3.0,3.0,1.0,15585,2.025260468690187,1.532728213207509,1035,1035,1,0,False
A0-B0-C0-r237,20283801,4,548,3.0,3.0,3.0,3.0,1.0,14332,2.025260468690187,1.532728213207509,548,548,1,0,False
A0-B0-C0-r237,20283801,8,308,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,12018,2.025260468690187,1.532728213207509,308,308,1,0,False
A0-B0-C0-r237,20283801,16,187,2.0,2.0,2.0,2.0,1.0,7050,2.025260468690187,1.532728213207509,187,187,1,0,False
A0-B0-C0-r238,20283898,1,2000,5.0,5.0,5.333333333333333,5.333333333333333,1.0,11204,1.5448428745111522,1.4656447850760599,2000,2000,1,0,False
A0-B0-C0-r238,20283898,2,1055,4.0,4.0,4.0,4.0,1.0,10101,1.5448428745111522,1.4656447850760599,1055,1055,1,0,False
A0-B0-C0-r238,20283898,4,574,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,9206,1.5448428745111522,1.4656447850760599,574,574,1,0,False
A0-B0-C0-r238,20283898,8,336,3.0,3.0,3.0,3.0,1.0,7802,1.5448428745111522,1.4656447850760599,336,336,1,0,False
A0-B0-C0-r238,20283898,16,227,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,5286,1.5448428745111522,1.4656447850760599,227,227,1,0,False
A0-B0-C0-r239,20283995,1,2000,4.0,4.0,4.0,4.0,1.0,16098,1.9716493550389023,1.4453135662871344,2000,2000,1,0,False
A0-B0-C0-r239,20283995,2,1038,3.0,3.0,3.0,3.0,1.0,14930,1.9716493550389023,1.4453135662871344,1038,1038,1,0,False
A0-B0-C0-r239,20283995,4,555,3.0,3.0,3.0,3.0,1.0,13788,1.9716493550389023,1.4453135662871344,555,555,1,0,False
A0-B0-C0-r239,20283995,8,320,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,11492,1.9716493550389023,1.4453135662871344,320,320,1,0,False
A0-B0-C0-r239,20283995,16,186,2.0,2.0,2.0,2.0,1.0,7012,1.9716493550389023,1.4453135662871344,186,186,1,0,False
A0-B0-C0-r240,20284092,1,2000,5.0,5.0,4.333333333333333,4.333333333333333,1.0,12953,1.5513916502975205,1.47180386834892,2000,2000,1,0,False
A0-B0-C0-r240,20284092,2,1051,4.0,4.0,4.0,4.0,1.0,11841,1.5513916502975205,1.47180386834892,1051,1051,1,0,False
