rule_id,seed,clase,nivel,a_pico,carpeta,N,masa_particula,masa_total,n_aristas,grado_medio,grafo_sha256,radio_burbuja,sep_media,n_centros,pico_original,pico_logrado,pico_razon,cv_original,cv_logrado,fof030_original,fof030_logrado,fof030_razon,n_grupos_fof,n_particulas_movidas,frac_movidas,desp_max,desp_medio_movidas,caja_x,caja_y,caja_z,lado_original,ic_ida_vuelta_ok,ic_md5_igual_al_original,frac_masa_historica,kappa_v_historica,ic_original,completa,dump_final,a_pico_ph,clase_ph,grafo_sha256_ph,grafo_n_aristas,masa_total_ic,N_ph,frac_masa,masa_sumideros,masa_total_final,n_sumideros,t_primer_sumidero,kappa_v,n_gas_inicial,carpeta_ph,particulas_en_sumideros
A2-B0-C2-batch4-r31,574836,I,L0,-0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r31_s574836_f802_L0,2000,9.4,18800.0,3332,3.332,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,7.745960941246859,7.745960941246859,30,8.16213088034305,6.7313022735036,0.8246991345991118,4.21002939844544,3.7790495959836696,0.6670000000000005,0.6685000000000025,1.002248875562222,13,750,0.375,0.7759579364620453,0.4266816000035772,97.748214490197,97.7976696875177,97.79816304183974,97.59299241540424,True,False,0.0985,0.523076923076923,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r31_I/cosmogenesis_ic.txt,True,cosmog_00500,-0.35,I,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,3332,18800.0,2000,0.08250000000000002,1551.0000000000005,18800.0,9,0.06,0.5106382978723402,2000,A2-B0-C2-batch4-r31_s574836_f802_L0,165.00000000000003
A2-B0-C2-batch4-r31,574836,I,L1,0.0,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r31_s574836_f802_L1,2000,9.4,18800.0,3332,3.332,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,7.745960941246859,7.745960941246859,30,8.16213088034305,8.16213088034305,1.0,4.21002939844544,4.21002939844544,0.6670000000000005,0.6670000000000005,1.0,17,750,0.375,0.0,0.0,97.59280067825324,97.5928889941367,97.59299241540424,97.59299241540424,True,True,0.0985,0.523076923076923,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r31_I/cosmogenesis_ic.txt,True,cosmog_00500,0.0,I,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,3332,18800.0,2000,0.09850000000000003,1851.8000000000006,18800.0,8,0.036,0.523076923076923,2000,A2-B0-C2-batch4-r31_s574836_f802_L1,197.00000000000006
A2-B0-C2-batch4-r31,574836,I,L2,0.2,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r31_s574836_f802_L2,2000,9.4,18800.0,3332,3.332,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,7.745960941246859,7.745960941246859,30,8.16213088034305,11.749112851193583,1.439466362820658,4.21002939844544,4.367801243927981,0.6670000000000005,0.6665000000000004,0.9992503748125936,18,750,0.375,0.4434045351211698,0.2438180571449012,97.59275534828778,97.59283997342352,97.59294970411976,97.59299241540424,True,False,0.0985,0.523076923076923,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r31_I/cosmogenesis_ic.txt,True,cosmog_00500,0.2,I,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,3332,18800.0,2000,0.10950000000000003,2058.600000000001,18800.000000000004,8,0.023,0.379746835443038,2000,A2-B0-C2-batch4-r31_s574836_f802_L2,219.00000000000006
A2-B0-C2-batch4-r31,574836,I,L3,0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r31_s574836_f802_L3,2000,9.4,18800.0,3332,3.332,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,7.745960941246859,7.745960941246859,30,8.16213088034305,14.8254411653855,1.816368958391708,4.21002939844544,4.460236715366946,0.6670000000000005,0.6665000000000003,0.9992503748125936,20,750,0.375,0.7759579364620453,0.4266816000035772,97.59275534828778,97.59283997342352,97.59294970411976,97.59299241540424,True,False,0.0985,0.523076923076923,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r31_I/cosmogenesis_ic.txt,True,cosmog_00500,0.35,I,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,3332,18800.0,2000,0.12100000000000004,2274.8000000000006,18800.0,9,0.015,0.2886597938144329,2000,A2-B0-C2-batch4-r31_s574836_f802_L3,242.00000000000009
A2-B0-C2-batch4-r31,574836,I,L4,0.5,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r31_s574836_f802_L4,2000,9.4,18800.0,3332,3.332,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,7.745960941246859,7.745960941246859,30,8.16213088034305,22.76625539558128,2.789253900646154,4.21002939844544,4.539113839770728,0.6670000000000005,0.6670000000000003,0.9999999999999996,22,750,0.375,1.1085113378029208,0.6095451428622533,97.59275534828778,97.59283997342352,97.59294970411976,97.59299241540424,True,False,0.0985,0.523076923076923,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r31_I/cosmogenesis_ic.txt,True,cosmog_00500,0.5,I,338fe959f2f1dcedd274b2ebd2c30d0795ca562da2ce0b7f626572b0edbc7a6f,3332,18800.0,2000,0.16400000000000003,3083.2000000000007,18800.0,18,0.008,0.3135593220338983,2000,A2-B0-C2-batch4-r31_s574836_f802_L4,328.00000000000006
A2-B0-C2-batch4-r47,576388,III,L0,-0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r47_s576388_f802_L0,2000,9.4,18800.0,3282,3.282,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,7.745951050173112,7.745951050173112,30,6.028091084201561,5.769747868911274,0.9571434452993994,4.217924389749361,3.766984324747945,0.6774999999999985,0.6764999999999987,0.9985239852398524,9,747,0.3735,0.7759539231069225,0.4290838984457081,97.71659717405782,97.89295536400115,97.6557855048259,97.592867795684,True,False,0.093,0.4,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r47_III/cosmogenesis_ic.txt,True,cosmog_00500,-0.35,III,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,3282,18800.0,2000,0.08400000000000002,1579.2000000000003,18800.0,10,0.065,0.5208333333333331,2000,A2-B0-C2-batch4-r47_s576388_f802_L0,168.00000000000003
A2-B0-C2-batch4-r47,576388,III,L1,0.0,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r47_s576388_f802_L1,2000,9.4,18800.0,3282,3.282,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,7.745951050173112,7.745951050173112,30,6.028091084201561,6.028091084201561,1.0,4.217924389749361,4.217924389749361,0.6774999999999985,0.6774999999999985,1.0,11,747,0.3735,0.0,0.0,97.59239606057643,97.592867795684,97.59285152602703,97.592867795684,True,True,0.093,0.4,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r47_III/cosmogenesis_ic.txt,True,cosmog_00500,0.0,III,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,3282,18800.0,2000,0.09300000000000001,1748.4000000000005,18800.000000000004,8,0.039,0.4,2000,A2-B0-C2-batch4-r47_s576388_f802_L1,186.00000000000003
A2-B0-C2-batch4-r47,576388,III,L2,0.2,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r47_s576388_f802_L2,2000,9.4,18800.0,3282,3.282,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,7.745951050173112,7.745951050173112,30,6.028091084201561,8.331704175672634,1.38214636429572,4.217924389749361,4.375078701713653,0.6774999999999985,0.6779999999999989,1.0007380073800745,12,747,0.3735,0.4434022417753823,0.2451907991118332,97.5918371856406,97.592867795684,97.59278824685217,97.592867795684,True,False,0.093,0.4,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r47_III/cosmogenesis_ic.txt,True,cosmog_00500,0.2,III,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,3282,18800.0,2000,0.10700000000000001,2011.6000000000006,18800.000000000004,9,0.026,0.37837837837837907,2000,A2-B0-C2-batch4-r47_s576388_f802_L2,214.00000000000003
A2-B0-C2-batch4-r47,576388,III,L3,0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r47_s576388_f802_L3,2000,9.4,18800.0,3282,3.282,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,7.745951050173112,7.745951050173112,30,6.028091084201561,11.096425393757166,1.840785953423748,4.217924389749361,4.467424792474415,0.6774999999999985,0.6779999999999988,1.0007380073800742,14,747,0.3735,0.7759539231069225,0.4290838984457082,97.59182454174125,97.592867795684,97.59278824685217,97.592867795684,True,False,0.093,0.4,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r47_III/cosmogenesis_ic.txt,True,cosmog_00500,0.35,III,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,3282,18800.0,2000,0.12600000000000006,2368.800000000001,18800.0,11,0.017,0.358695652173913,2000,A2-B0-C2-batch4-r47_s576388_f802_L3,252.0000000000001
A2-B0-C2-batch4-r47,576388,III,L4,0.5,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-batch4-r47_s576388_f802_L4,2000,9.4,18800.0,3282,3.282,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,7.745951050173112,7.745951050173112,30,6.028091084201561,18.17210859279168,3.014571004147099,4.217924389749361,4.549783871981978,0.6774999999999985,0.6760000000000014,0.9977859778597828,19,747,0.3735,1.108505604438463,0.6129769977795829,97.59182454174125,97.592867795684,97.59278824685217,97.592867795684,True,False,0.093,0.4,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v4/A2-B0-C2-batch4-r47_III/cosmogenesis_ic.txt,True,cosmog_00500,0.5,III,f94ea97a75d9e9f53e227b9e16fe5fe1133afea63a78bb892d68e63d96ee7b35,3282,18800.0,2000,0.16150000000000003,3036.2000000000007,18800.0,18,0.009,0.2993827160493828,2000,A2-B0-C2-batch4-r47_s576388_f802_L4,323.00000000000006
A2-B0-C2-r1,271926,I,L0,-0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r1_s271926_f802_L0,2000,9.4,18800.0,4078,4.078,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,7.745964062689553,7.745964062689553,30,12.25778896617674,10.997616334006326,0.8971941321842264,4.68452326728292,4.43082134120958,0.5259999999999995,0.5254999999999995,0.9990494296577948,48,638,0.319,0.7759569898477617,0.4292763433154706,97.81900371461826,97.77832097900144,97.852087606513,97.59303174311778,True,False,0.087,0.4137931034482758,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r1_I/cosmogenesis_ic.txt,True,cosmog_00500,-0.35,I,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,4078,18800.0,2000,0.07250000000000002,1363.0000000000005,18800.0,8,0.064,0.487179487179487,2000,A2-B0-C2-r1_s271926_f802_L0,145.00000000000006
A2-B0-C2-r1,271926,I,L1,0.0,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r1_s271926_f802_L1,2000,9.4,18800.0,4078,4.078,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,7.745964062689553,7.745964062689553,30,12.25778896617674,12.25778896617674,1.0,4.68452326728292,4.68452326728292,0.5259999999999995,0.5259999999999995,1.0,48,638,0.319,0.0,0.0,97.59296751829405,97.5928121295328,97.59303174311778,97.59303174311778,True,True,0.087,0.4137931034482758,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r1_I/cosmogenesis_ic.txt,True,cosmog_00500,0.0,I,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,4078,18800.0,2000,0.08700000000000002,1635.6000000000004,18800.0,8,0.038,0.4137931034482758,2000,A2-B0-C2-r1_s271926_f802_L1,174.00000000000006
A2-B0-C2-r1,271926,I,L2,0.2,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r1_s271926_f802_L2,2000,9.4,18800.0,4078,4.078,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,7.745964062689553,7.745964062689553,30,12.25778896617674,15.462270485409896,1.2614241057726945,4.68452326728292,4.775359275277144,0.5259999999999995,0.5224999999999995,0.9933460076045628,50,638,0.319,0.4434039941987168,0.2453007676088403,97.59296751829405,97.59258107234037,97.59303174311778,97.59303174311778,True,False,0.087,0.4137931034482758,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r1_I/cosmogenesis_ic.txt,True,cosmog_00500,0.2,I,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,4078,18800.0,2000,0.09550000000000002,1795.4000000000005,18800.000000000004,8,0.026,0.30092592592592565,2000,A2-B0-C2-r1_s271926_f802_L2,191.00000000000003
A2-B0-C2-r1,271926,I,L3,0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r1_s271926_f802_L3,2000,9.4,18800.0,4078,4.078,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,7.745964062689553,7.745964062689553,30,12.25778896617674,20.715870528004853,1.6900169015119066,4.68452326728292,4.834596344176554,0.5259999999999995,0.5234999999999995,0.9952471482889734,51,638,0.319,0.7759569898477617,0.4292763433154706,97.59296751829405,97.59258107234037,97.59303174311778,97.59303174311778,True,False,0.087,0.4137931034482758,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r1_I/cosmogenesis_ic.txt,True,cosmog_00500,0.35,I,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,4078,18800.0,2000,0.10650000000000004,2002.2000000000007,18800.0,9,0.017,0.2891566265060241,2000,A2-B0-C2-r1_s271926_f802_L3,213.00000000000009
A2-B0-C2-r1,271926,I,L4,0.5,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r1_s271926_f802_L4,2000,9.4,18800.0,4078,4.078,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,7.745964062689553,7.745964062689553,30,12.25778896617674,27.53491694708205,2.24632003561653,4.68452326728292,4.895165682346221,0.5259999999999995,0.5229999999999995,0.994296577946768,52,638,0.319,1.1085099854968063,0.613251919022101,97.59296751829405,97.59258107234037,97.59303174311778,97.59303174311778,True,False,0.087,0.4137931034482758,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r1_I/cosmogenesis_ic.txt,True,cosmog_00500,0.5,I,b0638abe3be3b048806827eeb863259cc1814810fcbbf4afc7960c6e0a23da6f,4078,18800.0,2000,0.12150000000000007,2284.200000000001,18800.0,11,0.0125,0.28571428571428564,2000,A2-B0-C2-r1_s271926_f802_L4,243.00000000000014
A2-B0-C2-r14,273187,III,L0,-0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r14_s273187_f802_L0,2000,9.4,18800.0,3296,3.296,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,7.745965173279898,7.745965173279898,30,7.870617297086977,6.707357610393728,0.8522022297890424,4.32029404723538,3.912567050083741,0.6655000000000015,0.6654999999999995,0.999999999999997,12,739,0.3695,0.7759585198956575,0.4322891063763897,97.74808274630286,97.65172808920622,97.85265434001764,97.59304573567933,True,False,0.099,0.5151515151515152,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r14_III/cosmogenesis_ic.txt,True,cosmog_00500,-0.35,III,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,3296,18800.0,2000,0.08650000000000002,1626.2000000000003,18800.0,10,0.071,0.6992481203007517,2000,A2-B0-C2-r14_s273187_f802_L0,173.00000000000006
A2-B0-C2-r14,273187,III,L1,0.0,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r14_s273187_f802_L1,2000,9.4,18800.0,3296,3.296,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,7.745965173279898,7.745965173279898,30,7.870617297086977,7.870617297086977,1.0,4.32029404723538,4.32029404723538,0.6655000000000015,0.6655000000000015,1.0,14,739,0.3695,0.0,0.0,97.59294247262024,97.59295382341116,97.59304573567933,97.59304573567933,True,True,0.099,0.5151515151515152,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r14_III/cosmogenesis_ic.txt,True,cosmog_00500,0.0,III,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,3296,18800.0,2000,0.09900000000000003,1861.2000000000007,18800.0,8,0.042,0.5151515151515152,2000,A2-B0-C2-r14_s273187_f802_L1,198.00000000000006
A2-B0-C2-r14,273187,III,L2,0.2,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r14_s273187_f802_L2,2000,9.4,18800.0,3296,3.296,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,7.745965173279898,7.745965173279898,30,7.870617297086977,10.483417564958687,1.3319689128880328,4.32029404723538,4.475047686619982,0.6655000000000015,0.6660000000000009,1.0007513148009006,17,739,0.3695,0.4434048685118042,0.2470223465007942,97.59294247262024,97.59295382341116,97.59304573567933,97.59304573567933,True,False,0.099,0.5151515151515152,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r14_III/cosmogenesis_ic.txt,True,cosmog_00500,0.2,III,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,3296,18800.0,2000,0.10850000000000003,2039.8000000000006,18800.0,8,0.028,0.38333333333333225,2000,A2-B0-C2-r14_s273187_f802_L2,217.00000000000006
A2-B0-C2-r14,273187,III,L3,0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r14_s273187_f802_L3,2000,9.4,18800.0,3296,3.296,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,7.745965173279898,7.745965173279898,30,7.870617297086977,15.116409015479736,1.920612887768603,4.32029404723538,4.569780417819964,0.6655000000000015,0.6660000000000009,1.0007513148009006,19,739,0.3695,0.7759585198956575,0.4322891063763898,97.59294247262024,97.59295382341116,97.59304573567933,97.59304573567933,True,False,0.099,0.5151515151515152,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r14_III/cosmogenesis_ic.txt,True,cosmog_00500,0.35,III,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,3296,18800.0,2000,0.12000000000000002,2256.0000000000005,18800.0,9,0.018,0.3404255319148936,2000,A2-B0-C2-r14_s273187_f802_L3,240.00000000000006
A2-B0-C2-r14,273187,III,L4,0.5,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r14_s273187_f802_L4,2000,9.4,18800.0,3296,3.296,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,7.745965173279898,7.745965173279898,30,7.870617297086977,24.55700772995505,3.1200866212925806,4.32029404723538,4.654838800907945,0.6655000000000015,0.6655,0.9999999999999976,24,739,0.3695,1.1085121712795234,0.6175558662519857,97.59294247262024,97.59295382341116,97.59304573567933,97.59304573567933,True,False,0.099,0.5151515151515152,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r14_III/cosmogenesis_ic.txt,True,cosmog_00500,0.5,III,0c6fc25052dcd04b9ce39c6e385b238d8ccd217f65951236756d4b5e3bb7cd0e,3296,18800.0,2000,0.15550000000000003,2923.4000000000005,18800.0,16,0.009,0.27433628318584063,2000,A2-B0-C2-r14_s273187_f802_L4,311.00000000000006
A2-B0-C2-r17,273478,III,L0,-0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r17_s273478_f802_L0,2000,9.4,18800.0,3165,3.165,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,7.745965411722877,7.745965411722877,30,18.34790695991243,12.793226642034274,0.6972580943420771,4.193278924879399,3.77182796171284,0.6615000000000013,0.6630000000000018,1.002267573696146,17,785,0.3925,0.7759575348171239,0.4335929948310077,97.73693435874785,97.7437764567215,97.76932492228624,97.5930487398726,True,False,0.121,0.7971014492753623,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r17_III/cosmogenesis_ic.txt,True,cosmog_00500,-0.35,III,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,3165,18800.0,2000,0.09200000000000001,1729.6000000000006,18800.000000000004,8,0.053,0.9503546099290775,2000,A2-B0-C2-r17_s273478_f802_L0,184.00000000000003
A2-B0-C2-r17,273478,III,L1,0.0,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r17_s273478_f802_L1,2000,9.4,18800.0,3165,3.165,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,7.745965411722877,7.745965411722877,30,18.34790695991243,18.34790695991243,1.0,4.193278924879399,4.193278924879399,0.6615000000000013,0.6615000000000013,1.0,18,785,0.3925,0.0,0.0,97.59296034536496,97.59297769901566,97.5930487398726,97.5930487398726,True,True,0.121,0.7971014492753623,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r17_III/cosmogenesis_ic.txt,True,cosmog_00500,0.0,III,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,3165,18800.0,2000,0.12100000000000004,2274.8000000000006,18800.0,8,0.03,0.7971014492753623,2000,A2-B0-C2-r17_s273478_f802_L1,242.00000000000009
A2-B0-C2-r17,273478,III,L2,0.2,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r17_s273478_f802_L2,2000,9.4,18800.0,3165,3.165,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,7.745965411722877,7.745965411722877,30,18.34790695991243,28.924265035603145,1.576434036797688,4.193278924879399,4.340756978923569,0.6615000000000013,0.6620000000000013,1.000755857898715,21,785,0.3925,0.4434043056097871,0.2477674256177186,97.59284884275225,97.59280222148608,97.5930487398726,97.5930487398726,True,False,0.121,0.7971014492753623,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r17_III/cosmogenesis_ic.txt,True,cosmog_00500,0.2,III,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,3165,18800.0,2000,0.1325,2491.0,18800.0,8,0.018,0.5074074074074065,2000,A2-B0-C2-r17_s273478_f802_L2,265.0
A2-B0-C2-r17,273478,III,L3,0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r17_s273478_f802_L3,2000,9.4,18800.0,3165,3.165,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,7.745965411722877,7.745965411722877,30,18.34790695991243,40.79434938424628,2.22337891037796,4.193278924879399,4.435804062660671,0.6615000000000013,0.6605000000000006,0.998488284202569,24,785,0.3925,0.7759575348171239,0.4335929948310078,97.59284884275225,97.59280222148608,97.5930487398726,97.5930487398726,True,False,0.121,0.7971014492753623,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r17_III/cosmogenesis_ic.txt,True,cosmog_00500,0.35,III,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,3165,18800.0,2000,0.14949999999999997,2810.5999999999995,18800.0,11,0.011,0.3669724770642206,2000,A2-B0-C2-r17_s273478_f802_L3,298.99999999999994
A2-B0-C2-r17,273478,III,L4,0.5,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r17_s273478_f802_L4,2000,9.4,18800.0,3165,3.165,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,7.745965411722877,7.745965411722877,30,18.34790695991243,62.004471192075904,3.379375714491406,4.193278924879399,4.535147019009978,0.6615000000000013,0.6585000000000006,0.9954648526077088,27,785,0.3925,1.108510764024475,0.619418564044297,97.59284884275225,97.59280222148608,97.5930487398726,97.5930487398726,True,False,0.121,0.7971014492753623,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_piloto/A2-B0-C2-r17_III/cosmogenesis_ic.txt,True,cosmog_00500,0.5,III,5f5174b6cb43345da88c4a74bd560bc1d2011d0303033ac1f3fb9a40f1dbe4e9,3165,18800.0,2000,0.16449999999999998,3092.5999999999995,18800.0,13,0.007,0.18978102189781024,2000,A2-B0-C2-r17_s273478_f802_L4,328.99999999999994
A2-B0-C2-r2,372023,I,L0,-0.35,/Users/alexis/phantom_cs073/bateria_fase8_f802_pico/A2-B0-C2-r2_s372023_f802_L0,2000,9.4,18800.0,4094,4.094,ddce696ffe7d69aea23f43d7f2114e773716b9e07f42a993a43e8099cd058cfa,7.745965025080108,7.745965025080108,30,7.527256426368226,7.824807256554844,1.0395297852673502,4.580536647875594,4.244211544116017,0.5344999999999994,0.5349999999999994,1.000935453695042,30,625,0.3125,0.7759583326174198,0.4319429773976635,97.70329829400062,97.74630405968765,97.77475539706168,97.59304386847896,True,False,0.076,0.5000000000000001,/Users/alexis/phantom_cs073/bateria_fase5b_a2b0c2_escala_v2/A2-B0-C2-r2_I/cosmogenesis_ic.txt,True,cosmog_00500,-0.35,I,ddce696ffe7d69aea23f43d7f2114e773716b9e07f42a993a43e8099cd058cfa,4094,18800.0,2000,0.06299999999999999,1184.4,18800.000000000004,8,0.084,0.4166666666666667,2000,A2-B0-C2-r2_s372023_f802_L0,125.99999999999997
