patch,seed,N,arm,regla,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,diam_fin,pasos
60,123853,2500,null_marco,nematico,5.526,0.039,0,7.982,0,0.942,0.924,3,17
60,123853,2500,null_mediado,nematico,5.189,0.043,1,4.608,1,0.821,0.913,4,17
60,123853,2500,subconjunto,nematico,5.436,0.04,0,7.979,0,0.994,0.913,4,16
64,132109,2500,completo,nematico,5.202,0.051,2,5.195,1,1.048,0.914,4,17
64,132109,2500,null_tipos,nematico,5.388,0.042,1,3.895,1,0.958,0.907,4,17
64,132109,2500,null_marco,nematico,4.987,0.047,0,7.975,0,0.998,0.926,4,16
64,132109,2500,null_mediado,nematico,5.323,0.042,2,5.503,1,0.936,0.912,3,17
64,132109,2500,subconjunto,nematico,5.67,0.044,0,7.975,0,1.124,0.914,4,16
62,127981,2500,completo,nematico,5.666,0.048,2,5.287,1,0.802,0.918,3,17
62,127981,2500,null_tipos,nematico,5.162,0.047,1,5.221,1,1.112,0.912,4,17
62,127981,2500,null_marco,nematico,5.344,0.046,0,7.977,0,0.991,0.903,3,17
62,127981,2500,null_mediado,nematico,4.906,0.045,1,3.983,1,0.913,0.917,4,17
62,127981,2500,subconjunto,nematico,5.298,0.047,0,7.98,0,0.915,0.916,4,16
63,130045,2500,completo,nematico,5.353,0.044,1,5.783,1,1.075,0.919,1,16
63,130045,2500,null_tipos,nematico,4.457,0.033,2,4.697,1,0.859,0.915,5,17
63,130045,2500,null_marco,nematico,4.991,0.046,0,7.981,0,1.057,0.904,4,17
63,130045,2500,null_mediado,nematico,5.391,0.041,1,5.156,1,0.819,0.912,4,17
63,130045,2500,subconjunto,nematico,5.501,0.041,0,7.976,0,0.855,0.912,4,17
65,134173,2500,completo,nematico,5.211,0.048,1,4.257,1,0.874,0.91,3,17
65,134173,2500,null_tipos,nematico,5.189,0.047,2,4.92,1,0.828,0.913,4,17
65,134173,2500,null_marco,nematico,5.751,0.03,0,7.983,0,1.125,0.911,5,17
65,134173,2500,null_mediado,nematico,5.362,0.048,1,4.897,1,0.817,0.906,3,17
65,134173,2500,subconjunto,nematico,5.693,0.032,0,7.984,0,0.892,0.914,4,16
67,138301,2500,completo,nematico,5.426,0.046,1,5.654,1,0.768,0.904,3,17
67,138301,2500,null_tipos,nematico,5.279,0.049,1,5.222,1,0.874,0.911,4,17
67,138301,2500,null_marco,nematico,5.35,0.043,0,7.984,0,1.077,0.918,3,16
67,138301,2500,null_mediado,nematico,5.259,0.047,1,4.44,1,0.823,0.917,4,17
67,138301,2500,subconjunto,nematico,5.548,0.044,0,7.968,0,0.872,0.91,3,16
66,136237,2500,completo,nematico,5.505,0.047,1,4.517,1,1.001,0.907,3,17
66,136237,2500,null_tipos,nematico,5.437,0.044,1,3.479,1,0.749,0.917,4,17
66,136237,2500,null_marco,nematico,5.614,0.046,0,7.979,0,1.047,0.906,3,17
66,136237,2500,null_mediado,nematico,4.951,0.046,2,5.717,1,0.971,0.921,4,17
66,136237,2500,subconjunto,nematico,5.528,0.045,0,7.975,0,0.944,0.908,4,16
68,140365,2500,completo,nematico,5.546,0.045,1,4.886,1,0.992,0.915,3,17
68,140365,2500,null_tipos,nematico,5.424,0.049,1,4.868,1,0.818,0.915,3,17
68,140365,2500,null_marco,nematico,5.35,0.035,0,7.982,0,0.976,0.911,4,17
68,140365,2500,null_mediado,nematico,5.582,0.043,1,4.431,1,0.889,0.912,4,17
68,140365,2500,subconjunto,nematico,4.142,0.05,0,7.981,0,0.97,0.912,4,16
70,144493,2500,completo,nematico,5.069,0.046,1,5.239,1,0.923,0.911,4,17
70,144493,2500,null_tipos,nematico,5.024,0.047,2,5.404,1,0.871,0.907,4,17
70,144493,2500,null_marco,nematico,5.219,0.049,0,7.967,0,0.986,0.91,4,17
70,144493,2500,null_mediado,nematico,5.416,0.047,1,5.507,1,0.846,0.904,4,17
70,144493,2500,subconjunto,nematico,5.422,0.039,0,7.972,0,1.192,0.91,4,16
69,142429,2500,completo,nematico,5.381,0.044,2,5.304,1,0.768,0.903,4,17
69,142429,2500,null_tipos,nematico,5.101,0.047,1,4.744,1,0.727,0.908,4,17
69,142429,2500,null_marco,nematico,5.604,0.039,0,7.976,0,0.982,0.906,4,17
69,142429,2500,null_mediado,nematico,5.772,0.041,1,5.655,1,0.845,0.908,1,17
69,142429,2500,subconjunto,nematico,5.101,0.037,0,7.988,0,0.94,0.904,4,16
71,146557,2500,completo,nematico,5.223,0.049,1,4.117,1,0.944,0.912,4,17
71,146557,2500,null_tipos,nematico,5.58,0.045,1,5.011,1,0.772,0.92,3,17
71,146557,2500,null_marco,nematico,5.386,0.046,0,7.978,0,0.922,0.914,4,17
71,146557,2500,null_mediado,nematico,5.206,0.047,1,5.159,1,1.016,0.918,4,17
71,146557,2500,subconjunto,nematico,5.129,0.046,0,7.981,0,0.939,0.909,4,16
73,150685,2500,completo,nematico,5.382,0.05,1,4.935,1,0.844,0.907,3,17
73,150685,2500,null_tipos,nematico,5.455,0.051,1,3.953,1,0.768,0.912,4,17
73,150685,2500,null_marco,nematico,5.061,0.044,0,7.97,0,0.898,0.913,4,16
73,150685,2500,null_mediado,nematico,5.436,0.05,1,4.981,1,0.93,0.914,4,17
73,150685,2500,subconjunto,nematico,5.514,0.042,0,7.98,0,0.897,0.911,4,16
74,152749,2500,completo,nematico,5.263,0.041,1,3.416,1,0.883,0.904,3,17
74,152749,2500,null_tipos,nematico,5.243,0.038,1,4.479,1,0.871,0.924,4,17
74,152749,2500,null_marco,nematico,5.55,0.035,0,7.983,0,0.982,0.898,4,17
74,152749,2500,null_mediado,nematico,5.109,0.052,1,4.952,1,0.974,0.916,4,17
74,152749,2500,subconjunto,nematico,5.386,0.045,0,7.978,0,0.888,0.908,4,16
72,148621,2500,completo,nematico,5.516,0.048,1,4.172,1,1.032,0.918,4,17
72,148621,2500,null_tipos,nematico,5.344,0.04,1,4.33,1,0.977,0.924,4,17
72,148621,2500,null_marco,nematico,5.221,0.05,0,7.974,0,1.048,0.905,4,17
72,148621,2500,null_mediado,nematico,5.471,0.044,3,5.027,1,0.911,0.918,4,17
72,148621,2500,subconjunto,nematico,5.098,0.039,0,7.975,0,0.926,0.917,5,16
75,154813,2500,completo,nematico,5.235,0.041,2,6.08,1,1.075,0.916,4,16
75,154813,2500,null_tipos,nematico,5.298,0.048,1,4.547,1,0.86,0.912,4,17
75,154813,2500,null_marco,nematico,5.348,0.041,0,7.982,0,0.96,0.916,4,17
75,154813,2500,null_mediado,nematico,4.615,0.05,1,4.256,1,0.985,0.908,4,17
75,154813,2500,subconjunto,nematico,5.301,0.045,0,7.971,0,0.964,0.924,3,16
76,156877,2500,completo,nematico,4.204,0.042,1,4.885,1,0.947,0.911,4,17
76,156877,2500,null_tipos,nematico,5.109,0.045,1,4.678,1,0.993,0.904,4,17
76,156877,2500,null_marco,nematico,5.537,0.052,0,7.981,0,0.912,0.909,4,17
76,156877,2500,null_mediado,nematico,4.995,0.043,1,4.116,1,0.821,0.909,4,17
76,156877,2500,subconjunto,nematico,4.317,0.047,0,7.97,0,0.943,0.91,4,16
77,158941,2500,completo,nematico,5.618,0.048,1,4.072,1,0.825,0.911,4,17
77,158941,2500,null_tipos,nematico,5.16,0.046,1,5.315,1,0.864,0.908,4,17
77,158941,2500,null_marco,nematico,5.373,0.04,0,7.977,0,1.048,0.918,4,17
77,158941,2500,null_mediado,nematico,5.354,0.048,1,5.004,1,1.06,0.914,4,17
77,158941,2500,subconjunto,nematico,5.345,0.045,0,7.978,0,0.949,0.906,3,16
81,167197,2500,completo,nematico,5.104,0.048,1,5.293,1,0.897,0.906,4,17
81,167197,2500,null_tipos,nematico,4.884,0.048,1,4.16,1,0.88,0.911,4,17
81,167197,2500,null_marco,nematico,5.177,0.043,0,7.966,0,1.136,0.92,4,17
81,167197,2500,null_mediado,nematico,5.191,0.045,1,5.326,1,0.918,0.91,4,17
81,167197,2500,subconjunto,nematico,5.039,0.041,0,7.976,0,0.946,0.918,4,16
80,165133,2500,completo,nematico,5.584,0.044,1,5.808,1,1.057,0.92,4,17
80,165133,2500,null_tipos,nematico,5.041,0.05,1,5.682,1,1.043,0.915,4,17
80,165133,2500,null_marco,nematico,5.218,0.046,0,7.98,0,0.925,0.913,3,17
80,165133,2500,null_mediado,nematico,5.317,0.047,1,5.046,1,0.871,0.912,3,17
80,165133,2500,subconjunto,nematico,5.056,0.052,0,7.98,0,1.041,0.913,4,16
78,161005,2500,completo,nematico,5.128,0.045,1,5.391,1,0.965,0.904,4,17
78,161005,2500,null_tipos,nematico,5.626,0.045,1,4.5,1,1.111,0.908,4,17
78,161005,2500,null_marco,nematico,5.538,0.038,0,7.985,0,0.929,0.912,2,17
78,161005,2500,null_mediado,nematico,5.252,0.047,2,5.329,1,0.999,0.914,4,17
78,161005,2500,subconjunto,nematico,5.722,0.033,0,7.98,0,0.876,0.921,4,16
79,163069,2500,completo,nematico,5.595,0.045,2,5.112,1,0.831,0.913,3,17
79,163069,2500,null_tipos,nematico,5.352,0.048,1,5.632,1,0.952,0.91,4,17
79,163069,2500,null_marco,nematico,5.352,0.044,0,7.978,0,1.042,0.904,3,17
79,163069,2500,null_mediado,nematico,5.606,0.043,1,4.958,1,0.773,0.922,4,17
79,163069,2500,subconjunto,nematico,5.378,0.048,0,7.975,0,1.023,0.916,4,16
82,169261,2500,completo,nematico,5.188,0.048,3,4.905,1,1.021,0.91,3,17
82,169261,2500,null_tipos,nematico,5.118,0.045,2,5.456,1,0.905,0.907,3,17
82,169261,2500,null_marco,nematico,5.19,0.05,0,7.978,0,1.142,0.9,4,17
82,169261,2500,null_mediado,nematico,5.257,0.042,1,4.863,1,0.851,0.921,4,17
82,169261,2500,subconjunto,nematico,5.451,0.049,0,7.984,0,0.935,0.912,4,16
83,171325,2500,completo,nematico,5.381,0.048,2,5.012,1,1.033,0.911,4,17
83,171325,2500,null_tipos,nematico,5.597,0.046,1,4.485,1,0.825,0.904,4,17
83,171325,2500,null_marco,nematico,5.118,0.046,0,7.983,0,1.008,0.901,4,17
83,171325,2500,null_mediado,nematico,5.421,0.039,1,4.811,1,0.786,0.907,5,17
83,171325,2500,subconjunto,nematico,5.538,0.028,0,7.98,0,1.098,0.913,3,16
85,175453,2500,completo,nematico,5.221,0.048,1,4.61,1,0.997,0.918,3,17
85,175453,2500,null_tipos,nematico,5.14,0.046,3,5.633,1,0.857,0.905,4,17
85,175453,2500,null_marco,nematico,5.127,0.048,0,7.982,0,0.939,0.902,4,17
85,175453,2500,null_mediado,nematico,5.409,0.044,1,4.993,1,0.967,0.924,3,16
85,175453,2500,subconjunto,nematico,5.262,0.046,0,7.983,0,0.955,0.924,4,16
86,177517,2500,completo,nematico,5.071,0.044,1,5.241,1,0.941,0.916,4,17
86,177517,2500,null_tipos,nematico,5.252,0.05,1,4.431,1,0.844,0.906,3,17
86,177517,2500,null_marco,nematico,5.335,0.044,0,7.981,0,0.985,0.909,4,17
86,177517,2500,null_mediado,nematico,5.161,0.029,1,4.783,1,0.882,0.906,5,17
86,177517,2500,subconjunto,nematico,5.316,0.045,0,7.971,0,1.035,0.916,4,16
84,173389,2500,completo,nematico,5.563,0.039,1,4.873,1,0.86,0.91,4,17
84,173389,2500,null_tipos,nematico,5.566,0.044,1,4.676,1,0.864,0.922,4,17
84,173389,2500,null_marco,nematico,5.216,0.042,0,7.972,0,0.992,0.908,4,17
84,173389,2500,null_mediado,nematico,5.508,0.045,1,5.25,1,0.833,0.904,3,17
84,173389,2500,subconjunto,nematico,5.512,0.037,0,7.976,0,0.964,0.92,4,16
87,179581,2500,completo,nematico,5.27,0.044,1,5.271,1,0.846,0.916,3,17
87,179581,2500,null_tipos,nematico,5.205,0.05,1,4.318,1,0.899,0.916,4,17
87,179581,2500,null_marco,nematico,4.767,0.05,0,7.98,0,1.056,0.907,3,17
87,179581,2500,null_mediado,nematico,5.341,0.047,1,5.038,1,0.845,0.91,4,17
87,179581,2500,subconjunto,nematico,4.769,0.048,0,7.986,0,0.927,0.914,4,16
88,181645,2500,completo,nematico,5.071,0.047,1,5.398,1,0.885,0.923,4,17
88,181645,2500,null_tipos,nematico,4.818,0.047,2,4.946,1,0.856,0.913,4,17
88,181645,2500,null_marco,nematico,5.337,0.046,0,7.978,0,0.893,0.918,3,17
88,181645,2500,null_mediado,nematico,5.499,0.039,2,4.911,1,0.854,0.909,4,17
88,181645,2500,subconjunto,nematico,5.575,0.043,0,7.98,0,1.065,0.922,4,16
89,183709,2500,completo,nematico,5.364,0.045,1,3.661,1,1.099,0.911,4,17
89,183709,2500,null_tipos,nematico,5.148,0.041,2,5.814,1,0.909,0.913,4,17
89,183709,2500,null_marco,nematico,5.284,0.049,0,7.974,0,0.963,0.908,4,17
89,183709,2500,null_mediado,nematico,5.388,0.048,1,4.352,1,0.906,0.909,3,17
89,183709,2500,subconjunto,nematico,5.418,0.044,0,7.983,0,0.887,0.915,4,16
90,185773,2500,completo,nematico,5.413,0.05,2,5.354,1,0.932,0.916,4,17
90,185773,2500,null_tipos,nematico,5.09,0.046,1,4.003,1,0.886,0.913,3,17
90,185773,2500,null_marco,nematico,4.522,0.047,0,7.977,0,1.098,0.908,4,17
90,185773,2500,null_mediado,nematico,5.516,0.05,2,4.951,1,1.003,0.911,3,17
90,185773,2500,subconjunto,nematico,5.322,0.042,0,7.983,0,1.011,0.915,4,16
93,191965,2500,completo,nematico,5.254,0.047,1,5.331,1,0.968,0.914,4,16
93,191965,2500,null_tipos,nematico,5.282,0.046,2,5.161,1,0.882,0.904,4,17
93,191965,2500,null_marco,nematico,5.531,0.048,0,7.962,0,1.034,0.918,4,17
93,191965,2500,null_mediado,nematico,5.158,0.044,1,4.36,1,0.926,0.905,4,17
93,191965,2500,subconjunto,nematico,5.347,0.044,0,7.978,0,0.969,0.91,4,16
91,187837,2500,completo,nematico,5.442,0.04,1,4.083,1,0.975,0.902,4,17
91,187837,2500,null_tipos,nematico,5.534,0.048,1,5.916,1,0.897,0.908,4,17
91,187837,2500,null_marco,nematico,5.36,0.05,0,7.97,0,0.959,0.914,4,17
91,187837,2500,null_mediado,nematico,5.209,0.046,1,4.781,1,0.931,0.903,3,17
91,187837,2500,subconjunto,nematico,5.489,0.045,0,7.977,0,1.081,0.914,4,16
92,189901,2500,completo,nematico,5.492,0.045,1,4.586,1,0.757,0.92,3,17
92,189901,2500,null_tipos,nematico,5.278,0.047,1,4.349,1,0.901,0.903,3,17
92,189901,2500,null_marco,nematico,5.316,0.04,0,7.967,0,0.956,0.919,3,17
92,189901,2500,null_mediado,nematico,5.477,0.045,2,5.43,1,0.98,0.91,3,17
92,189901,2500,subconjunto,nematico,5.161,0.045,0,7.982,0,1.122,0.908,4,16
94,194029,2500,completo,nematico,4.415,0.049,1,4.662,1,1.006,0.903,3,17
94,194029,2500,null_tipos,nematico,5.419,0.048,1,3.723,1,0.794,0.916,3,17
94,194029,2500,null_marco,nematico,5.32,0.044,0,7.977,0,0.956,0.91,4,17
94,194029,2500,null_mediado,nematico,5.318,0.043,1,3.957,1,0.861,0.921,4,17
94,194029,2500,subconjunto,nematico,5.228,0.048,0,7.984,0,0.881,0.917,4,16
95,196093,2500,completo,nematico,5.418,0.043,1,3.603,1,1.029,0.916,4,17
95,196093,2500,null_tipos,nematico,5.708,0.034,1,3.542,1,0.684,0.905,5,17
95,196093,2500,null_marco,nematico,5.153,0.045,0,7.973,0,0.937,0.918,4,16
95,196093,2500,null_mediado,nematico,5.321,0.047,1,5.559,1,0.777,0.913,3,17
95,196093,2500,subconjunto,nematico,5.218,0.038,0,7.977,0,0.969,0.914,4,16
96,198157,2500,completo,nematico,5.522,0.05,1,4.895,1,0.971,0.914,4,17
96,198157,2500,null_tipos,nematico,4.938,0.045,1,5.573,1,0.953,0.917,4,16
96,198157,2500,null_marco,nematico,5.024,0.049,0,7.978,0,0.956,0.903,4,17
96,198157,2500,null_mediado,nematico,5.347,0.036,1,4.051,1,0.86,0.902,4,17
96,198157,2500,subconjunto,nematico,5.511,0.045,0,7.979,0,0.967,0.915,5,16
97,200221,2500,completo,nematico,5.122,0.047,1,4.499,1,0.878,0.91,4,17
97,200221,2500,null_tipos,nematico,4.931,0.052,1,5.383,1,0.831,0.901,4,17
97,200221,2500,null_marco,nematico,5.275,0.049,0,7.984,0,0.892,0.917,4,17
97,200221,2500,null_mediado,nematico,5.61,0.05,1,4.239,1,0.757,0.91,4,17
97,200221,2500,subconjunto,nematico,5.171,0.038,0,7.982,0,0.96,0.921,4,16
99,204349,2500,completo,nematico,5.208,0.045,1,4.994,1,0.892,0.912,4,17
99,204349,2500,null_tipos,nematico,5.307,0.045,1,5.243,1,0.774,0.906,4,17
99,204349,2500,null_marco,nematico,5.098,0.047,0,7.981,0,1.049,0.915,4,17
99,204349,2500,null_mediado,nematico,5.238,0.047,2,5.457,1,0.967,0.905,4,17
99,204349,2500,subconjunto,nematico,4.947,0.047,0,7.967,0,1.135,0.916,4,16
98,202285,2500,completo,nematico,5.04,0.05,1,4.78,1,0.837,0.91,4,17
98,202285,2500,null_tipos,nematico,5.037,0.05,1,4.59,1,0.844,0.904,4,17
98,202285,2500,null_marco,nematico,5.379,0.045,0,7.971,0,0.904,0.899,3,17
98,202285,2500,null_mediado,nematico,5.816,0.042,2,4.867,1,0.964,0.912,3,17
98,202285,2500,subconjunto,nematico,5.484,0.044,0,7.978,0,0.961,0.916,3,16
