patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
63,66289,1500,sin_local,-1,8,nan,0.05,1,4.694,1,1.142,0.916,52.517,0.0939,4,17
63,66289,1500,local_barajado,8,8,3.705,0.057,1,2.676,1,1.194,0.899,19.571,0.0675,4,20
63,66289,1500,local_marco_congelado,8,8,5.479,0.031,0,7.963,0,1.023,0.916,21.099,0.2321,5,20
60,66280,1500,local,14,8,5.549,0.045,1,2.005,1,0.898,0.907,35.912,0.1455,3,20
60,66280,1500,sin_local,-1,8,5.006,0.052,1,4.615,1,0.663,0.904,50.987,0.0946,3,17
60,66280,1500,local_barajado,14,8,4.009,0.047,1,3.466,1,1.065,0.921,34.355,0.0438,4,20
60,66280,1500,local_marco_congelado,14,8,5.343,0.039,0,7.97,0,0.942,0.919,35.96,0.144,3,20
66,66298,1500,local,8,8,5.115,0.032,1,4.358,1,1.006,0.902,20.635,0.2187,4,20
66,66298,1500,sin_local,-1,8,4.847,0.047,1,5.29,1,0.954,0.909,51.504,0.0956,3,17
66,66298,1500,local_barajado,8,8,3.833,0.056,1,3.897,1,1.178,0.915,19.792,0.061,4,20
66,66298,1500,local_marco_congelado,8,8,5.319,0.033,0,7.966,0,1.0,0.916,20.973,0.2316,1,20
69,66307,1500,local,5,8,2.668,0.029,1,6.624,1,0.859,0.901,13.056,0.4554,1,20
69,66307,1500,sin_local,-1,8,4.847,0.046,1,4.795,1,0.955,0.924,48.283,0.1037,4,16
69,66307,1500,local_barajado,5,8,2.946,0.059,1,5.919,1,1.175,0.895,12.443,0.1007,6,20
69,66307,1500,local_marco_congelado,5,8,2.691,0.032,0,7.963,0,1.033,0.889,12.749,0.4384,13,20
64,66292,1500,local,13,8,5.417,0.039,1,2.043,1,0.872,0.921,34.048,0.1404,4,20
64,66292,1500,sin_local,-1,8,4.902,0.047,1,3.244,1,0.827,0.917,51.901,0.0866,3,17
64,66292,1500,local_barajado,13,8,3.992,0.049,1,3.034,1,0.801,0.901,31.429,0.045,4,20
64,66292,1500,local_marco_congelado,13,8,4.74,0.045,0,7.957,0,0.931,0.918,33.563,0.1457,3,20
70,66310,1500,local,9,8,5.034,0.045,1,3.348,1,0.928,0.915,23.6,0.2047,5,20
70,66310,1500,sin_local,-1,8,4.876,0.046,1,4.177,1,0.898,0.901,50.008,0.0929,3,17
70,66310,1500,local_barajado,9,8,3.822,0.06,1,3.771,1,1.083,0.902,22.045,0.0597,4,20
70,66310,1500,local_marco_congelado,9,8,5.576,0.04,0,7.968,0,0.935,0.914,24.181,0.2129,4,20
68,66304,1500,local,12,8,5.332,0.037,2,3.683,1,0.678,0.89,29.904,0.1522,4,20
68,66304,1500,sin_local,-1,8,4.893,0.046,1,3.71,1,1.102,0.911,50.195,0.0927,3,17
68,66304,1500,local_barajado,12,8,3.658,0.05,1,3.387,1,1.103,0.914,29.533,0.0558,4,20
68,66304,1500,local_marco_congelado,12,8,5.76,0.03,0,7.95,0,1.026,0.926,31.64,0.1547,4,20
71,66313,1500,local,8,8,4.883,0.03,2,5.241,1,0.807,0.909,20.813,0.2239,4,20
71,66313,1500,sin_local,-1,8,nan,0.042,1,3.484,1,0.69,0.913,50.411,0.0907,3,17
71,66313,1500,local_barajado,8,8,3.767,0.058,1,4.739,1,1.111,0.917,19.923,0.0639,5,20
71,66313,1500,local_marco_congelado,8,8,5.017,0.036,0,7.962,0,0.922,0.913,21.28,0.2309,4,20
67,66301,1500,local,14,8,nan,0.039,1,1.51,1,1.226,0.916,36.029,0.1348,4,20
67,66301,1500,sin_local,-1,8,5.165,0.047,1,3.429,1,0.842,0.917,51.952,0.095,3,17
67,66301,1500,local_barajado,14,8,4.059,0.046,1,3.165,1,0.861,0.917,34.237,0.0452,4,20
67,66301,1500,local_marco_congelado,14,8,5.191,0.045,0,7.959,0,1.074,0.908,35.728,0.1402,3,20
75,66325,1500,local,5,8,2.855,0.03,1,6.644,1,0.826,0.891,12.699,0.4659,15,20
75,66325,1500,sin_local,-1,8,4.684,0.055,1,4.33,1,0.985,0.909,48.035,0.0917,4,16
75,66325,1500,local_barajado,5,8,2.917,0.054,2,5.201,1,1.127,0.904,12.52,0.108,6,20
75,66325,1500,local_marco_congelado,5,8,2.524,0.031,0,7.958,0,1.033,0.898,12.845,0.4663,13,20
72,66316,1500,local,13,8,5.619,0.04,1,2.748,1,0.552,0.906,33.339,0.1543,4,20
72,66316,1500,sin_local,-1,8,4.766,0.051,2,4.776,1,0.944,0.923,52.976,0.088,3,17
72,66316,1500,local_barajado,13,8,3.982,0.052,1,2.225,1,1.114,0.916,32.139,0.0424,4,20
72,66316,1500,local_marco_congelado,13,8,nan,0.036,0,7.96,0,0.841,0.903,32.875,0.1504,3,20
73,66319,1500,local,14,8,4.886,0.038,1,2.315,1,0.916,0.915,36.277,0.1343,3,20
73,66319,1500,sin_local,-1,8,4.904,0.047,1,3.375,1,0.818,0.907,50.928,0.0927,5,17
73,66319,1500,local_barajado,14,8,4.147,0.046,1,2.868,1,0.968,0.915,34.195,0.0449,4,20
73,66319,1500,local_marco_congelado,14,8,5.379,0.037,0,7.958,0,0.896,0.907,35.829,0.1381,3,20
77,66331,1500,local,8,8,4.981,0.036,2,4.651,1,0.869,0.903,20.635,0.2112,4,20
77,66331,1500,sin_local,-1,8,4.895,0.051,1,4.365,1,0.853,0.899,50.531,0.0892,4,17
77,66331,1500,local_barajado,8,8,3.811,0.059,1,3.207,1,1.024,0.909,19.76,0.0641,5,20
77,66331,1500,local_marco_congelado,8,8,5.609,0.025,0,7.963,0,0.932,0.915,21.213,0.2333,5,20
74,66322,1500,local,12,8,5.366,0.04,1,3.221,1,0.733,0.908,31.304,0.1643,4,20
74,66322,1500,sin_local,-1,8,nan,0.053,1,4.083,1,0.889,0.919,53.099,0.0912,3,17
74,66322,1500,local_barajado,12,8,3.839,0.051,1,3.746,1,1.059,0.914,29.419,0.0463,4,20
74,66322,1500,local_marco_congelado,12,8,4.952,0.04,0,7.966,0,1.092,0.89,29.984,0.1698,4,20
76,66328,1500,local,10,8,5.727,0.04,2,4.179,1,0.803,0.906,26.501,0.1858,5,20
76,66328,1500,sin_local,-1,8,3.926,0.045,1,3.699,1,0.691,0.907,50.507,0.1051,3,17
76,66328,1500,local_barajado,10,8,3.764,0.07,1,3.328,1,1.064,0.92,24.773,0.0582,4,20
76,66328,1500,local_marco_congelado,10,8,5.653,0.037,0,7.951,0,0.933,0.913,26.248,0.1828,4,20
80,66340,1500,local,7,8,5.073,0.017,1,4.798,1,0.826,0.909,18.029,0.2674,6,20
80,66340,1500,sin_local,-1,8,4.966,0.048,1,4.101,1,0.773,0.904,49.424,0.0996,3,17
80,66340,1500,local_barajado,7,8,3.562,0.056,4,5.523,1,1.078,0.917,17.56,0.0765,5,20
80,66340,1500,local_marco_congelado,7,8,4.148,0.038,0,7.977,0,1.09,0.917,18.291,0.2623,5,20
82,66346,1500,local,6,8,3.206,0.036,1,5.824,1,0.87,0.92,15.837,0.3455,7,20
82,66346,1500,sin_local,-1,8,4.173,0.047,1,3.539,1,0.854,0.915,52.867,0.0966,3,17
82,66346,1500,local_barajado,6,8,3.327,0.054,1,4.574,1,1.102,0.918,15.053,0.0867,5,20
82,66346,1500,local_marco_congelado,6,8,3.466,0.04,0,7.957,0,1.088,0.92,15.616,0.333,6,20
78,66334,1500,local,14,8,5.067,0.043,1,3.448,1,1.023,0.899,35.424,0.1371,3,20
78,66334,1500,sin_local,-1,8,4.818,0.051,1,3.782,1,0.9,0.912,52.653,0.0895,3,17
78,66334,1500,local_barajado,14,8,4.094,0.045,1,2.651,1,0.815,0.895,33.341,0.0439,4,20
78,66334,1500,local_marco_congelado,14,8,5.216,0.042,0,7.96,0,0.939,0.905,35.995,0.1444,4,20
79,66337,1500,local,13,8,5.553,0.04,1,3.591,1,0.873,0.91,33.299,0.1519,4,20
79,66337,1500,sin_local,-1,8,5.019,0.049,2,4.585,1,0.898,0.917,51.728,0.0925,3,17
79,66337,1500,local_barajado,13,8,3.857,0.057,1,2.603,1,1.054,0.916,31.835,0.045,4,20
79,66337,1500,local_marco_congelado,13,8,4.962,0.039,0,7.962,0,0.809,0.921,33.736,0.1453,3,20
83,66349,1500,local,8,8,5.321,0.034,2,4.35,1,0.811,0.908,20.957,0.2361,5,20
83,66349,1500,sin_local,-1,8,3.899,0.05,1,4.389,1,1.027,0.905,51.512,0.0956,3,17
83,66349,1500,local_barajado,8,8,3.828,0.055,1,2.903,1,0.827,0.913,19.883,0.0598,5,20
83,66349,1500,local_marco_congelado,8,8,5.284,0.034,0,7.978,0,0.86,0.919,20.992,0.2254,5,20
81,66343,1500,local,11,8,4.016,0.042,1,2.942,1,0.787,0.903,28.76,0.1705,4,20
81,66343,1500,sin_local,-1,8,4.832,0.046,2,3.866,1,0.856,0.907,51.451,0.0872,3,17
81,66343,1500,local_barajado,11,8,3.769,0.061,1,3.755,1,0.993,0.909,26.867,0.0591,4,20
81,66343,1500,local_marco_congelado,11,8,5.251,0.044,0,7.954,0,1.007,0.921,29.152,0.1627,1,20
84,66352,1500,local,5,8,2.865,0.033,1,5.921,1,0.853,0.903,12.848,0.4463,13,20
84,66352,1500,sin_local,-1,8,5.031,0.056,1,4.171,1,0.794,0.905,51.293,0.0877,3,17
84,66352,1500,local_barajado,5,8,2.974,0.052,1,5.852,1,0.97,0.916,12.76,0.0966,6,20
84,66352,1500,local_marco_congelado,5,8,2.28,0.028,0,7.973,0,1.038,0.884,12.995,0.4945,16,20
87,66361,1500,local,5,8,3.184,0.018,4,6.605,1,0.874,0.893,13.067,0.4784,15,20
87,66361,1500,sin_local,-1,8,nan,0.049,2,4.222,1,0.844,0.92,51.816,0.0985,3,17
87,66361,1500,local_barajado,5,8,2.905,0.051,1,4.069,1,1.263,0.908,12.643,0.1109,6,20
87,66361,1500,local_marco_congelado,5,8,2.444,0.041,0,7.944,0,1.09,0.907,13.08,0.4543,11,20
85,66355,1500,local,10,8,5.252,0.039,1,3.895,1,0.889,0.903,25.981,0.193,4,20
85,66355,1500,sin_local,-1,8,4.87,0.054,1,3.612,1,0.821,0.907,50.939,0.0905,3,17
85,66355,1500,local_barajado,10,8,3.78,0.053,1,2.267,1,1.044,0.916,24.736,0.0513,4,20
85,66355,1500,local_marco_congelado,10,8,5.336,0.028,0,7.968,0,0.862,0.906,26.053,0.1824,4,20
90,66370,1500,local,10,8,5.583,0.035,1,2.683,1,0.781,0.903,26.229,0.1907,4,20
90,66370,1500,sin_local,-1,8,4.977,0.048,1,3.553,1,0.995,0.911,52.085,0.0927,3,17
90,66370,1500,local_barajado,10,8,3.63,0.069,1,3.272,1,0.813,0.919,24.672,0.0614,4,20
90,66370,1500,local_marco_congelado,10,8,5.383,0.04,0,7.959,0,0.944,0.911,26.576,0.1881,4,20
86,66358,1500,local,14,8,5.012,0.043,2,2.82,1,0.555,0.915,36.827,0.1492,3,20
86,66358,1500,sin_local,-1,8,5.114,0.051,1,3.66,1,0.857,0.917,51.717,0.0965,3,17
86,66358,1500,local_barajado,14,8,4.08,0.047,1,2.111,1,1.014,0.916,34.237,0.0522,4,20
86,66358,1500,local_marco_congelado,14,8,5.174,0.043,0,7.945,0,1.059,0.907,35.835,0.1344,3,20
89,66367,1500,local,13,8,5.429,0.035,1,2.607,1,1.006,0.92,33.64,0.1513,3,20
89,66367,1500,sin_local,-1,8,4.774,0.048,1,4.232,1,0.928,0.908,52.405,0.0905,3,17
89,66367,1500,local_barajado,13,8,3.974,0.046,1,2.883,1,0.909,0.912,31.672,0.042,4,20
89,66367,1500,local_marco_congelado,13,8,5.084,0.041,0,7.943,0,0.969,0.907,33.397,0.1473,4,20
88,66364,1500,local,14,8,5.342,0.044,2,3.571,1,1.113,0.919,36.56,0.1388,4,20
88,66364,1500,sin_local,-1,8,nan,0.049,1,4.813,1,1.028,0.913,52.309,0.0864,4,17
88,66364,1500,local_barajado,14,8,4.159,0.046,1,3.195,1,0.884,0.907,33.923,0.041,4,20
88,66364,1500,local_marco_congelado,14,8,5.012,0.043,0,7.959,0,1.005,0.901,35.901,0.1338,4,20
91,66373,1500,local,10,8,4.912,0.035,1,3.866,1,1.032,0.907,26.397,0.1808,4,20
91,66373,1500,sin_local,-1,8,4.861,0.053,1,3.785,1,0.682,0.908,52.373,0.0917,3,17
91,66373,1500,local_barajado,10,8,3.663,0.05,1,3.148,1,0.925,0.906,24.424,0.0526,4,20
91,66373,1500,local_marco_congelado,10,8,5.308,0.038,0,7.964,0,0.93,0.909,26.109,0.1747,4,20
93,66379,1500,local,5,8,2.438,0.036,2,6.769,1,0.834,0.897,13.088,0.4754,12,20
93,66379,1500,sin_local,-1,8,5.006,0.033,1,4.394,1,0.805,0.907,51.571,0.0968,6,17
93,66379,1500,local_barajado,5,8,3.02,0.053,1,4.414,1,1.062,0.911,12.565,0.1032,7,20
93,66379,1500,local_marco_congelado,5,8,2.474,0.034,0,7.968,0,1.012,0.91,13.243,0.4625,16,20
92,66376,1500,local,9,8,5.736,0.033,1,4.263,1,0.866,0.928,24.368,0.2026,4,20
92,66376,1500,sin_local,-1,8,4.961,0.052,1,3.89,1,0.819,0.913,51.816,0.0829,3,17
92,66376,1500,local_barajado,9,8,3.641,0.059,1,3.34,1,1.127,0.911,22.261,0.0537,4,20
92,66376,1500,local_marco_congelado,9,8,5.482,0.035,0,7.959,0,0.937,0.911,23.736,0.2038,4,20
97,66391,1500,local,5,8,3.673,0.012,1,6.342,1,0.774,0.905,13.125,0.4696,13,20
97,66391,1500,sin_local,-1,8,4.734,0.05,1,3.624,1,0.695,0.923,52.824,0.0875,3,17
97,66391,1500,local_barajado,5,8,2.941,0.06,1,5.474,1,1.15,0.911,12.691,0.0984,6,20
97,66391,1500,local_marco_congelado,5,8,2.876,0.021,0,7.941,0,1.087,0.904,13.096,0.4782,15,20
94,66382,1500,local,12,8,5.32,0.039,1,3.869,1,0.851,0.911,31.248,0.1535,3,20
94,66382,1500,sin_local,-1,8,4.897,0.053,1,3.454,1,0.795,0.917,48.123,0.0978,3,16
94,66382,1500,local_barajado,12,8,3.902,0.055,1,2.914,1,0.737,0.915,29.555,0.0458,4,20
94,66382,1500,local_marco_congelado,12,8,5.437,0.04,0,7.961,0,0.93,0.917,31.141,0.1656,4,20
96,66388,1500,local,13,8,5.328,0.044,1,3.295,1,0.865,0.907,33.032,0.1387,4,20
96,66388,1500,sin_local,-1,8,4.744,0.052,2,4.393,1,0.912,0.919,52.6,0.0936,3,17
96,66388,1500,local_barajado,13,8,4.072,0.045,1,3.401,1,1.015,0.905,31.339,0.0589,4,20
96,66388,1500,local_marco_congelado,13,8,5.621,0.044,0,7.971,0,0.903,0.9,33.411,0.1445,3,20
95,66385,1500,local,13,8,4.596,0.038,1,4.691,1,0.876,0.923,33.944,0.1488,3,20
95,66385,1500,sin_local,-1,8,5.006,0.05,1,4.359,1,0.869,0.908,52.568,0.0968,3,17
95,66385,1500,local_barajado,13,8,4.103,0.053,1,3.636,1,0.993,0.915,31.667,0.0457,4,20
95,66385,1500,local_marco_congelado,13,8,nan,0.037,0,7.965,0,0.894,0.915,33.989,0.1454,3,20
98,66394,1500,local,13,8,5.058,0.04,1,3.188,1,0.63,0.909,33.595,0.1525,4,20
98,66394,1500,sin_local,-1,8,nan,0.055,1,3.713,1,0.763,0.899,50.581,0.0925,4,17
98,66394,1500,local_barajado,13,8,3.881,0.043,1,3.118,1,1.106,0.905,31.469,0.0483,4,20
98,66394,1500,local_marco_congelado,13,8,5.492,0.046,0,7.975,0,0.977,0.905,33.421,0.1425,4,20
99,66397,1500,local,14,8,5.463,0.041,1,1.627,1,0.786,0.915,35.864,0.1391,3,20
99,66397,1500,sin_local,-1,8,4.877,0.047,1,3.557,1,0.963,0.915,51.733,0.0952,4,17
99,66397,1500,local_barajado,14,8,3.952,0.045,1,2.348,1,0.953,0.909,33.965,0.0463,4,20
99,66397,1500,local_marco_congelado,14,8,5.189,0.046,0,7.967,0,0.955,0.92,36.349,0.1449,4,20
