cfg_id,familia,ndim,L,seed,n_pasos,K,J,noise,vecindad,F,kmata,Du,Dv,dt,siembra,k_pico_real,prominencia_pico_real,nitidez_pico_real,entropia_espectral_real,exponente_ley_potencias_real,anisotropia_real,aniso_maxmin_real,ang_pico_real,boxdim_occ5_real,boxdim_occ10_real,boxdim_occ25_real,boxdim_occ50_real,entropia_bloques_real,masa_radio_alfa_real,xi_real,xi_saturada_real,std_valores_real,k_pico_null,prominencia_pico_null,nitidez_pico_null,entropia_espectral_null,exponente_ley_potencias_null,anisotropia_null,aniso_maxmin_null,ang_pico_null,boxdim_occ5_null,boxdim_occ10_null,boxdim_occ25_null,boxdim_occ50_null,entropia_bloques_null,masa_radio_alfa_null,xi_null,xi_saturada_null,std_valores_null,qc_real,qc_null,auc_gigante_real,auc_gigante_null,max_dif_gigante,q_max_dif,entropia_traj,entropia_inicio,entropia_final,entropia_delta
RD00,RD,2,128,3972,4000,,,0.0,4,0.035,0.065,0.16,0.08,1.0,0.3,10.0,1797.7143220353194,0.4,0.4826516443322893,-1.8378149785575877,0.590628642509817,0.9410223073658345,100.0,1.0486706614680192,1.2583216297113171,1.5547743563101857,1.7910829128548502,0.5866071767518226,1.5760006458611473,4.0,False,0.11442622861137593,13.0,1.3053972398298,4.769230769230769,0.9965891822101686,0.18317143805827243,0.1314098084183922,0.371779549349107,85.0,1.1506455339409862,1.384064174393198,1.6678599723218306,1.8498684956243414,0.9996560233813896,1.9646434604523404,1.0,False,0.11442622861137593,0.7,0.6,0.27980802488673956,0.3617867531850063,-0.6401540050708987,0.65,"{""80"": 0.47819, ""400"": 0.41896, ""1000"": 0.46428, ""2000"": 0.53036, ""4000"": 0.58661}",0.47819,0.58661,0.10841
RD02,RD,2,128,1053,4000,,,0.0,4,0.04,0.06,0.16,0.08,1.0,0.3,11.0,3090.505828406806,0.2727272727272727,0.4430662281697801,-1.9174730623993095,0.5785024384729827,0.8427825442367837,135.0,1.0785993772482243,1.2839040411436993,1.5725707534858755,1.7874310051427647,0.583425078894411,1.8720433031232004,4.0,False,0.10529699993136352,5.0,1.5035866384166576,12.6,0.9982499293697678,-0.11025212224016798,0.1576840667218112,0.4188355996468693,105.0,1.1517525963849773,1.3847970851534492,1.666692185481068,1.8492586223768117,0.999317057171113,1.962523171620871,1.0,False,0.10529699993136352,0.35,0.6,0.6446113480396435,0.3673911857822603,0.9626182483979249,0.4,"{""80"": 0.50731, ""400"": 0.58249, ""1000"": 0.57403, ""2000"": 0.5814, ""4000"": 0.58343}",0.50731,0.58343,0.07612
RD02,RD,2,128,2053,4000,,,0.0,4,0.04,0.06,0.16,0.08,1.0,0.3,10.0,2641.1425993150137,0.3,0.44979730178348193,-1.797449772141345,0.42422664685063965,0.8332063692905595,70.0,1.0806709979268798,1.2807352099414222,1.5709859462062854,1.787922280909811,0.5798781337797115,1.8795561167342547,4.0,False,0.10675034253614676,8.0,1.360757551551374,7.75,0.9980502153971835,0.0787109625385438,0.16269576644882516,0.32306236504473507,45.0,1.1556657692611216,1.3863148268843026,1.6650992545951995,1.848613384414398,0.9987291464515058,1.9772511517398277,1.0,False,0.10675034253614676,0.35,0.6,0.6226949881045678,0.35859581542955654,0.9157737691577377,0.45,"{""80"": 0.49863, ""400"": 0.56784, ""1000"": 0.57693, ""2000"": 0.57643, ""4000"": 0.57988}",0.49863,0.57988,0.08125
RD02,RD,2,128,3053,4000,,,0.0,4,0.04,0.06,0.16,0.08,1.0,0.3,10.0,2845.2800801654735,0.3,0.4435743187874016,-1.8082964073194925,0.4928791340733596,0.7569392527758363,110.00000000000001,1.07800185609446,1.2792551574402318,1.5724750728906576,1.7865998777383691,0.5768996099850994,1.86775570504894,4.0,False,0.10665763976892853,1.0,1.9011712704991222,1.0,0.9957090552829807,0.06123158243580678,0.1374907498573423,0.26012228789774705,155.0,1.1537723003055318,1.3853011734021516,1.665176131611716,1.8486780599257742,0.9996837960350003,1.9808400952827805,1.0,False,0.10665763976892853,0.3,0.6,0.631433719299199,0.3628930161013908,0.9290509612450413,0.4,"{""80"": 0.51515, ""400"": 0.56944, ""1000"": 0.58383, ""2000"": 0.5851, ""4000"": 0.5769}",0.51515,0.5769,0.06175
RD03,RD,2,128,1092,4000,,,0.0,4,0.03,0.057,0.16,0.08,1.0,0.3,10.0,5856.512670323446,0.2,0.3929850283548559,-1.8109715688184957,0.847302589220281,0.8839989575266561,160.0,1.0744653029463016,1.2860686923290057,1.564437581315341,1.7874771751809682,0.5699395334167936,1.8505371833649833,4.0,False,0.09676132421052204,1.0,1.5009052223480326,2.0,0.9973682632079467,0.07884976254808353,0.12132134403797547,0.21304389530072804,60.0,1.1522236335625602,1.3849672263590942,1.665748283864024,1.849547884672295,0.9997108477292237,1.964397214272667,1.0,False,0.09676132421052204,0.8,0.6,0.409380880909665,0.3572180410424737,-0.5061848958333333,0.75,"{""80"": 0.56894, ""400"": 0.34616, ""1000"": 0.439, ""2000"": 0.55893, ""4000"": 0.56994}",0.56894,0.56994,0.00099
RD03,RD,2,128,2092,4000,,,0.0,4,0.03,0.057,0.16,0.08,1.0,0.3,10.0,6179.762072780842,0.3,0.38669158251422225,-1.818288315985536,0.7985151696096608,0.9484100900381965,105.0,1.077025337783387,1.2872090298794236,1.5638777628577525,1.7888088859937292,0.5821388869499561,1.8533733844629463,4.0,False,0.09604519465383975,1.0,2.4383517912091746,1.0,0.9955421948087757,-0.005313953279736285,0.13636275509244822,0.26369104313758884,135.0,1.153866666984401,1.3846690273649571,1.6663147175967452,1.8491942498740914,0.9995073413989689,1.9776174504849633,1.0,False,0.09604519465383973,0.35,0.65,0.5816175479662481,0.3418158967039201,0.839792493133964,0.4,"{""80"": 0.57682, ""400"": 0.318, ""1000"": 0.33905, ""2000"": 0.56371, ""4000"": 0.58214}",0.57682,0.58214,0.00532
RD03,RD,2,128,3092,4000,,,0.0,4,0.03,0.057,0.16,0.08,1.0,0.3,11.0,4301.847947526459,0.2727272727272727,0.41306875879429805,-1.7542701289845246,0.5595054748236257,0.829531269334476,130.0,1.0729903582805453,1.285430251994622,1.5684659525844282,1.7873327138444273,0.5797588176505505,1.8505044507240764,4.0,False,0.09613922191858121,3.0,1.32971925486444,3.3333333333333335,0.997404242289214,-0.018640128651848706,0.17458609038191272,0.3601855086326249,160.0,1.1509588421113308,1.3846151703919545,1.6667502179286016,1.8491942498740914,0.9992252900769102,1.9928127759594982,1.0,False,0.09613922191858121,0.8,0.65,0.34947745530382157,0.3469098769781783,-0.6026680617316245,0.7,"{""80"": 0.57646, ""400"": 0.33608, ""1000"": 0.4825, ""2000"": 0.56779, ""4000"": 0.57976}",0.57646,0.57976,0.0033
RD04,RD,2,128,1492,4000,,,0.0,4,0.045,0.063,0.16,0.08,1.0,0.3,11.0,1660.7487916455373,0.45454545454545453,0.4946037932276779,-1.6396402415041649,0.3949959978501059,0.6096691909548015,105.0,1.0587479870608452,1.2895008421872616,1.5661828801120294,1.7901164538965393,0.5820852645100879,1.8271605834768652,4.0,False,0.12515670998191655,11.0,1.4649520753756289,5.0,0.9969283364042067,0.15531126220772726,0.16786116635672146,0.3425588434183181,60.0,1.15174095519776,1.3842031687400602,1.6653393787887,1.8491620510521583,0.9992847148920871,1.9779354506071067,1.0,False,0.12515670998191655,0.75,0.6,0.27839075086471504,0.3551193660995864,-0.8674053901774814,0.65,"{""80"": 0.45005, ""400"": 0.49075, ""1000"": 0.54909, ""2000"": 0.57491, ""4000"": 0.58209}",0.45005,0.58209,0.13204
RD04,RD,2,128,2492,4000,,,0.0,4,0.045,0.063,0.16,0.08,1.0,0.3,11.0,1965.8077139315255,0.36363636363636365,0.48001174552976844,-1.553138131952023,0.46947696374396997,0.7364459061151697,130.0,1.0723439388703826,1.2932899953867718,1.567776838364373,1.7930458385427661,0.6015066079673744,1.8326971040174858,4.0,False,0.12442832081230513,5.0,1.3710313503893836,1.8,0.9977387080180976,-0.02845779228359286,0.17062947577683965,0.394106562653578,45.0,1.1523692204276463,1.3870189804506003,1.6687209724383076,1.849708294053893,0.9993688592191733,1.96654342596905,1.0,False,0.12442832081230513,0.75,0.6,0.28589590479962645,0.36653211756978443,-0.7480514602310075,0.65,"{""80"": 0.43433, ""400"": 0.48181, ""1000"": 0.56232, ""2000"": 0.58597, ""4000"": 0.60151}",0.43433,0.60151,0.16718
RD04,RD,2,128,3492,4000,,,0.0,4,0.045,0.063,0.16,0.08,1.0,0.3,11.0,1885.0233392088496,0.36363636363636365,0.487368555768726,-1.591434923058263,0.3697102929979006,0.6466368115243969,155.0,1.0587341957993608,1.2906098760729408,1.5667481221905406,1.7902213450476763,0.5906873094509948,1.8271508333482598,4.0,False,0.12466954019028315,1.0,1.8724498245294707,2.0,0.9968462255040461,0.11561505678873875,0.17037088257262797,0.3359920479870236,40.0,1.1521783327017687,1.3847137825402096,1.6658260317355802,1.8491298438440236,0.9995421616754545,1.970992343472545,1.0,False,0.12466954019028315,0.75,0.6,0.2858909837577969,0.35643048276364103,-0.8005446520800075,0.65,"{""80"": 0.43773, ""400"": 0.4989, ""1000"": 0.57295, ""2000"": 0.58451, ""4000"": 0.59069}",0.43773,0.59069,0.15296
RD06,RD,2,128,1625,4000,,,0.001,4,0.035,0.065,0.16,0.08,1.0,0.3,9.0,1772.6948835453811,0.4444444444444444,0.46243775807674575,-1.5153402188832865,0.5041128038215659,0.8704032769691559,135.0,1.0513355767771402,1.2630726523134574,1.558445522251638,1.7911027399046593,0.5820789127618416,1.5861694147954215,4.0,False,0.11516202174253164,35.0,1.2126131286793005,1.8,0.9983000115592963,0.12935849558271678,0.18932866875697102,0.40959833084635805,85.0,1.151255521127804,1.3846582591594425,1.667661662167869,1.849483662611682,0.999266085180949,1.9730706819923223,1.0,False,0.11516202174253164,0.7,0.6,0.2934466138656775,0.36569160488224933,-0.7186590290168091,0.65,"{""80"": 0.51628, ""400"": 0.49807, ""1000"": 0.5154, ""2000"": 0.55908, ""4000"": 0.58208}",0.51628,0.58208,0.0658
RD06,RD,2,128,2625,4000,,,0.001,4,0.035,0.065,0.16,0.08,1.0,0.3,10.0,2057.3019950000635,0.3,0.4510291835351566,-1.5365691158635508,0.5021510872971102,0.8624592836408584,135.0,1.0462156485336875,1.2607009781671341,1.5562907978488558,1.7925269745771106,0.5982421304691834,1.5809139675413086,4.0,False,0.1150792659622293,4.0,1.4424610656395658,15.75,0.9974745281780772,-0.07193022418604496,0.13819243770455866,0.3390866985451251,0.0,1.1514988364921528,1.3849286418513076,1.6666467875246853,1.8488718837506175,0.9993082229451272,1.9174287211310561,1.0,False,0.1150792659622293,0.7,0.6,0.2897591933622383,0.3586332163167093,-0.7786646633486712,0.65,"{""80"": 0.51286, ""400"": 0.57904, ""1000"": 0.5269, ""2000"": 0.54242, ""4000"": 0.59824}",0.51286,0.59824,0.08538
RD06,RD,2,128,3625,4000,,,0.001,4,0.035,0.065,0.16,0.08,1.0,0.3,10.0,1862.8532593529164,0.4,0.4647953627234973,-1.477645522794804,0.5773011777717636,0.9081749951951412,40.0,1.05336817989364,1.2623630377916428,1.5565961514995519,1.7911791247924327,0.5874931251408599,1.5994442542677976,4.0,False,0.11529944203839647,5.0,1.2358692915171832,12.6,0.9984486233909693,0.05527273813372576,0.1264699015913723,0.31073694854589984,5.0,1.152232477456644,1.3868186695435611,1.6671845465813127,1.8492586223768117,0.9995505220957601,1.9746614629608725,1.0,False,0.11529944203839647,0.75,0.65,0.28552390417301415,0.3445721492170995,-0.6266316086017467,0.65,"{""80"": 0.50044, ""400"": 0.51728, ""1000"": 0.52286, ""2000"": 0.56695, ""4000"": 0.58749}",0.50044,0.58749,0.08705
