combo,eje_A,eje_B,eje_C,rule_id,seed,K,J,noise,meandeg,sim_thr_frac,kcap,clase_vieja,clase_corregida,cambia_clase,pendiente_vieja,pendiente_corr,z_agg_viejo,z_agg_corr,z_sost_viejo,z_sost_corr,holon_ratio,n_escalas_descarrila,n_escalas_difiere_real,n_escalas_difiere_null,diam_viejo_por_escala,diam_corr_por_escala,gigante_frac_b1,segundos
A1-B1-C0,A1,B1,C0,A1-B1-C0-r5,665486,4,0.65,0.313,5.51,0.293,6,II,II,False,0.38856956096667317,0.38856956096667317,0.4242640678119288,0.4242640678119288,False,False,2.2404790007360993,0,0,0,9|6|5|5|4,9|6|5|5|4,0.995,15.43
A1-B1-C0,A1,B1,C0,A1-B1-C0-r6,665583,5,0.666,0.227,6.39,0.193,4,I,I,False,0.4840115279500746,0.4840115279500746,0.8485281356238572,0.8485281356238572,False,False,0.8194039966770964,0,0,0,8|6|5|4|3,8|6|5|4|3,0.999,19.14
A1-B1-C0,A1,B1,C0,A1-B1-C0-r7,665680,6,0.469,0.324,6.0,0.18,5,II,II,False,0.3884264298890893,0.3884264298890893,0.4242640678119283,0.4242640678119283,False,False,1.305760661111426,0,0,0,8|6|5|4|4,8|6|5|4|4,0.9965,17.36
A1-B1-C0,A1,B1,C0,A1-B1-C0-r8,665777,5,0.543,0.144,5.64,0.23,4,I,I,False,0.4739063450613111,0.4739063450613111,0.2828427118746191,0.2828427118746191,False,False,1.1322812097844974,0,0,0,9|7|4|4|4,9|7|4|4|4,0.9975,19.89
A1-B1-C0,A1,B1,C0,A1-B1-C0-r9,665874,6,0.583,0.211,4.2,0.292,5,I,I,False,0.5841623838385418,0.5841623838385418,0.9899494915611667,0.9899494915611667,False,False,0.8847648532653836,0,0,0,11|7|4|5|4,11|7|4|5|4,0.986,14.89
A1-B1-C1,A1,B1,C1,A1-B1-C1-r0,670001,8,0.662,0.348,5.08,0.295,5,II,II,False,0.43489401812775985,0.43489401812775985,0.4949747458555834,0.4949747458555834,False,False,0.8183449332201713,0,0,0,9|7|5|5|4,9|7|5|5|4,0.993,17.06
A1-B1-C1,A1,B1,C1,A1-B1-C1-r1,670098,8,0.75,0.328,7.04,0.254,6,I,I,False,0.26707438161212627,0.26707438161212627,0.14142135593730937,0.14142135593730937,False,False,0.599418235076796,0,0,0,7|5|5|4|4,7|5|5|4|4,1.0,21.22
A1-B1-C1,A1,B1,C1,A1-B1-C1-r2,670195,5,0.727,0.208,4.23,0.204,5,I,I,False,0.5637813100821929,0.5637813100821929,0.6692130417902463,0.6692130417902463,False,False,0.9981280115386829,0,0,0,11|7|6|5|4,11|7|6|5|4,0.9845,15.21
A1-B1-C1,A1,B1,C1,A1-B1-C1-r3,670292,7,0.556,0.286,6.35,0.336,6,II,II,False,0.37798296132047304,0.37798296132047304,0.42426406781192866,0.42426406781192866,False,False,1.4708222292026776,0,0,0,8|6|5|4|4,8|6|5|4|4,0.9985,19.75
A1-B1-C1,A1,B1,C1,A1-B1-C1-r4,670389,7,0.316,0.112,4.75,0.323,7,I,I,False,0.5409253534792294,0.5409253534792294,0.2449489739783178,0.2449489739783178,False,False,1.0658418691726905,0,0,0,10|7|6|4|4,10|7|6|4|4,0.988,15.31
A1-B1-C1,A1,B1,C1,A1-B1-C1-r5,670486,6,0.429,0.159,5.2,0.295,5,I,I,False,0.2951834186395127,0.2951834186395127,0.848528135623857,0.848528135623857,False,False,1.5415337480422193,0,0,0,8|5|6|5|4,8|5|6|5|4,0.995,20.3
