seed,brazo,etiqueta,n_edges,n_tri,dof,n_sweeps,eventos_por_sweep,dt,h,h_null,h_shuf,aristas_tocadas,frac_cobertura,frac_aristas_cero,gini_cobertura,entropia_cobertura,conteo_max,conteo_medio,frac_punteria,solape_nodos_trio,disp_intra_trio_destino,disp_intra_trio_real
21,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,543,146,689,110,438,8.979,0.5066796317376191,1.5393990462288094,0.3475143196032799,235,0.43278084714548803,0.567219152854512,0.6799364262468779,0.8484969256995367,5.0,0.8066298342541437,1.0,0.13013698630136986,0.03363424367061382,0.030936583950177912
21,I_azarTri_alineado,I sueltas-DE-triáng. alineado,543,146,689,110,438,9.163,0.3691655493383662,1.5393990462288094,0.3475143196032799,233,0.429097605893186,0.570902394106814,0.6832328430754222,0.8460910616668786,7.0,0.8066298342541437,1.0,0.10273972602739725,0.025605839342854615,0.020747071678364464
22,A_correcto,A trío CORRECTO (=REAL),590,231,821,101,693,9.888,0.22890163051573947,1.5031844576748692,0.3607870096192056,400,0.6779661016949152,0.3220338983050848,0.49207082935896485,0.9217130034732253,5.0,1.1745762711864407,1.0,3.0,0.021897541440949377,0.021897541440949377
22,B_casi_correcto,B trío CASI-correcto (1+2),590,231,821,101,693,9.008,0.3739832495303714,1.5031844576748692,0.3607870096192056,405,0.6864406779661016,0.31355932203389836,0.4925501993298602,0.9219598703633894,5.0,1.1745762711864407,0.7532467532467533,0.09090909090909091,0.02781701711244378,0.02343601292340002
22,C_azar,C trío AL AZAR (=REWIRE),590,231,821,101,693,9.773,0.34480301467261887,1.5031844576748692,0.3607870096192056,412,0.6983050847457627,0.3016949152542373,0.4850808325384597,0.9240621430825791,5.0,1.1745762711864407,0.6825396825396826,0.09523809523809523,0.021974475592851192,0.02262512085005427
22,D_sin_trios,D SIN TRÍOS (=GLOBAL),590,231,821,101,590,9.63,2.672720084145339,1.5031844576748692,0.3607870096192056,590,1.0,0.0,0.0,1.0000000000000004,1.0,1.0,0.6779661016949152,nan,nan,0.016252914050096955
22,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),590,231,821,101,693,8.919,0.48548259004519184,1.5031844576748692,0.3607870096192056,400,0.6779661016949152,0.3220338983050848,0.49207082935896485,0.9217130034732253,5.0,1.1745762711864407,1.0,3.0,0.028223634045177977,0.02822363404517798
22,F_azar_desalineado,F azar DESALINEADO (nuevo),590,231,821,101,693,8.742,0.4306726595898033,1.5031844576748692,0.3607870096192056,406,0.688135593220339,0.311864406779661,0.48429818768801813,0.9235847183429291,6.0,1.1745762711864407,0.6911976911976911,0.10822510822510822,0.02706568813807054,0.029182781779906082
22,G_trio_real_azar,G trío real AZAR c/reempl.,590,231,821,101,693,9.101,0.24378743204666198,1.5031844576748692,0.3607870096192056,320,0.5423728813559322,0.4576271186440678,0.6300902487343165,0.8771953462304767,9.0,1.1745762711864407,1.0,3.0,0.020366336463875662,0.01928685970772805
22,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,590,231,821,101,693,9.529,0.4732003570136645,1.5031844576748692,0.3607870096192056,341,0.5779661016949152,0.42203389830508475,0.5865067136253577,0.892711411071408,6.0,1.1745762711864407,1.0,0.09090909090909091,0.029180580377781574,0.03313432121153128
22,I_azarTri_alineado,I sueltas-DE-triáng. alineado,590,231,821,101,693,9.934,0.33980894156707286,1.5031844576748692,0.3607870096192056,331,0.5610169491525424,0.4389830508474576,0.5957761635727736,0.888888385345223,6.0,1.1745762711864407,1.0,0.1038961038961039,0.023700416535044937,0.021305432857953183
23,A_correcto,A trío CORRECTO (=REAL),524,135,659,114,405,8.407,0.20883534495012152,1.618962924919018,0.34522430382240776,279,0.5324427480916031,0.4675572519083969,0.588017152012063,0.882706176992103,4.0,0.7729007633587787,1.0,3.0,0.02451162420626074,0.02451162420626074
23,B_casi_correcto,B trío CASI-correcto (1+2),524,135,659,114,405,8.837,0.37699801249937326,1.618962924919018,0.34522430382240776,277,0.5286259541984732,0.47137404580152675,0.5889595702572801,0.8820255154431008,6.0,0.7729007633587787,0.6864197530864198,0.13333333333333333,0.028608128402202476,0.01954856294322413
23,C_azar,C trío AL AZAR (=REWIRE),524,135,659,114,405,9.186,0.37563251256359986,1.618962924919018,0.34522430382240776,284,0.5419847328244275,0.4580152671755725,0.5736735463198566,0.8871245551744797,5.0,0.7729007633587787,0.5432098765432098,0.1259259259259259,0.026055604816385854,0.022376481200435255
23,D_sin_trios,D SIN TRÍOS (=GLOBAL),524,135,659,114,524,8.573,1.16093006032969,1.618962924919018,0.34522430382240776,524,1.0,0.0,0.0,1.0,1.0,1.0,0.5324427480916031,nan,nan,0.01917509984316312
23,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),524,135,659,114,405,9.244,0.404683389329598,1.618962924919018,0.34522430382240776,279,0.5324427480916031,0.4675572519083969,0.588017152012063,0.882706176992103,4.0,0.7729007633587787,1.0,3.0,0.02913201267843682,0.029132012678436812
23,F_azar_desalineado,F azar DESALINEADO (nuevo),524,135,659,114,405,9.111,0.3736250085490395,1.618962924919018,0.34522430382240776,266,0.5076335877862596,0.49236641221374045,0.6095231363679201,0.8752318824631194,5.0,0.7729007633587787,0.5358024691358024,0.13333333333333333,0.028457099240605636,0.02877946091150248
23,G_trio_real_azar,G trío real AZAR c/reempl.,524,135,659,114,405,9.608,0.28651268529631363,1.618962924919018,0.34522430382240776,200,0.3816793893129771,0.6183206106870229,0.7377391386297238,0.8188131938128136,7.0,0.7729007633587787,1.0,3.0,0.027581672009880376,0.026847493409812996
23,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,524,135,659,114,405,9.543,0.4400707645940725,1.618962924919018,0.34522430382240776,212,0.40458015267175573,0.5954198473282443,0.7113608519460937,0.8329866104154738,6.0,0.7729007633587787,1.0,0.11851851851851852,0.03366836198590487,0.0286355770124726
23,I_azarTri_alineado,I sueltas-DE-triáng. alineado,524,135,659,114,405,8.455,0.3368506763820009,1.618962924919018,0.34522430382240776,222,0.42366412213740456,0.5763358778625954,0.6927009706907925,0.84167525069039,6.0,0.7729007633587787,1.0,0.1259259259259259,0.02438230603545129,0.020903997957641297
24,A_correcto,A trío CORRECTO (=REAL),567,176,743,105,528,8.418,0.23423927602544561,1.511857507439465,0.34709250523089574,333,0.5873015873015873,0.4126984126984127,0.5544933461600128,0.8988731750290969,5.0,0.9312169312169312,1.0,3.0,0.024653670506174983,0.024653670506174983
24,B_casi_correcto,B trío CASI-correcto (1+2),567,176,743,105,528,7.996,0.33275302583209876,1.511857507439465,0.34709250523089574,346,0.6102292768959435,0.38977072310405647,0.5320065736732404,0.9056290867808684,5.0,0.9312169312169312,0.7178030303030303,0.09659090909090909,0.022542787025178816,0.020917114798236068
24,C_azar,C trío AL AZAR (=REWIRE),567,176,743,105,528,8.036,0.39752948326704496,1.511857507439465,0.34709250523089574,338,0.5961199294532628,0.40388007054673725,0.5473585056918391,0.901039839834907,6.0,0.9312169312169312,0.5833333333333334,0.10227272727272728,0.02898734605104013,0.026330096075316323
24,D_sin_trios,D SIN TRÍOS (=GLOBAL),567,176,743,105,567,7.927,0.30284455557613765,1.511857507439465,0.34709250523089574,567,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.5873015873015873,nan,nan,0.014357930267239477
24,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),567,176,743,105,528,8.294,0.5202897718487229,1.511857507439465,0.34709250523089574,333,0.5873015873015873,0.4126984126984127,0.5544933461600128,0.8988731750290969,5.0,0.9312169312169312,1.0,3.0,0.026430060090070564,0.026430060090070564
24,F_azar_desalineado,F azar DESALINEADO (nuevo),567,176,743,105,528,8.157,0.4538755431357322,1.511857507439465,0.34709250523089574,343,0.6049382716049383,0.3950617283950617,0.5381593714927049,0.9039178788187536,5.0,0.9312169312169312,0.615530303030303,0.11931818181818182,0.02803267205823373,0.02845353818689281
24,G_trio_real_azar,G trío real AZAR c/reempl.,567,176,743,105,528,9.162,0.27216443664335427,1.511857507439465,0.34709250523089574,250,0.4409171075837742,0.5590828924162258,0.6978314894981563,0.843999889664357,7.0,0.9312169312169312,1.0,3.0,0.0218554261828523,0.020421819715197423
24,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,567,176,743,105,528,10.171,0.42534950852043923,1.511857507439465,0.34709250523089574,260,0.4585537918871252,0.5414462081128748,0.6748904387793278,0.8545982020741223,6.0,0.9312169312169312,1.0,0.10795454545454546,0.02653595202688763,0.025834193509453676
24,I_azarTri_alineado,I sueltas-DE-triáng. alineado,567,176,743,105,528,8.232,0.3391720337537594,1.511857507439465,0.34709250523089574,282,0.4973544973544973,0.5026455026455027,0.6427836566725456,0.8683490349568164,6.0,0.9312169312169312,1.0,0.11931818181818182,0.023218162195364142,0.02054446283852108
25,A_correcto,A trío CORRECTO (=REAL),530,154,684,113,462,9.483,0.23492225888158508,1.334098288283627,0.3672871071275728,325,0.6132075471698113,0.3867924528301887,0.5192518173650249,0.9064861414673463,5.0,0.8716981132075472,1.0,3.0,0.028617220504887648,0.028617220504887648
25,B_casi_correcto,B trío CASI-correcto (1+2),530,154,684,113,462,9.113,0.397834526147059,1.334098288283627,0.3672871071275728,295,0.5566037735849056,0.44339622641509435,0.5791717716246017,0.8886605519640528,5.0,0.8716981132075472,0.7575757575757576,0.16883116883116883,0.02295281285684109,0.016465393240372467
25,C_azar,C trío AL AZAR (=REWIRE),530,154,684,113,462,8.973,0.3269821278290215,1.334098288283627,0.3672871071275728,300,0.5660377358490566,0.4339622641509434,0.5678755207057093,0.8919311747395632,5.0,0.8716981132075472,0.6385281385281385,0.11688311688311688,0.023179696741916164,0.01847626364986437
25,D_sin_trios,D SIN TRÍOS (=GLOBAL),530,154,684,113,530,7.94,1.672689643656229,1.334098288283627,0.3672871071275728,530,1.0,0.0,0.0,1.0,1.0,1.0,0.6132075471698113,nan,nan,0.018448143257444986
25,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),530,154,684,113,462,9.121,0.48264126856334383,1.334098288283627,0.3672871071275728,325,0.6132075471698113,0.3867924528301887,0.5192518173650249,0.9064861414673463,5.0,0.8716981132075472,1.0,3.0,0.02822871768567824,0.02822871768567824
25,F_azar_desalineado,F azar DESALINEADO (nuevo),530,154,684,113,462,8.466,0.4194036104621767,1.334098288283627,0.3672871071275728,309,0.5830188679245283,0.4169811320754717,0.5489749244466224,0.898251457837452,4.0,0.8716981132075472,0.6125541125541125,0.07142857142857142,0.026108540844562492,0.025783518120576936
25,G_trio_real_azar,G trío real AZAR c/reempl.,530,154,684,113,462,8.569,0.30874677449376114,1.334098288283627,0.3672871071275728,236,0.44528301886792454,0.5547169811320755,0.6969533611043044,0.8424657662477943,8.0,0.8716981132075472,1.0,3.0,0.025985532211852885,0.02336697496091313
25,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,530,154,684,113,462,8.052,0.3797574324867699,1.334098288283627,0.3672871071275728,244,0.46037735849056605,0.539622641509434,0.6622396471453074,0.8568122957818387,6.0,0.8716981132075472,1.0,0.16233766233766234,0.024457090033229212,0.02900983842151238
25,I_azarTri_alineado,I sueltas-DE-triáng. alineado,530,154,684,113,462,8.399,0.4132626575268966,1.334098288283627,0.3672871071275728,236,0.44528301886792454,0.5547169811320755,0.6839826839826839,0.8481603848572505,6.0,0.8716981132075472,1.0,0.15584415584415584,0.03489094258194998,0.026825736755345667
26,A_correcto,A trío CORRECTO (=REAL),549,183,732,109,549,8.192,0.22451798751533844,1.3720879941530288,0.34951598424081864,342,0.6229508196721312,0.3770491803278688,0.5337274926095137,0.9064219758545247,5.0,1.0,1.0,3.0,0.02090225709958556,0.02090225709958556
26,B_casi_correcto,B trío CASI-correcto (1+2),549,183,732,109,549,8.742,0.34088662744130904,1.3720879941530288,0.34951598424081864,341,0.6211293260473588,0.3788706739526412,0.5335350579460587,0.9063490157379207,5.0,1.0,0.7868852459016393,0.14207650273224043,0.024421775617569176,0.02008757145192161
26,C_azar,C trío AL AZAR (=REWIRE),549,183,732,109,549,8.135,0.3098187510078933,1.3720879941530288,0.34951598424081864,344,0.6265938069216758,0.37340619307832423,0.5338734775266174,0.9061979253313774,6.0,1.0,0.599271402550091,0.10382513661202186,0.022838450384939497,0.0202675258953796
26,D_sin_trios,D SIN TRÍOS (=GLOBAL),549,183,732,109,549,8.463,2.673521713217555,1.3720879941530288,0.34951598424081864,549,1.0,0.0,0.0,1.0,1.0,1.0,0.6229508196721312,nan,nan,0.019298142076077135
26,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),549,183,732,109,549,8.534,0.4679901062978405,1.3720879941530288,0.34951598424081864,342,0.6229508196721312,0.3770491803278688,0.5337274926095137,0.9064219758545247,5.0,1.0,1.0,3.0,0.03425222687246539,0.03425222687246539
26,F_azar_desalineado,F azar DESALINEADO (nuevo),549,183,732,109,549,7.268,0.4194670436064322,1.3720879941530288,0.34951598424081864,353,0.6429872495446266,0.3570127504553734,0.5100314862923481,0.9127416396965619,5.0,1.0,0.5919854280510018,0.09289617486338798,0.02777423084305971,0.02920469152353351
26,G_trio_real_azar,G trío real AZAR c/reempl.,549,183,732,109,549,7.712,0.2768499195794864,1.3720879941530288,0.34951598424081864,248,0.4517304189435337,0.5482695810564663,0.6988563408880528,0.8443510034213875,9.0,1.0,1.0,3.0,0.022917090542493017,0.02466544555881288
26,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,549,183,732,109,549,9.433,0.469320711983649,1.3720879941530288,0.34951598424081864,278,0.5063752276867031,0.49362477231329693,0.637031728494597,0.870611971164363,5.0,1.0,1.0,0.15846994535519127,0.026704346693474545,0.02809548074287827
26,I_azarTri_alineado,I sueltas-DE-triáng. alineado,549,183,732,109,549,9.309,0.3225886418916003,1.3720879941530288,0.34951598424081864,273,0.4972677595628415,0.5027322404371585,0.6391352384365017,0.8688615060557812,6.0,1.0,1.0,0.16393442622950818,0.019222051057052804,0.018538414491949644
27,A_correcto,A trío CORRECTO (=REAL),547,154,701,109,462,7.556,0.21620050912889144,1.5467203163736645,0.3934951878553201,307,0.5612431444241316,0.4387568555758684,0.5689356347491632,0.8917088900046183,5.0,0.8446069469835467,1.0,3.0,0.02162010272608287,0.02162010272608287
27,B_casi_correcto,B trío CASI-correcto (1+2),547,154,701,109,462,7.187,0.37005288940314834,1.5467203163736645,0.3934951878553201,324,0.5923217550274223,0.40767824497257765,0.5309005436976186,0.9032185717951042,3.0,0.8446069469835467,0.7056277056277056,0.11038961038961038,0.02493307063783577,0.017468312341477884
27,C_azar,C trío AL AZAR (=REWIRE),547,154,701,109,462,7.315,0.3708113952957378,1.5467203163736645,0.3934951878553201,317,0.5795246800731262,0.4204753199268738,0.5499022610539979,0.897366677270312,5.0,0.8446069469835467,0.5822510822510822,0.13636363636363635,0.028477946663115768,0.025045515628008642
27,D_sin_trios,D SIN TRÍOS (=GLOBAL),547,154,701,109,547,7.095,1.5810687397271177,1.5467203163736645,0.3934951878553201,547,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.5612431444241316,nan,nan,0.017361438239197773
27,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),547,154,701,109,462,7.064,0.5273394339470668,1.5467203163736645,0.3934951878553201,307,0.5612431444241316,0.4387568555758684,0.5689356347491632,0.8917088900046183,5.0,0.8446069469835467,1.0,3.0,0.02876793456221053,0.02876793456221053
27,F_azar_desalineado,F azar DESALINEADO (nuevo),547,154,701,109,462,6.905,0.43638168875500516,1.5467203163736645,0.3934951878553201,304,0.5557586837294333,0.44424131627056673,0.5721091827124734,0.8905236536966871,5.0,0.8446069469835467,0.5108225108225108,0.12337662337662338,0.03212708331460259,0.02584826980493253
27,G_trio_real_azar,G trío real AZAR c/reempl.,547,154,701,109,462,7.253,0.2984907730230655,1.5467203163736645,0.3934951878553201,226,0.41316270566727603,0.586837294332724,0.7134468213078817,0.8343899957376554,7.0,0.8446069469835467,1.0,3.0,0.02904817001550434,0.028683195572724512
27,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,547,154,701,109,462,7.123,0.4802367843584749,1.5467203163736645,0.3934951878553201,245,0.44789762340036565,0.5521023765996343,0.6781025190531589,0.8506592326285468,7.0,0.8446069469835467,1.0,0.16233766233766234,0.03167136178027815,0.030660026368214573
27,I_azarTri_alineado,I sueltas-DE-triáng. alineado,547,154,701,109,462,7.419,0.38202033611532304,1.5467203163736645,0.3934951878553201,251,0.45886654478976235,0.5411334552102376,0.6716921104489662,0.8534757476600382,7.0,0.8446069469835467,1.0,0.16883116883116883,0.027181060548320504,0.01943906610518787
28,A_correcto,A trío CORRECTO (=REAL),546,151,697,109,453,7.383,0.6038214588186921,1.4856131181648478,1.8362880864081534,306,0.5604395604395604,0.43956043956043955,0.5667588482158019,0.8921064483338909,4.0,0.8296703296703297,1.0,3.0,0.03191555177039293,0.03191555177039293
28,B_casi_correcto,B trío CASI-correcto (1+2),546,151,697,109,453,7.193,0.3875738585890214,1.4856131181648478,1.8362880864081534,313,0.5732600732600732,0.4267399267399268,0.5525515691078604,0.8960951309797714,5.0,0.8296703296703297,0.7019867549668874,0.11920529801324503,0.021338006051087193,0.021155587493224857
28,C_azar,C trío AL AZAR (=REWIRE),546,151,697,109,453,7.244,0.3809211418851287,1.4856131181648478,1.8362880864081534,315,0.5769230769230769,0.42307692307692313,0.5412067696835909,0.8994634822867217,4.0,0.8296703296703297,0.5629139072847682,0.2052980132450331,0.024179595442653554,0.021597075071703876
28,D_sin_trios,D SIN TRÍOS (=GLOBAL),546,151,697,109,546,6.899,0.3056248324469004,1.4856131181648478,1.8362880864081534,546,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.5604395604395604,nan,nan,0.017140598471837167
28,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),546,151,697,109,453,7.157,0.5251856491064048,1.4856131181648478,1.8362880864081534,306,0.5604395604395604,0.43956043956043955,0.5667588482158019,0.8921064483338909,4.0,0.8296703296703297,1.0,3.0,0.033144154369220934,0.03314415436922093
28,F_azar_desalineado,F azar DESALINEADO (nuevo),546,151,697,109,453,7.342,0.48555393906327576,1.4856131181648478,1.8362880864081534,314,0.575091575091575,0.42490842490842495,0.5524060192934366,0.8960951309797714,5.0,0.8296703296703297,0.5805739514348786,0.13245033112582782,0.029762058302357716,0.03402912496250168
28,G_trio_real_azar,G trío real AZAR c/reempl.,546,151,697,109,453,7.132,0.2739634286218266,1.4856131181648478,1.8362880864081534,223,0.4084249084249084,0.5915750915750916,0.7232248987215875,0.8297841636589148,7.0,0.8296703296703297,1.0,3.0,0.02218628239376148,0.02426731840396503
28,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,546,151,697,109,453,7.056,0.42145006831263415,1.4856131181648478,1.8362880864081534,235,0.43040293040293043,0.5695970695970696,0.6954895729730166,0.8427664112606517,6.0,0.8296703296703297,1.0,0.13245033112582782,0.026938078832517677,0.025705028014914973
28,I_azarTri_alineado,I sueltas-DE-triáng. alineado,546,151,697,109,453,7.531,0.32156929645818916,1.4856131181648478,1.8362880864081534,234,0.42857142857142855,0.5714285714285714,0.6908724094154557,0.8442535850371318,6.0,0.8296703296703297,1.0,0.16556291390728478,0.02360224754767683,0.022093107115367844
29,A_correcto,A trío CORRECTO (=REAL),541,168,709,110,504,6.925,0.2212450573055969,1.5731183914373392,0.36713859776018093,326,0.6025878003696857,0.39741219963031427,0.5372839832174399,0.9034829924165861,4.0,0.9316081330868762,1.0,3.0,0.0182628379626154,0.0182628379626154
29,B_casi_correcto,B trío CASI-correcto (1+2),541,168,709,110,504,7.119,0.3402439714115476,1.5731183914373392,0.36713859776018093,336,0.6210720887245841,0.3789279112754159,0.5208828448199982,0.90773880193211,5.0,0.9316081330868762,0.748015873015873,0.1130952380952381,0.02383789977985356,0.020289434176022168
29,C_azar,C trío AL AZAR (=REWIRE),541,168,709,110,504,7.062,0.413872404600452,1.5731183914373392,0.36713859776018093,326,0.6025878003696857,0.39741219963031427,0.540848810257313,0.9021063505118485,5.0,0.9316081330868762,0.5972222222222222,0.09523809523809523,0.030471029880482194,0.021562412997064243
29,D_sin_trios,D SIN TRÍOS (=GLOBAL),541,168,709,110,541,7.145,2.6461404540413214,1.5731183914373392,0.36713859776018093,541,1.0,0.0,0.0,1.0,1.0,1.0,0.6025878003696857,nan,nan,0.02019883490501373
29,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),541,168,709,110,504,6.894,0.460423061385488,1.5731183914373392,0.36713859776018093,326,0.6025878003696857,0.39741219963031427,0.5372839832174399,0.9034829924165861,4.0,0.9316081330868762,1.0,3.0,0.027854377037887484,0.027854377037887484
29,F_azar_desalineado,F azar DESALINEADO (nuevo),541,168,709,110,504,7.999,0.42183698096082006,1.5731183914373392,0.36713859776018093,322,0.5951940850277264,0.4048059149722736,0.5463720916585981,0.900753521191977,4.0,0.9316081330868762,0.623015873015873,0.14285714285714285,0.02455630999694363,0.02944492757683888
29,G_trio_real_azar,G trío real AZAR c/reempl.,541,168,709,110,504,8.465,0.24633966714719294,1.5731183914373392,0.36713859776018093,243,0.4491682070240296,0.5508317929759704,0.6928234016958601,0.845670884031299,8.0,0.9316081330868762,1.0,3.0,0.01950957524942543,0.020193723282741934
29,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,541,168,709,110,504,7.781,0.4112455909514895,1.5731183914373392,0.36713859776018093,260,0.4805914972273567,0.5194085027726433,0.6550112959539947,0.8621246257704873,6.0,0.9316081330868762,1.0,0.125,0.02836868669439551,0.02476505773441795
29,I_azarTri_alineado,I sueltas-DE-triáng. alineado,541,168,709,110,504,7.94,0.34068345118922705,1.5731183914373392,0.36713859776018093,257,0.47504621072088726,0.5249537892791127,0.6503975589003315,0.8626744560530044,6.0,0.9316081330868762,1.0,0.05952380952380952,0.025162785940999594,0.02198936430006315
30,A_correcto,A trío CORRECTO (=REAL),532,174,706,112,522,7.873,0.20641591543299437,1.4966046279999583,0.33814247370825806,342,0.6428571428571429,0.3571428571428571,0.5089375738196065,0.9125365304139816,4.0,0.981203007518797,1.0,3.0,0.02600538793016175,0.02600538793016175
30,B_casi_correcto,B trío CASI-correcto (1+2),532,174,706,112,522,8.009,0.3723391554366377,1.4966046279999583,0.33814247370825806,337,0.6334586466165414,0.3665413533834586,0.5209287586783049,0.9088882053378902,6.0,0.981203007518797,0.7701149425287356,0.14942528735632185,0.031275392955084136,0.023428739204614198
30,C_azar,C trío AL AZAR (=REWIRE),532,174,706,112,522,8.517,0.36357801837577103,1.4966046279999583,0.33814247370825806,336,0.631578947368421,0.368421052631579,0.5309322155964624,0.9061658847205338,5.0,0.981203007518797,0.6551724137931034,0.11494252873563218,0.027764133330390527,0.023261451060621063
30,D_sin_trios,D SIN TRÍOS (=GLOBAL),532,174,706,112,532,7.991,2.656441889093169,1.4966046279999583,0.33814247370825806,532,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.6428571428571429,nan,nan,0.016807476637903093
30,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),532,174,706,112,522,8.35,0.5752368652538371,1.4966046279999583,0.33814247370825806,342,0.6428571428571429,0.3571428571428571,0.5089375738196065,0.9125365304139816,4.0,0.981203007518797,1.0,3.0,0.030213741074857046,0.030213741074857053
30,F_azar_desalineado,F azar DESALINEADO (nuevo),532,174,706,112,522,8.093,0.4749702804285124,1.4966046279999583,0.33814247370825806,343,0.6447368421052632,0.35526315789473684,0.5063592890271658,0.9132496489215479,5.0,0.981203007518797,0.6264367816091954,0.09195402298850575,0.032168880276777015,0.03204613343362716
30,G_trio_real_azar,G trío real AZAR c/reempl.,532,174,706,112,522,8.092,1.0953601446476033,1.4966046279999583,0.33814247370825806,240,0.45112781954887216,0.5488721804511278,0.6897415953677297,0.8464727005425681,8.0,0.981203007518797,1.0,3.0,0.03378063329524919,0.049485990477362504
30,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,532,174,706,112,522,7.746,0.4168439322087435,1.4966046279999583,0.33814247370825806,271,0.5093984962406015,0.4906015037593985,0.6355544032495031,0.8704195375193813,6.0,0.981203007518797,1.0,0.10919540229885058,0.028746531636803192,0.03037729954212864
30,I_azarTri_alineado,I sueltas-DE-triáng. alineado,532,174,706,112,522,7.608,0.358050152024024,1.4966046279999583,0.33814247370825806,266,0.5,0.5,0.6450969377466655,0.8666926321056928,7.0,0.981203007518797,1.0,0.11494252873563218,0.027939496953236956,0.022309451602219723
