cfg_id,k,Pk_real,Pk_null
FASE07,61.0,0.0011690527466959812,0.016907734271974312
FASE07,62.0,0.0011507679958951478,0.015558115389057598
FASE07,63.0,0.0011299666369125904,0.01574673865346005
FASE07,64.0,0.0011568183043178708,0.015484226305485441
FASE08,1.0,0.7968015484671449,0.016111952577007267
FASE08,2.0,0.1641805569016289,0.01229832871947566
FASE08,3.0,0.01839544799341119,0.024686461629125765
FASE08,4.0,0.00538958820853669,0.012464420022994305
FASE08,5.0,0.0020103510620649366,0.00866816905864045
FASE08,6.0,0.001637945843997156,0.02056973822551667
FASE08,7.0,0.0016443612013373543,0.02015849614674272
FASE08,8.0,0.0009171892203009802,0.01228818811089911
FASE08,9.0,0.0007799636903595417,0.018911520484645953
FASE08,10.0,0.0006288568965795095,0.02219492926223702
FASE08,11.0,0.0003996414866290358,0.015615096992363155
FASE08,12.0,0.0004197814834438323,0.01671282202683805
FASE08,13.0,0.00036004117581313544,0.017507979935569556
FASE08,14.0,0.00040799157625721807,0.012917680625980334
FASE08,15.0,0.00028383784471239324,0.010485516031278475
FASE08,16.0,0.00028231630963028437,0.01447369399687876
FASE08,17.0,0.0002703007504127544,0.018365466993248845
FASE08,18.0,0.0002239153843033836,0.015674473252720474
FASE08,19.0,0.00016756800049274454,0.014463903509904685
FASE08,20.0,0.00021146498217085194,0.014273133092827392
FASE08,21.0,0.00018078814700097425,0.017113926021276444
FASE08,22.0,0.00016734286120194863,0.015354702411768218
FASE08,23.0,0.00012942678595820588,0.015097682926370976
FASE08,24.0,0.00013598524202296434,0.015930386095305813
FASE08,25.0,0.00011935822105862134,0.011998552345794026
FASE08,26.0,0.0001347954990639798,0.015401104663389122
FASE08,27.0,0.00011265620610043166,0.014730351305686767
FASE08,28.0,0.00011412842674395453,0.014838041455691921
FASE08,29.0,0.0001141737898707221,0.01918824784037906
FASE08,30.0,0.0001168319015786373,0.01582780784491606
FASE08,31.0,0.00011124520043472516,0.01689201098058712
FASE08,32.0,0.00011421344443766584,0.016617412245971113
FASE08,33.0,0.00010998118005234612,0.015915102513637622
FASE08,34.0,0.00010449001293740421,0.0148783832933072
FASE08,35.0,0.0001106556030177427,0.014809337320841193
FASE08,36.0,7.544911820308824e-05,0.014991633477213547
FASE08,37.0,9.128775030346665e-05,0.016587687663502586
FASE08,38.0,7.9189216699218e-05,0.016142775828793872
FASE08,39.0,9.280763436304463e-05,0.014379016606586633
FASE08,40.0,8.364655783074909e-05,0.014988442175527644
FASE08,41.0,9.259660891101577e-05,0.015516920372125315
FASE08,42.0,8.330907749376573e-05,0.015486246599932805
FASE08,43.0,9.390625839603189e-05,0.013017572151456484
FASE08,44.0,0.00010008779299815359,0.01715068109524452
FASE08,45.0,9.413213372311116e-05,0.014728349291905342
FASE08,46.0,9.083884476462903e-05,0.01591330012463582
FASE08,47.0,0.00010987745857449883,0.015682380649885662
FASE08,48.0,9.1184634644224e-05,0.016639872817071397
FASE08,49.0,9.342561687481011e-05,0.014378091919864224
FASE08,50.0,0.00011106149262076985,0.013598273978978396
FASE08,51.0,8.29923988035066e-05,0.015362529200420581
FASE08,52.0,0.00010047388143053213,0.01740745385819904
FASE08,53.0,9.313868208329097e-05,0.015200293880805122
FASE08,54.0,0.00010412973519584358,0.01471207024756812
FASE08,55.0,8.226187493303717e-05,0.012556790839715075
FASE08,56.0,0.00010488081523398351,0.015385528636161014
FASE08,57.0,8.305981314178853e-05,0.016276312962265567
FASE08,58.0,9.865459239785756e-05,0.015435557941910311
FASE08,59.0,0.0001026703159592067,0.016067808586621178
FASE08,60.0,0.00010442437093830536,0.016847576791139844
FASE08,61.0,9.240833561207294e-05,0.015660307975419452
FASE08,62.0,9.487989276531874e-05,0.016138684923882884
FASE08,63.0,9.44760075685521e-05,0.015328999627217262
FASE08,64.0,9.000808682908283e-05,0.014983819816132985
FASE09,1.0,0.030442058795317944,0.02205501607564631
FASE09,2.0,0.009116772230308596,0.007812693101214043
FASE09,3.0,0.020368448404073227,0.01014106130315646
FASE09,4.0,0.024260052536924075,0.01237582107547424
FASE09,5.0,0.02566766504833309,0.01294146347095824
FASE09,6.0,0.020106119251127385,0.020710157423726585
FASE09,7.0,0.017703023788129418,0.019351288814005763
FASE09,8.0,0.020960266835095234,0.014433156101817335
FASE09,9.0,0.019437144699284852,0.013123086893755274
FASE09,10.0,0.01659508118440169,0.016716871679697556
FASE09,11.0,0.02042642234127238,0.016778302323949695
FASE09,12.0,0.018449591534950342,0.011152545740978993
FASE09,13.0,0.016630624118584618,0.015432054212647746
FASE09,14.0,0.018796417503486738,0.01263750555717963
FASE09,15.0,0.020943602228570765,0.01649176721898267
FASE09,16.0,0.0207544510347453,0.021052722285396293
FASE09,17.0,0.017806699329998902,0.014953499814551411
FASE09,18.0,0.01873914554785414,0.015141843100286122
FASE09,19.0,0.015399546718672488,0.016785715174906884
FASE09,20.0,0.01620148800480966,0.018181037765080593
FASE09,21.0,0.017905335030316452,0.0143324385889745
FASE09,22.0,0.016653628153637072,0.01703368374780396
FASE09,23.0,0.014349798529629743,0.014605903945568623
FASE09,24.0,0.01563211527075032,0.017150416634824812
FASE09,25.0,0.015088676489870667,0.01516935504548393
FASE09,26.0,0.01763833713407567,0.013686871703093533
FASE09,27.0,0.013667742805706963,0.01648928353577619
FASE09,28.0,0.01952478667967246,0.016484435544800193
FASE09,29.0,0.014648204468866253,0.016472589493252338
FASE09,30.0,0.01312063044868896,0.014017243994129297
FASE09,31.0,0.019169811823617003,0.01680710365033952
FASE09,32.0,0.015930545080436433,0.013788087505805225
FASE09,33.0,0.01669757804216302,0.014818971098202856
FASE09,34.0,0.015718060743316848,0.017917580805157797
FASE09,35.0,0.014808306245482617,0.01679657838448736
FASE09,36.0,0.012675071593994504,0.014657330614525118
FASE09,37.0,0.01523590105778682,0.017902994461259134
FASE09,38.0,0.015381083999943479,0.017789338576913383
FASE09,39.0,0.013042217564023212,0.013472976217694443
FASE09,40.0,0.01375151810114857,0.01810885228890197
FASE09,41.0,0.013672021637254056,0.01646053586174718
FASE09,42.0,0.013177682762743417,0.011054359301978596
FASE09,43.0,0.013662936848156882,0.014750573708987002
FASE09,44.0,0.01385770124555035,0.01595866461360327
FASE09,45.0,0.013234217236387262,0.015575996771384458
FASE09,46.0,0.01378005832404973,0.019217762488492184
FASE09,47.0,0.012800666267137025,0.015784185940118586
FASE09,48.0,0.011812427172970525,0.013473241774826237
FASE09,49.0,0.01485205046601614,0.016359342838789776
FASE09,50.0,0.012346453993482089,0.017299852931786205
FASE09,51.0,0.01223138580499511,0.014557816194884889
FASE09,52.0,0.012755342214430507,0.017648536296634112
FASE09,53.0,0.012109146560021988,0.015396346275604413
FASE09,54.0,0.010883371128220597,0.01799549423501163
FASE09,55.0,0.012771495283752111,0.014504825879560316
FASE09,56.0,0.01224024296800739,0.014962766297378059
FASE09,57.0,0.013371772287158698,0.016334228069175158
FASE09,58.0,0.0117182825598278,0.016926062166283458
FASE09,59.0,0.011116493830712016,0.01467510794015955
FASE09,60.0,0.011271171232521329,0.013881313549994004
FASE09,61.0,0.0118071205657933,0.014993230895441896
FASE09,62.0,0.011997252792803692,0.014495384122945243
FASE09,63.0,0.011854432468817268,0.015585608827702114
FASE09,64.0,0.011232303950122775,0.016339118047105795
RD00,1.0,0.0014144254723343,0.005699818839098605
RD00,2.0,0.0016159039125098812,0.024048492154806523
RD00,3.0,0.0016808301200024632,0.016890690142702315
RD00,4.0,0.004149433365283668,0.01606996589451765
RD00,5.0,0.004427391081251594,0.020454749082558198
RD00,6.0,0.006996005899283274,0.01290502612296291
RD00,7.0,0.01598171948713347,0.010990738139341715
RD00,8.0,0.07458108034877171,0.013442295903473246
RD00,9.0,0.30102902520274255,0.010538661596196543
RD00,10.0,0.2758178125839711,0.018344762858024763
RD00,11.0,0.18310149783507476,0.016327196295660183
RD00,12.0,0.06242978230243963,0.015484385139730458
RD00,13.0,0.02593295380966285,0.01519232825130553
RD00,14.0,0.00889561158030678,0.016013987014033202
RD00,15.0,0.006880096065048055,0.014509649965062854
RD00,16.0,0.006863329539440259,0.013520403645685599
RD00,17.0,0.005227300174027931,0.015013469090471947
RD00,18.0,0.00416491974500516,0.014911444270441186
RD00,19.0,0.002153237442451387,0.014887407666296475
RD00,20.0,0.0010308389986639693,0.01925678503023638
RD00,21.0,0.0004402707508968339,0.0158885624537385
RD00,22.0,0.0002023985697954037,0.016288261839630724
RD00,23.0,0.0002282826532606043,0.01172444810995314
RD00,24.0,0.00030952832410638045,0.018329065263186044
RD00,25.0,0.0004439324472864824,0.017870488959264626
RD00,26.0,0.0005036674373102997,0.015151707967377286
RD00,27.0,0.0006618275884272583,0.015264745729518095
RD00,28.0,0.00057047421146765,0.013128047844725516
RD00,29.0,0.00045318490891239227,0.015044493014819164
RD00,30.0,0.000457986452589715,0.014003125043994343
RD00,31.0,0.00036657558807907405,0.015901392104803676
RD00,32.0,0.00031787569694848147,0.013866694261580426
RD00,33.0,0.00020719286426820453,0.016658034607263075
RD00,34.0,0.00012911776928700456,0.01695130813127821
RD00,35.0,8.890977135224096e-05,0.013898826220277547
RD00,36.0,7.756283852505922e-05,0.016464282024299275
RD00,37.0,4.9651884857091946e-05,0.014105815016894101
RD00,38.0,3.974995864543515e-05,0.016800247094878637
RD00,39.0,2.176624999364583e-05,0.015760867008689
RD00,40.0,1.312163989636234e-05,0.018469360748824548
RD00,41.0,6.683784103729676e-06,0.015286571633637214
RD00,42.0,3.581044742803411e-06,0.01666014426876467
RD00,43.0,2.3876508422719355e-06,0.015318267113248813
RD00,44.0,2.3969879518677875e-06,0.014753489849337529
RD00,45.0,2.3063773319287666e-06,0.015211365953999658
RD00,46.0,2.4294431807058545e-06,0.01748650615522524
RD00,47.0,3.104844843953212e-06,0.014918443365472076
RD00,48.0,3.1741600110550757e-06,0.014769813564926269
RD00,49.0,3.1650833675626513e-06,0.017999103881687767
RD00,50.0,2.609803270833338e-06,0.016044460360894745
RD00,51.0,2.6280565988640505e-06,0.015103054211374605
RD00,52.0,1.8877192415563213e-06,0.015235192712629807
RD00,53.0,1.9149661263244234e-06,0.016126597756869924
RD00,54.0,1.4109358058289523e-06,0.015984867867203927
RD00,55.0,1.1214350310007978e-06,0.014870791754668359
RD00,56.0,8.595755004607375e-07,0.016666351086900316
RD00,57.0,5.461640908063252e-07,0.017113112136486388
RD00,58.0,4.7148779668342863e-07,0.01705678590254779
RD00,59.0,3.7927257306283534e-07,0.017174899097529825
RD00,60.0,2.622378657755977e-07,0.015458652361475242
RD00,61.0,1.6001516468131106e-07,0.016611426195980203
RD00,62.0,1.2725817057568514e-07,0.015430590541302747
RD00,63.0,8.911240033498601e-08,0.016845853833977475
RD00,64.0,3.001267681528696e-08,0.015801627846257205
RD02,1.0,0.0016796107519899287,0.011753964133274352
RD02,2.0,0.0020387136817951726,0.01990161266095867
RD02,3.0,0.002662953585566105,0.01754883944886004
RD02,4.0,0.0012771193910884352,0.01811398014897423
RD02,5.0,0.003918844054572718,0.02334668202242533
RD02,6.0,0.009051020980707966,0.018042131806420527
RD02,7.0,0.010008086290151512,0.01934130580226421
RD02,8.0,0.03551785427442976,0.014362429793235461
RD02,9.0,0.08680007258628442,0.016923548372370076
RD02,10.0,0.2822988833482894,0.01797399794007847
RD02,11.0,0.3176693173192812,0.016854188639006718
RD02,12.0,0.1535178882693176,0.014639109799515958
RD02,13.0,0.056337525037818456,0.015325360882016487
RD02,14.0,0.019971863541537124,0.014466887929448887
RD02,15.0,0.006996145760989734,0.014758788222523897
RD02,16.0,0.003776753622288563,0.014583284863335514
RD02,17.0,0.0017610425948760228,0.01746773449217508
RD02,18.0,0.000820414231357853,0.0167640763647992
RD02,19.0,0.0009572382704093126,0.01848319637608468
RD02,20.0,0.0004111058850607292,0.013532517505947068
RD02,21.0,0.00040638262230250217,0.017604362562237654
RD02,22.0,0.00029118719192905787,0.015201448416973126
RD02,23.0,0.00016038649456332158,0.014572631801097228
RD02,24.0,0.00017258619301819536,0.016011343471901165
RD02,25.0,0.00011926935751538828,0.0159535520903056
RD02,26.0,0.00010724670967613974,0.015637980062958773
RD02,27.0,9.613597405206677e-05,0.014780146297996153
RD02,28.0,0.00012205345856949208,0.01405285717746371
RD02,29.0,9.833084620444162e-05,0.016266150118220992
RD02,30.0,0.0001328921991057743,0.013028267202279151
RD02,31.0,0.0001549842717005509,0.01591606001732698
RD02,32.0,0.00018790322339776953,0.014499161456228992
RD02,33.0,0.00017840633205749133,0.013850348477705214
RD02,34.0,0.00011951261053484342,0.015354982258560704
RD02,35.0,7.063519177757206e-05,0.013501428542000376
RD02,36.0,4.57622039800465e-05,0.0164210306856906
RD02,37.0,2.584353307264353e-05,0.012664971803689787
RD02,38.0,1.3193193542029729e-05,0.015972557438713553
RD02,39.0,6.868107197888195e-06,0.016250554284952545
RD02,40.0,4.587650322477541e-06,0.013504973527331657
RD02,41.0,2.5003165092770836e-06,0.013177623190275194
RD02,42.0,2.127955392800093e-06,0.017459188103555023
RD02,43.0,1.6478214911463553e-06,0.017127029986409623
RD02,44.0,1.2638728694053396e-06,0.014441267902940246
RD02,45.0,8.819236311034634e-07,0.01444444594316887
RD02,46.0,7.575293272451695e-07,0.016905874216043445
RD02,47.0,5.262544736820308e-07,0.013849746650537051
RD02,48.0,5.062446148803231e-07,0.015506549320056306
RD02,49.0,3.281145396560506e-07,0.01658849007770884
RD02,50.0,3.5454161917596405e-07,0.016296211168354745
RD02,51.0,3.141929935924811e-07,0.015548105497853496
RD02,52.0,3.198085904608971e-07,0.014358651000923959
RD02,53.0,2.9761990901568983e-07,0.01507573894113654
RD02,54.0,3.448428753485183e-07,0.01573911473651983
RD02,55.0,3.842735417440848e-07,0.014200733635343599
RD02,56.0,2.342653194382742e-07,0.016426742700589036
RD02,57.0,1.6787974062817856e-07,0.01522811576974397
RD02,58.0,1.3521585913905587e-07,0.015735890431752633
RD02,59.0,9.303589962444251e-08,0.01278793675250267
RD02,60.0,7.252041885062213e-08,0.014255253986766907
RD02,61.0,4.7917465102965104e-08,0.015090040031100932
RD02,62.0,3.933524164025657e-08,0.013218100163912148
RD02,63.0,2.7609342137203448e-08,0.015669613471725758
RD02,64.0,6.066003115157914e-09,0.015641091423730515
RD03,1.0,0.000534176914799336,0.02330855157247557
RD03,2.0,0.0012230997418990557,0.01679882773544306
RD03,3.0,0.0005732340853684764,0.006955697021403164
RD03,4.0,0.0016913969636829387,0.0141712130756584
RD03,5.0,0.003008554525390325,0.01802270665883306
RD03,6.0,0.004115666611705189,0.01658807015050906
RD03,7.0,0.008211558408496848,0.01348053726440533
RD03,8.0,0.020857349917553884,0.017159078110317263
RD03,9.0,0.10683048781700147,0.016548699628461516
RD03,10.0,0.4527691467308441,0.011261699965676544
RD03,11.0,0.2037420389456546,0.018267413385434382
RD03,12.0,0.12932794874502743,0.017314423979153986
RD03,13.0,0.045350610049296185,0.011700845597025094
RD03,14.0,0.011324379997800222,0.012433641932275183
RD03,15.0,0.004089438726609946,0.017768819574699498
RD03,16.0,0.0018435650456206474,0.017765375011373426
RD03,17.0,0.0014407635171996588,0.01609531183054145
RD03,18.0,0.0006731327034334425,0.01258351506089846
RD03,19.0,0.0003792317225234818,0.016102867990473266
RD03,20.0,0.0002514347587529806,0.015153414244302254
RD03,21.0,0.00023521509947032978,0.015140160344397621
RD03,22.0,0.00013604838438074102,0.014566667568296133
RD03,23.0,0.00011514160310532436,0.01527112042366139
RD03,24.0,0.00010222035863777662,0.017999728396386108
RD03,25.0,9.546014773981189e-05,0.016169953323509335
RD03,26.0,7.455527534746155e-05,0.017934692744255843
RD03,27.0,8.006545962512697e-05,0.012478645672941595
RD03,28.0,8.799989365566769e-05,0.01484025595186078
RD03,29.0,8.26204680437448e-05,0.017695710856052652
RD03,30.0,0.0001278548398537398,0.01913108658596148
RD03,31.0,0.0001519951224976053,0.015309752789407272
RD03,32.0,0.00020564437342650082,0.015432120482471588
RD03,33.0,0.00012635583110063835,0.015802099016040752
RD03,34.0,6.45308544101467e-05,0.014862756130943471
RD03,35.0,3.531925844800243e-05,0.013849298899949675
RD03,36.0,1.4782239431212417e-05,0.015875764034220887
RD03,37.0,8.80932146565613e-06,0.017139433603563934
RD03,38.0,5.0465950365994455e-06,0.017575198553244773
RD03,39.0,3.1919176943300844e-06,0.018651160341128674
RD03,40.0,2.1120144797378343e-06,0.015058005130624516
RD03,41.0,1.301499978009152e-06,0.015393662902222134
RD03,42.0,1.2618625777634941e-06,0.016582295364894806
RD03,43.0,1.0663181225096612e-06,0.012685176051111469
RD03,44.0,8.50452790582885e-07,0.016581338511712847
RD03,45.0,5.831882300982134e-07,0.01584076427587992
RD03,46.0,4.287166233349896e-07,0.016589369737964245
RD03,47.0,3.0662511022947037e-07,0.01780243373291254
RD03,48.0,2.4406692127210466e-07,0.014977293221858567
RD03,49.0,2.0825479852392642e-07,0.016734444591011127
RD03,50.0,1.813172921313959e-07,0.014420488349501057
RD03,51.0,2.1649806682265615e-07,0.015105616555336663
RD03,52.0,2.0849830912204948e-07,0.016331222577927487
RD03,53.0,2.729162201017015e-07,0.014238359617643215
RD03,54.0,2.0903664087352121e-07,0.01431210991431685
RD03,55.0,1.660985710455946e-07,0.016343357069032446
RD03,56.0,1.1444508565854761e-07,0.014151959285304291
RD03,57.0,6.322531964133517e-08,0.014728010773209498
RD03,58.0,4.28577567250391e-08,0.014958966678096632
RD03,59.0,2.5340801374316483e-08,0.018515889483943872
RD03,60.0,1.7412293463129767e-08,0.014688771129352683
RD03,61.0,1.5786428422379687e-08,0.0143115745245795
RD03,62.0,1.2923453798411792e-08,0.014841421086296696
RD03,63.0,1.5444628614202973e-08,0.013973949376873865
RD03,64.0,2.2274697050114736e-09,0.01562720455073926
RD04,1.0,0.002530901803837065,0.011208582826012354
RD04,2.0,0.0019286678870076665,0.00912824614341527
RD04,3.0,0.0024066716718306133,0.010835738530902512
RD04,4.0,0.0019334605171753207,0.01899681838465653
RD04,5.0,0.005587500223793157,0.009429293257144023
RD04,6.0,0.012746918099304434,0.017866393201457647
RD04,7.0,0.010139588944377961,0.016514577221127983
RD04,8.0,0.03376574092841932,0.014074495958981994
RD04,9.0,0.1331955592286409,0.008689447837751984
RD04,10.0,0.22478203152237558,0.013102774495925217
RD04,11.0,0.2483466368311288,0.02294278771401728
RD04,12.0,0.1658144255524235,0.012110599381354005
RD04,13.0,0.0942680237341726,0.012508360119490627
RD04,14.0,0.028238476507141157,0.019625268742392912
RD04,15.0,0.01340955432481925,0.016648210831799792
RD04,16.0,0.006852107307780676,0.01558237764358645
RD04,17.0,0.0031662405113013284,0.019152311571790665
RD04,18.0,0.002930121354445959,0.016213992662864794
RD04,19.0,0.001380793849734429,0.016890626515093366
RD04,20.0,0.001477719986952409,0.015600713007789618
RD04,21.0,0.0011004671963205982,0.018411248627097535
RD04,22.0,0.0006339721678588337,0.01833034498454715
RD04,23.0,0.00062418330242903,0.017092761017239486
RD04,24.0,0.0004744347662563799,0.01658501365162761
RD04,25.0,0.0002573509248874721,0.015611929425352672
RD04,26.0,0.0002459072382163731,0.015781325918353496
RD04,27.0,0.00023981375621210968,0.018669554725001487
RD04,28.0,0.00017090255801645613,0.016250851881610715
RD04,29.0,0.0001435039390273575,0.014495952124848215
RD04,30.0,0.00015557396857726808,0.014973909017879854
RD04,31.0,0.00017628348945048977,0.01647027087060201
RD04,32.0,0.00017321455574754454,0.01604351001336655
RD04,33.0,0.00016023191701919852,0.016309301035485634
RD04,34.0,0.00013265911079084647,0.014957600793866169
RD04,35.0,0.0001185817205293111,0.01483320726338139
RD04,36.0,8.009297517645263e-05,0.01509463009662228
RD04,37.0,5.503551058472368e-05,0.017152020928412785
RD04,38.0,3.8130569548300574e-05,0.015915844604614388
RD04,39.0,3.0132091835343748e-05,0.014093211376544013
RD04,40.0,1.762227989467307e-05,0.01657029443618424
RD04,41.0,1.4843560043372009e-05,0.019057419381569934
RD04,42.0,1.243242786116006e-05,0.015536847747338234
RD04,43.0,9.447128868400068e-06,0.017419332779323487
RD04,44.0,9.178663217233672e-06,0.016331416316276406
RD04,45.0,5.914980399813658e-06,0.017965279409900455
RD04,46.0,4.478146297636467e-06,0.016349166815100697
RD04,47.0,3.3266151168857972e-06,0.01535917306149227
RD04,48.0,2.2648448451130893e-06,0.015268962338027136
RD04,49.0,1.7705055826096206e-06,0.013102807420636003
RD04,50.0,1.3539537684610789e-06,0.014932759145322171
RD04,51.0,1.0026187552337871e-06,0.015667102959056677
RD04,52.0,8.482145444954983e-07,0.015262763294886133
RD04,53.0,7.153291302772481e-07,0.015295591423312837
RD04,54.0,5.248170203925726e-07,0.017165727836788824
RD04,55.0,4.3322123238277364e-07,0.014833569868765722
RD04,56.0,4.0998517693869256e-07,0.015362193846305817
RD04,57.0,3.582503413109336e-07,0.013958121590277702
RD04,58.0,3.2191194761421363e-07,0.015208616662374035
RD04,59.0,2.5744067965143444e-07,0.014640527368741996
RD04,60.0,2.4977775562952464e-07,0.0172376468226976
RD04,61.0,2.0101473301854564e-07,0.016230729031905238
RD04,62.0,2.094951137922159e-07,0.015385694927739207
RD04,63.0,1.8059403178094634e-07,0.01565513358323364
RD04,64.0,4.167849590796625e-08,0.016009017528735132
RD06,1.0,0.0015287201867299274,0.01460442311396685
RD06,2.0,0.0024076583633109634,0.009736624445884998
RD06,3.0,0.0027391547636779435,0.014901263343109731
RD06,4.0,0.002303213577614603,0.012979408012477451
RD06,5.0,0.003556836424666707,0.009967964812881442
RD06,6.0,0.007618937115656238,0.01892548135345722
RD06,7.0,0.02212791440902605,0.016557767594313745
RD06,8.0,0.10371291230017837,0.012615556084314573
RD06,9.0,0.2913947942024169,0.012297258921332436
RD06,10.0,0.25014059718613,0.013518118436584644
RD06,11.0,0.19536007336528355,0.01599268654176471
RD06,12.0,0.05438195856487326,0.01506892609125338
RD06,13.0,0.019514480742364393,0.01851014311818921
RD06,14.0,0.013212451888167427,0.015296786517106972
RD06,15.0,0.007294641439275136,0.017490006717307747
RD06,16.0,0.0061591709388639174,0.01396331919694518
RD06,17.0,0.004591344251379898,0.01603397799267683
RD06,18.0,0.003158655211437733,0.01584267851663748
RD06,19.0,0.002160008226861956,0.01788700264660457
RD06,20.0,0.0011612237624099037,0.014956617682440495
RD06,21.0,0.00033806434187172815,0.015284171520588308
RD06,22.0,0.000159467637321868,0.013431137598161391
RD06,23.0,0.0001692914705282418,0.015903526722171577
RD06,24.0,0.00029823441731476166,0.01710507199530837
RD06,25.0,0.00035065579564710566,0.016610661327571028
RD06,26.0,0.0005905290048367995,0.015590509242339678
RD06,27.0,0.0006079198018515142,0.017222963474168587
RD06,28.0,0.000620478345443884,0.01720156058350864
RD06,29.0,0.0005326369970264617,0.01842950074153653
RD06,30.0,0.0005138181024413297,0.016289521625011273
RD06,31.0,0.00030431131969628576,0.01717477741109598
RD06,32.0,0.0003250225574614034,0.014356067131373058
RD06,33.0,0.00017920349128756492,0.01687772407297727
RD06,34.0,0.00015427735725393504,0.014887975360435667
RD06,35.0,7.559530755340531e-05,0.01916969446471639
RD06,36.0,7.876611037481085e-05,0.014199951443886394
RD06,37.0,5.758738506702004e-05,0.01577448611953099
RD06,38.0,2.9156155759792546e-05,0.016253848651004148
RD06,39.0,2.2192080096739625e-05,0.01648209378563777
RD06,40.0,1.1884798969817591e-05,0.01505847974575073
RD06,41.0,6.9961475716179915e-06,0.014104451230346444
RD06,42.0,3.820912711261706e-06,0.01530864401337609
RD06,43.0,2.605876220768726e-06,0.015065640643872395
RD06,44.0,2.6733313691381346e-06,0.01643880900840697
RD06,45.0,2.64099771727942e-06,0.01709492841852247
RD06,46.0,3.6747080066898403e-06,0.013543918777881336
RD06,47.0,3.665019475324101e-06,0.015146385043265992
RD06,48.0,3.976325351211089e-06,0.01736382834261977
RD06,49.0,3.6889228899538695e-06,0.014323070142013934
RD06,50.0,3.7285187848110657e-06,0.01413284641200647
RD06,51.0,2.8982752813359547e-06,0.01752284068609241
RD06,52.0,2.62289538413446e-06,0.015341111753160561
RD06,53.0,2.2825804350115415e-06,0.016471489653511754
RD06,54.0,2.17125950256635e-06,0.015449432853971712
RD06,55.0,1.6047890183149409e-06,0.01848197548157117
RD06,56.0,1.3364960256836057e-06,0.01482417014899376
RD06,57.0,1.1586401592000307e-06,0.016745300179669968
RD06,58.0,9.739040757854458e-07,0.016185090109799145
RD06,59.0,7.369398911769572e-07,0.01616611125619557
RD06,60.0,6.5247552890159e-07,0.015087026162611273
RD06,61.0,7.498122324066234e-07,0.015366992959181815
RD06,62.0,5.718424878921568e-07,0.015894534361614726
RD06,63.0,5.229410964256954e-07,0.017249646660534614
RD06,64.0,4.0699065373937125e-07,0.01624202154475612
