N,seed,mode,n_surv,f_surv,tau,phi_init,phi_final,phi_peak,phi_amp,frac_higgs_surv,orden_color_init,orden_color,orden_charge_init,orden_charge,orden_t3_init,orden_t3,frac_quark,frac_lepton,frac_boson,frac_gen0,frac_gen1,frac_gen2,mean_Q_surv,mass_gen0,mass_gen1,mass_gen2,mass_ratio_g2_g0,mass_spread,L2_gen,L2_K3,null_L2_K3,ratio_L2_K3,L2_K5,null_L2_K5,ratio_L2_K5,L2_K6,null_L2_K6,ratio_L2_K6,L2_K18,null_L2_K18,ratio_L2_K18,L2_K89,null_L2_K89,ratio_L2_K89
500,1,shuffle_w,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.014966629547095767,0.35910649673114103,0.00933333333333333,0.2777777777777778,0.008,0.012962962962962963,0.7666666666666667,0.18518518518518517,0.04814814814814815,0.3424124513618677,0.3151750972762646,0.3424124513618677,0.2777777777777778,2.4575804487950137,2.4410907451014867,2.4471517785758716,0.9957565294661034,0.2213418195038574,0.02223920648441278,0.3070278781638919,0.049690399499995326,6.17881685905787,0.5504167329230252,0.2480694691784169,2.2188007849009166,0.01901934269084978,0.06344891563557341,0.29975835678720963,0.07126349477750842,0.07431733933999318,0.9589080477099189,0.1024326120215072,0.06051519689588296,1.6926758446765628
500,1,shuffle_h,271,0.542,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.014966629547095767,0.3577813805070409,0.00933333333333333,0.2767527675276753,0.008,0.16236162361623616,0.7638376383763837,0.1881918819188192,0.04797047970479705,0.3449612403100775,0.313953488372093,0.34108527131782945,0.2767527675276753,2.44082118108045,2.4410879085562462,2.43835229851924,0.998988503303582,0.2273257819999958,0.023893077530887503,0.3038553635406264,0.04959863506434429,6.126284788813946,0.5504167329230252,0.2480694691784169,2.2188007849009166,0.01901934269084978,0.06344891563557341,0.29975835678720963,0.07126349477750842,0.07431733933999318,0.9589080477099189,0.10224933280600634,0.06040344205093624,1.6927732813600727
500,2,qcd,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.00916515138991168,0.35623152424189053,0.008666666666666668,0.2894736842105263,0.009,0.16729323308270677,0.7556390977443609,0.20300751879699247,0.041353383458646614,0.32941176470588235,0.33725490196078434,0.3333333333333333,-0.2894736842105263,2.408259803280159,2.3709672158646757,2.389356195345546,0.9921505113738703,0.2676842350427803,0.005545935538718039,0.3087440585669892,0.05006261743217589,6.167157739710098,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.006093258066624827,0.06438895077385465,0.09463204468147686,0.3381199030972939,0.1691730729741841,1.9986626544810189,0.10164211984957962,0.06096850058594661,1.667125136303719
500,2,shuffle_b,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.00916515138991168,0.35623152424189053,0.008666666666666668,0.2894736842105263,0.009,0.16729323308270677,0.7556390977443609,0.20300751879699247,0.041353383458646614,0.32941176470588235,0.33725490196078434,0.3333333333333333,-0.2894736842105263,2.408259803280159,2.3709672158646757,2.389356195345546,0.9921505113738703,0.2676842350427803,0.005545935538718039,0.3087440585669892,0.05006261743217589,6.167157739710098,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.006093258066624827,0.06438895077385465,0.09463204468147686,0.33811990309729395,0.1691730729741841,1.998662654481019,0.10164211984957962,0.06096850058594661,1.667125136303719
500,2,shuffle_e,251,0.502,240,0.9386047439716074,2.8167063144499034,2.8167063144499034,3.0009504315206805,0.004,0.00916515138991168,0.3140594768926909,0.008666666666666663,0.33598937583001326,0.009,0.00398406374501992,0.7888446215139442,0.13545816733067728,0.07569721115537849,0.31896551724137934,0.3275862068965517,0.35344827586206895,-0.33598937583001326,7.789428818357694,7.717003426674559,7.603193614386394,0.9760912888076735,0.14515588795835221,0.025378623179102954,0.4652094637769556,0.051536807203007316,9.026742032048297,0.18830046126314018,0.20519567041703082,0.917662935482247,0.05975838164747086,0.06487491201346025,0.9211323729436763,0.17193270497267957,0.09575679369264395,1.7955144313263223,0.07798224403876278,0.06276383499946384,1.242470987303898
500,2,shuffle_w,265,0.53,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.00916515138991168,0.3575757941446901,0.008666666666666668,0.29056603773584905,0.009,0.01509433962264151,0.7584905660377359,0.2,0.04150943396226415,0.33070866141732286,0.33858267716535434,0.33070866141732286,-0.29056603773584905,2.40826849207129,2.387400760876683,2.408145394793859,0.9999488855674373,0.25912013256646194,0.006429106936438776,0.3118330071914066,0.05015698625755191,6.217140032899311,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.006093258066624827,0.06438895077385465,0.09463204468147686,0.3381199030972939,0.1691730729741841,1.9986626544810189,0.10167378545999652,0.061083427173495256,1.6645068910624885
500,2,shuffle_h,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.00916515138991168,0.35623152424189053,0.008666666666666668,0.2894736842105263,0.009,0.16353383458646617,0.7556390977443609,0.20300751879699247,0.041353383458646614,0.32941176470588235,0.33725490196078434,0.3333333333333333,-0.2894736842105263,2.408259803280159,2.3709672158646757,2.389356195345546,0.9921505113738703,0.2676842350427803,0.005545935538718039,0.3087440585669892,0.05006261743217589,6.167157739710098,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.006093258066624827,0.06438895077385465,0.09463204468147686,0.3381199030972939,0.1691730729741841,1.9986626544810189,0.10164211984957962,0.06096850058594661,1.667125136303719
500,3,qcd,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.27070279740443143,0.008666666666666661,0.37092731829573933,0.004,0.287593984962406,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.3176470588235294,0.35294117647058826,0.32941176470588235,0.37092731829573933,2.4220341977495377,2.4038881441024107,2.4082783815395663,0.9943205524419297,0.25572036705039036,0.02541466940552105,0.4628896954815221,0.05006261743217589,9.246214425536946,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.017474947366020056,0.06375767130633384,0.2740838397635149,0.09533693708337755,0.08242914744507056,1.156592540847381,0.1019198353399889,0.06096850058594661,1.6716802014232521
500,3,shuffle_b,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.27070279740443143,0.008666666666666661,0.37092731829573933,0.004,0.287593984962406,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.3176470588235294,0.35294117647058826,0.32941176470588235,0.37092731829573933,2.4220341977495377,2.4038881441024107,2.4082783815395663,0.9943205524419297,0.25572036705039036,0.02541466940552105,0.4628896954815221,0.05006261743217589,9.246214425536946,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.017474947366020056,0.06375767130633384,0.2740838397635149,0.09533693708337755,0.08242914744507056,1.156592540847381,0.10191983533998891,0.06096850058594661,1.6716802014232524
500,3,shuffle_e,246,0.492,240,0.9386047439716074,2.821141387841554,2.821141387841554,3.005675608348744,0.006,0.010954451150103323,0.09965569652139239,0.008666666666666665,0.4539295392953929,0.004,0.0040650406504065045,0.7601626016260162,0.16666666666666666,0.07317073170731707,0.31140350877192985,0.34649122807017546,0.34210526315789475,0.4539295392953929,7.716572007033382,7.730503912983111,7.879001335744956,1.0210494152796767,0.12250897180795912,0.027036903521793748,0.6271502768556061,0.052057920629535355,12.047163414740558,0.2018433569398328,0.21081851067789195,0.9574271077563382,0.06069773919422966,0.06675573372931909,0.9092513227454984,0.047213143644377634,0.09351393461446368,0.5048781642974013,0.05393574364737824,0.0633984702998187,0.8507420351360194
500,3,shuffle_w,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.27070279740443143,0.008666666666666661,0.37092731829573933,0.004,0.020676691729323307,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.3176470588235294,0.35294117647058826,0.32941176470588235,0.37092731829573933,2.422022015420934,2.4117217337732337,2.4082641082377427,0.9943196605581638,0.2531083134295205,0.02541466940552105,0.4628896954815221,0.05006261743217589,9.246214425536946,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.017474947366020056,0.06375767130633384,0.2740838397635149,0.09533693708337755,0.08242914744507056,1.156592540847381,0.1019198353399889,0.06096850058594661,1.6716802014232521
500,3,shuffle_h,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.27070279740443143,0.008666666666666661,0.37092731829573933,0.004,0.287593984962406,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.3176470588235294,0.35294117647058826,0.32941176470588235,0.37092731829573933,2.4220341977495377,2.4038881441024107,2.4082783815395663,0.9943205524419297,0.25572036705039036,0.02541466940552105,0.4628896954815221,0.05006261743217589,9.246214425536946,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.017474947366020056,0.06375767130633384,0.2740838397635149,0.09533693708337755,0.08242914744507056,1.156592540847381,0.1019198353399889,0.06096850058594661,1.6716802014232521
500,4,qcd,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.014696938456699069,0.43836896849312096,0.007333333333333334,0.1876543209876543,0.008,0.03148148148148148,0.7592592592592593,0.2,0.040740740740740744,0.33204633204633205,0.33204633204633205,0.3359073359073359,-0.1876543209876543,2.454372514292175,2.4152346033347407,2.3598891664380206,0.9615040718945622,0.24460070977381143,0.0031524964514583953,0.1950695419594621,0.049690399499995326,3.9256988054499433,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.016055624112302033,0.06375767130633384,0.2518226243734694,0.0,0.97182531580755,0.0,0.1020300714436663,0.06051519689588296,1.6860239522844176
500,4,shuffle_b,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.014696938456699069,0.43836896849312096,0.007333333333333334,0.1876543209876543,0.008,0.03148148148148148,0.7592592592592593,0.2,0.040740740740740744,0.33204633204633205,0.33204633204633205,0.3359073359073359,-0.1876543209876543,2.454372514292175,2.4152346033347407,2.3598891664380206,0.9615040718945622,0.24460070977381143,0.0031524964514583953,0.1950695419594621,0.049690399499995326,3.9256988054499433,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.016055624112302033,0.06375767130633384,0.2518226243734694,0.0,0.97182531580755,0.0,0.1020300714436663,0.06051519689588296,1.6860239522844176
500,4,shuffle_e,262,0.524,240,0.9386047439716074,2.7858297527569604,2.7858297527569604,2.968054197127707,0.004,0.014696938456699069,0.4517542805081781,0.007333333333333336,0.07633587786259542,0.008,0.0,0.7824427480916031,0.14122137404580154,0.07633587786259542,0.34297520661157027,0.3181818181818182,0.33884297520661155,-0.07633587786259542,7.672756662258687,7.72771636597795,7.608166052366246,0.9915818247944506,0.12314368624164473,0.01878537423827254,0.23493185463508592,0.05044332723053183,4.657342557151716,0.15811388300841897,0.2,0.7905694150420948,0.016055624112302033,0.06375767130633384,0.2518226243734694,0.0,0.97182531580755,0.0,0.09600728346326935,0.0614321460514596,1.5628183228833865
500,4,shuffle_w,268,0.536,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.014696938456699069,0.4416403787057563,0.007333333333333334,0.1890547263681592,0.008,0.0037313432835820895,0.7649253731343284,0.19402985074626866,0.041044776119402986,0.3346303501945525,0.33073929961089493,0.3346303501945525,-0.1890547263681592,2.4633832378280345,2.432293950909948,2.376108877139463,0.9645713426362675,0.23601816982495147,0.0031770294977732415,0.20248053332868787,0.049875466805381644,4.05972206974592,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.016055624112302033,0.06375767130633384,0.2518226243734694,0.0,0.97182531580755,0.0,0.1019816984537734,0.06074058015979583,1.6789714254536385
500,4,shuffle_h,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.014696938456699069,0.43836896849312096,0.007333333333333334,0.1876543209876543,0.008,0.03518518518518519,0.7592592592592593,0.2,0.040740740740740744,0.33204633204633205,0.33204633204633205,0.3359073359073359,-0.1876543209876543,2.454372514292175,2.4152346033347407,2.3598891664380206,0.9615040718945622,0.24460070977381143,0.0031524964514583953,0.1950695419594621,0.049690399499995326,3.9256988054499433,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.016055624112302033,0.06375767130633384,0.2518226243734694,0.0,0.97182531580755,0.0,0.1020300714436663,0.06051519689588296,1.6860239522844176
500,5,qcd,268,0.536,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.3673810183626151,0.01,0.2748756218905472,0.007,0.15485074626865672,0.7761194029850746,0.1828358208955224,0.041044776119402986,0.33852140077821014,0.3346303501945525,0.32684824902723736,0.2748756218905472,2.4358968830272367,2.413726286817672,2.448053894942273,1.0049907744452335,0.23141348039888335,0.008405629959024467,0.3033806206649081,0.049875466805381644,6.08276253029822,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.025135235803458528,0.06329621044272916,0.39710490766585554,0.06989464050250961,0.0734630886692453,0.9514252908313997,0.10225438137466825,0.06074058015979583,1.683460729312401
500,5,shuffle_b,268,0.536,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.36738101836261516,0.01,0.2748756218905472,0.007,0.15485074626865672,0.7761194029850746,0.1828358208955224,0.041044776119402986,0.33852140077821014,0.3346303501945525,0.32684824902723736,0.2748756218905472,2.4358968830272367,2.413726286817672,2.448053894942273,1.0049907744452335,0.23141348039888335,0.008405629959024467,0.3033806206649081,0.049875466805381644,6.08276253029822,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.025135235803458528,0.06329621044272916,0.39710490766585554,0.06989464050250961,0.0734630886692453,0.9514252908313997,0.10225438137466825,0.06074058015979583,1.683460729312401
500,5,shuffle_e,267,0.534,240,0.9386047439716074,2.822304247295313,2.822304247295313,3.0069145318253074,0.01,0.010954451150103323,0.2925666644110458,0.01,0.299625468164794,0.007,0.009363295880149813,0.7865168539325843,0.12359550561797752,0.0898876404494382,0.345679012345679,0.35390946502057613,0.3004115226337449,0.299625468164794,7.834068057221446,7.537208399905337,7.742865206642182,0.9883581748443974,0.14202563187933553,0.04073866229058296,0.43326065446663986,0.04996877926639076,8.67062715614614,0.06972166887783963,0.18257418583505536,0.38188130791298674,0.027766437594501432,0.06299407883487121,0.4407785320154718,0.0946528325585799,0.07908602259458215,1.1968338962220635,0.06966694845594859,0.060854220259445396,1.1448170424159752
500,5,shuffle_w,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.37014328165857463,0.01,0.27694235588972427,0.007,0.009398496240601503,0.7819548872180451,0.17669172932330826,0.041353383458646614,0.3411764705882353,0.32941176470588235,0.32941176470588235,0.27694235588972427,2.4358848728926104,2.448187130309558,2.4480438982462984,1.0049916256260705,0.22499902263804678,0.009605842128561495,0.30988634618694205,0.05006261743217589,6.189974917048067,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.025135235803458528,0.06329621044272916,0.39710490766585554,0.06989464050250961,0.0734630886692453,0.9514252908313997,0.10233499547101015,0.06096850058594661,1.6784896214849445
500,5,shuffle_h,268,0.536,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.3673810183626151,0.01,0.2748756218905472,0.007,0.15111940298507462,0.7761194029850746,0.1828358208955224,0.041044776119402986,0.33852140077821014,0.3346303501945525,0.32684824902723736,0.2748756218905472,2.4358968830272367,2.413726286817672,2.448053894942273,1.0049907744452335,0.23141348039888335,0.008405629959024467,0.3033806206649081,0.049875466805381644,6.08276253029822,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.025135235803458528,0.06329621044272916,0.39710490766585554,0.06989464050250961,0.0734630886692453,0.9514252908313997,0.10225438137466825,0.06074058015979583,1.683460729312401
500,6,qcd,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.017088007490635063,0.36666666666666664,0.000666666666666667,0.26666666666666666,0.001,0.1537037037037037,0.7666666666666667,0.18518518518518517,0.04814814814814815,0.33852140077821014,0.3346303501945525,0.32684824902723736,-0.26666666666666666,2.4193810201622554,2.452529134971255,2.4660785220727006,1.0193014252493862,0.2124953058072483,0.008405629959024467,0.2881757579841024,0.049690399499995326,5.799425258879826,0.5504167329230252,0.2480694691784169,2.2188007849009166,0.02020917938488105,0.06344891563557341,0.31851102863530306,0.3381199030972939,0.1691730729741841,1.9986626544810189,0.10270009586192183,0.06051519689588296,1.6970959548990387
500,6,shuffle_b,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.017088007490635063,0.36666666666666664,0.000666666666666667,0.26666666666666666,0.001,0.1537037037037037,0.7666666666666667,0.18518518518518517,0.04814814814814815,0.33852140077821014,0.3346303501945525,0.32684824902723736,-0.26666666666666666,2.4193810201622554,2.452529134971255,2.4660785220727006,1.0193014252493862,0.2124953058072483,0.008405629959024467,0.2881757579841024,0.049690399499995326,5.799425258879826,0.5504167329230252,0.2480694691784169,2.2188007849009166,0.02020917938488105,0.06344891563557341,0.31851102863530306,0.33811990309729395,0.1691730729741841,1.998662654481019,0.10270009586192184,0.06051519689588296,1.697095954899039
500,6,shuffle_e,265,0.53,240,0.9386047439716074,2.803752395159939,2.803752395159939,2.987149180931055,0.002,0.017088007490635063,0.45535459875657075,0.0006666666666666625,0.08176100628930817,0.001,0.005660377358490566,0.7886792452830189,0.14339622641509434,0.06792452830188679,0.3360323886639676,0.3360323886639676,0.32793522267206476,-0.08176100628930817,7.794289847027939,7.634593938553032,7.73817527907628,0.9928005541167992,0.11688919790454805,0.00661130834759294,0.29236557838228433,0.05015698625755191,5.829010078097828,0.30020569080236215,0.21081851067789195,1.4240006242195886,0.02286327143035321,0.0631446025353402,0.36207800053151495,0.3388020210887235,0.11699401969383898,2.8958917898139807,0.0995507928575085,0.061083427173495256,1.629751267471525
500,6,shuffle_w,269,0.538,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.017088007490635063,0.3680297397769517,0.000666666666666667,0.26765799256505574,0.001,0.0018587360594795538,0.7695167286245354,0.1821561338289963,0.048327137546468404,0.33984375,0.33203125,0.328125,-0.26765799256505574,2.4286085734421134,2.4682530670816836,2.4660683679846356,1.0154243853670621,0.20712041957611388,0.008438464451051902,0.2913100593030276,0.04978267515886163,5.8516353003013055,0.5504167329230252,0.2480694691784169,2.2188007849009166,0.02020917938488105,0.06344891563557341,0.31851102863530306,0.3381199030972939,0.1691730729741841,1.9986626544810189,0.10274995131984763,0.06062757433138721,1.6947725923887647
500,6,shuffle_h,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.017088007490635063,0.36666666666666664,0.000666666666666667,0.26666666666666666,0.001,0.1574074074074074,0.7666666666666667,0.18518518518518517,0.04814814814814815,0.33852140077821014,0.3346303501945525,0.32684824902723736,-0.26666666666666666,2.4193810201622554,2.452529134971255,2.4660785220727006,1.0193014252493862,0.2124953058072483,0.008405629959024467,0.2881757579841024,0.049690399499995326,5.799425258879826,0.5504167329230252,0.2480694691784169,2.2188007849009166,0.02020917938488105,0.06344891563557341,0.31851102863530306,0.3381199030972939,0.1691730729741841,1.9986626544810189,0.10270009586192183,0.06051519689588296,1.6970959548990387
500,7,qcd,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.01019803902718557,0.44502450354019985,0.004,0.10651629072681704,0.002,0.03195488721804511,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.34509803921568627,0.3176470588235294,0.33725490196078434,-0.10651629072681704,2.399176371268656,2.400162918645055,2.436102402496135,1.0153911282512145,0.2557646195386658,0.019996154955265837,0.21001100556495045,0.05006261743217589,4.194966550629726,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.020013875813156376,0.06375767130633384,0.3139053764526082,0.334944498586317,0.11872735884359924,2.8211231332749747,0.10233499547101016,0.06096850058594661,1.6784896214849447
500,7,shuffle_b,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010198039027185569,0.4450245035401998,0.004,0.10651629072681704,0.002,0.03195488721804511,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.34509803921568627,0.3176470588235294,0.33725490196078434,-0.10651629072681704,2.399176371268656,2.400162918645055,2.436102402496135,1.0153911282512145,0.2557646195386658,0.019996154955265837,0.21001100556495045,0.05006261743217589,4.194966550629726,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.020013875813156373,0.06375767130633384,0.31390537645260813,0.334944498586317,0.11872735884359924,2.8211231332749747,0.10233499547101016,0.06096850058594661,1.6784896214849447
500,7,shuffle_e,255,0.51,240,0.9386047439716074,2.7740439427754495,2.7740439427754495,2.955497463268592,0.01,0.01019803902718557,0.45552695402567145,0.004000000000000002,0.05751633986928105,0.002,0.00980392156862745,0.788235294117647,0.1411764705882353,0.07058823529411765,0.34177215189873417,0.31645569620253167,0.34177215189873417,0.05751633986928105,7.487832698184229,7.52901776425347,7.74828558898987,1.0347834815899133,0.143679572899181,0.020670799517157595,0.24696543519739275,0.05113099925649136,4.830052977422286,0.2788866755113585,0.21081851067789195,1.3228756555322951,0.02608977234254109,0.06438895077385465,0.4051902077760666,0.33615585054837094,0.12243848111540882,2.7455081726431665,0.0986164982396871,0.06226962388358562,1.583701523941316
500,7,shuffle_w,265,0.53,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.01019803902718557,0.4467038412894081,0.004,0.10691823899371068,0.002,0.024528301886792454,0.7735849056603774,0.18490566037735848,0.04150943396226415,0.3464566929133858,0.31496062992125984,0.33858267716535434,-0.10691823899371068,2.399152434598629,2.419992516289432,2.436080792371091,1.015392251546801,0.25221868015348764,0.023180474714771252,0.2138216791031525,0.05015698625755191,4.26304878058654,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.020013875813156376,0.06375767130633384,0.3139053764526082,0.334944498586317,0.11872735884359924,2.8211231332749747,0.10251067245047286,0.061083427173495256,1.678207612014169
500,7,shuffle_h,266,0.532,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.01019803902718557,0.44502450354019985,0.004,0.10651629072681705,0.002,0.03195488721804511,0.7706766917293233,0.18796992481203006,0.041353383458646614,0.34509803921568627,0.3176470588235294,0.33725490196078434,-0.10651629072681705,2.399176371268656,2.400162918645055,2.436102402496135,1.0153911282512145,0.2557646195386658,0.019996154955265837,0.21001100556495045,0.05006261743217589,4.194966550629726,0.5514818504764765,0.26967994498529685,2.0449494325821806,0.020013875813156376,0.06375767130633384,0.3139053764526082,0.334944498586317,0.11872735884359924,2.8211231332749747,0.10233499547101016,0.06096850058594661,1.6784896214849447
500,8,qcd,269,0.538,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.44267585566109136,0.0026666666666666696,0.19826517967781906,0.002,0.031598513011152414,0.7657992565055762,0.1895910780669145,0.04460966542750929,0.31906614785992216,0.3463035019455253,0.3346303501945525,0.19826517967781906,2.444384802113609,2.4432821817312287,2.4716857732004196,1.0111688515912896,0.2093991456853569,0.019325115986707324,0.21005088176699205,0.04978267515886163,4.219357057383881,0.5602578771323872,0.2581988897471611,2.169869427715257,0.02885526618143529,0.06360273141434804,0.4536796697213208,0.0240006423530604,0.06771027816474975,0.3544608441079368,0.10234566381874527,0.06062757433138721,1.688104215737366
500,8,shuffle_b,269,0.538,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.44267585566109136,0.0026666666666666696,0.19826517967781906,0.002,0.031598513011152414,0.7657992565055762,0.1895910780669145,0.04460966542750929,0.31906614785992216,0.3463035019455253,0.3346303501945525,0.19826517967781906,2.444384802113609,2.4432821817312287,2.4716857732004196,1.0111688515912896,0.2093991456853569,0.019325115986707324,0.21005088176699205,0.04978267515886163,4.219357057383881,0.5602578771323872,0.2581988897471611,2.169869427715257,0.02885526618143529,0.06360273141434804,0.4536796697213208,0.024000642353060403,0.06771027816474975,0.3544608441079368,0.10234566381874527,0.06062757433138721,1.688104215737366
500,8,shuffle_e,256,0.512,240,0.9386047439716074,2.8188992326640587,2.8188992326640587,3.003286791128815,0.006,0.010954451150103323,0.23000482968774263,0.002666666666666667,0.40234375,0.002,0.01953125,0.76953125,0.14453125,0.0859375,0.2905982905982906,0.3803418803418803,0.32905982905982906,0.40234375,7.746490373209808,7.687191970423865,7.708359254816972,0.995077626569484,0.13168809039869767,0.06367377959722792,0.5350659519317844,0.05103103630798288,10.485108487755383,0.15212000482437738,0.19069251784911845,0.7977240352174657,0.05625898500354077,0.06503936072346048,0.8649990463889581,0.09534488091918387,0.08727248968144047,1.0924964014113614,0.06647979032717556,0.062147884522015695,1.0697031900357816
500,8,shuffle_w,268,0.536,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.44432763124191627,0.0026666666666666696,0.1990049751243781,0.002,0.013059701492537313,0.7686567164179104,0.1865671641791045,0.04477611940298507,0.3203125,0.34765625,0.33203125,0.1990049751243781,2.4541676729609896,2.443260451736173,2.487632746713067,1.0136360176693637,0.20394272697369065,0.01940060472103039,0.21378567363050147,0.049875466805381644,4.286389427986941,0.5602578771323872,0.2581988897471611,2.169869427715257,0.02885526618143529,0.06360273141434804,0.4536796697213208,0.0240006423530604,0.06771027816474975,0.3544608441079368,0.10252633906034017,0.06074058015979583,1.6879380932914156
500,8,shuffle_h,269,0.538,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.010954451150103323,0.44267585566109136,0.0026666666666666696,0.1982651796778191,0.002,0.027881040892193308,0.7657992565055762,0.1895910780669145,0.04460966542750929,0.31906614785992216,0.3463035019455253,0.3346303501945525,0.1982651796778191,2.444384802113609,2.4432821817312287,2.4716857732004196,1.0111688515912896,0.2093991456853569,0.019325115986707324,0.21005088176699205,0.04978267515886163,4.219357057383881,0.5602578771323872,0.2581988897471611,2.169869427715257,0.02885526618143529,0.06360273141434804,0.4536796697213208,0.0240006423530604,0.06771027816474975,0.3544608441079368,0.10234566381874527,0.06062757433138721,1.688104215737366
500,9,qcd,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.015748015748023623,0.24828630758658324,0.01799999999999999,0.3765432098765432,0.021,0.3,0.7407407407407407,0.2074074074074074,0.05185185185185185,0.3203125,0.328125,0.3515625,0.3765432098765432,2.4803578366401324,2.4842573563531936,2.4953267582548757,1.0060349847081016,0.16931123437738757,0.0229993772560621,0.4598264120492721,0.049690399499995326,9.253828036728008,0.5837947640486444,0.23904572186687872,2.442188713896966,0.011547005383792506,0.06454972243679027,0.17888543819998304,0.08899500094296008,0.08458653648709205,1.0521178031274605,0.10349839971490321,0.06051519689588296,1.7102877462825299
500,9,shuffle_b,270,0.54,240,0.9386047439716074,0.0,0.9386047439716074,0.9999999989345888,0.0,0.015748015748023623,0.24828630758658324,0.01799999999999999,0.3765432098765432,0.021,0.3,0.7407407407407407,0.2074074074074074,0.05185185185185185,0.3203125,0.328125,0.3515625,0.3765432098765432,2.4803578366401324,2.4842573563531936,2.4953267582548757,1.0060349847081016,0.16931123437738757,0.0229993772560621,0.4598264120492721,0.049690399499995326,9.253828036728008,0.5837947640486444,0.23904572186687872,2.442188713896966,0.011547005383792506,0.06454972243679027,0.17888543819998304,0.08899500094296008,0.08458653648709205,1.0521178031274605,0.10349839971490321,0.06051519689588296,1.7102877462825299
