combo,eje_A,eje_B,eje_C,rule_id,seed,K,J,noise,meandeg,sim_thr_frac,kcap,escala_b,N,diam_real_viejo,diam_real_corr,diam_null_viejo,diam_null_corr,diam_null_std_viejo,diam_null_std_corr,giant_real,holon_real,holon_null_valor,n_aristas,n_triangulos,tam_comp_medida,tam_gigante,n_componentes,n_aislados,descarrila,difiere_real,difiere_null
A1-B0-C0,A1,B0,C0,A1-B0-C0-r9,650874,5,0.691,0.284,5.4,0.295,4,1,2000,9.0,9.0,8.333333333333334,8.333333333333334,0.4714045217910317,0.4714045217910317,0.994,1.0203120744527348,1.337774360903657,5400,69,1988,1988,1,12,False,False,False
A1-B0-C0,A1,B0,C0,A1-B0-C0-r9,650874,5,0.691,0.284,5.4,0.295,4,2,1121,6.0,6.0,6.0,6.0,0.816496581927726,0.816496581927726,0.9892952720785013,1.0203120744527348,1.337774360903657,4510,69,1109,1109,1,12,False,False,False
A1-B0-C0,A1,B0,C0,A1-B0-C0-r9,650874,5,0.691,0.284,5.4,0.295,4,4,666,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9819819819819819,1.0203120744527348,1.337774360903657,4012,69,654,654,1,12,False,False,False
A1-B0-C0,A1,B0,C0,A1-B0-C0-r9,650874,5,0.691,0.284,5.4,0.295,4,8,457,4.0,4.0,4.0,4.0,1e-09,1e-09,0.973741794310722,1.0203120744527348,1.337774360903657,3656,69,445,445,1,12,False,False,False
A1-B0-C0,A1,B0,C0,A1-B0-C0-r9,650874,5,0.691,0.284,5.4,0.295,4,16,329,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9635258358662614,1.0203120744527348,1.337774360903657,3094,69,317,317,1,12,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r0,655001,7,0.526,0.333,6.87,0.201,5,1,2000,6.0,6.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,0.9985,0.878490304384013,1.3422358950525033,6762,84,1997,1997,1,3,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r0,655001,7,0.526,0.333,6.87,0.201,5,2,1110,5.0,5.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9972972972972973,0.878490304384013,1.3422358950525033,5855,84,1107,1107,1,3,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r0,655001,7,0.526,0.333,6.87,0.201,5,4,637,4.0,4.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9952904238618524,0.878490304384013,1.3422358950525033,5320,84,634,634,1,3,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r0,655001,7,0.526,0.333,6.87,0.201,5,8,379,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9920844327176781,0.878490304384013,1.3422358950525033,4780,84,376,376,1,3,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r0,655001,7,0.526,0.333,6.87,0.201,5,16,279,4.0,4.0,4.0,4.0,1e-09,1e-09,0.989247311827957,0.878490304384013,1.3422358950525033,3938,84,276,276,1,3,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r1,655098,4,0.545,0.109,5.43,0.198,6,1,2000,7.0,7.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.9965,0.24416895017862406,1.454841822264601,5373,63,1993,1993,2,5,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r1,655098,4,0.545,0.109,5.43,0.198,6,2,1117,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9946284691136974,0.24416895017862406,1.454841822264601,4477,63,1111,1111,1,6,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r1,655098,4,0.545,0.109,5.43,0.198,6,4,680,5.0,5.0,5.0,5.0,0.816496581927726,0.816496581927726,0.9911764705882353,0.24416895017862406,1.454841822264601,4005,63,674,674,1,6,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r1,655098,4,0.545,0.109,5.43,0.198,6,8,428,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.985981308411215,0.24416895017862406,1.454841822264601,3606,63,422,422,1,6,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r1,655098,4,0.545,0.109,5.43,0.198,6,16,307,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9804560260586319,0.24416895017862406,1.454841822264601,3003,63,301,301,1,6,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r2,655195,5,0.371,0.173,5.03,0.334,5,1,2000,9.0,9.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.993,0.8612957124373465,1.7041014826178378,5015,24,1986,1986,1,14,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r2,655195,5,0.371,0.173,5.03,0.334,5,2,1136,7.0,7.0,7.0,7.0,1e-09,1e-09,0.9876760563380281,0.8612957124373465,1.7041014826178378,4146,24,1122,1122,1,14,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r2,655195,5,0.371,0.173,5.03,0.334,5,4,695,4.0,4.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9798561151079137,0.8612957124373465,1.7041014826178378,3677,24,681,681,1,14,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r2,655195,5,0.371,0.173,5.03,0.334,5,8,463,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9697624190064795,0.8612957124373465,1.7041014826178378,3320,24,449,449,1,14,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r2,655195,5,0.371,0.173,5.03,0.334,5,16,332,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9578313253012049,0.8612957124373465,1.7041014826178378,2776,24,318,318,1,14,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r3,655292,7,0.555,0.119,5.22,0.214,5,1,2000,8.0,8.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.9955,0.5485841557205539,1.4962540776808047,5187,60,1991,1991,1,9,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r3,655292,7,0.555,0.119,5.22,0.214,5,2,1133,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9920564872021183,0.5485841557205539,1.4962540776808047,4308,60,1124,1124,1,9,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r3,655292,7,0.555,0.119,5.22,0.214,5,4,677,6.0,6.0,5.0,5.0,1e-09,1e-09,0.9867060561299852,0.5485841557205539,1.4962540776808047,3812,60,668,668,1,9,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r3,655292,7,0.555,0.119,5.22,0.214,5,8,421,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9786223277909739,0.5485841557205539,1.4962540776808047,3412,60,412,412,1,9,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r3,655292,7,0.555,0.119,5.22,0.214,5,16,316,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9715189873417721,0.5485841557205539,1.4962540776808047,2919,60,307,307,1,9,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r4,655389,6,0.599,0.168,5.75,0.348,7,1,2000,8.0,8.0,8.0,8.0,1e-09,1e-09,0.996,0.7376674490681924,1.1490811130539753,5714,48,1992,1992,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r4,655389,6,0.599,0.168,5.75,0.348,7,2,1121,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9928635147190009,0.7376674490681924,1.1490811130539753,4821,48,1113,1113,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r4,655389,6,0.599,0.168,5.75,0.348,7,4,667,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9880059970014993,0.7376674490681924,1.1490811130539753,4322,48,659,659,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r4,655389,6,0.599,0.168,5.75,0.348,7,8,417,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9808153477218226,0.7376674490681924,1.1490811130539753,3910,48,409,409,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r4,655389,6,0.599,0.168,5.75,0.348,7,16,291,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9725085910652921,0.7376674490681924,1.1490811130539753,3280,48,283,283,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r5,655486,6,0.689,0.243,5.54,0.252,6,1,2000,8.0,8.0,9.333333333333334,9.333333333333334,0.4714045217910317,0.4714045217910317,0.996,1.0226999875660805,1.965605297310003,5501,48,1992,1992,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r5,655486,6,0.689,0.243,5.54,0.252,6,2,1127,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9929015084294588,1.0226999875660805,1.965605297310003,4621,48,1119,1119,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r5,655486,6,0.689,0.243,5.54,0.252,6,4,681,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9882525697503671,1.0226999875660805,1.965605297310003,4128,48,673,673,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r5,655486,6,0.689,0.243,5.54,0.252,6,8,422,4.0,4.0,4.0,4.0,1e-09,1e-09,0.981042654028436,1.0226999875660805,1.965605297310003,3713,48,414,414,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r5,655486,6,0.689,0.243,5.54,0.252,6,16,317,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9747634069400631,1.0226999875660805,1.965605297310003,3145,48,309,309,1,8,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r6,655583,6,0.793,0.105,6.87,0.229,5,1,2000,7.0,7.0,7.0,7.0,0.816496581927726,0.816496581927726,1.0,0.21225288579884455,1.5412188043939532,6795,75,2000,2000,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r6,655583,6,0.793,0.105,6.87,0.229,5,2,1095,5.0,5.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,1.0,0.21225288579884455,1.5412188043939532,5880,75,1095,1095,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r6,655583,6,0.793,0.105,6.87,0.229,5,4,635,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,1.0,0.21225288579884455,1.5412188043939532,5350,75,635,635,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r6,655583,6,0.793,0.105,6.87,0.229,5,8,395,4.0,4.0,4.0,4.0,1e-09,1e-09,1.0,0.21225288579884455,1.5412188043939532,4837,75,395,395,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r6,655583,6,0.793,0.105,6.87,0.229,5,16,264,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,1.0,0.21225288579884455,1.5412188043939532,3861,75,264,264,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r7,655680,6,0.639,0.104,7.13,0.344,7,1,2000,7.0,7.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,0.9995,0.7956133497430077,1.7005559726315627,7048,90,1999,1999,1,1,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r7,655680,6,0.639,0.104,7.13,0.344,7,2,1099,5.0,5.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9990900818926297,0.7956133497430077,1.7005559726315627,6129,90,1098,1098,1,1,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r7,655680,6,0.639,0.104,7.13,0.344,7,4,638,4.0,4.0,5.0,5.0,1e-09,1e-09,0.9984326018808778,0.7956133497430077,1.7005559726315627,5585,90,637,637,1,1,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r7,655680,6,0.639,0.104,7.13,0.344,7,8,394,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9974619289340102,0.7956133497430077,1.7005559726315627,5069,90,393,393,1,1,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r7,655680,6,0.639,0.104,7.13,0.344,7,16,279,4.0,4.0,3.3333333333333335,3.3333333333333335,0.4714045217910317,0.4714045217910317,0.996415770609319,0.7956133497430077,1.7005559726315627,4100,90,278,278,1,1,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r8,655777,5,0.721,0.227,4.86,0.246,5,1,2000,10.0,10.0,9.333333333333334,9.333333333333334,0.9428090425820633,0.9428090425820633,0.989,0.46775968958199005,1.5427716341307487,4830,24,1978,1978,1,22,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r8,655777,5,0.721,0.227,4.86,0.246,5,2,1145,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9807860262008734,0.46775968958199005,1.5427716341307487,3970,24,1123,1123,1,22,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r8,655777,5,0.721,0.227,4.86,0.246,5,4,700,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9685714285714285,0.46775968958199005,1.5427716341307487,3490,24,678,678,1,22,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r8,655777,5,0.721,0.227,4.86,0.246,5,8,484,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9545454545454546,0.46775968958199005,1.5427716341307487,3176,24,462,462,1,22,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r8,655777,5,0.721,0.227,4.86,0.246,5,16,355,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9380281690140845,0.46775968958199005,1.5427716341307487,2691,24,333,333,1,22,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r9,655874,7,0.308,0.244,7.64,0.28,6,1,2000,7.0,7.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,1.0,1.1497845512752318,1.5545667235897762,7540,84,2000,2000,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r9,655874,7,0.308,0.244,7.64,0.28,6,2,1087,5.0,5.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,1.0,1.1497845512752318,1.5545667235897762,6609,84,1087,1087,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r9,655874,7,0.308,0.244,7.64,0.28,6,4,625,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,1.0,1.1497845512752318,1.5545667235897762,6063,84,625,625,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r9,655874,7,0.308,0.244,7.64,0.28,6,8,380,4.0,4.0,4.0,4.0,1e-09,1e-09,1.0,1.1497845512752318,1.5545667235897762,5436,84,380,380,1,0,False,False,False
A1-B0-C1,A1,B0,C1,A1-B0-C1-r9,655874,7,0.308,0.244,7.64,0.28,6,16,265,4.0,4.0,3.3333333333333335,3.3333333333333335,0.4714045217910317,0.4714045217910317,1.0,1.1497845512752318,1.5545667235897762,4270,84,265,265,1,0,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r0,660001,7,0.761,0.137,6.22,0.296,7,1,2000,9.0,9.0,9.0,9.0,0.816496581927726,0.816496581927726,0.9955,0.446266847853352,1.1516203585694218,5040,81,1991,1991,1,9,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r0,660001,7,0.761,0.137,6.22,0.296,7,2,1119,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9919571045576407,0.446266847853352,1.1516203585694218,4141,81,1110,1110,1,9,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r0,660001,7,0.761,0.137,6.22,0.296,7,4,655,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9862595419847329,0.446266847853352,1.1516203585694218,3637,81,646,646,1,9,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r0,660001,7,0.761,0.137,6.22,0.296,7,8,411,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9781021897810219,0.446266847853352,1.1516203585694218,3267,81,402,402,1,9,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r0,660001,7,0.761,0.137,6.22,0.296,7,16,286,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9685314685314685,0.446266847853352,1.1516203585694218,2763,81,277,277,1,9,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r1,660098,5,0.651,0.296,5.7,0.153,6,1,2000,11.0,11.0,11.0,11.0,1.4142135633730952,1.4142135633730952,0.986,0.7104570975661936,1.8647159326344165,4211,39,1972,1972,3,24,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r1,660098,5,0.651,0.296,5.7,0.153,6,2,1144,10.0,10.0,8.333333333333334,8.333333333333334,0.4714045217910317,0.4714045217910317,0.9772727272727273,0.7104570975661936,1.8647159326344165,3347,39,1118,1118,1,26,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r1,660098,5,0.651,0.296,5.7,0.153,6,4,685,6.0,6.0,6.0,6.0,1e-09,1e-09,0.962043795620438,0.7104570975661936,1.8647159326344165,2867,39,659,659,1,26,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r1,660098,5,0.651,0.296,5.7,0.153,6,8,460,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9434782608695652,0.7104570975661936,1.8647159326344165,2572,39,434,434,1,26,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r1,660098,5,0.651,0.296,5.7,0.153,6,16,328,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9207317073170732,0.7104570975661936,1.8647159326344165,2242,39,302,302,1,26,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r2,660195,4,0.478,0.345,6.75,0.196,5,1,2000,14.0,14.0,13.0,13.0,0.816496581927726,0.816496581927726,0.95,1.0603056663711277,1.3357616203040017,3300,72,1900,1900,7,88,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r2,660195,4,0.478,0.345,6.75,0.196,5,2,1202,10.0,10.0,9.0,9.0,1e-09,1e-09,0.9217970049916805,1.0603056663711277,1.3357616203040017,2483,72,1108,1108,1,94,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r2,660195,4,0.478,0.345,6.75,0.196,5,4,770,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.8779220779220779,1.0603056663711277,1.3357616203040017,2039,72,676,676,1,94,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r2,660195,4,0.478,0.345,6.75,0.196,5,8,535,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.8242990654205608,1.0603056663711277,1.3357616203040017,1768,72,441,441,1,94,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r2,660195,4,0.478,0.345,6.75,0.196,5,16,393,4.0,4.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.7608142493638677,1.0603056663711277,1.3357616203040017,1510,72,299,299,1,94,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r3,660292,6,0.407,0.134,6.06,0.222,6,1,2000,12.0,12.0,9.666666666666666,9.666666666666666,0.9428090425820633,0.9428090425820633,0.9855,0.6755998029416247,1.3293418368737504,4215,66,1971,1971,2,27,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r3,660292,6,0.407,0.134,6.06,0.222,6,2,1148,7.0,7.0,7.666666666666667,7.666666666666667,0.4714045217910317,0.4714045217910317,0.975609756097561,0.6755998029416247,1.3293418368737504,3346,66,1120,1120,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r3,660292,6,0.407,0.134,6.06,0.222,6,4,692,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9595375722543352,0.6755998029416247,1.3293418368737504,2869,66,664,664,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r3,660292,6,0.407,0.134,6.06,0.222,6,8,442,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9366515837104072,0.6755998029416247,1.3293418368737504,2554,66,414,414,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r3,660292,6,0.407,0.134,6.06,0.222,6,16,328,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9146341463414634,0.6755998029416247,1.3293418368737504,2246,66,300,300,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r4,660389,7,0.441,0.3,7.59,0.342,7,1,2000,9.0,9.0,9.333333333333334,9.333333333333334,1.2472191299246471,1.2472191299246471,0.9915,1.0165772587109554,1.7820045775291937,5023,126,1983,1983,1,17,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r4,660389,7,0.441,0.3,7.59,0.342,7,2,1126,6.0,6.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9849023090586145,1.0165772587109554,1.7820045775291937,4126,126,1109,1109,1,17,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r4,660389,7,0.441,0.3,7.59,0.342,7,4,677,6.0,6.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9748892171344166,1.0165772587109554,1.7820045775291937,3639,126,660,660,1,17,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r4,660389,7,0.441,0.3,7.59,0.342,7,8,414,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9589371980676329,1.0165772587109554,1.7820045775291937,3255,126,397,397,1,17,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r4,660389,7,0.441,0.3,7.59,0.342,7,16,297,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9427609427609428,1.0165772587109554,1.7820045775291937,2772,126,280,280,1,17,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r5,660486,7,0.397,0.172,7.43,0.193,6,1,2000,12.0,12.0,10.666666666666666,10.666666666666666,1.2472191299246471,1.2472191299246471,0.98,0.6764545121942895,1.2544587811783077,4141,111,1960,1960,3,36,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r5,660486,7,0.397,0.172,7.43,0.193,6,2,1160,8.0,8.0,7.333333333333333,7.333333333333333,0.4714045217910317,0.4714045217910317,0.9672413793103448,0.6764545121942895,1.2544587811783077,3278,111,1122,1122,1,38,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r5,660486,7,0.397,0.172,7.43,0.193,6,4,707,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9462517680339463,0.6764545121942895,1.2544587811783077,2795,111,669,669,1,38,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r5,660486,7,0.397,0.172,7.43,0.193,6,8,478,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9205020920502092,0.6764545121942895,1.2544587811783077,2494,111,440,440,1,38,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r5,660486,7,0.397,0.172,7.43,0.193,6,16,352,4.0,4.0,4.0,4.0,1e-09,1e-09,0.8920454545454546,0.6764545121942895,1.2544587811783077,2161,111,314,314,1,38,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r6,660583,5,0.324,0.297,7.58,0.235,7,1,2000,9.0,9.0,9.0,9.0,1e-09,1e-09,0.991,1.16765705546388,1.4505700037609035,5034,111,1982,1982,3,14,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r6,660583,5,0.324,0.297,7.58,0.235,7,2,1116,6.0,6.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,0.985663082437276,1.16765705546388,1.4505700037609035,4125,111,1100,1100,1,16,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r6,660583,5,0.324,0.297,7.58,0.235,7,4,669,6.0,6.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.976083707025411,1.16765705546388,1.4505700037609035,3649,111,653,653,1,16,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r6,660583,5,0.324,0.297,7.58,0.235,7,8,431,5.0,5.0,5.0,5.0,1e-09,1e-09,0.962877030162413,1.16765705546388,1.4505700037609035,3300,111,415,415,1,16,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r6,660583,5,0.324,0.297,7.58,0.235,7,16,308,4.0,4.0,4.0,4.0,1e-09,1e-09,0.948051948051948,1.16765705546388,1.4505700037609035,2796,111,292,292,1,16,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r7,660680,7,0.696,0.145,5.48,0.17,6,1,2000,11.0,11.0,11.0,11.0,1e-09,1e-09,0.986,0.43649568344570583,1.6195793057331198,4177,54,1972,1972,4,22,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r7,660680,7,0.696,0.145,5.48,0.17,6,2,1142,9.0,9.0,7.333333333333333,7.333333333333333,0.4714045217910317,0.4714045217910317,0.978108581436077,0.43649568344570583,1.6195793057331198,3311,54,1117,1117,1,25,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r7,660680,7,0.696,0.145,5.48,0.17,6,4,671,6.0,6.0,6.0,6.0,1e-09,1e-09,0.96274217585693,0.43649568344570583,1.6195793057331198,2821,54,646,646,1,25,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r7,660680,7,0.696,0.145,5.48,0.17,6,8,448,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9441964285714286,0.43649568344570583,1.6195793057331198,2529,54,423,423,1,25,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r7,660680,7,0.696,0.145,5.48,0.17,6,16,328,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9237804878048781,0.43649568344570583,1.6195793057331198,2192,54,303,303,1,25,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r8,660777,6,0.789,0.317,7.71,0.284,5,1,2000,13.0,13.0,14.0,14.0,0.816496581927726,0.816496581927726,0.9115,0.863167993539957,1.7164012476364927,3107,114,1823,1823,11,153,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r8,660777,6,0.789,0.317,7.71,0.284,5,2,1247,9.0,9.0,10.666666666666666,10.666666666666666,0.4714045217910317,0.4714045217910317,0.8660785886126704,0.863167993539957,1.7164012476364927,2317,114,1080,1080,5,159,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r8,660777,6,0.789,0.317,7.71,0.284,5,4,823,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.8019441069258809,0.863167993539957,1.7164012476364927,1881,114,660,660,1,163,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r8,660777,6,0.789,0.317,7.71,0.284,5,8,620,5.0,5.0,5.0,5.0,1e-09,1e-09,0.7370967741935484,0.863167993539957,1.7164012476364927,1661,114,457,457,1,163,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r8,660777,6,0.789,0.317,7.71,0.284,5,16,482,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.6618257261410788,0.863167993539957,1.7164012476364927,1434,114,319,319,1,163,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r9,660874,6,0.506,0.291,6.45,0.155,6,1,2000,11.0,11.0,10.666666666666666,10.666666666666666,0.4714045217910317,0.4714045217910317,0.985,0.6833118899691173,1.609004765313405,4219,57,1970,1970,3,26,False,False,False
