N,seed,mode,n_surv,f_surv,tau,orden_color_init,orden_color,orden_charge_init,orden_charge,frac_quark,frac_lepton,frac_gen0,frac_gen1,frac_gen2,frac_u,frac_d,frac_Q0,mean_Q_surv,L2_K3,null_L2_K3,ratio_L2_K3,L2_K6,null_L2_K6,ratio_L2_K6,L2_K18,null_L2_K18,ratio_L2_K18,L2_K72,null_L2_K72,ratio_L2_K72,L2_K84,null_L2_K84,ratio_L2_K84
4000,6,shuffle_g,1864,0.466,240,0.0022500000000000003,0.5336796512340347,0.00025000000000000087,0.23050786838340484,0.9243562231759657,0.07564377682403434,0.3331398723157284,0.3325594892629135,0.3343006384213581,0.5008705745792222,0.49912942542077776,0.0,-0.23050786838340484,0.4118867521305408,0.018911736861805844,21.779424869345956,0.003325616838396419,0.021992101855265712,0.15121869024993376,0.003652777633681408,0.02341238026943649,0.15601906306168697,0.11790300341874826,0.023923255988291356,4.928384475610383,0.11724889718566954,0.023023770582892553,5.092515005895232
4000,6,shuffle_f,1864,0.466,240,0.0022500000000000003,0.5336796512340347,0.0004999999999999991,0.228898426323319,0.9243562231759657,0.07564377682403434,0.3331398723157284,0.3325594892629135,0.3343006384213581,0.4991294254207777,0.5008705745792223,0.0,-0.228898426323319,0.41159106893692055,0.018911736861805844,21.76378996517079,0.003325616838396419,0.021992101855265712,0.15121869024993376,0.003652777633681408,0.02341238026943649,0.15601906306168697,0.11790300341874825,0.023923255988291356,4.928384475610383,0.11724889718566954,0.023023770582892553,5.092515005895232
4000,6,shuffle_l,1865,0.46625,240,0.0022500000000000003,0.533393495925062,0.00075,0.23092046470062555,0.9238605898123324,0.07613941018766757,0.3331398723157284,0.3325594892629135,0.3343006384213581,0.5008705745792222,0.49912942542077776,0.0,-0.23092046470062555,0.41193329749476193,0.018906666011235588,21.78772805580656,0.003325616838396419,0.021992101855265712,0.15121869024993376,0.003652777633681408,0.02341238026943649,0.15601906306168697,0.11790300341874826,0.023923255988291356,4.928384475610383,0.1172480922242235,0.023017597162595792,5.093845869140275
4000,6,shuffle_e,1989,0.49725,240,0.0022500000000000003,0.5001402060835801,0.0002500000000000018,0.06301323948382771,0.8662644544997486,0.13373554550025138,0.3331398723157284,0.3325594892629135,0.3343006384213581,0.5008705745792222,0.49912942542077776,0.06586224233283057,-0.06301323948382771,0.3379816444814901,0.018307834546036326,18.46103883185156,0.003325616838396419,0.021992101855265712,0.15121869024993376,0.003652777633681408,0.02341238026943649,0.15601906306168697,0.11790300341874826,0.023923255988291356,4.928384475610383,0.10229057048125974,0.022288560037485923,4.589375460290964
4000,7,qcd,1861,0.46525,240,0.0013693063937629153,0.5329898697357649,0.0005833333333333331,0.230700340318825,0.92315959161741,0.07684040838259,0.3341094295692666,0.33236321303841676,0.33352735739231665,0.5,0.5,0.0,-0.230700340318825,0.411848140516463,0.018926973929024593,21.759851419507278,0.002929699043566463,0.022024081080905165,0.13302253259985072,0.0026318703853803888,0.023446424754875874,0.1122503926673541,0.11788450603875363,0.02395804334996851,4.92045632928987,0.11723124108656634,0.02304232068976873,5.0876490551847695
4000,7,shuffle_b,1861,0.46525,240,0.0013693063937629153,0.5329898697357649,0.0005833333333333331,0.230700340318825,0.92315959161741,0.07684040838259,0.3341094295692666,0.33236321303841676,0.33352735739231665,0.5,0.5,0.0,-0.230700340318825,0.411848140516463,0.018926973929024593,21.759851419507278,0.002929699043566463,0.022024081080905165,0.13302253259985072,0.0026318703853803888,0.023446424754875874,0.1122503926673541,0.11788450603875363,0.02395804334996851,4.92045632928987,0.11723124108656635,0.02304232068976873,5.0876490551847695
4000,7,shuffle_g,1861,0.46525,240,0.0013693063937629153,0.5329898697357649,0.0005833333333333331,0.230700340318825,0.92315959161741,0.07684040838259,0.3341094295692666,0.33352735739231665,0.33236321303841676,0.5,0.5,0.0,-0.230700340318825,0.411848140516463,0.018926973929024593,21.759851419507278,0.002929699043566463,0.022024081080905165,0.13302253259985072,0.0026318703853803888,0.023446424754875874,0.1122503926673541,0.11788450603875363,0.02395804334996851,4.92045632928987,0.11723124108656635,0.02304232068976873,5.0876490551847695
4000,7,shuffle_f,1861,0.46525,240,0.0013693063937629153,0.5329898697357649,0.0005833333333333331,0.230700340318825,0.92315959161741,0.07684040838259,0.3341094295692666,0.33236321303841676,0.33352735739231665,0.5,0.5,0.0,-0.230700340318825,0.411848140516463,0.018926973929024593,21.759851419507278,0.002929699043566463,0.022024081080905165,0.13302253259985072,0.0026318703853803888,0.023446424754875874,0.1122503926673541,0.11788450603875363,0.02395804334996851,4.92045632928987,0.11723124108656634,0.02304232068976873,5.0876490551847695
4000,7,shuffle_l,1863,0.46575,240,0.0013693063937629153,0.5324176852271919,0.0008333333333333322,0.2315262122025407,0.9221685453569511,0.07783145464304884,0.3341094295692666,0.33236321303841676,0.33352735739231665,0.5,0.5,0.0,-0.2315262122025407,0.4119411782434394,0.018916811794638857,21.776459094454072,0.002929699043566463,0.022024081080905165,0.13302253259985072,0.0026318703853803888,0.023446424754875874,0.1122503926673541,0.11788450603875363,0.02395804334996851,4.92045632928987,0.11723735356170041,0.02302994897307029,5.0906475606520045
4000,7,shuffle_e,1808,0.452,240,0.0013693063937629153,0.5018985852479696,0.0005833333333333346,0.14509587020648967,0.8639380530973452,0.13606194690265486,0.3348271446862996,0.3322663252240717,0.33290653008962867,0.49871959026888607,0.5012804097311139,0.06581858407079647,-0.14509587020648967,0.3649439501974309,0.019202384316064212,19.005137288713065,0.045833183981762865,0.023097706696354407,1.984317516205922,0.02660597076484626,0.024589386502749323,1.08201035279475,0.11951662569833948,0.025125945381480302,4.75670164380888,0.10342617533330295,0.023377614354950383,4.424154396721053
