kcap,K,seed_idx,admitida,J,clase,clustering_nativo,diam_b16,diam_nativo,giant_b16,giant_nativo,holon_ge5,holon_ratio,intentos_filtro,meandeg,n_aristas_nativo,noise,pendiente_null,pendiente_real,rule_id,seed,z_agg,z_sostenido
5,7,2,True,0.5,III,0.004357798165137614,5.0,16.0,0.839541547277937,0.971,False,1.224969845719014,1,5.17,3297,0.303,0.6888065387196586,0.7028786869913562,A2-B0-C2-r162,2027219,0.9554096725699587,False
5,7,3,True,0.341,III,0.006245210727969344,4.0,14.0,0.8113207547169812,0.96,False,2.0293026602366044,1,5.59,3268,0.209,0.703440977334697,0.735797043924269,A2-B0-C2-r163,2027232,0.28284271187461874,False
5,7,4,True,0.763,I,0.0030424034987640214,5.0,13.0,0.867231638418079,0.9745,False,1.7738022150074957,1,4.53,3281,0.262,0.6871261837182626,0.6015559396840315,A2-B0-C2-r164,2027245,0.9520557539648655,False
5,7,5,True,0.504,III,0.0027171833141982392,4.0,15.0,0.8647214854111406,0.9725,False,1.5032378757521474,1,4.67,3298,0.27,0.7029380714285152,0.7974039366858046,A2-B0-C2-r165,2027258,0.8762682778722628,False
5,7,6,True,0.469,III,0.004435636089090219,4.0,14.0,0.837465564738292,0.9695,False,1.6493285005251486,1,5.53,3355,0.33,0.728944017956831,0.7418563787086068,A2-B0-C2-r166,2027271,0.42426406781192816,False
5,7,7,True,0.775,I,0.005946969696969692,5.0,12.0,0.8099173553719008,0.9625,False,3.110953181136149,1,5.55,3392,0.175,0.6477529651819612,0.4802366505052159,A2-B0-C2-r167,2027284,0.14142135593730937,False
5,7,8,True,0.559,III,0.02289964382987641,5.0,14.0,0.6775599128540305,0.9235,False,2.5501271717937777,1,7.54,3090,0.207,0.8704320447948808,0.7693556118815557,A2-B0-C2-r168,2027297,0.848528135623857,False
5,7,9,True,0.657,III,0.013119302417756662,5.0,16.0,0.7857142857142857,0.9545,False,1.8833591387201434,1,6.64,3291,0.153,0.752194434691262,0.7858217280093315,A2-B0-C2-r169,2027310,2.121320339059642,False
5,7,10,True,0.625,III,0.001141040029928919,4.0,15.0,0.8638888888888889,0.9735,False,1.6377678960009585,1,4.43,3312,0.198,0.7330921412192634,0.7422491196292629,A2-B0-C2-r170,2027323,0.5311685644911834,False
5,7,11,True,0.401,III,0.020428015564202373,4.0,15.0,0.6227180527383367,0.9025,False,1.9814180458622588,1,7.75,3003,0.116,0.8946595553919751,0.9918309638165224,A2-B0-C2-r171,2027336,1.6970562712477135,False
5,7,12,True,0.548,intermedio (sin clase clara),0.038315926892950415,4.0,1.0,0.6666666666666666,0.908,False,3.683410593456844,1,7.91,3017,0.138,0.8010549828658997,-0.8207738706119201,A2-B0-C2-r172,2027349,3.464823223239083,False
5,7,13,True,0.472,I,0.002223478424722065,5.0,14.0,0.8449612403100775,0.969,False,2.5945502017281283,1,4.66,3268,0.326,0.7436529930823045,0.6590947403264197,A2-B0-C2-r173,2027362,0.353553389918274,False
5,7,14,True,0.719,III,0.005526161081716635,4.0,13.0,0.8103448275862069,0.9575,False,1.477784616682925,1,6.21,3305,0.33,0.7979569409878661,0.7190999078295108,A2-B0-C2-r174,2027375,0.5161474667570793,False
5,7,15,True,0.642,III,0.014268512944009661,4.0,16.0,0.7375565610859729,0.938,False,1.627600537616469,1,6.68,3211,0.337,0.7688535590730855,0.9333309834078463,A2-B0-C2-r175,2027388,1.1970047279431828,False
5,7,16,True,0.326,III,0.023970524490680552,5.0,15.0,0.6301652892561983,0.905,False,1.5928261535262445,1,7.87,2993,0.206,0.9256206473597017,0.7972990294580777,A2-B0-C2-r176,2027401,0.689848350132521,False
5,7,17,True,0.781,III,0.007494728771324509,4.0,15.0,0.8147138964577657,0.963,False,3.416251817383853,1,6.04,3343,0.183,0.7371518917402953,0.7296470788485873,A2-B0-C2-r177,2027414,0.28284271217461915,False
5,7,18,True,0.67,III,0.0047889456748059795,4.0,13.0,0.8032786885245902,0.9635,False,1.3110888999199082,1,5.74,3382,0.349,0.6951620956816648,0.7075989169613163,A2-B0-C2-r178,2027427,0.5277916858529373,False
5,7,19,True,0.306,III,0.0033597583993959963,4.0,13.0,0.819371727748691,0.9635,False,1.8518265748369014,1,5.6,3293,0.11,0.7015279645145701,0.7086871493249097,A2-B0-C2-r179,2027440,0.7399237198339008,False
5,8,0,True,0.429,III,0.00453941120607787,4.0,15.0,0.8305555555555556,0.967,False,2.7708562455851444,1,4.64,3258,0.238,0.6659386028689311,0.7803414284253833,A2-B0-C2-r180,2027504,0.8485281360238568,False
5,8,1,True,0.325,III,0.007074829931972782,4.0,14.0,0.825065274151436,0.965,False,1.660479921939515,1,6.0,3269,0.314,0.54434114704258,0.7470418899506975,A2-B0-C2-r181,2027517,0.5118203395333911,False
5,8,2,True,0.732,I,0.003865007541478127,4.0,13.0,0.8375350140056023,0.968,False,3.409431223544318,1,4.51,3269,0.208,0.6975933913102085,0.6790686572314634,A2-B0-C2-r182,2027530,0.5656854237492379,False
5,8,3,True,0.705,I,0.003941441441441438,4.0,13.0,0.8457300275482094,0.9695,True,6.130216015451498,1,5.32,3408,0.132,0.6694764083537881,0.6569344715767732,A2-B0-C2-r183,2027543,0.848528135623857,False
5,8,4,True,0.54,III,0.02533589251439545,5.0,15.0,0.6653061224489796,0.9145,False,2.4177025769652736,1,7.52,3074,0.216,0.9064832514645733,0.8304021650466461,A2-B0-C2-r184,2027556,0.7071067796865472,False
5,8,5,True,0.633,III,0.0022426682001150094,4.0,16.0,0.8522427440633246,0.9695,False,3.561321212211376,1,5.27,3335,0.263,0.6433647802981742,0.8302499101839715,A2-B0-C2-r185,2027569,1.750508519587342,False
5,8,6,True,0.613,IV,0.00828000775644754,4.0,16.0,0.8293963254593176,0.9645,True,5.356763617878989,1,6.09,3302,0.123,0.6848355476377718,0.8321055616264783,A2-B0-C2-r186,2027582,1.0812725180639418,False
5,8,7,True,0.715,III,0.00848196591359492,4.0,14.0,0.7843601895734598,0.9505,False,2.1929240727333115,1,6.43,3339,0.196,0.685378212204741,0.8033887242553475,A2-B0-C2-r187,2027595,1.093477109602175,False
5,8,8,True,0.396,III,0.022611327280588008,4.0,16.0,0.6727642276422764,0.91,False,2.0360517056402774,1,7.56,3021,0.238,0.8559571179796858,0.9728636061231812,A2-B0-C2-r188,2027608,1.3796967001150404,False
5,8,9,True,0.333,I,0.002892720306513409,5.0,14.0,0.8225806451612904,0.963,False,0.8347717079322703,1,4.53,3218,0.211,0.6977768187560065,0.6585299000628195,A2-B0-C2-r189,2027621,0.989949491561166,False
5,8,10,True,0.49,III,0.0028745478774033877,4.0,14.0,0.8106666666666666,0.961,False,4.6092790333951115,1,4.72,3270,0.125,0.7415645062678453,0.7591120812315769,A2-B0-C2-r190,2027634,0.527791685852937,False
5,8,11,True,0.594,III,0.01163820366856421,4.0,14.0,0.6901709401709402,0.921,False,1.7075688103147624,1,7.51,3122,0.251,0.8346611270565073,0.8765831426278569,A2-B0-C2-r191,2027647,0.7794944172577492,False
5,8,12,True,0.669,III,0.0038534548215641584,4.0,13.0,0.8426966292134831,0.966,False,1.2490651881856842,1,4.85,3344,0.243,0.6698473697535913,0.7256458004653336,A2-B0-C2-r192,2027660,0.9899494915611664,False
5,8,13,True,0.771,I,0.005775764439411094,4.0,12.0,0.788135593220339,0.961,False,1.0861847694077311,1,5.46,3372,0.334,0.7076684600087473,0.6737729537069207,A2-B0-C2-r193,2027673,0.7794944171077489,False
5,8,14,True,0.463,III,0.010816012317167068,4.0,14.0,0.8388746803069054,0.9645,False,3.3436209434009725,1,5.98,3307,0.152,0.7146600063289502,0.7744074686058328,A2-B0-C2-r194,2027686,0.4777163161515567,False
5,8,15,True,0.42,III,0.0033048433048433047,4.0,16.0,0.8179347826086957,0.9635,False,1.7368291867615568,1,4.19,3195,0.13,0.7696201421984283,0.8211078988950751,A2-B0-C2-r195,2027699,0.9899494915611664,False
5,8,16,True,0.465,I,0.005898021308980208,5.0,14.0,0.8403361344537815,0.9695,False,1.8153184985080841,1,5.08,3313,0.173,0.6079035602182482,0.62302771871353,A2-B0-C2-r196,2027712,1.5556349153104043,False
5,8,17,True,0.605,III,0.007381908586727859,4.0,15.0,0.8333333333333334,0.966,False,2.4195239768057717,1,5.82,3354,0.303,0.6805340192948282,0.7606740727614827,A2-B0-C2-r197,2027725,0.3552303492958204,False
5,8,18,True,0.776,III,0.015941114616193512,4.0,16.0,0.6722689075630253,0.9185,False,2.533739254596033,1,7.46,3104,0.308,0.8503091475153944,0.9808192812203154,A2-B0-C2-r198,2027738,0.8485281361238567,False
5,8,19,True,0.444,III,0.0022831050228310505,4.0,15.0,0.820855614973262,0.965,False,1.6112002687552056,1,4.98,3266,0.338,0.8540313281944744,0.7639563635767707,A2-B0-C2-r199,2027751,0.6094280880807244,False
6,4,0,True,0.384,I,0.00192762320421895,4.0,12.0,0.9014925373134328,0.9825,False,1.5721593951096458,1,4.76,3848,0.307,0.5999787978952598,0.5748141911534638,A2-B0-C2-r200,2031263,0.14142135593730937,False
6,4,1,True,0.557,I,0.015173172072567354,4.0,11.0,0.8629032258064516,0.9735,False,4.059018298389043,1,7.29,4140,0.126,0.5450413111124822,0.550615649613165,A2-B0-C2-r201,2031276,0.1948736042769372,False
6,4,2,True,0.376,I,0.0028136200716845864,4.0,10.0,0.9050445103857567,0.9825,False,2.463172743631029,1,5.78,4060,0.296,0.5323308771251755,0.5344746089561606,A2-B0-C2-r202,2031289,0.8485281356238566,False
6,4,3,True,0.719,I,0.00726109857035364,4.0,12.0,0.8093994778067886,0.96,True,5.2338274841714405,1,7.87,4040,0.144,0.5772633413311196,0.6939928251444302,A2-B0-C2-r203,2031302,1.697056271247714,False
6,4,4,True,0.537,I,0.003153153153153152,4.0,11.0,0.9048991354466859,0.983,False,1.9646764347074122,1,6.75,4197,0.28,0.5225810752087805,0.5322661940178338,A2-B0-C2-r204,2031315,0.353553389918274,False
6,4,5,True,0.514,I,0.004283154121863796,4.0,11.0,0.9294478527607362,0.9885,False,2.3658755833654213,1,6.22,4228,0.254,0.5288909587305693,0.5496886278771382,A2-B0-C2-r205,2031328,0.3535533899182738,False
6,4,6,True,0.397,I,0.0010215053763440861,4.0,11.0,0.9020771513353115,0.983,False,1.1492074639028163,1,4.87,3959,0.273,0.5480432829484917,0.5568506646217039,A2-B0-C2-r206,2031341,0.14142135593730937,False
6,4,7,True,0.674,I,0.002340772999455635,4.0,13.0,0.9121813031161473,0.9835,True,5.995112191806361,1,4.54,3894,0.145,0.6364166769431651,0.6812812421781868,A2-B0-C2-r207,2031354,0.3346065210451231,False
6,4,8,True,0.638,I,0.003927813163481949,4.0,11.0,0.9221556886227545,0.987,False,3.4647803506717865,1,6.45,4233,0.174,0.49117183063027325,0.546014264575222,A2-B0-C2-r208,2031367,0.28284271202461875,False
6,4,9,True,0.695,I,0.005977872947894355,4.0,12.0,0.8971428571428571,0.9815,False,1.8473673737154315,1,6.45,4187,0.331,0.5320070357430546,0.6077644458075011,A2-B0-C2-r209,2031380,0.4966517052331302,False
6,4,10,True,0.535,I,0.001537891421159904,4.0,11.0,0.8739495798319328,0.9755,False,2.239169786239098,1,4.05,3629,0.237,0.701676936104223,0.5757515143223352,A2-B0-C2-r210,2031393,0.9192388144175119,False
6,4,11,True,0.417,I,0.007781397032211356,4.0,12.0,0.897196261682243,0.9825,False,2.652472503864598,1,6.92,4081,0.19,0.4976300238053657,0.6369367024006704,A2-B0-C2-r211,2031406,0.9899494915611664,False
6,4,12,True,0.44,III,0.0021042830540037257,4.0,13.0,0.9107142857142857,0.9815,False,3.345472169952644,1,4.17,3646,0.116,0.6314658710186618,0.7120461819725646,A2-B0-C2-r212,2031419,0.989949491561166,False
6,4,13,True,0.617,I,0.002260837070254111,4.0,10.0,0.8934426229508197,0.9795,False,2.573167880758027,1,4.3,3710,0.302,0.6053449278320474,0.5334899964859994,A2-B0-C2-r213,2031432,0.6363961017928931,False
6,4,14,True,0.379,I,0.002075368651010378,4.0,12.0,0.9093567251461988,0.983,False,2.479556985867544,1,4.8,3892,0.151,0.5826092793229742,0.6018727156996474,A2-B0-C2-r214,2031445,0.24832585261656512,False
6,4,15,True,0.774,I,0.00876515986769569,4.0,11.0,0.8950276243093923,0.9805,True,6.645498833104286,1,7.63,4134,0.1,0.6143171053677396,0.5798922126354842,A2-B0-C2-r215,2031458,0.14142135593730937,False
6,4,16,True,0.353,I,0.011915367483296219,4.0,11.0,0.8434065934065934,0.9705,False,2.4143386726399068,1,7.71,4012,0.238,0.5477480341497339,0.5796119720799345,A2-B0-C2-r216,2031471,0.5656854237492382,False
6,4,17,True,0.622,I,0.012121212121212116,4.0,12.0,0.8346456692913385,0.9675,False,4.297639153718906,1,7.88,4052,0.129,0.6332409856740254,0.6524395557297361,A2-B0-C2-r217,2031484,0.14142135593730937,False
6,4,18,True,0.475,I,0.004660087719298241,4.0,1.0,0.8786127167630058,0.9775,False,2.32263502966633,1,6.81,4121,0.296,0.5665429883319286,-0.6205859481494931,A2-B0-C2-r218,2031497,2.0812837663403885,False
6,4,19,True,0.549,I,0.004917437851569583,4.0,11.0,0.8936781609195402,0.981,False,1.9753036961006512,1,7.03,4152,0.282,0.5523951606150039,0.5674527194360436,A2-B0-C2-r219,2031510,0.14142135593730976,False
6,5,0,True,0.628,III,0.0029864091559370517,4.0,17.0,0.9005847953216374,0.9815,False,2.229297005317242,1,6.41,4180,0.272,0.5731109318902249,0.8548799073730021,A2-B0-C2-r220,2031574,1.979898983122333,False
6,5,1,True,0.648,I,0.008609151745342733,4.0,12.0,0.8898305084745762,0.9805,True,5.019000813940328,1,7.19,4153,0.123,0.5293272629823647,0.6367931599933309,A2-B0-C2-r221,2031587,1.272792203435785,False
6,5,2,True,0.77,I,0.01041666666666666,4.0,12.0,0.8137755102040817,0.9605,False,4.239717473848788,1,7.83,4037,0.139,0.6383846694319125,0.6478691789362,A2-B0-C2-r222,2031600,0.14142135593730937,False
6,5,3,True,0.725,I,0.0021545584045584054,4.0,10.0,0.8988439306358381,0.982,True,9.106727492994208,1,5.22,4109,0.101,0.5584759990959267,0.5321919327028065,A2-B0-C2-r223,2031613,0.7794944171077489,False
6,5,4,True,0.739,I,0.0011743450767841012,4.0,14.0,0.8961424332344213,0.9825,False,2.4080931115129656,1,4.55,3819,0.334,0.6603377960949118,0.6955502912478875,A2-B0-C2-r224,2031626,0.1414213561373095,False
6,5,5,True,0.442,I,0.004695340501792111,4.0,12.0,0.8994252873563219,0.9825,False,1.67608016628698,1,6.23,4076,0.264,0.5621653975904229,0.5763765419735868,A2-B0-C2-r225,2031639,0.2449489739783178,False
6,5,6,True,0.676,I,0.003899770601729306,4.0,12.0,0.9216300940438872,0.9865,False,3.0857466140349907,1,5.49,4165,0.196,0.4971839427699013,0.5820805837237633,A2-B0-C2-r226,2031652,1.1313708474984758,False
6,5,7,True,0.462,I,0.0019576437088449916,4.0,11.0,0.922360248447205,0.9855,False,3.4756044023159554,1,5.65,4116,0.143,0.5384155993913606,0.5183459056835152,A2-B0-C2-r227,2031665,0.28284271202461897,False
6,5,8,True,0.669,I,0.003081827842720509,4.0,11.0,0.9317507418397626,0.987,False,3.4601583713636925,1,5.06,4081,0.203,0.5374964698264868,0.5279170245124191,A2-B0-C2-r228,2031678,0.14142135593730937,False
6,5,9,True,0.602,I,0.004934269764091476,4.0,11.0,0.8910081743869209,0.9795,False,2.2070931802508196,1,6.89,4145,0.202,0.5378994949338618,0.5469863302126582,A2-B0-C2-r229,2031691,0.7071067796865472,False
6,5,10,True,0.66,I,0.010635538261997398,4.0,11.0,0.8324324324324325,0.9665,False,4.017031649088249,1,7.58,4045,0.184,0.5443667819130658,0.5567599125122796,A2-B0-C2-r230,2031704,0.5656854237492379,False
6,5,11,True,0.494,I,0.0027148507731032017,4.0,11.0,0.9085714285714286,0.984,False,2.1126488323607133,1,5.31,4029,0.196,0.5300767088739027,0.569988279231116,A2-B0-C2-r231,2031717,0.42426406781192816,False
6,5,12,True,0.708,I,0.002834958468761286,4.0,12.0,0.9005681818181818,0.982,False,2.4769498909508956,1,4.7,3933,0.18,0.6292607085678512,0.6181334114718574,A2-B0-C2-r232,2031730,0.2828427118746191,False
6,5,13,True,0.619,I,0.000825536598789213,4.0,12.0,0.8873994638069705,0.9785,True,5.345048900045362,1,4.3,3721,0.158,0.7058269223491207,0.634607282041804,A2-B0-C2-r233,2031743,0.35523034949582055,False
6,5,14,True,0.432,I,0.0014871236851650347,4.0,11.0,0.9310344827586207,0.988,False,2.0474452265250593,1,4.78,3869,0.221,0.5931199143058886,0.5645820916237093,A2-B0-C2-r234,2031756,0.0707106780811547,False
6,5,15,True,0.456,intermedio (sin clase clara),0.002177825773938086,4.0,1.0,0.899135446685879,0.9815,False,2.295133115052728,1,5.21,3967,0.273,0.5073770778306529,-0.6308502375639921,A2-B0-C2-r235,2031769,4.101219322181976,False
6,5,16,True,0.327,I,0.0011135857461024498,4.0,12.0,0.8870523415977961,0.978,False,1.7272777701266282,1,4.37,3643,0.174,0.6205722817036976,0.6228994959888524,A2-B0-C2-r236,2031782,0.14142135593730937,False
6,5,17,True,0.687,I,0.016488863934119434,4.0,11.0,0.8315789473684211,0.965,False,2.332055968978358,1,7.88,3974,0.308,0.5901509090239091,0.5901509090239091,A2-B0-C2-r237,2031795,0.0,False
6,5,18,True,0.66,I,0.005585012371862844,4.0,11.0,0.9298780487804879,0.988,False,2.298134264804562,1,5.89,4188,0.314,0.5035969387692888,0.5593993114907916,A2-B0-C2-r238,2031808,0.5656854237492379,False
6,5,19,True,0.798,I,0.01437429537767757,4.0,12.0,0.8575,0.968,False,2.7278648945417268,1,7.99,4023,0.213,0.5656630660912936,0.6515502213429403,A2-B0-C2-r239,2031821,0.8485281356238573,False
6,6,0,True,0.699,I,0.0012345679012345683,4.0,11.0,0.9247648902821317,0.9875,False,1.6777070330987431,1,5.09,4037,0.287,0.5786436383516949,0.5118615078355926,A2-B0-C2-r240,2031885,0.4898979479566356,False
6,6,1,True,0.598,I,0.0022577777777777783,4.0,10.0,0.9375,0.9895,False,2.1856709107936516,1,5.57,4028,0.306,0.5385547983012088,0.48001217974489646,A2-B0-C2-r241,2031898,0.5277916858529366,False
6,6,2,True,0.457,III,0.009260284080427962,4.0,14.0,0.8548812664907651,0.972,False,1.9907683267113885,1,7.36,4015,0.16,0.6548227617538628,0.7378221706796887,A2-B0-C2-r242,2031911,0.7727406598312544,False
6,6,3,True,0.465,I,0.0035068691250903818,4.0,14.0,0.9129213483146067,0.9835,False,1.7090581681554387,1,4.93,3901,0.21,0.619918060907581,0.688929586252371,A2-B0-C2-r243,2031924,0.989949491561166,False
6,6,4,True,0.515,I,0.014576271186440691,4.0,12.0,0.8258575197889182,0.9665,False,1.667645501457254,1,7.65,3917,0.24,0.6522748529470149,0.6397579382215202,A2-B0-C2-r244,2031937,0.353553389918274,False
6,6,5,True,0.524,I,0.0026147278548559233,4.0,10.0,0.9074626865671642,0.9835,False,1.4705995936576841,1,5.42,4013,0.159,0.49034019628014575,0.5025490907531276,A2-B0-C2-r245,2031950,0.14142135593730976,False
6,6,6,True,0.528,I,0.004581105169340461,4.0,11.0,0.9204892966360856,0.9865,False,1.4534715919717769,1,5.63,4057,0.315,0.5710119131807674,0.5211149183273555,A2-B0-C2-r246,2031963,0.6363961017928931,False
6,6,7,True,0.546,I,0.005630509084367687,4.0,11.0,0.9228486646884273,0.9865,False,2.411522098497861,1,6.45,4065,0.21,0.5834695925410315,0.559541618532393,A2-B0-C2-r247,2031976,0.527791685852937,False
6,6,8,True,0.485,I,0.005089873642996969,4.0,11.0,0.932258064516129,0.9895,False,1.242451941848119,1,5.82,4051,0.296,0.4806703745733192,0.6098808668811815,A2-B0-C2-r248,2031989,0.28284271187461874,False
6,6,9,True,0.616,I,0.003290414878397709,4.0,12.0,0.9130434782608695,0.9855,False,2.2495586261081075,1,5.6,4109,0.24,0.5128248729072022,0.5852553692862732,A2-B0-C2-r249,2032002,0.5656854240492383,False
6,6,10,True,0.582,I,0.0023655913978494637,4.0,11.0,0.9386503067484663,0.9885,False,1.809276100549247,1,5.12,4022,0.239,0.5204451948610825,0.5227466368708019,A2-B0-C2-r250,2032015,0.5277916858529366,False
6,6,11,True,0.348,I,0.004116094986807386,4.0,12.0,0.9453376205787781,0.9915,False,2.216162904552001,1,6.39,4126,0.169,0.5211934859041866,0.5419618040601478,A2-B0-C2-r251,2032028,0.527791685852937,False
6,6,12,True,0.684,I,0.006929445644348441,4.0,11.0,0.8914285714285715,0.9805,False,1.5247231741320473,1,6.72,4160,0.279,0.5547210133452881,0.5650288162132332,A2-B0-C2-r252,2032041,0.5656854237492375,False
6,6,13,True,0.666,I,0.0029070804351703215,4.0,13.0,0.9164179104477612,0.9845,False,1.970373117801324,1,5.29,4075,0.199,0.5435811903793568,0.6319796061818856,A2-B0-C2-r253,2032054,0.14142135593730937,False
6,6,14,True,0.615,I,0.0007262569832402234,4.0,13.0,0.8780487804878049,0.9755,False,2.3202154511309345,1,4.12,3588,0.33,0.6737778382514439,0.6718505624857927,A2-B0-C2-r254,2032067,0.5656854237492379,False
6,6,15,True,0.783,I,0.012212155530388827,4.0,13.0,0.8379052369077307,0.965,False,1.6232956798398266,1,7.82,3955,0.333,0.6368244637929129,0.6817982874664732,A2-B0-C2-r255,2032080,0.848528135923857,False
6,6,16,True,0.594,I,0.0028184281842818415,4.0,11.0,0.8996960486322189,0.9825,False,2.013813280735159,1,4.68,3856,0.248,0.3928441779991712,0.5542480897161965,A2-B0-C2-r256,2032093,0.28076795876650706,False
6,6,17,True,0.384,I,0.0024030584380120164,4.0,12.0,0.9122807017543859,0.9845,False,1.2230348515496894,1,4.97,3866,0.276,0.5609073960758548,0.6345572596751617,A2-B0-C2-r257,2032106,0.5656854240492379,False
6,6,18,True,0.671,I,0.011430720060161678,4.0,12.0,0.84,0.968,False,1.6609268332919094,1,7.83,3928,0.34,0.6016842184776101,0.630538164237691,A2-B0-C2-r258,2032119,0.28284271187461874,False
6,6,19,True,0.559,I,0.004634102701735547,4.0,12.0,0.9043478260869565,0.9835,False,1.7835041962003824,1,6.56,4084,0.286,0.5638441751293571,0.5786400203314046,A2-B0-C2-r259,2032132,0.4898979479566356,False
6,7,0,True,0.71,I,0.0027188689505165853,4.0,12.0,0.8966480446927374,0.979,False,1.8640711629027553,1,4.54,3824,0.1,0.5948259875297692,0.6089565021256711,A2-B0-C2-r260,2032196,0.3535533899182736,False
6,7,1,True,0.398,I,0.0029009009009009,4.0,12.0,0.9189944134078212,0.9855,False,1.0890290634420585,1,5.45,3933,0.253,0.6513312008064996,0.6674479620081943,A2-B0-C2-r261,2032209,0.2672612416981389,False
6,7,2,True,0.508,I,0.005117270788912574,4.0,10.0,0.9467084639498433,0.99,False,1.8781157282185894,1,6.14,4096,0.155,0.49554197869266753,0.47095233185106394,A2-B0-C2-r262,2032222,0.2828427118746191,False
6,7,3,True,0.628,I,0.008450959102424887,4.0,11.0,0.8895348837209303,0.9805,False,3.043671205281143,1,7.08,4155,0.146,0.5663631115459133,0.5609595391853537,A2-B0-C2-r263,2032235,0.2828427118746191,False
6,7,4,True,0.668,I,0.0018528416176732602,4.0,10.0,0.9113924050632911,0.9845,False,1.834683744929329,1,5.45,4095,0.296,0.5367253465924289,0.515599993735905,A2-B0-C2-r264,2032248,0.631319303893945,False
6,7,5,True,0.508,I,0.009464575446187121,4.0,12.0,0.8901098901098901,0.979,False,1.9216931701210718,1,6.84,4095,0.291,0.5469962280904953,0.6145233006658228,A2-B0-C2-r265,2032261,0.7071067796865476,False
6,7,6,True,0.708,I,0.009382848941514161,4.0,10.0,0.9221556886227545,0.986,False,2.21956057660471,1,6.47,4192,0.251,0.5441488024797638,0.5052638656331406,A2-B0-C2-r266,2032274,0.5277916858529366,False
6,7,7,True,0.353,I,0.0066522833513124715,4.0,13.0,0.924924924924925,0.987,False,1.6748638652587975,1,6.67,4015,0.139,0.5631947043179832,0.6004178491608206,A2-B0-C2-r267,2032287,1.3384260838804927,False
6,7,8,True,0.384,III,0.002176339285714287,4.0,13.0,0.8619791666666666,0.973,False,1.254959742283265,1,4.35,3625,0.287,0.6116701921166845,0.7079449880170599,A2-B0-C2-r268,2032300,1.0555833717058736,False
6,7,9,True,0.661,I,0.0019209659714599355,4.0,11.0,0.8983050847457628,0.981,False,1.9277832101684997,1,4.55,3823,0.233,0.6155487864019931,0.5685993565120404,A2-B0-C2-r269,2032313,0.3552303492958204,False
6,7,10,True,0.306,I,0.001670258620689656,4.0,11.0,0.9253731343283582,0.987,False,0.8842667492745807,1,5.29,3899,0.303,0.5904522100953797,0.5262114873186119,A2-B0-C2-r270,2032326,0.4966517052331298,False
6,7,11,True,0.369,I,0.004196057153192255,4.0,12.0,0.9178885630498533,0.986,False,2.021472181275447,1,5.89,4022,0.234,0.5742059060833249,0.6298001528124262,A2-B0-C2-r271,2032339,0.8485281356238573,False
6,7,12,True,0.693,I,0.008243534482758611,4.0,11.0,0.8925373134328358,0.982,False,2.696954621851293,1,6.83,4135,0.245,0.5207343730528939,0.5371753137668058,A2-B0-C2-r272,2032352,0.848528135623857,False
6,7,13,True,0.376,I,0.008265656018769165,4.0,10.0,0.8825301204819277,0.98,False,3.1188463653065197,1,6.7,4104,0.159,0.583428890165793,0.5100596039951422,A2-B0-C2-r273,2032365,0.35355339021827364,False
6,7,14,True,0.446,I,0.007159688236360334,4.0,11.0,0.876750700280112,0.9775,False,1.4352995965131508,1,6.98,4028,0.259,0.554944621620937,0.544345068813273,A2-B0-C2-r274,2032378,0.527791685852937,False
6,7,15,True,0.56,I,0.0063542776002839816,4.0,1.0,0.9305135951661632,0.988,False,2.0127703937194914,1,6.13,4141,0.225,0.5668310764849483,-0.5686688479219637,A2-B0-C2-r275,2032391,2.4369799933316156,False
6,7,16,True,0.749,I,0.0016233766233766241,4.0,11.0,0.8879551820728291,0.9795,True,5.67755849398861,1,4.72,3880,0.106,0.6300568719605145,0.5755397936976265,A2-B0-C2-r276,2032404,0.7071067796865476,False
6,7,17,True,0.4,I,0.009668353007307475,4.0,12.0,0.8116710875331565,0.962,False,1.3078986057360853,1,7.56,3903,0.326,0.6524474717693423,0.6383667958649812,A2-B0-C2-r277,2032417,0.07071067804365488,False
6,7,18,True,0.659,I,0.005511111111111102,4.0,11.0,0.9292307692307692,0.9885,False,2.263175722939573,1,6.54,4245,0.179,0.5015340720623073,0.5745838825428641,A2-B0-C2-r278,2032430,0.42426406781192816,False
6,7,19,True,0.311,I,0.001677489177489178,4.0,11.0,0.8783382789317508,0.979,False,1.2242763414445963,1,5.14,3938,0.158,0.5808735315550971,0.5581903074786894,A2-B0-C2-r279,2032443,0.2828427118746195,False
6,8,0,True,0.393,I,0.002368040491684744,4.0,11.0,0.9,0.983,False,2.288756291098824,1,5.47,3927,0.243,0.5408699928034117,0.5740622140462236,A2-B0-C2-r280,2032507,0.282842712174619,False
6,8,1,True,0.341,I,0.01119551455959487,4.0,11.0,0.8939393939393939,0.9825,False,1.6593474662023475,1,6.85,4014,0.135,0.5647996822608783,0.5508023989963164,A2-B0-C2-r281,2032520,0.07071067804365488,False
6,8,2,True,0.515,I,0.006318082788671017,4.0,13.0,0.8828571428571429,0.9775,False,3.1437189587192584,1,6.91,4029,0.203,0.612467333075867,0.6467043201061858,A2-B0-C2-r282,2032533,0.6380730611704392,False
6,8,3,True,0.43,I,0.0014461315979754162,4.0,12.0,0.9036827195467422,0.983,False,1.0202813896935452,1,4.52,3750,0.234,0.6254942216778454,0.6393065619053104,A2-B0-C2-r283,2032546,0.2828427118746191,False
