barrido,d_aristas,d_tau,d_vivos,delta,distinguible,div_rel_S,eps_tau,operable,precision,semilla
B_delta,0,0,0,0.03162277660168379,1,0.011949820938976766,0.1,0,float64,3
B_delta,0,0,0,0.1,1,0.04306940554282743,0.1,0,float64,3
B_delta,0,0,0,0.31622776601683794,1,0.20101682954465716,0.1,0,float64,3
B_delta,1,0,1,1.0,1,3.0558679996413747,0.1,1,float64,3
B_delta,0,0,0,1e-20,0,0.0,0.1,0,float64,4
B_delta,0,0,0,3.162277660168379e-20,0,0.0,0.1,0,float64,4
B_delta,0,0,0,1e-19,0,0.0,0.1,0,float64,4
B_delta,0,0,0,3.162277660168379e-19,0,0.0,0.1,0,float64,4
B_delta,0,0,0,1e-18,0,0.0,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683795e-18,0,0.0,0.1,0,float64,4
B_delta,0,0,0,1e-17,0,0.0,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683796e-17,0,0.0,0.1,0,float64,4
B_delta,0,0,0,1e-16,0,0.0,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683793e-16,0,0.0,0.1,0,float64,4
B_delta,0,0,0,1e-15,0,0.0,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683794e-15,1,1.3749087138023795e-15,0.1,0,float64,4
B_delta,0,0,0,1e-14,1,1.7677397748887736e-15,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683796e-14,1,6.6781280384687e-15,0.1,0,float64,4
B_delta,0,0,0,1e-13,1,2.2194954951381268e-14,0.1,0,float64,4
B_delta,0,0,0,3.162277660168379e-13,1,7.031675993446455e-14,0.1,0,float64,4
B_delta,0,0,0,1e-12,1,2.2587786012467663e-13,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683794e-12,1,7.080779876082255e-13,0.1,0,float64,4
B_delta,0,0,0,1e-11,1,2.23383382886778e-12,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683794e-11,1,7.066834373413687e-12,0.1,0,float64,4
B_delta,0,0,0,1e-10,1,2.23456056633079e-11,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683795e-10,1,7.066500467011764e-11,0.1,0,float64,4
B_delta,0,0,0,1e-09,1,2.2345900286603714e-10,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683795e-09,1,7.066396366780576e-10,0.1,0,float64,4
B_delta,0,0,0,1e-08,1,2.2345847254410467e-09,0.1,0,float64,4
B_delta,0,0,0,3.162277660168379e-08,1,7.066375350318808e-09,0.1,0,float64,4
B_delta,0,0,0,1e-07,1,2.234584430817751e-08,0.1,0,float64,4
B_delta,0,0,0,3.162277660168379e-07,1,7.066380083933094e-08,0.1,0,float64,4
B_delta,0,0,0,1e-06,1,2.2345890721167377e-07,0.1,0,float64,4
B_delta,0,0,0,3.162277660168379e-06,1,7.066425371461971e-07,0.1,0,float64,4
B_delta,0,0,0,1e-05,1,2.2346342009418665e-06,0.1,0,float64,4
B_delta,0,0,0,3.1622776601683795e-05,1,7.066876678569149e-06,0.1,0,float64,4
B_delta,0,0,0,0.0001,1,2.2350853189598128e-05,0.1,0,float64,4
B_delta,0,0,0,0.00031622776601683794,1,7.07138174325286e-05,0.1,0,float64,4
B_delta,0,0,0,0.001,1,0.00022395717777522442,0.1,0,float64,4
B_delta,0,0,0,0.0031622776601683794,1,0.0006959384523827846,0.1,0,float64,4
B_delta,0,0,0,0.01,1,0.0022218450566530777,0.1,0,float64,4
B_delta,0,0,0,0.03162277660168379,1,0.007294774464140345,0.1,0,float64,4
B_delta,0,0,0,0.1,1,0.026221699528972894,0.1,0,float64,4
B_delta,5,0,1,0.31622776601683794,1,0.45841719681381293,0.1,1,float64,4
B_delta,5,0,1,1.0,1,106.4201461109391,0.1,1,float64,4
B_delta,0,0,0,1e-20,0,0.0,0.1,0,float64,5
B_delta,0,0,0,3.162277660168379e-20,0,0.0,0.1,0,float64,5
B_delta,0,0,0,1e-19,0,0.0,0.1,0,float64,5
B_delta,0,0,0,3.162277660168379e-19,0,0.0,0.1,0,float64,5
B_delta,0,0,0,1e-18,0,0.0,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683795e-18,0,0.0,0.1,0,float64,5
B_delta,0,0,0,1e-17,0,0.0,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683796e-17,0,0.0,0.1,0,float64,5
B_delta,0,0,0,1e-16,0,0.0,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683793e-16,0,0.0,0.1,0,float64,5
B_delta,0,0,0,1e-15,1,2.683710721915751e-15,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683794e-15,1,1.2629226926662357e-14,0.1,0,float64,5
B_delta,0,0,0,1e-14,1,3.5677566067821163e-14,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683796e-14,1,1.2202990517887503e-13,0.1,0,float64,5
B_delta,0,0,0,1e-13,1,3.8929592001436716e-13,0.1,0,float64,5
B_delta,0,0,0,3.162277660168379e-13,1,1.2297709719837472e-12,0.1,0,float64,5
B_delta,0,0,0,1e-12,1,3.8875917786998406e-12,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683794e-12,1,1.2293447355749723e-11,0.1,0,float64,5
B_delta,0,0,0,1e-11,1,3.88853897071934e-11,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683794e-11,1,1.2296983539289187e-10,0.1,0,float64,5
B_delta,0,0,0,1e-10,1,3.8886968360559234e-10,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683795e-10,1,1.2297210865373869e-09,0.1,0,float64,5
B_delta,0,0,0,1e-09,1,3.888717516415016e-09,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683795e-09,1,1.2297202182780355e-08,0.1,0,float64,5
B_delta,0,0,0,1e-08,1,3.888717563774616e-08,0.1,0,float64,5
B_delta,0,0,0,3.162277660168379e-08,1,1.2297205229581353e-07,0.1,0,float64,5
B_delta,0,0,0,1e-07,1,3.888718072101e-07,0.1,0,float64,5
B_delta,0,0,0,3.162277660168379e-07,1,1.2297208937838108e-06,0.1,0,float64,5
B_delta,0,0,0,1e-06,1,3.888721551295153e-06,0.1,0,float64,5
B_delta,0,0,0,3.162277660168379e-06,1,1.2297243682262172e-05,0.1,0,float64,5
B_delta,0,0,0,1e-05,1,3.8887562854737565e-05,0.1,0,float64,5
B_delta,0,0,0,3.1622776601683795e-05,1,0.00012297591003904582,0.1,0,float64,5
B_delta,0,0,0,0.0001,1,0.00038891035940022954,0.1,0,float64,5
B_delta,0,0,0,0.00031622776601683794,1,0.0012301063671232022,0.1,0,float64,5
B_delta,0,0,0,0.001,1,0.003892575032661293,0.1,0,float64,5
B_delta,0,0,0,0.0031622776601683794,1,0.012335749206217637,0.1,0,float64,5
B_delta,0,0,0,0.01,1,0.03927382035433973,0.1,0,float64,5
B_delta,0,0,0,0.03162277660168379,1,0.12653971926578675,0.1,0,float64,5
B_delta,0,0,0,0.1,1,0.41936480690451633,0.1,0,float64,5
B_delta,0,0,0,0.31622776601683794,1,1.3074478014842077,0.1,0,float64,5
B_delta,-1,0,0,1.0,1,0.33221178399887324,0.1,1,float64,5
B_delta_mp,,,,1e-20,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-19,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-18,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-17,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-16,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-15,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-14,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-13,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-12,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-11,0,0.0,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-10,1,2.1203362617351703e-16,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-09,1,5.830924719771718e-16,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-08,1,5.565882687054822e-15,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-07,1,5.5340776431287946e-14,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-06,1,5.53354755906336e-13,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-05,1,5.533282517030644e-12,0.0001,,mpmath_dps40,1
B_delta_mp,,,,0.0001,1,5.533303720393261e-11,0.0001,,mpmath_dps40,1
B_delta_mp,,,,0.001,1,5.533554980240277e-10,0.0001,,mpmath_dps40,1
B_delta_mp,,,,0.01,1,5.5361435927654165e-09,0.0001,,mpmath_dps40,1
B_delta_mp,,,,0.1,1,5.567778294177017e-08,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1.0,1,6.583941104620491e-07,0.0001,,mpmath_dps40,1
B_delta_mp,,,,1e-20,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-19,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-18,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-17,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-16,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-15,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-14,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-13,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-12,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-11,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-10,0,0.0,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-09,1,1.1102229145134392e-16,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-08,1,7.771560401594074e-16,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-07,1,7.66053811014273e-15,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-06,1,7.616129193562193e-14,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-05,1,7.618349639391219e-13,0.0001,,mpmath_dps40,2
B_delta_mp,,,,0.0001,1,7.618127594808317e-12,0.0001,,mpmath_dps40,2
B_delta_mp,,,,0.001,1,7.617217212018415e-11,0.0001,,mpmath_dps40,2
B_delta_mp,,,,0.01,1,7.610769037330922e-10,0.0001,,mpmath_dps40,2
B_delta_mp,,,,0.1,1,7.632267837936726e-09,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1.0,1,1.2890925003463463e-07,0.0001,,mpmath_dps40,2
B_delta_mp,,,,1e-20,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-19,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-18,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-17,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-16,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-15,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-14,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-13,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-12,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-11,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-10,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-09,0,0.0,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-08,1,2.0402816858828173e-16,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-07,1,2.34632393876524e-15,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-06,1,2.366726755624068e-14,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1e-05,1,2.3677468964670094e-13,0.0001,,mpmath_dps40,3
B_delta_mp,,,,0.0001,1,2.3661146711183033e-12,0.0001,,mpmath_dps40,3
B_delta_mp,,,,0.001,1,2.3540872105800242e-11,0.0001,,mpmath_dps40,3
B_delta_mp,,,,0.01,1,2.2605841613385435e-10,0.0001,,mpmath_dps40,3
B_delta_mp,,,,0.1,1,2.030014988439455e-09,0.0001,,mpmath_dps40,3
B_delta_mp,,,,1.0,1,0.05964831998027261,0.0001,,mpmath_dps40,3
