exp,diseno,rule_id,seed,clase,brazo,N_nodos,K,kcap,J,noise,meandeg,n_aristas,grado_medio,clustering,transitividad,n_triangulos,holon,giant,diam,pendiente,frac_masa,masa_acretada,kappa_v,n_sumideros,t_primer_sumidero,carpeta,densidad,geo_sepmedia,geo_fof020,geo_ngrupos020,geo_fof030,geo_ngrupos030,geo_fof050,geo_densk8cv,geo_o4a_fof06,geo_o4a_fof10,geo_o4a_ngrupos06,geo_o4a_knn100x,geo_o4a_knn1000x,geo_o4a_sin_verificar_seed,base,geoIC_fof_b0.20,geoIC_ngrupos_b0.20,geoIC_fof_b0.30,geoIC_ngrupos_b0.30,geoIC_fof_b0.50,geoIC_ngrupos_b0.50,geoIC_knn8_cv,geoIC_knn8_p90_med,masa_particula,lado_nube,n_aristas_cabecera,bateria_raiz,f800_n_aristas,f800_grado_medio,f800_giant,f800_n_componentes,f800_diam,f800_asortatividad,f800_clustering,f800_transitividad,f800_n_triangulos,f800_tri_ar_media_sop,f800_tri_ar_mediana_sop,f800_tri_ar_max,f800_tri_ar_p99_sop,f800_tri_ar_media_todas,f800_frac_aristas_en_triangulo,f800_frac_aristas_multi_tri,f800_gini_tri_nodo,f800_tri_por_nodo_max,f800_frac_nodos_en_triangulo,f800_n_comp_tri,f800_tam_mayor_comp_tri,f800_frac_mayor_comp_tri,f800_tam_medio_comp_tri,f800_n_comp_tri_arista,f800_frac_mayor_comp_tri_arista,f800_modularidad_tri,f800_dist_media_tri,f800_dist_media_azar,f800_pendiente_nativa,f800_pendiente_canon,f800_ok,f800_motivo,f800_sha256,f800_archivo,f800_receta
O3B_rewiring,pareado,A2-B0-C2-r20,373769.0,III,orig,2000,5.0,6.0,0.302,0.292,4.7,3706.0,3.706,0.0023166666666666,0.002894588727185,12.0,,,,0.7081758225701758,0.086,1616.7999999999995,0.5000000000000001,8,0.041,A2-B0-C2-r20_orig,0.0018539269634817,,,,,,,,,,,,,False,A2-B0-C2-r20_orig,0.4799999999999996,65,0.5904999999999997,30,0.6149999999999883,2,4.443371030995468,8.216658920621663,9.4,97.5930189215696,3706.0,bateria_fase6_o3b_rewiring,3706,3.706,0.984,1,14.0,0.03798479011721738,0.0023166666666666665,0.0028945887271850123,12,1.0285714285714285,1.0,2.0,1.6599999999999966,0.009713977334052886,0.009444144630329197,0.02857142857142857,0.98475,2.0,0.0165,10.0,2.0,0.16666666666666666,1.2,11.0,0.16666666666666666,0.009392759193024017,5.681818181818181,5.966954753431621,0.7745872074489132,0.7081758225701758,True,,a56dc75e4343919f70d3a226aae119a3efd3685ab81db246f6a3f2b07174a6e7,grafos_f800/O3B_rewiring/A2-B0-C2-r20__s373769__orig__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=373769, N=2000)"
O3B_rewiring,pareado,A2-B0-C2-r20,373769.0,III,rewire,2000,5.0,6.0,0.302,0.292,4.7,3706.0,3.706,0.00075,0.0007236471817962,3.0,,,,0.5957272392160541,0.0885,1663.8,0.4795321637426892,8,0.034,A2-B0-C2-r20_rewire,0.0018539269634817,,,,,,,,,,,,,False,A2-B0-C2-r20_rewire,0.5319999999999996,76,0.6115000000000004,29,0.6219999999999858,2,4.550489704493058,7.590075810269774,9.4,97.59299375268978,3706.0,bateria_fase6_o3b_rewiring,3706,3.706,0.9795,5,11.0,0.016742516221473658,0.00075,0.0007236471817962531,3,1.0,1.0,1.0,1.0,0.0024284943335132216,0.0024284943335132216,0.0,0.9955,1.0,0.0045,3.0,1.0,0.3333333333333333,1.0,3.0,0.3333333333333333,0.0024187014304773782,5.333333333333333,5.905983997276132,0.6045589218528358,0.5957272392160541,True,,9417205a6b0247c81859eedb8d64bbb6d412e0fe37cae555dfcc534550bba728,grafos_f800/O3B_rewiring/A2-B0-C2-r20__s373769__rewire__N2000.grafo.gz,"barajar_aristas(orig(seed=373769), seed_rewire=3401297907, x10)"
O3B_rewiring,pareado,A2-B0-C2-r28,374545.0,III,orig,2000,6.0,6.0,0.47,0.23,7.76,3947.0,3.947,0.0105166666666666,0.0076262452765372,37.0,,,,0.6864755601172486,0.0895,1682.6,0.4285714285714286,8,0.04,A2-B0-C2-r28_orig,0.0019744872436218,,,,,,,,,,,,,False,A2-B0-C2-r28_orig,0.4134999999999997,69,0.5594999999999996,41,0.5759999999999874,1,4.519436426981823,10.80574600459123,9.4,97.59301982666548,3947.0,bateria_fase6_o3b_rewiring,3947,3.947,0.9735,3,13.0,0.07231552738909473,0.010516666666666665,0.0076262452765372725,37,1.009090909090909,1.0,2.0,1.0,0.028122624778312642,0.027869267798327844,0.00909090909090909,0.9492747747747747,2.0,0.053,33.0,3.0,0.08108108108108109,1.121212121212121,36.0,0.05405405405405406,0.027742781877613365,5.708333333333333,6.142086330935252,0.7055880853285688,0.6864755601172486,True,,6a81293d68bcdece407f5c4a7a6d27d68b22f11874bda9a79cddcb7eb5a1fc76,grafos_f800/O3B_rewiring/A2-B0-C2-r28__s374545__orig__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=374545, N=2000)"
O3B_rewiring,pareado,A2-B0-C2-r28,374545.0,III,rewire,2000,6.0,6.0,0.47,0.23,7.76,3947.0,3.947,0.0017833333333333,0.0020611473720371,10.0,,,,0.5587917632620671,0.083,1560.4,0.4000000000000001,8,0.037,A2-B0-C2-r28_rewire,0.0019744872436218,,,,,,,,,,,,,False,A2-B0-C2-r28_rewire,0.3934999999999996,61,0.5209999999999995,39,0.5589999999999882,2,4.440263091878674,10.47363017532128,9.4,97.59300425418851,3947.0,bateria_fase6_o3b_rewiring,3947,3.947,0.9755,1,10.0,-0.13621174686023618,0.0017833333333333334,0.0020611473720371005,10,1.0,1.0,1.0,1.0,0.007600709399543958,0.007600709399543958,0.0,0.985,1.0,0.015,10.0,1.0,0.1,1.0,10.0,0.1,0.0075610722231718745,5.488888888888889,5.788846153846154,0.5188170710742069,0.5587917632620671,True,,c2b6fa59fdfe9c053383f82df4560bd58243e66b216884abe971d1b76601483b,grafos_f800/O3B_rewiring/A2-B0-C2-r28__s374545__rewire__N2000.grafo.gz,"barajar_aristas(orig(seed=374545), seed_rewire=3408359507, x10)"
O3B_rewiring,pareado,A2-B0-C2-r39,375612.0,III,orig,2000,5.0,6.0,0.526,0.152,5.7,4083.0,4.083,0.0032333333333333,0.0039664176637799,20.0,,,,0.7408037939170649,0.0785,1475.8000000000002,0.4722222222222217,8,0.045,A2-B0-C2-r39_orig,0.0020425212606303,7.745961543236626,0.3954999999999997,64.0,0.5304999999999996,41.0,0.5634999999999983,4.576282896001966,0.0935,0.313,27.0,0.069,0.042,True,A2-B0-C2-r39_orig,0.3954999999999997,64,0.5304999999999996,41,0.5634999999999983,6,4.576282896001966,8.341468000805753,9.4,97.5929717369062,4083.0,bateria_fase6_o3b_rewiring,4083,4.083,0.983,3,15.0,0.09231888610434247,0.0032333333333333333,0.003966417663779996,20,1.0,1.0,1.0,1.0,0.014695077149155033,0.014695077149155033,0.0,0.9719333333333333,2.0,0.029,18.0,2.0,0.1,1.1111111111111112,20.0,0.05,0.014615552295981332,5.157894736842105,5.838422391857507,0.7271595357141946,0.7408037939170649,True,,6b73fc02f4e6f5a1661503ea7fc8bb17a6ee9475142da14406cdc21dc19fee2a,grafos_f800/O3B_rewiring/A2-B0-C2-r39__s375612__orig__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=375612, N=2000)"
O3B_rewiring,pareado,A2-B0-C2-r39,375612.0,III,rewire,2000,5.0,6.0,0.526,0.152,5.7,4083.0,4.083,0.0015999999999999,0.0017848879487009,9.0,,,,0.5289574198292217,0.076,1428.8,0.4199999999999999,8,0.05,A2-B0-C2-r39_rewire,0.0020425212606303,7.745961543236626,0.3954999999999997,64.0,0.5304999999999996,41.0,0.5634999999999983,4.576282896001966,0.0935,0.313,27.0,0.069,0.042,True,A2-B0-C2-r39_rewire,0.4334999999999997,76,0.5394999999999994,39,0.5694999999999878,2,4.531033775976851,6.349205042261898,9.4,97.59295205454576,4083.0,bateria_fase6_o3b_rewiring,4083,4.083,0.984,2,11.0,-0.019851726978328484,0.0015999999999999999,0.0017848879487009982,9,1.0,1.0,1.0,1.0,0.006612784717119765,0.006612784717119765,0.0,0.9865,1.0,0.0135,9.0,1.0,0.1111111111111111,1.0,9.0,0.1111111111111111,0.006580317942252509,5.555555555555555,5.707029625179091,0.5368871969626542,0.5289574198292217,True,,b9b48643048860e25697e390d1a919b89a65b385e52cb0edffee630bc348e178,grafos_f800/O3B_rewiring/A2-B0-C2-r39__s375612__rewire__N2000.grafo.gz,"barajar_aristas(orig(seed=375612), seed_rewire=3418069207, x10)"
O3C_factorial,pareado,A2-B0-C2-mec-r0,90212.0,III,c1-rigido-soporte,2000,4.0,5.0,0.404,0.234,7.64,3467.0,3.467,,,,0.668639905661768,0.8765,15.0,1.0869458832005492,0.1279999999999999,2406.4,0.8959276018099546,8,0.027,A2-B0-C2-mec-r0__c1-rigido-soporte,0.0017343671835917,,,,,,,,,,,,,False,A2-B0-C2-mec-r0__c1-rigido-soporte,0.4919999999999994,58,0.6155000000000002,37,0.6294999999999854,1,4.185091911574621,34.46573239849957,9.4,97.5930101278046,3467.0,bateria_fase6_o3c_mecanistico,3467,3.467,0.8765,5,15.0,0.016054851755444882,0.012792857142857144,0.006586169045005488,30,1.0,1.0,1.0,1.0,0.025959042399769254,0.025959042399769254,0.0,0.955,1.0,0.045,30.0,1.0,0.03333333333333333,1.0,30.0,0.03333333333333333,0.02582944685351332,5.667293233082708,5.696295143212951,1.0869458832005492,1.0666959676221468,True,,1527b572381fa1c0e0bfc0fc518de8339cc8e933381e9e8a8c68a1357e0d18bf,grafos_f800/O3C_factorial/A2-B0-C2-mec-r0__s90212__c1-rigido-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c1-rigido-soporte, seed=90212, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r0,90212.0,I,c2-rigido-azar,2000,4.0,5.0,0.404,0.234,7.64,4379.0,4.379,,,,0.5557073705492787,0.992,10.0,0.4921610521055107,0.066,1240.8000000000002,0.358974358974359,8,0.051,A2-B0-C2-mec-r0__c2-rigido-azar,0.0021905952976488,,,,,,,,,,,,,False,A2-B0-C2-mec-r0__c2-rigido-azar,0.3594999999999997,64,0.4964999999999995,44,0.5299999999999893,1,4.572175119491731,6.253050402874672,9.4,97.593043446926,4379.0,bateria_fase6_o3c_mecanistico,4379,4.379,0.992,1,10.0,-0.0014025685916888159,0.0008353174603174604,0.0008265373594886489,5,1.0,1.0,1.0,1.0,0.003425439598081754,0.003425439598081754,0.0,0.9925,1.0,0.0075,5.0,1.0,0.2,1.0,5.0,0.2,0.00340798255453364,5.5,5.315641284249453,0.49216105210551075,0.4813363174766758,True,,a18df18f732aeb01978c9eec6a6e003aa64dbb6a1b8c5bd69cc5112e0a7e8e38,grafos_f800/O3C_factorial/A2-B0-C2-mec-r0__s90212__c2-rigido-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c2-rigido-azar, seed=90212, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r0,90212.0,I,c3-elastico-soporte,2000,4.0,5.0,0.404,0.234,7.64,4312.0,4.312,,,,0.6626042756857321,0.9885,11.0,0.6559956128063361,0.073,1372.4,0.511111111111111,8,0.045,A2-B0-C2-mec-r0__c3-elastico-soporte,0.0021570785392696,,,,,,,,,,,,,False,A2-B0-C2-mec-r0__c3-elastico-soporte,0.3754999999999998,64,0.5099999999999993,37,0.5549999999999935,7,4.670200271283878,7.033246861645638,9.4,97.59304570926606,4312.0,bateria_fase6_o3c_mecanistico,4312,4.312,0.9885,2,11.0,0.041829564455377395,0.0017722222222222223,0.0016493485073396008,10,1.0,1.0,1.0,1.0,0.006957328385899814,0.006957328385899814,0.0,0.985,1.0,0.015,10.0,1.0,0.1,1.0,10.0,0.1,0.006910026512713366,4.688888888888889,5.2687246963562755,0.655995612806335,0.5294818663851969,True,,72531e4ed96e0a3f3c43b6d07ef1c04a4fa0948113eeb4d52fe0b426b629c7ea,grafos_f800/O3C_factorial/A2-B0-C2-mec-r0__s90212__c3-elastico-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c3-elastico-soporte, seed=90212, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r0,90212.0,I,c4-elastico-azar,2000,4.0,5.0,0.404,0.234,7.64,3890.0,3.89,,,,0.4779067528937684,0.982,12.0,0.6714943927447302,0.083,1560.4,0.4437869822485206,8,0.046,A2-B0-C2-mec-r0__c4-elastico-azar,0.0019459729864932,,,,,,,,,,,,,False,A2-B0-C2-mec-r0__c4-elastico-azar,0.4944999999999995,74,0.5829999999999995,34,0.6039999999999865,3,4.418016240599132,7.772197593632709,9.4,97.59297944972283,3890.0,bateria_fase6_o3c_mecanistico,3890,3.89,0.982,1,12.0,-0.017919035060924047,0.0010166666666666666,0.0014343282562666484,7,1.0,1.0,1.0,1.0,0.005398457583547558,0.005398457583547558,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.005359335452448768,4.761904761904761,5.739641704873493,0.6714943927447296,0.6356631862489227,True,,4e0835b0ad6a2dc1df5e707ddad066c11e83ca71cb609ee58627b78108db4064,grafos_f800/O3C_factorial/A2-B0-C2-mec-r0__s90212__c4-elastico-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c4-elastico-azar, seed=90212, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r1,90309.0,I,c1-rigido-soporte,2000,7.0,7.0,0.688,0.281,5.78,5624.0,5.624,,,,0.6557809009772856,0.9955,9.0,0.4577901290115929,0.055,1034.0,0.3448275862068966,8,0.064,A2-B0-C2-mec-r1__c1-rigido-soporte,0.0028134067033516,,,,,,,,,,,,,False,A2-B0-C2-mec-r1__c1-rigido-soporte,0.1369999999999999,25,0.2544999999999999,51,0.3599999999999996,25,5.139924362792965,9.10158951532721,9.4,97.59289216587844,5624.0,bateria_fase6_o3c_mecanistico,5624,5.624,0.9955,1,9.0,-0.01191892106754763,0.0014898629148629148,0.0015904696563338115,17,1.02,1.0,2.0,1.509999999999998,0.00906827880512091,0.008890469416785207,0.02,0.9773235294117647,2.0,0.024,15.0,2.0,0.11764705882352941,1.1333333333333333,16.0,0.11764705882352941,0.008819704505077812,4.1911764705882355,4.536180904522613,0.4577901290115929,0.4588207031420672,True,,2470437b87d947099dc81e309ca9c9eedb4bb5d7badbd75894365a188b1cd67b,grafos_f800/O3C_factorial/A2-B0-C2-mec-r1__s90309__c1-rigido-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c1-rigido-soporte, seed=90309, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r1,90309.0,II,c2-rigido-azar,2000,7.0,7.0,0.688,0.281,5.78,5633.0,5.633,,,,0.8319979503843701,0.9955,9.0,0.4128759116097801,0.0535,1005.8,0.4615384615384614,8,0.071,A2-B0-C2-mec-r1__c2-rigido-azar,0.0028179089544772,,,,,,,,,,,,,False,A2-B0-C2-mec-r1__c2-rigido-azar,0.1249999999999999,23,0.2609999999999999,46,0.3629999999999997,23,5.527848073433633,9.271187454832017,9.4,97.59299750786263,5633.0,bateria_fase6_o3c_mecanistico,5633,5.633,0.9955,1,9.0,-0.013406959165972442,0.0017046786546786547,0.0014916096954630206,16,1.0212765957446808,1.0,2.0,1.5399999999999991,0.008521214273033907,0.008343688975679034,0.02127659574468085,0.9797291666666667,3.0,0.022,13.0,3.0,0.1875,1.2307692307692308,15.0,0.125,0.008278050627895283,4.1499999999999995,4.5703517587939695,0.41287591160978043,0.39612177839520724,True,,b5b2e877f188f5c2593c64b3185ef62a22b71101064579bbbecaf7185016f634,grafos_f800/O3C_factorial/A2-B0-C2-mec-r1__s90309__c2-rigido-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c2-rigido-azar, seed=90309, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r1,90309.0,I,c3-elastico-soporte,2000,7.0,7.0,0.688,0.281,5.78,5504.0,5.504,,,,0.8504094824819189,0.9825,9.0,0.4703912117899664,0.0645,1212.6,0.3185840707964602,8,0.049,A2-B0-C2-mec-r1__c3-elastico-soporte,0.0027533766883441,,,,,,,,,,,,,False,A2-B0-C2-mec-r1__c3-elastico-soporte,0.1389999999999999,24,0.2514999999999999,45,0.3619999999999997,39,4.924330659613847,9.842801759520254,9.4,97.59295437274577,5504.0,bateria_fase6_o3c_mecanistico,5504,5.504,0.9825,2,9.0,-0.019081189508731354,0.0018515873015873016,0.0014448547118317548,15,1.0227272727272727,1.0,2.0,1.5700000000000003,0.008175872093023256,0.007994186046511628,0.022727272727272728,0.9803,2.0,0.021,13.0,2.0,0.13333333333333333,1.1538461538461537,14.0,0.13333333333333333,0.007939158677410086,4.333333333333333,4.676510522742702,0.4703912117899666,0.45521365823359017,True,,463719db2724b3a25bffe0caa66d7fd56884b66acb3e41c8e88347430a793b73,grafos_f800/O3C_factorial/A2-B0-C2-mec-r1__s90309__c3-elastico-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c3-elastico-soporte, seed=90309, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r1,90309.0,I,c4-elastico-azar,2000,7.0,7.0,0.688,0.281,5.78,5494.0,5.494,,,,1.0221339083391423,0.985,8.0,0.523454498964963,0.0575,1081.0,0.4827586206896551,8,0.057,A2-B0-C2-mec-r1__c4-elastico-azar,0.0027483741870935,,,,,,,,,,,,,False,A2-B0-C2-mec-r1__c4-elastico-azar,0.122,20,0.2804999999999998,45,0.3744999999999995,24,5.057192325286027,8.126727686658025,9.4,97.59298262519046,5494.0,bateria_fase6_o3c_mecanistico,5494,5.494,0.985,1,8.0,-0.016484080956071828,0.0008845598845598846,0.0008714456314753251,9,1.0,1.0,1.0,1.0,0.004914452129595923,0.004914452129595923,0.0,0.9865,1.0,0.0135,9.0,1.0,0.1111111111111111,1.0,9.0,0.1111111111111111,0.004878804146668789,4.472222222222222,4.562171999322836,0.5234544989649622,0.3552416560707553,True,,f0e121ad712d622c3b9acc2f18a624a6ca5ef5d0305bfe7c20b8daa52fcf3d77,grafos_f800/O3C_factorial/A2-B0-C2-mec-r1__s90309__c4-elastico-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c4-elastico-azar, seed=90309, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r10,91182.0,I,c2-rigido-azar,2000,5.0,7.0,0.441,0.133,6.34,6060.0,6.06,,,,0.4083657607448723,0.9975,7.0,0.3146300367558553,0.045,845.9999999999999,0.4999999999999999,8,0.077,A2-B0-C2-mec-r10__c2-rigido-azar,0.0030315157578789,,,,,,,,,,,,,False,A2-B0-C2-mec-r10__c2-rigido-azar,0.0859999999999999,16,0.1749999999999999,35,0.3114999999999998,37,6.398449290440951,5.638926100336604,9.4,97.59296707350668,6060.0,bateria_fase6_o3c_mecanistico,6060,6.06,0.9975,1,7.0,-0.0128963926920292,0.0019500610500610503,0.0022037218413320275,27,1.0125,1.0,2.0,1.2099999999999937,0.013366336633663366,0.013201320132013201,0.0125,0.9623888888888888,2.0,0.039,25.0,2.0,0.07407407407407407,1.08,26.0,0.07407407407407407,0.013082547734971516,4.105769230769231,4.4533600802407225,0.3146300367558556,0.31716147785740273,True,,58c7aa5ae924a77db86079124c7e2d7656109c1ac0f8876aa55e8c64ffc5ad39,grafos_f800/O3C_factorial/A2-B0-C2-mec-r10__s91182__c2-rigido-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c2-rigido-azar, seed=91182, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r10,91182.0,II,c3-elastico-soporte,2000,5.0,7.0,0.441,0.133,6.34,5787.0,5.787,,,,0.4529759032775614,0.9955,8.0,0.3973398078262382,0.058,1090.4,0.3870967741935485,8,0.073,A2-B0-C2-mec-r10__c3-elastico-soporte,0.0028949474737368,,,,,,,,,,,,,False,A2-B0-C2-mec-r10__c3-elastico-soporte,0.1204999999999999,20,0.2204999999999999,38,0.3434999999999997,37,5.303263129678308,9.368766730002791,9.4,97.59304029889012,5787.0,bateria_fase6_o3c_mecanistico,5787,5.787,0.9955,2,8.0,-0.0028813337503952076,0.0018543179043179045,0.0019447227296835407,22,1.0,1.0,1.0,1.0,0.011404872991187144,0.011404872991187144,0.0,0.9679848484848484,2.0,0.0325,21.0,2.0,0.09090909090909091,1.0476190476190477,22.0,0.045454545454545456,0.011311208939171116,4.235714285714285,4.593592964824121,0.397339807826239,0.3508897072347858,True,,c88d67575d7298641e46327250de5b140c2a5b394e0822d438123c1a857c5346,grafos_f800/O3C_factorial/A2-B0-C2-mec-r10__s91182__c3-elastico-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c3-elastico-soporte, seed=91182, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r10,91182.0,I,c4-elastico-azar,2000,5.0,7.0,0.441,0.133,6.34,5774.0,5.774,,,,0.4614758280468142,0.9955,8.0,0.3478241677063873,0.0565,1062.2,0.3999999999999999,8,0.062,A2-B0-C2-mec-r10__c4-elastico-azar,0.002888444222111,,,,,,,,,,,,,False,A2-B0-C2-mec-r10__c4-elastico-azar,0.1199999999999999,21,0.2229999999999999,40,0.3559999999999996,25,5.4695562902647525,8.054431516857598,9.4,97.59303279318468,5774.0,bateria_fase6_o3c_mecanistico,5774,5.774,0.9955,1,8.0,-0.004416248512957477,0.002238866688866689,0.0021316911416390336,24,1.0140845070422535,1.0,2.0,1.2999999999999972,0.012469691721510218,0.012296501558711466,0.014084507042253521,0.9677777777777777,2.0,0.034,21.0,2.0,0.08333333333333333,1.1428571428571428,23.0,0.08333333333333333,0.012192921903414478,4.226086956521739,4.573199329983249,0.34782416770638774,0.36992798444336916,True,,ec155af381a41214015c2e15d4e9a6b209776a4899646429c21f78f835e89618,grafos_f800/O3C_factorial/A2-B0-C2-mec-r10__s91182__c4-elastico-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c4-elastico-azar, seed=91182, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r11,91279.0,I,c1-rigido-soporte,2000,8.0,6.0,0.561,0.315,6.93,4880.0,4.88,,,,0.6524527358954699,0.972,11.0,0.6402847968113898,0.073,1372.4,0.3913043478260869,8,0.04,A2-B0-C2-mec-r11__c1-rigido-soporte,0.0024412206103051,,,,,,,,,,,,,False,A2-B0-C2-mec-r11__c1-rigido-soporte,0.2754999999999998,49,0.4109999999999996,50,0.4695000000000001,18,4.602439555803624,19.76381801746536,9.4,97.59294135326934,4880.0,bateria_fase6_o3c_mecanistico,4880,4.88,0.972,3,11.0,-0.019679482861619153,0.00551978021978022,0.003568454859046033,30,1.0,1.0,1.0,1.0,0.018442622950819672,0.018442622950819672,0.0,0.9569555555555556,2.0,0.044,28.0,2.0,0.06666666666666667,1.0714285714285714,30.0,0.03333333333333333,0.01829930630206934,4.575862068965517,5.043661005318237,0.6402847968113904,0.5759866772966985,True,,8c643ae1bf386a634f6a67459c2f83927cb0f2e4a72789b254025611c1a41d5b,grafos_f800/O3C_factorial/A2-B0-C2-mec-r11__s91279__c1-rigido-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c1-rigido-soporte, seed=91279, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r11,91279.0,I,c2-rigido-azar,2000,8.0,6.0,0.561,0.315,6.93,5252.0,5.252,,,,0.6286196901229446,0.997,10.0,0.5247366145400243,0.0565,1062.2,0.6538461538461539,8,0.053,A2-B0-C2-mec-r11__c2-rigido-azar,0.0026273136568284,,,,,,,,,,,,,False,A2-B0-C2-mec-r11__c2-rigido-azar,0.1959999999999999,40,0.3344999999999998,51,0.4109999999999996,25,5.343732133145567,12.086861075329509,9.4,97.59304753853364,5252.0,bateria_fase6_o3c_mecanistico,5273,5.273,0.997,1,10.0,0.002061471336191047,0.0014435425685425684,0.0017260599086626632,16,1.0212765957446808,1.0,2.0,1.5399999999999991,0.009102977432201783,0.008913332069030912,0.02127659574468085,0.9779166666666667,2.0,0.023,15.0,2.0,0.125,1.0666666666666667,15.0,0.125,0.00884393689963243,4.241666666666667,4.823883592574009,0.4910362821890025,0.445345017125172,True,,3adf9ab2dc153cc110d67ddb064b429ea943848fbcb6740ba5d47a58f6c2e6c3,grafos_f800/O3C_factorial/A2-B0-C2-mec-r11__s91279__c2-rigido-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c2-rigido-azar, seed=91279, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r11,91279.0,II,c3-elastico-soporte,2000,8.0,6.0,0.561,0.315,6.93,5044.0,5.044,,,,0.9406984213057126,0.9945,9.0,0.4010424490940254,0.0585,1099.8,0.4166666666666654,8,0.047,A2-B0-C2-mec-r11__c3-elastico-soporte,0.0025232616308154,,,,,,,,,,,,,False,A2-B0-C2-mec-r11__c3-elastico-soporte,0.2169999999999999,43,0.3679999999999997,49,0.4445000000000009,18,5.441006406579102,11.013589649311117,9.4,97.5930387312199,5044.0,bateria_fase6_o3c_mecanistico,5044,5.044,0.9945,1,9.0,0.019138453999385914,0.0018499528249528248,0.002198819581067006,19,1.0363636363636364,1.0,2.0,2.0,0.011300555114988104,0.010904044409199048,0.03636363636363636,0.9768684210526316,2.0,0.0255,15.0,2.0,0.10526315789473684,1.2666666666666666,17.0,0.10526315789473684,0.010809309087170095,4.052631578947368,4.78885814889336,0.40091204522752766,0.4188555517348972,True,,b9bee0c98d08e89d5b7a94c89d39b760b2ef8d5e8a0f2c60c7b4480abb57332c,grafos_f800/O3C_factorial/A2-B0-C2-mec-r11__s91279__c3-elastico-soporte__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c3-elastico-soporte, seed=91279, N=2000)"
O3C_factorial,pareado,A2-B0-C2-mec-r11,91279.0,II,c4-elastico-azar,2000,8.0,6.0,0.561,0.315,6.93,4782.0,4.782,,,,0.7232395656775649,0.9935,9.0,0.4450838536573883,0.066,1240.8000000000002,0.3902439024390244,8,0.043,A2-B0-C2-mec-r11__c4-elastico-azar,0.002392196098049,,,,,,,,,,,,,False,A2-B0-C2-mec-r11__c4-elastico-azar,0.2549999999999998,40,0.4099999999999995,46,0.4770000000000007,14,4.7832656913341225,14.577896947168671,9.4,97.59299004212824,4782.0,bateria_fase6_o3c_mecanistico,4782,4.782,0.9935,1,9.0,-0.00026586918568275965,0.002002669552669553,0.002058319039451115,16,1.0,1.0,1.0,1.0,0.010037641154328732,0.010037641154328732,0.0,0.976,1.0,0.024,16.0,1.0,0.0625,1.0,16.0,0.0625,0.009959473531109007,4.5,4.973061430010071,0.4450838536573882,0.4087263391366353,True,,b2080f0a1ab7d1daf644e266810ff35354bd58b0d3bc954160e949110e1942e7,grafos_f800/O3C_factorial/A2-B0-C2-mec-r11__s91279__c4-elastico-azar__N2000.grafo.gz,"O3C._grafo_final_de_condicion(c4-elastico-azar, seed=91279, N=2000)"
