clave,rule_id,seed,lote,T_objetivo,var_solap,var_disp,pico_solap,pico_disp,d_pico,abs_d_pico,d_pico_cv,d_pico_max_med,d_pico_p99_med,frac_aristas_en_triangulo_solap,frac_aristas_en_triangulo_disp,d_frac_aristas_en_triangulo,tri_por_arista_media_solap,tri_por_arista_media_disp,d_tri_por_arista_media,frac_aristas_multi_tri_solap,frac_aristas_multi_tri_disp,d_frac_aristas_multi_tri,gini_tri_nodo_solap,gini_tri_nodo_disp,d_gini_tri_nodo,tri_por_arista_max_solap,tri_por_arista_max_disp,d_tri_por_arista_max,clustering_local_solap,clustering_local_disp,d_clustering_local,modularidad_tri_solap,modularidad_tri_disp,d_modularidad_tri,carpeta_solap,carpeta_disp,rango_abs_d_pico
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap2,disp1,12.708908974959636,11.443962511345543,1.264946463614093,1.264946463614093,-0.0838928133345922,50.029717052612796,-31.62376315083344,0.05004971826317534,0.12529002320185614,-0.07524030493868081,2.5033112582781456,1.0,1.5033112582781456,0.8410596026490066,0.0,0.8410596026490066,0.9721878306878307,0.811,0.1611878306878306,4.0,1.0,3.0,0.030666666666666665,0.05603333333333333,-0.025366666666666666,0.04981472242861109,0.12480709522626679,-0.0749923727976557,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp1,1
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap1,disp0,13.1602198331986,11.510312425309253,1.649907407889346,1.649907407889346,0.10066943990729627,169.7375733796814,29.360851069902765,0.04839244282399735,0.12529002320185614,-0.07689758037785879,2.589041095890411,1.0,1.589041095890411,0.8767123287671232,0.0,0.8767123287671232,0.9730132275132275,0.811,0.16201322751322744,4.0,1.0,3.0,0.02525,0.0541,-0.02885,0.04813429347277372,0.12480679310445983,-0.07667249963168611,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp0,2
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap1,disp1,13.1602198331986,11.443962511345543,1.7162573218530568,1.7162573218530568,0.013641367259009662,155.60917431148766,44.99934819843446,0.04839244282399735,0.12529002320185614,-0.07689758037785879,2.589041095890411,1.0,1.589041095890411,0.8767123287671232,0.0,0.8767123287671232,0.9730132275132275,0.811,0.16201322751322744,4.0,1.0,3.0,0.02525,0.05603333333333333,-0.03078333333333333,0.04813429347277372,0.12480709522626679,-0.07667280175349307,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp1,3
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap0,disp0,13.522863718629152,11.510312425309253,2.0125512933198983,2.0125512933198983,-0.043098652001115845,-50.19941431040297,-8.559347775170465,0.05236990387802453,0.12529002320185614,-0.0729201193238316,2.392405063291139,1.0,1.3924050632911391,0.8544303797468354,0.0,0.8544303797468354,0.9696084656084656,0.811,0.15860846560846553,4.0,1.0,3.0,0.03,0.0541,-0.024100000000000003,0.05210903543053841,0.12480679310445983,-0.07269775767392142,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp0,4
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap0,disp1,13.522863718629152,11.443962511345543,2.078901207283609,2.078901207283609,-0.13012672464940245,-64.32781337859672,7.079149353361231,0.05236990387802453,0.12529002320185614,-0.0729201193238316,2.392405063291139,1.0,1.3924050632911391,0.8544303797468354,0.0,0.8544303797468354,0.9696084656084656,0.811,0.15860846560846553,4.0,1.0,3.0,0.03,0.05603333333333333,-0.026033333333333332,0.05210903543053841,0.12480709522626679,-0.07269805979572838,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp1,5
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap2,disp2,12.708908974959636,10.346170717630987,2.3627382573286493,2.3627382573286493,-0.09078860454265936,30.519882909488388,-4.617591435368809,0.05004971826317534,0.12529002320185614,-0.07524030493868081,2.5033112582781456,1.0,1.5033112582781456,0.8410596026490066,0.0,0.8410596026490066,0.9721878306878307,0.811,0.1611878306878306,4.0,1.0,3.0,0.030666666666666665,0.05466666666666667,-0.024000000000000004,0.04981472242861109,0.12480198662116747,-0.07498726419255639,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp2,6
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap1,disp2,13.1602198331986,10.346170717630987,2.814049115567613,2.814049115567613,0.006745576050942503,136.09934016836326,72.0055199138991,0.04839244282399735,0.12529002320185614,-0.07689758037785879,2.589041095890411,1.0,1.589041095890411,0.8767123287671232,0.0,0.8767123287671232,0.9730132275132275,0.811,0.16201322751322744,4.0,1.0,3.0,0.02525,0.05466666666666667,-0.029416666666666667,0.04813429347277372,0.12480198662116747,-0.07666769314839375,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp2,7
A2-B0-C2-batch3-r111_s482596,A2-B0-C2-batch3-r111,482596,471828,126,solap0,disp2,13.522863718629152,10.346170717630987,3.1766930009981653,3.1766930009981653,-0.1370225158574696,-83.83764752172112,34.08532106882586,0.05236990387802453,0.12529002320185614,-0.0729201193238316,2.392405063291139,1.0,1.3924050632911391,0.8544303797468354,0.0,0.8544303797468354,0.9696084656084656,0.811,0.15860846560846553,4.0,1.0,3.0,0.03,0.05466666666666667,-0.02466666666666667,0.05210903543053841,0.12480198662116747,-0.07269295119062906,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r111_s482596_f803_disp2,8
A2-B0-C2-batch3-r60_s477649,A2-B0-C2-batch3-r60,477649,471828,239,solap2,disp1,16.37771838698115,14.158572505804443,2.2191458811767077,2.2191458811767077,-0.03316632425320076,-4.676855120696814,64.29074101763263,0.08898305084745763,0.23370273794002608,-0.14471968709256844,2.6153846153846154,1.0,1.6153846153846154,0.9084249084249084,0.0,0.9084249084249084,0.9487801120448179,0.6415,0.307280112044818,4.0,1.0,3.0,0.05226666666666666,0.09928333333333333,-0.04701666666666667,0.08856996199996939,0.2327842374241232,-0.14421427542415383,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_disp1,0
A2-B0-C2-batch3-r60_s477649,A2-B0-C2-batch3-r60,477649,471828,239,solap2,disp2,16.37771838698115,13.837676999375162,2.5400413876059886,2.5400413876059886,0.11809120459979905,294.6150939800309,61.36577500131108,0.08898305084745763,0.23370273794002608,-0.14471968709256844,2.6153846153846154,1.0,1.6153846153846154,0.9084249084249084,0.0,0.9084249084249084,0.9487801120448179,0.6415,0.307280112044818,4.0,1.0,3.0,0.05226666666666666,0.09919999999999998,-0.04693333333333332,0.08856996199996939,0.23279770338218128,-0.1442277413822119,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_disp2,1
A2-B0-C2-batch3-r60_s477649,A2-B0-C2-batch3-r60,477649,471828,239,solap0,disp1,17.180232489663318,14.158572505804443,3.021659983858875,3.021659983858875,-0.039717179414933135,-89.8776448280305,97.7071597172926,0.10039113428943937,0.23370273794002608,-0.1333116036505867,2.3279220779220777,1.0,1.3279220779220777,0.8311688311688312,0.0,0.8311688311688312,0.9406645746164575,0.6415,0.2991645746164575,4.0,1.0,3.0,0.05805,0.09928333333333333,-0.04123333333333334,0.09991740879057741,0.2327842374241232,-0.13286682863354582,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_disp1,2
A2-B0-C2-batch3-r60_s477649,A2-B0-C2-batch3-r60,477649,471828,239,solap0,disp2,17.180232489663318,13.837676999375162,3.342555490288156,3.342555490288156,0.11154034943806668,209.41430427269722,94.78219370097105,0.10039113428943937,0.23370273794002608,-0.1333116036505867,2.3279220779220777,1.0,1.3279220779220777,0.8311688311688312,0.0,0.8311688311688312,0.9406645746164575,0.6415,0.2991645746164575,4.0,1.0,3.0,0.05805,0.09919999999999998,-0.041149999999999985,0.09991740879057741,0.23279770338218128,-0.1328802945916039,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch3-r60_s477649_f803_disp2,3
