rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,genealogia,seed_base,brazo,clase_final
A2-B0-C2-r9,517,8,0.21,5.0,0.9477756286266924,1.1166365996255827,2414,21,5.0,1e-09,1.690485707600502,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r9,377,16,0.24,4.0,0.9283819628647215,1.1166365996255827,2101,21,4.0,1e-09,1.690485707600502,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r10,2000,1,0.02,22.0,0.8745,0.49187076949402153,2425,66,13.333333333333334,8.013876854447538,1.6411837098359139,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r10,1278,2,0.07,15.0,0.8231611893583725,0.49187076949402153,1685,66,12.666666666666666,0.4714045217910317,1.6411837098359139,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r10,833,4,0.11,10.0,0.7394957983193278,0.49187076949402153,1234,66,8.333333333333334,0.4714045217910317,1.6411837098359139,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r10,635,8,0.15,7.0,0.6598425196850394,0.49187076949402153,1026,66,6.0,1e-09,1.6411837098359139,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r10,515,16,0.18,5.0,0.5805825242718446,0.49187076949402153,873,66,5.0,1e-09,1.6411837098359139,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r10,2000,1,0.02,16.0,0.864,0.4799553316874625,2741,57,12.0,7.071067812865476,1.2962532930603436,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r10,1288,2,0.09,10.0,0.796583850931677,0.4799553316874625,2015,57,11.0,1e-09,1.2962532930603436,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r10,902,4,0.14,7.0,0.7128603104212861,0.4799553316874625,1618,57,8.0,1e-09,1.2962532930603436,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r10,690,8,0.18,6.0,0.6246376811594203,0.4799553316874625,1380,57,5.666666666666667,0.4714045217910317,1.2962532930603436,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r10,592,16,0.22,4.0,0.5625,0.4799553316874625,1218,57,5.0,1e-09,1.2962532930603436,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r11,2000,1,0.02,11.0,0.979,1.5899108942496167,3939,18,11.0,1e-09,1.2420828148100032,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r11,1158,2,0.08,9.0,0.9645941278065631,1.5899108942496167,3094,18,7.666666666666667,0.4714045217910317,1.2420828148100032,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r11,740,4,0.13,6.0,0.9445945945945946,1.5899108942496167,2655,18,6.333333333333333,0.4714045217910317,1.2420828148100032,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r11,493,8,0.18,5.0,0.9168356997971603,1.5899108942496167,2342,18,5.0,1e-09,1.2420828148100032,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r11,391,16,0.23,4.0,0.8951406649616368,1.5899108942496167,2054,18,4.0,1e-09,1.2420828148100032,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r11,2000,1,0.03,10.0,0.982,1.514753881644152,4250,21,10.666666666666666,0.4714045217910317,1.3061720684415186,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r11,1161,2,0.11,7.0,0.9698535745047373,1.514753881644152,3407,21,7.333333333333333,0.4714045217910317,1.3061720684415186,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r11,743,4,0.18,6.0,0.9528936742934051,1.514753881644152,2961,21,5.666666666666667,0.4714045217910317,1.3061720684415186,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r11,513,8,0.24,5.0,0.9317738791423001,1.514753881644152,2653,21,5.0,1e-09,1.3061720684415186,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r11,389,16,0.3,4.0,0.910025706940874,1.514753881644152,2289,21,4.0,1e-09,1.3061720684415186,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r12,2000,1,0.03,10.0,0.9875,0.3692473710354218,4440,21,10.0,1e-09,1.4265695192709316,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r12,1147,2,0.09,7.0,0.979075850043592,0.3692473710354218,3580,21,7.0,1e-09,1.4265695192709316,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r12,703,4,0.14,5.0,0.9658605974395448,0.3692473710354218,3119,21,5.666666666666667,0.4714045217910317,1.4265695192709316,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r12,476,8,0.18,5.0,0.9495798319327731,0.3692473710354218,2822,21,5.0,1e-09,1.4265695192709316,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r12,346,16,0.21,4.0,0.930635838150289,0.3692473710354218,2416,21,4.0,1e-09,1.4265695192709316,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r12,2000,1,0.02,7.0,0.993,0.3479330803976443,4877,27,9.666666666666666,0.4714045217910317,1.4544372730689341,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r12,1144,2,0.08,7.0,0.9877622377622378,0.3479330803976443,4015,27,6.333333333333333,0.4714045217910317,1.4544372730689341,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r12,685,4,0.14,5.0,0.9795620437956204,0.3479330803976443,3522,27,5.333333333333333,0.4714045217910317,1.4544372730689341,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r12,459,8,0.17,5.0,0.9694989106753813,0.3479330803976443,3178,27,4.666666666666667,0.4714045217910317,1.4544372730689341,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r12,338,16,0.21,4.0,0.9585798816568047,0.3479330803976443,2732,27,4.0,1e-09,1.4544372730689341,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r13,2000,1,0.02,13.0,0.9675,0.54078181578074,3356,39,13.0,0.816496581927726,1.3904043089161693,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r13,1173,2,0.07,9.0,0.9471440750213129,0.54078181578074,2521,39,9.0,0.816496581927726,1.3904043089161693,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r13,731,4,0.13,7.0,0.9151846785225718,0.54078181578074,2071,39,6.333333333333333,0.4714045217910317,1.3904043089161693,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r13,493,8,0.18,5.0,0.8742393509127789,0.54078181578074,1797,39,5.0,1e-09,1.3904043089161693,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r13,379,16,0.22,4.0,0.8364116094986808,0.54078181578074,1594,39,4.333333333333333,0.4714045217910317,1.3904043089161693,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r13,2000,1,0.02,8.0,0.99,0.589941096623741,4722,27,10.666666666666666,0.4714045217910317,1.234249550007759,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r13,1145,2,0.08,7.0,0.982532751091703,0.589941096623741,3861,27,6.666666666666667,0.4714045217910317,1.234249550007759,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r13,700,4,0.13,6.0,0.9714285714285714,0.589941096623741,3386,27,5.0,1e-09,1.234249550007759,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r13,457,8,0.21,5.0,0.9562363238512035,0.589941096623741,3042,27,4.666666666666667,0.4714045217910317,1.234249550007759,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r13,343,16,0.28,4.0,0.9416909620991254,0.589941096623741,2614,27,4.0,1e-09,1.234249550007759,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r14,2000,1,0.03,11.0,0.9795,1.1901981005781879,4009,72,10.666666666666666,0.4714045217910317,1.6792333801197044,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r14,1151,2,0.1,8.0,0.9652476107732406,1.1901981005781879,3144,72,8.0,1e-09,1.6792333801197044,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r14,700,4,0.16,6.0,0.9428571428571428,1.1901981005781879,2675,72,6.0,1e-09,1.6792333801197044,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r14,458,8,0.23,5.0,0.9126637554585153,1.1901981005781879,2380,72,5.0,1e-09,1.6792333801197044,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r14,338,16,0.29,4.0,0.8816568047337278,1.1901981005781879,2073,72,4.0,1e-09,1.6792333801197044,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r14,2000,1,0.03,8.0,0.989,1.2640413355630509,4900,72,9.666666666666666,0.4714045217910317,1.2441759268087875,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r14,1148,2,0.09,7.0,0.980836236933798,1.2640413355630509,4037,72,6.333333333333333,0.4714045217910317,1.2441759268087875,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r14,704,4,0.16,5.0,0.96875,1.2640413355630509,3562,72,5.333333333333333,0.4714045217910317,1.2441759268087875,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r14,477,8,0.21,5.0,0.9538784067085954,1.2640413355630509,3225,72,4.666666666666667,0.4714045217910317,1.2441759268087875,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r14,379,16,0.27,4.0,0.941952506596306,1.2640413355630509,2772,72,4.0,1e-09,1.2441759268087875,G0_original_90210,90210,C2-hibrido,II
A2-B0-C2-r15,2000,1,0.03,18.0,0.914,1.030071365851297,3040,117,14.666666666666666,1.699673172197595,1.7258955538800478,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r15,1250,2,0.1,11.0,0.8672,1.030071365851297,2267,117,10.333333333333334,1.2472191299246471,1.7258955538800478,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r15,813,4,0.16,8.0,0.8007380073800738,1.030071365851297,1806,117,7.333333333333333,0.4714045217910317,1.7258955538800478,G0_original_90210,90210,C2-hard,III
