seed,f_persiste,orden_a1,dir_x,dir_y,dir_z,S_mean_vivos,S_max_vivos,S_total_vivos,entropia_orient,dim_participation,rango_C,ratio_orden_inicial,frac_coop_inicial,elapsed_s
842,0.5225,0.5219907306366172,-0.449618109230165,0.8514246853388152,-0.2700362217332906,10299.615089877387,19763.80710777784,10763097.768921869,4.815385054211948,11.933259646346734,1045,14.85784897441349,0.5007243621810905,0.23698667200369528
843,0.51,0.5105805680256964,-0.9342508481399538,-0.1383051240103046,-0.32870510404049247,9613.064186643214,18801.534819962577,9805325.470376078,4.802752305249584,11.961694043175621,1020,30.33477145641816,0.49995397698849425,0.26744159699592274
844,0.5075,0.5312092647592632,-0.9087140879362852,-0.14727683926648819,-0.39057424262462387,10359.996213623353,19541.45848260685,10515396.156827703,4.832962945980751,11.905690083484169,1015,18.49083060988957,0.5004122061030515,0.24748106000333792
845,0.5055,0.5216021432351238,0.3683650234877402,0.8175620549687508,0.4426053498842394,9946.732098918881,19022.57800387846,10056146.15200699,4.850210371764568,11.940879486374934,1011,22.43385269400723,0.500264632316158,0.331109438004205
846,0.5155,0.5109190952220001,0.35772971994051955,0.9085034284993909,-0.21598835125101004,9731.675616156732,19087.736662315456,10033357.560257591,4.784415914047698,11.95184291655094,1031,18.614143629059047,0.5005087543771886,0.3317178919969592
847,0.514,0.5018589738712634,0.777684832516113,0.5681898859657178,-0.269010324635784,9359.395144642707,18687.223775075643,9621458.208692703,4.844336320442947,11.956395852298513,1028,26.193227085082075,0.4997878939469735,0.21613937499932945
848,0.5035,0.5192502794448567,-0.10264784404309746,-0.8838218836083641,0.4564233760098921,9817.42743911112,18947.4481686145,9886149.431184897,4.883057977393502,11.924540213370499,1007,23.998775621982595,0.4997558779389695,0.25241010999889113
849,0.4775,0.5316792000079591,-0.19876225119620985,-0.1744922864894532,-0.9643889305954819,9759.3159926705,18362.34539005913,9320146.773000326,5.1644179615239025,11.892260987453652,955,38.291046280559904,0.500024012006003,0.3354641950063524
850,0.5135,0.5060563757702127,-0.334836062533311,0.5592795645299307,0.758347664284924,9508.627815248945,18782.091785715747,9765360.766260667,4.997614426438649,11.956086612053484,1027,21.77725949928973,0.5001730865432716,0.2541729310032679
851,0.5105,0.510562933754656,0.7501855038911295,-0.5778544074510117,-0.32141249748734435,9621.704112365054,18881.556981202797,9823759.89872472,4.855429615564315,11.949416187390824,1021,32.593963148539295,0.49984642321160583,0.32116369000141276
852,0.512,0.5116243523669918,-0.43871131919410755,0.8798705454394705,0.18264775300839184,9692.071224519454,18978.996520259057,9924680.93390792,4.753981038481244,11.953550136786376,1024,18.93070908291757,0.49982691345672836,0.23019420800119406
