rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,eje_A,eje_B,eje_C,clase_final,pendiente_real,z_agg,holon_ratio
A1-B1-C1-r1,1134,2,0.13,6.0,0.9973544973544973,1.7439157279041952,5096,45,6.0,1e-09,1.9091364144936658,A1,B1,C1,II,0.438954991652873,0.9899494915611664,1.094741210223518
A1-B1-C1-r1,659,4,0.22,4.0,0.9954476479514416,1.7439157279041952,4572,45,4.666666666666667,0.4714045217910317,1.9091364144936658,A1,B1,C1,II,0.438954991652873,0.9899494915611664,1.094741210223518
A1-B1-C1-r1,424,8,0.28,4.0,0.9929245283018868,1.7439157279041952,4168,45,4.333333333333333,0.4714045217910317,1.9091364144936658,A1,B1,C1,II,0.438954991652873,0.9899494915611664,1.094741210223518
A1-B1-C1-r1,297,16,0.33,4.0,0.98989898989899,1.7439157279041952,3451,45,4.0,1e-09,1.9091364144936658,A1,B1,C1,II,0.438954991652873,0.9899494915611664,1.094741210223518
A1-B1-C1-r2,2000,1,0.04,7.0,0.999,2.738800175419945,6029,66,7.666666666666667,0.4714045217910317,1.4320435687156043,A1,B1,C1,II,0.43207223879163537,0.2828427118746191,0.5228726000413764
A1-B1-C1-r2,1111,2,0.15,6.0,0.9981998199819982,2.738800175419945,5129,66,6.0,1e-09,1.4320435687156043,A1,B1,C1,II,0.43207223879163537,0.2828427118746191,0.5228726000413764
A1-B1-C1-r2,661,4,0.24,5.0,0.9969742813918305,2.738800175419945,4627,66,5.0,1e-09,1.4320435687156043,A1,B1,C1,II,0.43207223879163537,0.2828427118746191,0.5228726000413764
A1-B1-C1-r2,424,8,0.33,4.0,0.9952830188679245,2.738800175419945,4201,66,4.0,1e-09,1.4320435687156043,A1,B1,C1,II,0.43207223879163537,0.2828427118746191,0.5228726000413764
A1-B1-C1-r2,301,16,0.41,3.0,0.9933554817275747,2.738800175419945,3500,66,4.0,1e-09,1.4320435687156043,A1,B1,C1,II,0.43207223879163537,0.2828427118746191,0.5228726000413764
A1-B1-C1-r3,2000,1,0.03,7.0,0.998,1.170107811945227,6539,51,6.666666666666667,0.4714045217910317,1.3610718186295716,A1,B1,C1,I,0.3141307003807452,0.28284271187461874,1.163202061156125
A1-B1-C1-r3,1107,2,0.12,6.0,0.996386630532972,1.170107811945227,5633,51,5.666666666666667,0.4714045217910317,1.3610718186295716,A1,B1,C1,I,0.3141307003807452,0.28284271187461874,1.163202061156125
A1-B1-C1-r3,657,4,0.21,5.0,0.9939117199391172,1.170107811945227,5107,51,5.0,1e-09,1.3610718186295716,A1,B1,C1,I,0.3141307003807452,0.28284271187461874,1.163202061156125
A1-B1-C1-r3,403,8,0.31,4.0,0.9900744416873449,1.170107811945227,4617,51,4.0,1e-09,1.3610718186295716,A1,B1,C1,I,0.3141307003807452,0.28284271187461874,1.163202061156125
A1-B1-C1-r3,287,16,0.41,4.0,0.9860627177700348,1.170107811945227,3740,51,4.0,1e-09,1.3610718186295716,A1,B1,C1,I,0.3141307003807452,0.28284271187461874,1.163202061156125
A1-B1-C1-r4,2000,1,0.05,6.0,1.0,1.052509311356187,7724,90,6.333333333333333,0.4714045217910317,1.4035496399005563,A1,B1,C1,I,0.2684166886710425,0.7071067796865474,1.3335270526890106
A1-B1-C1-r4,1093,2,0.15,4.0,1.0,1.052509311356187,6790,90,4.666666666666667,0.4714045217910317,1.4035496399005563,A1,B1,C1,I,0.2684166886710425,0.7071067796865474,1.3335270526890106
A1-B1-C1-r4,624,4,0.24,4.0,1.0,1.052509311356187,6218,90,4.0,1e-09,1.4035496399005563,A1,B1,C1,I,0.2684166886710425,0.7071067796865474,1.3335270526890106
A1-B1-C1-r4,379,8,0.33,4.0,1.0,1.052509311356187,5644,90,4.0,1e-09,1.4035496399005563,A1,B1,C1,I,0.2684166886710425,0.7071067796865474,1.3335270526890106
A1-B1-C1-r4,258,16,0.4,3.0,1.0,1.052509311356187,4347,90,3.6666666666666665,0.4714045217910317,1.4035496399005563,A1,B1,C1,I,0.2684166886710425,0.7071067796865474,1.3335270526890106
A1-B1-C2-r0,2000,1,0.03,10.0,0.983,0.722618072860144,4208,18,11.0,1e-09,1.1663672472485698,A1,B1,C2,I,0.5485786794668177,0.0,1.6140853530441788
A1-B1-C2-r0,1162,2,0.16,8.0,0.9707401032702238,0.722618072860144,3364,18,8.0,0.816496581927726,1.1663672472485698,A1,B1,C2,I,0.5485786794668177,0.0,1.6140853530441788
A1-B1-C2-r0,722,4,0.22,6.0,0.9529085872576177,0.722618072860144,2898,18,6.0,1e-09,1.1663672472485698,A1,B1,C2,I,0.5485786794668177,0.0,1.6140853530441788
A1-B1-C2-r0,481,8,0.28,5.0,0.9293139293139293,0.722618072860144,2591,18,5.0,1e-09,1.1663672472485698,A1,B1,C2,I,0.5485786794668177,0.0,1.6140853530441788
A1-B1-C2-r0,398,16,0.32,4.0,0.914572864321608,0.722618072860144,2270,18,4.0,1e-09,1.1663672472485698,A1,B1,C2,I,0.5485786794668177,0.0,1.6140853530441788
A1-B1-C2-r1,2000,1,0.03,7.0,0.9975,0.9201031513995191,6227,54,8.0,1e-09,1.5819573581946174,A1,B1,C2,I,0.27829150526767343,0.8485281356238568,1.7193260948931512
A1-B1-C2-r1,1105,2,0.13,5.0,0.995475113122172,0.9201031513995191,5322,54,6.333333333333333,0.4714045217910317,1.5819573581946174,A1,B1,C2,I,0.27829150526767343,0.8485281356238568,1.7193260948931512
A1-B1-C2-r1,645,4,0.21,5.0,0.9922480620155039,0.9201031513995191,4798,54,4.666666666666667,0.4714045217910317,1.5819573581946174,A1,B1,C2,I,0.27829150526767343,0.8485281356238568,1.7193260948931512
A1-B1-C2-r1,398,8,0.3,4.0,0.9874371859296482,0.9201031513995191,4354,54,4.0,1e-09,1.5819573581946174,A1,B1,C2,I,0.27829150526767343,0.8485281356238568,1.7193260948931512
A1-B1-C2-r1,286,16,0.37,4.0,0.9825174825174825,0.9201031513995191,3570,54,3.6666666666666665,0.4714045217910317,1.5819573581946174,A1,B1,C2,I,0.27829150526767343,0.8485281356238568,1.7193260948931512
A1-B1-C2-r2,2000,1,0.03,9.0,0.9915,1.4587400604361305,4832,36,10.0,1.4142135633730952,0.9482263317785853,A1,B1,C2,I,0.5034700643615089,0.4242640680119284,0.6500310490513895
A1-B1-C2-r2,1136,2,0.11,7.0,0.9850352112676056,1.4587400604361305,3958,36,6.666666666666667,0.4714045217910317,0.9482263317785853,A1,B1,C2,I,0.5034700643615089,0.4242640680119284,0.6500310490513895
A1-B1-C2-r2,695,4,0.18,6.0,0.9755395683453237,1.4587400604361305,3480,36,5.0,1e-09,0.9482263317785853,A1,B1,C2,I,0.5034700643615089,0.4242640680119284,0.6500310490513895
A1-B1-C2-r2,467,8,0.24,4.0,0.9635974304068522,1.4587400604361305,3166,36,5.0,1e-09,0.9482263317785853,A1,B1,C2,I,0.5034700643615089,0.4242640680119284,0.6500310490513895
A1-B1-C2-r2,360,16,0.29,4.0,0.9527777777777777,1.4587400604361305,2714,36,3.6666666666666665,0.4714045217910317,0.9482263317785853,A1,B1,C2,I,0.5034700643615089,0.4242640680119284,0.6500310490513895
A1-B1-C2-r3,2000,1,0.04,8.0,0.999,0.5759280178866132,6833,78,7.0,1e-09,1.5850615855935168,A1,B1,C2,II,0.3599076891201685,0.565685423749238,2.7521869684512876
A1-B1-C2-r3,1097,2,0.14,6.0,0.9990884229717412,0.5759280178866132,5913,78,5.333333333333333,0.4714045217910317,1.5850615855935168,A1,B1,C2,II,0.3599076891201685,0.565685423749238,2.7521869684512876
A1-B1-C2-r3,633,4,0.23,5.0,0.9984202211690363,0.5759280178866132,5383,78,4.666666666666667,0.4714045217910317,1.5850615855935168,A1,B1,C2,II,0.3599076891201685,0.565685423749238,2.7521869684512876
