tarea,genealogia,rule_id,brazo,seed,params_coinciden,clase_csv_reproducida,clase_vieja,clase_corregida,cambia_clase,pendiente_vieja,pendiente_corregida,z_agg_vieja,z_agg_corregida,diam_viejo,diam_corregido,n_cajas_viejo,n_cajas_corregido
presupuesto_emergente,,A2-B0-C2-r8,C2-random,90988,True,True,I,I,False,0.6295300469323164,0.6295300469323164,0.4242640679619285,0.4242640679619285,"[13.0, 9.0, 7.0, 5.0, 5.0]","[13.0, 9.0, 7.0, 5.0, 5.0]","[2000, 1189, 742, 532, 403]","[2000, 1189, 742, 532, 403]"
presupuesto_emergente,,A2-B0-C2-r9,C0,91085,True,True,I,I,False,0.3358387624210485,0.3358387624210485,0.4242640678119285,0.4242640678119285,"[8.0, 6.0, 5.0, 5.0, 4.0]","[8.0, 6.0, 5.0, 5.0, 4.0]","[2000, 1119, 667, 433, 307]","[2000, 1119, 667, 433, 307]"
presupuesto_emergente,,A2-B0-C2-r9,C2-budget,91085,True,True,I,I,False,0.513204601572756,0.513204601572756,0.4242640678119288,0.4242640678119288,"[10.0, 7.0, 6.0, 4.0, 4.0]","[10.0, 7.0, 6.0, 4.0, 4.0]","[2000, 1131, 666, 442, 308]","[2000, 1131, 666, 442, 308]"
presupuesto_emergente,,A2-B0-C2-r9,C2-hard,91085,True,True,I,I,False,0.506836833685659,0.5526996557990965,0.527791685852937,0.7778174580302022,"[11.0, 7.0, 6.0, 5.0, 4.0]","[12.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1122, 657, 433, 312]","[2000, 1122, 658, 440, 317]"
presupuesto_emergente,,A2-B0-C2-r9,C2-random,91085,True,True,I,I,False,0.5716337667758997,0.5998978939275358,0.7071067796865472,0.42426406781192816,"[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 5.0, 4.0, 4.0]","[2000, 1141, 701, 475, 352]","[2000, 1138, 694, 453, 348]"
presupuesto_soporte,,A2-B0-C2-r0,C0,90212,True,True,I,I,False,0.26921100835767114,0.26921100835767114,0.5656854237492382,0.5656854237492382,"[6.0, 5.0, 4.0, 3.0, 4.0]","[6.0, 5.0, 4.0, 3.0, 4.0]","[2000, 1086, 623, 387, 260]","[2000, 1086, 623, 387, 260]"
presupuesto_soporte,,A2-B0-C2-r0,C2-budget-original,90212,True,True,I,I,False,0.5368381476109932,0.5368381476109932,0.40868259778544813,0.40868259778544813,"[12.0, 7.0, 6.0, 5.0, 4.0]","[12.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1140, 679, 430, 302]","[2000, 1140, 679, 430, 302]"
presupuesto_soporte,,A2-B0-C2-r0,C2-budget-soporte,90212,True,True,I,I,False,0.59018124506324,0.59018124506324,0.12700012695180335,0.12700012695180335,"[12.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1136, 666, 428, 307]","[2000, 1136, 666, 428, 307]"
presupuesto_soporte,,A2-B0-C2-r0,C2-hard,90212,True,True,III,III,False,1.0222716796930538,1.0222716796930538,0.6846845938711765,0.6846845938711765,"[17.0, 11.0, 7.0, 5.0, 4.0]","[17.0, 11.0, 7.0, 5.0, 4.0]","[2000, 1236, 818, 600, 476]","[2000, 1236, 818, 600, 476]"
presupuesto_soporte,,A2-B0-C2-r0,C2-random,90212,True,True,I,I,False,0.5338111994662628,0.5338111994662628,1.0176896338095727,1.0176896338095727,"[11.0, 8.0, 7.0, 5.0, 4.0]","[11.0, 8.0, 7.0, 5.0, 4.0]","[2000, 1151, 695, 444, 318]","[2000, 1151, 695, 444, 318]"
presupuesto_soporte,,A2-B0-C2-r1,C0,90309,True,True,II,II,False,0.38765887794921544,0.38765887794921544,0.636396101792893,0.636396101792893,"[9.0, 6.0, 5.0, 5.0, 4.0]","[9.0, 6.0, 5.0, 5.0, 4.0]","[2000, 1131, 660, 437, 303]","[2000, 1131, 660, 437, 303]"
presupuesto_soporte,,A2-B0-C2-r1,C2-budget-original,90309,True,True,II,II,False,0.4398975726681448,0.439311337763677,0.28284271187461874,0.28284271187461874,"[10.0, 6.0, 5.0, 5.0, 4.0]","[10.0, 6.0, 5.0, 5.0, 4.0]","[2000, 1136, 677, 441, 311]","[2000, 1136, 677, 441, 310]"
presupuesto_soporte,,A2-B0-C2-r1,C2-budget-soporte,90309,True,True,II,II,False,0.4231532315413798,0.4231532315413798,0.9899494915611664,0.9899494915611664,"[9.0, 7.0, 6.0, 5.0, 4.0]","[9.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1138, 678, 450, 322]","[2000, 1138, 678, 450, 322]"
presupuesto_soporte,,A2-B0-C2-r1,C2-hard,90309,True,True,I,I,False,0.45500667849737364,0.45500667849737364,0.5656854237492379,0.5656854237492379,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1135, 667, 433, 299]","[2000, 1135, 667, 433, 299]"
presupuesto_soporte,,A2-B0-C2-r1,C2-random,90309,True,True,II,II,False,0.4252743255896913,0.4252743255896913,0.7071067796865472,0.7071067796865472,"[9.0, 7.0, 5.0, 5.0, 4.0]","[9.0, 7.0, 5.0, 5.0, 4.0]","[2000, 1154, 691, 448, 316]","[2000, 1154, 691, 448, 316]"
presupuesto_soporte,,A2-B0-C2-r10,C0,91182,True,True,I,I,False,0.2732071268712376,0.2732071268712376,0.28284271187461874,0.28284271187461874,"[7.0, 5.0, 5.0, 4.0, 4.0]","[7.0, 5.0, 5.0, 4.0, 4.0]","[2000, 1102, 654, 426, 268]","[2000, 1102, 654, 426, 268]"
presupuesto_soporte,,A2-B0-C2-r10,C2-budget-original,91182,True,True,II,II,False,0.4380073425050708,0.4380073425050708,0.7071067796865472,0.7071067796865472,"[10.0, 7.0, 5.0, 5.0, 4.0]","[10.0, 7.0, 5.0, 5.0, 4.0]","[2000, 1119, 665, 408, 272]","[2000, 1119, 665, 408, 272]"
presupuesto_soporte,,A2-B0-C2-r10,C2-budget-soporte,91182,True,True,I,I,False,0.49618990258061296,0.49618990258061296,0.7071067796865476,0.7071067796865476,"[10.0, 7.0, 4.0, 4.0, 4.0]","[10.0, 7.0, 4.0, 4.0, 4.0]","[2000, 1119, 666, 416, 277]","[2000, 1119, 666, 416, 277]"
presupuesto_soporte,,A2-B0-C2-r10,C2-hard,91182,True,True,II,II,False,0.4029874034999452,0.4029874034999452,0.2828427118746191,0.2828427118746191,"[9.0, 7.0, 6.0, 5.0, 4.0]","[9.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1121, 661, 428, 289]","[2000, 1121, 661, 428, 289]"
presupuesto_soporte,,A2-B0-C2-r10,C2-random,91182,True,True,I,I,False,0.4580428947310303,0.4993481221082171,0.9899494915611667,0.9899494915611664,"[10.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1130, 677, 429, 305]","[2000, 1132, 672, 440, 298]"
presupuesto_soporte,,A2-B0-C2-r11,C0,91279,True,True,I,I,False,0.2724370607454666,0.2724370607454666,0.494974745855583,0.494974745855583,"[7.0, 5.0, 5.0, 4.0, 4.0]","[7.0, 5.0, 5.0, 4.0, 4.0]","[2000, 1113, 631, 409, 273]","[2000, 1113, 631, 409, 273]"
presupuesto_soporte,,A2-B0-C2-r11,C2-budget-original,91279,True,True,I,I,False,0.5405177596869428,0.5415519405741293,0.2449489739783178,0.2449489739783178,"[11.0, 7.0, 6.0, 4.0, 4.0]","[11.0, 7.0, 6.0, 4.0, 4.0]","[2000, 1127, 670, 408, 295]","[2000, 1127, 670, 413, 295]"
presupuesto_soporte,,A2-B0-C2-r11,C2-budget-soporte,91279,True,True,II,II,False,0.4485112357942633,0.44858168686234756,0.3535533899182736,0.3535533899182736,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1140, 663, 418, 296]","[2000, 1139, 662, 418, 296]"
presupuesto_soporte,,A2-B0-C2-r11,C2-hard,91279,True,True,I,I,False,0.6382654081105734,0.6382654081105734,0.3535533899182736,0.3535533899182736,"[12.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1150, 718, 467, 356]","[2000, 1150, 718, 467, 356]"
presupuesto_soporte,,A2-B0-C2-r11,C2-random,91279,True,True,I,I,False,0.47361676477823894,0.5711928990678244,0.8485281360238572,0.35523034929582076,"[10.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1151, 690, 448, 327]","[2000, 1146, 697, 460, 323]"
presupuesto_soporte,,A2-B0-C2-r12,C0,91376,True,True,I,I,False,0.5349293022405287,0.5331577331646654,0.8106343977275561,0.8106343977275561,"[10.0, 7.0, 5.0, 4.0, 4.0]","[10.0, 7.0, 5.0, 4.0, 4.0]","[2000, 1136, 686, 422, 334]","[2000, 1136, 686, 416, 334]"
presupuesto_soporte,,A2-B0-C2-r12,C2-budget-original,91376,True,True,III,III,False,0.8105492909172464,0.8105492909172464,0.9554096728699587,0.9554096728699587,"[19.0, 14.0, 10.0, 6.0, 5.0]","[19.0, 14.0, 10.0, 6.0, 5.0]","[2000, 1174, 726, 491, 360]","[2000, 1174, 726, 491, 360]"
presupuesto_soporte,,A2-B0-C2-r12,C2-budget-soporte,91376,True,True,III,III,False,0.7773108536746739,0.7773108536746739,0.5690393428043317,0.5690393428043317,"[19.0, 13.0, 8.0, 6.0, 5.0]","[19.0, 13.0, 8.0, 6.0, 5.0]","[2000, 1178, 741, 475, 340]","[2000, 1178, 741, 475, 340]"
presupuesto_soporte,,A2-B0-C2-r12,C2-hard,91376,True,True,III,III,False,0.9602619260502044,0.9602619260502044,0.4175530703973287,0.47939327571660295,"[20.0, 12.0, 9.0, 6.0, 5.0]","[20.0, 12.0, 9.0, 6.0, 5.0]","[2000, 1250, 810, 592, 482]","[2000, 1250, 810, 592, 482]"
presupuesto_soporte,,A2-B0-C2-r12,C2-random,91376,True,True,III,III,False,0.9332866920485474,0.9545058391696121,3.6268569249355123,1.7748488238643467,"[24.0, 15.0, 10.0, 7.0, 5.0]","[23.0, 15.0, 10.0, 6.0, 5.0]","[2000, 1187, 746, 502, 386]","[2000, 1188, 754, 499, 388]"
presupuesto_soporte,,A2-B0-C2-r13,C0,91473,True,True,I,I,False,0.2785749309628757,0.27852947330451633,0.9899494915611667,0.9899494915611667,"[7.0, 5.0, 5.0, 4.0, 4.0]","[7.0, 5.0, 5.0, 4.0, 4.0]","[2000, 1095, 636, 404, 284]","[2000, 1095, 635, 404, 284]"
presupuesto_soporte,,A2-B0-C2-r13,C2-budget-original,91473,True,True,I,I,False,0.5181158196592097,0.5181158196592097,0.42426406781192816,0.42426406781192816,"[11.0, 8.0, 5.0, 5.0, 4.0]","[11.0, 8.0, 5.0, 5.0, 4.0]","[2000, 1131, 658, 416, 289]","[2000, 1131, 658, 416, 289]"
presupuesto_soporte,,A2-B0-C2-r13,C2-budget-soporte,91473,True,True,I,I,False,0.5481189413090306,0.5481189413090306,0.21213203398096464,0.21213203398096464,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1135, 652, 407, 291]","[2000, 1135, 652, 407, 291]"
presupuesto_soporte,,A2-B0-C2-r13,C2-hard,91473,True,True,III,III,False,0.7636613357035101,0.7636613357035101,0.9899494915611664,0.9899494915611664,"[13.0, 9.0, 7.0, 5.0, 4.0]","[13.0, 9.0, 7.0, 5.0, 4.0]","[2000, 1218, 777, 546, 447]","[2000, 1218, 777, 546, 447]"
presupuesto_soporte,,A2-B0-C2-r13,C2-random,91473,True,True,I,I,False,0.5583715248302592,0.6135300724596351,1.979898983122333,1.5556349153104045,"[13.0, 8.0, 5.0, 5.0, 5.0]","[12.0, 9.0, 7.0, 5.0, 4.0]","[2000, 1162, 689, 451, 345]","[2000, 1154, 681, 459, 337]"
presupuesto_soporte,,A2-B0-C2-r14,C0,91570,True,True,II,II,False,0.4166471991652571,0.41669169866642003,0.8485281356238568,0.8485281356238568,"[7.0, 6.0, 4.0, 4.0, 3.0]","[7.0, 6.0, 4.0, 4.0, 3.0]","[2000, 1096, 635, 395, 270]","[2000, 1095, 635, 395, 270]"
presupuesto_soporte,,A2-B0-C2-r14,C2-budget-original,91570,True,True,II,II,False,0.40959406846423196,0.40959406846423196,0.4242640678119288,0.4242640678119288,"[10.0, 6.0, 6.0, 5.0, 4.0]","[10.0, 6.0, 6.0, 5.0, 4.0]","[2000, 1123, 655, 419, 276]","[2000, 1123, 655, 419, 276]"
presupuesto_soporte,,A2-B0-C2-r14,C2-budget-soporte,91570,True,True,I,I,False,0.4739984250404971,0.46747938694110863,0.28284271187461874,0.28284271187461874,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1123, 651, 413, 295]","[2000, 1123, 650, 412, 284]"
presupuesto_soporte,,A2-B0-C2-r14,C2-hard,91570,True,True,I,I,False,0.5753842016970598,0.5753842016970598,1.131370847498476,1.131370847498476,"[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1157, 687, 470, 326]","[2000, 1157, 687, 470, 326]"
presupuesto_soporte,,A2-B0-C2-r14,C2-random,91570,True,True,I,I,False,0.5723335664274203,0.553909206003285,1.4142135593730951,1.5556349153104045,"[11.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1147, 681, 467, 322]","[2000, 1138, 667, 450, 317]"
presupuesto_soporte,,A2-B0-C2-r15,C0,91667,True,True,I,I,False,0.27274764305199134,0.27274764305199134,0.5656854237492379,0.5656854237492379,"[7.0, 5.0, 5.0, 4.0, 4.0]","[7.0, 5.0, 5.0, 4.0, 4.0]","[2000, 1083, 622, 403, 270]","[2000, 1083, 622, 403, 270]"
presupuesto_soporte,,A2-B0-C2-r15,C2-budget-original,91667,True,True,II,II,False,0.38546599826836375,0.38546599826836375,0.5656854237492379,0.5656854237492379,"[9.0, 7.0, 5.0, 5.0, 4.0]","[9.0, 7.0, 5.0, 5.0, 4.0]","[2000, 1116, 645, 399, 259]","[2000, 1116, 645, 399, 259]"
presupuesto_soporte,,A2-B0-C2-r15,C2-budget-soporte,91667,True,True,II,II,False,0.4178661781773333,0.4178661781773333,0.7778174580302022,0.7778174580302022,"[9.0, 8.0, 5.0, 5.0, 4.0]","[9.0, 8.0, 5.0, 5.0, 4.0]","[2000, 1112, 644, 400, 271]","[2000, 1112, 644, 400, 271]"
presupuesto_soporte,,A2-B0-C2-r15,C2-hard,91667,True,True,I,I,False,0.6199585363751196,0.6199585363751196,0.707106779686548,0.707106779686548,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1163, 702, 483, 359]","[2000, 1163, 702, 483, 359]"
presupuesto_soporte,,A2-B0-C2-r15,C2-random,91667,True,True,II,II,False,0.44496768237689416,0.44496768237689416,0.8106343977275554,0.8106343977275554,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1130, 656, 416, 289]","[2000, 1130, 656, 416, 289]"
presupuesto_soporte,,A2-B0-C2-r16,C0,91764,True,True,I,I,False,0.27968307163521566,0.27968307163521566,0.5656854237492382,0.5656854237492382,"[7.0, 5.0, 4.0, 4.0, 4.0]","[7.0, 5.0, 4.0, 4.0, 4.0]","[2000, 1091, 635, 398, 272]","[2000, 1091, 635, 398, 272]"
presupuesto_soporte,,A2-B0-C2-r16,C2-budget-original,91764,True,True,III,III,False,0.9866078238516338,0.9866078238516338,10.563211203673864,10.563211203673864,"[32.0, 20.0, 14.0, 6.0, 6.0]","[32.0, 20.0, 14.0, 6.0, 6.0]","[2000, 1163, 695, 442, 321]","[2000, 1163, 695, 442, 321]"
presupuesto_soporte,,A2-B0-C2-r16,C2-budget-soporte,91764,True,True,IV,IV,False,0.8449287036053064,0.8449287036053064,5.565042377311045,5.565042377311045,"[28.0, 19.0, 13.0, 8.0, 6.0]","[28.0, 19.0, 13.0, 8.0, 6.0]","[2000, 1172, 695, 450, 316]","[2000, 1172, 695, 450, 316]"
presupuesto_soporte,,A2-B0-C2-r16,C2-hard,91764,True,True,III,III,False,1.1972406728320975,1.1972406728320975,0.4242640678119288,0.4242640678119288,"[20.0, 13.0, 10.0, 6.0, 5.0]","[20.0, 13.0, 10.0, 6.0, 5.0]","[2000, 1323, 945, 726, 633]","[2000, 1323, 945, 726, 633]"
presupuesto_soporte,,A2-B0-C2-r16,C2-random,91764,True,True,III,III,False,0.7610884199702436,0.7610884199702436,0.9209157730450579,0.9209157730450579,"[19.0, 13.0, 8.0, 6.0, 5.0]","[19.0, 13.0, 8.0, 6.0, 5.0]","[2000, 1173, 731, 474, 324]","[2000, 1173, 731, 474, 324]"
presupuesto_soporte,,A2-B0-C2-r17,C0,91861,True,True,I,I,False,0.4578788576356257,0.4578788576356257,0.2828427118746191,0.2828427118746191,"[9.0, 6.0, 5.0, 4.0, 4.0]","[9.0, 6.0, 5.0, 4.0, 4.0]","[2000, 1140, 688, 449, 331]","[2000, 1140, 688, 449, 331]"
presupuesto_soporte,,A2-B0-C2-r17,C2-budget-original,91861,True,True,I,I,False,0.5594119929818038,0.5594119929818038,0.2449489739783178,0.2449489739783178,"[14.0, 8.0, 7.0, 5.0, 5.0]","[14.0, 8.0, 7.0, 5.0, 5.0]","[2000, 1156, 704, 447, 321]","[2000, 1156, 704, 447, 321]"
presupuesto_soporte,,A2-B0-C2-r17,C2-budget-soporte,91861,True,True,I,I,False,0.5896445492186853,0.5896445492186853,0.669213041790246,0.669213041790246,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1155, 700, 459, 327]","[2000, 1155, 700, 459, 327]"
presupuesto_soporte,,A2-B0-C2-r17,C2-hard,91861,True,True,I,I,False,0.6662708204633462,0.6662708204633462,0.8485281356238566,0.8485281356238566,"[15.0, 9.0, 7.0, 5.0, 5.0]","[15.0, 9.0, 7.0, 5.0, 5.0]","[2000, 1178, 719, 486, 370]","[2000, 1178, 719, 486, 370]"
presupuesto_soporte,,A2-B0-C2-r17,C2-random,91861,True,True,III,III,False,0.7266287697051005,0.7266287697051005,0.8106343977275561,0.8106343977275561,"[14.0, 10.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[2000, 1164, 707, 485, 346]","[2000, 1164, 707, 485, 346]"
presupuesto_soporte,,A2-B0-C2-r18,C0,91958,True,True,I,I,False,0.3354995385135576,0.3353683592646962,0.4242640678119285,0.4242640678119285,"[8.0, 5.0, 5.0, 4.0, 4.0]","[8.0, 5.0, 5.0, 4.0, 4.0]","[2000, 1123, 659, 413, 284]","[2000, 1123, 659, 412, 284]"
presupuesto_soporte,,A2-B0-C2-r18,C2-budget-original,91958,True,True,III,III,False,0.7842197320983273,0.7842197320983273,1.6522118996169717,1.6522118996169717,"[23.0, 16.0, 10.0, 7.0, 6.0]","[23.0, 16.0, 10.0, 7.0, 6.0]","[2000, 1177, 704, 466, 335]","[2000, 1177, 704, 466, 335]"
presupuesto_soporte,,A2-B0-C2-r18,C2-budget-soporte,91958,True,True,III,III,False,0.7592051743503129,0.7592051743503129,1.1501963184844997,1.1501963184844997,"[19.0, 13.0, 8.0, 6.0, 5.0]","[19.0, 13.0, 8.0, 6.0, 5.0]","[2000, 1170, 691, 460, 326]","[2000, 1170, 691, 460, 326]"
presupuesto_soporte,,A2-B0-C2-r18,C2-hard,91958,True,True,III,III,False,0.9567646538848853,0.9567646538848853,0.46213484597507637,0.46213484597507637,"[18.0, 14.0, 10.0, 6.0, 5.0]","[18.0, 14.0, 10.0, 6.0, 5.0]","[2000, 1253, 832, 618, 500]","[2000, 1253, 832, 618, 500]"
presupuesto_soporte,,A2-B0-C2-r18,C2-random,91958,True,True,III,III,False,0.7907859492808619,0.7907859492808619,0.5130716551921332,0.5130716551921332,"[19.0, 13.0, 9.0, 6.0, 5.0]","[19.0, 13.0, 9.0, 6.0, 5.0]","[2000, 1173, 746, 491, 350]","[2000, 1173, 746, 491, 350]"
presupuesto_soporte,,A2-B0-C2-r19,C0,92055,True,True,II,II,False,0.3802416601172713,0.3802416601172713,0.28284271187461896,0.28284271187461896,"[8.0, 6.0, 5.0, 4.0, 4.0]","[8.0, 6.0, 5.0, 4.0, 4.0]","[2000, 1115, 660, 423, 297]","[2000, 1115, 660, 423, 297]"
presupuesto_soporte,,A2-B0-C2-r19,C2-budget-original,92055,True,True,II,II,False,0.3645996557697815,0.3645996557697815,0.42426406781192816,0.42426406781192816,"[8.0, 7.0, 5.0, 5.0, 4.0]","[8.0, 7.0, 5.0, 5.0, 4.0]","[2000, 1126, 670, 425, 310]","[2000, 1126, 670, 425, 310]"
presupuesto_soporte,,A2-B0-C2-r19,C2-budget-soporte,92055,True,True,II,II,False,0.37648708796428876,0.37648708796428876,0.4242640678119285,0.4242640678119285,"[8.0, 6.0, 5.0, 4.0, 4.0]","[8.0, 6.0, 5.0, 4.0, 4.0]","[2000, 1125, 667, 427, 291]","[2000, 1125, 667, 427, 291]"
presupuesto_soporte,,A2-B0-C2-r19,C2-hard,92055,True,True,II,II,False,0.40637041155988507,0.40637041155988507,0.5656854237492379,0.5656854237492379,"[9.0, 7.0, 5.0, 5.0, 4.0]","[9.0, 7.0, 5.0, 5.0, 4.0]","[2000, 1135, 673, 425, 289]","[2000, 1135, 673, 425, 289]"
presupuesto_soporte,,A2-B0-C2-r19,C2-random,92055,True,True,II,I,True,0.4218224320828249,0.48621798700203583,0.7071067799865476,0.353553389918274,"[9.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1142, 688, 455, 316]","[2000, 1147, 700, 464, 340]"
presupuesto_soporte,,A2-B0-C2-r2,C0,90406,True,True,II,II,False,0.3984998126249961,0.39843858506677376,0.6363961017928927,0.6363961017928927,"[7.0, 6.0, 5.0, 4.0, 3.0]","[7.0, 6.0, 5.0, 4.0, 3.0]","[2000, 1098, 619, 388, 250]","[2000, 1098, 618, 388, 250]"
presupuesto_soporte,,A2-B0-C2-r2,C2-budget-original,90406,True,True,I,I,False,0.5533360101113736,0.5533360101113736,0.42426406796192817,0.42426406796192817,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1132, 653, 415, 294]","[2000, 1132, 653, 415, 294]"
presupuesto_soporte,,A2-B0-C2-r2,C2-budget-soporte,90406,True,True,I,I,False,0.5970907414099884,0.5970907414099884,0.5656854237492379,0.5656854237492379,"[13.0, 8.0, 6.0, 5.0, 4.0]","[13.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1129, 650, 423, 301]","[2000, 1129, 650, 423, 301]"
presupuesto_soporte,,A2-B0-C2-r2,C2-hard,90406,True,True,III,III,False,0.8981925887843732,0.8981925887843732,2.404163050934261,2.404163050934261,"[17.0, 11.0, 7.0, 6.0, 4.0]","[17.0, 11.0, 7.0, 6.0, 4.0]","[2000, 1220, 790, 552, 428]","[2000, 1220, 790, 552, 428]"
presupuesto_soporte,,A2-B0-C2-r2,C2-random,90406,True,True,I,I,False,0.635256908494263,0.6346960149968824,0.4242640678119285,0.42426406781192816,"[13.0, 9.0, 6.0, 5.0, 4.0]","[13.0, 9.0, 7.0, 5.0, 4.0]","[2000, 1145, 708, 460, 307]","[2000, 1150, 701, 444, 318]"
presupuesto_soporte,,A2-B0-C2-r3,C0,90503,True,True,II,II,False,0.4415142106549435,0.4415142106549435,0.14142135593730937,0.14142135593730937,"[9.0, 6.0, 5.0, 4.0, 4.0]","[9.0, 6.0, 5.0, 4.0, 4.0]","[2000, 1130, 680, 448, 306]","[2000, 1130, 680, 448, 306]"
presupuesto_soporte,,A2-B0-C2-r3,C2-budget-original,90503,True,True,I,I,False,0.6441585468573986,0.6441585468573986,0.7071067798365476,0.7071067798365476,"[13.0, 9.0, 6.0, 5.0, 4.0]","[13.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1148, 691, 438, 327]","[2000, 1148, 691, 438, 327]"
presupuesto_soporte,,A2-B0-C2-r3,C2-budget-soporte,90503,True,True,I,I,False,0.4914708427944842,0.4914708427944842,0.21213203398096464,0.21213203398096464,"[12.0, 8.0, 6.0, 5.0, 5.0]","[12.0, 8.0, 6.0, 5.0, 5.0]","[2000, 1150, 700, 460, 315]","[2000, 1150, 700, 460, 315]"
presupuesto_soporte,,A2-B0-C2-r3,C2-hard,90503,True,True,III,III,False,0.7411183519859619,0.7411183519859619,0.3897472085538745,0.3897472085538745,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1174, 714, 508, 371]","[2000, 1174, 714, 508, 371]"
presupuesto_soporte,,A2-B0-C2-r3,C2-random,90503,True,True,I,I,False,0.539660458627776,0.5391172685655528,0.6570084502520134,0.6570084502520134,"[11.0, 8.0, 7.0, 5.0, 4.0]","[11.0, 8.0, 7.0, 5.0, 4.0]","[2000, 1157, 694, 457, 323]","[2000, 1157, 694, 455, 323]"
presupuesto_soporte,,A2-B0-C2-r4,C0,90600,True,True,II,II,False,0.3883356451675558,0.3883356451675558,0.5656854237492379,0.5656854237492379,"[9.0, 6.0, 5.0, 5.0, 4.0]","[9.0, 6.0, 5.0, 5.0, 4.0]","[2000, 1135, 706, 447, 303]","[2000, 1135, 706, 447, 303]"
presupuesto_soporte,,A2-B0-C2-r4,C2-budget-original,90600,True,True,II,II,False,0.42264780660823803,0.42264780660823803,0.14142135593730937,0.14142135593730937,"[9.0, 7.0, 6.0, 5.0, 4.0]","[9.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1133, 682, 444, 323]","[2000, 1133, 682, 444, 323]"
presupuesto_soporte,,A2-B0-C2-r4,C2-budget-soporte,90600,True,True,I,I,False,0.46392361099358775,0.46392361099358775,0.14142135593730937,0.14142135593730937,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1135, 687, 449, 306]","[2000, 1135, 687, 449, 306]"
presupuesto_soporte,,A2-B0-C2-r4,C2-hard,90600,True,True,I,I,False,0.6201792798229797,0.6201792798229797,0.28284271187461874,0.28284271187461874,"[13.0, 8.0, 6.0, 5.0, 4.0]","[13.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1136, 692, 450, 319]","[2000, 1136, 692, 450, 319]"
presupuesto_soporte,,A2-B0-C2-r4,C2-random,90600,True,True,I,I,False,0.47709186332847064,0.47709186332847064,0.14142135593730976,0.14142135593730976,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1153, 704, 445, 335]","[2000, 1153, 704, 445, 335]"
presupuesto_soporte,,A2-B0-C2-r5,C0,90697,True,True,II,II,False,0.44196596147341555,0.44196596147341555,0.4242640678119285,0.4242640678119285,"[9.0, 7.0, 5.0, 5.0, 4.0]","[9.0, 7.0, 5.0, 5.0, 4.0]","[2000, 1147, 689, 454, 344]","[2000, 1147, 689, 454, 344]"
presupuesto_soporte,,A2-B0-C2-r5,C2-budget-original,90697,True,True,I,I,False,0.5249411830196604,0.5249411830196604,1.0253048308267434,1.0253048308267434,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1162, 702, 459, 334]","[2000, 1162, 702, 459, 334]"
