test,condicion,rule_id,seed,N_sistema,pendiente,pendiente_null,z_agg,clase,holon_ratio,n_aristas_b1,grado_medio_b1,diam_b1,giant_b1,diam_por_escala,ncajas_por_escala,K,J,noise,meandeg,dt,kcap_base,kcap_media_emp,kcap_sd,kcap_cv,kcap_min,kcap_max,grado_inicial_medio
P3-het,HET-rango,A2-B0-C2-r1,90309,2000,0.5975319833257221,0.6876264409337185,0.1948736042769376,I,2.159907032384944,3602,3.602,13.0,0.9775,13|8|6|5|5,2000|1186|748|507|392,7,0.688,0.281,5.78,5.01,6,5.9685,2.0023755267182026,0.3354905799980234,3,9,5.78
P3-het,HET-rango,A2-B0-C2-r2,90406,2000,0.6290664355998159,0.7039267468819262,0.8485281356238566,I,1.3523946430022322,3717,3.717,11.0,0.969,11|8|6|5|4,2000|1194|754|526|422,7,0.508,0.259,7.01,5.0,6,5.9335,1.8047375848028435,0.30416071202542233,3,8,7.01
P3-het,HET-rango,A2-B0-C2-r3,90503,2000,0.7011203385601026,0.6482411575280483,1.4142135593730956,III,1.8692006777953947,3593,3.593,13.0,0.974,13|9|8|5|4,2000|1175|739|520|381,5,0.66,0.313,5.34,5.13,6,5.9345,1.9852480323627069,0.3345265873051996,3,9,5.34
P3-het,HET-rango,A2-B0-C2-r4,90600,2000,0.7033124954149645,0.7029383247902531,0.30177810095619256,III,4.531976996944321,3583,3.583,13.0,0.984,13|9|6|5|4,2000|1167|749|521|365,5,0.561,0.109,5.18,4.75,6,6.0035,1.9880864543575565,0.33115456889440437,3,9,5.18
P3-het,HET-rango,A2-B0-C2-r5,90697,2000,0.609327241874486,0.7584280140142801,0.889752832842098,I,2.2311108449637964,3511,3.511,12.0,0.9795,12|7|6|5|4,2000|1181|734|503|377,5,0.769,0.338,4.97,5.12,6,5.9955,2.010343192094325,0.3353086801925319,3,9,4.97
P3-het,HET-rango,A2-B0-C2-r6,90794,2000,0.5639279735950258,0.7077351955640399,0.7727406601312548,I,1.6466154717589514,3734,3.734,10.0,0.966,10|7|6|5|4,2000|1215|794|562|433,5,0.407,0.249,7.4,5.19,6,5.984,2.005179293729117,0.3350901226151599,3,9,7.4
P3-het,HET-rango,A2-B0-C2-r7,90891,2000,0.5877816445655817,0.630101365192629,1.3435028817794403,I,1.6908977059710897,3731,3.731,10.0,0.976,10|9|7|5|4,2000|1199|761|529|407,7,0.503,0.225,7.25,5.32,6,6.034,1.9821311762847584,0.3284937315685712,3,9,7.25
P3-het,HET-rango,A2-B0-C2-r8,90988,2000,0.6445397983379357,0.7003448494965702,0.4949747458555834,I,1.9252243267744107,3255,3.255,14.0,0.9705,14|10|6|6|5,2000|1200|749|521|398,6,0.544,0.107,4.18,5.41,6,6.0065,1.9822859909710304,0.33002347306601687,3,9,4.18
P3-het,HET-rango,A2-B0-C2-r9,91085,2000,0.608111855168564,0.7022292404246648,0.4898979479566356,I,3.0239433583553996,3643,3.643,11.0,0.982,11|9|7|5|4,2000|1162|721|506|369,5,0.397,0.121,5.37,6.13,6,6.0415,1.9916771199167802,0.329665996841311,3,9,5.37
P3-het,HET-rango,A2-B0-C2-r10,91182,2000,0.6456446338810536,0.6750910691305575,0.47771631615155596,I,3.561938215220119,3647,3.647,12.0,0.9815,12|8|6|5|4,2000|1177|761|512|381,5,0.441,0.133,6.34,5.57,6,5.9515,2.0305535575305567,0.34118349282207117,3,9,6.34
P3-het,HET-rango,A2-B0-C2-r11,91279,2000,0.7126140067908813,0.7201035649301457,0.3863703299156272,III,1.8245555624639433,3714,3.714,13.0,0.9775,13|8|6|5|4,2000|1205|775|513|420,8,0.561,0.315,6.93,6.02,6,6.0,1.9954949260772377,0.33258248767953963,3,9,6.93
P3-het,HET-rango,A2-B0-C2-r12,91376,2000,0.6504441540341781,0.7086916196971045,0.44293887238655094,I,2.206046796135654,3498,3.498,12.0,0.9715,12|8|7|5|4,2000|1193|745|515|402,7,0.369,0.176,5.34,5.81,6,5.9755,2.008208094297003,0.33607364978612714,3,9,5.34
P3-het,HET-rango,A2-B0-C2-r13,91473,2000,0.6413175496306657,0.6817823535982988,0.9899494915611664,I,1.959742345678444,3743,3.743,11.0,0.971,11|9|6|5|4,2000|1203|748|521|403,7,0.527,0.286,7.06,5.96,6,6.0375,2.0027715171731395,0.33172199042205214,3,9,7.06
P3-het,HET-rango,A2-B0-C2-r14,91570,2000,0.6539997211444161,0.6497081537544506,0.8485281356238566,I,1.568945139945675,3725,3.725,11.0,0.973,11|9|6|5|4,2000|1197|752|522|422,7,0.47,0.192,6.75,6.2,6,6.022,1.968379028540997,0.32686466764214495,3,9,6.75
P3-het,HET-rango,A2-B0-C2-r0,90212,4000,0.7504410664469421,0.6964060097415142,0.28284271187461874,III,2.1752175221280083,7687,3.844,13.0,0.96825,13|9|6|5|4,4000|2385|1566|1089|827,4,0.404,0.234,7.64,12.9,6,6.01475,1.9865881398770104,0.33028607005727756,3,9,7.64
P3-het,HET-rango,A2-B0-C2-r1,90309,4000,0.6696887679008602,0.5506255810858964,0.565685424349238,I,2.1409519557424512,7499,3.749,15.0,0.97925,15|9|7|5|5,4000|2341|1499|973|743,7,0.688,0.281,5.78,12.74,6,6.00625,1.995798320848076,0.3322869212650283,3,9,5.78
P3-het,HET-rango,A2-B0-C2-r2,90406,4000,0.6127158922034599,0.6756575797903367,0.6363961017928927,I,1.8180461997469277,7648,3.824,13.0,0.97725,13|9|6|5|5,4000|2387|1523|1029|758,7,0.508,0.259,7.01,12.57,6,6.03425,1.9942610003457424,0.33049028468256075,3,9,7.01
P3-het,HET-rango,A2-B0-C2-r3,90503,4000,0.7061085129457426,0.5942853355867803,0.6692130419402459,III,2.230871467927475,7267,3.634,15.0,0.9795,15|10|6|5|5,4000|2336|1480|1009|748,5,0.66,0.313,5.34,12.25,6,5.96825,1.9867667043465371,0.3328893233940497,3,9,5.34
P3-het,HET-rango,A2-B0-C2-r4,90600,4000,0.5385229554523484,0.6414104902608309,0.6010407629398153,I,5.6175177250661115,7240,3.62,13.0,0.9815,13|8|6|6|5,4000|2345|1470|997|758,5,0.561,0.109,5.18,11.34,6,6.0195,1.9799292285331818,0.32891921729930756,3,9,5.18
P3-het,HET-rango,A2-B0-C2-r5,90697,4000,0.6742241820021175,0.6623460729677683,0.5277916858529366,I,2.0660290805076733,7078,3.539,14.0,0.978,14|10|7|5|5,4000|2364|1479|1013|774,5,0.769,0.338,4.97,12.59,6,6.038,1.992374462795586,0.32997258409996455,3,9,4.97
P3-het,HET-rango,A2-B0-C2-r6,90794,4000,0.7275313436357986,0.7664862596670345,0.6380730611704392,III,1.9452451648852367,7572,3.786,12.0,0.9725,12|10|6|5|4,4000|2393|1560|1077|828,5,0.407,0.249,7.4,12.42,6,5.99425,1.9964260410794084,0.3330568529973572,3,9,7.4
P3-het,HET-rango,A2-B0-C2-r7,90891,4000,0.7240101150642407,0.7499036079373144,0.4242640678119285,III,1.9467455281861767,7356,3.678,14.0,0.97075,14|10|7|5|5,4000|2410|1569|1098|866,7,0.503,0.225,7.25,11.95,6,5.97075,2.0432558423995757,0.342210918628242,3,9,7.25
P3-het,HET-rango,A2-B0-C2-r8,90988,4000,0.684852960545581,0.6571184186244731,0.8485281356238566,I,3.3410780248528766,6554,3.277,17.0,0.9745,17|9|8|6|5,4000|2373|1485|1031|739,6,0.544,0.107,4.18,13.89,6,6.008,1.9712777582065901,0.3281088146149451,3,9,4.18
P3-het,HET-rango,A2-B0-C2-r9,91085,4000,0.6256605231910052,0.6182445403841136,0.14142135593730976,I,3.278216824856176,7154,3.577,13.0,0.979,13|10|7|5|5,4000|2355|1453|977|760,5,0.397,0.121,5.37,15.19,6,5.99125,2.0035402260748345,0.334411053799263,3,9,5.37
P3-het,HET-rango,A2-B0-C2-r10,91182,4000,0.6984214582316508,0.6591711337417453,0.6363961017928924,I,2.8456053730637727,7508,3.754,13.0,0.98125,13|9|6|5|4,4000|2380|1491|973|757,5,0.441,0.133,6.34,15.09,6,5.97275,2.006117503412998,0.3358783648090073,3,9,6.34
P3-het,HET-rango,A2-B0-C2-r11,91279,4000,0.5840382896695844,0.6638345024533815,0.9554326323031124,I,1.9539636747960845,7515,3.757,12.0,0.978,12|9|7|5|5,4000|2387|1517|1058|800,8,0.561,0.315,6.93,13.7,6,5.98925,2.000033609092607,0.33393723906876605,3,9,6.93
P3-het,HET-rango,A2-B0-C2-r12,91376,4000,0.6903075581012752,0.6030474081944432,0.2449489739783178,I,1.9990966896156241,7107,3.554,14.0,0.9795,14|9|7|6|4,4000|2339|1468|1016|747,7,0.369,0.176,5.34,11.32,6,5.99925,1.9784462179953235,0.3297822591149433,3,9,5.34
P3-het,HET-rango,A2-B0-C2-r13,91473,4000,0.5737670888882346,0.6691525503419816,0.42426406781192816,I,1.5886050145263346,7379,3.689,13.0,0.97675,13|9|6|6|5,4000|2385|1548|1035|782,7,0.527,0.286,7.06,14.81,6,5.989,2.013176345976676,0.336145658035845,3,9,7.06
P3-het,HET-rango,A2-B0-C2-r14,91570,4000,0.739713197103876,0.6076696304927677,1.414213559523095,III,1.7431994166609068,7452,3.726,13.0,0.973,13|10|7|5|4,4000|2380|1526|1065|773,7,0.47,0.192,6.75,14.48,6,5.9375,1.987232686426026,0.33469182087175176,3,9,6.75
P3-het,HET-lognor,A2-B0-C2-r0,90212,1000,0.9906462212880418,1.1270093771012974,0.952055754264865,III,2.0821720506154158,1297,2.594,12.0,0.863,12|10|7|5|4,1000|672|469|371|335,4,0.404,0.234,7.64,2.46,6,5.996,5.3990725129414585,0.9004457159675547,1,52,7.64
P3-het,HET-lognor,A2-B0-C2-r1,90309,1000,1.1439089749521179,0.9062536849046048,1.8283240322871286,III,1.3742755426860618,1325,2.65,17.0,0.93,17|13|8|5|4,1000|638|442|315|274,7,0.688,0.281,5.78,2.4,6,5.997,5.926465304040849,0.9882383365083957,1,80,5.78
P3-het,HET-lognor,A2-B0-C2-r2,90406,1000,0.951905788528269,1.1640783402149164,1.5833750577088106,III,1.9364883284258234,1286,2.572,14.0,0.887,14|10|7|5|5,1000|672|461|371|315,7,0.508,0.259,7.01,2.43,6,6.005,5.484065553948093,0.9132498840879422,1,54,7.01
P3-het,HET-lognor,A2-B0-C2-r3,90503,1000,0.8359341167605271,0.9587018763015114,1.3005323458341915,III,1.970130005796949,1310,2.62,15.0,0.909,15|11|7|6|5,1000|646|433|320|264,5,0.66,0.313,5.34,2.47,6,5.996,5.321088610425502,0.8874397282230656,1,61,5.34
P3-het,HET-lognor,A2-B0-C2-r4,90600,1000,0.9163005269812124,1.0331367406171548,1.5589888342154976,IV,6.731793644309313,1241,2.482,13.0,0.881,13|12|8|6|4,1000|635|450|342|278,5,0.561,0.109,5.18,2.58,6,6.006,4.991789659030116,0.8311338093623236,1,34,5.18
P3-het,HET-lognor,A2-B0-C2-r5,90697,1000,1.0959596662717082,0.9435064672260886,1.8228961570085431,III,3.297992752986775,1211,2.422,18.0,0.886,18|13|10|7|4,1000|648|449|336|291,5,0.769,0.338,4.97,2.53,6,6.003,5.518422872524359,0.9192775066673927,1,51,4.97
P3-het,HET-lognor,A2-B0-C2-r6,90794,1000,0.884892378871467,1.1066158664773023,1.238275345327731,III,2.695420356101605,1374,2.748,11.0,0.888,11|10|7|5|4,1000|656|477|360|308,5,0.407,0.249,7.4,2.87,6,5.998,5.132250578449965,0.8556603165138321,1,50,7.4
P3-het,HET-lognor,A2-B0-C2-r7,90891,1000,0.9110424237960897,1.026789983074934,1.2243708339787978,III,1.7790249736460328,1324,2.648,13.0,0.89,13|9|8|5|4,1000|657|451|334|295,7,0.503,0.225,7.25,2.49,6,5.99,6.194021310909416,1.034060319016597,1,67,7.25
P3-het,HET-lognor,A2-B0-C2-r8,90988,1000,0.9192246907762978,1.0417850060625988,0.6380730613704391,III,3.817325711804704,1191,2.382,17.0,0.891,17|12|8|6|5,1000|628|425|308|262,6,0.544,0.107,4.18,2.7,6,6.001,5.4837030371820825,0.913798206495931,1,55,4.18
P3-het,HET-lognor,A2-B0-C2-r9,91085,1000,0.8048422712519047,0.9280143651143491,1.1641877879458298,III,3.043183310873995,1303,2.606,14.0,0.914,14|9|7|5|5,1000|639|429|327|264,5,0.397,0.121,5.37,3.11,6,5.999,5.394534178221508,0.8992389028540604,1,44,5.37
P3-het,HET-lognor,A2-B0-C2-r10,91182,1000,1.1766468331062387,1.166883108668752,0.9899494917861666,III,2.5855827066057837,1315,2.63,16.0,0.887,16|11|7|5|4,1000|655|460|344|314,5,0.441,0.133,6.34,2.55,6,6.002,5.943062846714646,0.9901804143143363,1,73,6.34
P3-het,HET-lognor,A2-B0-C2-r11,91279,1000,1.3025349808262447,1.1597257178176088,0.3190365308602197,III,2.467941009691427,1260,2.52,17.0,0.868,17|12|8|5|4,1000|663|473|375|326,8,0.561,0.315,6.93,2.61,6,6.004,5.902201623123357,0.9830449072490602,1,82,6.93
P3-het,HET-lognor,A2-B0-C2-r12,91376,1000,0.8176826417300478,1.0677247492724038,1.4470304998204493,III,3.6950187261883007,1246,2.492,15.0,0.913,15|10|8|6|5,1000|638|432|327|270,7,0.369,0.176,5.34,3.82,6,5.994,5.522315094233577,0.9213071561951247,1,57,5.34
P3-het,HET-lognor,A2-B0-C2-r13,91473,1000,0.9732253145918658,1.0328990492419088,1.2645120805930854,III,1.0978655616198667,1381,2.762,13.0,0.896,13|11|6|5|4,1000|654|457|351|273,7,0.527,0.286,7.06,3.83,6,5.994,5.279579907530523,0.8808107953838042,1,53,7.06
P3-het,HET-lognor,A2-B0-C2-r14,91570,1000,0.9622332914743187,1.194437332728107,1.2935817119497504,III,2.1143673570501726,1315,2.63,13.0,0.864,13|8|7|5|4,1000|669|474|360|324,7,0.47,0.192,6.75,3.24,6,5.999,6.683935891374183,1.114175011064208,1,126,6.75
P3-het,HET-lognor,A2-B0-C2-r0,90212,2000,1.0944460613433626,1.1289434218722207,0.8106343977275561,III,2.0812855202987146,2690,2.69,16.0,0.881,16|11|8|5|5,2000|1339|956|755|644,4,0.404,0.234,7.64,7.47,6,6.002,5.877584197610443,0.979270942620867,1,66,7.64
P3-het,HET-lognor,A2-B0-C2-r1,90309,2000,1.0236660658661596,0.9542374381417871,0.9192388136675115,III,1.4508939674792074,2603,2.603,16.0,0.9025,16|11|9|6|4,2000|1295|887|658|587,7,0.688,0.281,5.78,6.69,6,6.0005,5.513211382669814,0.9187919977784875,1,65,5.78
P3-het,HET-lognor,A2-B0-C2-r2,90406,2000,1.1059115889926772,0.9369611318733785,2.1213203390596425,III,1.5935377490198026,2677,2.677,16.0,0.8825,16|13|7|5|5,2000|1317|930|713|613,7,0.508,0.259,7.01,7.6,6,5.9975,5.6258771538312145,0.9380370410723159,1,55,7.01
P3-het,HET-lognor,A2-B0-C2-r3,90503,2000,0.8529430926117512,0.9226126234648777,0.5277916858529366,III,3.161388335273425,2664,2.664,15.0,0.908,15|10|7|6|5,2000|1277|883|674|557,5,0.66,0.313,5.34,7.05,6,5.9945,5.2653081343830195,0.8783565158700507,1,58,5.34
P3-het,HET-lognor,A2-B0-C2-r4,90600,2000,0.9072674928727992,0.9491461071582781,0.6346961825321922,IV,5.844462155761261,2550,2.55,17.0,0.9005,17|11|8|6|5,2000|1269|865|637|525,5,0.561,0.109,5.18,5.77,6,6.005,5.466349330220308,0.9102996386711587,1,60,5.18
P3-het,HET-lognor,A2-B0-C2-r5,90697,2000,1.0877940473283638,1.0396467383210808,0.21380899335851072,III,1.8088078654769766,2507,2.507,20.0,0.9075,20|13|10|6|5,2000|1273|867|654|569,5,0.769,0.338,4.97,5.2,6,6.0085,5.731180310372376,0.9538454373591373,1,87,4.97
P3-het,HET-lognor,A2-B0-C2-r6,90794,2000,1.2056178137550186,1.130888573950757,1.1313708474984758,III,2.110072451329542,2584,2.584,16.0,0.891,16|12|8|5|4,2000|1339|945|730|616,5,0.407,0.249,7.4,6.1,6,6.0025,5.828249630034733,0.9709703673527251,1,76,7.4
P3-het,HET-lognor,A2-B0-C2-r7,90891,2000,1.235002321229704,1.159947697090673,1.2883277541459581,III,1.7940778795381174,2624,2.624,20.0,0.89,20|14|9|6|5,2000|1331|946|740|632,7,0.503,0.225,7.25,5.79,6,6.004,5.823399694336634,0.9699200023878471,1,87,7.25
P3-het,HET-lognor,A2-B0-C2-r8,90988,2000,1.062991508040662,0.9532555897874173,0.753793791108104,III,3.265427240363388,2436,2.436,21.0,0.908,21|13|10|6|5,2000|1272|857|631|521,6,0.544,0.107,4.18,5.42,6,6.0015,5.337555409548457,0.8893702257016508,1,58,4.18
P3-het,HET-lognor,A2-B0-C2-r9,91085,2000,0.9966267946217165,1.026353444800701,0.7794944171077489,III,3.4795399071769055,2547,2.547,16.0,0.897,16|14|8|6|5,2000|1288|911|672|582,5,0.397,0.121,5.37,6.44,6,5.9995,5.7104728131740545,0.951824787594642,1,66,5.37
P3-het,HET-lognor,A2-B0-C2-r10,91182,2000,0.9795647491462327,1.0970806850251882,0.5750981592422497,III,4.20677845920538,2670,2.67,17.0,0.894,17|11|8|6|5,2000|1312|934|685|583,5,0.441,0.133,6.34,8.02,6,6.0065,5.771607899883706,0.9608936818253069,1,66,6.34
P3-het,HET-lognor,A2-B0-C2-r11,91279,2000,1.031343900916428,1.1616502601076004,0.8023542750348558,III,1.6107770296564148,2626,2.626,17.0,0.8765,17|11|8|6|5,2000|1312|931|731|613,8,0.561,0.315,6.93,7.34,6,5.9975,5.3137080979293545,0.8859871776455781,1,46,6.93
P3-het,HET-lognor,A2-B0-C2-r12,91376,2000,1.083791215595228,1.0408843507193128,0.8261929081708825,III,2.042755376227277,2556,2.556,17.0,0.8935,17|11|8|6|4,2000|1301|908|678|571,7,0.369,0.176,5.34,6.95,6,6.0035,5.519192671940345,0.9193291699742392,1,53,5.34
P3-het,HET-lognor,A2-B0-C2-r13,91473,2000,1.141701576564884,1.097161292471499,0.8106343978775559,III,1.1971203440329605,2661,2.661,17.0,0.9035,17|13|7|5|5,2000|1312|906|700|611,7,0.527,0.286,7.06,5.86,6,6.003,5.4267845912658075,0.9040120924980523,1,74,7.06
P3-het,HET-lognor,A2-B0-C2-r14,91570,2000,0.8519528065003891,1.0768875053675584,1.0450557396951874,III,1.7196849814556088,2638,2.638,14.0,0.8845,14|11|8|6|5,2000|1313|928|698|588,7,0.47,0.192,6.75,5.65,6,5.998,5.3316035111399644,0.8888968841513778,1,59,6.75
P3-het,HET-lognor,A2-B0-C2-r0,90212,4000,1.0061399471737302,1.0455573939335365,0.8329466654473767,III,1.9601297538497662,5442,2.721,15.0,0.883,15|13|8|6|5,4000|2670|1908|1463|1277,4,0.404,0.234,7.64,12.0,6,6.00775,5.933185479782339,0.9875886113407415,1,97,7.64
P3-het,HET-lognor,A2-B0-C2-r1,90309,4000,1.1406628826836367,1.0810768148098029,0.4086825976354483,III,1.3036738471486258,5215,2.607,20.0,0.89725,20|13|8|6|5,4000|2596|1815|1402|1147,7,0.688,0.281,5.78,13.32,6,6.001,5.833395152053391,0.9720705135899668,1,109,5.78
P3-het,HET-lognor,A2-B0-C2-r2,90406,4000,1.1697107688742505,1.1357383048370278,0.7727406601312548,III,2.1840763685400635,5183,2.591,19.0,0.87875,19|14|10|6|5,4000|2652|1932|1452|1235,7,0.508,0.259,7.01,17.8,6,6.00625,5.904126602428169,0.9829971450452728,1,90,7.01
P3-het,HET-lognor,A2-B0-C2-r3,90503,4000,1.0295650511665426,1.0260573693186024,0.6001908032157156,III,1.9212431349629095,5143,2.571,20.0,0.901,20|13|10|7|5,4000|2578|1767|1322|1120,5,0.66,0.313,5.34,13.53,6,6.00025,5.536989248454434,0.9227930916969183,1,58,5.34
P3-het,HET-lognor,A2-B0-C2-r4,90600,4000,0.9727194275403167,1.0711000873987178,1.1970047283931833,III,3.939022935741966,5164,2.582,18.0,0.90775,18|11|9|6|5,4000|2556|1791|1351|1086,5,0.561,0.109,5.18,11.15,6,5.9985,5.563631705100545,0.9275038268067926,1,78,5.18
P3-het,HET-lognor,A2-B0-C2-r5,90697,4000,1.0371429801000887,1.0923247067391513,0.4570810081842819,III,2.466027223504429,5029,2.514,19.0,0.8895,19|14|9|7|5,4000|2566|1778|1354|1125,5,0.769,0.338,4.97,10.53,6,6.00425,5.8361144554832025,0.9719972445323234,1,87,4.97
P3-het,HET-lognor,A2-B0-C2-r6,90794,4000,0.9672472734040428,1.1633593409803975,0.5728768529874686,III,2.20481397685231,5334,2.667,16.0,0.8815,16|11|9|6|5,4000|2669|1926|1454|1209,5,0.407,0.249,7.4,10.83,6,6.008,5.645390686214728,0.9396455869198947,1,78,7.4
P3-het,HET-lognor,A2-B0-C2-r7,90891,4000,0.9086585167950938,1.085203295272259,1.4142135603730952,III,1.9914156299682262,5378,2.689,14.0,0.882,14|12|8|6|5,4000|2648|1899|1445|1230,7,0.503,0.225,7.25,11.78,6,6.00925,5.542351886834685,0.9223034300178367,1,76,7.25
P3-het,HET-lognor,A2-B0-C2-r8,90988,4000,1.071612929402845,1.070639086702973,1.1313708478484759,III,1.9280539960279384,4733,2.366,21.0,0.885,21|16|11|7|5,4000|2559|1748|1286|1051,6,0.544,0.107,4.18,12.47,6,6.0015,5.7260368275099305,0.9541009460151513,1,68,4.18
P3-het,HET-lognor,A2-B0-C2-r9,91085,4000,1.0410596868009148,1.0160897973395027,0.9743680213846868,III,2.9245463166879024,5121,2.561,19.0,0.8995,19|12|9|6|5,4000|2562|1779|1322|1123,5,0.397,0.121,5.37,14.67,6,5.99475,5.558931771257856,0.9273000160570259,1,82,5.37
P3-het,HET-lognor,A2-B0-C2-r10,91182,4000,1.0258515156325592,1.1042861584021646,0.6803576958585795,III,2.0972331645048756,5239,2.619,17.0,0.89425,17|12|8|6|5,4000|2621|1855|1408|1192,5,0.441,0.133,6.34,13.16,6,6.00725,6.418543248861069,1.0684661448851087,1,172,6.34
P3-het,HET-lognor,A2-B0-C2-r11,91279,4000,1.2058626465317304,1.085358030911703,1.9041115076297306,III,1.3568926386582192,5220,2.61,20.0,0.8855,20|15|10|6|5,4000|2633|1873|1453|1203,8,0.561,0.315,6.93,11.89,6,6.0045,5.638792401747026,0.9390944128148931,1,60,6.93
P3-het,HET-lognor,A2-B0-C2-r12,91376,4000,1.1381163823942282,1.1126747833330106,0.28284271187461874,III,1.8532943063353364,5139,2.57,20.0,0.90325,20|14|8|6|5,4000|2556|1805|1359|1122,7,0.369,0.176,5.34,11.24,6,5.9965,5.370520249473043,0.8956091469145406,1,91,5.34
P3-het,HET-lognor,A2-B0-C2-r13,91473,4000,0.9575115866154488,1.115825911544343,1.769443908668915,III,1.5672585704677886,5307,2.654,16.0,0.89425,16|13|8|7|5,4000|2643|1848|1422|1214,7,0.527,0.286,7.06,15.72,6,5.99875,6.191102360444382,1.0320654070338624,1,164,7.06
P3-het,HET-lognor,A2-B0-C2-r14,91570,4000,0.9939101123051731,1.149910134766203,1.4558136896021066,III,2.0487505369706844,5433,2.716,16.0,0.8925,16|12|8|6|5,4000|2634|1880|1434|1204,7,0.47,0.192,6.75,16.03,6,6.00625,5.566525930730944,0.9267889166669627,1,91,6.75
P3-het,HET-bimodal,A2-B0-C2-r0,90212,1000,1.235037088013047,1.0383885148999852,1.1970047276431832,III,1.89139997960194,1424,2.848,16.0,0.877,16|11|6|5|4,1000|667|491|368|319,4,0.404,0.234,7.64,3.25,6,6.0,4.0,0.6666666666666666,2,10,7.64
P3-het,HET-bimodal,A2-B0-C2-r1,90309,1000,1.1740316027151252,0.9474434179915313,1.6161919981561639,III,2.4651863515029993,1328,2.656,17.0,0.901,17|12|8|5|4,1000|648|457|335|287,7,0.688,0.281,5.78,3.1,6,6.0,4.0,0.6666666666666666,2,10,5.78
P3-het,HET-bimodal,A2-B0-C2-r2,90406,1000,1.149165367942895,1.137423755364726,0.7071067796865472,III,1.7626148092484908,1404,2.808,15.0,0.894,15|9|6|5|4,1000|667|490|379|322,7,0.508,0.259,7.01,2.8,6,6.0,4.0,0.6666666666666666,2,10,7.01
P3-het,HET-bimodal,A2-B0-C2-r3,90503,1000,1.1492511742318479,1.0862485991698358,0.8106343980275558,III,2.177519360055385,1214,2.428,18.0,0.898,18|13|9|7|4,1000|649|468|370|282,5,0.66,0.313,5.34,2.77,6,6.0,4.0,0.6666666666666666,2,10,5.34
P3-het,HET-bimodal,A2-B0-C2-r4,90600,1000,1.2245445872029805,1.1141461231025858,0.5647485424003674,III,3.443263452021596,1232,2.464,19.0,0.883,19|13|8|6|4,1000|652|469|347|287,5,0.561,0.109,5.18,2.51,6,6.0,4.0,0.6666666666666666,2,10,5.18
P3-het,HET-bimodal,A2-B0-C2-r5,90697,1000,1.2259960183739533,1.0748417920806714,3.397466461400522,III,1.5492224623884692,1218,2.436,20.0,0.889,20|14|9|7|4,1000|638|448|348|292,5,0.769,0.338,4.97,2.77,6,6.0,4.0,0.6666666666666666,2,10,4.97
P3-het,HET-bimodal,A2-B0-C2-r6,90794,1000,1.3414830256165216,1.1641305171382257,1.1624649086519754,III,2.457623691331225,1404,2.808,18.0,0.873,18|11|6|5|4,1000|668|487|369|325,5,0.407,0.249,7.4,2.8,6,6.0,4.0,0.6666666666666666,2,10,7.4
P3-het,HET-bimodal,A2-B0-C2-r7,90891,1000,1.1287777740465077,1.1413115568325183,0.845128297252456,III,2.3730674937100513,1357,2.714,14.0,0.872,14|11|7|5|4,1000|664|476|372|322,7,0.503,0.225,7.25,3.4,6,6.0,4.0,0.6666666666666666,2,10,7.25
P3-het,HET-bimodal,A2-B0-C2-r8,90988,1000,1.1336336942432703,1.1755873161735564,0.746220088745557,III,2.7162795181878536,1098,2.196,19.0,0.839,19|15|9|6|5,1000|640|441|343|292,6,0.544,0.107,4.18,2.24,6,6.0,4.0,0.6666666666666666,2,10,4.18
P3-het,HET-bimodal,A2-B0-C2-r9,91085,1000,1.0928509736043475,0.9829856533014089,0.6380730611704394,III,4.5516478048290265,1276,2.552,16.0,0.888,16|10|8|5|4,1000|655|453|348|288,5,0.397,0.121,5.37,2.68,6,6.0,4.0,0.6666666666666666,2,10,5.37
P3-het,HET-bimodal,A2-B0-C2-r10,91182,1000,1.055191251149377,1.150260818566277,1.6490089380035173,III,3.127009337061728,1335,2.67,14.0,0.88,14|10|6|5|4,1000|672|477|349|307,5,0.441,0.133,6.34,2.59,6,6.0,4.0,0.6666666666666666,2,10,6.34
P3-het,HET-bimodal,A2-B0-C2-r11,91279,1000,1.1697210292404172,1.040166430102253,0.9520557538148651,III,1.8141567999262143,1360,2.72,14.0,0.864,14|10|6|5|4,1000|665|485|391|336,8,0.561,0.315,6.93,2.72,6,6.0,4.0,0.6666666666666666,2,10,6.93
P3-het,HET-bimodal,A2-B0-C2-r12,91376,1000,1.0143059943016384,1.0945193641858089,1.0968539885404223,III,2.097498523005568,1231,2.462,18.0,0.887,18|11|8|6|5,1000|648|452|350|284,7,0.369,0.176,5.34,2.77,6,6.0,4.0,0.6666666666666666,2,10,5.34
P3-het,HET-bimodal,A2-B0-C2-r13,91473,1000,1.3086917560199032,1.2042733286912612,0.631319303893945,III,2.010541413802191,1351,2.702,16.0,0.859,16|12|7|5|4,1000|681|493|386|337,7,0.527,0.286,7.06,3.09,6,6.0,4.0,0.6666666666666666,2,10,7.06
P3-het,HET-bimodal,A2-B0-C2-r14,91570,1000,1.1274370875745778,1.1846901351188068,0.5683444019657553,III,3.034468544481657,1311,2.622,15.0,0.867,15|10|7|5|4,1000|676|488|376|307,7,0.47,0.192,6.75,2.55,6,6.0,4.0,0.6666666666666666,2,10,6.75
