N,seed,mode,n_surv,f_surv,tau,orden_color,frac_color_neutral,L2_K6,meff_K6,null_L2_K6,ratio_L2_K6,grain_K6,L2_K8,meff_K8,null_L2_K8,ratio_L2_K8,grain_K8,L2_K12,meff_K12,null_L2_K12,ratio_L2_K12,grain_K12
250,14,shuffle_b,127,0.508,240,0.5773860638683043,0.0,0.29028880341600616,0.6641845927560213,0.0810041961260418,3.583626741561874,0.4082482904638631,0.26397043273968906,0.6420780254777071,0.08300460095396857,3.180190371447937,0.35355339059327373,0.2894080179389214,0.4987322201607916,0.08495791763590296,3.4064867170969646,0.2886751345948129
250,15,qcd,126,0.504,240,0.5774593575740078,0.0,0.28886364005378085,0.6663764751402593,0.08132500607904443,3.551965797248361,0.4082482904638631,0.2887842126771468,0.5998186489345626,0.08333333333333333,3.465410552125762,0.35355339059327373,0.28889324957462376,0.49962235649546827,0.08529438595319316,3.3870136509706414,0.2886751345948129
250,15,shuffle_b,126,0.504,240,0.5774593575740078,0.0,0.33665016461206926,0.5952380952380952,0.08132500607904443,4.1395651945584815,0.4082482904638631,0.31180478223116176,0.5625,0.08333333333333333,3.7416573867739413,0.35355339059327373,0.37267799624996495,0.37499999999999994,0.08529438595319316,4.369314487526514,0.2886751345948129
250,16,qcd,128,0.512,240,0.5774912066430102,0.0,0.5773502691896258,0.3333333333333333,0.08068715304598785,7.155417527999328,0.4082482904638631,0.2887456033215051,0.5998828353837141,0.08267972847076846,3.4923385533806095,0.35355339059327373,0.28923840368572545,0.49902534113060426,0.08462540004829125,3.417867490383175,0.2886751345948129
250,16,shuffle_b,128,0.512,240,0.5774912066430102,0.0,0.45018262859973895,0.45126630851880273,0.08068715304598785,5.579359434619737,0.4082482904638631,0.28432563101684133,0.6072646404744255,0.08267972847076846,3.4388795932894856,0.35355339059327373,0.3673259933855303,0.38180462341536164,0.08462540004829125,4.3406116033237865,0.2886751345948129
250,17,qcd,127,0.508,240,0.5773860638683043,0.0,0.28885487629899387,0.6663899649511159,0.0810041961260418,3.5659248546771365,0.4082482904638631,0.2887064542105587,0.5999479244160095,0.08300460095396857,3.478198206996563,0.35355339059327373,0.28876461019891886,0.4998450477253004,0.08495791763590296,3.398913464857427,0.2886751345948129
250,17,shuffle_b,127,0.508,240,0.5773860638683043,0.0,0.28885487629899387,0.6663899649511159,0.0810041961260418,3.5659248546771365,0.4082482904638631,0.26397043273968906,0.6420780254777071,0.08300460095396857,3.180190371447937,0.35355339059327373,0.28876461019891886,0.4998450477253004,0.08495791763590296,3.398913464857427,0.2886751345948129
250,18,qcd,127,0.508,240,0.5776007853572696,0.0,0.2888636400537808,0.6663764751402593,0.0810041961260418,3.5660330435760583,0.4082482904638631,0.2888138099655791,0.5997694481630226,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.28897923861643426,0.49947355382138,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,18,shuffle_b,127,0.508,240,0.5776007853572696,0.0,0.33665016461206926,0.5952380952380952,0.0810041961260418,4.1559595763192885,0.4082482904638631,0.31043750215282545,0.5646618120711385,0.08300460095396857,3.7400035490199293,0.35355339059327373,0.37157651899918587,0.3763884999533277,0.08495791763590296,4.373653796360926,0.2886751345948129
250,19,qcd,127,0.508,240,0.5776007853572696,0.0,0.01731090020770724,0.9982052234187401,0.0810041961260418,0.21370374666482259,0.4082482904638631,0.2888138099655791,0.5997694481630225,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.2891937077450589,0.49910261170937004,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,19,shuffle_b,127,0.508,240,0.5776007853572696,0.0,0.01731090020770724,0.9982052234187401,0.0810041961260418,0.21370374666482259,0.4082482904638631,0.2888138099655791,0.5997694481630225,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.2891937077450589,0.49910261170937004,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,20,qcd,127,0.508,240,0.5776007853572696,0.0,0.01325394348866414,0.9989471076427597,0.0810041961260418,0.16362045576060186,0.4082482904638631,0.2888138099655791,0.5997694481630225,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.28897923861643426,0.49947355382137987,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,20,shuffle_b,127,0.508,240,0.5776007853572696,0.0,0.01325394348866414,0.99894710764276,0.0810041961260418,0.16362045576060186,0.4082482904638631,0.2888138099655791,0.5997694481630225,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.28897923861643426,0.49947355382137987,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,21,qcd,127,0.508,240,0.5773860638683043,0.0,0.289333641615875,0.6656532154044591,0.0810041961260418,3.571835231420289,0.4082482904638631,0.2888138099655791,0.5997694481630224,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.2891937077450589,0.4991026117093699,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,21,shuffle_b,127,0.508,240,0.5773860638683043,0.0,0.33893346901487836,0.5919768039345225,0.0810041961260418,4.184147059338764,0.4082482904638631,0.35366297538051716,0.49984504772530064,0.08300460095396857,4.260763515707355,0.35355339059327373,0.4452069515986839,0.2959884019672613,0.08495791763590296,5.240323256352281,0.2886751345948129
250,22,qcd,126,0.504,240,0.5773502691896257,0.0,0.2886751345948129,0.6666666666666666,0.08132500607904443,3.54964786985977,0.4082482904638631,0.2887296787870039,0.5999093107617897,0.08333333333333333,3.464756145444047,0.35355339059327373,0.28889324957462376,0.49962235649546827,0.08529438595319316,3.3870136509706414,0.2886751345948129
