genealogia,seed_base,rule_id,brazo,clase,es_clase_III,es_clase_III_o_IV,pendiente,z_agg,holon_ratio,diam_b1,giant_b1,grado_medio_b1,n_aristas_b1,diams_por_escala,K,J,noise,meandeg,kcap,seed,seg
H18_4213589,4213589,A2-B0-C2-r9,C2-hard,II,0,0,0.434127,0.5657,3.422,9.0,0.9915,4.629,4629,9|7|5|5|4,7,0.67,0.17,5.48,7,4214463,3.07
H18_4213589,4213589,A2-B0-C2-r9,C2-hibrido,II,0,0,0.386411,0.3536,2.8709,8.0,0.996,5.345,5345,8|6|5|4|4,7,0.67,0.17,5.48,7,4214463,3.82
H18_4213589,4213589,A2-B0-C2-r10,C2-hard,IV,0,1,0.746254,0.1414,5.6959,15.0,0.97,3.396,3396,15|9|7|5|4,5,0.785,0.247,5.08,5,4214560,3.45
H18_4213589,4213589,A2-B0-C2-r10,C2-hibrido,II,0,0,0.410963,0.5657,2.6898,9.0,0.991,4.918,4918,9|6|5|5|4,5,0.785,0.247,5.08,5,4214560,4.14
H18_4213589,4213589,A2-B0-C2-r11,C2-hard,I,0,0,0.523959,0.6191,1.9413,10.0,0.9775,4.091,4091,10|8|6|5|4,6,0.761,0.162,7.22,6,4214657,4.85
H18_4213589,4213589,A2-B0-C2-r11,C2-hibrido,I,0,0,0.549838,0.8485,1.8877,10.0,0.9635,4.784,4784,10|7|5|5|4,6,0.761,0.162,7.22,6,4214657,4.02
H18_4213589,4213589,A2-B0-C2-r12,C2-hard,I,0,0,0.673159,0.8813,4.4469,14.0,0.9635,3.339,3339,14|8|6|6|4,8,0.599,0.11,5.5,5,4214754,3.79
H18_4213589,4213589,A2-B0-C2-r12,C2-hibrido,I,0,0,0.452293,0.4243,4.3083,9.0,0.987,4.432,4432,9|7|5|5|4,8,0.599,0.11,5.5,5,4214754,3.45
H18_4213589,4213589,A2-B0-C2-r13,C2-hard,I,0,0,0.465036,0.2828,1.1359,9.0,0.9935,4.917,4917,9|7|5|4|4,6,0.793,0.318,6.72,7,4214851,3.73
H18_4213589,4213589,A2-B0-C2-r13,C2-hibrido,II,0,0,0.372775,0.1414,1.8212,8.0,0.9975,6.177,6177,8|6|5|4|4,6,0.793,0.318,6.72,7,4214851,3.77
H18_4213589,4213589,A2-B0-C2-r14,C2-hard,I,0,0,0.456264,0.5278,1.6429,10.0,0.994,4.737,4737,10|7|6|5|4,8,0.377,0.275,6.18,7,4214948,3.3
H18_4213589,4213589,A2-B0-C2-r14,C2-hibrido,II,0,0,0.435399,0.9899,1.3126,9.0,0.9965,5.816,5816,9|6|5|4|4,8,0.377,0.275,6.18,7,4214948,4.27
H18_4213589,4213589,A2-B0-C2-r15,C2-hard,III,1,1,0.952292,1.2728,2.5029,18.0,0.8935,2.519,2519,18|14|9|6|5,5,0.528,0.206,5.82,4,4215045,2.77
H18_4213589,4213589,A2-B0-C2-r15,C2-hibrido,III,1,1,1.14069,1.9092,2.6844,16.0,0.838,2.677,2677,16|9|7|5|4,5,0.528,0.206,5.82,4,4215045,3.0
H18_4213589,4213589,A2-B0-C2-r16,C2-hard,III,1,1,0.780815,0.5657,4.9381,14.0,0.9645,3.315,3315,14|10|7|5|4,4,0.41,0.166,4.79,5,4215142,2.98
H18_4213589,4213589,A2-B0-C2-r16,C2-hibrido,I,0,0,0.485434,0.7071,2.7806,10.0,0.9875,4.559,4559,10|6|5|5|4,4,0.41,0.166,4.79,5,4215142,3.54
H18_4213589,4213589,A2-B0-C2-r17,C2-hard,I,0,0,0.689932,0.3536,2.2608,13.0,0.9775,3.969,3969,13|9|6|5|4,5,0.448,0.223,7.73,6,4215239,3.38
H18_4213589,4213589,A2-B0-C2-r17,C2-hibrido,I,0,0,0.595292,0.1069,2.675,10.0,0.956,4.546,4546,10|8|5|5|4,5,0.448,0.223,7.73,6,4215239,3.26
H18_4213589,4213589,A2-B0-C2-r18,C2-hard,I,0,0,0.664253,1.0556,1.6584,13.0,0.9445,3.207,3207,13|10|7|5|5,6,0.312,0.314,6.68,5,4215336,3.32
H18_4213589,4213589,A2-B0-C2-r18,C2-hibrido,III,1,1,0.949461,0.6191,1.7456,15.0,0.915,3.433,3433,15|10|7|5|4,6,0.312,0.314,6.68,5,4215336,2.74
H18_4213589,4213589,A2-B0-C2-r19,C2-hard,I,0,0,0.60395,0.5657,3.8264,12.0,0.9845,3.974,3974,12|8|6|5|4,5,0.65,0.184,4.96,6,4215433,2.92
H18_4213589,4213589,A2-B0-C2-r19,C2-hibrido,II,0,0,0.414799,0.8485,4.6651,9.0,0.99,4.866,4866,9|6|5|5|4,5,0.65,0.184,4.96,6,4215433,3.43
