patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
22,66166,2500,sin_local,-1,8,5.332,0.044,1,4.9,1,0.987,0.91,51.709,0.0813,4,17
22,66166,2500,local_barajado,4,8,2.707,0.052,1,7.172,1,1.204,0.913,10.224,0.1407,9,20
22,66166,2500,local_marco_congelado,4,8,1.262,0.004,0,7.974,0,0.928,0.354,10.595,0.5685,3,20
23,66169,2500,local,4,8,1.542,0.008,0,7.373,0,0.806,0.468,10.829,0.602,2,20
23,66169,2500,sin_local,-1,8,5.357,0.042,1,5.373,1,0.878,0.903,50.65,0.0868,4,17
23,66169,2500,local_barajado,4,8,2.826,0.052,1,6.929,1,1.088,0.914,10.237,0.1293,9,20
23,66169,2500,local_marco_congelado,4,8,1.543,0.014,0,7.974,0,0.902,0.53,10.69,0.6125,23,20
24,66172,2500,local,4,8,1.289,0.004,0,7.618,0,0.587,0.452,10.803,0.6033,5,20
24,66172,2500,sin_local,-1,8,5.601,0.049,2,5.164,1,0.91,0.912,52.112,0.0865,4,17
24,66172,2500,local_barajado,4,8,2.82,0.051,3,6.398,1,1.069,0.914,10.339,0.1412,8,20
24,66172,2500,local_marco_congelado,4,8,1.277,0.002,0,7.972,0,0.907,0.418,10.646,0.6199,2,20
25,66175,2500,local,4,8,1.39,0.01,0,7.522,0,0.653,0.517,10.666,0.5942,52,20
25,66175,2500,sin_local,-1,8,5.003,0.051,1,4.998,1,0.896,0.902,51.984,0.0807,4,17
25,66175,2500,local_barajado,4,8,2.719,0.054,2,6.528,1,1.163,0.904,10.171,0.1443,9,20
25,66175,2500,local_marco_congelado,4,8,1.379,0.001,0,7.982,0,0.999,0.375,10.507,0.6142,34,20
26,66178,2500,local,4,8,0.999,0.003,0,7.567,0,0.674,0.153,10.584,0.5928,31,20
26,66178,2500,sin_local,-1,8,5.262,0.046,3,4.867,1,0.925,0.919,53.392,0.0776,4,17
26,66178,2500,local_barajado,4,8,2.801,0.053,2,6.748,1,1.124,0.913,10.214,0.1443,9,20
26,66178,2500,local_marco_congelado,4,8,0.952,0.001,0,7.974,0,0.975,0.223,10.514,0.6058,3,20
27,66181,2500,local,4,8,1.455,0.007,0,7.484,0,0.765,0.443,10.606,0.5863,8,20
27,66181,2500,sin_local,-1,8,5.253,0.043,1,4.991,1,0.927,0.916,52.411,0.0809,4,17
27,66181,2500,local_barajado,4,8,2.755,0.052,1,6.864,1,1.149,0.91,10.195,0.1435,8,20
27,66181,2500,local_marco_congelado,4,8,0.985,0.013,0,7.983,0,0.863,0.239,10.499,0.632,2,20
28,66184,2500,local,4,8,1.218,0.009,0,7.497,0,0.662,0.453,10.541,0.6104,40,20
28,66184,2500,sin_local,-1,8,4.932,0.049,1,4.925,1,0.806,0.917,51.95,0.0841,4,17
28,66184,2500,local_barajado,4,8,2.85,0.052,1,6.719,1,1.229,0.904,10.158,0.1342,8,20
28,66184,2500,local_marco_congelado,4,8,1.603,0.025,0,7.98,0,0.86,0.553,10.478,0.6105,35,20
29,66187,2500,local,4,8,1.344,0.001,0,7.566,0,0.77,0.338,10.79,0.6277,22,20
29,66187,2500,sin_local,-1,8,5.713,0.048,1,4.83,1,0.919,0.918,52.411,0.0892,3,17
29,66187,2500,local_barajado,4,8,2.797,0.052,1,6.934,1,1.168,0.906,10.179,0.1422,9,20
29,66187,2500,local_marco_congelado,4,8,1.158,0.006,0,7.985,0,1.076,0.421,10.562,0.633,36,20
34,66202,2500,local,4,8,1.443,0.002,0,7.595,0,0.687,0.475,10.555,0.6174,14,20
34,66202,2500,sin_local,-1,8,4.913,0.045,1,5.367,1,1.013,0.914,48.28,0.0872,4,16
34,66202,2500,local_barajado,4,8,2.768,0.049,0,7.145,0,1.141,0.904,10.134,0.1279,8,20
34,66202,2500,local_marco_congelado,4,8,1.472,0.0,0,7.979,0,1.014,0.594,10.579,0.5985,66,20
30,66190,2500,local,4,8,1.002,0.001,0,7.658,0,0.464,0.26,10.656,0.5747,2,20
30,66190,2500,sin_local,-1,8,5.308,0.045,1,3.799,1,0.928,0.912,52.384,0.0831,3,17
30,66190,2500,local_barajado,4,8,2.823,0.056,1,6.937,1,1.133,0.904,10.109,0.1312,9,20
30,66190,2500,local_marco_congelado,4,8,1.372,0.019,0,7.975,0,0.91,0.426,10.528,0.5902,41,20
32,66196,2500,local,4,8,1.357,0.014,0,7.609,0,0.623,0.278,10.586,0.6221,1,20
32,66196,2500,sin_local,-1,8,5.186,0.045,3,5.373,1,0.861,0.913,51.749,0.0858,4,17
32,66196,2500,local_barajado,4,8,2.838,0.053,2,6.936,1,1.094,0.911,10.186,0.1332,8,20
32,66196,2500,local_marco_congelado,4,8,1.684,0.008,0,7.981,0,1.001,0.569,10.736,0.5883,42,20
31,66193,2500,local,4,8,1.501,0.007,0,7.649,0,0.743,0.55,10.398,0.6292,42,20
31,66193,2500,sin_local,-1,8,5.417,0.045,1,5.717,1,0.928,0.912,52.808,0.0873,4,17
31,66193,2500,local_barajado,4,8,2.833,0.052,1,6.703,1,1.151,0.915,10.275,0.1531,8,20
31,66193,2500,local_marco_congelado,4,8,1.749,0.018,0,7.97,0,0.968,0.582,10.65,0.5883,33,20
33,66199,2500,local,4,8,0.998,0.01,0,7.228,0,0.734,0.262,10.442,0.6213,36,20
33,66199,2500,sin_local,-1,8,5.204,0.046,2,5.137,1,0.812,0.916,53.398,0.0873,3,17
33,66199,2500,local_barajado,4,8,2.791,0.052,1,6.649,1,1.132,0.916,10.243,0.1413,9,20
33,66199,2500,local_marco_congelado,4,8,1.353,0.014,0,7.968,0,0.948,0.478,10.501,0.619,43,20
35,66205,2500,local,4,8,1.348,0.003,0,7.653,0,0.759,0.367,10.685,0.6069,2,20
35,66205,2500,sin_local,-1,8,5.017,0.049,1,5.504,1,0.876,0.918,52.662,0.0848,4,17
35,66205,2500,local_barajado,4,8,2.796,0.051,1,6.354,1,1.127,0.911,10.211,0.1514,9,20
35,66205,2500,local_marco_congelado,4,8,0.919,0.001,0,7.985,0,1.014,0.164,10.398,0.6208,4,20
36,66208,2500,local,4,8,1.058,0.001,0,7.493,0,0.706,0.152,10.402,0.6388,2,20
36,66208,2500,sin_local,-1,8,5.404,0.047,1,4.429,1,0.807,0.902,51.466,0.0858,4,17
36,66208,2500,local_barajado,4,8,2.839,0.051,0,7.282,0,1.125,0.904,10.221,0.128,8,20
36,66208,2500,local_marco_congelado,4,8,1.241,0.0,0,7.981,0,0.877,0.416,10.562,0.6114,50,20
38,66214,2500,local,4,8,1.944,0.018,0,7.504,0,0.72,0.642,10.626,0.6058,33,20
38,66214,2500,sin_local,-1,8,5.279,0.04,1,4.929,1,1.014,0.907,50.488,0.0839,4,17
38,66214,2500,local_barajado,4,8,2.786,0.053,1,7.169,1,1.214,0.91,10.237,0.1483,1,20
38,66214,2500,local_marco_congelado,4,8,1.215,0.001,0,7.979,0,1.002,0.548,10.706,0.5985,48,20
37,66211,2500,local,4,8,1.308,0.01,0,7.33,0,0.602,0.361,10.728,0.5976,15,20
37,66211,2500,sin_local,-1,8,5.707,0.042,1,4.305,1,0.856,0.914,52.53,0.0836,3,17
37,66211,2500,local_barajado,4,8,2.798,0.051,1,6.788,1,1.16,0.913,10.256,0.1425,8,20
37,66211,2500,local_marco_congelado,4,8,1.408,0.006,0,7.977,0,0.923,0.452,10.714,0.5851,3,20
39,66217,2500,local,4,8,1.38,0.003,1,7.285,1,0.694,0.394,10.638,0.5969,41,20
39,66217,2500,sin_local,-1,8,5.402,0.049,3,4.902,1,0.949,0.908,52.739,0.0807,4,17
39,66217,2500,local_barajado,4,8,2.803,0.05,1,6.799,1,1.241,0.909,10.245,0.14,8,20
39,66217,2500,local_marco_congelado,4,8,1.401,0.016,0,7.973,0,0.892,0.455,10.65,0.609,2,20
