n,n_pos,n_neg,n_cero,p_signos,W,p_wilcoxon,n_pos_extremidad
40,23,17,0,0.42959050784338615,360.0,0.5015230776167607,3
40,18,22,0,0.6358280026288412,333.0,0.30065646879939256,2
40,19,21,0,0.8746293123804207,378.5,0.6719958382903157,1
40,24,15,1,0.19959086691960698,327.5,0.3830598408912773,4
40,21,19,0,0.8746293123804207,382.5,0.7116259681746661,1
40,24,15,1,0.19959086691960698,299.5,0.2066042539983759,4
40,20,18,2,0.8714146793645341,358.5,0.8618314148240845,0
40,21,19,0,0.8746293123804207,325.5,0.25601240658408886,1
40,21,19,0,0.8746293123804207,350.0,0.4199568833428997,1
40,19,21,0,0.8746293123804207,348.0,0.40457780625771733,1
40,14,25,1,0.10812902140605732,242.0,0.0388861168538276,6
40,11,27,2,0.013852965261321515,198.0,0.012354978921421506,9
40,17,23,0,0.42959050784338615,317.0,0.21126407380893952,3
40,21,19,0,0.8746293123804207,400.0,0.8930712229241344,1
40,20,20,0,1.0,373.5,0.6236649900162091,0
40,17,22,1,0.5223973804968411,325.0,0.364338017501577,3
40,18,22,0,0.6358280026288412,371.0,0.600123839086998,2
40,25,14,1,0.10812902140605732,309.5,0.2612656633058664,5
40,20,19,1,1.0,350.5,0.5814628185841082,0
40,18,21,1,0.7492586247608418,383.5,0.9277241445255185,2
40,15,25,0,0.1538599441628321,345.5,0.38589753425367757,5
40,17,23,0,0.42959050784338615,342.5,0.36421682951566714,3
40,21,18,1,0.7492586247608418,376.5,0.8505564174575981,1
40,21,18,1,0.7492586247608418,386.5,0.9610410276355386,1
40,19,21,0,0.8746293123804207,408.0,0.9785509544512218,1
40,24,15,1,0.19959086691960698,281.0,0.12820353776068869,4
40,20,20,0,1.0,379.5,0.6818152302339928,0
40,19,21,0,0.8746293123804207,372.0,0.6094964529511144,1
40,17,22,1,0.5223973804968411,336.0,0.45108549318677793,3
40,22,18,0,0.6358280026288412,372.0,0.6094964529511144,2
40,19,20,1,1.0,388.5,0.9832993002974162,1
40,24,16,0,0.26818725105476915,355.0,0.4597371734994813,4
40,25,15,0,0.1538599441628321,320.5,0.22894628449104215,5
40,20,19,1,1.0,374.0,0.823296464509937,0
40,23,17,0,0.42959050784338615,329.5,0.27919823677207767,3
40,21,19,0,0.8746293123804207,385.5,0.7419144171286381,1
40,22,18,0,0.6358280026288412,347.5,0.40082569483682473,2
40,18,20,2,0.8714146793645341,331.5,0.5716430425024707,2
40,18,21,1,0.7492586247608418,343.0,0.5118776346040903,2
40,18,22,0,0.6358280026288412,383.5,0.7216889774298432,2
40,17,23,0,0.42959050784338615,372.5,0.6142151917523929,3
40,21,19,0,0.8746293123804207,406.5,0.9624743410504819,1
40,13,27,0,0.03847730828420026,279.5,0.07938806028670384,7
40,13,26,1,0.05325191409792752,330.0,0.4024011202985436,7
40,22,18,0,0.6358280026288412,349.0,0.41224109291103106,2
40,21,19,0,0.8746293123804207,346.5,0.3933322834732742,1
40,20,18,2,0.8714146793645341,354.0,0.8108753028641561,0
40,17,22,1,0.5223973804968411,326.0,0.37174059189830755,3
40,21,18,1,0.7492586247608418,389.5,0.9944323998809165,1
40,15,23,2,0.2558750795433298,346.5,0.7277922948791362,5
40,14,25,1,0.10812902140605732,322.0,0.3426218260040176,6
40,15,24,1,0.19959086691960698,267.5,0.08734532863500029,5
40,19,21,0,0.8746293123804207,395.0,0.8402124510691049,1
40,15,24,1,0.19959086691960698,278.0,0.11803520920258974,5
40,21,18,1,0.7492586247608418,360.0,0.6754533636460724,1
40,16,23,1,0.3367836351899315,325.0,0.36434969455706656,4
40,15,25,0,0.1538599441628321,318.5,0.21871652280980747,5
40,22,17,1,0.5223973804968411,373.5,0.8178764649144615,2
40,18,21,1,0.7492586247608418,354.5,0.6202990596130524,2
40,21,16,3,0.5113757815852296,276.0,0.2546159723531459,1
40,14,26,0,0.0806904677519924,297.0,0.12877017067879093,6
40,20,19,1,1.0,349.0,0.5671792840393756,0
40,17,22,1,0.5223973804968411,365.0,0.727173629037666,3
40,14,26,0,0.0806904677519924,272.0,0.06356876661128646,6
40,18,22,0,0.6358280026288412,316.5,0.20882980342476598,2
40,23,17,0,0.42959050784338615,333.5,0.30381151563904807,3
40,20,20,0,1.0,382.5,0.7116384123374545,0
40,21,16,3,0.5113757815852296,285.0,0.3157116201674557,1
40,22,18,0,0.6358280026288412,361.5,0.5144495537894589,2
40,21,19,0,0.8746293123804207,299.5,0.13743410538192957,1
40,23,17,0,0.42959050784338615,342.0,0.36068541102136564,3
40,22,17,1,0.5223973804968411,344.5,0.525398959125064,2
40,19,21,0,0.8746293123804207,392.5,0.8140235161414602,1
40,17,23,0,0.42959050784338615,395.5,0.8454635497608937,3
40,23,16,1,0.3367836351899315,280.0,0.12474865733739146,3
40,22,18,0,0.6358280026288412,378.0,0.6671001851443353,2
40,20,20,0,1.0,384.0,0.7267218403752376,0
40,22,17,1,0.5223973804968411,377.5,0.8615099851827512,2
40,23,15,2,0.2558750795433298,293.5,0.26407670284699447,3
40,24,15,1,0.19959086691960698,283.5,0.13718603564424114,4
40,25,15,0,0.1538599441628321,320.0,0.2263456474971357,5
40,19,21,0,0.8746293123804207,391.5,0.8036054911617773,1
40,23,16,1,0.3367836351899315,316.0,0.3017054678093054,3
40,16,23,1,0.3367836351899315,375.0,0.8341866055695935,4
40,20,19,1,1.0,361.5,0.6908170657034433,0
40,21,18,1,0.7492586247608418,367.5,0.753518957035697,1
40,16,24,0,0.26818725105476915,307.0,0.16616697413951798,4
40,20,20,0,1.0,402.5,0.9196897529430514,0
40,19,21,0,0.8746293123804207,363.5,0.5319484542624089,1
40,22,17,1,0.5223973804968411,363.5,0.7114991322442841,2
40,16,24,0,0.26818725105476915,307.5,0.16825211051940214,4
40,25,15,0,0.1538599441628321,272.0,0.06357474930613212,5
40,19,20,1,1.0,371.0,0.7908878483415784,1
40,17,22,1,0.5223973804968411,370.5,0.7855125794904383,3
40,21,18,1,0.7492586247608418,362.5,0.7011406767996148,1
40,20,19,1,1.0,375.0,0.8341866055695935,0
40,22,18,0,0.6358280026288412,360.5,0.5058015276280335,2
40,20,20,0,1.0,410.0,1.0,0
40,17,23,0,0.42959050784338615,393.0,0.8192519478709407,3
40,22,18,0,0.6358280026288412,317.5,0.2137189066421067,2
40,23,16,1,0.3367836351899315,343.5,0.516362487878288,3
40,16,24,0,0.26818725105476915,360.5,0.5058015276280335,4
40,20,18,2,0.8714146793645341,368.0,0.9710762013273024,0
40,19,21,0,0.8746293123804207,342.5,0.36420057739047573,1
40,26,12,2,0.03355243967962451,246.0,0.07096900452615787,6
40,21,19,0,0.8746293123804207,363.5,0.5319345568489311,1
40,20,19,1,1.0,388.5,0.9832962507768049,0
40,23,17,0,0.42959050784338615,334.0,0.30697748387350343,3
40,24,16,0,0.26818725105476915,275.5,0.07061008283407792,4
40,16,24,0,0.26818725105476915,285.0,0.09290731725507215,4
40,13,26,1,0.05325191409792752,207.0,0.01064701659576457,7
40,21,18,1,0.7492586247608418,323.0,0.349766775651714,1
40,17,22,1,0.5223973804968411,314.0,0.288851540574076,3
40,24,15,1,0.19959086691960698,267.0,0.08605027041794645,4
40,21,19,0,0.8746293123804207,364.0,0.5363594087228771,1
40,18,22,0,0.6358280026288412,360.0,0.5014940859469841,2
40,19,21,0,0.8746293123804207,345.5,0.3859350904505766,1
40,18,21,1,0.7492586247608418,388.5,0.9832978773956625,2
40,25,15,0,0.1538599441628321,269.0,0.058051539003171664,5
40,22,18,0,0.6358280026288412,408.5,0.9839130946441823,2
40,19,21,0,0.8746293123804207,401.5,0.909027551629559,1
40,23,17,0,0.42959050784338615,326.5,0.2616874332735879,3
40,21,17,2,0.6271025701571489,323.5,0.49545917817383334,1
40,13,26,1,0.05325191409792752,215.5,0.014873543844300143,7
40,27,13,0,0.03847730828420026,249.0,0.03044559882637647,7
40,18,21,1,0.7492586247608418,324.5,0.360677640163109,2
40,18,20,2,0.8714146793645341,324.5,0.5046212371948939,2
40,19,20,1,1.0,314.0,0.2888456707663878,1
40,20,20,0,1.0,386.5,0.7520953991530974,0
40,18,22,0,0.6358280026288412,410.0,1.0,2
40,22,18,0,0.6358280026288412,405.5,0.9517654308716659,2
40,22,17,1,0.5223973804968411,387.5,0.9721674204379891,2
40,20,19,1,1.0,353.5,0.6104712970568171,0
40,21,18,1,0.7492586247608418,370.0,0.780142041449412,1
40,14,26,0,0.0806904677519924,317.0,0.21123829114546755,6
40,17,22,1,0.5223973804968411,354.0,0.615357286496292,3
40,19,21,0,0.8746293123804207,382.5,0.7116415231266577,1
40,19,21,0,0.8746293123804207,405.0,0.94641671714198,1
40,17,22,1,0.5223973804968411,386.5,0.9610405537274448,3
40,22,18,0,0.6358280026288412,395.5,0.8454652729326,2
40,17,23,0,0.42959050784338615,335.0,0.3133695021654854,3
40,18,21,1,0.7492586247608418,329.5,0.3985086854678471,2
40,20,19,1,1.0,384.0,0.9332630099355488,0
40,19,21,0,0.8746293123804207,405.5,0.9517637985972165,1
40,24,16,0,0.26818725105476915,328.0,0.2703644230194028,4
40,19,21,0,0.8746293123804207,406.0,0.9571183742281004,1
40,16,24,0,0.26818725105476915,395.5,0.8454566564976231,4
40,15,25,0,0.1538599441628321,328.5,0.2732747331796679,5
40,21,19,0,0.8746293123804207,358.5,0.48878017934189955,1
40,21,17,2,0.6271025701571489,363.0,0.913380440154935,1
40,18,22,0,0.6358280026288412,331.0,0.28827089508443415,2
40,18,22,0,0.6358280026288412,381.5,0.7016466552267092,2
40,21,19,0,0.8746293123804207,389.5,0.7828796007774659,1
40,25,14,1,0.10812902140605732,284.5,0.1409189030726624,5
40,21,19,0,0.8746293123804207,379.0,0.6768951155906533,1
40,20,20,0,1.0,382.0,0.7066298957688701,0
40,20,20,0,1.0,362.5,0.5231544611623569,0
40,17,23,0,0.42959050784338615,348.0,0.4046202593442044,3
40,20,19,1,1.0,321.5,0.33909635237784264,0
40,20,20,0,1.0,389.5,0.7828652556286014,0
40,22,18,0,0.6358280026288412,332.5,0.2974741536204927,2
40,21,19,0,0.8746293123804207,356.0,0.46791783294900224,1
40,20,19,1,1.0,367.0,0.7482191860147877,0
40,16,23,1,0.3367836351899315,374.5,0.8287273560800116,4
40,16,23,1,0.3367836351899315,320.0,0.3286317160913963,4
40,17,23,0,0.42959050784338615,348.0,0.40461495319195695,3
40,18,22,0,0.6358280026288412,305.0,0.1581173183016008,2
40,18,22,0,0.6358280026288412,290.0,0.10673830860239336,2
40,19,21,0,0.8746293123804207,407.5,0.9731923255757036,1
40,18,22,0,0.6358280026288412,339.5,0.34326733951099064,2
40,13,27,0,0.03847730828420026,228.5,0.014692508183604474,7
40,15,24,1,0.19959086691960698,285.5,0.14471949507034712,5
40,26,14,0,0.0806904677519924,270.0,0.05985989948715837,6
40,19,21,0,0.8746293123804207,380.0,0.68672892091323,1
40,19,21,0,0.8746293123804207,349.0,0.41221997645887287,1
40,23,16,1,0.3367836351899315,326.0,0.3717638792727669,3
40,23,17,0,0.42959050784338615,371.5,0.6047815567739209,3
40,21,18,1,0.7492586247608418,384.5,0.9388189614190205,1
40,20,20,0,1.0,382.5,0.7116166339961487,0
40,21,18,1,0.7492586247608418,324.0,0.3570114246302545,1
40,21,19,0,0.8746293123804207,314.5,0.19919554170047293,1
40,21,19,0,0.8746293123804207,347.5,0.40082569483682473,1
40,21,19,0,0.8746293123804207,405.0,0.9464118832571845,1
40,23,15,2,0.2558750795433298,262.0,0.11558466088391574,3
40,21,19,0,0.8746293123804207,393.0,0.819239911982679,1
40,13,27,0,0.03847730828420026,308.5,0.1724612443762803,7
40,24,16,0,0.26818725105476915,350.0,0.419935885871619,4
40,17,23,0,0.42959050784338615,317.0,0.21124860446193738,3
40,17,23,0,0.42959050784338615,347.0,0.39706832618068155,3
40,20,20,0,1.0,386.5,0.7520845682990516,0
40,16,24,0,0.26818725105476915,334.0,0.3069610957515294,4
40,19,21,0,0.8746293123804207,409.5,0.9946375569113857,1
40,20,20,0,1.0,362.5,0.5231403841012472,0
40,18,20,2,0.8714146793645341,323.5,0.49542516795339053,2
40,21,19,0,0.8746293123804207,392.0,0.8160389817658142,1
40,22,18,0,0.6358280026288412,365.0,0.5452322481515197,2
40,15,24,1,0.19959086691960698,293.0,0.17584240133917073,5
40,25,15,0,0.1538599441628321,286.5,0.09690686701850418,5
40,24,16,0,0.26818725105476915,338.5,0.3365038160072328,4
40,22,17,1,0.5223973804968411,304.0,0.23005489065753193,2
40,19,19,2,1.0,353.5,0.8052552269425193,1
40,12,28,0,0.01658900337497471,276.0,0.07163692050580268,8
40,13,26,1,0.05325191409792752,236.0,0.03162473059022568,7
40,17,23,0,0.42959050784338615,409.0,0.9892748716011716,3
40,23,16,1,0.3367836351899315,240.0,0.036290505853594036,3
40,18,22,0,0.6358280026288412,403.5,0.9303739552317525,2
40,17,23,0,0.42959050784338615,317.0,0.21126923009055776,3
40,26,14,0,0.0806904677519924,269.5,0.0589299533825635,6
40,16,24,0,0.26818725105476915,398.0,0.8718563105417184,4
40,20,20,0,1.0,366.0,0.5542186289702853,0
40,19,21,0,0.8746293123804207,349.5,0.41605688659505136,1
40,20,19,1,1.0,383.5,0.9277197575878168,0
40,20,19,1,1.0,363.5,0.7115091964243133,0
40,19,20,1,1.0,386.0,0.9554830435888992,1
40,20,20,0,1.0,370.5,0.5954165615044638,0
40,17,23,0,0.42959050784338615,379.5,0.6818152302339928,3
40,16,24,0,0.26818725105476915,333.0,0.3006619271692188,4
40,26,14,0,0.0806904677519924,284.0,0.090322477862354,6
40,22,18,0,0.6358280026288412,409.5,0.9946373752380049,2
40,22,18,0,0.6358280026288412,350.0,0.419941135448363,2
40,20,19,1,1.0,387.0,0.9666063228557329,0
40,13,27,0,0.03847730828420026,261.5,0.04591319760336828,7
40,19,19,2,1.0,360.0,0.8789661776887616,1
40,25,15,0,0.1538599441628321,336.0,0.31989813632439024,5
40,17,23,0,0.42959050784338615,356.5,0.47205850347253586,3
40,21,19,0,0.8746293123804207,408.0,0.9785526496099217,1
40,18,22,0,0.6358280026288412,377.5,0.6621971951450975,2
40,22,18,0,0.6358280026288412,293.0,0.11576707440568905,2
40,24,15,1,0.19959086691960698,244.5,0.04228299028928791,4
40,22,18,0,0.6358280026288412,304.5,0.15616013923530042,2
40,21,18,1,0.7492586247608418,288.0,0.15460735794896036,1
40,16,22,2,0.417692190836533,336.5,0.6219395988766607,4
40,21,18,1,0.7492586247608418,323.5,0.3533803137515469,1
40,20,20,0,1.0,360.5,0.5058111374240095,0
40,19,21,0,0.8746293123804207,408.5,0.9839127313323,1
40,16,24,0,0.26818725105476915,320.0,0.22635089153979115,4
40,18,21,1,0.7492586247608418,356.5,0.6401272548116113,2
40,20,20,0,1.0,388.5,0.7725706631625304,0
40,16,23,1,0.3367836351899315,286.5,0.14863283171328054,4
40,21,19,0,0.8746293123804207,402.0,0.9143634100211445,1
40,18,22,0,0.6358280026288412,347.0,0.397062994578953,2
40,22,18,0,0.6358280026288412,329.0,0.27621750505902365,2
40,22,18,0,0.6358280026288412,369.0,0.5815399314214553,2
40,17,23,0,0.42959050784338615,363.0,0.5275095219961619,3
40,19,20,1,1.0,382.0,0.9111024027029995,1
40,22,18,0,0.6358280026288412,369.5,0.5861724496151732,2
40,23,17,0,0.42959050784338615,387.5,0.7622832478481117,3
40,21,18,1,0.7492586247608418,386.5,0.9610415015263387,1
40,18,22,0,0.6358280026288412,290.0,0.10675018036253606,2
40,20,19,1,1.0,382.0,0.9111045579742852,0
40,18,22,0,0.6358280026288412,353.5,0.44755237188321684,2
40,21,19,0,0.8746293123804207,362.5,0.5231497689460234,1
40,17,23,0,0.42959050784338615,379.0,0.676881344741179,3
40,22,17,1,0.5223973804968411,367.0,0.7482280689650106,2
40,13,25,2,0.07295138851623051,299.0,0.2997511273464615,7
40,17,23,0,0.42959050784338615,354.5,0.45566206992997804,3
40,27,12,1,0.023702702470473014,265.5,0.08230588794606887,7
40,19,20,1,1.0,375.0,0.8341706907782356,1
40,15,25,0,0.1538599441628321,304.0,0.1542029154544764,5
40,23,17,0,0.42959050784338615,288.0,0.10102339399042534,3
40,24,16,0,0.26818725105476915,292.5,0.11424706464655252,4
40,24,16,0,0.26818725105476915,314.0,0.19690389046741552,4
40,22,18,0,0.6358280026288412,350.0,0.4198571255020147,2
40,15,25,0,0.1538599441628321,290.5,0.10817447534172371,5
40,18,22,0,0.6358280026288412,364.0,0.5363640105702494,2
40,19,21,0,0.8746293123804207,395.0,0.8401982090903934,1
40,21,17,2,0.6271025701571489,301.0,0.3134858320253381,1
40,21,19,0,0.8746293123804207,378.5,0.6719749093616116,1
40,12,27,1,0.023702702470473014,202.5,0.008877049590429328,8
40,14,26,0,0.0806904677519924,285.5,0.09418465242622945,6
40,21,18,1,0.7492586247608418,370.5,0.7855202205746403,1
40,18,22,0,0.6358280026288412,339.0,0.3398937468077987,2
40,20,20,0,1.0,396.0,0.8507269957402726,0
40,22,17,1,0.5223973804968411,382.5,0.9166385767639766,2
40,20,19,1,1.0,385.0,0.9443693739462826,0
40,22,18,0,0.6358280026288412,396.0,0.8507336592098393,2
40,18,22,0,0.6358280026288412,305.5,0.16012146757811285,2
40,26,13,1,0.05325191409792752,258.5,0.06648027146957497,6
40,23,17,0,0.42959050784338615,392.0,0.8088177070326457,3
40,20,19,1,1.0,347.0,0.5484386383608588,0
40,16,22,2,0.417692190836533,314.0,0.4124844324628877,4
40,19,20,1,1.0,310.0,0.264204510608529,1
40,15,25,0,0.1538599441628321,287.5,0.09962961798567267,5
40,18,22,0,0.6358280026288412,390.0,0.7880589536613158,2
40,18,21,1,0.7492586247608418,363.0,0.7063163873754019,2
40,20,20,0,1.0,380.0,0.6867590729876952,0
40,20,19,1,1.0,371.0,0.7908953069383181,0
40,17,23,0,0.42959050784338615,364.0,0.5363594087228771,3
40,21,18,1,0.7492586247608418,318.0,0.3150007207344354,1
40,14,26,0,0.0806904677519924,249.5,0.03097630649315716,6
40,20,20,0,1.0,387.5,0.762319699864406,0
40,23,16,1,0.3367836351899315,314.0,0.28885741024779044,3
40,15,25,0,0.1538599441628321,246.0,0.027478902055123183,5
40,23,17,0,0.42959050784338615,339.0,0.3398882932327303,3
40,13,27,0,0.03847730828420026,274.5,0.06852753799944453,7
40,22,17,1,0.5223973804968411,373.0,0.8124610714765738,2
40,16,23,1,0.3367836351899315,303.5,0.2273568698064693,4
40,24,16,0,0.26818725105476915,393.5,0.8244743063501507,4
40,16,24,0,0.26818725105476915,327.5,0.26745948690279886,4
40,19,21,0,0.8746293123804207,374.0,0.6284313711680191,1
40,18,22,0,0.6358280026288412,402.5,0.9196951766474536,2
40,13,26,1,0.05325191409792752,225.5,0.021692529633903286,7
40,15,22,3,0.3240086000878364,319.5,0.6292555900933756,5
40,15,25,0,0.1538599441628321,345.5,0.38594581956657636,5
40,17,22,1,0.5223973804968411,365.0,0.7271768173264583,3
40,23,17,0,0.42959050784338615,342.5,0.36423849715158374,3
40,21,17,2,0.6271025701571489,285.0,0.21492957184282135,1
40,19,21,0,0.8746293123804207,376.0,0.647605020519727,1
40,17,22,1,0.5223973804968411,339.5,0.4809585424435181,3
40,13,25,2,0.07295138851623051,188.5,0.00829899569208811,7
40,15,24,1,0.19959086691960698,259.5,0.06855383378222268,5
40,19,21,0,0.8746293123804207,407.0,0.9678334541477751,1
40,24,16,0,0.26818725105476915,293.0,0.1157794176102683,4
40,16,22,2,0.417692190836533,300.0,0.30654853198851006,4
40,16,24,0,0.26818725105476915,292.0,0.11269023363002065,4
40,14,26,0,0.0806904677519924,389.5,0.7828772101167114,6
40,20,18,2,0.8714146793645341,288.5,0.23436009433354577,0
40,16,23,1,0.3367836351899315,283.5,0.13720995307748735,4
40,18,22,0,0.6358280026288412,362.5,0.5231403841012472,2
40,25,14,1,0.10812902140605732,293.5,0.17804309573718924,5
40,19,20,1,1.0,378.0,0.8670017231446934,1
40,19,21,0,0.8746293123804207,327.0,0.2645545660128722,1
40,18,22,0,0.6358280026288412,377.0,0.6573405870377793,2
40,18,21,1,0.7492586247608418,378.0,0.8670033269668653,2
40,22,18,0,0.6358280026288412,399.5,0.8877606061300909,2
40,23,16,1,0.3367836351899315,326.5,0.37551756875074416,3
40,25,15,0,0.1538599441628321,308.5,0.1724321626580223,5
40,16,24,0,0.26818725105476915,330.0,0.2822006987795814,4
40,29,11,0,0.006426576095691416,189.0,0.0029712725571293223,9
40,19,20,1,1.0,382.0,0.9111088680466222,1
40,19,20,1,1.0,316.0,0.3017290077479807,1
40,20,20,0,1.0,368.0,0.5723470600900955,0
40,16,23,1,0.3367836351899315,294.5,0.18258691340625843,4
40,21,18,1,0.7492586247608418,356.0,0.6351607193182729,1
40,19,17,4,0.8679394004284404,275.0,0.36216075734233333,1
40,16,24,0,0.26818725105476915,359.5,0.497244627976276,4
40,22,18,0,0.6358280026288412,382.5,0.7116290793662704,2
40,18,21,1,0.7492586247608418,336.0,0.4510689627527399,2
40,19,21,0,0.8746293123804207,350.0,0.419941135448363,1
40,17,23,0,0.42959050784338615,335.5,0.3165846311649422,3
40,17,23,0,0.42959050784338615,365.5,0.5497209967043202,3
40,15,25,0,0.1538599441628321,265.0,0.051257423667085515,5
40,24,14,2,0.14330665429588407,283.5,0.2070395721505136,4
40,19,21,0,0.8746293123804207,362.0,0.5187901905662369,1
40,17,22,1,0.5223973804968411,351.5,0.5910467710837635,3
40,18,22,0,0.6358280026288412,408.5,0.9839120046346829,2
40,20,20,0,1.0,402.0,0.9143643733814628,0
40,27,13,0,0.03847730828420026,262.5,0.04740058105030128,7
40,15,24,1,0.19959086691960698,288.5,0.1566136629663446,5
40,17,23,0,0.42959050784338615,307.5,0.16826652638900796,3
40,20,20,0,1.0,362.0,0.5187996325476474,0
40,22,16,2,0.417692190836533,309.0,0.37242049503907915,2
40,21,17,2,0.6271025701571489,310.5,0.38418828833110774,1
40,24,15,1,0.19959086691960698,295.5,0.1872213981611318,4
40,17,23,0,0.42959050784338615,309.5,0.17670426633714809,3
40,16,24,0,0.26818725105476915,246.5,0.02795798049170313,4
40,18,22,0,0.6358280026288412,379.5,0.6818050402465445,2
40,13,26,1,0.05325191409792752,228.0,0.023770422047273036,7
40,24,15,1,0.19959086691960698,270.5,0.09538267464042291,4
40,23,16,1,0.3367836351899315,381.5,0.9055669735812322,3
40,19,20,1,1.0,365.5,0.7324092767856711,1
40,20,17,3,0.7428293587290682,312.5,0.5562703785498386,0
40,21,18,1,0.7492586247608418,389.0,0.9888649353142307,1
40,25,13,2,0.07295138851623051,177.0,0.005010237910658716,5
40,23,17,0,0.42959050784338615,351.0,0.427636502786931,3
40,21,19,0,0.8746293123804207,374.0,0.6284430077357006,1
40,18,22,0,0.6358280026288412,370.0,0.5907838565736092,2
40,23,16,1,0.3367836351899315,389.0,0.9888649353142307,3
40,21,19,0,0.8746293123804207,371.5,0.6047978720200586,1
40,22,17,1,0.5223973804968411,328.0,0.38690049158715767,2
40,17,22,1,0.5223973804968411,358.0,0.6551614246104527,3
40,17,23,0,0.42959050784338615,363.0,0.527542162714882,3
40,20,19,1,1.0,375.5,0.8396373903359906,0
40,22,17,1,0.5223973804968411,386.5,0.9610433969166239,2
40,21,19,0,0.8746293123804207,326.5,0.2616874332735879,1
40,21,19,0,0.8746293123804207,386.5,0.7520953991530974,1
40,24,16,0,0.26818725105476915,254.5,0.03659414932203431,4
40,20,20,0,1.0,402.5,0.9196969843047457,0
40,19,19,2,1.0,343.0,0.690011989401456,1
40,17,23,0,0.42959050784338615,354.5,0.45563662406423444,3
40,23,15,2,0.2558750795433298,220.5,0.029602404767324612,3
40,20,20,0,1.0,408.0,0.9785526496099217,0
40,26,14,0,0.0806904677519924,281.5,0.08410603731020883,6
40,17,23,0,0.42959050784338615,365.5,0.5497390238504669,3
40,15,24,1,0.19959086691960698,225.0,0.021290160838999178,5
40,19,20,1,1.0,374.5,0.8287478814397161,1
40,26,13,1,0.05325191409792752,251.0,0.05240498167461101,6
40,16,24,0,0.26818725105476915,350.0,0.42797189528209856,4
40,19,21,0,0.8746293123804207,317.0,0.2112743862884865,1
40,22,17,1,0.5223973804968411,358.5,0.6602240610100698,2
40,19,19,2,1.0,320.5,0.4682886544090026,1
40,20,19,1,1.0,370.0,0.7801498645135451,0
40,22,18,0,0.6358280026288412,393.0,0.8192479361752939,2
40,23,16,1,0.3367836351899315,272.5,0.1010567063756318,3
40,21,19,0,0.8746293123804207,388.0,0.7674424725668836,1
40,21,19,0,0.8746293123804207,337.0,0.3264103858154914,1
40,24,16,0,0.26818725105476915,321.5,0.2341685888759637,4
40,21,18,1,0.7492586247608418,382.5,0.9166426206544263,1
40,24,15,1,0.19959086691960698,277.0,0.11479305395324778,4
40,24,16,0,0.26818725105476915,314.5,0.1992361393378883,4
40,21,18,1,0.7492586247608418,366.0,0.7376516394865456,1
40,19,21,0,0.8746293123804207,405.0,0.9464155087934175,1
40,21,19,0,0.8746293123804207,350.5,0.4238410241441195,1
40,17,23,0,0.42959050784338615,388.5,0.7725881459094636,3
40,25,15,0,0.1538599441628321,268.5,0.057156069180174296,5
40,19,21,0,0.8746293123804207,362.5,0.5231356914727912,1
40,21,19,0,0.8746293123804207,382.5,0.7116166339961487,1
40,19,21,0,0.8746293123804207,399.0,0.8824525075560458,1
40,19,21,0,0.8746293123804207,340.0,0.3467226978216712,1
40,21,18,1,0.7492586247608418,361.5,0.6908134962333554,1
40,17,23,0,0.42959050784338615,330.5,0.2852303519910514,3
40,25,15,0,0.1538599441628321,364.0,0.5363271919818784,5
40,24,15,1,0.19959086691960698,347.0,0.5484337702025239,4
40,26,14,0,0.0806904677519924,294.0,0.11893047211064538,6
40,14,25,1,0.10812902140605732,249.5,0.049911118407978856,6
40,20,20,0,1.0,396.5,0.8560004372400329,0
40,12,27,1,0.023702702470473014,295.0,0.18489343999700547,8
40,19,19,2,1.0,359.0,0.867503023603345,1
40,22,18,0,0.6358280026288412,393.0,0.8192419181310072,2
40,16,23,1,0.3367836351899315,318.5,0.31835545725629133,4
40,18,21,1,0.7492586247608418,384.5,0.9388197046377313,2
40,22,17,1,0.5223973804968411,287.5,0.1525809243577077,2
40,23,17,0,0.42959050784338615,370.5,0.5954498064917959,3
40,14,24,2,0.14330665429588407,322.0,0.48179663183173094,6
40,26,14,0,0.0806904677519924,329.5,0.27917651685050293,6
40,22,18,0,0.6358280026288412,372.0,0.6095045317540454,2
40,24,15,1,0.19959086691960698,319.0,0.3217573194499703,4
40,21,19,0,0.8746293123804207,364.5,0.540802606148802,1
40,24,16,0,0.26818725105476915,311.0,0.18323713835804412,4
40,16,23,1,0.3367836351899315,332.0,0.41825126454457917,4
40,17,22,1,0.5223973804968411,376.0,0.8450958771069245,3
40,20,20,0,1.0,348.5,0.4084095049979428,0
40,20,20,0,1.0,403.5,0.9303755237978791,0
40,20,20,0,1.0,394.0,0.8297104821081839,0
40,22,18,0,0.6358280026288412,387.0,0.7571783355315411,2
40,19,21,0,0.8746293123804207,403.5,0.9303763080411891,1
40,26,13,1,0.05325191409792752,198.5,0.00752491390573504,6
40,15,24,1,0.19959086691960698,328.5,0.3907295598395013,5
40,17,22,1,0.5223973804968411,332.0,0.41827959199100184,3
40,14,25,1,0.10812902140605732,283.5,0.13715733320473766,6
40,20,20,0,1.0,401.5,0.909035734781434,0
40,13,27,0,0.03847730828420026,269.5,0.0589299533825635,7
40,21,19,0,0.8746293123804207,328.0,0.2703157294087739,1
40,22,18,0,0.6358280026288412,365.0,0.5452504059195815,2
40,18,22,0,0.6358280026288412,380.5,0.6916963098249612,2
40,20,19,1,1.0,321.5,0.33906695515750684,0
40,18,22,0,0.6358280026288412,357.0,0.4761493616772279,2
40,23,16,1,0.3367836351899315,300.5,0.21164739776136487,3
