rule_id,seed,fuente,K,J,noise,meandeg,kcap,clase_csv,pendiente_csv,z_agg_csv,reconstruccion_fiel,pendiente_vieja,pendiente_corregida,z_agg_vieja,z_agg_corregida,z_sost_vieja,z_sost_corregida,holon_ratio,clase_vieja,clase_corregida,cambia_clase,diam_viejo,diam_corregido,diam_null_viejo,diam_null_corregido,n_cajas,tam_comp_medida,tam_gigante,descarrila_b1,escalas_descarriladas
A2-B0-C2-batch4-r201,591326,cs090_fase5b_candidatas_v4.csv,7,0.391,0.104,6.79,5,III,0.7828419766142098,0.7554822302772275,True,0.7828419766142098,0.7828419766142098,0.7554822302772275,0.7554822302772275,False,False,2.5612353367300273,III,III,False,"[16.0, 10.0, 7.0, 5.0, 5.0]","[16.0, 10.0, 7.0, 5.0, 5.0]","[14.0, 9.667, 7.333, 5.333, 4.0]","[14.0, 9.667, 7.333, 5.333, 4.0]","[2000, 1199, 774, 544, 417]","[1905, 1109, 685, 455, 328]","[1905, 1109, 685, 455, 328]",False,0
A2-B0-C2-r15,373284,cs090_fase5b_candidatas_v2.csv,6,0.412,0.326,6.15,5,III,0.786308962149017,0.7071067796865472,True,0.7863089621490167,0.7863089621490167,0.7071067796865472,0.7071067796865472,False,False,1.8227581036280687,III,III,False,"[14.0, 10.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[13.667, 9.333, 6.667, 5.0, 4.333]","[13.667, 9.333, 6.667, 5.0, 4.333]","[2000, 1182, 746, 534, 395]","[1914, 1102, 667, 455, 316]","[1914, 1102, 667, 455, 316]",False,0
A2-B0-C2-batch3-r84,479977,cs090_fase5b_candidatas_v3.csv,7,0.323,0.263,5.12,5,III,0.7868489981215203,0.5277916862029366,False,0.7869882856116749,0.7869882856116749,0.5277916862029366,0.5277916862029366,False,False,1.452678304467938,III,III,False,"[15.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.0, 7.0, 5.0, 4.0]","[16.0, 11.0, 8.0, 5.333, 4.0]","[16.0, 11.0, 8.0, 5.333, 4.0]","[2000, 1163, 735, 487, 373]","[1943, 1110, 682, 434, 320]","[1943, 1110, 682, 434, 320]",False,0
A2-B0-C2-batch4-r163,587640,cs090_fase5b_candidatas_v4.csv,7,0.542,0.269,6.71,5,III,0.7869666965842601,0.4431994568935023,True,0.7869666965842584,0.7869666965842584,0.4431994568935023,0.4431994568935023,False,False,1.8604457655676216,III,III,False,"[15.0, 10.0, 7.0, 6.0, 4.0]","[15.0, 10.0, 7.0, 6.0, 4.0]","[14.667, 9.333, 7.667, 5.0, 4.0]","[14.667, 9.333, 7.667, 5.0, 4.0]","[2000, 1207, 759, 541, 409]","[1891, 1106, 660, 442, 310]","[1891, 1106, 660, 442, 310]",False,0
A2-B0-C2-batch4-r107,582208,cs090_fase5b_candidatas_v4.csv,5,0.509,0.113,4.4,5,III,0.7870433303576171,1.7677669492913684,True,0.787043330357617,0.787043330357617,1.7677669492913684,1.7677669492913684,False,False,2.4175543428988866,III,III,False,"[15.0, 9.0, 7.0, 5.0, 4.0]","[15.0, 9.0, 7.0, 5.0, 4.0]","[12.333, 9.667, 6.667, 5.667, 4.0]","[12.333, 9.667, 6.667, 5.667, 4.0]","[2000, 1180, 747, 493, 400]","[1929, 1116, 686, 432, 339]","[1929, 1116, 686, 432, 339]",False,0
A2-B0-C2-batch4-r122,583663,cs090_fase5b_candidatas_v4.csv,6,0.664,0.256,5.76,5,III,0.7875418855578796,1.4142135593730956,True,0.7875418855578794,0.7875418855578794,1.4142135593730956,1.4142135593730956,False,False,2.2433078462615916,III,III,False,"[15.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.0, 7.0, 5.0, 4.0]","[13.667, 8.667, 6.333, 5.0, 4.0]","[13.667, 8.667, 6.333, 5.0, 4.0]","[2000, 1169, 718, 489, 375]","[1945, 1117, 668, 439, 325]","[1945, 1117, 668, 439, 325]",False,0
A2-B0-C2-batch4-r114,582887,cs090_fase5b_candidatas_v4.csv,6,0.322,0.331,5.72,5,III,0.7905031210070531,0.4567083521722914,True,0.790503121007054,0.790503121007054,0.4567083521722914,0.4567083521722914,False,False,1.399050115148979,III,III,False,"[14.0, 11.0, 8.0, 5.0, 4.0]","[14.0, 11.0, 8.0, 5.0, 4.0]","[14.333, 9.0, 7.333, 5.333, 4.333]","[14.333, 9.0, 7.333, 5.333, 4.333]","[2000, 1187, 760, 529, 384]","[1913, 1107, 681, 450, 305]","[1913, 1107, 681, 450, 305]",False,0
A2-B0-C2-batch3-r70,478619,cs090_fase5b_candidatas_v3.csv,4,0.632,0.249,5.76,5,III,0.794143572255329,0.9192388136675118,True,0.7941435722553284,0.7941435722553284,0.9192388136675118,0.9192388136675118,False,False,2.1496647234935415,III,III,False,"[15.0, 10.0, 6.0, 5.0, 4.0]","[15.0, 10.0, 6.0, 5.0, 4.0]","[13.667, 9.667, 6.333, 5.333, 4.0]","[13.667, 9.667, 6.333, 5.333, 4.0]","[2000, 1188, 742, 503, 370]","[1929, 1119, 674, 435, 302]","[1929, 1119, 674, 435, 302]",False,0
A2-B0-C2-batch3-r136,485021,cs090_fase5b_candidatas_v3.csv,5,0.664,0.339,7.04,5,III,0.7945326200640634,0.5027105218210478,True,0.7945326200640628,0.7945326200640628,0.5027105218210478,0.5027105218210478,False,False,2.3453234433303822,III,III,False,"[14.0, 9.0, 6.0, 5.0, 4.0]","[14.0, 9.0, 6.0, 5.0, 4.0]","[13.333, 9.667, 6.0, 5.333, 4.0]","[13.333, 9.667, 6.0, 5.333, 4.0]","[2000, 1208, 775, 544, 420]","[1882, 1096, 667, 436, 312]","[1882, 1096, 667, 436, 312]",False,0
A2-B0-C2-batch4-r152,586573,cs090_fase5b_candidatas_v4.csv,6,0.55,0.153,7.96,4,III,0.7948725595261631,3.5522805332250513,True,0.794872559526165,1.5046368593129944,3.5522805332250513,1.4141905996399415,False,False,3.5000325971161663,III,III,False,"[23.0, 2.0, 11.0, 6.0, 5.0]","[23.0, 18.0, 11.0, 6.0, 5.0]","[23.667, 16.667, 10.667, 7.667, 6.0]","[23.667, 16.667, 10.667, 7.667, 6.0]","[2000, 1369, 974, 785, 702]","[1492, 3, 533, 350, 267]","[1492, 906, 533, 350, 267]",False,1
A2-B0-C2-batch3-r25,474254,cs090_fase5b_candidatas_v3.csv,8,0.481,0.207,6.78,5,III,0.7951507684630401,0.2689578611486799,True,0.7951507684630403,0.7951507684630403,0.2689578611486799,0.21986780994642946,False,False,1.782882565465957,III,III,False,"[16.0, 11.0, 8.0, 5.0, 5.0]","[16.0, 11.0, 8.0, 5.0, 5.0]","[11.333, 10.667, 7.0, 5.0, 4.0]","[15.333, 10.667, 7.0, 5.0, 4.0]","[2000, 1223, 775, 541, 419]","[1874, 1105, 658, 424, 302]","[1874, 1105, 658, 424, 302]",False,0
A2-B0-C2-batch4-r58,577455,cs090_fase5b_candidatas_v4.csv,6,0.557,0.104,6.43,5,III,0.7998317247468192,0.6363961020928924,True,0.799831724746821,0.799831724746821,0.6363961020928924,0.6363961020928924,False,False,2.7539308004807683,III,III,False,"[14.0, 11.0, 7.0, 5.0, 4.0]","[14.0, 11.0, 7.0, 5.0, 4.0]","[14.0, 9.333, 7.333, 5.0, 4.333]","[14.0, 9.333, 7.333, 5.0, 4.333]","[2000, 1193, 749, 530, 389]","[1908, 1112, 669, 450, 309]","[1908, 1112, 669, 450, 309]",False,0
A2-B0-C2-batch4-r147,586088,cs090_fase5b_candidatas_v4.csv,7,0.756,0.208,7.65,5,III,0.8033174259070315,0.527791685852937,True,0.8033174259070306,0.8033174259070306,0.527791685852937,0.527791685852937,False,False,2.61974936312527,III,III,False,"[15.0, 10.0, 7.0, 5.0, 5.0]","[15.0, 10.0, 7.0, 5.0, 5.0]","[15.0, 11.0, 7.0, 5.0, 4.333]","[15.0, 11.0, 7.0, 5.0, 4.333]","[2000, 1251, 829, 585, 470]","[1824, 1088, 667, 423, 308]","[1824, 1088, 667, 423, 308]",False,0
A2-B0-C2-batch3-r31,474836,cs090_fase5b_candidatas_v3.csv,4,0.695,0.156,7.18,5,III,0.8063707776237027,0.2828427118746191,True,0.8063707776237024,0.8063707776237024,0.2828427118746191,0.2828427118746191,False,False,3.794837846378168,III,III,False,"[13.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 9.667, 7.0, 5.333, 4.0]","[15.0, 9.667, 7.0, 5.333, 4.0]","[2000, 1223, 799, 571, 454]","[1860, 1090, 667, 439, 322]","[1860, 1090, 667, 439, 322]",False,0
A2-B0-C2-batch3-r10,472799,cs090_fase5b_candidatas_v3.csv,7,0.524,0.164,7.54,5,III,0.80676744249643,1.0934771096021745,True,0.806767442496431,0.806767442496431,1.0934771096021745,1.0934771096021745,False,False,2.5489564920091325,III,III,False,"[16.0, 11.0, 6.0, 6.0, 5.0]","[16.0, 11.0, 6.0, 6.0, 5.0]","[14.333, 10.0, 7.0, 5.0, 4.667]","[14.333, 10.0, 7.0, 5.0, 4.667]","[2000, 1231, 794, 566, 462]","[1854, 1093, 659, 433, 329]","[1854, 1093, 659, 433, 329]",False,0
A2-B0-C2-batch4-r196,590841,cs090_fase5b_candidatas_v4.csv,5,0.495,0.129,5.4,5,III,0.8110586948144228,0.3185906220869582,True,0.8110586948144217,0.8110586948144217,0.3185906220869582,0.3185906220869582,False,False,1.6322044029158025,III,III,False,"[15.0, 11.0, 7.0, 5.0, 4.0]","[15.0, 11.0, 7.0, 5.0, 4.0]","[14.0, 9.333, 6.0, 5.0, 4.0]","[14.0, 9.333, 6.0, 5.0, 4.0]","[2000, 1175, 735, 489, 378]","[1942, 1118, 678, 432, 321]","[1942, 1118, 678, 432, 321]",False,0
A2-B0-C2-batch4-r78,579395,cs090_fase5b_candidatas_v4.csv,4,0.749,0.134,6.75,5,IV,0.8164083964897092,0.3897472085538745,True,0.8164083964897108,0.8164083964897108,0.3897472085538745,0.3897472085538745,False,False,6.3922755683346555,IV,IV,False,"[14.0, 10.0, 6.0, 5.0, 4.0]","[14.0, 10.0, 6.0, 5.0, 4.0]","[14.667, 10.333, 6.333, 5.0, 4.0]","[14.667, 10.333, 6.333, 5.0, 4.0]","[2000, 1195, 760, 543, 416]","[1900, 1098, 664, 447, 320]","[1900, 1098, 664, 447, 320]",False,0
A2-B0-C2-r10,272799,cs090_fase5_profundizar_a2b0c2_resumen.csv,5,0.378,0.338,7.38,5,III,0.8170446241137821,0.9141620160685641,True,0.8170446241137813,0.8170446241137813,0.9141620160685641,0.9141620160685641,False,False,1.6415310856543042,III,III,False,"[14.0, 12.0, 7.0, 5.0, 5.0]","[14.0, 12.0, 7.0, 5.0, 5.0]","[16.0, 10.667, 7.0, 5.333, 5.0]","[16.0, 10.667, 7.0, 5.333, 5.0]","[2000, 1232, 810, 584, 480]","[1829, 1073, 654, 428, 324]","[1829, 1073, 654, 428, 324]",False,0
A2-B0-C2-batch4-r12,572993,cs090_fase5b_candidatas_v4.csv,6,0.602,0.21,5.69,5,III,0.8174143496432545,1.659162533351413,True,0.8174143496432537,0.8174143496432537,1.659162533351413,1.659162533351413,False,False,1.6711812706213869,III,III,False,"[15.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.0, 7.0, 5.0, 4.0]","[12.667, 9.0, 6.667, 5.0, 4.667]","[12.667, 9.0, 6.667, 5.0, 4.667]","[2000, 1189, 757, 515, 397]","[1922, 1116, 685, 443, 325]","[1922, 1116, 685, 443, 325]",False,0
A2-B0-C2-r11,272896,cs090_fase5_profundizar_a2b0c2_resumen.csv,7,0.78,0.155,5.59,4,III,0.8190934679416606,1.0968310285072689,True,0.8190934679416623,0.8190934679416623,1.0968310285072689,1.0968310285072689,False,False,2.3244894706578023,III,III,False,"[16.0, 13.0, 7.0, 7.0, 5.0]","[16.0, 13.0, 7.0, 7.0, 5.0]","[18.667, 13.333, 8.0, 6.333, 5.0]","[18.667, 13.333, 8.0, 6.333, 5.0]","[2000, 1238, 842, 594, 487]","[1785, 1042, 651, 403, 296]","[1785, 1042, 651, 403, 296]",False,0
A2-B0-C2-batch4-r137,585118,cs090_fase5b_candidatas_v4.csv,5,0.687,0.277,5.42,5,III,0.8193204158489383,1.6263455936540594,True,0.8193204158489384,0.8193204158489384,1.6263455936540594,1.6263455936540594,False,False,2.8443797623393148,III,III,False,"[16.0, 11.0, 7.0, 5.0, 4.0]","[16.0, 11.0, 7.0, 5.0, 4.0]","[13.667, 9.333, 6.333, 5.0, 4.0]","[13.667, 9.333, 6.333, 5.0, 4.0]","[2000, 1155, 728, 486, 351]","[1943, 1102, 675, 433, 298]","[1943, 1102, 675, 433, 298]",False,0
A2-B0-C2-batch3-r22,473963,cs090_fase5b_candidatas_v3.csv,5,0.694,0.11,4.92,4,III,0.8193690775347898,0.6191376723888654,True,0.8193690775347896,0.8193690775347896,0.6191376723888654,0.6191376723888654,False,False,4.535286164129724,III,III,False,"[18.0, 11.0, 9.0, 6.0, 5.0]","[18.0, 11.0, 9.0, 6.0, 5.0]","[18.333, 12.333, 7.0, 6.333, 4.667]","[18.333, 12.333, 7.0, 6.333, 4.667]","[2000, 1226, 789, 547, 436]","[1820, 1068, 635, 393, 282]","[1820, 1068, 635, 393, 282]",False,0
A2-B0-C2-batch4-r47,576388,cs090_fase5b_candidatas_v4.csv,7,0.683,0.205,4.26,5,III,0.8237120554098377,0.6001908032157152,True,0.8237120554098382,0.8237120554098382,0.6001908032157152,0.6001908032157152,False,False,2.9975095717788456,III,III,False,"[16.0, 10.0, 6.0, 5.0, 4.0]","[16.0, 10.0, 6.0, 5.0, 4.0]","[15.0, 9.667, 6.667, 5.0, 4.333]","[15.0, 9.667, 6.667, 5.0, 4.333]","[2000, 1181, 728, 495, 369]","[1946, 1130, 677, 444, 318]","[1946, 1130, 677, 444, 318]",False,0
A2-B0-C2-batch4-r149,586282,cs090_fase5b_candidatas_v4.csv,7,0.777,0.222,5.37,5,III,0.825211218594141,0.8762682778722632,True,0.8252112185941407,0.8252112185941407,0.8762682778722632,0.8762682778722632,False,False,2.987199820930673,III,III,False,"[17.0, 10.0, 8.0, 5.0, 4.0]","[17.0, 10.0, 8.0, 5.0, 4.0]","[14.0, 9.667, 6.0, 5.0, 4.0]","[14.0, 9.667, 6.0, 5.0, 4.0]","[2000, 1171, 720, 492, 353]","[1941, 1115, 664, 436, 297]","[1941, 1115, 664, 436, 297]",False,0
A2-B0-C2-batch4-r169,588222,cs090_fase5b_candidatas_v4.csv,6,0.73,0.304,4.39,5,III,0.8296176535103116,0.9933034104662596,True,0.8296176535103108,0.8296176535103108,0.9933034104662596,0.9933034104662596,False,False,2.9157419243638603,III,III,False,"[16.0, 10.0, 7.0, 5.0, 4.0]","[16.0, 10.0, 7.0, 5.0, 4.0]","[13.333, 9.333, 6.333, 5.0, 4.0]","[13.333, 9.333, 6.333, 5.0, 4.0]","[2000, 1186, 739, 500, 381]","[1930, 1120, 673, 434, 315]","[1930, 1120, 673, 434, 315]",False,0
A2-B0-C2-r24,374157,cs090_fase5b_candidatas_v2.csv,8,0.534,0.328,7.11,5,III,0.8300815667255897,1.1313708474984758,False,0.9170142616770774,0.9170142616770774,0.7071067799865476,0.7071067799865476,False,False,2.3666796734657165,III,III,False,"[16.0, 10.0, 7.0, 5.0, 4.0]","[16.0, 10.0, 7.0, 5.0, 4.0]","[14.667, 10.0, 7.333, 5.667, 4.0]","[14.667, 10.0, 7.333, 5.667, 4.0]","[2000, 1233, 804, 565, 447]","[1841, 1088, 659, 420, 302]","[1841, 1088, 659, 420, 302]",False,0
A2-B0-C2-batch3-r127,484148,cs090_fase5b_candidatas_v3.csv,6,0.36,0.34,4.38,5,III,0.8332004479312966,0.28284271207461886,False,0.8330960987449109,0.8330960987449109,0.28284271207461886,0.28284271207461886,False,False,1.4405913764543594,III,III,False,"[15.0, 11.0, 6.0, 5.0, 4.0]","[15.0, 11.0, 6.0, 5.0, 4.0]","[14.0, 10.0, 6.0, 5.0, 4.333]","[14.0, 10.0, 6.0, 5.0, 4.333]","[2000, 1178, 742, 497, 391]","[1933, 1116, 680, 435, 329]","[1933, 1116, 680, 435, 329]",False,0
A2-B0-C2-batch4-r66,578231,cs090_fase5b_candidatas_v4.csv,5,0.344,0.182,7.69,5,III,0.8394652197456517,1.5055365858758694,True,0.8394652197456501,0.8394652197456501,1.5055365858758694,1.5055365858758694,False,False,2.2838281991607685,III,III,False,"[14.0, 12.0, 8.0, 5.0, 5.0]","[14.0, 12.0, 8.0, 5.0, 5.0]","[16.333, 10.333, 7.667, 5.333, 4.667]","[16.333, 10.333, 7.667, 5.333, 4.667]","[2000, 1245, 829, 637, 501]","[1792, 1054, 640, 448, 312]","[1792, 1054, 640, 448, 312]",False,0
A2-B0-C2-r8,372605,cs090_fase5b_candidatas_v2.csv,6,0.628,0.324,6.35,5,III,0.8409884204370881,0.8794712397857165,True,0.8409884204370869,0.8409884204370869,0.8794712397857165,0.8794712397857165,False,False,1.783676035029837,III,III,False,"[16.0, 9.0, 7.0, 5.0, 4.0]","[16.0, 9.0, 7.0, 5.0, 4.0]","[13.333, 9.667, 6.667, 5.333, 4.0]","[13.333, 9.667, 6.667, 5.333, 4.0]","[2000, 1192, 759, 528, 405]","[1889, 1089, 656, 425, 302]","[1889, 1089, 656, 425, 302]",False,0
A2-B0-C2-r2,272023,cs090_fase5_profundizar_a2b0c2_resumen.csv,7,0.351,0.15,7.28,5,III,0.8536460916512799,0.9899494915611667,True,0.8536460916512809,0.8536460916512809,0.9899494915611667,0.9899494915611667,False,False,1.8251231800516066,III,III,False,"[16.0, 10.0, 7.0, 5.0, 5.0]","[16.0, 10.0, 7.0, 5.0, 5.0]","[14.667, 9.667, 6.667, 5.333, 4.0]","[14.667, 9.667, 6.667, 5.333, 4.0]","[2000, 1222, 805, 582, 479]","[1839, 1068, 652, 429, 326]","[1839, 1068, 652, 429, 326]",False,0
A2-B0-C2-batch3-r96,481141,cs090_fase5b_candidatas_v3.csv,4,0.483,0.295,7.25,5,III,0.8543599282003083,0.5277916860529366,True,0.8543599282003086,0.8543599282003086,0.5277916860529366,0.5277916860529366,False,False,1.9897066729249406,III,III,False,"[16.0, 11.0, 8.0, 5.0, 5.0]","[16.0, 11.0, 8.0, 5.0, 5.0]","[15.0, 10.0, 7.0, 5.333, 4.0]","[15.0, 10.0, 7.0, 5.333, 4.0]","[2000, 1234, 811, 578, 468]","[1828, 1072, 650, 417, 307]","[1828, 1072, 650, 417, 307]",False,0
A2-B0-C2-batch3-r75,479104,cs090_fase5b_candidatas_v3.csv,6,0.786,0.121,5.01,4,III,0.8545984417551393,0.9175388947068118,True,0.8545984417551423,0.8545984417551423,0.9175388947068118,0.9175388947068118,False,False,1.877942510342098,III,III,False,"[18.0, 14.0, 8.0, 7.0, 5.0]","[18.0, 14.0, 8.0, 7.0, 5.0]","[18.667, 12.667, 9.0, 6.333, 5.0]","[18.667, 12.667, 9.0, 6.333, 5.0]","[2000, 1221, 795, 562, 447]","[1839, 1074, 648, 415, 300]","[1839, 1074, 648, 415, 300]",False,0
A2-B0-C2-batch4-r154,586767,cs090_fase5b_candidatas_v4.csv,6,0.434,0.216,7.82,5,III,0.8593262256526808,1.0434017399007947,True,0.8593262256526808,0.8593262256526808,1.0434017399007947,1.0434017399007947,False,False,1.8525282391221705,III,III,False,"[15.0, 11.0, 8.0, 6.0, 4.0]","[15.0, 11.0, 8.0, 6.0, 4.0]","[14.667, 9.667, 7.0, 5.667, 4.667]","[14.667, 9.667, 7.0, 5.667, 4.667]","[2000, 1253, 806, 589, 459]","[1838, 1100, 656, 439, 309]","[1838, 1100, 656, 439, 309]",False,0
A2-B0-C2-batch4-r139,585312,cs090_fase5b_candidatas_v4.csv,6,0.578,0.252,7.14,5,III,0.861356948742913,0.7957790614846841,True,0.861356948742913,0.861356948742913,0.7957790614846841,0.8106343977275561,False,False,1.6595895859797363,III,III,False,"[15.0, 10.0, 7.0, 6.0, 4.0]","[15.0, 10.0, 7.0, 6.0, 4.0]","[10.667, 11.0, 7.0, 5.333, 4.333]","[15.333, 11.0, 7.0, 5.333, 4.333]","[2000, 1227, 811, 582, 482]","[1830, 1075, 663, 435, 335]","[1830, 1075, 663, 435, 335]",False,0
A2-B0-C2-batch3-r80,479589,cs090_fase5b_candidatas_v3.csv,5,0.464,0.339,4.32,5,III,0.8621781132551967,0.8106343981275556,True,0.8621781132551957,0.8621781132551957,0.8106343981275556,0.8106343981275556,False,False,3.7062624164638462,III,III,False,"[15.0, 12.0, 7.0, 5.0, 4.0]","[15.0, 12.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 6.667, 5.0, 4.333]","[14.0, 10.0, 6.667, 5.0, 4.333]","[2000, 1183, 746, 521, 399]","[1931, 1119, 682, 457, 335]","[1931, 1119, 682, 457, 335]",False,0
A2-B0-C2-batch4-r85,580074,cs090_fase5b_candidatas_v4.csv,5,0.361,0.106,7.87,5,III,0.8624057643415686,1.3763198214767935,True,0.8624057643415685,0.8624057643415685,1.3763198214767935,1.3763198214767935,False,False,2.2149051377658724,III,III,False,"[17.0, 9.0, 7.0, 5.0, 5.0]","[17.0, 9.0, 7.0, 5.0, 5.0]","[14.333, 10.0, 7.0, 5.0, 5.0]","[14.333, 10.0, 7.0, 5.0, 5.0]","[2000, 1255, 817, 594, 479]","[1832, 1094, 656, 433, 318]","[1832, 1094, 656, 433, 318]",False,0
A2-B0-C2-batch4-r202,591423,cs090_fase5b_candidatas_v4.csv,8,0.639,0.259,4.15,4,III,0.8633241139815924,0.3548828790265325,True,0.8633241139815933,0.8633241139815933,0.3548828790265325,0.3548828790265325,False,False,3.513851042074214,III,III,False,"[19.0, 12.0, 9.0, 6.0, 5.0]","[19.0, 12.0, 9.0, 6.0, 5.0]","[19.333, 12.333, 8.0, 6.0, 5.0]","[19.333, 12.333, 8.0, 6.0, 5.0]","[2000, 1210, 760, 547, 429]","[1863, 1092, 643, 430, 312]","[1863, 1092, 643, 430, 312]",False,0
A2-B0-C2-batch3-r3,472120,cs090_fase5b_candidatas_v3.csv,8,0.763,0.109,5.28,4,IV,0.8655644525698469,0.5088448169797865,True,0.8655644525698475,0.8655644525698475,0.5088448169797865,0.5088448169797865,False,False,5.242551991499722,IV,IV,False,"[18.0, 12.0, 9.0, 6.0, 5.0]","[18.0, 12.0, 9.0, 6.0, 5.0]","[17.0, 11.0, 8.667, 6.0, 5.0]","[17.0, 11.0, 8.667, 6.0, 5.0]","[2000, 1233, 787, 570, 457]","[1814, 1065, 626, 409, 296]","[1814, 1065, 626, 409, 296]",False,0
A2-B0-C2-batch3-r121,483566,cs090_fase5b_candidatas_v3.csv,6,0.706,0.155,7.08,5,III,0.8715210722283483,0.8639996877047871,True,0.8715210722283485,0.8715210722283485,0.8639996877047871,0.8639996877047871,False,False,2.1690679477803454,III,III,False,"[15.0, 10.0, 7.0, 5.0, 4.0]","[15.0, 10.0, 7.0, 5.0, 4.0]","[13.667, 8.667, 7.0, 5.333, 4.0]","[13.667, 8.667, 7.0, 5.333, 4.0]","[2000, 1224, 791, 550, 445]","[1874, 1106, 675, 434, 329]","[1874, 1106, 675, 434, 329]",False,0
A2-B0-C2-r3,372120,cs090_fase5b_candidatas_v2.csv,6,0.661,0.238,6.24,5,III,0.8716450240633112,1.2761461223408788,True,0.8716450240633112,0.8716450240633112,1.2761461223408788,1.2761461223408788,False,False,1.4692108310479608,III,III,False,"[16.0, 11.0, 7.0, 5.0, 4.0]","[16.0, 11.0, 7.0, 5.0, 4.0]","[13.333, 9.667, 6.667, 5.333, 4.0]","[13.333, 9.667, 6.667, 5.333, 4.0]","[2000, 1189, 749, 522, 393]","[1899, 1096, 657, 430, 301]","[1899, 1096, 657, 430, 301]",False,0
A2-B0-C2-batch3-r91,480656,cs090_fase5b_candidatas_v3.csv,6,0.388,0.171,4.54,4,III,0.8716960017927824,0.8502050954514038,False,0.8650552729586473,0.8650552729586473,1.2744691632633323,1.2744691632633323,False,False,1.9455620107405385,III,III,False,"[19.0, 12.0, 9.0, 6.0, 5.0]","[19.0, 12.0, 9.0, 6.0, 5.0]","[17.333, 10.667, 7.667, 6.0, 4.667]","[17.333, 10.667, 7.667, 6.0, 4.667]","[2000, 1217, 785, 575, 418]","[1835, 1070, 641, 431, 274]","[1835, 1070, 641, 431, 274]",False,0
A2-B0-C2-batch4-r164,587737,cs090_fase5b_candidatas_v4.csv,7,0.656,0.295,7.81,5,III,0.8717058332561187,1.2348984655394841,True,0.8717058332561173,0.8717058332561173,1.2348984655394841,1.2348984655394841,False,False,1.8384202878973668,III,III,False,"[16.0, 11.0, 7.0, 5.0, 5.0]","[16.0, 11.0, 7.0, 5.0, 5.0]","[14.333, 10.0, 6.333, 5.0, 4.0]","[14.333, 10.0, 6.333, 5.0, 4.0]","[2000, 1253, 820, 604, 471]","[1817, 1080, 651, 435, 302]","[1817, 1080, 651, 435, 302]",False,0
A2-B0-C2-batch4-r180,589289,cs090_fase5b_candidatas_v4.csv,5,0.445,0.31,4.3,4,III,0.8731744761090312,2.5160984264961574,True,0.8731744761090323,0.8731744761090323,2.5160984264961574,2.5160984264961574,False,False,1.6638879862671783,III,III,False,"[21.0, 14.0, 8.0, 8.0, 5.0]","[21.0, 14.0, 8.0, 8.0, 5.0]","[16.333, 11.667, 7.333, 5.667, 5.0]","[16.333, 11.667, 7.333, 5.667, 5.0]","[2000, 1207, 771, 536, 427]","[1856, 1082, 651, 416, 307]","[1856, 1082, 651, 416, 307]",False,0
A2-B0-C2-r32,374933,cs090_fase5b_candidatas_v2.csv,6,0.356,0.304,7.4,5,III,0.8734946091751468,1.0434017405007943,True,0.8734946091751472,0.8734946091751472,1.0434017405007943,1.0434017405007943,False,False,1.83437144310668,III,III,False,"[15.0, 13.0, 7.0, 5.0, 5.0]","[15.0, 13.0, 7.0, 5.0, 5.0]","[15.333, 10.333, 7.0, 5.333, 4.333]","[15.333, 10.333, 7.0, 5.333, 4.333]","[2000, 1235, 821, 575, 478]","[1834, 1077, 665, 419, 322]","[1834, 1077, 665, 419, 322]",False,0
A2-B0-C2-batch3-r118,483275,cs090_fase5b_candidatas_v3.csv,5,0.722,0.173,6.71,5,III,0.8739909750826472,1.8384776271850236,True,0.873990975082647,0.873990975082647,1.8384776271850236,1.8384776271850236,False,False,4.3357563527248155,III,III,False,"[16.0, 10.0, 7.0, 5.0, 4.0]","[16.0, 10.0, 7.0, 5.0, 4.0]","[12.667, 10.0, 6.333, 5.0, 4.333]","[12.667, 10.0, 6.333, 5.0, 4.333]","[2000, 1207, 755, 551, 408]","[1893, 1110, 661, 457, 314]","[1893, 1110, 661, 457, 314]",False,0
A2-B0-C2-batch4-r128,584245,cs090_fase5b_candidatas_v4.csv,5,0.549,0.263,6.58,5,III,0.8751785559315431,0.848528136223857,True,0.8751785559315435,0.8751785559315435,0.848528136223857,0.848528136223857,False,False,2.257488510815394,III,III,False,"[16.0, 10.0, 7.0, 5.0, 4.0]","[16.0, 10.0, 7.0, 5.0, 4.0]","[13.333, 9.0, 6.333, 5.0, 4.0]","[13.333, 9.0, 6.333, 5.0, 4.0]","[2000, 1208, 758, 544, 412]","[1887, 1104, 655, 441, 309]","[1887, 1104, 655, 441, 309]",False,0
