beta,t_optima,exponente_ptc,potencia_base,semilla,r_real,percentil_r_real_en_nula,media_nula,desviacion_nula
0.94,22,4.1,0.47,10,0.4417045199908688,100,0.001856529669909,0.13317729471275244
0.94,22,4.1,0.65,1,0.3716519987916962,99.8,0.0009206655126491237,0.1293209298002465
0.94,22,4.1,0.65,2,0.35038506355822213,99.9,-0.005459485511848852,0.12664498774920244
0.94,22,4.1,0.65,3,0.39366794145034,100,-0.005402301059984294,0.12473686787552618
0.94,22,4.1,0.65,4,0.43165114896886686,100,-0.004257044771720513,0.13104770728333692
0.94,22,4.1,0.65,5,0.3227479378606966,99.6,0.004386365112075465,0.12824701985351616
0.94,22,4.1,0.65,6,0.41934992779812935,100,-0.003676606797671744,0.12572292193803558
0.94,22,4.1,0.65,7,0.34705170009805636,99.6,-0.004864998472868682,0.13194570365543104
0.94,22,4.1,0.65,8,0.45556196130191046,100,0.0017829634878690154,0.12573957985177714
0.94,22,4.1,0.65,9,0.42854771451372903,99.9,-0.0003819758995360177,0.13056029293023297
0.94,22,4.1,0.65,10,0.35962548226042146,99.8,-0.0018637386190220786,0.12992705745796382
0.94,22,6,0.3,1,0.11492082490658928,78.8,0.003856887073221076,0.1328721571148385
0.94,22,6,0.3,2,0.1314348168298733,81.9,0.0005149307340484143,0.1333561805884235
0.94,22,6,0.3,3,0.047905219010305894,62.7,0.0018647534643914795,0.1313989562928576
0.94,22,6,0.3,4,0.16295654873311954,88.8,-0.0037832967683646985,0.12809796557840195
0.94,22,6,0.3,5,0.11032258416416811,81.8,-0.0011638061768455602,0.12585992029539678
0.94,22,6,0.3,6,0.13913054680931985,85.1,0.000024984566503895826,0.1309641868960617
0.94,22,6,0.3,7,0.12180658074367617,82.3,-0.00013779275872804404,0.12882751007388996
0.94,22,6,0.3,8,0.11384122696807372,81.2,0.002416612492155374,0.12738152126959465
0.94,22,6,0.3,9,0.13819007678536152,85.3,0.0007362303724972783,0.12901830127491187
0.94,22,6,0.3,10,0.10754757177623561,79.1,-0.003240156977525283,0.1326244255618413
0.94,22,6,0.47,1,0.10991549233071221,80.2,0.004347009678051305,0.12484981330024386
0.94,22,6,0.47,2,0.07090356270306372,70.8,-0.003840689779383506,0.1305339592317065
0.94,22,6,0.47,3,0.07422591360429326,71.9,0.0018548627064285054,0.12780312377780476
0.94,22,6,0.47,4,0.11394040666742772,80.7,-0.00789141835007547,0.1317211194524218
0.94,22,6,0.47,5,0.07437217104786882,71.4,-0.0007606825294055246,0.12490165781715976
0.94,22,6,0.47,6,0.10304743768434485,79.6,-0.0069318001301181134,0.13004790971206584
0.94,22,6,0.47,7,0.09766012813733596,76.8,0.005357512664383382,0.1265637887813034
0.94,22,6,0.47,8,0.10747136150980043,76.6,0.0007624590460379554,0.1381325183777196
0.94,22,6,0.47,9,0.11164234246103456,79.2,0.002112266818656717,0.12868456919501176
0.94,22,6,0.47,10,0.09939965674161283,79.2,-0.0039856804437121435,0.12656271316072257
0.94,22,6,0.65,1,0.07988158998893506,73.8,-0.0004754835389961649,0.1286572496012033
0.94,22,6,0.65,2,0.05562242641707156,68.3,-0.0019255977831530182,0.13118521847827608
0.94,22,6,0.65,3,0.03318508143411212,59.7,-0.00181455005017437,0.13273845810316842
0.94,22,6,0.65,4,0.13468988292079415,85.1,0.0003478824608362021,0.13111078343221172
0.94,22,6,0.65,5,-0.001133567113086675,53.1,-0.00492890359042781,0.13116125272408785
0.94,22,6,0.65,6,0.10893541577764408,79,0.002164330272177144,0.12697282043146266
0.94,22,6,0.65,7,0.04252238079487131,63.6,0.001639711790391044,0.12839108642248107
0.94,22,6,0.65,8,0.1389206315029879,85.2,0.0042039756857358244,0.12901612256560732
0.94,22,6,0.65,9,0.12249011987429523,83.1,-0.0034703971659531857,0.13086257676124624
0.94,22,6,0.65,10,0.04878299450761175,62.2,0.005786923886553463,0.12798256464965888
0.94,25,3,0.3,1,0.05523661252888096,65.4,0.000584360255009397,0.1300088976830319
0.94,25,3,0.3,2,-0.07457864859568643,30.5,-0.00817967014911095,0.13217540682989914
0.94,25,3,0.3,3,-0.07027583415708019,28.3,0.004248218328709551,0.13106240912094635
0.94,25,3,0.3,4,-0.13149285348350148,17.7,0.000019241556497970895,0.1362340444749372
0.94,25,3,0.3,5,-0.07659567769225978,27.6,-0.00003581710671906322,0.13134723615573024
0.94,25,3,0.3,6,0.003329730104872808,49.7,0.0052929431412064125,0.1259533019021522
0.94,25,3,0.3,7,0.3515855401289551,99.8,0.0017540022801155112,0.1283470291534866
0.94,25,3,0.3,8,0.09172240242589595,76.3,-0.003626519291512561,0.12636170825168247
0.94,25,3,0.3,9,-0.09513103802073374,24.7,-0.00007683378056632161,0.12826294075964687
0.94,25,3,0.3,10,0.1140384049620812,79.3,0.0032632560274741575,0.13521507150905968
0.94,25,3,0.47,1,0.036573681808829146,60.5,0.004449100737293827,0.12741664110508188
0.94,25,3,0.47,2,-0.042022811041721515,39.3,-0.00028220535754833106,0.1340042051373039
0.94,25,3,0.47,3,-0.01638930964412831,44.6,-0.002539822194527348,0.13289579064318238
0.94,25,3,0.47,4,0.023856158042193466,57.3,-0.0016681329152489447,0.13177763844112028
0.94,25,3,0.47,5,-0.0501818237062502,31,0.003300812348145911,0.12659975948462474
0.94,25,3,0.47,6,0.007382822598693404,52,-0.0009589129872082996,0.13004168584733228
0.94,25,3,0.47,7,0.28160205600301164,99.1,-0.0014481996876326451,0.13123380606622345
0.94,25,3,0.47,8,0.07625375005267303,71.8,0.0015483741097805552,0.13160444734164178
0.94,25,3,0.47,9,-0.0789430174917591,27,0.0033673552409062006,0.12875310168542392
0.94,25,3,0.47,10,0.11598466131367106,81.1,0.0020508959943413654,0.12729432158158663
0.94,25,3,0.65,1,-0.02349869820562162,44.4,-0.0022141935767471784,0.13297452428888307
0.94,25,3,0.65,2,-0.15098074907142775,13.4,-0.0028345979935462525,0.13248058837753318
0.94,25,3,0.65,3,0.04838594129867147,61.4,0.0003028075184337277,0.1312718105039206
0.94,25,3,0.65,4,0.10944160940406068,80.1,-0.0021628199794188167,0.12631902923039737
0.94,25,3,0.65,5,-0.03357473661589643,39.8,-0.003767248471085057,0.1229823443641702
0.94,25,3,0.65,6,0.05184294989182477,65.1,0.001080327532366233,0.12845289497683823
0.94,25,3,0.65,7,0.25985889155987413,99.1,-0.00014215252556975982,0.12697460700087423
0.94,25,3,0.65,8,0.06129900990277844,65.7,0.003985802889320569,0.13032808252609798
0.94,25,3,0.65,9,-0.17474514466429347,10.5,0.0016270022866695343,0.1309261939452757
0.94,25,3,0.65,10,0.14834458542035797,87.1,0.007309694152356244,0.12681072447731837
0.94,25,4.1,0.3,1,0.3759472439228833,99.9,-0.0024340950835671617,0.12818907490325376
0.94,25,4.1,0.3,2,0.322021953572484,99.6,0.0020211957005431794,0.131018096529703
0.94,25,4.1,0.3,3,0.30911617341278264,99.5,-0.0017552411507947415,0.12912672342286086
0.94,25,4.1,0.3,4,0.2631237964253652,98.2,0.00017472418819878147,0.12843916438934272
0.94,25,4.1,0.3,5,0.3380267662757217,99.7,0.001583784054941168,0.1295042693659339
0.94,25,4.1,0.3,6,0.34689725613362243,99.8,0.0019253607473431599,0.12800746926568754
0.94,25,4.1,0.3,7,0.4478389438231879,100,0.002877430517719945,0.13445725208813103
0.94,25,4.1,0.3,8,0.3754251911534632,99.8,0.007758023747740456,0.13266648978085535
0.94,25,4.1,0.3,9,0.34597848815225263,99.9,-0.0038569375737709487,0.13047832486137578
0.94,25,4.1,0.3,10,0.35102215963078376,99.7,-0.004412197371875637,0.13105942102858048
0.94,25,4.1,0.47,1,0.3989597379370055,100,-0.0028942732605983248,0.1282787763185337
0.94,25,4.1,0.47,2,0.35806200849357994,99.6,0.0024864006069578366,0.13404189702932712
0.94,25,4.1,0.47,3,0.30436011743023966,99.5,0.004429838078555666,0.12916081381983696
0.94,25,4.1,0.47,5,0.3674363252858119,99.7,-0.0059147228264888755,0.13000450344525452
0.94,25,4.1,0.47,4,0.2961277462201032,98.9,-0.0016104166300291427,0.1291853599956216
0.94,25,4.1,0.47,6,0.37326180475908666,99.8,0.0012352279551120175,0.13089171131733932
0.94,25,4.1,0.47,7,0.44304938709277736,100,0.0012322697725074838,0.1250714854021267
0.94,25,4.1,0.47,8,0.3887939823231472,100,-0.0008521603482960468,0.13139476099511962
0.94,25,4.1,0.47,9,0.3743774944429479,99.9,0.001000845288609787,0.12866110940601613
0.94,25,4.1,0.47,10,0.3676522257324169,99.8,-0.0016072288249110818,0.13015427250562103
0.94,25,4.1,0.65,1,0.41056817626439945,99.9,0.0009683840195355389,0.13373765374872038
0.94,25,4.1,0.65,2,0.28650885168235524,98.3,0.00015607071178850657,0.13210132936047703
0.94,25,4.1,0.65,3,0.32207849402511235,99.8,0.003138163297600412,0.13082839136109056
0.94,25,4.1,0.65,4,0.34613631597839634,99.4,0.00913255943393073,0.12970492918742493
0.94,25,4.1,0.65,5,0.3899106319450503,99.8,-0.004239759373230014,0.13403492753024776
0.94,25,4.1,0.65,6,0.40199993957014585,99.9,0.0028739461164088943,0.13005890420267144
0.94,25,4.1,0.65,7,0.463999550529586,100,-0.0023921802065159127,0.127203634032304
0.94,25,4.1,0.65,8,0.4140274350676678,100,0.000524918189713265,0.1279355060825597
0.94,25,4.1,0.65,9,0.33444524768004785,99.6,-0.005134817409125482,0.13087328253750932
0.94,25,4.1,0.65,10,0.3991026965950937,99.9,-0.005755624175367633,0.13135611929715868
0.94,25,6,0.3,1,-0.3292337981074454,0.7,-0.006270469176083156,0.135392066878023
0.94,25,6,0.3,2,-0.3288082258890612,0.3,0.0025839320400980297,0.12684704893340024
0.94,25,6,0.3,3,-0.32837616288718624,0.4,-0.0027193899743148137,0.13238517420512846
0.94,25,6,0.3,4,-0.333482884656899,0.4,0.0029500427296484176,0.12396848964410866
0.94,25,6,0.3,5,-0.3477193127726554,0.8,0.0032275741174008672,0.13124352640898876
0.94,25,6,0.3,6,-0.3688771917689417,0.2,0.0025012601205916265,0.128668075755104
0.94,25,6,0.3,7,-0.2763855206811311,1.6,-0.0030839792882932995,0.13177825283865865
0.94,25,6,0.3,8,-0.30635471594659586,1,0.0016273644524161458,0.13187826779087272
0.94,25,6,0.3,9,-0.35495688910651946,0.1,-0.001087234917116728,0.12542584971351659
0.94,25,6,0.3,10,-0.32789124199980896,0.2,-0.0047558192537250615,0.1276830685815648
0.94,25,6,0.47,1,-0.3200845990532431,0.3,0.005124013179152273,0.13355008369639218
0.94,25,6,0.47,2,-0.3098017190362876,1.1,0.0032567733558065003,0.12890997024557105
0.94,25,6,0.47,3,-0.30440579796218353,1.7,-0.0034232368984793674,0.13084986192231565
0.94,25,6,0.47,4,-0.3125431367220446,0.8,0.0028965337521018827,0.1340190250839578
0.94,25,6,0.47,5,-0.33208730124697733,0.6,-0.0017640816388846026,0.12916195734845212
0.94,25,6,0.47,6,-0.33892100782908735,0.2,-0.0013138955346552988,0.12595833202878412
0.94,25,6,0.47,7,-0.2676875685548481,2.2,-0.004188334503072826,0.130661758132618
0.94,25,6,0.47,8,-0.2981112544657517,1.2,-0.0011307232282722244,0.12602170583724878
0.94,25,6,0.47,9,-0.3304409032046069,0.4,-0.003905612939569023,0.13114796506227072
0.94,25,6,0.47,10,-0.3132811588834462,1.3,0.002318249797145877,0.13620165659706585
0.94,25,6,0.65,1,-0.30981521465313405,0.8,-0.004856852854668712,0.12794317211455003
0.94,25,6,0.65,2,-0.2981053093732867,1.1,0.002361844763993955,0.12959902961012887
0.94,25,6,0.65,3,-0.27705693709475104,1.6,-0.0036490356403684875,0.12898620283301246
0.94,25,6,0.65,4,-0.27219703205961143,2,0.0003929820667034177,0.13008249365405078
0.94,25,6,0.65,5,-0.3151586079817589,0.4,0.003525676697120645,0.13277017956130346
0.94,25,6,0.65,6,-0.3183637513820626,0.6,0.0018971258449490265,0.1261859112281491
0.94,25,6,0.65,7,-0.2578855091726294,2.5,-0.00007016707180749613,0.12832106745697686
0.94,25,6,0.65,8,-0.27487124223974724,1.6,-0.005316133322898834,0.1298691047999954
0.94,25,6,0.65,9,-0.3078545118567312,0.8,0.007094891356383344,0.1283504799605739
0.94,25,6,0.65,10,-0.27979892753782304,1.2,-0.004073286202519539,0.12547038924441134
0.94,28,3,0.3,1,0.045499103177807275,62.7,-0.0017663382497365033,0.1278357178116882
0.94,28,3,0.3,2,0.20290803461459658,93.7,0.009622571623480921,0.130210865897969
0.94,28,3,0.3,3,-0.2358068012636214,2.8,0.005176260168349758,0.12727614301113596
0.94,28,3,0.3,4,-0.03703709444508825,39.9,0.0002139492725144831,0.13192876284013016
0.94,28,3,0.3,5,-0.16741411832399927,9,0.007088675665442895,0.13007969660490337
0.94,28,3,0.3,6,-0.01367030600370998,45.2,-0.0015546716558222644,0.13126567789871887
0.94,28,3,0.3,7,0.26905595439024566,98.3,0.006259073893938198,0.1312232699805734
0.94,28,3,0.3,8,-0.060131880588657816,35.1,-0.005223919446965979,0.13270905565917554
0.94,28,3,0.3,9,0.04828672018253781,65.6,-0.0022068161222677267,0.1320938591596703
0.94,28,3,0.3,10,-0.007747994570738269,46,0.004925038998716433,0.12717698041303585
0.94,28,3,0.47,1,-0.0001836325717517921,52,-0.00005823670731139538,0.12986884328546455
0.94,28,3,0.47,2,0.2664849677011716,97.2,-0.0009147071531932998,0.1340347573960703
0.94,28,3,0.47,3,-0.2236913260267017,5,-0.004542711227119206,0.1323627152231906
0.94,28,3,0.47,4,-0.006764279105736014,46.7,-0.0014476461327604755,0.1322996917550455
0.94,28,3,0.47,5,-0.13856843572580105,14.2,0.0023124722197997816,0.1336014731077324
0.94,28,3,0.47,6,0.04762863064965531,65.2,-0.0018595965495423015,0.13150884682898084
0.94,28,3,0.47,7,0.2996351008745513,98.5,0.004795470990308819,0.13286119842100805
0.94,28,3,0.47,8,-0.08152262242040781,28.1,-0.004918145534488084,0.12573238854495156
0.94,28,3,0.47,9,0.05740113808311076,67.7,-0.0021354619561322137,0.13027120609761217
0.94,28,3,0.47,10,0.05236593553726904,65.6,0.0034947288887698653,0.12969015713504695
0.94,28,3,0.65,2,0.3400339056938792,99.3,0.0028207691356861605,0.1359357035572379
0.94,28,3,0.65,1,-0.0094892092297574,48.3,-0.0019606300458008923,0.13267223880285045
0.94,28,3,0.65,4,0.046265955995219446,60.6,-0.000837098594881424,0.12441095948699311
0.94,28,3,0.65,3,-0.137234872576626,14,0.0017908502192322314,0.13001913721162087
0.94,28,3,0.65,5,0.010034955348145367,52.2,0.0003581485084754695,0.1240334746154409
0.94,28,3,0.65,6,0.11047017079893358,79.7,0.005648637977271883,0.1276845541187008
0.94,28,3,0.65,7,0.2683103972098396,98.6,0.00202427501599945,0.13000814563856247
0.94,28,3,0.65,8,-0.09055451070157743,26.1,-0.0040640954307363825,0.13164226977945065
0.94,28,3,0.65,9,0.11227669422307839,78.3,0.003946923864938273,0.1337528471462288
0.94,28,3,0.65,10,0.13493910924678643,86.2,-0.007669004164331153,0.12756707798649564
0.94,28,4.1,0.3,1,0.06486445806164477,69.3,-0.0013727441210920567,0.12679931784185555
0.94,28,4.1,0.3,2,0.16466036473189824,89.9,-0.006370916584395201,0.13190754745511363
0.94,28,4.1,0.3,3,-0.22604287245868518,3.8,0.004428744400778916,0.12717952763866697
0.94,28,4.1,0.3,4,-0.040084438755648946,35.2,0.009531562566340026,0.13476560012331842
0.94,28,4.1,0.3,5,-0.16728441807265468,11.8,-0.0077511438762197585,0.13405881275647047
0.94,28,4.1,0.3,6,-0.04365555799517679,38.1,-0.002634947696413526,0.13419616086002598
0.94,28,4.1,0.3,7,0.2523493364543768,97.2,0.0043170862067294395,0.12974482366102405
0.94,28,4.1,0.3,8,-0.04978742982779795,35.7,-0.0003733081607321955,0.12940289178449257
0.94,28,4.1,0.3,9,0.04599178230358249,64.8,-0.004286057220214409,0.1284109087752114
0.94,28,4.1,0.3,10,-0.05215031430264429,34.4,0.002070432567924239,0.13119910735603957
0.94,28,4.1,0.47,1,0.017319714301033344,55.3,0.001297010754361659,0.13391454029297672
0.94,28,4.1,0.47,2,0.20395458340881306,94.5,-0.0008671239151878054,0.13070257500554028
0.94,28,4.1,0.47,3,-0.22947166236897465,4.4,-0.00771455796610968,0.13082164436082583
0.94,28,4.1,0.47,4,-0.032122700471744516,38.8,0.001631097006412403,0.12992868093480467
0.94,28,4.1,0.47,5,-0.10514434209973024,19.9,0.004990589669370281,0.1262061309990199
0.94,28,4.1,0.47,6,-0.007015769554809726,50,-0.00270895236450079,0.13232684027192662
0.94,28,4.1,0.47,7,0.2391557315362434,95.1,0.006592016953060832,0.13639937664761
0.94,28,4.1,0.47,8,-0.07628451623761354,27.3,-0.002884365778953285,0.126344210158405
0.94,28,4.1,0.47,9,0.04285036919743062,62.7,-0.0006820712429526677,0.1333329281090886
0.94,28,4.1,0.47,10,-0.002999308871233729,47.7,0.003367554369552586,0.12663550191034675
0.94,28,4.1,0.65,1,0.001698877694526411,52.2,-0.0028137265774706506,0.13377249034791358
0.94,28,4.1,0.65,2,0.2060880315425042,93.6,0.002610471245795256,0.13241969170491538
0.94,28,4.1,0.65,3,-0.1402783397354505,13,0.004195993139488037,0.12728592308211728
0.94,28,4.1,0.65,4,0.002461858530151027,50.6,-0.0018133602781042733,0.12630702750093478
0.94,28,4.1,0.65,5,-0.0431226810749284,35.9,0.002790678882987038,0.13081876449785695
0.94,28,4.1,0.65,6,0.03514009311318543,61.3,-0.007098036942172066,0.1331836532400791
0.94,28,4.1,0.65,7,0.2098327572125389,93.1,0.005486563389074498,0.13419247272203141
0.94,28,4.1,0.65,8,-0.03306457140127948,41.9,-0.0014067610769898005,0.12580373263639338
0.94,28,4.1,0.65,9,0.059644931299283416,68,-0.0021449284223699484,0.12567884473566124
0.94,28,4.1,0.65,10,0.04566200153719,63.7,-0.00038034885903353053,0.13064330190736204
0.94,28,6,0.3,1,-0.7616226566283008,0,0.0007756865038333841,0.13184645737994044
0.94,28,6,0.3,2,-0.7760747557495086,0,-0.004348346585510926,0.13156167615243047
0.94,28,6,0.3,3,-0.7869422547558721,0,0.006812206324448535,0.1270898498444738
0.94,28,6,0.3,4,-0.7467194427639969,0,0.0030800207535426373,0.13035456700072037
0.94,28,6,0.3,5,-0.7456851255308169,0,0.0012404484863891784,0.1322162493382385
0.94,28,6,0.3,6,-0.8011183909506215,0,0.00025926738708438157,0.1263089574145652
0.94,28,6,0.3,7,-0.7406585678449259,0,0.001890265302959946,0.12868976861051173
0.94,28,6,0.3,8,-0.7749160913118784,0,-0.0001203454828184946,0.1262595989561411
0.94,28,6,0.3,9,-0.7460554601407108,0,-0.0018880296378417307,0.13079767521214292
0.94,28,6,0.3,10,-0.76423914909075,0,0.0008929438957684821,0.13137974906913646
0.94,28,6,0.47,1,-0.741867921652709,0,-0.00654163840632064,0.1296650779571872
0.94,28,6,0.47,2,-0.7001089792957302,0,0.00037881206055185646,0.13198145881027207
0.94,28,6,0.47,3,-0.7434441209202364,0,-0.0029991116032568607,0.12546603382051294
0.94,28,6,0.47,4,-0.6872489723259226,0,0.0009755872998078326,0.13205885803337206
0.94,28,6,0.47,5,-0.6844267425712313,0,0.004779929344430671,0.13173122260646217
0.94,28,6,0.47,6,-0.7809472605564952,0,-0.0011292041289247274,0.1316858739232438
0.94,28,6,0.47,7,-0.7044630010057706,0,0.007590165220095391,0.1296634515143373
0.94,28,6,0.47,8,-0.7230071855557949,0,-0.0009051266301233709,0.13449090174978018
0.94,28,6,0.47,9,-0.7066553359822121,0,-0.007240688168588359,0.12998791190854814
0.94,28,6,0.47,10,-0.6991122646867198,0,0.00234751720364202,0.12778260484756562
0.94,28,6,0.65,1,-0.7104255314489702,0,0.005304769702213975,0.13140063862782006
0.94,28,6,0.65,2,-0.6538013615085253,0,0.003900264455143555,0.13338891179252382
0.94,28,6,0.65,3,-0.6877281169305259,0,0.010050146287745644,0.13255758980897456
0.94,28,6,0.65,4,-0.6482502690721766,0,-0.0002764322509236209,0.13512500115785256
0.98,22,3,0.3,1,-0.02503358204085974,45.9,-0.0015433237057868234,0.1322851120212634
0.98,22,3,0.3,2,0.23459259585415795,96,0.00021622464141098923,0.12920530031032015
0.94,28,6,0.65,5,-0.63581618828501,0,-0.001568164341366388,0.1360012240425159
0.94,28,6,0.65,6,-0.7330987625652844,0,-0.0012925275991957548,0.12971471139943888
0.94,28,6,0.65,7,-0.6525914347890542,0,0.004764639349482315,0.13059212638456533
0.98,22,3,0.3,3,-0.15280065847918972,11.5,0.0024948190009207835,0.12515175411601825
0.98,22,3,0.3,4,0.14571481737012978,85.8,0.000008838470517636227,0.13296521022393634
0.94,28,6,0.65,8,-0.6640143505821565,0,0.001818880564207211,0.13131193762194035
0.98,22,3,0.3,5,-0.1375492926306561,16.2,-0.0037347420597573073,0.13580234966363036
0.98,22,3,0.3,6,0.07364328732773934,72.3,-0.0028206416869337443,0.13060299236304027
0.98,22,3,0.3,7,-0.08526873268995595,23.2,0.008006246080178116,0.12472976024222764
0.94,28,6,0.65,9,-0.6486340443737366,0,-0.00046921529746536174,0.13403534434594241
0.94,28,6,0.65,10,-0.6739952887872893,0,-0.005523707107781547,0.12576591580456672
0.98,22,3,0.3,8,-0.1607566658146248,11.9,-0.002789381809915345,0.13057514419053415
0.98,22,3,0.3,9,0.021194752829319423,60.4,-0.008207142855585011,0.126860531532679
0.98,22,3,0.3,10,-0.11948701661895861,17.4,0.005447338562068952,0.12599755113715924
0.98,22,3,0.47,1,0.013822954872281436,55.8,-0.015236118390439283,0.13055926727947464
0.98,22,3,0.47,2,0.0115446665109906,52.2,0.0015453612844498878,0.13023020127970678
0.98,22,3,0.47,3,-0.028651405491922893,40.1,0.0009228923267487247,0.12440024293737222
0.98,22,3,0.47,4,0.15849457285017393,88.9,0.0014760460838571493,0.13200357998101592
0.98,22,3,0.47,5,0.016707073730207824,53.3,0.005525491920844056,0.12890563283412262
0.98,22,3,0.47,6,0.10296601820612734,76.7,0.001049178404029152,0.1311959700069821
0.98,22,3,0.47,7,-0.09902223188562759,21.4,0.004331727148207333,0.12885694616088283
0.98,22,3,0.47,8,-0.10137065425517645,22.6,-0.005414038640348607,0.12625646165615675
0.98,22,3,0.47,9,-0.057538504764135315,31.5,0.00266597955898355,0.13118697643675153
0.98,22,3,0.47,10,-0.08437274495321076,23.8,0.0009908007242861168,0.12804161475501324
0.98,22,3,0.65,1,-0.054424754355527086,34.1,-0.0006361014908850274,0.13080837579785037
0.98,22,3,0.65,2,-0.006043912828621895,46.9,-0.004118335401251939,0.12877203141887303
0.98,22,3,0.65,3,0.05118548671896664,66.8,-0.0036310742246675517,0.12694519496728474
0.98,22,3,0.65,4,0.0779445025926978,70.6,-0.003961789300819463,0.1335387917442895
0.98,22,3,0.65,5,0.0693165579049007,69.6,-0.0007428688185859232,0.13190093123569482
0.98,22,3,0.65,6,-0.031378540507104154,44.2,-0.006104277276128743,0.13445777988770077
0.98,22,3,0.65,7,-0.12130393029626167,16.2,0.004130149358495269,0.12962587046852767
0.98,22,3,0.65,8,0.08996503701048061,74.9,-0.002307798799100761,0.13188452808182585
0.98,22,3,0.65,9,0.09187163328540283,76.2,-0.0035855340898464823,0.1288421299513389
0.98,22,3,0.65,10,0.025016593854093237,55.2,0.006187858640409545,0.1333778588230016
0.98,22,4.1,0.3,1,0.4818181773328777,100,0.004812233682578732,0.1292526911884798
0.98,22,4.1,0.3,2,0.522754505222957,100,0.004391521463812162,0.13090897976922547
0.98,22,4.1,0.3,3,0.41855156617616535,100,0.004812546705175106,0.13011198459701487
0.98,22,4.1,0.3,4,0.5266284320294706,100,0.0032454154022738095,0.12654394542843758
0.98,22,4.1,0.3,5,0.46139894779970225,100,-0.0008798224841395857,0.1289062565410273
0.98,22,4.1,0.3,6,0.5178310949113211,100,0.0010364155702460539,0.12664937549434035
0.98,22,4.1,0.3,7,0.4884160087357351,100,-0.0016547285116792364,0.1317125261514205
0.98,22,4.1,0.3,8,0.4991913652363852,100,-0.002684340195594478,0.13272554105553103
0.98,22,4.1,0.3,9,0.4983578773480479,100,-0.0012742490083522335,0.1319423839412605
0.98,22,4.1,0.3,10,0.4707198909673799,99.9,0.002690282254019125,0.13632961194284374
0.98,22,4.1,0.47,1,0.5027899298714698,100,-0.0033158206488941855,0.12623050932782062
0.98,22,4.1,0.47,2,0.4805560350314973,100,-0.002219238059613983,0.12752886520910078
0.98,22,4.1,0.47,3,0.45450038589489306,100,0.0017150426556895438,0.13530533053780772
0.98,22,4.1,0.47,4,0.4956193335276472,100,-0.004946268298970663,0.13524352567619957
0.98,22,4.1,0.47,5,0.4760695534196965,100,0.0018154893275042995,0.1243862662225586
0.98,22,4.1,0.47,7,0.48605524850327814,100,-0.0006340751058496513,0.13110522252470055
0.98,22,4.1,0.47,6,0.5448887603376793,100,0.0019356762487222515,0.12782373956376947
0.98,22,4.1,0.47,8,0.5102968853403899,100,-0.00029914957979443546,0.13289867931726038
0.98,22,4.1,0.47,9,0.4425894594050525,100,-0.010717375050460711,0.13234123367456987
0.98,22,4.1,0.47,10,0.4930211812207231,100,0.0025221713285455863,0.12660249546295713
0.98,22,4.1,0.65,1,0.41907617278269355,100,-0.00021514570966233576,0.12987152976122207
0.98,22,4.1,0.65,2,0.4065975691967226,100,0.0013562998438439923,0.12702582545719196
0.98,22,4.1,0.65,3,0.4423110207394194,100,0.0028514083566140314,0.1352284930252089
0.98,22,4.1,0.65,4,0.4802095056569696,100,0.00013934870016914805,0.12812420288014395
0.98,22,4.1,0.65,5,0.3691003827446699,99.9,0.0008412701685829054,0.12878045825892512
0.98,22,4.1,0.65,6,0.47069144262015145,100,-0.0029357393073975386,0.1241290479104796
0.98,22,4.1,0.65,7,0.39644795508349934,99.8,0.0024435425292701684,0.13302693366467103
0.98,22,4.1,0.65,8,0.5055527040587403,100,0.0014907066070318643,0.1262195169391433
0.98,22,4.1,0.65,9,0.4783745580463766,100,0.002540190085834538,0.12971330455355132
0.98,22,4.1,0.65,10,0.41205274464474106,100,0.008591093869940388,0.12299462002613928
0.98,22,6,0.3,1,0.13100486985440524,85.1,-0.0017841614164636214,0.12588130057179625
0.98,22,6,0.3,2,0.14990365938739708,87.4,-0.0031617653238892986,0.13036207329979035
0.98,22,6,0.3,3,0.07027668262583157,70.9,-0.0020952888671410337,0.12993763668807726
0.98,22,6,0.3,4,0.16834041767460048,91.7,-0.005261199819937695,0.12684709219034898
0.98,22,6,0.3,5,0.11960038109435825,81.2,-0.005098139922412255,0.13572776256740043
0.98,22,6,0.3,6,0.14416692404690443,86.2,0.0037047368276403167,0.12665973122134455
0.98,22,6,0.3,7,0.14024243378423437,85.8,0.0057869782716826,0.12792565175214896
0.98,22,6,0.3,8,0.1375177501974539,85.3,-0.006451678813627786,0.12998331233064617
0.98,22,6,0.3,9,0.1585486608980228,88.8,0.0012074377427236005,0.1300422904901977
0.98,22,6,0.3,10,0.13412129697057829,85.2,-0.0033644405550858113,0.12983200860768207
0.98,22,6,0.47,1,0.15757001864840137,87.6,0.0008430610321408515,0.13142717742037988
0.98,22,6,0.47,2,0.12740862448094434,83.6,-0.0006626324742952641,0.12743649422137182
0.98,22,6,0.47,3,0.09101530782555597,74.8,0.0037461411846452875,0.12890610267718733
0.98,22,6,0.47,4,0.1667461939328221,89.4,0.004661010954332381,0.12924505900490163
0.98,22,6,0.47,5,0.12113107246623521,84.8,-0.006319549744841641,0.1258378967915109
0.98,22,6,0.47,6,0.1566300125650371,87.8,-0.0004342933288098392,0.13051208786827861
0.98,22,6,0.47,8,0.16234801034324997,87.2,0.0024604079506598928,0.1372772617113308
0.98,22,6,0.47,7,0.14288582787860896,84.8,0.0012917209551992262,0.13192091217899288
