ventana,delta_struct,acoplamiento,error,lf,icr,irde,modo,plan,j,mezcla_nada,mezcla_preservar,mezcla_contexto,S_zona_voz,S_perturbacion,S_no_intervenir,S_contexto,V_nada,V_preservar,V_contexto,C_nada,C_preservar,C_contexto
2063,0.0301517957014282,0.9964338820546004,0.0035661179453996272,0.4207845099220294,0.9928804813064013,1.2717197200501258e-05,ZONA_VOZ,PRESERVAR,0.8631176764883044,0.3425312801133092,0.6574677198867541,0.0,0.788787334432445,0.0021675943821729436,0.966389611212909,0.997832405617827,1.0,0.7262353529766088,1.0,0.7168051943935454,1.0,0.6670192975100884
2064,0.03980570006924795,0.9967904938491403,0.0032095061508596867,0.4215748722645489,0.993591288628013,1.0300929732406161e-05,ZONA_VOZ,PRESERVAR,0.8632362308396824,0.32090486066966883,0.6790941393303944,0.0,0.8276660589538469,0.0020805545293873995,0.9571125504191038,0.9979194454706126,1.0,0.7264724616793647,1.0,0.7214437247904482,1.0,0.6359946537604737
2065,0.03132174819312831,0.9971114444642263,0.002888555535773718,0.4223226431072206,0.9942312326815358,8.343753083248991e-06,ZONA_VOZ,PRESERVAR,0.8633483964660831,0.3006534684004695,0.6993455315995937,0.0,0.7965449958128247,0.003272222070778691,0.9658801708802314,0.9967277779292213,1.0,0.7266967929321662,1.0,0.7170599145598844,1.0,0.6598190034860394
2066,0.02348258888631764,0.9974003000178037,0.002599699982196335,0.42302843685687197,0.9948073584756048,6.758439997431626e-06,ZONA_VOZ,PRESERVAR,0.8634542655285308,0.28168857183074253,0.7183104281693207,0.0,0.8049868859286241,0.001853866221048116,0.9739787588173957,0.9981461337789519,1.0,0.7269085310570615,1.0,0.713010620591302,1.0,0.6543420116581574
2067,0.020939334748968235,0.9976602700160233,0.0023397299839766905,0.42369317094943487,0.9953260143684446,5.474336397919564e-06,ZONA_VOZ,PRESERVAR,0.8635539756424152,0.26392745041180926,0.7360715495882539,0.0,0.7897310633057205,0.0003937033330929279,0.9767699276564118,0.999606296666907,1.0,0.7271079512848304,1.0,0.7116150361717941,1.0,0.6678608163556399
2068,0.01605765874065217,0.997894243014421,0.0021057569855790215,0.42431799911479484,0.9957929202413243,4.434212482314847e-06,ZONA_VOZ,PRESERVAR,0.8636476998672192,0.24729280549946533,0.7527061945005977,0.0,0.7627340517152946,0.002089939055867451,0.9818703978008341,0.9979100609441326,1.0,0.7272953997344385,1.0,0.709064801099583,1.0,0.6879318134774834
2069,0.038983890020185576,0.9955164621561005,0.004483537843899543,0.4246104024013737,0.9910530264237986,2.0102111597679365e-05,ZONA_VOZ,PRESERVAR,0.863691560360206,0.2317094903643493,0.7682895096357139,0.0,0.6705105979896606,0.0022282472819659988,0.9567073578821228,0.997771752718034,1.0,0.7273831207204121,1.0,0.7216463210589386,1.0,0.761586099054502
2070,0.02996984408660077,0.9959648159404904,0.004035184059509644,0.4249244672882587,0.9919459145913748,1.6282710394120734e-05,ZONA_VOZ,PRESERVAR,0.8637386700932388,0.21711107872688282,0.7828879212731803,0.0,0.7252510950901515,0.0014690941534965722,0.9661159056910138,0.9985309058465034,1.0,0.7274773401864776,1.0,0.7169420471544932,1.0,0.7184769391897319
2071,0.024617115202755196,0.9895433756321347,0.01045662436786532,0.42447810868177704,0.97919609225744,0.00010934099317063478,ZONA_VOZ,PRESERVAR,0.8636717163022666,0.20342853561134963,0.7965704643887135,0.0,0.7128811560179819,0.004973866708614669,0.9651836723560752,0.9950261332913853,1.0,0.7273434326045332,1.0,0.7174081638219625,1.0,0.7252185951478612
2072,0.01763443065893386,0.9905890380689212,0.00941096193107882,0.42419509969735136,0.9812666423423105,8.85662044682148e-05,ZONA_VOZ,PRESERVAR,0.8636292649546027,0.19060597626591483,0.8093930237341482,0.0,0.7430329608914886,0.02286437391307298,0.9731205643655948,0.9771356260869271,1.0,0.7272585299092054,1.0,0.7134397178172025,1.0,0.6849956947650435
2073,0.020091458898474593,0.9915301342620291,0.008469865737970927,0.4240472328248762,0.9831320071496774,7.17386256192538e-05,ZONA_VOZ,PRESERVAR,0.8636070849237314,0.17859052437843967,0.8214084756216233,0.0,0.7530351441145947,0.024342065667819778,0.9716088473229045,0.9756579343321802,1.0,0.7272141698474629,1.0,0.7141955763385477,1.0,0.6756640256072863
2074,0.02823865586370182,0.9923771208358262,0.0076228791641738125,0.4240103091661666,0.9848123499584039,5.810828675159524e-05,ZONA_VOZ,PRESERVAR,0.863601546374925,0.16733224081783318,0.83266675918223,0.0,0.756010732729933,0.005675267318230895,0.9643537248335321,0.9943247326817691,1.0,0.7272030927498501,1.0,0.717823137583234,1.0,0.6900836732296457
2075,0.02961825825806696,0.9931394087522436,0.006860591247756398,0.4240636186136555,0.986325885216756,4.706771226879169e-05,ZONA_VOZ,PRESERVAR,0.8636095427920483,0.15678403229120855,0.8432149677088546,0.0,0.7660885431165965,0.004288512297755713,0.9637243492575557,0.9957114877022443,1.0,0.7272190855840966,1.0,0.7181378253712221,1.0,0.6832695044387427
2076,0.03483440850056659,0.9938254678770192,0.0061745321229808026,0.42418948392741296,0.9876890606009762,3.8124846937721814e-05,ZONA_VOZ,PRESERVAR,0.863628422589112,0.14690154595816982,0.8530974540418933,0.0,0.8031312616922283,0.005749859678331728,0.9592061455507244,0.9942501403216683,1.0,0.7272568451782239,1.0,0.7203969272246378,1.0,0.6523201169357188
2077,0.02703361730531461,0.9944429210893173,0.005557078910682689,0.42437286114188094,0.9889167233046542,3.08811260195543e-05,ZONA_VOZ,PRESERVAR,0.8636559291712822,0.13764305478112016,0.8623559452189429,0.0,0.7400454402470044,0.005062259218766585,0.9675595317286095,0.9949377407812334,1.0,0.7273118583425643,1.0,0.7162202341356951,1.0,0.7034076145055066
2078,0.028088244162494096,0.9949986289803856,0.005001371019614398,0.42460098959626313,0.9900222716728471,2.5013712075838763e-05,ZONA_VOZ,PRESERVAR,0.8636901484394395,0.12896933736234095,0.8710296626377222,0.0,0.7254499144211385,0.005644248744099018,0.9670508645482376,0.994355751255901,1.0,0.727380296878879,1.0,0.7164745677258813,1.0,0.7145602445934001
2079,0.035975130857998736,0.9912538036583862,0.008746196341613777,0.42438116168561874,0.9825841032672185,7.64959504460582e-05,ZONA_VOZ,PRESERVAR,0.8636571742528428,0.12084106904583412,0.8791579309542289,0.0,0.6432622341535741,0.008798340440659174,0.9555933183582868,0.9912016595593408,1.0,0.7273143485056857,1.0,0.7222033408208566,1.0,0.7774717062805474
2080,0.04370563089369069,0.9921284232925476,0.007871576707452421,0.4242826108064168,0.9843188083049564,6.19617198613075e-05,ZONA_VOZ,PRESERVAR,0.8636423916209626,0.11322460695645764,0.8867743930436055,0.0,0.6677664423008228,0.008493645074611617,0.9487668246249842,0.9915063549253884,1.0,0.727284783241925,1.0,0.7256165876875078,1.0,0.7581425655921912
2081,0.034408387833098214,0.9904581898421051,0.009541810157894903,0.4240042973166302,0.9810074258252995,9.104614108930636e-05,ZONA_VOZ,PRESERVAR,0.8636006445974945,0.10608694050869323,0.8939120594913698,0.0,0.6527073791772835,0.019008654774858857,0.9563781203135495,0.9809913452251411,1.0,0.727201289194989,1.0,0.7218109398432253,1.0,0.7607263073608002
2082,0.0566349310825572,0.9914123708578946,0.008587629142105424,0.4238621416106675,0.9828984890900715,7.374737428233834e-05,ZONA_VOZ,NADA,0.8661840501100092,0.16244413887422476,0.8375548611258384,0.0,0.6871602878118865,0.010593036482884774,0.9352637995599631,0.9894069635171152,1.0,0.7271586424832003,1.0,0.7323681002200184,1.0,0.7407380369158945
2083,0.03329879264303223,0.9922711337721051,0.007728866227894926,0.42383169470233384,0.9846020029173789,5.973537316869474e-05,ZONA_VOZ,PRESERVAR,0.86357475420535,0.15220255715534486,0.8477964428447182,0.0,0.6708187756268282,0.010234940137522948,0.9592297030429612,0.9897650598624771,1.0,0.7271495084107001,1.0,0.7203851484785193,1.0,0.7541335333747667
2084,0.036672123681205766,0.9867766320380739,0.013223367961926136,0.4231805191664635,0.9737281215364042,0.00017485746025649456,ZONA_VOZ,PRESERVAR,0.8634770778749695,0.1426027098747781,0.8573962901252851,0.0,0.6053862006854661,0.014740866854647547,0.95058943734225,0.9852591331453524,1.0,0.726954155749939,1.0,0.724705281328875,1.0,0.8024242592824442
2085,0.034709225725943635,0.9841201541633604,0.015879845836639594,0.42229288927228087,0.9684924778305163,0.0002521695037954399,ZONA_VOZ,PRESERVAR,0.8633439333908421,0.13360328906815663,0.8663957109319064,0.0,0.6189970850712849,0.017177043308947534,0.9499621055910539,0.9828229566910525,1.0,0.7266878667816843,1.0,0.725018947204473,1.0,0.7893429929649192
2086,0.050994197829934855,0.9773840071232862,0.022615992876713786,0.4207293273410497,0.955279497380372,0.0005114831337995687,ZONA_VOZ,NADA,0.8681142265729432,0.1883342738294271,0.8116647261706362,0.0,0.5640229584343504,0.02229889037175218,0.9275430937082269,0.9777011096282479,1.0,0.7262187982023149,1.0,0.7362284531458865,1.0,0.8287126319179428
2087,0.04246656695153253,0.9704628525790338,0.029537147420966248,0.41853648355082423,0.9417981482358354,0.000872443077767893,ZONA_VOZ,NADA,0.8676873432809973,0.2396790480073056,0.7603199519927577,0.0,0.5800786107842879,0.038077133321255896,0.929250626876011,0.961922866678744,1.0,0.7255609450652473,1.0,0.7353746865619946,1.0,0.8016676913834393
2088,0.024276236405642363,0.964115014663842,0.035884985336158026,0.4158424634920871,0.9295177615002602,0.0012877321725762766,ZONA_VOZ,NADA,0.8648225173385917,0.2878577564173711,0.7121412435826923,0.0,0.5918021564814117,0.05328933918752746,0.9407099306456332,0.9467106608124726,1.0,0.7247527390476262,1.0,0.7296450346771834,1.0,0.778597869546096
2089,0.020094404270333557,0.9677035131974577,0.03229648680254227,0.4138253096827331,0.9364500894547022,0.001043063059786787,ZONA_VOZ,NADA,0.8629354781026385,0.33304101539396297,0.6669579846061006,0.0,0.6582210832493952,0.04906344144467155,0.948258087589446,0.9509365585553284,1.0,0.72414759290482,1.0,0.725870956205277,1.0,0.7292660361002794
2090,0.044749074916406485,0.9607742512036588,0.03922574879634122,0.4112235314054554,0.9230871617759512,0.0015386593686336646,ZONA_VOZ,NADA,0.870554876935302,0.3754269411455524,0.6245720588545113,0.0,0.5929167133515945,0.1229701397358057,0.917780492258792,0.8770298602641943,1.0,0.7233670594216366,1.0,0.741109753870604,1.0,0.7149935035564993
2091,0.023473719794110028,0.9432411096566882,0.05675889034331183,0.4068924586735365,0.8897037909463804,0.003221571633004097,ZONA_VOZ,NADA,0.8697250669624196,0.41522739669226605,0.5847716033077976,0.0,0.5203721998668857,0.13753996762188064,0.9210997321503216,0.8624600323781193,1.0,0.722067737602061,1.0,0.7394501339248392,1.0,0.7599162692467989
2092,0.038589152898887834,0.9400980818451458,0.05990191815485424,0.4026385580548577,0.8837844034889224,0.003588239798630856,ZONA_VOZ,NADA,0.874044876693782,0.4525910961273627,0.5474079038727013,0.0,0.586643079837311,0.04090264442013658,0.9038204932248722,0.9590973555798634,1.0,0.7207915674164573,1.0,0.7480897533875639,1.0,0.7938731561520282
2093,0.030951187848723125,0.9340123038436786,0.06598769615632138,0.39812049527216586,0.8723789837313762,0.004354376044018992,ZONA_VOZ,NADA,0.8737241216064014,0.48766638903278603,0.5123326109672781,0.0,0.5631676847142126,0.00344776135259957,0.9051035135743943,0.9965522386474004,1.0,0.7194361485816497,1.0,0.7474482432128029,1.0,0.8463628670112902
2094,0.03308411821908662,0.9272560790999717,0.07274392090002835,0.39328910486937146,0.8598038362278528,0.005291678027909581,ZONA_VOZ,NADA,0.8758553426600846,0.5205932353623474,0.47940576463771684,0.0,0.5472117466993641,0.021070939733625695,0.8965786293596615,0.9789290602663743,1.0,0.7179867314608115,1.0,0.7517106853201692,1.0,0.8432667568802454
2095,0.03235746510004765,0.9328666668748631,0.06713333312513692,0.3895781950166902,0.8702402181662168,0.004506884416490606,ZONA_VOZ,NADA,0.8743296334353845,0.5514750841271733,0.4485239158728911,0.0,0.6193336679555346,0.051775760037419946,0.9026814662584619,0.9482242399625801,1.0,0.716873458505007,1.0,0.748659266870769,1.0,0.7579348816018944
2096,0.03161491427459602,0.9313202653647409,0.06867973463525912,0.3860639831277692,0.8673574366790514,0.004716905949569611,ZONA_VOZ,NADA,0.8745308362467399,0.5804306673036896,0.41956833269637495,0.0,0.5992819417169571,0.0629745578896934,0.9018766550130406,0.9370254421103066,1.0,0.7158191949383308,1.0,0.7490616724934798,1.0,0.7638973445257102
2097,0.04264468001332739,0.9381882388282667,0.06181176117173326,0.3836802292690312,0.8801971714756849,0.0038206938191513913,ZONA_VOZ,NADA,0.875455124602208,0.607556956328578,0.3924420436714868,0.0,0.6752556829014814,0.04077280449464675,0.8981795015911681,0.9592271955053533,1.0,0.7151040687807093,1.0,0.750910249204416,1.0,0.7230999296336327
2098,0.03579577358665786,0.94436941494544,0.05563058505455998,0.3822355467785233,0.8918335918843927,0.003094761993512632,ZONA_VOZ,NADA,0.8723587547035279,0.6329521316084682,0.3670468683915966,0.0,0.685339163230677,0.05715651500769057,0.9105649811858885,0.9428434849923094,1.0,0.714670664033557,1.0,0.7447175094070557,1.0,0.7002878059085369
2099,0.03172418721344635,0.949932473450896,0.05006752654910396,0.3815657065976602,0.9023717041165373,0.0025067572147452295,ZONA_VOZ,NADA,0.8700508405442481,0.6567138033955062,0.34328519660455864,0.0,0.6887506175796902,0.02614334923299829,0.9197966378230076,0.9738566507670017,1.0,0.7144697119792981,1.0,0.7401016810884962,1.0,0.7254704916265493
2100,0.06215947553293717,0.9549392261058064,0.045060773894193606,0.381530078936489,0.9119089255555565,0.00203047334394364,ZONA_VOZ,NADA,0.8761048238386898,0.6789376947826823,0.3210613052173825,0.0,0.7298332186718187,0.009849650328713318,0.8955807046452405,0.9901503496712867,1.0,0.7144590236809467,1.0,0.7522096476773796,1.0,0.707268739766703
2101,0.047305207932888275,0.9594453034952257,0.04055469650477428,0.3820085120322559,0.9205352903990458,0.0016446834085943511,ZONA_VOZ,NADA,0.8714853640217123,0.6997166925751707,0.3002823074248941,0.0,0.7222560998044374,0.00960514962230275,0.914058543913151,0.9903948503776973,1.0,0.7146025536096767,1.0,0.7429707280434246,1.0,0.7135504854963777
2102,0.0396175589200606,0.9635007731457031,0.03649922685429685,0.3828986048301376,0.9283337398523677,0.0013321935609614244,ZONA_VOZ,NADA,0.8686676938759802,0.7191401882735396,0.28085881172652516,0.0,0.6726718513548411,0.017557076857731405,0.9253292244960794,0.9824429231422686,1.0,0.7148695814490413,1.0,0.7373353877519604,1.0,0.7460611497441688
2103,0.030518143378020893,0.9663982242808595,0.03360177571914047,0.38402806346829427,0.9339255278931985,0.001129079331479418,ZONA_VOZ,NADA,0.8657736138220021,0.737294603569581,0.26270439643048366,0.0,0.6638785670862112,0.05912944921517615,0.9369055447119914,0.9408705507848238,1.0,0.7152084190404883,1.0,0.7315472276440043,1.0,0.7156806420373725
2104,0.06586179689040302,0.9697584018527736,0.03024159814722638,0.38542546130602107,0.9404313579640455,0.000914554258498326,ZONA_VOZ,NADA,0.873527907260704,0.754260852627283,0.24573814737278143,0.0,0.7281969672935596,0.054954354023870035,0.9058883709571843,0.9450456459761299,1.0,0.7156276383918063,1.0,0.7470558145214079,1.0,0.6679835075436692
2105,0.05971137725376136,0.9727825616674962,0.027217438332503785,0.38702601468519726,0.9463059122843761,0.0007407889493836464,ZONA_VOZ,NADA,0.871325906214528,0.7701156370156024,0.22988336298446216,0.0,0.7066096398083349,0.08584217661562137,0.914696375141888,0.9141578233843787,1.0,0.7161078044055592,1.0,0.742651812429056,1.0,0.6574543291992729
2106,0.03519202002080371,0.9755043055007466,0.024495694499253373,0.38877521023547124,0.951608650050494,0.0006000390490007519,ZONA_VOZ,NADA,0.8647064153872039,0.7849314018043053,0.21506759819575927,0.0,0.6727710331904674,0.0551658530012588,0.9411743384511841,0.9448341469987412,1.0,0.7166325630706414,1.0,0.7294128307744079,1.0,0.7121339057464933
2107,0.04691293031461575,0.9732100572227098,0.026789942777290188,0.3900895876599582,0.9471378154794301,0.0007177010340104827,ZONA_VOZ,NADA,0.8681115195933156,0.7987809973897284,0.20121800261033612,0.0,0.6201889154739684,0.012201526783190317,0.9275539216267377,0.9877984732168097,1.0,0.7170268762979874,1.0,0.7362230391866311,1.0,0.792867493515954
2108,0.03090273685391075,0.9702214114664549,0.02977858853354509,0.39093379432324604,0.94132958726796,0.0008867643350501832,ZONA_VOZ,NADA,0.8649402713755306,0.8117319330260693,0.18826706697399498,0.0,0.6285861508692883,0.007005583797829558,0.9402389144978772,0.9929944162021704,1.0,0.7172801382969738,1.0,0.7298805427510613,1.0,0.7908260538865227
2109,0.025665282440045366,0.9618201024991209,0.038179897500879134,0.39074110934214035,0.9250979095714194,0.0014577045731776369,ZONA_VOZ,NADA,0.8657163205220081,0.823850762418644,0.17614823758142048,0.0,0.6269291642398567,0.008288484721382211,0.9371347179119676,0.9917115152786178,1.0,0.7172223328026421,1.0,0.7314326410440162,1.0,0.7909970323588706
2110,0.029000043394824728,0.9656380922492088,0.034361907750791176,0.39100055367552256,0.9324569252026915,0.0011807407042738827,ZONA_VOZ,NADA,0.8655913635824285,0.835187669695489,0.16481133030457545,0.0,0.6898681145452896,0.0024280823567488985,0.9376345456702859,0.9975719176432511,1.0,0.7173001661026568,1.0,0.731182727164857,1.0,0.7459202342426943
2111,0.03152425295739166,0.968109398832639,0.03189060116736098,0.3915142498462559,0.9372358081080937,0.0010170104428156852,ZONA_VOZ,NADA,0.8656023816866474,0.8457915466674696,0.15420745333259486,0.0,0.6884452815605413,0.0026693065921361728,0.9375904732534105,0.9973306934078638,1.0,0.7174542749538768,1.0,0.7312047633732948,1.0,0.7468413988186444
2112,0.03127844693964293,0.9664593726887972,0.033540627311202775,0.39178950863070044,0.9340437190580234,0.0011249736804290016,ZONA_VOZ,NADA,0.8659424938797925,0.8557114777211393,0.14428752227892505,0.0,0.6695823316296498,0.00694956490089466,0.9362300244808301,0.9930504350991053,1.0,0.7175368525892101,1.0,0.731884987759585,1.0,0.7580795262854749
2113,0.02692158711118362,0.9698134354199175,0.03018656458008251,0.39241754600097506,0.9405380995209824,0.0009112286811474919,ZONA_VOZ,NADA,0.864073870365834,0.8649896499685577,0.13500935003150671,0.0,0.6978630295006232,0.014750305063158147,0.9437045185366639,0.9852496949368419,1.0,0.7177252638002926,1.0,0.7281477407316681,1.0,0.7284343018426591
2114,0.02892318787524857,0.9728320918779257,0.027167908122074258,0.3933250940700142,0.946402278987581,0.0007380952317294684,ZONA_VOZ,NADA,0.8638263283716326,0.8736663034780499,0.1263326965220146,0.0,0.7083977926129226,0.012505655382668518,0.9446946865134693,0.9874943446173314,1.0,0.7179975282210043,1.0,0.7276526567432653,1.0,0.7220266760652603
2115,0.0243482523037096,0.9755488826901332,0.02445111730986682,0.39445001952363484,0.9516956225179672,0.0005978571377008689,ZONA_VOZ,NADA,0.8620510069100521,0.8817796494077178,0.11821935059234655,0.0,0.7051930138223623,0.007331081308725031,0.9517959723597917,0.9926689186912749,1.0,0.7183350058570905,1.0,0.7241020138201042,1.0,0.7292476157642576
2116,0.017118231817307313,0.9740908163714989,0.025909183628501142,0.3952971652177196,0.9488529185392931,0.0006712857962953916,ZONA_VOZ,NADA,0.8606459740085647,0.8893679335897902,0.11063106641027412,0.0,0.6613584881803467,0.014582832969188785,0.9574161039657414,0.9854171670308112,1.0,0.7185891495653158,1.0,0.7212919480171294,1.0,0.7577886597834527
2117,0.026285346129984313,0.9646947115371379,0.03530528846286207,0.3949940290199099,0.9306358864677218,0.0012464633934459017,ZONA_VOZ,NADA,0.8651656557163453,0.8964704811229273,0.10352851887713686,0.0,0.6355769720745333,0.0446392975803658,0.9393373771346188,0.9553607024196342,1.0,0.718498208705973,1.0,0.7303313114326906,1.0,0.7513630545180441
2118,0.02099206885399492,0.9601069523004824,0.039893047699517625,0.3942009517920539,0.9218053598557208,0.0015914552547559885,ZONA_VOZ,NADA,0.8650119197373521,0.9031203272286519,0.09687867277141243,0.0,0.6470019300001567,0.023046273969017327,0.9399523210505913,0.9769537260309826,1.0,0.7182602855376161,1.0,0.7300238394747043,1.0,0.7616568094277589
2119,0.022539027430120713,0.9519735460890879,0.04802645391091209,0.3925649619849369,0.9062536324534328,0.002306540275256963,ZONA_VOZ,NADA,0.8673707529447409,0.909349379979159,0.0906496200209054,0.0,0.6579182517982014,0.00670185582671997,0.9305169882210367,0.99329814417328,1.0,0.7177694885954811,1.0,0.7347415058894817,1.0,0.7676337283173909
2120,0.040782570567450195,0.9567761914801791,0.04322380851982088,0.3916372410019981,0.9154206805833164,0.0018682976229581405,ZONA_VOZ,NADA,0.8705609002665293,0.9151812843542281,0.08481771564583634,0.0,0.7490936951437175,0.002756807302100871,0.9177563989338825,0.9972431926978992,1.0,0.7174911723005994,1.0,0.7411218005330587,1.0,0.6982439173131352
2121,0.031923496734767444,0.9610985723321612,0.03890142766783877,0.3912923956416603,0.9237104657389186,0.0015133210745960919,ZONA_VOZ,NADA,0.8673957637008686,0.920639165626654,0.07935983437341039,0.0,0.7556561816516899,0.01012253176493316,0.9304169451965258,0.9898774682350668,1.0,0.7173877186924981,1.0,0.7347915274017371,1.0,0.6863647760902082
2122,0.02362564758083741,0.9632292117975529,0.03677078820244706,0.3912236053268913,0.9278105144601351,0.0013520908650292197,ZONA_VOZ,NADA,0.864881925524986,0.9257460595339181,0.0742529404661464,0.0,0.7301140444350218,0.009080827981161887,0.9404722979000562,0.9909191720188382,1.0,0.7173670815980674,1.0,0.729763851049972,1.0,0.7077360192689368
2123,0.026447375424049735,0.9621851006607369,0.037814899339263075,0.3910433171997152,0.9258001679335125,0.001429966612038599,ZONA_VOZ,NADA,0.8658155424809661,0.930524854596381,0.06947414540368348,0.0,0.70235194494571,0.0074515927222652285,0.9367378300761353,0.9925484072777347,1.0,0.7173129951599145,1.0,0.7316310849619323,1.0,0.7314120105933932
2124,0.020107893147276765,0.9585465025318292,0.04145349746817084,0.39046854277352905,0.9188113975160019,0.0017183924523436463,ZONA_VOZ,NADA,0.8651819620294442,0.9349976916808971,0.06500130831916737,0.0,0.6635227284006903,0.02969561734604804,0.9392721518822232,0.9703043826539519,1.0,0.7171405628320587,1.0,0.7303639240588884,1.0,0.7424557616680045
2125,0.024191739300255026,0.9570114489510372,0.04298855104896282,0.38977724342909403,0.9158709134233637,0.0018480155212892823,ZONA_VOZ,NADA,0.8665350806323364,0.9391843590324016,0.060814640967662745,0.0,0.6988938300470524,0.026170705442833318,0.9338596774706545,0.9738292945571667,1.0,0.7169331730287283,1.0,0.7330701612646728,1.0,0.717331301063808
2126,0.02676167078062294,0.9613103040559334,0.03868969594406657,0.38964243074767935,0.9241175006841111,0.0014968925722443213,ZONA_VOZ,NADA,0.866103991454808,0.9431016953935508,0.0568973046065136,0.0,0.7518018816340927,0.014884134357484069,0.935584034180768,0.985115865642516,1.0,0.7168927292243038,1.0,0.732207982909616,1.0,0.6851627737709902
2127,0.022956955636125348,0.9651792736503401,0.034820726349659936,0.38995970562085197,0.9315710302841981,0.0012124829835179019,ZONA_VOZ,NADA,0.8642445760289396,0.9467659769441685,0.05323302305589586,0.0,0.7428693703851975,0.007235544106905512,0.9430216958842416,0.9927644558930945,1.0,0.7169879116862556,1.0,0.7284891520578791,1.0,0.699192513995627
2128,0.0447656668174861,0.9686613462853061,0.03133865371469391,0.39064002410065274,0.9383048037872617,0.0009821112166494984,ZONA_VOZ,NADA,0.8686753562003698,0.9501928240185056,0.04980617598155877,0.0,0.6960634607149364,0.16791509483821354,0.9252985751985205,0.8320849051617865,1.0,0.7171920072301958,1.0,0.7373507124007397,1.0,0.5920256460736586
2129,0.06685730902573069,0.9534350673175713,0.04656493268242867,0.3895261331770877,0.9090384275908617,0.0021682929557191137,ZONA_VOZ,NADA,0.877577258903512,0.9534012888132718,0.04659771118679279,0.0,0.510631057867964,0.40853265543529066,0.8896909643859521,0.5914673445647094,1.0,0.7168578399531262,0.9841285300237033,0.755154517807024,1.0,0.5238157638138672
2130,0.06594070247458896,0.9518392092083225,0.048160790791677455,0.3883428131462782,0.9059978801863248,0.002319461769679724,ZONA_VOZ,NADA,0.8777314342224328,0.9564052730686052,0.04359372693145928,0.0,0.6177008210772102,0.19914901475188845,0.8890742631102685,0.8008509852481116,1.0,0.7165028439438834,1.0,0.7554628684448657,1.0,0.6266052298615321
2131,0.03600010735843393,0.9566552882874902,0.043344711712509754,0.38782379994371186,0.915189340608421,0.0018787640334405802,ZONA_VOZ,NADA,0.8694461011989683,0.9592165064597764,0.04078249354028814,0.0,0.7048404210815249,0.05059429648014522,0.922215595204127,0.9494057035198548,1.0,0.7163471399831136,1.0,0.7388922023979365,1.0,0.6905927963026492
2132,0.03252137829349052,0.9609897594587412,0.03901024054125879,0.3878480030701337,0.9235013177845693,0.0015217988670868708,ZONA_VOZ,NADA,0.8675657380111967,0.9618464120561196,0.038152587943944806,0.0,0.7974458412807557,0.004589447724185478,0.929737047955213,0.9954105522758145,1.0,0.7163544009210401,1.0,0.7351314760223935,1.0,0.6579128240236285
2133,0.03939600297609662,0.9648907835128671,0.035109216487132944,0.38831197010519275,0.9310142241080744,0.0012326570823403677,ZONA_VOZ,NADA,0.8682805141665035,0.9643060171291106,0.03569298287095393,0.0,0.7867885015609576,0.005030315982245691,0.926877943333986,0.9949696840177543,1.0,0.7164935910315577,1.0,0.7365610283330071,1.0,0.6660419143672127
2134,0.042563770249100026,0.9684017051615803,0.031598294838419694,0.3891275455816804,0.9378018625598563,0.0009984522366957007,ZONA_VOZ,NADA,0.8682042806314385,0.9666058929977078,0.03339310700235668,0.0,0.7865700622151378,0.006445077337258472,0.9271828774742461,0.9935549226627415,1.0,0.7167382636745041,1.0,0.736408561262877,1.0,0.6649433806243571
2135,0.018749975333336815,0.9715615346454223,0.028438465354577724,0.3902198274901989,0.9439318156025681,0.0008087463117235175,ZONA_VOZ,NADA,0.8616638050409996,0.9687561174715122,0.031242882528552205,0.0,0.7849716053235364,0.039262052710302565,0.9533447798360017,0.9607379472896974,1.0,0.7170659482470596,1.0,0.7233276100819992,1.0,0.6366868683018985
2136,0.027757869163175266,0.97440538118088,0.025594618819119952,0.39152538512359963,0.9494658468742562,0.0006550845124960492,ZONA_VOZ,NADA,0.8631605089754582,0.9707662546900286,0.029232745310035623,0.0,0.7349132589623198,0.05453691057003868,0.9473579640981673,0.9454630894299614,1.0,0.7174576155370799,1.0,0.7263210179509163,1.0,0.6629861733171093
2137,0.03189941154056369,0.9769648430627921,0.023035156937207923,0.39299070550224885,0.954460304580706,0.0005306184551217983,ZONA_VOZ,NADA,0.8635499401316825,0.9726453481850097,0.02735365181505456,0.0,0.8123605999132473,0.015745162273586563,0.9458002394732699,0.9842548377264134,1.0,0.7178972116506747,1.0,0.727099880263365,1.0,0.6359408740231742
2138,0.039304254394007816,0.9792683587565129,0.020731641243487142,0.39457083936289783,0.9589665184616744,0.0004298009486486571,ZONA_VOZ,NADA,0.8648052634840139,0.974401923839735,0.025597076160329215,0.0,0.7718309516088203,0.0034108804325591238,0.9407789460639443,0.9965891195674409,1.0,0.7183712518088694,1.0,0.7296105269680278,1.0,0.6794654463236405
2139,0.029441732046489432,0.9813415228808615,0.018658477119138484,0.3962282212875889,0.9630311845301285,0.00034813876840541434,ZONA_VOZ,NADA,0.8618877178204727,0.97604400011101,0.023954999889054134,0.0,0.7641341797308777,0.001605563109347158,0.9524491287181093,0.9983944368906529,1.0,0.7188684663862767,1.0,0.7237754356409454,1.0,0.6872476494168853
