ventana,delta_struct,acoplamiento,error,lf,icr,irde,modo,plan,j,mezcla_nada,mezcla_preservar,mezcla_contexto,S_zona_voz,S_perturbacion,S_no_intervenir,S_contexto,V_nada,V_preservar,V_contexto,C_nada,C_preservar,C_contexto
719,0.08269910391247155,0.8955828575005863,0.1044171424994137,0.24012554132351246,0.8020686546489155,0.010902939647742865,ZONA_VOZ,PRESERVAR,1.0,3.059695272298997e-06,0.9999959403047981,0.0,0.58150336858678,0.3032499481382262,0.8215189577059171,0.6967500518617737,0.8999999999999999,0.37203766239705377,0.6512520927629916,0.7892405211470415,1.0,0.5618723518061725
720,0.040874113913442214,0.8637934618296604,0.13620653817033956,0.243966296442988,0.746139144699669,0.01855222104034817,ZONA_VOZ,PRESERVAR,1.0,2.844777951646929e-06,0.9999961552221187,0.0,0.5545961464479816,0.2578384198080453,0.8284866694731483,0.7421615801919548,0.8999999999999999,0.37318988893289645,0.6796221939687184,0.7857566652634258,1.0,0.6242685050143739
721,0.017712812793205128,0.8040680664793624,0.19593193352063765,0.24093834955435317,0.6465254555318602,0.03838932257313557,ZONA_VOZ,PRESERVAR,1.0,2.6446121736143048e-06,0.9999963553878969,0.0,0.23178380661021417,0.16224305622851923,0.789825759344819,0.8377569437714808,0.8999999999999999,0.372281504866306,0.7387836150654921,0.8050871203275904,1.0,0.9685542041061614
722,0.06263574886957625,0.7701690299174146,0.22983097008258535,0.23455111948552554,0.5931603346439316,0.052822274809102246,ZONA_VOZ,PRESERVAR,1.0,2.457854895993364e-06,0.9999965421451745,0.0,0.2836838690915859,0.030934334720812744,0.7219289159723823,0.9690656652791872,0.8999999999999999,0.3703653358456576,0.8219693412101065,0.8390355420138089,1.0,1.0
723,0.1748824327105338,0.7078014294269986,0.29219857057300136,0.22212987907580836,0.5009828634989025,0.08538000464490525,ZONA_VOZ,PRESERVAR,1.0,2.283064862387349e-06,0.9999967169352089,0.0,0.08145358169364944,0.0285432419328806,0.5840193935728119,0.9714567580671194,0.8999999999999999,0.3666389637227426,0.8186398920468918,0.9079903032135941,1.0,1.0
724,0.09574048519346348,0.6499398937814471,0.3500601062185529,0.20492332020185347,0.42242186552863875,0.12254207796574453,ZONA_VOZ,PRESERVAR,1.0,2.1191336505093896e-06,0.9999968808664214,0.0,0.07134315794401852,0.03256560179791803,0.5877143330042233,0.967434398202082,0.7,0.361476996060556,0.8104510471364915,0.9061428334978883,1.0,1.0
725,0.10456051035327879,0.6075849498324796,0.39241505016752043,0.1852653018245489,0.3691594712629367,0.15398957159797758,Y_SI,PRESERVAR,0.9816114663576275,1.9653068932228103e-06,0.9999970346931795,0.0,0.12541013023095332,0.09194266821186227,0.5440555573950242,0.9080573317881377,0.7,0.3555795905473647,0.7671388299225929,0.727972221302488,0.9816114663576275,1.0
726,0.10429806711121187,0.5615401932199481,0.4384598067800519,0.16327441910970036,0.3153273886014966,0.19224700216160046,Y_SI,PRESERVAR,0.9928867852993555,1.8209175816383566e-06,0.9999971790824919,0.0,0.08317168492879369,0.03556607350322278,0.502972636461851,0.9644339264967772,0.7,0.34898232573291016,0.798045001898665,0.7485136817690745,0.9928867852993555,1.0
727,0.08691473202727754,0.5284088214381135,0.4715911785618865,0.14080798787945592,0.2792158825736161,0.2223982396973891,Y_SI,PRESERVAR,0.9936162515103137,1.6855000393910377e-06,0.9999973145000349,0.0,0.12910522761459486,0.031918742448431396,0.48248231032197036,0.9680812575515686,0.7,0.34224239636383674,0.7958930814539112,0.7587588448390148,0.9936162515103137,1.0
728,0.10254090245413172,0.4854495976844946,0.5145504023155054,0.1173287368842077,0.23566131189203765,0.2647621165230485,Y_SI,PRESERVAR,0.9917428931263982,1.5585702224942344e-06,0.9999974414298528,0.0,0.056136018253425055,0.04128553436800914,0.43567115784193133,0.9587144656319908,0.7,0.3351986210652624,0.7834500851823367,0.7821644210790344,0.9917428931263982,1.0
729,0.08689593454657016,0.4773056821889774,0.5226943178110226,0.09654196492153251,0.2278207142498851,0.2732093498719303,Y_SI,PRESERVAR,0.9864859408067126,1.439903192332695e-06,0.9999975600968838,0.0,0.2255125170678009,0.06757029596643684,0.43582975887077796,0.9324297040335632,0.7,0.3289625894764598,0.7650979051410266,0.782085120564611,0.9864859408067126,1.0
730,0.10160118934167817,0.45006193270302186,0.5499380672969781,0.07669610186527982,0.20255574326837938,0.30243187786233566,Y_SI,PRESERVAR,0.9822025541060729,1.3291282331698972e-06,0.9999976708718438,0.0,0.11420137535985407,0.08898722946963519,0.40433510506298054,0.9110127705303648,0.7,0.323008830559584,0.7467935191653867,0.7978324474685097,0.9822025541060729,1.0
731,0.12434759277635209,0.43135365088732935,0.5686463491126706,0.058772708460797296,0.186065972133828,0.3233586703591693,Y_SI,PRESERVAR,0.9724404558679831,1.2259225379706512e-06,0.9999977740775396,0.0,0.15557997712732008,0.13779772066008417,0.377715862764199,0.8622022793399158,0.7,0.3176318125382392,0.7119276810170699,0.8111420686179005,0.9724404558679831,1.0
732,0.09774983156645964,0.4570776003871483,0.5429223996128517,0.0458747891973821,0.2089199327756736,0.29476473200137704,Y_SI,PRESERVAR,0.9105222213003799,1.1300982041188515e-06,0.9999978699018741,0.0,0.5024013333543282,0.44738889349810046,0.412398341936503,0.5526111065018995,0.7,0.3137624367592146,0.5149825094260281,0.7938008290317485,0.9105222213003799,0.495428929168247
733,0.02784444984723394,0.4780642970935028,0.5219357029064973,0.03661689491146496,0.22854547215550486,0.2724168779684994,NO_SE,PRESERVAR,1.0,1.0413454934940564e-06,0.999997958654585,0.0,0.5664410769568108,0.6530625124805021,0.4647528597493296,0.34693748751949793,0.7,0.5109850684734395,0.3846468351923987,0.7676235701253352,1.0,0.2590908772020995
734,0.03244738194426339,0.5051484469326964,0.49485155306730355,0.030550097090634987,0.25517495343851526,0.24487805957312234,NO_SE,PRESERVAR,1.0,9.593103066791645e-07,0.9999980406897722,0.0,0.6094682795118582,0.3171306783319673,0.4887577023365198,0.6828693216680327,0.7,0.5091650291271905,0.607133350148253,0.7556211488317401,1.0,0.5270077658917428
735,0.02586913165274017,0.5546336022394268,0.4453663977605732,0.028194986248814766,0.3076184327330827,0.1983512282542291,NO_SE,PRESERVAR,1.0,8.836473220857651e-07,0.9999981163527568,0.0,0.8282967735049398,0.06912601979059196,0.5402857125640615,0.930873980209408,0.7,0.5084584958746444,0.7753154028979808,0.7298571437179693,1.0,0.5751491633845154
736,0.019781185888849664,0.5991702420154842,0.4008297579845158,0.028611868674224893,0.35900497891689387,0.16066449488592552,NO_SE,PRESERVAR,1.0,8.139667841784205e-07,0.9999981860332947,0.0,0.7343128435407623,0.13918591216466256,0.5873179440791089,0.8608140878353374,0.7,0.5085835606022675,0.7354294828600805,0.7063410279604456,1.0,0.5872824042191938
737,0.015501541133955469,0.6392532178139357,0.36074678218606426,0.03130107337572769,0.40864467648547115,0.1301382408575997,ZONA_VOZ,PRESERVAR,1.0,7.498685037549586e-07,0.9999982501315751,0.0,0.732445554678726,0.1120608070134009,0.6293438077629796,0.8879391929865991,0.7,0.3093903220127184,0.7576397393126495,0.8853280961185102,1.0,0.6131888299449584
738,0.015178854552665065,0.6706921742300992,0.3293078257699008,0.03572204903605593,0.4498279925734977,0.10844364411329935,ZONA_VOZ,PRESERVAR,1.0,6.909504427442321e-07,0.9999983090496358,0.0,0.6688379964287132,0.13775228492669211,0.6605118352678498,0.8622477150733079,0.7,0.31071661471081674,0.7441944681806552,0.8697440823660751,1.0,0.6409525464230066
739,0.02186733263284575,0.6872006398266225,0.3127993601733775,0.04096216488580303,0.47224471937811935,0.09784343972487435,ZONA_VOZ,PRESERVAR,1.0,6.368064704620729e-07,0.9999983631936078,0.0,0.638776947213428,0.2473283023685424,0.6721733948500292,0.7526716976314576,0.7,0.3122886494657409,0.6745600875017161,0.8639133025749854,1.0,0.5663829700975693
740,0.028760239668506195,0.7009353711814948,0.29906462881850515,0.046845570022923,0.49131039457333997,0.08943965221035026,ZONA_VOZ,PRESERVAR,1.0,5.870551694448119e-07,0.9999984129449088,0.0,0.8125956437778588,0.20598142029012917,0.6807763019141817,0.7940185797098709,0.8999999999999999,0.3140536710068769,0.7026961289798636,0.8596118490429092,1.0,0.46454020671659674
741,0.06074319134509427,0.7308418340633454,0.26915816593665465,0.0545364767954439,0.5341297864170744,0.07244611829038372,ZONA_VOZ,PRESERVAR,1.0,5.413713505855022e-07,0.9999984586287272,0.0,0.8741713119254102,0.17471086112060072,0.6864481686938358,0.8252891388793993,0.8999999999999999,0.3163609430386332,0.725571022528052,0.8567759156530821,1.0,0.4434231754511312
742,0.06103910773560279,0.7577576506570108,0.24224234934298916,0.06385979296912964,0.5741966571292325,0.0586813558152108,ZONA_VOZ,PRESERVAR,1.0,4.99444478353557e-07,0.999998500555599,0.0,0.8235653421141369,0.43843079968628845,0.7115047997810803,0.5615692003137116,0.8999999999999999,0.31915793789073893,0.5562177768316308,0.8442476001094599,1.0,0.2465600065910308
743,0.0852796876140592,0.7792451610906009,0.22075483890939906,0.07440307977214337,0.6072230210831167,0.04873269890191473,ZONA_VOZ,PRESERVAR,0.9353040272434907,4.6097529287372323e-07,0.9999985390247843,0.0,0.6305437591334411,0.8234798637825465,0.7127913771780272,0.17652013621745355,0.8999999999999999,0.32232092393164297,0.30742818370605746,0.8436043114109864,0.9353040272434907,0.05443311528895537
744,0.08749762864939592,0.7524147597593098,0.24758524024069017,0.08209756073341512,0.5661279707036599,0.06129845118504027,ZONA_VOZ,PRESERVAR,0.9692687629419713,4.2561103467670955e-07,0.9999985743890422,0.0,0.4580109088346642,0.6536561852901431,0.6865802525195653,0.34634381470985687,0.8999999999999999,0.3246292682200245,0.4159287118836509,0.8567098737402172,0.9692687629419713,0.3453007061711398
745,0.02512693371518308,0.7213170231449284,0.2786829768550716,0.0865833253714503,0.5202982478786612,0.07766420158880437,ZONA_VOZ,PRESERVAR,0.984197180845233,3.930361545687514e-07,0.9999986069639221,0.0,0.6156455363213449,0.5790140957738348,0.7031925381167327,0.4209859042261652,0.8999999999999999,0.32597499761143506,0.4619912075086867,0.8484037309416337,0.984197180845233,0.28637088474647276
746,0.03534809488345598,0.7432409945322528,0.2567590054677472,0.09257323974026618,0.5524071759532923,0.06592518688878664,ZONA_VOZ,PRESERVAR,1.0,3.6304861971021895e-07,0.9999986369514567,0.0,0.7347639229799132,0.37720298278718395,0.7169688413362525,0.6227970172128161,0.8999999999999999,0.3277719719220799,0.5949292831550125,0.8415155793318738,1.0,0.37270617710760384
747,0.03718471225803493,0.7689168950790275,0.2310831049209725,0.10033488544896285,0.5912331915379722,0.05339940137991719,ZONA_VOZ,PRESERVAR,1.0,3.354617623096186e-07,0.9999986645383138,0.0,0.913697481411792,0.3793730551591659,0.7403249415851723,0.6206269448408341,0.8999999999999999,0.3301004656346889,0.5953976039395545,0.8298375292074138,1.0,0.22760626522731703
748,0.10290624200782712,0.7920252055711248,0.20797479442887523,0.10957206619770439,0.6273039262599824,0.04325351511773291,ZONA_VOZ,PRESERVAR,1.0,3.100950874133942e-07,0.9999986899049882,0.0,0.8501727638992501,0.28717686396123215,0.7105208680903236,0.7128231360387678,0.8999999999999999,0.3328716198593113,0.6568470111575391,0.8447395659548382,1.0,0.36140261131549095
749,0.1162793270797566,0.8037109175835958,0.1962890824164042,0.11916841885854369,0.6459512390430655,0.03852940387587392,ZONA_VOZ,PRESERVAR,0.9923958504177105,2.86765600496505e-07,0.9999987132344748,0.0,0.5746527517541185,0.5380207479114472,0.7102559529203215,0.46197925208855284,0.8999999999999999,0.3357505256575631,0.4945071032761782,0.8448720235398393,0.9923958504177105,0.35605912547640284
750,0.09705776016780607,0.7985494886258384,0.2014505113741616,0.12750292410364605,0.637681285784588,0.040582308532911206,ZONA_VOZ,PRESERVAR,0.9874803161397226,2.652868706906362e-07,0.9999987347132042,0.0,0.5830080139142843,0.5625984193013868,0.7210440638766676,0.43740158069861323,0.8999999999999999,0.33825087723109387,0.47822368117416186,0.8394779680616662,0.9874803161397226,0.3272550114973245
751,0.022002236611909566,0.7759430775847936,0.22405692241520636,0.13295972096155373,0.602087659651761,0.0502015044821738,ZONA_VOZ,PRESERVAR,0.9667485758439461,2.454748014349863e-07,0.9999987545252733,0.0,0.4783942856911891,0.6662571207802694,0.7588705943943997,0.33374287921973056,0.8999999999999999,0.3398879162884661,0.4094026458204988,0.8205647028028,0.9667485758439461,0.31765316274480626
752,0.030481437291574293,0.7317344954400077,0.2682655045599923,0.133661742579406,0.5354353718168426,0.07196638093682727,ZONA_VOZ,PRESERVAR,0.9248916369194756,2.271492239514456e-07,0.9999987728508508,0.0,0.2644355332918605,0.8755418154026219,0.7094301763031714,0.12445818459737812,0.8999999999999999,0.34009852277382185,0.2701028628477716,0.8452849118484143,0.9248916369194756,0.300463939504152
753,0.06664412961065978,0.7585610458960069,0.24143895410399308,0.13687817133543087,0.5754148603508439,0.058292768558830074,ZONA_VOZ,PRESERVAR,1.0,2.102209411844159e-07,0.9999987897791334,0.0,0.7873421577896622,0.4456449363713323,0.7080074052357158,0.5543550636286677,0.8999999999999999,0.34106345140062927,0.5515868760748095,0.845996297382142,1.0,0.2690458310340712
754,0.06807173029803862,0.7827049413064062,0.21729505869359378,0.14213812217639196,0.6126270251454649,0.04721714253265236,ZONA_VOZ,PRESERVAR,1.0,1.9459846782105046e-07,0.9999988054016066,0.0,0.9271092230307234,0.136928518812809,0.7294248616388544,0.863071481187191,0.8999999999999999,0.34264143665291763,0.7539138913917762,0.8352875691805728,1.0,0.43507695464389307
755,0.07181489259747528,0.7880517147606076,0.21194828523939235,0.1474398036915415,0.6210255051371342,0.04492207561591882,ZONA_VOZ,PRESERVAR,1.0,1.8017823943948107e-07,0.9999988198218348,0.0,0.7235025855469678,0.39189671105486384,0.7314578655038183,0.6081032889451361,0.8999999999999999,0.3442319411074625,0.5885288264719507,0.8342710672480909,1.0,0.3684908916130483
756,0.03072507017776509,0.8092465432845469,0.19075345671545307,0.1543559111786747,0.6548799678179881,0.03638688124889423,ZONA_VOZ,PRESERVAR,1.0,1.6687643101746118e-07,0.9999988331236428,0.0,0.8780547734961225,0.2460519605368034,0.7843823864510154,0.7539480394631966,0.8999999999999999,0.34630677335360244,0.6846081934637437,0.8078088067744922,1.0,0.37610941671997894
757,0.06939832669950675,0.8283218889560923,0.17167811104390773,0.1625612733049001,0.6861171517237888,0.029473373811604316,ZONA_VOZ,PRESERVAR,1.0,1.5461141097692499e-07,0.9999988453886626,0.0,0.975469833375233,0.19862385517877357,0.7708377358939649,0.8013761448212264,0.8999999999999999,0.34876838199147003,0.7164734880620565,0.8145811320530176,1.0,0.3408626636389174
758,0.08785529852619137,0.8454897000604831,0.15451029993951693,0.17177529351978535,0.7148528329083657,0.023873432787399486,ZONA_VOZ,PRESERVAR,0.9913455001129817,1.433048244391072e-07,0.9999988566952488,0.0,0.9190743830149355,0.5432724994350911,0.7712089500608493,0.45672750056490885,0.8999999999999999,0.3515325880559356,0.4932918604490808,0.8143955249695753,0.9913455001129817,0.07579524409646946
759,0.092213240367485,0.8609407300544347,0.13905926994556528,0.18175340671332607,0.741218940666663,0.019337480557793593,ZONA_VOZ,PRESERVAR,1.0,1.328822744210704e-07,0.9999988671177983,0.0,0.9115884871860372,0.4792847574352349,0.7815505955717671,0.5207152425647651,0.8999999999999999,0.3545260220139978,0.5355642855834283,0.8092247022141164,1.0,0.1393729285594587
760,0.02809760084295479,0.85166881015551,0.14833118984449,0.1898671982806255,0.7253397621917022,0.022002141880682134,ZONA_VOZ,PRESERVAR,0.9683005221315959,1.232608829484532e-07,0.9999988767391895,0.0,0.7703270190102625,0.6584973893420202,0.8277389598773662,0.3415026106579798,0.8999999999999999,0.35696015948418763,0.4186763756455845,0.7861305200613169,0.9683005221315959,0.09109073438397187
761,0.02794882335238444,0.8583843144956931,0.14161568550430692,0.19793360354958003,0.7368236313722409,0.020055002380854767,ZONA_VOZ,PRESERVAR,0.9656804103579615,1.1437590289759803e-07,0.9999988856241693,0.0,0.8921851626670118,0.6715979482101925,0.8343934829213954,0.3284020517898075,0.8999999999999999,0.359380081064874,0.41045308330624664,0.7828032585393023,0.9656804103579615,0.0
762,0.020911325525880313,0.8539582004660659,0.14604179953393415,0.20478033325290101,0.7292446081432415,0.02132820721110981,ZONA_VOZ,PRESERVAR,1.0,1.0616270046282724e-07,0.9999988938373714,0.0,0.8749413236420103,0.402077208474421,0.836100802550625,0.5979227915255789,0.8999999999999999,0.36143409997587034,0.5854505834099599,0.7819495987246874,1.0,0.2381774534594128
763,0.025229645196437785,0.8685623804194592,0.1314376195805408,0.21252997752511874,0.7544006086799174,0.01727584784099896,ZONA_VOZ,PRESERVAR,1.0,9.85721876317361e-08,0.999998901427884,0.0,0.8561415036823029,0.4066650975234563,0.8466488597305029,0.5933349024765437,0.8999999999999999,0.36375899325753563,0.5830763094336036,0.7766755701347485,1.0,0.249088209283047
764,0.03404333616017477,0.8817061423775133,0.11829385762248668,0.22095341354508863,0.7774057215062358,0.013993436751209148,ZONA_VOZ,PRESERVAR,0.9984004969262468,9.155760055929523e-08,0.9999989084424706,0.0,0.7651069785768012,0.5079975153687661,0.8516899237780647,0.49200248463123386,0.8999999999999999,0.36628602406352656,0.5177025994976208,0.7741550381109676,0.9984004969262468,0.2307166533066695
765,0.035446761288194066,0.893535528139762,0.106464471860238,0.22985471517001002,0.7984057400480035,0.011334683768479408,ZONA_VOZ,PRESERVAR,1.0,8.507478433868511e-08,0.9999989149252866,0.0,0.8062848625457352,0.4722629332006404,0.8618625875712715,0.5277370667993596,0.8999999999999999,0.368956414551003,0.5413288908543118,0.7690687062143642,1.0,0.22993547008283546
766,0.03430078559909402,0.8838159760256742,0.11618402397432581,0.2368615109429457,0.7811306794782151,0.013498727426866716,ZONA_VOZ,PRESERVAR,1.0,7.907483369325404e-08,0.9999989209252369,0.0,0.9044219077796289,0.3290233981497151,0.8535003937229635,0.670976601850285,0.8999999999999999,0.3710584532828837,0.6341099820886552,0.7732498031385182,1.0,0.2803414154415533
767,0.014997380871431385,0.8227147960464869,0.1772852039535131,0.23657082391091983,0.6768596356338126,0.03143004354083874,ZONA_VOZ,PRESERVAR,1.0,7.349711375580797e-08,0.9999989265029567,0.0,0.6939496418112355,0.39456376716510794,0.8103762289016156,0.6054362328348921,0.8999999999999999,0.37097124717327595,0.588819044811554,0.7948118855491921,1.0,0.38973289610241446
768,0.002695157611268695,0.7562273735933438,0.2437726264066562,0.22913471719634798,0.5718798405718868,0.059425093385199176,ZONA_VOZ,PRESERVAR,1.0,6.829096943298198e-08,0.9999989317091015,0.0,0.5927469165124815,0.37439816996004643,0.754189221631554,0.6256018300399535,0.8999999999999999,0.3687404151589045,0.5977274255181898,0.8229053891842231,1.0,0.4888441138259729
769,0.0018877066807254325,0.6868453121546616,0.3131546878453384,0.21506402211546471,0.47175648282883453,0.09806585851951133,ZONA_VOZ,PRESERVAR,0.9908910320070676,6.341516457307575e-08,0.9999989365849068,0.0,0.45704863190197015,0.5455448399646615,0.6855487496702822,0.4544551600353385,0.7,0.3645192066346395,0.4806859752450433,0.8572256251648589,0.9908910320070676,0.44337073851022857
770,0.0018466494676161063,0.6193557324130001,0.3806442675869999,0.1954491419116532,0.3836015232728438,0.14489005844684355,ZONA_VOZ,PRESERVAR,0.9755048220372762,5.883772474019888e-08,0.9999989411623474,0.0,0.09614812627051636,0.6224758898136188,0.6182119994794747,0.3775241101863812,0.7,0.358634742573496,0.42365716285412125,0.8908940002602626,0.9755048220372762,0.66285319815133
771,0.0011705515019177148,0.5581493790609544,0.4418506209390456,0.17185312613511972,0.31153072934612897,0.19523197122422015,NO_SE,PRESERVAR,1.0,5.453516065029922e-08,0.9999989454649126,0.0,0.07683288457900589,0.5446190014551859,0.5574960364670002,0.45538099854481406,0.7,0.5515559378405359,0.46671285337049606,0.7212519817665,1.0,0.748376591027128
772,0.0007905084048580884,0.5029377387309929,0.4970622612690071,0.1457615942012776,0.25294636903984447,0.24707089157785866,NO_SE,PRESERVAR,1.0,5.049030933168545e-08,0.999998949509765,0.0,0.09633633572882315,0.35820437475275024,0.5025401622214057,0.6417956252472498,0.7,0.5437284782603833,0.5801065226740335,0.7487299188892971,1.0,0.9005469941394663
773,0.0005064725256754433,0.45343080523063206,0.5465691947693679,0.11859334324162243,0.20559949513209938,0.2987378846708353,NO_SE,PRESERVAR,1.0,4.669059365478559e-08,0.9999989533094816,0.0,0.12974362131122458,0.29747963087234025,0.45320115498548785,0.7025203691276598,0.7,0.5355780029724867,0.6118275572323535,0.773399422507256,1.0,0.9284734351659141
774,0.00011407538842527874,0.40880093837832077,0.5911990616216792,0.09165724619113166,0.16711820721899562,0.3495163304623541,NO_SE,PRESERVAR,1.0,4.3126524119889216e-08,0.9999989568735521,0.0,0.12420775105386825,0.2639514732149612,0.40875430425248666,0.7360485267850387,0.7,0.5274971738573395,0.6260040928409221,0.7956228478737567,1.0,0.9630774732634403
775,0.0001369970889790539,0.3683942326536397,0.6316057673463603,0.06618588824173326,0.135714310652464,0.39892584534518466,NO_SE,PRESERVAR,1.0,3.9790573804618495e-08,0.9999989602095035,0.0,0.09624533272120846,0.20105476004528644,0.36834376371616945,0.7989452399547136,0.7,0.51985576647252,0.6594755291687862,0.8158281181419152,1.0,1.0
776,0.0001748611178944377,0.3320723999268537,0.6679276000731462,0.04338195141485673,0.1102720787931803,0.44612727893947274,NO_SE,PRESERVAR,1.0,3.667637273936274e-08,0.9999989633237056,0.0,0.10073580836497395,0.24864749912949283,0.3320143333757806,0.7513525008705072,0.7,0.513014585424457,0.6214600337249087,0.8339928333121097,1.0,0.9956286040914772
777,0.00041698287133436126,0.3010777159608338,0.6989222840391662,0.02446748670274569,0.09064779104819251,0.48849235912652494,NO_SE,PRESERVAR,1.0,3.377815539750972e-08,0.9999989662219236,0.0,0.34006002795318835,0.39860011054119027,0.30095217171033767,0.6013998894588097,0.7,0.5073402460108237,0.5176360742792476,0.8495239141448312,1.0,0.669211878150378
778,0.012510166234921313,0.32781546123938293,0.6721845387606171,0.012493175220181582,0.10746297662758936,0.4518320541488236,NO_SE,PRESERVAR,1.0,3.109278035038198e-08,0.9999989689072992,0.0,0.9498232117922581,0.014732104287920779,0.32371443532490085,0.9852678957120792,0.7,0.5037479525660545,0.7726493240905279,0.8381427823375496,1.0,0.5268825367070646
779,0.016660111015277368,0.39431676243239505,0.6056832375676049,0.006715194910934523,0.1554857091351659,0.3668521842703757,NO_SE,PRESERVAR,1.0,2.8613707404153628e-08,0.9999989713863724,0.0,0.9739723608214085,0.022076666935970265,0.3877474013950866,0.9779233330640298,0.7,0.5020145584732804,0.7806223388510629,0.8061262993024567,1.0,0.5009531111004999
780,0.025844703880627616,0.39798221004477746,0.6020177899552226,0.0030207226176819906,0.15838983951212535,0.3624254194225705,NO_SE,PRESERVAR,1.0,2.632806607168057e-08,0.9999989736720137,0.0,0.7975493258294961,0.22244645882961311,0.3876964776764124,0.7775535411703869,0.7,0.5009062167853046,0.6510459888473659,0.8061517611617938,1.0,0.46175872638975124
781,0.008068157562550303,0.3827727992296834,0.6172272007703166,0.0007318156932696579,0.14651501583012752,0.3809694173707607,NO_SE,PRESERVAR,1.0,2.422258954052323e-08,0.9999989757774904,0.0,0.4995191506583506,0.5039574810624627,0.37968452797483987,0.49604251893753726,0.7,0.5002195447079809,0.465282224703785,0.81015773601258,1.0,0.44682294651710297
782,0.0062359219428473455,0.3849397589779143,0.6150602410220857,2.782349200359372e-06,0.14817861804197477,0.37829910008614615,NO_SE,PRESERVAR,1.0,2.2284783290327654e-08,0.9999989777152968,0.0,0.6402826357698539,0.42317091738488927,0.38253930468822955,0.5768290826151108,0.7,0.5000008347047601,0.5181940386869001,0.8087303476558853,1.0,0.40692006573771655
783,0.00927217135108302,0.36343824448353557,0.6365617555164644,0.0006492479227584916,0.13208735755327417,0.40521086858620303,NO_SE,PRESERVAR,1.0,2.050257772139658e-08,0.9999989794975022,0.0,0.6388425208075373,0.7138588836244937,0.3600683828051474,0.2861411163755063,0.7,0.5001947743768276,0.3252100953561486,0.8199658085974263,1.0,0.14645298809192578
784,0.0027878115180054075,0.3373926265693124,0.6626073734306877,0.0029410886217364936,0.11383378446333947,0.4390485313247148,NO_SE,PRESERVAR,1.0,1.886478199264233e-08,0.9999989811352978,0.0,0.5883593821682145,0.6906360495020607,0.33645203951887237,0.3093639504979393,0.7,0.500882326586521,0.3352292881249533,0.8317739802405638,1.0,0.20774004971357374
785,0.0026672855895325098,0.30573660202781017,0.6942633979721898,0.007260430702917146,0.09347486981951157,0.48200166576389125,NO_SE,PRESERVAR,1.0,1.736107670708082e-08,0.999998982639003,0.0,0.1425063901361504,0.7180706109769378,0.30492111519502874,0.2819293890230622,0.7,0.5021781292108751,0.3109538530004066,0.8475394424024856,1.0,0.5397313380118357
786,0.0015583014242246814,0.2762501318223995,0.7237498681776005,0.013799003453181757,0.07631413533189312,0.523813871687094,NO_SE,PRESERVAR,1.0,1.5981771923090008e-08,0.9999989840183076,0.0,0.13759710592614804,0.4651276669824683,0.2758196508485384,0.5348723330175317,0.7,0.5041397010359545,0.4690949357083315,0.8620901745757308,1.0,0.7713074149748601
787,0.0006924580772332253,0.24960009929596996,0.7503999007040301,0.022536362627901964,0.06230020956855806,0.5631000109766182,NO_SE,PRESERVAR,1.0,1.471763584539795e-08,0.9999989852824434,0.0,0.1864392614942802,0.21380793427142636,0.24942726169113427,0.7861920657285737,0.7,0.5067609087883707,0.6265598410770802,0.8752863691544328,1.0,0.9584214499602922
788,0.0001231033746588164,0.2254200899318305,0.7745799100681695,0.033308497324973985,0.05081421694487455,0.5999740370812136,NO_SE,PRESERVAR,1.0,1.3559832804412262e-08,0.9999989864402459,0.0,0.15140931867630517,0.16794068923232267,0.225392339958044,0.8320593107676774,0.7,0.5099925491974923,0.6508424464368082,0.887303830020978,1.0,1.0
789,0.0001681824954628594,0.20388593942833494,0.796114060571665,0.04582943700780863,0.041569476296574676,0.6337975974399047,NO_SE,PRESERVAR,1.0,1.2499902783114544e-08,0.9999989875001755,0.0,0.1720566057901932,0.23169364263868414,0.2038516493822521,0.7683063573613158,0.7,0.5137488311023426,0.6043294926688695,0.8980741753088739,1.0,0.9538304369930297
790,0.00047500090279891706,0.1841753529640043,0.8158246470359957,0.059801161297310286,0.03392056063941558,0.665569854711407,NO_SE,PRESERVAR,1.0,1.1529810013760939e-08,0.9999989884702677,0.0,0.09595731887254977,0.3856241739050634,0.18408786950507308,0.6143758260949366,0.7,0.5179403483891931,0.4995088087549978,0.9079560652474634,1.0,0.8761723883874031
791,0.0002704858232099297,0.167042068818172,0.832957931181828,0.07484032514692675,0.0279030527550549,0.693818915118711,NO_SE,PRESERVAR,1.0,1.0641940182374422e-08,0.9999989893581368,0.0,0.16931796545216285,0.3920902097588465,0.16699688630667703,0.6079097902411534,0.7,0.5224520975440781,0.49106852638894305,0.9165015568466615,1.0,0.8116644388553078
792,0.0003652954948325297,0.15158938575030914,0.8484106142496909,0.09062674824572216,0.022979341872156025,0.7198005703715378,NO_SE,PRESERVAR,1.0,9.829161994432372e-09,0.9999989901709144,0.0,0.15298332709520557,0.46772842353639493,0.15153401083063012,0.532271576463605,0.7,0.5271880244737167,0.43800643914561266,0.924232994584685,1.0,0.7566577571410802
793,0.0005747142279566626,0.13728240996648536,0.8627175900335147,0.10690305865904076,0.018846460086206156,0.7442816401532355,NO_SE,PRESERVAR,1.0,9.084859046186787e-09,0.9999989909152167,0.0,0.08833362867845188,0.5367432069613309,0.13720351181222945,0.46325679303866907,0.7,0.5320709175977122,0.3894746694521496,0.9313982440938853,1.0,0.7462642107920407
