fase,t,ged_L,ged_R,asim_LR,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F3,15.94,0.0003952202863059047,0.000395220138566518,1.898524976838565e-10,-0.0002664065014247031,0.16635742090342454,0.16626880711370975,0.4465019562288972,0.8250976271183255,0.7985562464186873,0.22963466609204672,1
F3,15.95,0.00039496732695593956,0.0003949671798078013,1.8934072066451779e-10,-0.0002888454375282755,0.16681570868374862,0.16671936859839115,0.44654732681382037,0.8251689716855506,0.7989507304095167,0.22958655476017298,0
F3,15.96,0.0003947146179672591,0.00039471447143710377,1.8880205660452935e-10,-0.00031613160276843,0.1673534041536202,0.16724762619357697,0.44659247391176693,0.8249078073832687,0.7990266818611527,0.22953782888418692,0
F3,15.97,0.00039446216097372685,0.00039446201508781245,1.882373400211735e-10,-0.00034990853394063033,0.16776888481523985,0.16765151835367825,0.44663737710218043,0.8246454302744586,0.7991030220414563,0.22948913304343269,0
F3,15.98,0.000394209957484322,0.000394209812268106,1.8764645417972536e-10,-0.00036504942934037466,0.16798194835648406,0.16785934968224958,0.446682027442028,0.8243818115976979,0.7991797729855981,0.229438903401934,0
F3,15.99,0.00039395800888436826,0.00039395786436354494,1.8702837346859659e-10,-0.00022069123457159353,0.16826673337302545,0.168192479773871,0.4467264061788125,0.824116958469712,0.7992569295325511,0.22938812721729718,0
F3,16.0,0.00039370631643838555,0.00039370617263990467,1.8638367641772306e-10,-0.0002760217870011192,0.1687613499673936,0.1686682120566691,0.44677048743618497,0.8238510471091407,0.7993343121932812,0.22933725145937092,0
F3,16.01,0.0003934548812931958,0.000393454738243469,1.8571319086850094e-10,-0.00034651512657697003,0.16932745609149363,0.16921014769083328,0.44681423826750544,0.823583823121381,0.7994121629384933,0.22928411296445977,0
F3,16.02,0.00039320370447344573,0.00039320356219802946,1.8501766303810423e-10,-0.00036815028480470237,0.16978245985731857,0.16965749494124857,0.4468576309515237,0.823315251411666,0.7994905014818816,0.2292315169131681,0
F3,16.03,0.0003929527868831242,0.000392952645406818,1.8435644710084244e-10,-0.0004053954003597468,0.17009280679234315,0.16995495299458235,0.446900648546406,0.823045386264158,0.7995692625464272,0.22917691896525233,0
F3,16.04,0.00039270212930888644,0.00039270198865619247,1.8373729165837065e-10,-0.000557752592011779,0.1703297637776123,0.1701398659590696,0.4469432823721063,0.8227742220794447,0.7996484478313349,0.22912379578331163,0
F3,16.05,0.00039245173241854615,0.00039245159261526116,1.8309391767216923e-10,-0.0004789260643629906,0.17058137933936898,0.17041806581710234,0.4469855149971687,0.8225016391056377,0.7997281781092539,0.2290740388159147,0
F3,16.06,0.00039220159676303814,0.00039220145783348614,1.8242652814672723e-10,-0.0005141684385190282,0.17074503520630002,0.17056954202303082,0.4470273420674192,0.8222279354685464,0.7998081537316737,0.22902711375679047,0
F3,16.07,0.00039195172277587515,0.000391951584744263,1.8173558499647682e-10,-0.0005022727484559647,0.17087444925239248,0.1707028842662256,0.4470687569789545,0.8219529975110397,0.7998884923562835,0.22898287154058167,0
F3,16.08,0.0003917021107738276,0.00039170197366388015,1.81021298163342e-10,-0.0005104189018285785,0.1709399381254247,0.17076552519803528,0.4471097578098478,0.8216769088146073,0.7999691143993083,0.22893777002339655,0
F3,16.09,0.0003914527609584074,0.0003914526247936627,1.8028406244352282e-10,-0.0005456261740564873,0.17099846850254122,0.1708119677818842,0.4471503436917306,0.8213996740272795,0.800050021764789,0.22889455239026935,0
F3,16.1,0.00039120367341685273,0.0003912035382203844,1.7959508727615833e-10,-0.0006120372089755834,0.17098390842874645,0.1707747394197128,0.44719051905238444,0.8211212913147513,0.8001312235013079,0.22885427563256608,0
F3,16.11,0.0003909548481235881,0.0003909547139193711,1.789002863291401e-10,-0.0006352453115836621,0.17106133957988484,0.17084414572327775,0.4472302801679588,0.8208417597715096,0.8002127314536578,0.2288162703281844,0
F3,16.12,0.00039070628494754586,0.00039070615175934234,1.7818614840979976e-10,-0.0007301828843874604,0.17095998871166507,0.17071050676369576,0.44726963704322686,0.8205611758146213,0.8002944550677483,0.22878046489840895,0
F3,16.13,0.0003904579836423517,0.00039045785148996234,1.774529546949548e-10,-0.0007421839061383273,0.17098010110184853,0.17072649196777667,0.4473085904500861,0.820279495309398,0.8003764528922552,0.22874619068294547,0
F3,16.14,0.00039020994384735593,0.00039020981275019536,1.7670291849036152e-10,-0.0008484033494795766,0.17106541893384977,0.1707754000379604,0.44734713904685236,0.8199968487545852,0.8004586036727596,0.2287068515156282,0
F3,16.15,0.0003899621650932711,0.0003899620350682316,1.7593607822207885e-10,-0.0008026046259700169,0.17105390956895064,0.17077955245094187,0.4473852825299441,0.8197131500532248,0.8005409994155537,0.22863537404463039,0
F3,16.16,0.000389714646800624,0.0003897145178644519,1.7523111459084395e-10,-0.0008030762738121406,0.17115424279563576,0.17087956356082892,0.44742301655542055,0.8194286129677577,0.8006234353881477,0.22855694590997375,0
F3,16.17,0.0003894673882808797,0.00038946726045045797,1.7453125076844332e-10,-0.0007212999255293911,0.17144508197174083,0.1711979335900608,0.4474603226621905,0.8191431981982344,0.8007059550762399,0.22847884632684873,0
F3,16.18,0.00038922038873881535,0.0003892202620306366,1.7381544753699592e-10,-0.0007359757105926446,0.17162904694383121,0.171376603116717,0.44749719099611085,0.8188570022084684,0.8007884573287826,0.22840151154053884,0
F3,16.19,0.0003889736472745247,0.0003889735217052772,1.7311804035121075e-10,-0.0007589784304730834,0.1717087686895801,0.17144831986103035,0.44753361663418373,0.8185699152390672,0.800871051872392,0.2283273296519214,0
F3,16.2,0.000388727162883906,0.000388727038470755,1.724681367766531e-10,-0.000876039404319021,0.17189771229813552,0.17159679757223423,0.4475695925446431,0.818281941919718,0.8009537383946617,0.22825582051775642,0
F3,16.21,0.00038848093445932233,0.00038848081122011844,1.718019349195846e-10,-0.0007192019975531368,0.17198636683812019,0.17173915875343282,0.4476051093053261,0.8179929693789252,0.801036631881355,0.22818541703812562,0
F3,16.22,0.00038823496078883884,0.00038823483874097614,1.7111983103793283e-10,-0.0005913491307208793,0.17214002520981203,0.17193655582265793,0.44764015858948414,0.8177033389519084,0.8011193943016826,0.22811686770683848,0
F3,16.23,0.0003879892405602463,0.0003879891197206271,1.7042177768152065e-10,-0.0006061409005716343,0.17226435815818783,0.17205565171725648,0.44767473486625703,0.8174130209389798,0.8012020570118616,0.22805091116596607,0
F3,16.24,0.00038774377236064914,0.000387743652746169,1.697881521305554e-10,-0.0005924222076191553,0.17246282976072969,0.1722586091248322,0.447708826578887,0.8171218507885868,0.8012847874538379,0.22798555705182835,0
F3,16.25,0.0003874985546771019,0.00038749843630491316,1.6915493820785113e-10,-0.0005895028507950555,0.1728070994073527,0.17260347888669464,0.447742414210073,0.8168298684267115,0.8013675457152826,0.22792077441340983,0
F3,16.26,0.0003872535858955265,0.0003872534687828665,1.6850419630350415e-10,-0.0007573717599818969,0.17287663932031994,0.1726149737292099,0.44777549868238914,0.816537054056574,0.8014503454709777,0.22785689544600757,0
F3,16.27,0.0003870088643082752,0.00038700874847380344,1.6783531632815387e-10,-0.0007717581514277749,0.17215669649264306,0.17189117474345805,0.4478081251905093,0.8162432168911942,0.8015333851211451,0.2277912099139219,0
F3,16.28,0.000386764388132191,0.0003867642735953636,1.6716065651008515e-10,-0.0007783692352638773,0.17198648354138157,0.17171895380288205,0.44784030082047677,0.8159486186751873,0.8016164450955487,0.2277256582704383,0
F3,16.29,0.0003865201555007419,0.00038652004228093137,1.6649887877071618e-10,-0.000709499168757269,0.17199910187687834,0.1717552084793529,0.4478720220424808,0.8156533411455446,0.8016994572316533,0.2276608424716748,0
F3,16.3,0.000386276164449784,0.00038627605256750554,1.658170809408366e-10,-0.0007885042835957638,0.17232002624285922,0.17204849019243562,0.447903268922507,0.8153575395491985,0.8017822725800092,0.22759664135594745,0
F3,16.31,0.00038603241291080745,0.00038603230238826955,1.6511460861148038e-10,-0.0008291224309580553,0.17229539215834977,0.17200992090011205,0.44793404085889577,0.8150610668171606,0.8018650309059706,0.2275309913869906,0
F3,16.32,0.00038578889872244203,0.00038578878958257817,1.6438992497784318e-10,-0.0008324328682818615,0.1722617849182371,0.1719752307118641,0.44796433309269185,0.8147640328849305,0.8019476303226313,0.22746513597991863,0
F3,16.33,0.00038554561963463055,0.00038554551190231746,1.6368314579567932e-10,-0.001020375200991515,0.17171003626537787,0.17135997613242127,0.4479941730432285,0.8144665375361421,0.8020299764186772,0.22739967142998174,0
F3,16.34,0.00038530257330077265,0.00038530246700048946,1.6299306048674485e-10,-0.0008532663852087978,0.17120397242425972,0.17091205631700834,0.4480235762539864,0.8141684057541299,0.8021122714897352,0.22733271744046402,0
F3,16.35,0.0003850597572690075,0.00038505965243078766,1.622767721544058e-10,-0.0012245877256926133,0.1706602998599788,0.17024283406639995,0.44805257644433083,0.8138700314770508,0.8021941437225828,0.22726438209150424,0
F3,16.36,0.00038481716900424265,0.0003848170656549812,1.6153536849701357e-10,-0.0016109111459703738,0.16976264539778618,0.16921657998520323,0.4480812225895728,0.8135707450311906,0.8022762927069513,0.22719218782048575,0
F3,16.37,0.00038457480588147347,0.0003845747040447572,1.6077215958900889e-10,-0.0018772268661835633,0.16892007266266235,0.168287058376619,0.448109554878116,0.813270524171447,0.8023587850355506,0.22711671001993392,0
F3,16.38,0.0003843326651803668,0.0003843325648737927,1.5998755718173697e-10,-0.0017432560588478375,0.16887486970691742,0.1682871100427314,0.4481375679850568,0.8129695467275726,0.8024414809699907,0.22703745958326374,0
F3,16.39,0.000384090744114355,0.0003840906453552574,1.5918170089662776e-10,-0.001764081208007998,0.16898226032068234,0.16838711334825912,0.44816525338935775,0.8126683347727389,0.8025238651221728,0.2269609723709698,0
F3,16.4,0.0003838490398131578,0.00038384894261897035,1.583571709952008e-10,-0.0009480265032515067,0.1685160099211275,0.16819679725584472,0.44819263169685075,0.8123667278984178,0.8026060993391373,0.22688319094430098,0
F3,16.41,0.00038360754932992655,0.0003836074537142849,1.575141648938259e-10,-0.0009326242188539436,0.16819169228868877,0.16787826530691263,0.4482197301973258,0.8120657812604418,0.8026871557727793,0.22680344659214927,1
F3,16.42,0.00038336626962402574,0.0003833661756005144,1.566526058490627e-10,-0.0011203841731353358,0.16782041104036072,0.16744478522055484,0.4482465364813508,0.8121090127496913,0.8031085424081235,0.22672276584461512,1
F3,16.43,0.0003831251975661468,0.00038312510514862825,1.5577201394413215e-10,-0.001159052162096032,0.16795302629069575,0.1675641443884838,0.44827322996620717,0.8121505764233465,0.8035289409203192,0.226636315582622,1
F3,16.44,0.0003828843299454816,0.0003828842391488381,1.5487214025138618e-10,-0.0011775559339047136,0.1681839573867037,0.16778833122450426,0.4482996770673388,0.8121907023833467,0.8039480741213241,0.2265483596041462,1
F3,16.45,0.00038264366346421825,0.0003826435743039962,1.5396089363141924e-10,-0.0015536881987036413,0.1683299032451543,0.1678076502949226,0.4483252180534837,0.8122286371435905,0.8043654784694374,0.22646222505062327,1
F3,16.46,0.0003824031947430329,0.0003824031072322642,1.530893281645434e-10,-0.0015032949670512662,0.16816100971390746,0.16765617742647967,0.4483508110138989,0.8122643030997744,0.8047824351218387,0.22637153492759665,1
F3,16.47,0.00038216292032462984,0.0003821628344763346,1.5220246261184744e-10,-0.00156262692478898,0.16816141015361008,0.16763668301178078,0.448376555930581,0.8122988692926176,0.8051976661658364,0.22628282280868378,1
F3,16.48,0.00038192283668444724,0.0003819227525106214,1.5136630599164663e-10,-0.0014996780692133496,0.16853882790214303,0.1680340768979729,0.4484018653610275,0.8123321041341592,0.8056119673855232,0.22619477953969205,1
F3,16.49,0.0003816829402249639,0.0003816828577378188,1.505732296164706e-10,-0.0014613290187953792,0.16901484531544766,0.16852159352232704,0.44842677768810274,0.8123663714528397,0.8060246300293666,0.22610086395901194,0
F3,16.5,0.00038144322728526204,0.0003814431464980193,1.4976344578710288e-10,-0.0014609994019826925,0.16937275769681898,0.16887857270523562,0.4484513532931312,0.8120608412734955,0.8061012796839222,0.22599907283974427,0
F3,16.51,0.00038120369413419017,0.00038120361506113846,1.4893669715122002e-10,-0.0014707582394709144,0.16955325581693517,0.16905524457488194,0.44847558094612483,0.811755269923414,0.806177334805066,0.2258948204392694,0
F3,16.52,0.00038096433696930393,0.00038096425962533563,1.4809280189140598e-10,-0.0014996522316883944,0.16962344734309245,0.16911545678940051,0.44849945707737915,0.8114496884300663,0.806252764463602,0.22579093507142006,0
F3,16.53,0.0003807251519201378,0.0003807250763206192,1.4732674281990141e-10,-0.0015772033471601167,0.17005846183171522,0.16952287301360636,0.4485229553924991,0.8111441043741119,0.806327566746962,0.22568978033370526,0
F3,16.54,0.00038048613504259053,0.0003804860612040556,1.4655305555105797e-10,-0.001545241967034576,0.17035816780348817,0.16983249092067992,0.44854605888283783,0.810838477659906,0.8064017709073199,0.22559045181630508,0
F3,16.55,0.00038024728232819154,0.0003802472102672589,1.458520572681127e-10,-0.0015384122900524398,0.1704848008698142,0.1699610547812294,0.44856876357734554,0.8105329627169577,0.806475218760054,0.22548932157201956,0
F3,16.56,0.00038000858970531945,0.00038000851943917926,1.4517964197329915e-10,-0.0016964745298240756,0.17060554871768396,0.17002767313263334,0.448591068770375,0.810227543452101,0.806547931766323,0.22538943528104038,0
F3,16.57,0.0003797700530380333,0.0003797699845849531,1.4449019285920927e-10,-0.0016659919745774271,0.17006386404405568,0.16949815644288654,0.44861301817398525,0.8099220394207969,0.8066200978775482,0.22528492845654274,0
F3,16.58,0.0003795316681361955,0.00037953160151337194,1.4378399311475696e-10,-0.001678585271929609,0.17017439315322322,0.16960404606925727,0.4486346080249696,0.8096166951828067,0.8066915129857457,0.22517905081249634,0
F3,16.59,0.0003792934307425263,0.000379293365966804,1.4306073161995797e-10,-0.0019876240395591735,0.17019760553530694,0.16952236994512482,0.4486558452990219,0.8093114577285553,0.8067622356845174,0.22507212093347506,0
F3,16.6,0.0003790553365431984,0.00037905527363204963,1.4232099191768685e-10,-0.0019022111266347914,0.17008666480381593,0.1694408118597181,0.4486767404566304,0.809005961736193,0.806832644432216,0.22496273424056584,0
F3,16.61,0.0003788173811667239,0.00037881732013664114,1.415654298081208e-10,-0.0017930309519070995,0.16982620907674773,0.16921829179243608,0.4486973163973849,0.8087006928097514,0.8069022701917675,0.2248312533766852,0
F3,16.62,0.00037857956018635226,0.0003785795010527199,1.4079482435501538e-10,-0.0018066911831875444,0.1696257788623921,0.1690139614291498,0.4487175932236148,0.8083956627288833,0.8069711262179338,0.2246818828012175,0
F3,16.63,0.000378341869119494,0.00037834181189630445,1.400095268753297e-10,-0.001803593057248816,0.16928352914664566,0.1686739913089266,0.44873760158105164,0.8080907226182282,0.8070393842165289,0.2245320034637404,1
F3,16.64,0.0003781043034303314,0.0003781042481309824,1.3920960554141316e-10,-0.0017983760920715936,0.1696456236048558,0.16903654568860765,0.4487574001050851,0.8081278895617944,0.8074487493622695,0.22438291055775827,1
F3,16.65,0.0003778668585352694,0.00037786680517307825,1.3840796252269183e-10,-0.001879863152456953,0.1695065953755396,0.16887049275573796,0.44877650200152613,0.8081638514062689,0.8078567498263242,0.22423475076000404,1
F3,16.66,0.0003776295297947652,0.000377629478382976,1.3773316749046633e-10,-0.001834680619850296,0.16997475197468315,0.16935219540035773,0.4487956684328384,0.8081982662551465,0.8082635388010813,0.22408778416872016,0
F3,16.67,0.0003773923125202542,0.00037739226307262027,1.3718887874617958e-10,-0.0019505302746273075,0.1702135055479928,0.16955078501282161,0.44881453724279924,0.807892633574766,0.8083289679730479,0.22394166133968216,0
F3,16.68,0.00037715520197683305,0.0003771551545067742,1.3663105526241495e-10,-0.002011375564984746,0.17038500943765747,0.16970096881081342,0.4488331016002867,0.8075868998732421,0.808393968291063,0.22379527193520987,0
F3,16.69,0.00037691819337932363,0.0003769181479001561,1.360587294008815e-10,-0.0021428254835165776,0.17025021452183883,0.16952214165820748,0.44885137768903954,0.807281127100576,0.8084584817700597,0.22364580013074886,0
F3,16.7,0.0003766812819004558,0.0003766812384289055,1.354730543700835e-10,-0.0015178139123096473,0.16982909439600197,0.16931433777623073,0.44886939052550795,0.8069752439207706,0.8085226005239131,0.22349840857152226,1
F3,16.71,0.00037644446268238874,0.0003764444212302652,1.3487373230367602e-10,-0.0016118546947158192,0.16964155046934995,0.1690955554746984,0.4488869807197068,0.8070109510234168,0.808926961219753,0.2233520486813658,1
F3,16.72,0.00037620773081014627,0.0003762076913890719,1.3426065999788935e-10,-0.0016219679025740545,0.16988473060188652,0.16933452785257622,0.4489046588923867,0.8070455421868798,0.8093299657618286,0.22320647599546128,1
F3,16.73,0.00037597108132500333,0.00037597104394645954,1.3367684710962045e-10,-0.0015848699402935041,0.17002318804650302,0.1694851115478373,0.44892160805362535,0.8070788093160712,0.8097311951320989,0.223061602970004,1
F3,16.74,0.00037573450922692773,0.0003757344739018679,1.3316746721495713e-10,-0.0015438701249959929,0.17019388130334845,0.16966917688107336,0.4489385587574528,0.8071108842391763,0.8101305562471063,0.2229158474128626,0
F3,16.75,0.00037549800948255823,0.00037549797622130087,1.3264511176874188e-10,-0.0014905013629390536,0.17012185836412058,0.16961547939899432,0.4489552415469797,0.8068050220346248,0.8101901510769893,0.22275221820050178,1
F3,16.76,0.0003752615770255388,0.0003752615458369972,1.321104186951737e-10,-0.0012811884249357996,0.17038671763316415,0.169950681296954,0.4489716391203338,0.806836930261349,0.8105880485573036,0.22254856791902353,0
F3,16.77,0.00037502520674704247,0.0003750251776385099,1.3156326350420658e-10,-0.00132850462047941,0.1706815377691841,0.17022863702666652,0.4489877351948172,0.8065314560910728,0.810645691512783,0.22234443959646563,0
F3,16.78,0.00037478889350272095,0.0003747888664817764,1.3100357654086588e-10,-0.0013449240315724195,0.17098538139747096,0.17052607443333234,0.44900351172930086,0.80622613782774,0.8107026239630335,0.22214172444501704,0
F3,16.79,0.0003745526321142844,0.00037455260718821453,1.3053759046876683e-10,-0.0016956236615219785,0.1707479230432405,0.17016985479233943,0.4490189894541325,0.8059210251492325,0.8107587920399147,0.2219411230834892,0
F3,16.8,0.0003743164173749083,0.0003743163945523096,1.301063412051993e-10,-0.0016956200791598953,0.1709385303462063,0.17035981801357378,0.44903415762482735,0.8056157353906482,0.8108146031857366,0.22174288843563153,0
F3,16.81,0.0003740802440407381,0.0003740802233298196,1.2966224323033767e-10,-0.001706230275776708,0.17059596522707854,0.17001480481880002,0.44904903973781146,0.8053107055612174,0.8108696205556981,0.22154789247891601,0
F3,16.82,0.00037384410684444786,0.00037384408825315226,1.2920534678471699e-10,-0.0017058973315698435,0.1708290951504422,0.17024725391653667,0.44906362142293943,0.8050059592600087,0.810923846528959,0.2213561745041803,0
F3,16.83,0.00037360800048861863,0.0003736079840243513,1.2873450675974756e-10,-0.002403683823981936,0.170371028629981,0.1695539564417564,0.44907794403629964,0.804701514524343,0.8109772615471098,0.22116511950468193,1
F3,16.84,0.00037337191965287545,0.0003733719053249859,1.282663794471042e-10,-0.002395596441490224,0.17006455425035275,0.16925168946413094,0.44909204230389904,0.8047359807152654,0.811372947714046,0.22097464222799815,1
F3,16.85,0.00037313585899462887,0.0003731358468113577,1.279601917373977e-10,-0.0027326319850121818,0.16948579754721307,0.16856203722118757,0.44910608379629857,0.8047695621255726,0.81176687804554,0.2207866921878314,1
F3,16.86,0.000372899813154559,0.00037289980312593804,1.276410268488777e-10,-0.002881112423014572,0.1689898480324144,0.16801888797614759,0.4491200570486844,0.8048017282653934,0.812159640834034,0.22060151007137616,1
F3,16.87,0.0003726637767447402,0.00037266376887893575,1.2733434749028928e-10,-0.0030205560136624767,0.16809796261364687,0.16708552212284367,0.44913381483266684,0.8048332121394375,0.8125500768624156,0.2204163755485476,1
F3,16.88,0.0003724277443700706,0.0003724277386739432,1.2708089337323975e-10,-0.0029782862704551038,0.1677061436981931,0.1667101562232229,0.4491469742674199,0.8048637791580349,0.812939623720899,0.22023265901360076,1
F3,16.89,0.0003721917106189078,0.00037219170709739817,1.2681651557745237e-10,-0.002676174960379318,0.16811287890003293,0.16721548153805585,0.44915978962036646,0.804893988900302,0.8133272363106173,0.22004999158857705,1
F3,16.9,0.00037195567006810196,0.0003719556687253059,1.2654118736097684e-10,-0.002927781569156331,0.1685603654545489,0.16757623092266397,0.44917327908538796,0.8049239770189739,0.8137114780146869,0.21987044534103098,1
F3,16.91,0.0003717196172662567,0.0003717196181049809,1.2625476339421884e-10,-0.0024832979290823213,0.16882411210324655,0.16798770800762644,0.44918653310909684,0.8049515748230829,0.8140968738481223,0.2196939332628818,1
F3,16.92,0.00037148354674956005,0.0003714835497711384,1.2595752688859407e-10,-0.0024001071059089633,0.16924975947158327,0.16843926963300185,0.4492003860210796,0.8049773293167481,0.8144785550494427,0.21952080439269356,1
F3,16.93,0.0003712474530230907,0.0003712474582283842,1.2564953858391556e-10,-0.0023499373194502664,0.16959834963108353,0.16880312737108405,0.4492133873547703,0.8050031195749028,0.814859644898665,0.21934998820731932,1
F3,16.94,0.00037101133060346423,0.0003710113379925913,1.2533105702064928e-10,-0.002392866276943114,0.1698751115048887,0.16906407535447912,0.44922511266027404,0.8050288397477495,0.815239251882883,0.21918129882522017,1
F3,16.95,0.00037077517400131726,0.00037077518357385214,1.2500200659021802e-10,-0.0026619302229230813,0.16982238096822866,0.16892067060118465,0.449236873037674,0.8050574719551411,0.8156162529621461,0.21901512506844042,1
F3,16.96,0.0003705389776790646,0.0003705389894345021,1.2466248137354992e-10,-0.0025866172837865488,0.16959506375825747,0.16871997223852467,0.4492489747570718,0.805080053568537,0.8159952083577658,0.21885173397173333,1
F3,16.97,0.0003703027360735527,0.0003703027500133866,1.2431311932407632e-10,-0.0025385221910806544,0.16949078571788193,0.16863245237441074,0.4492605220867839,0.8051027356155859,0.816368502641073,0.21869048736184565,1
F3,16.98,0.0003700664436715375,0.00037006645979733313,1.2395476335739787e-10,-0.0025782838597798612,0.16934102158147105,0.16847004875092025,0.4492728170712638,0.8051218252025187,0.816742943824764,0.21853064203402428,1
F3,16.99,0.00036983009491977736,0.0003698301132318146,1.2358759736366188e-10,-0.0022384944457577794,0.169226498938996,0.16847056593470366,0.44928165402771497,0.8051400476455893,0.8171156894103025,0.21837306487233143,1
F3,17.0,0.0003695936842927943,0.0003695937047912924,1.2321242120710757e-10,-0.0022224902108020465,0.1693842131202956,0.16863297323232182,0.44929163488086116,0.8051619069993531,0.8174864356811166,0.21821617810848404,1
F3,17.01,0.0003693572062114523,0.00036935722889560804,1.2283407412031385e-10,-0.0020769762678609477,0.16954542786924862,0.16884260395760836,0.4493011680063402,0.8051800607284116,0.8178535902766946,0.21805772119760505,1
F3,17.02,0.00036912065513734755,0.000369120680006163,1.225077768572571e-10,-0.0024788926923585658,0.1693085330207667,0.16847121327579753,0.44931302996016115,0.8051990193077615,0.8182161179527639,0.21789767177952,1
F3,17.03,0.00036888402554958945,0.0003688840526020489,1.221737609175452e-10,-0.002498728270422037,0.16922481849991158,0.1683812327152249,0.4493279673754265,0.8052154269772743,0.8185825361343214,0.21773830514073214,1
F3,17.04,0.0003686473118760307,0.00036864734111085435,1.2183206859740303e-10,-0.0025562122624609735,0.16924389143513557,0.1683808509283402,0.44934115621856885,0.8052334010144987,0.8189449052656991,0.21758198600872564,1
F3,17.05,0.00036841050856344386,0.00036841053997830676,1.214821713329362e-10,-0.0026466878260739345,0.1693234058644049,0.16842947941445133,0.44935468312614424,0.8052495625017513,0.8193087606910456,0.21742893831987412,1
F3,17.06,0.0003681736101095617,0.0003681736437037549,1.211336190474585e-10,-0.002453471528411805,0.16904184591259072,0.1682143973217907,0.44936406310024096,0.8052609868318682,0.8196691008159807,0.21727913550158323,1
F3,17.07,0.00036793661103704,0.00036793664680981596,1.2084580729725595e-10,-0.00278290674436315,0.1688079878997684,0.1678710415577272,0.44937520269428277,0.8052751843892744,0.8200258276001736,0.21713060927707561,1
F3,17.08,0.00036769950582899656,0.0003676995437806096,1.2062118124234882e-10,-0.002782944299191358,0.1689945829322329,0.16805658829644798,0.4493884102950592,0.8052901961100489,0.8203790719121359,0.21698150574066266,1
F3,17.09,0.0003674622888945124,0.00036746232902465717,1.2047917359258523e-10,-0.0026533097498421384,0.1692047505609085,0.16830922144800398,0.44940276893561676,0.8053066044913992,0.820731015312522,0.2168289256904761,1
F3,17.1,0.0003672249547618684,0.0003672249970706417,1.204684669630738e-10,-0.002304263000517284,0.16943553864588737,0.1686564857031794,0.4494139800702959,0.8053178259037048,0.8210863316109723,0.21664429503022853,1
F3,17.11,0.0003669874979862115,0.0003669875424747602,1.206112389938111e-10,-0.002049304974676431,0.16956847973236278,0.1688749060180931,0.44942371079288707,0.8053321540366527,0.8214412152058562,0.21644931497293834,1
F3,17.12,0.00036674991310993053,0.0003667499597793241,1.2087904330806966e-10,-0.002138768679717987,0.1698207519325519,0.169095887638588,0.44943562725833713,0.8053474943198919,0.8217905088509267,0.2162560358226277,1
F3,17.13,0.00036651219472857614,0.0003665122435796218,1.2119286548143278e-10,-0.001956513403407054,0.16943327506730263,0.16877157274925664,0.44944715767095433,0.8053560575369888,0.8221426524132209,0.21606367557381984,1
F3,17.14,0.0003662743374381942,0.00036627438847180847,1.215219265028087e-10,-0.0022719300432843203,0.16894683465308205,0.16818090401495045,0.4494553885012866,0.8053623080300396,0.8224914200938298,0.21586959608668965,1
F3,17.15,0.0003660363358135918,0.0003660363890267276,1.2186970618050264e-10,-0.0021094692851214227,0.16867954374683766,0.16796939315436485,0.4494661600472885,0.8053664891841309,0.8228438343853303,0.21567567885925037,1
F3,17.16,0.00036579818437392457,0.0003657982397642239,1.2232795383217648e-10,-0.002051500936549247,0.1681615345091536,0.16747297998811905,0.44947247368248355,0.8053691049320728,0.8231915529884093,0.2154841826956548,1
F3,17.17,0.0003655598777345586,0.00036555993529922273,1.2281396445487998e-10,-0.0020578707363892263,0.16834914665417464,0.16765768802166267,0.44948130877118414,0.8053640670297896,0.8235382143594474,0.21529507060116898,1
F3,17.18,0.0003653214104463181,0.00036532147018167267,1.2334438749366314e-10,-0.0017245347059967261,0.1683479585208329,0.16776831434285674,0.4494929076848751,0.8053687832019143,0.8238809524945452,0.21510844154474443,1
F3,17.19,0.0003650827772251238,0.00036508283912803087,1.2386705957054472e-10,-0.0016553904858481873,0.16894974234188911,0.16839131117125192,0.4495021602162322,0.8053729809671335,0.8242200148390464,0.21491908318318528,1
F3,17.2,0.00036484397274409155,0.0003648440368110588,1.2438182700115996e-10,-0.0016045762709468898,0.16953015110756278,0.1689869745602466,0.44951171897629577,0.8053897732055293,0.8245525098504308,0.21473315902280835,1
F3,17.21,0.0003646049917370425,0.0003646050579651788,1.2488879340983862e-10,-0.0016652554919129785,0.1700933000445125,0.16952774423519,0.4495270870613913,0.8053894730338722,0.824885994421599,0.21454831183716752,1
F3,17.22,0.0003643658289180441,0.00036436589730584075,1.254192059986679e-10,-0.0016506992415224536,0.17070114298236788,0.17013851921034054,0.4495377117043064,0.8053844312767804,0.8252270442434175,0.2143656394458795,1
F3,17.23,0.00036412647904928005,0.00036412654959485876,1.2606329078597746e-10,-0.001598276914787008,0.1712059033620352,0.17065950776730318,0.4495462304341375,0.8053833293054308,0.8255632456734273,0.21418553549989866,1
F3,17.24,0.00036388693705314006,0.0003638870097541606,1.2677754563727783e-10,-0.0015584775351506826,0.1716961775081599,0.17116184098843085,0.449558656383109,0.805385001541783,0.8258884204950827,0.21400790295121827,1
F3,17.25,0.00036364719765414813,0.0003636472725087926,1.2748535589600789e-10,-0.0015151045918104671,0.1722503968686145,0.17172923175364815,0.44956973284937823,0.805395426661001,0.826221505741716,0.21383096714324398,1
