fase,t,ged_L,ged_R,frac_L,frac_R,sesgo_freq,asimetria_LR,G_actividad,senal_mant,eficiencia,error_rec
Fase 4,15.18,0.0003146310284722058,0.00031463114282184615,0.7890754682890972,0.7947514663748558,0.007167447353662993,2.533558513216484e-10,0.46145585008041445,0.0,0.20212501375670705,0.004133342033590865
Fase 4,15.19,0.0003162012422869812,0.00031620134379938957,0.7889409945926394,0.7948272811245531,0.0074332673815533,2.491956010397051e-10,0.46148983030952695,0.0,0.20268017945408018,0.004121726923288174
Fase 4,15.200000000000001,0.00031779934005544524,0.0003177994288394392,0.788806100684317,0.7949032663440395,0.0076998542619762435,2.45346350356695e-10,0.4615232767680231,0.0,0.2032548871923236,0.004110225510600414
Fase 4,15.21,0.0003194251387821793,0.000319425214948028,0.7886707917194884,0.7949794192354717,0.007967198150630997,2.418478519852326e-10,0.4615561889952163,0.0,0.20384431070433912,0.004098837690424911
Fase 4,15.22,0.0003210784543607016,0.00032107851802010986,0.7885350728606471,0.795055736998114,0.008235289188182057,2.384203841933549e-10,0.46158856654534797,0.0,0.2044094276641651,0.004087563352548978
Fase 4,15.23,0.00032275910158751476,0.0003227591528536056,0.7883989492772345,0.7951322168284524,0.008504117500606657,2.35023654434198e-10,0.46162040898759554,0.0,0.20490008323571812,0.004076402381673189
Fase 4,15.24,0.0003244668941761647,0.00032446693316346304,0.7882624261454568,0.7952088559203093,0.008773673199542066,2.3181731219467363e-10,0.46165171590607984,0.0,0.20540256789215608,0.004065354657434955
Fase 4,15.25,0.0003262016447713024,0.00032620167159571787,0.7881255086480982,0.79528565146496,0.009043946382632131,2.298141837609494e-10,0.4616824868998709,0.0,0.20592177692318608,0.004054420054432319
Fase 4,15.26,0.00032796316496275425,0.0003279631797415642,0.7879882019743368,0.7953626006512465,0.00931492713387487,2.2841637600955153e-10,0.46171272158299503,0.0,0.2064492445148137,0.004043598442248044
Fase 4,15.27,0.000329751265299595,0.0003297512681514266,0.7878505113195587,0.7954397006656924,0.009586605523971226,2.2714533433793592e-10,0.46174241958443984,0.0,0.20698587560081028,0.0040328896854739445
Fase 4,15.280000000000001,0.00033156575530422626,0.0003315657463490401,0.7877124418851732,0.7955169486926171,0.009858971610672014,2.258869538977146e-10,0.4617715805481603,0.0,0.20753343951819392,0.004022293643735483
Fase 4,15.290000000000001,0.0003334064434864551,0.00033340642284552683,0.7875739988784262,0.795594341914251,0.010132015439127942,2.251332191519431e-10,0.46180020413308287,0.0,0.20809791327383118,0.004011810171716611
Fase 4,15.3,0.0003352731373575785,0.0003352731051534815,0.7874351875122161,0.7956718775108494,0.010405727042236747,2.2509038365799208e-10,0.4618282900131102,0.0,0.20867805783754997,0.004001439119184872
Fase 4,15.31,0.00033716564344446644,0.00033716559980105404,0.7872960130049075,0.7957495526608058,0.010680096440993384,2.2527214039257564e-10,0.4618558378771255,0.0,0.20927179072960622,0.003991180331016753
Fase 4,15.32,0.0003390837673036449,0.0003390837123460325,0.7871564805801458,0.7958273645407674,0.01095511364483868,2.2545257483947865e-10,0.4618828474289952,0.0,0.20987897825481236,0.003981033647223284
Fase 4,15.33,0.0003410273135353808,0.0003410272473899277,0.7870165954666717,0.7959053103257473,0.011230768652008758,2.2563173597185083e-10,0.4619093183875729,0.0,0.2104990976455721,0.0039709989029758815
Fase 4,15.34,0.00034299608579776275,0.000342996008592054,0.7868763628981357,0.7959833871892392,0.01150705144988483,2.258096721557163e-10,0.46193525048670125,0.0,0.21113368460653584,0.003961075928632438
Fase 4,15.35,0.00034498988682078215,0.0003449897986836105,0.7867357881129119,0.79606159230333,0.011783952015343286,2.2598643115095007e-10,0.4619606434752147,0.0,0.21178228691916118,0.003951264549763663
Fase 4,15.36,0.0003470085184204082,0.0003470084194817554,0.7865948763539137,0.7961399228388129,0.012061460315104808,2.2616206010761415e-10,0.4619854971169409,0.0,0.2124466632393747,0.003941564587179647
Fase 4,15.370000000000001,0.00034905178151266173,0.0003490516719036802,0.7864536328684063,0.7962183759653009,0.012339566306085625,2.2688440705841308e-10,0.462009811190702,0.0,0.2131234946019075,0.003931975856956681
Fase 4,15.38,0.00035111947612768307,0.00035111935598067744,0.7863120629078232,0.79629694885134,0.012618259935747332,2.2790284032448162e-10,0.46203358549031526,0.0,0.2137648922307541,0.0039224981704643
Fase 4,15.39,0.00035321140142379327,0.0003532112708722017,0.7861701717275795,0.7963756386645202,0.012897531142447228,2.2891211513645182e-10,0.46205681982459423,0.0,0.21435160010580032,0.003913131334392567
Fase 4,15.4,0.0003553273557015523,0.00035532721487992707,0.7860279645868862,0.7964544425715893,0.013177369855788707,2.2991219342304692e-10,0.46207951401734754,0.0,0.2149473417172657,0.003903875150779592
Fase 4,15.41,0.00035746713641780537,0.00035746698546179476,0.7858854467485651,0.7965333577385637,0.013457765996972773,2.3090303760973702e-10,0.46210166790737917,0.0,0.21555748593962906,0.0038947294170392738
Fase 4,15.42,0.0003596305401997249,0.00035963037924605383,0.785742623478864,0.7966123813308419,0.013738709479147555,2.318846105905811e-10,0.4621232813484872,0.0,0.21618094276412161,0.0038856939259892696
Fase 4,15.43,0.00036181736285884265,0.0003618171920452937,0.7855995000472703,0.7966915105133148,0.014020190207760371,2.330000230948255e-10,0.46214435420946254,0.0,0.21681597845569375,0.003876768465879201
Fase 4,15.44,0.0003640273994050716,0.00036402721887046527,0.7854560817263259,0.7967707424504769,0.014302198080907613,2.3414538623371003e-10,0.46216488637408676,0.0,0.21746311061021967,0.0038679528204190712
Fase 4,15.450000000000001,0.00036626044406071797,0.00036626025394489455,0.7853123737914429,0.7968500743065392,0.014584722989686067,2.352767894419959e-10,0.4621848777411297,0.0,0.21811940056229842,0.0038592467688079108
Fase 4,15.46,0.00036851629027448207,0.0003685160907182811,0.7851683815207172,0.7969295032455382,0.014867754818544106,2.363941786769682e-10,0.46220432822434765,0.0,0.21878711850160926,0.003850650085762643
Fase 4,15.47,0.0003707947307354475,0.0003707945218806887,0.7850241101947444,0.7970090264314473,0.015151283445632081,2.37497501008471e-10,0.4622232377524787,0.0,0.21946808495474338,0.0038421625415471605
Fase 4,15.48,0.00037309555738705653,0.0003730953393765208,0.7848795650964345,0.7970886410282874,0.015435298743153624,2.3858670462989257e-10,0.46224160626924016,0.0,0.2201622967057942,0.003833783902001625
Fase 4,15.49,0.00037541856144107454,0.00037541833441848344,0.7847347515108267,0.7971683442002364,0.015719790577716487,2.399634450887887e-10,0.4622594337333237,0.0,0.2208678399872706,0.003825513928571976
Fase 4,15.5,0.00037776353339153725,0.0003777632975015343,0.7845896747249057,0.7972481331117397,0.016004748810683606,2.416279862753823e-10,0.46227672011839166,0.0,0.22158346729253667,0.0038173523783396448
Fase 4,15.51,0.00038013026302868527,0.00038013001841681496,0.7844443400274157,0.7973280049276186,0.016290163298523376,2.4339941794896106e-10,0.4622934654130709,0.0,0.22230320790544844,0.0038092990040514895
Fase 4,15.52,0.000382518539452881,0.00038251828626557015,0.7842987527086773,0.7974079568131813,0.016576023893161332,2.451962351691288e-10,0.46230966962094855,0.0,0.2230292676583795,0.0038013535541499277
Fase 4,15.530000000000001,0.00038492815108851283,0.00038492788947305,0.7841529180604024,0.7974879859343302,0.016862320442330006,2.4706079644633755e-10,0.4623253327605648,0.0,0.223767776920271,0.003793515772803273
Fase 4,15.540000000000001,0.0003873588856978777,0.0003873586158023933,0.7840068413755101,0.7975680894576712,0.01714904278991967,2.493886079552105e-10,0.4623404548654077,0.0,0.2245189437096378,0.003785785399936276
Fase 4,15.55,0.00038981053039504845,0.00038981025236849474,0.783860527947943,0.7976482645506228,0.017436180776329514,2.5173221041522413e-10,0.4623550359839058,0.0,0.2252822531072766,0.003778162171260868
Fase 4,15.56,0.00039228287165972263,0.0003922825856518537,0.7837139830724826,0.797728508381522,0.017723724238817056,2.540817424583253e-10,0.46236907617942097,0.0,0.22605352101793427,0.0037706458183070974
Fase 4,15.57,0.0003947756953510518,0.00039477540151240344,0.7835672120445669,0.7978088181197345,0.01801166301184889,2.5653865290546607e-10,0.46238257553024037,0.0,0.22678450338733733,0.0037632360684542597
Fase 4,15.58,0.00039728878672145,0.00039728848520331934,0.7834202201601058,0.7978891909357605,0.018299986927450627,2.5895940748597195e-10,0.462395534129569,0.0,0.227457046218759,0.003755932644962232
Fase 4,15.59,0.0003998219304303837,0.00039982162138480897,0.7832730127152984,0.7979696240013424,0.018588685815556765,2.613438452790267e-10,0.4624079520855206,0.0,0.22813933419747653,0.0037487352670029805
Fase 4,15.6,0.00040237491055813854,0.00040237459413787854,0.783125595006449,0.7980501144895716,0.01887774950436064,2.636918094353685e-10,0.46241982952110855,0.0,0.22883270932971303,0.0037416436496922755
Fase 4,15.610000000000001,0.0004049475106195658,0.00040494718697808,0.7829779723297856,0.7981306595749945,0.01916716782066288,2.6608949223064644e-10,0.46243116657423683,0.0,0.2295319268005714,0.0037346575041215806
Fase 4,15.620000000000001,0.00040753951357780436,0.0004075391828692321,0.7828301499812765,0.7982112564337187,0.019456930590222413,2.6861186247207256e-10,0.46244196339768956,0.0,0.2302382232327125,0.0037277765373901293
Fase 4,15.63,0.0004101507018579803,0.00041015036423712047,0.7826821332564474,0.7982919022435186,0.019747027638103765,2.7109339405445627e-10,0.4624522201591209,0.0,0.2309531775733506,0.003721000452637184
Fase 4,15.64,0.00041278085736088467,0.00041278051298317543,0.7825339274501998,0.7983725941839415,0.020037448789027315,2.7353390888232253e-10,0.46246193704104444,0.0,0.2316767951752386,0.0037143289490744725
Fase 4,15.65,0.00041542976147662344,0.0004154294104981208,0.7823855378566289,0.7984533294364116,0.02032818386771638,2.7593323348928844e-10,0.4624711142408212,0.0,0.2324064220213611,0.0037077617220188114
Fase 4,15.66,0.000418097195098244,0.00041809683767560246,0.7822369697688418,0.7985341051843353,0.020619222699246566,2.782911990294438e-10,0.4624797519706489,0.0,0.233146605971747,0.003701298462924887
Fase 4,15.67,0.0004207829386353351,0.0004207825749257861,0.782088228478776,0.7986149186132052,0.02091055510939336,2.807875531396316e-10,0.4624878504575487,0.0,0.233895126462973,0.0036949388594182276
Fase 4,15.68,0.000423486772027603,0.00042348640218893465,0.7819393192770181,0.7986957669107039,0.02120217092497942,2.832489048482576e-10,0.46249540994335375,0.0,0.23465130696633174,0.0036886825953283344
Fase 4,15.69,0.0004262084747584162,0.0004262080989489526,0.7817902474526234,0.7987766472668082,0.021494059974222216,2.856638700513669e-10,0.46250243068469543,0.0,0.2354170990089842,0.0036825293507219835
Fase 4,15.700000000000001,0.0004289478258683256,0.00042894744424690624,0.7816410182929342,0.798857556873891,0.02178621208708095,2.880322806770043e-10,0.46250891295298957,0.0,0.23618760159314123,0.003676478801936701
Fase 4,15.71,0.0004317046039685563,0.00043170421669451496,0.7814916370834004,0.7989384929268252,0.02207861709560283,2.903669188644369e-10,0.4625148570344233,0.0,0.2369675169555665,0.0036705306216143884
Fase 4,15.72,0.00043447858725446947,0.000434478194487614,0.7813421091073993,0.799019452623086,0.022371264834270207,2.928305678722668e-10,0.46252026322994033,0.0,0.23774930504741684,0.003664684478735123
Fase 4,15.73,0.0004372695535189955,0.00043726915541958655,0.7811924396460553,0.7991004331628521,0.02266414514034469,2.952427653562942e-10,0.46252513185522615,0.0,0.23853302689425754,0.0036589400386511078
Fase 4,15.74,0.00044007728016603694,0.0004400768768947676,0.7810426339780607,0.7991814317491073,0.0229572478542144,2.976033454963771e-10,0.4625294632406927,0.0,0.2393235577844718,0.0036532969631207866
Fase 4,15.75,0.0004429015442238406,0.0004429011359418153,0.7808926973794971,0.7992624455877426,0.02325056281973768,2.99912148355802e-10,0.4625332577314624,0.0,0.24011819772816737,0.0036477549103431043
Fase 4,15.76,0.00044574212235833966,0.0004457417092270534,0.7807426351236557,0.799343471887657,0.02354407988458834,3.0222268208414335e-10,0.46253651568735293,0.0,0.2409193647644718,0.0036423135349919282
