fase,t,resonancia,reserva_efectiva,lf_activa,lf_estable
F3,53.239999999999355,0.9162725049676902,0.07033109582714024,0,0
F3,53.24999999999935,0.9169169650074218,0.06978974939376567,0,0
F3,53.25999999999935,0.9174420720200551,0.06934865950315369,0,0
F3,53.26999999999935,0.9175039890861527,0.06929664916763172,0,0
F3,53.27999999999935,0.9179165458097472,0.06895010151981232,0,0
F3,53.289999999999345,0.9185068172369161,0.0684542735209905,0,0
F3,53.29999999999934,0.9190161653021114,0.06802642114622644,0,0
F3,53.30999999999934,0.9194464186626787,0.06766500832334986,0,0
F3,53.31999999999934,0.9200036623920449,0.06719692359068229,0,0
F3,53.32999999999934,0.9201721582473721,0.06545883023715489,0,0
F3,53.339999999999336,0.9202386898551888,0.06540427431874522,0,0
F3,53.34999999999933,0.9197358537433792,0.06581659993042907,0,0
F3,53.35999999999933,0.9186996896064012,0.06666625452275098,0,0
F3,53.36999999999933,0.9176273850650447,0.06754554424666334,0,0
F3,53.37999999999933,0.9166961818520141,0.06997520724430818,0,0
F3,53.389999999999326,0.9162239047648861,0.07037191999749565,0,0
F3,53.399999999999324,0.9157814306902616,0.06905922683398547,0,0
F3,53.40999999999932,0.9151269830809843,0.0695958738735929,0,0
F3,53.41999999999932,0.9143496388706027,0.07023329612610578,0,0
F3,53.42999999999932,0.9134306712296831,0.07271823616706617,0,0
F3,53.439999999999316,0.9125088884322177,0.07349253371693716,0,0
F3,53.449999999999314,0.9117145196782158,0.07415980347029871,0,0
F3,53.45999999999931,0.9111938876714691,0.07459713435596592,0,0
F3,53.46999999999931,0.9108929855935354,0.07484989210143028,0,0
F3,53.47999999999931,0.9107806183287359,0.07494428060386182,0,0
F3,53.489999999999306,0.9108060456471163,0.0749229216564223,0,0
F3,53.499999999999304,0.910860029866679,0.07487757491198963,0,0
F3,53.5099999999993,0.9109521184397971,0.07480022051057046,0,0
F3,53.5199999999993,0.9109981025888702,0.07476159382534907,0,0
F3,53.5299999999993,0.9110860583044298,0.07468771102427897,0,0
F3,53.539999999999296,0.9111741325374378,0.0746137286685522,0,0
F3,53.549999999999294,0.9112716603036356,0.07453180534494609,0,0
F3,53.55999999999929,0.9113824647714057,0.07443872959201919,0,0
F3,53.56999999999929,0.9115064817262377,0.07433455534996032,0,0
F3,53.57999999999929,0.9116435979419822,0.07421937772873491,0,0
F3,53.589999999999286,0.9117937113146662,0.07409328249568035,0,0
F3,53.599999999999284,0.9119567011086624,0.07395637106872353,0,0
F3,53.60999999999928,0.9121323993769722,0.07380878452334334,0,0
F3,53.61999999999928,0.9123195253533366,0.07365159870319725,0,0
F3,53.62999999999928,0.9125100783340651,0.07349153419938535,0,0
F3,53.639999999999276,0.9127026196307173,0.07332979951019745,0,0
F3,53.649999999999274,0.912897173864772,0.07316637395359153,0,0
F3,53.65999999999927,0.9130937388551995,0.0730012593616324,0,0
F3,53.66999999999927,0.9132922862986039,0.0728344795091727,0,0
F3,53.67999999999927,0.9134928731551443,0.0726659865496788,0,0
F3,53.689999999999266,0.9136955513193488,0.07249573689174703,0,0
F3,53.699999999999264,0.9139003782077323,0.07232368230550487,0,0
F3,53.70999999999926,0.914107338504898,0.07214983565588567,0,0
F3,53.71999999999926,0.9143163601243773,0.07197425749552304,0,0
F3,53.72999999999926,0.9145274960508315,0.07179690331730154,0,0
F3,53.739999999999256,0.9147407575019171,0.07161776369838965,0,0
F3,53.749999999999254,0.9149561756052768,0.07143681249156753,0,0
F3,53.75999999999925,0.9151737320270241,0.07295059045675925,0,0
F3,53.76999999999925,0.9153934167672139,0.07276166158019608,0,0
F3,53.77999999999925,0.9156152075607392,0.07257092149776427,0,0
F3,53.789999999999246,0.9158452909154489,0.07237304981271397,0,0
F3,53.799999999999244,0.9161442644161929,0.0721159326020741,0,0
F3,53.80999999999924,0.9164245347858873,0.07187490008413695,0,0
F3,53.81999999999924,0.916489789262861,0.07181878123393957,0,0
F3,53.82999999999924,0.9165977915322637,0.07172589928225319,0,0
F3,53.839999999999236,0.9166833635391002,0.07165230735637385,0,0
F3,53.849999999999234,0.9169051915953316,0.07146153522801485,0,0
F3,53.85999999999923,0.9172519887390217,0.07116328968444134,0,0
F3,53.86999999999923,0.9178821683418448,0.06897897859285039,0,0
F3,53.87999999999923,0.9185025533513159,0.0700878041178683,0,0
F3,53.889999999999226,0.9188406539973978,0.0697970375622379,0,0
F3,53.899999999999224,0.9185170750750107,0.07007531543549081,0,0
F3,53.90999999999922,0.9180966082219006,0.07043691692916544,0,0
F3,53.91999999999922,0.9175132095105101,0.07093863982096134,0,0
F3,53.92999999999922,0.9168690519743514,0.07315523426257074,0,0
F3,53.939999999999216,0.9160405851364928,0.07388428507988636,0,0
F3,53.949999999999214,0.9153520541702297,0.07449019233019788,0,0
F3,53.95999999999921,0.9146424715721377,0.07340747444796154,0,0
F3,53.96999999999921,0.914090870876596,0.07388185104612742,0,0
F3,53.97999999999921,0.9137461866233509,0.07590335577145117,0,0
F3,53.989999999999206,0.9136717774233415,0.07596883586745949,0,0
F3,53.999999999999204,0.913781369738641,0.07587239462999593,0,0
F3,54.0099999999992,0.9136626381692476,0.07425013117444702,0,0
F3,54.0199999999992,0.9137035748501035,0.07421492562891104,0,0
F3,54.0299999999992,0.913849932657527,0.07408905791452677,0,0
F3,54.039999999999196,0.9139420503290999,0.07400983671697407,0,0
F3,54.049999999999194,0.914052615855503,0.07391475036426741,0,0
F3,54.05999999999919,0.9141726491487464,0.07381152173207808,0,0
F3,54.06999999999919,0.9142923113265325,0.073708612259182,0,0
F3,54.07999999999919,0.9143613140351792,0.07364926992974591,0,0
F3,54.089999999999186,0.9144672318963193,0.07355818056916541,0,0
F3,54.099999999999184,0.9146649166838933,0.07338817165185178,0,0
F3,54.10999999999918,0.9149074532713366,0.07317959018665052,0,0
F3,54.11999999999918,0.9151888227606698,0.07293761242582396,0,0
F3,54.12999999999918,0.915455297597581,0.0727084440660803,0,0
F3,54.139999999999176,0.915756148038659,0.07244971268675325,0,0
F3,54.149999999999174,0.9160838231976255,0.07216791205004208,0,0
F3,54.15999999999917,0.9164318689516572,0.07186859270157482,0,0
F3,54.16999999999917,0.9168092740778128,0.07154402429308102,0,0
F3,54.17999999999917,0.9172000869402246,0.07120792523140686,0,0
F3,54.189999999999166,0.9175999802882836,0.0708640169520761,0,0
F3,54.199999999999164,0.9180086039626093,0.070512600592156,0,0
F3,54.20999999999916,0.9184246711761382,0.07015478278852111,0,0
F3,54.21999999999916,0.9188424101578598,0.06979552726424054,0,0
F3,54.22999999999916,0.9192607773665912,0.06943573146473159,0,0
F3,54.239999999999156,0.9196796229489552,0.06746911672287761,0,0
F3,54.249999999999154,0.9200987775611208,0.06711702684865853,0,0
F3,54.25999999999915,0.9205180973405304,0.0667647982339545,0,0
F3,54.26999999999915,0.9209374566546238,0.06641253641011602,0,0
F3,54.27999999999915,0.9213567281557955,0.06606034834913177,0,0
F3,54.28999999999915,0.9217757727718857,0.065708350871616,0,0
F3,54.299999999999145,0.9221944925315925,0.06535662627346232,0,0
F3,54.30999999999914,0.9226127795656306,0.0650052651648703,0,0
F3,54.31999999999914,0.9230305303000409,0.06465435454796564,0,0
F3,54.32999999999914,0.9234476449009371,0.06430397828321283,0,0
F3,54.33999999999914,0.9238640496496944,0.06395419829425672,0,0
F3,54.349999999999135,0.9242797071250015,0.06360504601499872,0,0
F3,54.35999999999913,0.9246946086185729,0.06325652876039878,0,0
F3,54.36999999999913,0.9251087088357657,0.06290868457795683,0,0
F3,54.37999999999913,0.9255219755034327,0.06256154057711649,0,0
F3,54.38999999999913,0.9259343539084084,0.06221514271693695,0,0
F3,54.399999999999125,0.9263458162260406,0.061869514370125875,0,0
F3,54.40999999999912,0.9267563437776399,0.06152467122678245,0,0
F3,54.41999999999912,0.92716582750585,0.06118070489508602,0,0
F3,54.42999999999912,0.9275740862870037,0.060837767518916924,0,0
F3,54.43999999999912,0.9279809848182954,0.060495972752631876,0,0
F3,54.449999999999115,0.9283864237070021,0.06015540408611825,0,0
F3,54.45999999999911,0.9287903510705681,0.05981610510072282,0,0
F3,54.46999999999911,0.9291927067278303,0.05947812634862257,0,0
F3,54.47999999999911,0.9295934287588347,0.059141519842578885,0,0
F3,54.48999999999911,0.9299924821595023,0.058806314986018106,0,0
F3,54.499999999999105,0.9303898343609914,0.0584725391367672,0,0
F3,54.5099999999991,0.9307854527947426,0.058140219652416246,0,0
F3,54.5199999999991,0.931179276770283,0.05780940751296228,0,0
F3,54.5299999999991,0.931571253858985,0.057480146758452616,0,0
F3,54.5399999999991,0.9319613210139429,0.057152490348287954,0,0
F3,54.549999999999095,0.9323494359644945,0.056826473789824625,0,0
F3,54.55999999999909,0.9327354997681419,0.056502180194760845,0,0
F3,54.56999999999909,0.9331194119785652,0.056179693938005246,0,0
F3,54.57999999999909,0.9335010707807915,0.055859100544135155,0,0
F3,54.58999999999909,0.9338804205557013,0.0555404467332109,0,0
F3,54.599999999999085,0.9342574091124541,0.055223776345538524,0,0
F3,54.60999999999908,0.9346319636878063,0.05490915050224269,0,0
F3,54.61999999999908,0.9350040197199666,0.05459662343522805,0,0
F3,54.62999999999908,0.935373530128881,0.05428623469173994,0,0
F3,54.63999999999908,0.9357404597486748,0.053978013811113154,0,0
F3,54.649999999999075,0.936104783651233,0.053671981732964315,0,0
F3,54.65999999999907,0.9364664708445071,0.05336816449061406,0,0
F3,54.66999999999907,0.9368254575230558,0.05306661568063313,0,0
F3,54.67999999999907,0.9371817022928344,0.052767370074019125,0,0
F3,54.68999999999907,0.9375351643962091,0.05247046190718436,0,0
F3,54.699999999999065,0.9378858348114884,0.052175898758349784,0,0
F3,54.70999999999906,0.9382336823819677,0.05188370679914714,0,0
F3,54.71999999999906,0.9385786800683508,0.051593908742585355,0,0
F3,54.72999999999906,0.9389208027867111,0.05252810960342847,0,0
F3,54.73999999999906,0.9392599850277934,0.052236412876097676,0,0
F3,54.749999999999055,0.9395962074267883,0.05315533746442631,0,0
F3,54.75999999999905,0.939929449619457,0.05286208433487783,0,0
F3,54.76999999999905,0.9402596858426437,0.05257147645847351,0,0
F3,54.77999999999905,0.9405868974322653,0.052283530259606525,0,0
F3,54.78999999999905,0.9409110685675355,0.05199825966056878,0,0
F3,54.799999999999045,0.9412321997904414,0.05171566418441159,0,0
F3,54.80999999999904,0.9415502914032975,0.05143574356509821,0,0
F3,54.81999999999904,0.9418653574638117,0.05115848543184568,0,0
F3,54.82999999999904,0.9421774155140337,0.050883874347650376,0,0
F3,54.83999999999904,0.9424864813142341,0.05061189644347402,0,0
F3,54.849999999999035,0.9427925736077919,0.050342535225143134,0,0
F3,54.85999999999903,0.9430956822080954,0.05007579965687608,0,0
F3,54.86999999999903,0.9433958005753463,0.04981169549369523,0,0
F3,54.87999999999903,0.9436929275316065,0.049550223772186285,0,0
F3,54.88999999999903,0.9439870675375894,0.049291380566921304,0,0
F3,54.899999999999025,0.9442782135114355,0.04903517210993678,0,0
F3,54.90999999999902,0.9445663671687833,0.04878159689147071,0,0
F3,54.91999999999902,0.9448515406141709,0.04853064425952963,0,0
F3,54.92999999999902,0.945133749184692,0.049379625733777244,0,0
F3,54.93999999999902,0.9454130177044378,0.04912828406600602,0,0
F3,54.949999999999015,0.9457410758629147,0.048833031723376795,0,0
F3,54.95999999999901,0.9460813779043588,0.048526759886077124,0,0
F3,54.96999999999901,0.9464220293541189,0.04822017358129299,0,0
F3,54.97999999999901,0.9467617259080472,0.04791444668275753,0,0
F3,54.98999999999901,0.9470809534755519,0.04762714187200331,0,0
F3,54.999999999999005,0.9473839094757118,0.047354481471859354,0,0
F3,55.009999999999,0.9476948536766476,0.04707463169101713,0,0
F3,55.019999999999,0.9480535357341862,0.046751817839232455,0,0
F3,55.029999999999,0.9483605268301131,0.046475525852898235,0,0
F3,55.039999999999,0.9486644023285724,0.046202037904284836,0,0
F3,55.049999999998995,0.948923758118997,0.04596861769290272,0,0
F3,55.05999999999899,0.9491379884521856,0.045775810393033,0,0
F3,55.06999999999899,0.9490999783673398,0.04581001946939415,0,0
F3,55.07999999999899,0.9489736640780505,0.04592370232975455,0,0
F3,55.08999999999899,0.9488108958888068,0.045046411617849974,0,0
F3,55.099999999998985,0.9485909412245599,0.04523997172238729,0,0
F3,55.10999999999898,0.9485174352520664,0.04530465697818153,0,0
F3,55.11999999999898,0.9485684739691774,0.04525974290712386,0,0
F3,55.12999999999898,0.9485599230850472,0.04526726768515845,0,0
F3,55.13999999999898,0.9486148493652198,0.04419122954591099,0,0
F3,55.149999999998975,0.9486651498635464,0.04414797111735006,0,0
F3,55.15999999999897,0.9487295074314297,0.04409262360897046,0,0
F3,55.16999999999897,0.9487589177726096,0.04304250907100796,0,0
F3,55.17999999999897,0.9487522345794163,0.04304812295329034,0,0
F3,55.18999999999897,0.9487050668456988,0.04308774384961303,0,0
F3,55.199999999998965,0.9486392575705332,0.04314302364075207,0,0
F3,55.20999999999896,0.9485728906599457,0.04319877184564565,0,0
F3,55.21999999999896,0.9485491866288102,0.04321868323179946,0,0
F3,55.22999999999896,0.948544706176059,0.043222446812110425,0,0
F3,55.23999999999896,0.948567482223131,0.044231965288107314,0,0
F3,55.249999999998956,0.9486480315761789,0.04416269284448611,0,0
F3,55.25999999999895,0.9487749593910788,0.04405353492367222,0,0
F3,55.26999999999895,0.9489074746176153,0.043939571828850874,0,0
F3,55.27999999999895,0.9490394455726278,0.043826076807540124,0,0
F3,55.28999999999895,0.9491450927983882,0.04373522019338614,0,0
F3,55.299999999998946,0.9493259423937301,0.04357968954139208,0,0
F3,55.309999999998944,0.9495240478120951,0.04340931888159822,0,0
F3,55.31999999999894,0.9497154056708944,0.043244751123030806,0,0
F3,55.32999999999894,0.9499153217102123,0.04307282332921741,0,0
F3,55.33999999999894,0.9501325234716865,0.04288602981434959,0,0
F3,55.349999999998936,0.9503365987709157,0.0427105250570125,0,0
F3,55.359999999998934,0.9505497423566341,0.04252722157329464,0,0
F3,55.36999999999893,0.9507788147446047,0.04233021931963997,0,0
F3,55.37999999999893,0.9510127642495165,0.04212902274541579,0,0
F3,55.38999999999893,0.9512516096560167,0.0419236156958256,0,0
F3,55.399999999998926,0.9514921925584383,0.04171671439974305,0,0
F3,55.409999999998924,0.9517323971716423,0.041510138432387655,0,0
F3,55.41999999999892,0.9519721183220786,0.041303978243012386,0,0
F3,55.42999999999892,0.9522166955456411,0.041093641830748616,0,0
F3,55.43999999999892,0.9524582069154566,0.04088594205270735,0,0
F3,55.449999999998916,0.9526963772983211,0.04162718797747741,0,0
F3,55.459999999998914,0.9529315322116644,0.04142025165373535,0,0
F3,55.46999999999891,0.9531627804418938,0.04121675321113342,0,0
F3,55.47999999999891,0.9533903429926891,0.041016498166433595,0,0
F3,55.48999999999891,0.953614880625719,0.040818905049367304,0,0
F3,55.499999999998906,0.9538364306488536,0.040623941029008834,0,0
F3,55.509999999998904,0.9540550679206546,0.04043154022982391,0,0
F3,55.5199999999989,0.9542708323622131,0.04024166752125247,0,0
F3,55.5299999999989,0.9544835973886716,0.04005443429796898,0,0
F3,55.5399999999989,0.9546929742005895,0.04077632321946944,0,0
F3,55.549999999998896,0.9548989942125792,0.040590905208678744,0,0
F3,55.559999999998894,0.955101646244607,0.040408518379853674,0,0
F3,55.56999999999889,0.9553009566916916,0.04022913897747759,0,0
F3,55.57999999999889,0.9554969608287547,0.040052735254120786,0,0
F3,55.58999999999889,0.9556896821590773,0.03987928605683039,0,0
F3,55.599999999998886,0.9558791597634965,0.039708756212853184,0,0
F3,55.609999999998884,0.9560654229020835,0.03954111938812484,0,0
F3,55.61999999999888,0.9562485025488152,0.03850131775704261,0,0
F3,55.62999999999888,0.9564284292076164,0.03834298229729757,0,0
F3,55.63999999999888,0.9566052240709964,0.03818740281752321,0,0
F3,55.649999999998876,0.9567789359936609,0.038034536325578384,0,0
F3,55.659999999998874,0.9569495970105804,0.03788435463068929,0,0
F3,55.66999999999887,0.957117252902813,0.03773681744552454,0,0
F3,55.67999999999887,0.9572819219579508,0.03759190867700329,0,0
F3,55.68999999999887,0.9574436479437933,0.03744958980946187,0,0
F3,55.699999999998866,0.9576024709407323,0.03730982557215562,0,0
F3,55.709999999998864,0.9577584120673156,0.03717259738076227,0,0
F3,55.71999999999886,0.9579115317199742,0.03703785208642268,0,0
F3,55.72999999999886,0.9580618898152301,0.036905536962597504,0,0
F3,55.73999999999886,0.9582095202215605,0.03677562220502678,0,0
F3,55.749999999998856,0.9583544667977155,0.036648069218010344,0,0
F3,55.759999999998854,0.9584967637665679,0.036522847885420255,0,0
F3,55.76999999999885,0.9586364601598133,0.036399915059364296,0,0
F3,55.77999999999885,0.9587736164386447,0.03627921753399269,0,0
F3,55.78999999999885,0.9589082766886396,0.03616071651399711,0,0
F3,55.799999999998846,0.9590404978276471,0.036863551955117604,0,0
F3,55.809999999998844,0.959170305570152,0.03674672498686317,0,0
F3,55.81999999999884,0.9592977473643776,0.03663202737206019,0,0
F3,55.82999999999884,0.959422857576484,0.03651942818116436,0,0
F3,55.83999999999884,0.9595456499955463,0.03640891500400837,0,0
F3,55.849999999998836,0.9596661384561683,0.03630047538944851,0,0
F3,55.859999999998834,0.9597843520392515,0.03619408316467365,0,0
F3,55.86999999999883,0.9599003064706756,0.03608972417639197,0,0
F3,55.87999999999883,0.9600139992890119,0.03598740063988931,0,0
F3,55.88999999999883,0.9601254304608438,0.035887112585240626,0,0
F3,55.899999999998826,0.9602345917156183,0.03578886745594352,0,0
F3,55.909999999998824,0.9603414778085011,0.03569266997234901,0,0
F3,55.91999999999882,0.9604461021067193,0.03559850810395261,0,0
F3,55.92999999999882,0.9605484612162148,0.03550638490540664,0,0
F3,55.93999999999882,0.960648563696447,0.03541629267319768,0,0
F3,55.949999999998816,0.9607464402195974,0.03532820380236231,0,0
F3,55.959999999998814,0.9608421002706636,0.03524210975640273,0,0
F3,55.96999999999881,0.9609355213705446,0.035158030766509855,0,0
F3,55.97999999999881,0.9610267129980908,0.035075958301718245,0,0
F3,55.98999999999881,0.9611157127085063,0.03499585856234436,0,0
F3,55.999999999998806,0.9612025836616707,0.03491767470449641,0,0
F3,56.009999999998804,0.9612873073347212,0.0348414233987509,0,0
F3,56.0199999999988,0.9613699044635443,0.03476708598281012,0,0
F3,56.0299999999988,0.9614504329036809,0.03469461038668716,0,0
F3,56.0399999999988,0.9615289582195528,0.034623937602402524,0,0
F3,56.049999999998796,0.961605516318483,0.03455503531336529,0,0
F3,56.059999999998794,0.9616801407365776,0.034487873337080165,0,0
F3,56.06999999999879,0.961752887576135,0.034422401181478525,0,0
F3,56.07999999999879,0.9618237904864279,0.03435858856221493,0,0
F3,56.08999999999879,0.9618928815116359,0.03429640663952771,0,0
F3,56.099999999998786,0.9619601564034415,0.03423585923690269,0,0
F3,56.109999999998784,0.9620256435505852,0.03417692080447334,0,0
F3,56.11999999999878,0.9620893784853854,0.0341195593631531,0,0
F3,56.12999999999878,0.962151395010099,0.034063744490910854,0,0
F3,56.13999999999878,0.9622117297322901,0.03400944324093893,0,0
F3,56.149999999998776,0.9622704187791308,0.0339566230987823,0,0
F3,56.159999999998774,0.9623274952486368,0.03390525427622687,0,0
F3,56.16999999999877,0.9623829966245897,0.03385530303786927,0,0
F3,56.17999999999877,0.9624369603850097,0.03380673565349127,0,0
F3,56.18999999999877,0.9624894102938962,0.03375953073549339,0,0
F3,56.19999999999877,0.9625403608950612,0.033713675194444896,0,0
F3,56.209999999998765,0.9625898404807529,0.03366914356732238,0,0
F3,56.21999999999876,0.9626378832449403,0.033625905079553764,0,0
F3,56.22999999999876,0.9626845166526955,0.033583935012574055,0,0
F3,56.23999999999876,0.9627297759892324,0.03354320160969087,0,0
F3,56.24999999999876,0.9627736942957512,0.03350367513382391,0,0
F3,56.259999999998755,0.9628162739893087,0.03346535340962218,0,0
F3,56.26999999999875,0.9628575223507234,0.033428229884348924,0,0
F3,56.27999999999875,0.9628974568145677,0.033392288866889046,0,0
F3,56.28999999999875,0.9629360748470025,0.03335753263769775,0,0
F3,56.29999999999875,0.9629733935010791,0.03332394584902878,0,0
F3,56.309999999998745,0.9630094445967599,0.03329149986291613,0,0
F3,56.31999999999874,0.963044249393364,0.03326017554597243,0,0
F3,56.32999999999874,0.9630778278375153,0.033229954946236255,0,0
F3,56.33999999999874,0.9631102013560158,0.033200818779585806,0,0
F3,56.34999999999874,0.9631413909736201,0.03317274812374195,0,0
F3,56.359999999998735,0.9631714155679418,0.03314572598885235,0,0
F3,56.36999999999873,0.9632002918098749,0.033119737371112616,0,0
F3,56.37999999999873,0.9632280359501735,0.03309476764484387,0,0
F3,56.38999999999873,0.9632546641635348,0.0330708022528187,0,0
F3,56.39999999999873,0.9632801866993009,0.03304783197062916,0,0
F3,56.409999999998725,0.9633046196770667,0.03302584229063996,0,0
F3,56.41999999999872,0.9633279804034136,0.03300481763692775,0,0
F3,56.42999999999872,0.963350297923306,0.03298473186902464,0,0
F3,56.43999999999872,0.9633715868031065,0.03296557187720413,0,0
F3,56.44999999999872,0.9633918409800775,0.03294734311793029,0,0
F3,56.459999999998715,0.9634110859623545,0.03293002263388097,0,0
F3,56.46999999999871,0.9634293449157385,0.032913589575835345,0,0
F3,56.47999999999871,0.9634466386568474,0.03289802520883731,0,0
F3,56.48999999999871,0.9634629733215434,0.03288332401061094,0,0
F3,56.49999999999871,0.9634783877785975,0.032869450999262244,0,0
F3,56.509999999998705,0.9634928822941538,0.03285640593526162,0,0
F3,56.5199999999987,0.9635064731374665,0.03284417417628014,0,0
F3,56.5299999999987,0.9635191717228342,0.03283274544944923,0,0
F3,56.5399999999987,0.963530994393506,0.03282210504584462,0,0
F3,56.5499999999987,0.9635419689607854,0.03281222793529317,0,0
F3,56.559999999998695,0.963552103414661,0.03280310692680508,0,0
F3,56.56999999999869,0.9635614052395418,0.03279473528441237,0,0
F3,56.57999999999869,0.9635698863157875,0.032787102315791204,0,0
F3,56.58999999999869,0.9635775495260773,0.03278020542653041,0,0
F3,56.59999999999869,0.9635844016386806,0.03277403852518742,0,0
F3,56.609999999998685,0.9635904742276256,0.032768573195137,0,0
F3,56.61999999999868,0.9635957886069955,0.032763790253704086,0,0
F3,56.62999999999868,0.9636003561512587,0.03275967946386715,0,0
F3,56.63999999999868,0.9636041860868354,0.03275623252184814,0,0
F3,56.64999999999868,0.9636072860008016,0.03275344259927857,0,0
F3,56.659999999998675,0.9636096688433128,0.0327512980410185,0,0
F3,56.66999999999867,0.9636113440410052,0.03274979036309529,0,0
F3,56.67999999999867,0.9636123234773283,0.03274890887040455,0,0
F3,56.68999999999867,0.9636126245775352,0.03274863788021836,0,0
F3,56.69999999999867,0.9636122549000236,0.0327489705899788,0,0
F3,56.709999999998665,0.9636112413761895,0.032749882761429476,0,0
F3,56.71999999999866,0.9636096035718427,0.0327513567853416,0,0
F3,56.72999999999866,0.9636073625958415,0.032753373663742695,0,0
F3,56.73999999999866,0.9636045448410091,0.03275590964309181,0,0
F3,56.74999999999866,0.9636011720341384,0.032758945169275425,0,0
F3,56.759999999998655,0.9635972561399562,0.03276246947403945,0,0
F3,56.76999999999865,0.9635928234029145,0.03276645893737693,0,0
F3,56.77999999999865,0.9635878895927654,0.03277089936651112,0,0
F3,56.78999999999865,0.9635824935011601,0.032775755848955916,0,0
F3,56.79999999999865,0.9635766587350806,0.03278100713842748,0,0
F3,56.809999999998645,0.9635703889197696,0.032786649972207316,0,0
F3,56.81999999999864,0.9635636874552518,0.0327926812902734,0,0
F3,56.82999999999864,0.9635565668631254,0.03279908982318713,0,0
F3,56.83999999999864,0.9635490103441056,0.032805890690305,0,0
F3,56.84999999999864,0.9635410037654785,0.03281309661106938,0,0
F3,56.859999999998635,0.9635325559883515,0.03282069961048363,0,0
F3,56.86999999999863,0.9635236783506634,0.03282868948440291,0,0
F3,56.87999999999863,0.9635143964012893,0.032837043238839604,0,0
F3,56.88999999999863,0.9635047063351752,0.032845764298342364,0,0
F3,56.89999999999863,0.9634946181941871,0.032854843625231576,0,0
F3,56.909999999998625,0.9634841352258008,0.03286427829677929,0,0
F3,56.91999999999862,0.9634732657893077,0.03287406078962307,0,0
F3,56.92999999999862,0.9634620198225613,0.03288418215969483,0,0
F3,56.93999999999862,0.9634504063729005,0.03289463426438958,0,0
F3,56.94999999999862,0.9634384353165951,0.032905408215064394,0,0
F3,56.959999999998615,0.9634261228906035,0.03291648939845687,0,0
F3,56.96999999999861,0.9634134827030066,0.032927865567294025,0,0
F3,56.97999999999861,0.9634005322957327,0.032939520933840526,0,0
F3,56.98999999999861,0.9633872873450866,0.032951441389422055,0,0
F3,56.99999999999861,0.963373752709732,0.03296362256124118,0,0
F3,57.009999999998605,0.9633599486964717,0.03297604617317549,0,0
F3,57.0199999999986,0.9633459072061216,0.032988683514490594,0,0
F3,57.0299999999986,0.9633316451246833,0.033001519387785054,0,0
F3,57.0399999999986,0.963317172963048,0.033014544333256825,0,0
F3,57.0499999999986,0.9633025090085039,0.033027741892346495,0,0
F3,57.059999999998595,0.9632876827808089,0.03304108549727199,0,0
F3,57.06999999999859,0.9632727138962761,0.033054557493351504,0,0
F3,57.07999999999859,0.9632576183562536,0.033068143479371793,0,0
F3,57.08999999999859,0.9632424164191988,0.03308182522272105,0,0
F3,57.09999999999859,0.9632271109008141,0.03309560018926727,0,0
F3,57.109999999998585,0.9632117047795854,0.03310946569837314,0,0
F3,57.11999999999858,0.9631962022046177,0.03312341801584411,0,0
F3,57.12999999999858,0.9631806234211872,0.033137438920931565,0,0
F3,57.13999999999858,0.9631649772619344,0.033151520464259045,0,0
F3,57.14999999999858,0.9631492459847393,0.03316567861373465,0,0
F3,57.159999999998576,0.9631335001184069,0.03317984989343377,0,0
F3,57.16999999999857,0.9631177631982152,0.03319401312160634,0,0
F3,57.17999999999857,0.963102069434139,0.03320813750927489,0,0
F3,57.18999999999857,0.9630864752232604,0.033222172299065635,0,0
F3,57.19999999999857,0.96307100393563,0.033236096457932955,0,0
F3,57.209999999998566,0.9630556772990505,0.033249890430854544,0,0
F3,57.219999999998564,0.9630405195217647,0.033263532430411746,0,0
F3,57.22999999999856,0.963025569514167,0.03327698743724974,0,0
F3,57.23999999999856,0.963010869714004,0.03329021725739644,0,0
F3,57.24999999999856,0.9629964555987063,0.033303189961164346,0,0
F3,57.259999999998556,0.9629823629258759,0.03331587336671168,0,0
F3,57.269999999998554,0.9629686040585703,0.033328256347286714,0,0
F3,57.27999999999855,0.9629551662036253,0.03334035041673722,0,0
F3,57.28999999999855,0.9629420797948601,0.033352128184625886,0,0
F3,57.29999999999855,0.9629293598601988,0.033363576125821096,0,0
F3,57.309999999998546,0.9629170272168217,0.033374675504860465,0,0
F3,57.319999999998544,0.9629051091796855,0.03338540173828303,0,0
F3,57.32999999999854,0.9628936385110589,0.03339572534004698,0,0
F3,57.33999999999854,0.9628826360944829,0.03340562751496541,0,0
F3,57.34999999999854,0.9628720996797675,0.03341511028820925,0,0
F3,57.359999999998536,0.9628620297222682,0.033424173249958625,0,0
F3,57.369999999998534,0.9628524501051247,0.03343279490538781,0,0
F3,57.37999999999853,0.9628433988424279,0.03344094104181492,0,0
F3,57.38999999999853,0.962834883229169,0.03344860509374791,0,0
F3,57.39999999999853,0.9628269207627005,0.03345577131356956,0,0
F3,57.409999999998526,0.9628195270062332,0.03346242569439013,0,0
F3,57.419999999998524,0.9628127101357807,0.033468560877797336,0,0
F3,57.42999999999852,0.9628064779544846,0.033474169840963866,0,0
F3,57.43999999999852,0.9628008244541969,0.03347925799122279,0,0
F3,57.44999999999852,0.962795747453481,0.03348382729186714,0,0
F3,57.459999999998516,0.9627912380226004,0.03348788577965968,0,0
F3,57.469999999998514,0.9627872857164178,0.03349144285522398,0,0
