fase,angulo,t,ged_L,ged_R,grad_E,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F9,60.0,17.2,0.001259824809842306,0.0012598696050521343,-0.6144925007245848,-0.019476764318926754,-0.000309655432362601,0.31314002710451483,0.5437276072312062,0.8778005071094398,0.617459558557952,0
F9,60.0,17.21,0.0012602191068633729,0.001260263522297849,-0.5897625481977199,-0.01960728440089471,-0.00040579946981567,0.3124593933411747,0.5430945361296687,0.8780844666515938,0.6177188491601171,0
F9,60.0,17.22,0.0012606158818067284,0.0012606599171354033,-0.5731693469988062,-0.019737071009200635,-0.00026304150518765234,0.31181560007819326,0.542602803066843,0.8782323525632076,0.6179844593415316,0
F9,60.0,17.23,0.0012610151409988208,0.001261058795952545,-0.5027278591813552,-0.019866080507793538,-0.00012257400977529567,0.31131864894097866,0.5426975101411909,0.8777992001858618,0.6182605068044837,0
F9,60.0,17.24,0.001261416890082777,0.001261460164503609,-0.41285109100442063,-0.019994037930960884,-7.144040281446339e-05,0.3110066925374376,0.5435415303913248,0.8766235560140999,0.6185413101029115,0
F9,60.0,17.25,0.0012618211342761828,0.0012618640281111164,-0.5211175283193653,-0.02012161451281186,-0.00014314716088093226,0.31047779431120354,0.5434905410307843,0.8763485963828525,0.6188227147723384,0
F9,60.0,17.26,0.0012622278784210441,0.0012622703916466706,-0.7625126126803355,-0.020248509054943353,-0.0003905330562981066,0.3094625299108783,0.5414444045216109,0.8780757634234466,0.6190871072637694,0
F9,60.0,17.27,0.0012626371268514849,0.0012626792594857405,-0.808199234124304,-0.020374677942591124,-0.0003233695824937741,0.30835170882331164,0.5390409941953889,0.8801664419324302,0.6193469959727975,0
F9,60.0,17.28,0.0012630488831501157,0.0012630906352337622,-0.7032615076072309,-0.020500120626654017,-0.0002954722839178115,0.30745658280798344,0.5375135312236915,0.8813880508424391,0.6195943130650773,0
F9,60.0,17.29,0.0012634631502364791,0.001263504521826433,-0.7394839250069438,-0.0206248394471375,-0.0002838327064841288,0.3064864649145817,0.5357038358644481,0.8828976662341577,0.6198534471155883,0
F9,60.0,17.3,0.0012638799304508538,0.001263920921618316,-0.6818323586191077,-0.020748833294628066,-0.00036269935152105474,0.3056382061134186,0.5343724906762733,0.883934869398387,0.6201025684308213,0
F9,60.0,17.31,0.0012642992255517762,0.001264339836378525,-0.5225036725410926,-0.02087206251893209,-0.0007865515311806504,0.3051290446319037,0.5343309690710916,0.8836891786091856,0.6203579264342858,0
F9,60.0,17.32,0.001264721036731506,0.0012647612673123692,-0.3728175227734799,-0.020993747005212948,-0.0006990903753700078,0.3049370298370642,0.535500805803856,0.8822373992563712,0.6206193459130631,0
F9,60.0,17.33,0.001265145364615963,0.0012651852150593777,-0.4229851825177129,-0.021115262823089842,-0.00023335467622588439,0.30464061093989964,0.5362724474490622,0.8811903513774104,0.6208877536312934,0
F9,60.0,17.34,0.0012655722092575936,0.0012656116796836885,-0.34326407581502116,-0.02123481380945974,-4.349024277624512e-05,0.3045096107266136,0.5376996737788629,0.8794943365402024,0.6211549865493583,0
F9,60.0,17.35,0.0012660015700152797,0.0012660406605660838,-0.4379650546781905,-0.021354980756135733,-4.0078958815675556e-05,0.304184158724701,0.5383628078470117,0.8785686365350008,0.6214313014362127,0
F9,60.0,17.36,0.0012664334456422635,0.00126647215650988,0.147975585848867,-0.020048632771100305,6.023885683013276e-06,0.3050318135933188,0.5438745747502469,0.8728010612253156,0.6217168168988945,0
F9,60.0,17.37,0.0012668678348366498,0.0012669061662115674,0.08848694897939065,-0.018893190283837236,1.0253106114289193e-07,0.3057176335877915,0.5489901264844954,0.8674355181106554,0.6220158297264888,0
F9,60.0,17.38,0.0012673047360383478,0.0012673426880328558,4.0775645831149913e-05,-0.018274816763081236,1.1601661570688974e-08,0.3062000378446041,0.5534335660450688,0.8627473134747755,0.6222946387978987,0
F9,60.0,17.39,0.001267744147019723,0.0012677817197879388,0.01578609284986308,-0.017542396353032785,1.9924229442468535e-08,0.3066804236787104,0.5580789569698935,0.8578621128507936,0.6225737154684023,0
F9,60.0,17.4,0.0012681860651894458,0.0012682232589224499,0.08708544744203518,-0.01640470861051091,7.084111397780851e-07,0.30725060903877244,0.5634220485311282,0.8522841484831218,0.6228677005054994,0
F9,60.0,17.41,0.0012686304876604732,0.001268667302580073,-0.6329224838484352,-0.016549061722456737,-1.588061347021752e-05,0.30657116393810774,0.5624378510532916,0.8530383924032391,0.6231719153277558,0
F9,60.0,17.42,0.0012690774109766411,0.0012691138473331705,0.2768367065058131,-0.015198617268605663,3.6443293699062984e-05,0.3074184480262581,0.569556283750837,0.8456949056553238,0.623481779568383,0
F9,60.0,17.43,0.0012695268313706156,0.0012695628894460944,-0.3790938233035274,-0.015348305094060655,-1.7527453069781043e-05,0.3071631730189404,0.5708460709562913,0.8441862290552795,0.623763099534586,0
F9,60.0,17.44,0.0012699787443674112,0.0012700144245290478,-0.5579229216433691,-0.01549801344815116,-4.01693268515595e-05,0.3066223163613249,0.5705257704866232,0.8442927288513449,0.6240340473414492,0
F9,60.0,17.45,0.0012704331449739001,0.001270468447642307,-0.39146927880384047,-0.015646420827832352,-2.2661960307678807e-05,0.30635067591541193,0.5717114533901233,0.8428986467139444,0.6242987650858486,0
F9,60.0,17.46,0.0012708900276749947,0.0012709249533185629,-0.672956794400497,-0.015794699777230248,-4.4157624257212055e-05,0.30563287189324284,0.5703559232240918,0.844050931120961,0.6245699261720221,0
F9,60.0,17.47,0.001271349386462019,0.0012713839355863571,-0.4303305134973847,-0.015941980820638246,-3.3227686365596744e-06,0.3053055151278761,0.5711943062210405,0.8430151484207051,0.6248444088214351,0
F9,60.0,17.48,0.001271811214778534,0.001271845387911639,-0.6239582156068667,-0.01608880614369368,-2.71004913385394e-06,0.3046726973894177,0.5702864249641693,0.8437306495284205,0.6251154184343342,0
F9,60.0,17.49,0.0012722755054844612,0.0012723093031798526,-0.7485394954839553,-0.01623491116658221,-8.796931727803914e-06,0.303841713474038,0.5682633357120237,0.8455666763975587,0.6253524047212378,0
F9,60.0,17.5,0.0012727422508777713,0.0012727756737110118,-0.8029362452062385,-0.016380291076739162,-4.470361839650328e-05,0.30292025270863154,0.5657676050298379,0.847880342009097,0.6255452311155829,0
F9,60.0,17.51,0.0012732114427053307,0.0012732444912612714,-0.7771444943360485,-0.01652494560689638,-0.0002442103646488211,0.30203827366084246,0.5635191376777295,0.8499525977191408,0.6257327007969448,0
F9,60.0,17.52,0.001273683072159222,0.0012737157470378263,-0.821586295886975,-0.01666887519632476,-0.0005259039835004741,0.30107853535671425,0.5608952254090415,0.8524050897279232,0.6259286867810439,0
F9,60.0,17.53,0.0012741571298808265,0.001274189431677437,-0.803236030346637,-0.016812079832035698,-0.0003091867176693148,0.30014597168893625,0.5584527112968212,0.8546809573529748,0.6261030066740465,0
F9,60.0,17.54,0.001274633605923136,0.001274665535240363,-0.8130421439293597,-0.016954559803482594,-0.0003611229348034584,0.29919274681005886,0.5559441948552738,0.8570275816577984,0.6262796052823625,0
F9,60.0,17.55,0.0012751124897579197,0.0012751440471979924,-0.8797523792882304,-0.017096315409465823,-0.012192514364117871,0.2981163684760497,0.5528824610480091,0.8599324995467457,0.6264561240008182,0
F9,60.0,17.56,0.00127559377027553,0.0012756249564375975,-0.8062620619542359,-0.017237346689138677,-0.010173984362294754,0.29716599965990453,0.5504774258135823,0.8621856773578502,0.6266399621476212,0
F9,60.0,17.57,0.0012760774357635676,0.0012761082512335194,-0.8139365776185248,-0.01737765404772984,-0.006269126527938582,0.2961982126854579,0.548027480951215,0.8644886402243458,0.6268217443234911,0
F9,60.0,17.58,0.0012765634738850327,0.0012765939192743722,-0.7885856761353668,-0.017517237666923646,-0.0006617836823145174,0.2952743063385992,0.5458118364621761,0.866562228026941,0.6269902915025102,0
F9,60.0,17.59,0.001277051871918816,0.001277081947860793,-0.5664188074696472,-0.01765608010985631,-0.00019044092915302739,0.29476637394801636,0.5454746299347013,0.8667620678589876,0.6271689645036796,0
F9,60.0,17.6,0.0012775426165221317,0.00127757232365052,-0.5076334325688223,-0.0177941592032827,-8.392461666139596e-05,0.2943717596964669,0.545634070411978,0.8664699330659631,0.6273623272588842,0
F9,60.0,17.61,0.0012780356937700374,0.0012780650327135462,-0.7689864457115253,-0.01793157404857887,-0.0009112667742855296,0.2934905127940906,0.5436064957745644,0.8683695935465837,0.6275623306183941,0
F9,60.0,17.62,0.0012785310892150994,0.0012785600606048195,-0.5487011265188416,-0.018068241175250965,-0.00031748689673905304,0.2930262909450906,0.5434275733023259,0.8684255834997066,0.6277583881282113,0
F9,60.0,17.63,0.0012790287878712565,0.0012790573922133758,-0.48062899712726986,-0.018204111883676266,-0.0001498175886319873,0.29269380067066214,0.5438197738726501,0.8679151854623418,0.6279583181832716,0
F9,60.0,17.64,0.0012795287740235994,0.0012795570119933266,-0.5546332943840235,-0.018339339029267654,-7.900095541510114e-05,0.292225525785239,0.5435969665777531,0.8680252597354464,0.6281647297328383,0
F9,60.0,17.65,0.0012800310315044714,0.0012800589039138905,-0.5674001661779857,-0.018473850300805617,-0.00012213939877026752,0.2917368831154938,0.5432707621057787,0.8682441638223146,0.6283733042359616,0
F9,60.0,17.66,0.001280535543689911,0.0012805630514517226,-0.5392948597304331,-0.018607627614735,-4.665152010397993e-05,0.2913047673752625,0.5431821086439346,0.8682308661086288,0.6285773490145364,0
F9,60.0,17.67,0.0012810422933649355,0.0012810694374961826,-0.49959735006510286,-0.018740647217807826,-4.523665578449389e-05,0.2909508093751312,0.5434274284742127,0.8678886326762247,0.6287844015982836,0
F9,60.0,17.68,0.0012815512627744367,0.0012815780443317742,-0.48679617990304574,-0.01887292735116103,-2.8465766350725333e-05,0.29062420761380725,0.5437825368144013,0.8674412612292876,0.6289969146087223,0
F9,60.0,17.69,0.0012820624336824745,0.0012820888537334208,-0.6038809795473302,-0.019004568774514452,-7.616040293851287e-05,0.29008251269120283,0.5431625311342326,0.8679736714724139,0.6292090195027924,0
F9,60.0,17.7,0.0012825757874098745,0.0012826018470123673,-0.505071629467458,-0.019135438438346475,-7.645849715697346e-05,0.28972934914188336,0.5433699035253611,0.8676833886680689,0.6294294881920458,0
F9,60.0,17.71,0.0012830913048846224,0.0012831170050268213,-0.6331184486060151,-0.019265646902637046,-0.000126744828047795,0.2891406791279613,0.5425123975514068,0.8684629454847704,0.6296475825555731,0
F9,60.0,17.72,0.0012836089665482892,0.001283634308260497,-0.5055467748883432,-0.019395081447481366,-9.832757112069872e-05,0.28879467314485474,0.5427205914692661,0.8681817621955012,0.6298242991267217,0
F9,60.0,17.73,0.001284128752385754,0.0012841537366481842,-0.42427070658006,-0.019523550431271908,-3.558278220666916e-05,0.28860363805354566,0.5436099559361078,0.8672248692329433,0.6299898288936114,0
F9,60.0,17.74,0.0012846506417860618,0.0012846752695853153,-0.4556178713228272,-0.019651448544052263,-2.430791774212955e-05,0.28835710755807387,0.5442418969319605,0.8665301729230406,0.630166090741129,0
F9,60.0,17.75,0.0012851746137005004,0.0012851988859882782,-0.59429259900887,-0.019778786535517068,-5.0961597709508936e-06,0.2878580419101052,0.5437163795391974,0.8669977139602227,0.6303465471307712,0
F9,60.0,17.76,0.0012857006465926601,0.0012857245642614707,0.07674740338062959,-0.018671355369992426,2.824953665054469e-06,0.2885844010802877,0.5488446902390481,0.8618163069556938,0.6304972646583656,0
F9,60.0,17.77,0.0012862287187321365,0.0012862522826097556,-0.11971299716427418,-0.01867808862612136,4.215367567811664e-07,0.28893402871460344,0.5523675869512881,0.8582453836757715,0.630643004831957,0
F9,60.0,17.78,0.001286758807857851,0.0012867820187039123,-0.6265604972920652,-0.01881014761037908,-1.7092977124414933e-06,0.2883949712792365,0.551559282166609,0.8590109820351541,0.630793663195059,0
F9,60.0,17.79,0.0012872908911480093,0.0012873137495380185,-0.3160799995918447,-0.018938805542572157,-3.859628143176418e-07,0.28839996632458664,0.5534199610783647,0.8571125616048331,0.6309474267544387,0
F9,60.0,17.8,0.0012878249452867902,0.0012878474517449983,0.7187034415955925,-0.017569489267505456,1.153780072774762e-06,0.29010705308927703,0.5643773830868151,0.8461222675187805,0.6311034039375875,0
F9,60.0,17.81,0.0012883609466906379,0.0012883831016994131,0.9025609402969947,-0.016207028881972174,2.920583854608848e-06,0.2919129368104442,0.5773562105600207,0.8331152750426711,0.6312490563606583,0
F9,60.0,17.82,0.0012888988713418328,0.0012889206754087882,-0.5870963112053917,-0.01635137552275956,-8.012980799712065e-07,0.2914701438387345,0.5768617181596684,0.8335862995397684,0.6313917206228548,0
F9,60.0,17.83,0.0012894386943256893,0.0012894601479853942,0.8570264392337824,-0.01499505160425696,4.991641078546278e-06,0.29300214322914586,0.5898101218497855,0.820619123679856,0.6315449231605103,0
F9,60.0,17.84,0.001289980390828639,0.0012900014946255617,0.24045220643331633,-0.013657714988511482,3.394143005857073e-07,0.2936020387574769,0.597174974716811,0.8132402000317407,0.6316940807922737,0
F9,60.0,17.85,0.0012905239356510625,0.0012905446902075036,-0.14637251874040802,-0.013738780036315623,-1.4472565564020612e-07,0.2936993916342904,0.600899766494628,0.8095060606377066,0.6318266899072065,0
F9,60.0,17.86,0.0012910693031603923,0.0012910897091246703,-0.6761813572278988,-0.013895722895032492,-7.041304573399004e-07,0.29318084544907086,0.5995261489847545,0.810875080657864,0.6319690184470904,0
F9,60.0,17.87,0.0012916164673548503,0.001291636525390941,-0.7856879375019313,-0.01405194443896618,-2.194806184755041e-06,0.2925343327329051,0.5971064657065587,0.8132950820189381,0.6321259582419609,0
F9,60.0,17.88,0.001292165401815339,0.0012921851125957506,-0.5515828613466005,-0.014207418669779648,-9.6624772165247e-07,0.29216801573946216,0.5969370311293186,0.8134695902723984,0.632293510865966,0
F9,60.0,17.89,0.001292716079776188,0.0012927354439733632,-0.5663457731831356,-0.014362175821529155,-2.2648663149791206e-06,0.2917881109298422,0.5966273609477947,0.8137891159950007,0.6324711944937159,0
F9,60.0,17.9,0.00129326847409828,0.0012932874923813641,0.0487571704024797,-0.013427038470224195,-6.532135538709674e-08,0.2921288023526539,0.6022381907475991,0.808192944082865,0.6326635251770101,0
F9,60.0,17.91,0.0012938225574685824,0.001293841230508849,-0.5917049942050713,-0.013585853777368595,-2.7149920506097197e-06,0.2917297720458531,0.6016824016791297,0.8087681937084618,0.6328616114961663,0
F9,60.0,17.92,0.0012943783020363752,0.0012943966305570783,0.048995927630115566,-0.012653342708233817,-2.4259809251307044e-07,0.2920424737348546,0.6073496125326745,0.8031252133880935,0.6330304636098348,0
F9,60.0,17.93,0.0012949356797900776,0.0012949536645781303,-0.631677983393021,-0.012816218312289185,-8.679662214463028e-06,0.2916115213672543,0.6064008710144031,0.8041029278681499,0.6332097628529394,0
F9,60.0,17.94,0.0012954946623507432,0.0012955123042397393,-0.4905232138516003,-0.012978289093709017,-9.661066284023186e-06,0.29133628287343805,0.606829818805421,0.8037076835650139,0.6333983660226924,0
F9,60.0,17.95,0.0012960552210784142,0.0012960725209488055,-0.5780808316085445,-0.013139700576468294,-8.07588872029806e-05,0.29097097291372664,0.6064058450251487,0.8041701095742312,0.6335906259165851,0
F9,60.0,17.96,0.001296617327136675,0.0012966342857917452,-0.57026426808915,-0.013300381703873543,-0.00010922408686898647,0.29061810496232626,0.6060592459498977,0.8045599806446002,0.6337796834585541,0
F9,60.0,17.97,0.0012971809511598909,0.0012971975693981605,-0.6101658471852525,-0.013460343833672839,-8.460609660952445e-05,0.2902259542041432,0.6053254919557862,0.8053418694973604,0.6339524650442091,0
F9,60.0,17.98,0.0012977460633428058,0.0012977623420094258,-0.664822776827515,-0.013619582501893879,-4.007430168766835e-05,0.289777326199701,0.6040628479346803,0.8066575396874687,0.6340964332829345,0
F9,60.0,17.99,0.0012983126334894456,0.0012983285734647207,-0.42168322706802597,-0.013777768935545553,-7.198650099367527e-05,0.2895991862644365,0.6051640113645802,0.8056142926562607,0.6342049405609453,0
F9,60.0,18.0,0.0012988806309727492,0.0012988962331930381,-0.7446647988518617,-0.013935553658273259,-0.00011160380949023894,0.28907035351018434,0.6031294605741018,0.8077116437238187,0.6343279345504795,0
F9,60.0,18.01,0.0012994500248494755,0.001299465290330103,-0.6916597953914857,-0.014092608347994917,-9.632895793777353e-05,0.2886010433164107,0.6016154374835556,0.8092933550582393,0.6344488431872682,0
F9,60.0,18.02,0.001300020783921205,0.0013000357136749552,-0.5460216659563475,-0.014248908171936414,-1.7049861250465343e-05,0.2882990907837309,0.6015122021930465,0.8094692118498921,0.6345483082061374,0
F9,60.0,18.03,0.001300592876558786,0.0013006074716235521,-0.5225887234089178,-0.014404462568049836,-1.1568870562756737e-05,0.2880278117230436,0.6016365706684546,0.8094224253310504,0.6346592830962466,0
F9,60.0,18.04,0.0013011662707323563,0.0013011805321626905,-0.6302141192799031,-0.014559326035792186,-1.1607827999195389e-05,0.2876389191249928,0.6007226810839265,0.810418849041481,0.6347636505904589,0
F9,60.0,18.05,0.0013017409340411892,0.0013017548629316537,-0.5758582850231384,-0.01471345008983077,-1.1970554137828201e-05,0.28731553947729555,0.6003353685260141,0.8108936441777359,0.6348671211917113,0
F9,60.0,18.06,0.001302316833751763,0.001302330431217665,-0.212385080713611,-0.014845716760722327,-1.1327482794926533e-05,0.28740526748059136,0.603462862324648,0.8078585576821422,0.634978963179089,0
F9,60.0,18.07,0.0013028939368468116,0.001302907204018372,-0.7225557214432693,-0.014998502504877387,-4.079285735078235e-05,0.28692761294775176,0.60165625754831,0.8097624833639648,0.6351031902064707,0
F9,60.0,18.08,0.0013034722101171003,0.0013034851479952246,-0.5358684288321549,-0.015150526110058293,-2.9717103797204698e-05,0.28666252087055,0.6016582248415849,0.8098628115882006,0.6352417204295742,0
F9,60.0,18.09,0.0013040516201891063,0.0013040642297221256,-0.5852630220973247,-0.01530184103196447,-3.3339695806737723e-06,0.28634607984206606,0.6011842396745475,0.81044409641551,0.6353945172354203,0
F9,60.0,18.1,0.0013046321333083338,0.0013046444154330222,-0.5139238851938385,-0.015452387152135982,-2.529578840088657e-06,0.286114446410971,0.6014006459589795,0.8103400198907028,0.6355614390571458,0
F9,60.0,18.11,0.0013052137150479067,0.0013052256707952754,-0.901339502547584,-0.01560225539409088,-1.897479333215372e-05,0.2854429326920111,0.5978873046809187,0.8139706800524139,0.6357169223619716,0
F9,60.0,18.12,0.0013057963306911998,0.0013058079611718563,-0.769354139183982,-0.01575139374117923,-5.370658166740482e-05,0.28491965702278654,0.5956584206103352,0.8163218467385311,0.6358602224698733,0
F9,60.0,18.13,0.0013063799452861893,0.0013063912516294977,-0.5875874562889364,-0.01589979105755973,-2.0161079137769775e-05,0.2846145377450209,0.5951728725278002,0.8169346474285947,0.636014118241038,0
F9,60.0,18.14,0.0013069645236531585,0.0013069755070410024,-0.7862438100771184,-0.016047470587881196,-1.7036854587874778e-05,0.2840721592094056,0.5927982468747587,0.8194414926966046,0.6361769502484091,0
F9,60.0,18.15,0.001307550030249375,0.001307560691876338,-0.4918851333641131,-0.016194340925898443,-2.7186366686741382e-05,0.2838914383750326,0.5932275639515512,0.8191493530911663,0.6363513941131715,0
F9,60.0,18.16,0.0013081364292073805,0.0013081467703015327,-0.26161348955632335,-0.016332593251329852,-1.7361714059850493e-05,0.2839918165562769,0.595854943467565,0.8166640770915277,0.6365230826935017,0
F9,60.0,18.17,0.0013087236844643055,0.0013087337062945136,-0.29618318888880746,-0.016474123825101772,-2.5015218220531728e-06,0.2840480326750597,0.5981652357292879,0.8145008156184748,0.6366913661265575,0
F9,60.0,18.18,0.0013093117599881799,0.0013093214638308637,-0.13892321717694042,-0.01653120148106596,-5.157375924294348e-06,0.28427964695915986,0.6020056928874721,0.8108123426547451,0.6368666396748275,0
F9,60.0,18.19,0.0013099006191135856,0.0013099100063130576,-0.9196264902263287,-0.01667573987208898,-7.263161204619969e-06,0.2836245770937972,0.5983240895945766,0.8146508451519575,0.6370443741505406,0
F9,60.0,18.2,0.0013104902250987219,0.0013104992969687815,-0.8783778885980508,-0.016819549627790975,-2.3668913425655477e-06,0.2830073844179665,0.595063122518678,0.8180736256461453,0.6372262659412227,0
F9,60.0,18.21,0.0013110805406410014,0.001311089298510979,0.3674315508707878,-0.015463631548658652,3.7146091759924964e-06,0.2838374283517362,0.603774843408767,0.8095286073640734,0.6374143917698716,0
F9,60.0,18.22,0.0013116715284675331,0.0013116799737463813,0.08807675820442874,-0.014333479401760552,9.067159132080869e-08,0.2842977933341581,0.6098811665050512,0.8035938288461126,0.6375850219146196,0
F9,60.0,18.23,0.001312263151298914,0.0013122712854229798,-0.23975244652720482,-0.014476826812524046,-3.032493669704526e-07,0.28439803265455516,0.6128134029562322,0.8008379433130814,0.6377537579586184,0
F9,60.0,18.24,0.0013128553715418482,0.0013128631960066207,0.1503891107628998,-0.013202455621764086,1.7229266304699835e-06,0.28486029775111876,0.6196337915158775,0.7941986682979805,0.637924232036621,0
F9,60.0,18.25,0.0013134481515777383,0.0013134556679265286,-0.2317950113156096,-0.013349513747314579,-2.2512851908867708e-07,0.284943495543346,0.6226919993502946,0.7913262926040856,0.6380899420326858,0
F9,60.0,18.26,0.001314041453564241,0.0013140486633251844,-0.4833458793041626,-0.013510221133361588,-5.512079091765345e-07,0.28480277434879075,0.6232418260279817,0.790967016360223,0.6382525951195616,0
F9,60.0,18.27,0.0013146352394281496,0.0013146421441346057,-0.610491875453085,-0.013670281834808673,-7.731074226155859e-07,0.28455394828553066,0.6225200391078002,0.7918840435399136,0.6383983907726306,0
F9,60.0,18.28,0.0013152294709370517,0.0013152360721215373,-0.5182845494532341,-0.013829567905092988,-6.310929244304986e-06,0.28439103657304615,0.6227212187517185,0.7918827831258094,0.6385469187556072,0
F9,60.0,18.29,0.001315824109604555,0.0013158304087925446,-0.5986267850695589,-0.013988156901738769,-1.1631901035155929e-05,0.28416088840492065,0.6221195926315253,0.792689004120177,0.6386976201421807,0
F9,60.0,18.3,0.0013164191166962222,0.0013164251154245952,-0.6616472673743303,-0.01414601749764971,-0.00014358748698360812,0.2838774796638086,0.6208900240330821,0.7941278099162077,0.6388574645769285,0
F9,60.0,18.31,0.0013170144533592425,0.0013170201531560355,-0.7165654854106592,-0.014303144527049061,-0.00016978543408152492,0.2835456510397572,0.6191165703615606,0.7961151144549747,0.6390279625505115,0
F9,60.0,18.32,0.0013176100805643671,0.001317615482961475,-0.7082483493068109,-0.014459535914604138,-0.00031839759839397813,0.2832222805421914,0.6174309977245944,0.7980191654594859,0.6391900150559483,0
F9,60.0,18.33,0.00131820595907057,0.0013182110655987167,-0.6046426965298376,-0.014615184389170588,-0.0002782285994482715,0.282999621961881,0.6167768523165755,0.7988964120086257,0.6393586093949676,0
F9,60.0,18.34,0.001318802049501549,0.001318806861715181,-0.2899002478184496,-0.014765569125866573,-0.00014342746112230728,0.2830790930242332,0.619249022200235,0.7966519643162083,0.6395328161544803,0
F9,60.0,18.35,0.0013193983122742512,0.0013194028317250364,-0.48617893105241217,-0.01491968781683839,-0.0002897865905645502,0.2829769746686384,0.6197732504511929,0.7963600778729055,0.6397176055697859,0
F9,60.0,18.36,0.001319994707760108,0.0013199989358927816,-0.43312755103978967,-0.0150729016366975,-0.0001551502438451916,0.2829277604804277,0.6208275149605665,0.7955427661276994,0.6399139602841681,0
F9,60.0,18.37,0.001320591196087037,0.0013205951342779867,-0.5482959383392964,-0.0152256144610457,-0.0002262314066541437,0.28277727557881943,0.6207342589681996,0.7958776375110738,0.6401200073716959,0
F9,60.0,18.38,0.0013211877372259484,0.0013211913867597594,-0.5966707328174744,-0.01537760774805036,-0.0002405965101117716,0.28258684327075634,0.6201593134579881,0.79669887759994,0.6403401676030379,0
F9,60.0,18.39,0.0013217842910848133,0.0013217876531497522,-0.5596751687020294,-0.015528854584091922,-1.7828188154780215e-05,0.28243495815552794,0.6199540002837681,0.7971551908388913,0.6405654078237124,0
F9,60.0,18.4,0.0013223808174534831,0.0013223838930934075,-0.616311313161646,-0.015679379861621767,-3.102911356408313e-05,0.2822348616427553,0.6191855429662948,0.798179388903749,0.6407789632720905,0
F9,60.0,18.41,0.0013229772759273672,0.001322980066141787,-0.553625086923759,-0.015829152938581947,-1.099628242033351e-05,0.2820977325731533,0.6190421002365993,0.7985833120528064,0.6410046155200334,0
F9,60.0,18.42,0.001323573626109007,0.0013235761318423937,-0.6291745034489468,-0.015978208796349258,-1.7339954605647362e-05,0.2818938520259184,0.6181482621321214,0.7997423755657312,0.6412442407174886,0
F9,60.0,18.43,0.001324169827007408,0.0013241720492476006,-0.5336197320457479,-0.016126499676430595,-1.6260201485492743e-05,0.281784863319371,0.6182052373189958,0.7999553343885911,0.6414904313213211,0
F9,60.0,18.44,0.0013247658375794456,0.001324767777361176,-0.5576734521018105,-0.016274068754133064,-1.3155676056010126e-05,0.28165769011648534,0.6180239342922775,0.8004112482117026,0.6417181728044549,0
F9,60.0,18.45,0.0013253616167704988,0.001325363275129047,-0.44543551923978336,-0.016420721548451644,-8.660860289723448e-06,0.2816417398795308,0.6189591305914615,0.7997553141550284,0.6419510865070175,0
F9,60.0,18.46,0.0013259571234491203,0.0013259585014701039,-0.6410631798722828,-0.016566839156702595,-1.299859430506522e-05,0.28144483884363714,0.6179501756103528,0.8010481615250736,0.6421814518326502,0
F9,60.0,18.47,0.0013265523164851228,0.0013265534152457107,-0.644348939691398,-0.0167122222996946,-2.396641717239541e-06,0.28124810761623364,0.6169109605354018,0.8023758852739905,0.6424196361581881,0
F9,60.0,18.48,0.0013271471546252344,0.001327147975186214,-0.6419659655579952,-0.016856870741590202,-7.607620576138266e-06,0.2810569770913879,0.6158978142160018,0.8036821514865714,0.64267008837075,0
F9,60.0,18.49,0.0013277415959488676,0.001327742139467176,-0.47286605524540365,-0.01700067171640751,-6.292252497381357e-05,0.2810356379065409,0.6165610104366732,0.8033166610184017,0.6429203948498802,0
F9,60.0,18.5,0.0013283355984238692,0.0013283358661251763,-0.49447893785835195,-0.017143780338980452,-0.00023968360535494063,0.2809977114392681,0.6170112942227103,0.8031686444474496,0.6431816592704702,0
F9,60.0,18.51,0.0013289291201745155,0.0013289291135233213,-0.5330707193061228,-0.017286196449452396,-0.000240283735576736,0.2809269630598662,0.6170797289623211,0.8034070126234255,0.6434521901063036,0
F9,60.0,18.52,0.0013295221196004494,0.0013295218400662808,-0.5560554739184014,-0.01742789217925461,-0.0002381134747664449,0.28083857097160625,0.6169209419139919,0.8038771174385348,0.6437331816643121,0
F9,60.0,18.53,0.0013301145551645657,0.001330114004185571,-0.5609263660022136,-0.017568856874456196,-0.0002221714263035313,0.28075008889755443,0.6167146561378687,0.8043992233170685,0.6440216711804423,0
F9,60.0,18.54,0.0013307063854103472,0.0013307055643665,-0.578888031577161,-0.01770909486267941,-0.00017136959256556464,0.28064860535127295,0.6163311939647778,0.8051030068728284,0.6443199876834014,0
F9,60.0,18.55,0.001331297568785797,0.001331296479031538,-0.5431640710909008,-0.017848585713761356,-0.0001099940532373947,0.28058692497719506,0.6163025856843996,0.8054564324082224,0.6446015584016933,0
F9,60.0,18.56,0.001331888063696321,0.001331886706562578,-0.5974071533886142,-0.01798736353943653,-8.083221529999994e-06,0.28047629270064717,0.6157375363957474,0.8063507902792638,0.6448863092790492,0
F9,60.0,18.57,0.001332477828440617,0.0013324762052287715,-0.9576321140329329,-0.01812541930506062,-3.864637558440481e-06,0.28000199745434357,0.6116216216665615,0.8108004982094468,0.6451714140938528,0
F9,60.0,18.58,0.0013330668208015426,0.0013330649328529766,-0.9581063297998128,-0.018262743657643687,-1.033226998132084e-05,0.27951156796428217,0.6075308278872109,0.8152295518277493,0.6454622684983461,0
