fase,t,ged_L,ged_R,alpha_L,alpha_R,G_actividad,G_varianza,asimetria_LR,perm_nivel,senal_mant,eficiencia,ventaja,error_rec
Fase 5,15.44,0.00031100209209385484,0.0003110103328626099,0.03358074603123023,0.03874849122049618,0.4598266316360572,0.00025893486315536386,8.240768755018587e-09,0.44660696545362893,0.007859375192279156,0.18906169432070122,0.5433297798945207,0.036044463944836416
Fase 5,15.450000000000001,0.00031336822573348774,0.00031337646514343996,0.03359250572485291,0.03873784254782854,0.4598867874416151,0.00026031327140413856,8.239409952221249e-09,0.44662885566288624,0.009431878946800747,0.18986548343399512,0.5456523557625189,0.03679795888405867
Fase 5,15.46,0.00031576526997053044,0.0003157735097551422,0.03360429068663236,0.038727152096511966,0.4599466805362485,0.0002617160654029765,8.239784611787931e-09,0.4466504149101611,0.009913145316204575,0.1906850286848493,0.5480201830224105,0.03647672098899768
Fase 5,15.47,0.0003181930044671287,0.000318201246327392,0.03361610574733183,0.03871641499817623,0.46000631933186725,0.00026314293914565573,8.241860263296203e-09,0.4466716685181534,0.011133116179813198,0.19151987912527826,0.5504319597383461,0.03768135248121354
Fase 5,15.48,0.0003206512076144629,0.0003206594532174903,0.03362795550020653,0.03870562792570113,0.4600657096699888,0.0002645932379113003,8.245603027394495e-09,0.4466926263454406,0.011993876185459173,0.19230883509712726,0.5527117894854026,0.037932794665219614
Fase 5,15.49,0.0003231396565453932,0.0003231479075213163,0.03363984617163508,0.03869478514563694,0.46012485429829897,0.00026606645138784363,8.250975923079526e-09,0.4467132875199374,0.012459952221785937,0.19305985667838843,0.5548825848458383,0.03761768933946632
Fase 5,15.5,0.0003256581271512461,0.0003256663850914783,0.033651782240861176,0.03868388213513569,0.46018375675218465,0.00026756219924660315,8.257940232048667e-09,0.4467336531058588,0.012885608265053255,0.19381409832478264,0.5570626630485985,0.03747235884680921
Fase 5,15.51,0.00032820639409827734,0.00032821466055452,0.03366376724865792,0.038672915406635026,0.4602424211166539,0.0002690799770836831,8.266456242637135e-09,0.4467537266597006,0.01308933760935908,0.19457796498055785,0.5592704411760018,0.03744193540577417
Fase 5,15.52,0.00033078423084306166,0.0003307925073262142,0.033675805604720874,0.03866188072826415,0.46030085122533165,0.0002706192503019011,8.276483152528384e-09,0.44677351632330814,0.012646395101853385,0.195357125407828,0.5615222171068713,0.03764150292112205
Fase 5,15.530000000000001,0.00033339140964427027,0.00033339969762279147,0.033687901680444526,0.03865077413572089,0.4603590488255945,0.0002721798092398338,8.28797852124004e-09,0.44679303311233426,0.012887360775367618,0.19615125084361462,0.5638170462750922,0.03809617824190703
Fase 5,15.540000000000001,0.000336027701597932,0.00033603600250310575,0.033700057778853834,0.038639593876762884,0.46041701876337077,0.0002737619679444826,8.300905173719154e-09,0.4468123021345092,0.012635859217651358,0.19695736736923158,0.5661463806508586,0.03953466456723534
Fase 5,15.55,0.0003386928766183115,0.0003387011918381716,0.033712271791306474,0.03862834331541898,0.4604747567865129,0.0002753660311225889,8.315219860118788e-09,0.44683131309150653,0.012303941862536876,0.19777684120028505,0.5685141481548913,0.038939038574037126
Fase 5,15.56,0.0003413867034734703,0.0003413950343542301,0.0337245405778612,0.03861702507671412,0.4605322615477132,0.00027699240361267724,8.330880759907532e-09,0.44685006654041354,0.01225306584449834,0.1986084331845291,0.5709167800792939,0.038957156107999935
Fase 5,15.57,0.00034410894979355135,0.0003441172976382765,0.03373686071964193,0.03860564260737875,0.4605895269307696,0.00027864122380388205,8.347844725033149e-09,0.4468685451598218,0.012126222036296656,0.1994524508088641,0.5733551556359457,0.03792949558855879
Fase 5,15.58,0.0003468593820905596,0.0003468677481594733,0.033749229868233144,0.038594197389757945,0.46064654777929326,0.00028031265080989345,8.36606891361488e-09,0.44688673485204655,0.011474617861405193,0.2003091542693379,0.5758299781076722,0.037096609698248635
Fase 5,15.59,0.00034963776578033284,0.00034964615129325956,0.03376164567757425,0.03858269106502808,0.4607033269414813,0.0002820072628810351,8.385512926786216e-09,0.4469046504376547,0.011656399793151494,0.2011804038352747,0.5783465415875004,0.037943737518473124
Fase 5,15.6,0.0003524438651865012,0.00035245227132220955,0.03377410390624256,0.03857112861564018,0.4607598597867736,0.00028372521215042,8.406135708407149e-09,0.4469222801406694,0.011026611893175001,0.20206443235445465,0.5808997537053808,0.03711380812521176
Fase 5,15.610000000000001,0.00035527744355896493,0.0003552858714552308,0.03378660201659993,0.038559511990433545,0.4608161470496077,0.00028546687343565817,8.427896265719903e-09,0.4469396311770308,0.011962479705459036,0.20295572638705123,0.5834737594067502,0.03755681748544801
Fase 5,15.620000000000001,0.00035813826309832457,0.00035814671385492965,0.033799137618940406,0.03854784393991113,0.46087218653742823,0.00028723190219449613,8.45075660502973e-09,0.4469567014448106,0.012567046381354457,0.2038569669436803,0.5860762675627589,0.037229736920188626
Fase 5,15.63,0.0003610260849622718,0.0003610345596394877,0.033811713002028045,0.03853612207021248,0.4609279770369558,0.00028902003263827145,8.474677215899256e-09,0.4469734916084569,0.013641340306830486,0.20476759687336765,0.5887056744528586,0.037068448172491164
Fase 5,15.64,0.0003639406692821311,0.0003639491688998015,0.03382432999805917,0.03852434458236368,0.460983514151672,0.00029083074460941016,8.4996176704437e-09,0.44698998966570824,0.014565433566355182,0.2056895617123974,0.5913675736132769,0.036138963293223
Fase 5,15.65,0.000366881775177901,0.00036689030071426217,0.03383699134700378,0.03851250813628164,0.46103879394899344,0.0002926634997673085,8.525536361230707e-09,0.4470061842551125,0.015056964190035257,0.20662226179203447,0.5940602397239652,0.03529971497747933
Fase 5,15.66,0.00036984916077431693,0.0003698577131652312,0.03384969999540813,0.038500609217347506,0.4610938155141171,0.0002945178706793166,8.552390914193615e-09,0.4470220744859582,0.014837799129953744,0.20756499551310745,0.5967816535255568,0.03516385049975889
Fase 5,15.67,0.00037284258322147883,0.00037285116336212835,0.03386245893583738,0.038488644788460535,0.46114858941720327,0.00029639363653534477,8.580140649535767e-09,0.447037698920536,0.014528473238997041,0.20845034622658712,0.5993379738445169,0.037790267992063795
Fase 5,15.68,0.0003758617987002444,0.0003758704074430717,0.03387527275479499,0.038476612191231815,0.4612031226182539,0.0002982906668119941,8.608742827188381e-09,0.44705308462169246,0.014422714365817654,0.20932178265384466,0.6018542313856518,0.03980857349738919
Fase 5,15.69,0.00037890656244253946,0.0003789152005963438,0.03388814498767067,0.03846450924341395,0.46125742188688024,0.00030020852448542053,8.638153804397013e-09,0.4470682560287779,0.01429323444094903,0.210204170248551,0.6044019389112939,0.041549197432461715
Fase 5,15.700000000000001,0.0003819766287454355,0.00038198529707343047,0.033901081249725004,0.03845233155171391,0.4613114912948257,0.0003021467598543881,8.668327994903096e-09,0.4470832279419995,0.014239951297332423,0.21109038593860874,0.6069606141132585,0.042212837944786606
Fase 5,15.71,0.0003850717509871683,0.000385080450205353,0.0339140861565602,0.03844007524053978,0.4613653313233539,0.0003041048867419735,8.699218184593418e-09,0.4470980048091045,0.01388318101865161,0.21198361220638337,0.6095394072592117,0.04207007723601202
Fase 5,15.72,0.00038819168164106415,0.00038820041241653083,0.033927163721206396,0.03842773651924883,0.46141894238944675,0.0003060824350937973,8.730775466695083e-09,0.44711259197090947,0.013261347242696592,0.21288481851078428,0.6121411047541765,0.041972060133233985
Fase 5,15.73,0.0003913361723009253,0.0003913449352529252,0.03394031807902519,0.03841531151952028,0.46147233098185453,0.00030807917861525735,8.7629519998929e-09,0.44712701571470714,0.012577393594693967,0.2137965444436338,0.6147730059450032,0.04312287497282112
Fase 5,15.74,0.0003945049736949168,0.0003945137693962614,0.033953552493409485,0.03840279829232588,0.4615255055051077,0.00031009544204172525,8.795701344707002e-09,0.44714131043071376,0.013104232893486013,0.21471943607535124,0.61743696425808,0.04485421310124695
Fase 5,15.75,0.0003976978356997729,0.000397706664676745,0.033966866681900895,0.0383901988396348,0.4615784645473449,0.0003121314809789194,8.828976972064422e-09,0.4471554752358651,0.013425852828648843,0.21564966945440023,0.620121981016723,0.044571867143461945
Fase 5,15.76,0.0004009145073366541,0.000400923370066614,0.03398025733525236,0.03837751642654089,0.4616312003166227,0.0003141874840876405,8.862729959837846e-09,0.4471694850275212,0.013515856776637124,0.21658784745183782,0.622829789156849,0.04307949247914453
Fase 5,15.77,0.0004041547368050396,0.00040416363371791086,0.03399372117766815,0.038364753073707916,0.4616837080074241,0.0003162638510883763,8.896912871416688e-09,0.4471833256216625,0.013515451829783703,0.2175365282303518,0.6255677427933837,0.042218239775769446
Fase 5,15.780000000000001,0.0004074182714983765,0.0004074272029777213,0.034007254109948114,0.038351912171135004,0.4617359850476296,0.00031836106867476414,8.931479344682635e-09,0.4471969910308316,0.013641458841206235,0.21849484032626068,0.6283333304338385,0.041833047710890366
Fase 5,15.790000000000001,0.0004107048580106794,0.00041071382439317075,0.034020851529083615,0.038338998022457965,0.46178802493744514,0.00032047937374610495,8.966382491415321e-09,0.4472104608122127,0.01361987052795453,0.2194629634820758,0.631127061923832,0.040558825313988106
Fase 5,15.8,0.0004140142421557416,0.0004140232437315342,0.034034510070596345,0.03832601297001429,0.46183982180885813,0.0003226190412214365,9.001575792561417e-09,0.4472237164014608,0.01366683705885197,0.22043417141606858,0.6339295880926792,0.03950614115214624
Fase 5,15.81,0.0004173461689868505,0.00041735520600032265,0.03404822633747875,0.038312959482594305,0.46189136982214635,0.0003247802922461729,9.037013472044752e-09,0.44723673974148886,0.013883653732120993,0.22141142685351425,0.6367493973171646,0.038370550899983924
Fase 5,15.82,0.0004207003828073079,0.00042070945545737344,0.03406199707554189,0.03829983991153256,0.4619426610802002,0.0003269632068530176,9.072650065532915e-09,0.4472495047711712,0.013927479896737493,0.22239519381940143,0.6395877683584946,0.036884140683432626
Fase 5,15.83,0.00042407662719000963,0.00042408573563075937,0.034075819668836806,0.03828665556972177,0.4619936893863208,0.00032916794023190866,9.108440749757335e-09,0.4472619915546595,0.013498049800703463,0.2233788796653263,0.6424257333929225,0.0357597415576788
Fase 5,15.84,0.000427474644999168,0.0004274837893418863,0.03408969123834672,0.03827340833938624,0.4620444553215911,0.00033139503180273233,9.144342718332638e-09,0.4472742050577071,0.013555231037377994,0.2243697983516523,0.6452843298988664,0.036017753649579494
Fase 5,15.85,0.0004308941783968359,0.00043090335871051675,0.03410360733172607,0.03826010292115928,0.4620949553316784,0.00033364470086111596,9.180313680819871e-09,0.4472861350921126,0.013357904627032458,0.22536920321642753,0.6481671586349866,0.03541667288331027
Fase 5,15.860000000000001,0.00043433496885212107,0.00043434418516274996,0.034117564718822393,0.03824674203578324,0.4621451838607774,0.00033591711469537736,9.216310628942318e-09,0.4472977637560889,0.013328163845894834,0.2263724489885163,0.6510608546083613,0.03442730392066799
Fase 5,15.870000000000001,0.00043779675716402176,0.00043780600945497093,0.0341315607297184,0.03823332745808604,0.4621951338536314,0.0003382123047448003,9.25229094911583e-09,0.44730906762756123,0.01335983433058267,0.22738357595955297,0.6539770371935939,0.03312538521137152
Fase 5,15.88,0.0004412792834766715,0.0004412885716889236,0.034145593205562666,0.0382198601758154,0.4622447974204789,0.00034053021568429445,9.28821225208614e-09,0.4473200201375727,0.013239422031552671,0.22840139765721962,0.6569122873358335,0.03165835882213063
Fase 5,15.89,0.000444782287303709,0.00044479161133783874,0.03415966033989189,0.03820634066698675,0.4622941714153523,0.0003428710275834697,9.32403412985515e-09,0.4473306123417138,0.013777951955707881,0.2294136074483345,0.6598312073627632,0.031139745964430237
Fase 5,15.9,0.0004483055075459794,0.0004483148672650789,0.03417375930092035,0.03819277131616534,0.4623432535646635,0.00034523487190943553,9.359719099516803e-09,0.44734083923146634,0.013639469064762797,0.23034057857772544,0.6625047830929418,0.03068607822394779
Fase 5,15.91,0.0004518486824798305,0.00045185807770668795,0.03418788712883193,0.0381791548327414,0.462392037904643,0.00034762175952293624,9.395226857424946e-09,0.44735068111845705,0.01355028286367118,0.2312594155403409,0.6651548610484489,0.029619153670782675
Fase 5,15.92,0.0004554115498048518,0.00045542098032582724,0.034202041939309064,0.0381654921166138,0.4624405257322177,0.0003500320794042722,9.430520975439279e-09,0.4473601453983666,0.013091133882825526,0.23218476329955381,0.6678235754163232,0.029905108175196676
Fase 5,15.93,0.00045899384663261,0.0004590033121961194,0.034216220247106514,0.03815178702281183,0.46248871505792727,0.00035246609993075774,9.465563509427584e-09,0.4473692268242293,0.012551827287348888,0.2331170743506409,0.6705122257723077,0.029628585185885025
Fase 5,15.94,0.0004625953095110575,0.00046260480982792036,0.03423041930364024,0.03813804203757123,0.46253660326317386,0.000354924048328895,9.500316862848472e-09,0.4473779176759398,0.012524982165410366,0.2340548641626515,0.6732165401131204,0.029229508914329124
Fase 5,15.950000000000001,0.0004662156744418771,0.00046622520918573207,0.03424463667634883,0.03812425920744816,0.4625841841211343,0.00035740583670676814,9.534743855005087e-09,0.44738619718622374,0.012019771313715778,0.23499910596589146,0.6759393175127103,0.028104118273208557
Fase 5,15.96,0.0004698546768978528,0.00046986424570585194,0.03425887109175401,0.038110438767557174,0.4626314548319971,0.0003599116411989655,9.568807999163131e-09,0.44739405686107575,0.011625643025188877,0.23595035845810847,0.6786821642070432,0.02766166899183096
Fase 5,15.97,0.00047351205183675786,0.00047352165431023134,0.03427312024793393,0.03809658259511987,0.4626784118385454,0.00036244155553265587,9.60247347349661e-09,0.44740148538267266,0.01184640616689054,0.23690309695076664,0.681429184778726,0.027064676135870273
Fase 5,15.98,0.00047718753372673193,0.00047719716943452116,0.034287382232199626,0.03808269203693401,0.4627250533000147,0.00036499569761340553,9.635707789241441e-09,0.4474084771244964,0.01146934980003528,0.2378629899870777,0.6841966809995542,0.026692733950841433
Fase 5,15.99,0.0004808808565434555,0.00048089052501991446,0.034301655204842574,0.038068768651382236,0.462771375879214,0.0003675741508446949,9.668476458941668e-09,0.44741502150115287,0.01122919464267614,0.23882989607959676,0.6869842402115863,0.026139394391011313
Fase 5,16.0,0.0004845917537920029,0.0004846014545372155,0.03431593730629733,0.038054813768760305,0.4628173744287734,0.0003701768532357175,9.700745212595564e-09,0.44742110122342155,0.010649167503208306,0.23980279542706207,0.6897889244742872,0.025243414933596383
Fase 5,16.01,0.0004883199585269304,0.0004883296910077091,0.03433022728763868,0.03804082777353238,0.46286304696829916,0.0003728039637487517,9.732480778741468e-09,0.44742671049550603,0.009896654556994768,0.24078029025606043,0.692606711218022,0.024946532884775444
Fase 5,16.02,0.0004920652033682981,0.0004920749670194865,0.034344523123699004,0.0380268124010763,0.4629083940389043,0.00037545577823799213,9.763651188362361e-09,0.4474318524575556,0.009473333386553744,0.24176338806307324,0.6954404985434736,0.02509740517670454
Fase 5,16.03,0.0004958272205314713,0.0004958370147602077,0.034358822320070134,0.038012770302807634,0.46295342316656213,0.0003781327756993892,9.794228736229153e-09,0.4474365555455867,0.009241648296737294,0.24275121810076503,0.6982877801326677,0.026420048906833252
Fase 5,16.04,0.0004996057418171016,0.000499615566002221,0.034373122138665696,0.03799870563861364,0.4629981367537544,0.0003808353432342047,9.82418511936088e-09,0.4474408305845479,0.009888493801765687,0.24374364019468575,0.7011481519964755,0.026888846151324444
Fase 5,16.05,0.000503400498641705,0.0005034103521357215,0.0343874198911632,0.037984621638064195,0.46304253432378756,0.0003835635750547779,9.853494016706702e-09,0.4474446784034471,0.009270121306531825,0.24474086174898665,0.704022208663429,0.02673751200071074
Fase 5,16.06,0.0005072112220262544,0.0005072211041527849,0.03440171332362118,0.037970520596551184,0.46308661493702585,0.00038631770472392804,9.882126530402808e-09,0.4474480970200109,0.008929972765472912,0.24574100341687188,0.7069045396658985,0.026613402220689673
Fase 5,16.07,0.0005110376426288903,0.0005110475526830813,0.03441600040028387,0.03795640445071667,0.4631303746360254,0.00038909772196958376,9.910054191093688e-09,0.44745107327256944,0.008838721409942144,0.24674547876944214,0.709799209793522,0.02592815827201292
Fase 5,16.080000000000002,0.0005148794907631639,0.0005148894280124065,0.034430279861045576,0.0379422738025829,0.46317380827477966,0.0003919034896289841,9.937249242575797e-09,0.4474535896399868,0.008506367526473293,0.24775417402940264,0.7127058884869432,0.025012283691928136
Fase 5,16.09,0.0005187364964118269,0.0005187464600960641,0.034444550862718026,0.037928128619281326,0.4632169121691963,0.00039473497027085183,9.963684237210747e-09,0.44745563364138213,0.00819110913779552,0.24876192112306228,0.7156096865781139,0.024370632950323698
Fase 5,16.1,0.0005226083892424997,0.0005226183785747283,0.03445881229671357,0.037913969385355545,0.46325968240068877,0.0003975921013557023,9.98933222870036e-09,0.44745719209188306,0.007567710365095124,0.24977388636706546,0.7185253795471853,0.023694530597032363
Fase 5,16.11,0.0005264948986259157,0.0005265049127931385,0.0344730631436218,0.03789979646097234,0.46330211830121526,0.00040047502251977117,1.0014167222777699e-08,0.44745826359977575,0.007859465343753185,0.2507870103921151,0.7214441465226292,0.02360657843988041
Fase 5,16.12,0.0005303957536703381,0.0005304057918382325,0.03448730170772697,0.037885611472261806,0.4633442240365762,0.000403383952375628,1.0038167894336027e-08,0.44745886373271754,0.008046500154245004,0.25180048010112904,0.7243636437727606,0.024221196164776644
Fase 5,16.13,0.0005343106832037653,0.000534320744515693,0.03450152597559346,0.03787141721104243,0.46338599925153673,0.0004063190137037806,1.0061311927727026e-08,0.4474589927696516,0.00794868685187033,0.2528177196933551,0.7272937218684996,0.024109891638272235
Fase 5,16.14,0.0005382394158016426,0.0005382494993790251,0.03451573434489074,0.03785721529359184,0.4634274456931415,0.0004092804484612984,1.008357738241199e-08,0.4474586588613908,0.00796074621849109,0.2538367871485416,0.7302287914943041,0.024381516980951024
Fase 5,16.15,0.0005421816797962196,0.0005421917847389827,0.03452992453673847,0.037843008406331084,0.46346856311692236,0.0004122683983309108,1.010494276313948e-08,0.4474578627987384,0.007397426819007395,0.2548596905318846,0.7331746271317355,0.02430015387644845
Fase 5,16.16,0.000546137203288965,0.0005461473286750583,0.03454409496759246,0.03782879817234447,0.4635093516815252,0.00041528306216150025,1.0125386093143689e-08,0.44745660645463564,0.007676012805233133,0.25588359710130537,0.7361230733421642,0.02433625813134277
Fase 5,16.17,0.0005501057141852918,0.0005501158590730148,0.03455824386713302,0.037814586455598764,0.46354981153356134,0.00041832450407601793,1.014488772292772e-08,0.4474548923174552,0.0069969907018624135,0.25690113370903195,0.7390529142475415,0.024264648115000894
Fase 5,16.18,0.0005540869401860445,0.0005540971036134883,0.034572369530905596,0.037800375084967176,0.46358994477564835,0.00042139302830741343,1.0163427443719755e-08,0.4474527294883671,0.006179118819490903,0.2578525837190752,0.7417923643266845,0.024659900729609042
Fase 5,16.19,0.0005580806088144441,0.000558090789800279,0.03458646996643921,0.03778616650797916,0.46362975484411223,0.0004244889665776943,1.0180985834997342e-08,0.4474501318254464,0.006212176446648877,0.2587678816451925,0.7444276088198406,0.025277483701711602
Fase 5,16.2,0.0005620864474259872,0.0005620966449703975,0.03460054297882071,0.03777196361245161,0.46366923797268056,0.00042761221800404766,1.0197544410384402e-08,0.4474470869126017,0.005910348947407509,0.2596848713238774,0.7470675581649435,0.02453260794257075
Fase 5,16.21,0.0005661041832269086,0.0005661143963123285,0.034614587938519355,0.03775776640711074,0.4637083918615306,0.0004307627768718032,1.0213085419896881e-08,0.44744358711066595,0.005318134741494146,0.26060345758087444,0.7497119396129329,0.02414189000145215
Fase 5,16.22,0.0005701335433041407,0.0005701437708966878,0.034628603851866904,0.03774357550366639,0.46374722257514356,0.00043394109374539033,1.0227592547150575e-08,0.4474396561940881,0.0049466502573751285,0.2615252032526113,0.7523652476432475,0.0252125935678282
Fase 5,16.23,0.0005741742546108138,0.0005741844956605944,0.03464258775461248,0.03772939505509192,0.46378572826297393,0.0004371471858890511,1.0241049780770337e-08,0.44743528815518446,0.005296428450929716,0.2624499975455799,0.7550271593417662,0.024896451341538645
Fase 5,16.240000000000002,0.0005782260440000187,0.0005782362974424693,0.03465653863020431,0.03771522577755491,0.4638239038150435,0.00044038079386649336,1.0253442450538963e-08,0.4474304650312297,0.005335449526862931,0.2633755325318317,0.7576910308743947,0.023970133662847993
Fase 5,16.25,0.0005822886382355195,0.0005822989029910932,0.03467045633402917,0.03770106691753232,0.4638617466196851,0.0004436418422920489,1.0264755573935502e-08,0.4474251784461352,0.004629504997139676,0.26430278234218496,0.7603596640144403,0.023431905224988735
Fase 5,16.26,0.0005863617640026759,0.0005863720389766468,0.03468434021359115,0.03768691870871562,0.4638992569439066,0.0004469304722298345,1.0274973970936957e-08,0.4474194301898997,0.005027453216779998,0.2652332563689383,0.7630373990870541,0.023470544252493602
Fase 5,16.27,0.0005904451479365459,0.0005904554320213928,0.034698188882688545,0.03767278262680645,0.46393643117764216,0.00045024647076618256,1.0284084846890796e-08,0.44741320774452675,0.004926312291375783,0.2661660601252931,0.7657216583816285,0.02281278273434661
Fase 5,16.28,0.0005945385166217991,0.0005945488086966324,0.03471200192595596,0.03765865846127038,0.46397326683580703,0.00045358974855460395,1.029207483337283e-08,0.4474065026725661,0.004928037651182528,0.2671024665305324,0.7684161031261865,0.02237395172525449
Fase 5,16.29,0.0005986415966274133,0.0005986518955596302,0.0347257786923294,0.037644546441298915,0.4640097665908714,0.00045696044841412724,1.0298932216729453e-08,0.447399325984281,0.004428038315799809,0.26804225792295877,0.7711201027504396,0.022777903708762558
Fase 5,16.3,0.0006027541144901802,0.0006027644191347614,0.03473951730229486,0.03763044899691918,0.4640459295610853,0.0004603586000377273,1.0304644581224596e-08,0.4473916749877552,0.004120089900110941,0.268984988745375,0.7738323715728169,0.022624176409248936
Fase 5,16.31,0.0006068757967467961,0.0006068861059470193,0.03475321678045382,0.03761636696893394,0.4640817537429323,0.00046378413741978255,1.0309200223278868e-08,0.4473835428511796,0.004265570556116191,0.26993088634457163,0.7765535552420468,0.022268365564804733
Fase 5,16.32,0.0006110063699560275,0.0006110166825450271,0.03476687647530699,0.03760230066725199,0.4641172391634164,0.0004672369017213383,1.031258899970946e-08,0.44737492920255373,0.005353249363621394,0.2708777232720595,0.7792772410155955,0.022223523412170997
Fase 5,16.330000000000002,0.0006151455607398973,0.0006151558755448143,0.034780496874546554,0.03758824958558113,0.4641523993730922,0.0004707170616819379,1.0314804916915755e-08,0.4473658861948643,0.005856419162264349,0.27182696834595116,0.7820076521546746,0.024669414165924018
Fase 5,16.34,0.0006192930957550809,0.0006193034115950952,0.03479408067791268,0.03757421363183053,0.46418724745482903,0.0004742249132771893,1.0315840014318698e-08,0.44735645909611604,0.005816424692718886,0.27277816964967566,0.7847434875370471,0.02706409535427766
Fase 5,16.35,0.0006234487017068725,0.0006234590173920009,0.03480762861575673,0.03756019433904907,0.46422179541759284,0.0004777608398914579,1.0315685128271377e-08,0.44734668697193675,0.006535040472705728,0.27372751589504335,0.7874737818300507,0.029079193697776135
Fase 5,16.36,0.0006276121053773906,0.0006276224197092667,0.034821140355747314,0.03754619399284952,0.464256048853185,0.0004813249536388529,1.0314331876156109e-08,0.44733659166930506,0.006512465235570548,0.2746781767674343,0.7902076527219761,0.029906493738162534
Fase 5,16.37,0.0006317830336071803,0.0006317933453774881,0.03483461564220909,0.03753221394125616,0.4642900035583808,0.00048491708972144817,1.0311770307792335e-08,0.44732615828923644,0.006421325955618375,0.2756312110270084,0.7929481444429441,0.02907446892237129
Fase 5,16.38,0.0006359612133373436,0.000635971521328132,0.034848053919279746,0.037518253995182084,0.46432365539244885,0.0004885370864675316,1.0307990788429005e-08,0.44731537229664936,0.006610485144544046,0.2765844775518606,0.7956890960374374,0.028263748188390708
Fase 5,16.39,0.0006401463716262254,0.0006401566746105053,0.03486145459083292,0.037504314023999556,0.46435699916349293,0.000492184647830812,1.0302984279826378e-08,0.4473042153227192,0.006979393908056389,0.27753963599220044,0.7984352786426328,0.027247510776150178
Fase 5,16.4,0.000644338235667335,0.0006443485324101495,0.0348748176084855,0.03749039315765046,0.46439003630555303,0.0004958593224691947,1.0296742814524329e-08,0.44729267678897117,0.008967836099654788,0.2784951955330877,0.8011823982139928,0.02687767112795544
Fase 5,16.41,0.0006485365328273908,0.0006485468220902424,0.0348881436971298,0.037476490142318755,0.46442279825650573,0.0004995597276585584,1.0289262851493624e-08,0.44728077164550584,0.009130624845430898,0.2794468378773138,0.8039180312520219,0.02897485239408546
Fase 5,16.42,0.0006527409906236111,0.0006527512711608473,0.03490143866224322,0.03746259992003207,0.4644553197128104,0.0005032853258543042,1.028053723606113e-08,0.4472685505877536,0.010216889144811461,0.2804006771090285,0.8066597719249934,0.032860550521503475
Fase 5,16.43,0.0006569513367486991,0.000656961607305685,0.034914706692784375,0.037448720836603305,0.46448761073711237,0.0005070355299272664,1.027055698603615e-08,0.44725605200598184,0.011659795731302786,0.28135609864654404,0.809405850152576,0.03506972501297215
Fase 5,16.44,0.0006611672990765255,0.0006611775583867868,0.03492795504973463,0.037434847550564455,0.46451966890164653,0.000510809568277112,1.0259310261229804e-08,0.44724327565487526,0.012819651942903998,0.28231248481489585,0.8121544840694479,0.03515817688911577
Fase 5,16.45,0.000665388605681123,0.0006653988524646787,0.03494118873952516,0.03742097504321861,0.46455149495601367,0.000514606686256601,1.0246783555560332e-08,0.44723023213564717,0.013841409603615136,0.283270560936833,0.8149077029950209,0.03583674117670063
Fase 5,16.46,0.0006696149848483481,0.0006696252178099329,0.0349544132266905,0.03740709838009186,0.46458308858586905,0.0005184261049144253,1.0232961584933612e-08,0.44721692494222265,0.014627705127997957,0.28422895561553624,0.8176614913229576,0.03588405906483411
Fase 5,16.47,0.000673846165090502,0.0006738563829180112,0.034967633284391675,0.037393212962719455,0.4646144485636542,0.0005222670592578841,1.0217827509119854e-08,0.44720335320382965,0.014990038138199487,0.28518920463060854,0.8204202635685127,0.03565780905271123
Fase 5,16.48,0.0006780818751661226,0.0006780920765296162,0.034980853146793216,0.03737931451339827,0.46464557893278313,0.0005261289344044192,1.0201363493802948e-08,0.4471895327220412,0.014977879857814682,0.28615051958583965,0.8231817464688542,0.03655164922034468
Fase 5,16.490000000000002,0.0006823218441036245,0.0006823320276551096,0.034994077311494294,0.03736539932460777,0.46467649277482337,0.000530011867751864,1.0183551485026239e-08,0.4471755089730907,0.014990090050165127,0.2871134167515445,0.8259474222396979,0.0392804025881956
Fase 5,16.5,0.000686565801195658,0.0006865759655685243,0.03500730775384804,0.037351467694806496,0.4647071963068272,0.0005339159435700035,1.0164372866079013e-08,0.4471613089122458,0.014717213485156883,0.2880772350025516,0.8287153846587224,0.040800343548814164
Fase 5,16.51,0.0006908134760168414,0.0006908236198258535,0.03502054551883424,0.03733751992677806,0.464737696154166,0.0005378412615763609,1.014380901219223e-08,0.4471469612204196,0.014144925639166677,0.28904147532426044,0.8314841947804148,0.0424625676978106
Fase 5,16.52,0.0006950645984385797,0.0006950747202797761,0.03503379185094193,0.03732355621007906,0.4647679999032814,0.0005417879093928584,1.0121841196502505e-08,0.44713249990583437,0.01333227836300985,0.2900043666580968,0.8342487566606207,0.04440466242074013
Fase 5,16.53,0.00069931889864448,0.0006993289970955714,0.035047049049335095,0.03730957594595662,0.4647981179684814,0.0005457557931436381,1.0098451091489667e-08,0.44711796787679103,0.01382222679455918,0.2909652091508131,0.837007057779614,0.04700466709491238
Fase 5,16.54,0.0007035761071368706,0.0007035861807573321,0.035060321130810146,0.037295577263029414,0.46482804416446427,0.0005497441532568395,1.0073620461458591e-08,0.4471033484760675,0.014328679468943131,0.291885469355264,0.8396482531643485,0.0456204422389911
Fase 5,16.55,0.0007078359547561471,0.0007078460020864764,0.03507361111094156,0.037281556312861806,0.46485776951078295,0.0005537521949253653,1.0047330329460913e-08,0.4470886154130234,0.014617746229874674,0.29275158681894764,0.8421333849677373,0.04358334411073511
