fase,estimulo,t,ged,lf_activa,ciclo_cerrado,w_norma,w_exp_norma,phi_gen_vs_hist,phi_gen_vs_aud
Fase 2,Voz_Estudio.wav,6.42,0.018613367746079842,False,0,0.16513707473777822,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.43,0.01860693903299545,False,0,0.16539787581447174,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.44,0.01860056328091734,False,0,0.1656588723625852,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.45,0.018594240274194516,False,0,0.16592006323755348,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.46,0.018587969792073986,False,0,0.16618144729068784,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.47,0.01858175160871355,False,0,0.16644302336920275,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.48,0.01857558549319535,False,0,0.16670479031624297,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.49,0.018569471209539976,False,0,0.16696679590842667,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.5,0.018563408516721204,False,0,0.16722899019621243,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.51,0.018557397168273967,False,0,0.16749137194413605,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.5200000000000005,0.01855143691246731,False,0,0.16775393972223762,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.53,0.0185455274930337,False,0,0.16801669202052166,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.54,0.0185396686489234,False,0,0.16827962732422497,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.55,0.018533860113908632,False,0,0.16854274401731617,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.5600000000000005,0.01852810161681909,False,0,0.16880604046565753,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.57,0.018522392881774694,False,0,0.16906951503016254,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.58,0.01851673362775703,False,0,0.16933316604197396,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.59,0.01851112356886373,False,0,0.16959699174286158,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.6000000000000005,0.018505562414562682,False,0,0.16986099036947372,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.61,0.018500049869480308,False,0,0.17012516015337675,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.62,0.018494585633217486,False,0,0.17038949922914787,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.63,0.01848916940058029,False,0,0.17065400570922945,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.640000000000001,0.018483800861597212,False,0,0.17091867766946242,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.65,0.018478479701550855,False,0,0.1711835131034975,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.66,0.01847320560121406,False,0,0.17144850999954842,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.67,0.018467978236662817,False,0,0.17171366634043786,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.68,0.018462797279302515,False,0,0.17197898010364324,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.69,0.01845766239566951,False,0,0.17224444922175694,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.7,0.018452573247686187,False,0,0.17251007155362758,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.71,0.01844752949291278,False,0,0.172775844952619,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.72,0.018442530784350455,False,0,0.17304176726666004,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.73,0.018437576770470712,False,0,0.1733078363382941,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.74,0.018432667095245412,False,0,0.17357405000472986,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.75,0.01842780139793564,False,0,0.173840406030833,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.76,0.018422979313364504,False,0,0.17410690213536123,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.7700000000000005,0.018418200472191528,False,0,0.1743735360316126,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.78,0.018413464500481744,False,0,0.17464030542335404,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.79,0.018408771019949425,False,0,0.17490720790588205,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.8,0.01840411964823417,False,0,0.17517424106890292,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.8100000000000005,0.018399509998703666,False,0,0.1754414024966064,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.82,0.018394941680259444,False,0,0.17570868968906644,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.83,0.018390414297308064,False,0,0.1759761000285557,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.84,0.01838592745032536,False,0,0.17624363087062137,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.8500000000000005,0.018381480735672515,False,0,0.17651127951962187,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.86,0.018377073745621676,False,0,0.17677904321327503,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.87,0.018372706068672445,False,0,0.17704691918331567,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.88,0.01836837728930893,False,0,0.17731490465556077,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.890000000000001,0.018364086988038753,False,0,0.17758299684997508,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.9,0.018359834741432577,False,0,0.17785119298073698,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.91,0.018355620122164195,False,0,0.1781194902563053,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.92,0.018351442699051184,False,0,0.17838788587948634,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.93,0.018347302037096124,False,0,0.17865637704750148,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.94,0.018343197697528367,False,0,0.1789249609520555,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.95,0.01833912923784637,False,0,0.17919363477940514,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.96,0.018335096211860503,False,0,0.17946239571042832,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.97,0.018331098169736514,False,0,0.17973124092069415,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.98,0.01832713465803942,False,0,0.18000016758053272,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,6.99,0.018323205219777986,False,0,0.1802691728551064,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.0,0.01831930939444971,False,0,0.1805382539044808,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.01,0.01831544671808636,False,0,0.1808074078836968,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.0200000000000005,0.01831161672329997,False,0,0.18107663194284285,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.03,0.018307818939329406,False,0,0.18134592322712764,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.04,0.018304052892087388,False,0,0.18161527887695397,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.05,0.01830031810420808,False,0,0.18188469602799212,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.0600000000000005,0.018296614095095066,False,0,0.18215417181125476,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.07,0.018292940380969964,False,0,0.1824237033531714,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.08,0.018289296474921377,False,0,0.18269328777566435,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.09,0.018285681886954435,False,0,0.18296292219622423,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.1000000000000005,0.018282096124040744,False,0,0.18323260372798686,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.11,0.01827853869016884,False,0,0.1835023294798099,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.12,0.018275009086395087,False,0,0.1837720965563506,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.13,0.01827150681089505,False,0,0.1840419020581437,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.140000000000001,0.018268031359015283,False,0,0.1843117430816799,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.15,0.01826458222285517,False,0,0.1845816166787999,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.16,0.01826115889179345,False,0,0.18485151982231868,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.17,0.018257760853009508,False,0,0.18512144948092626,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.18,0.018254387591065603,False,0,0.18539140261927023,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.19,0.01825103858796089,False,0,0.18566137619803835,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.2,0.01824771332318576,False,0,0.185931367174042,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.21,0.018244411273776705,False,0,0.18620137250029997,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.22,0.018241131914371447,False,0,0.18647138912612293,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.23,0.018237874717264572,False,0,0.18674141399719835,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.24,0.018234639152463497,False,0,0.18701144405567574,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.25,0.018231424687744822,False,0,0.1872814762402528,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.26,0.0182282307887111,False,0,0.18755150748626176,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.2700000000000005,0.018225056918847897,False,0,0.1878215347257564,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.28,0.018221902539581288,False,0,0.18809155488759943,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.29,0.01821876711033564,False,0,0.18836156489755057,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.3,0.018215650088591825,False,0,0.18863156167835493,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.3100000000000005,0.018212550929945677,False,0,0.18890154214983212,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.32,0.018209469088166848,False,0,0.1891715032289657,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.33,0.01820640401334021,False,0,0.18944144174883076,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.34,0.018203355153824523,False,0,0.18971135450849802,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.3500000000000005,0.018200321957685686,False,0,0.18998123825937657,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.36,0.018197303871407555,False,0,0.1902510896833533,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.37,0.01819430034051108,False,0,0.19052090545930125,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.38,0.01819131080905072,False,0,0.1907906822631757,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.390000000000001,0.01818833471967535,False,0,0.19106041676811059,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.4,0.018185371513689538,False,0,0.19133010564451536,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.41,0.018182420631114967,False,0,0.19159974556017284,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.42,0.01817948151075226,False,0,0.1918693331803369,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.43,0.01817655359024289,False,0,0.19213886516783119,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.44,0.01817363630613148,False,0,0.19240833818314856,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.45,0.01817072909392823,False,0,0.19267774888455017,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.46,0.018167831388171633,False,0,0.192947093928166,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.47,0.018164942622491388,False,0,0.1932163699680955,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.48,0.018162062229671497,False,0,0.19348557365650867,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.49,0.01815918964171362,False,0,0.1937547016437479,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.5,0.018156324289900543,False,0,0.19402375057843008,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.51,0.01815346560485994,False,0,0.19429271710754942,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.5200000000000005,0.01815061301662819,False,0,0.19456159787658062,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.53,0.01814776595471446,False,0,0.19483038952958268,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.54,0.018144923848164893,False,0,0.195099088709303,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.55,0.01814208612562696,False,0,0.19536769205728227,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.5600000000000005,0.018139252215413963,False,0,0.1956361962139596,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.57,0.018136421545569673,False,0,0.19590459781877823,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.58,0.018133593543933096,False,0,0.1961728935102917,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.59,0.01813076763820332,False,0,0.1964410799262706,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.6000000000000005,0.01812794325600453,False,0,0.1967091537038097,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.61,0.01812511982495109,False,0,0.1969771114794355,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.62,0.0181222967727127,False,0,0.19724494988921448,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.63,0.018119473527079693,False,0,0.19751266556886143,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.640000000000001,0.01811664951602833,False,0,0.19778025515384876,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.65,0.01811382416778623,False,0,0.19804771527951576,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.66,0.018110996910897834,False,0,0.19831504258117866,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.67,0.018108167174289872,False,0,0.198582233694241,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.68,0.01810533438733696,False,0,0.1988492852543044,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.69,0.018102497979927138,False,0,0.19911619389727991,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.7,0.01809965738252749,False,0,0.19938295625949992,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.71,0.018096812026249756,False,0,0.19964956897782976,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.72,0.01809396134291593,False,0,0.19991602868978095,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.73,0.01809110476512389,False,0,0.20018233203362373,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.74,0.018088241726313,False,0,0.20044847564850088,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.75,0.018085371660829658,False,0,0.20071445617454103,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.76,0.018082494003992877,False,0,0.2009802702529736,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.7700000000000005,0.018079608192159747,False,0,0.20124591452624285,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.78,0.018076713662790952,False,0,0.20151138563812337,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.79,0.018073809854516086,False,0,0.20177668023383538,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.8,0.018070896207199056,False,0,0.20204179496016061,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.8100000000000005,0.01806797216200329,False,0,0.20230672646555847,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.82,0.018065037161456937,False,0,0.2025714714002829,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.83,0.0180620906495179,False,0,0.20283602641649912,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.84,0.018059132071638867,False,0,0.20310038816840126,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.8500000000000005,0.018056160874832118,False,0,0.2033645533123299,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.86,0.018053176507734293,False,0,0.2036285185068902,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.87,0.018050178420670988,False,0,0.20389228041307067,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.88,0.01804716606572124,False,0,0.20415583569436152,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.890000000000001,0.018044138896781844,False,0,0.20441918101687423,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.9,0.018041096369631523,False,0,0.20468231304946083,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.91,0.018038037941994912,False,0,0.20494522846383373,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.92,0.018034963073606403,False,0,0.20520792393468612,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.930000000000001,0.018031871226273814,False,0,0.20547039613981213,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.94,0.01802876186394177,False,0,0.20573264176022796,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.95,0.018025634452755037,False,0,0.20599465748029278,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.96,0.01802248846112149,False,0,0.20625643998783022,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.97,0.018019323359775002,False,0,0.2065179859742501,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.98,0.018016138621837978,False,0,0.20677929213467064,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,7.99,0.01801293372288375,False,0,0.2070403551680403,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.0,0.018009708140998698,False,0,0.20730117177726085,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.01,0.018006461356844073,False,0,0.20756173866930994,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.02,0.01800319285371763,False,0,0.20782205255536437,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.03,0.017999902117614933,False,0,0.20808211015092343,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.040000000000001,0.01799658863729041,False,0,0.2083419081759325,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.05,0.017993251904318112,False,0,0.20860144335490716,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.06,0.017989891413152163,False,0,0.208860712417057,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.07,0.017986506661186924,False,0,0.2091197120964102,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.08,0.01798309714881683,False,0,0.20937843913193813,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.09,0.017979662379495904,False,0,0.20963689026768018,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.1,0.017976201859796957,False,0,0.2098950622528687,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.11,0.017972715099470408,False,0,0.21015295184205435,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.120000000000001,0.0179692016115028,False,0,0.2104105557952315,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.13,0.01796566091217495,False,0,0.21066787087796388,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.14,0.017962092521119702,False,0,0.21092489386151048,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.15,0.017958495961379342,False,0,0.2111816215229514,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.16,0.01795487075946262,False,0,0.21143805064531426,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.17,0.01795121644540137,False,0,0.21169417801770035,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.18,0.017947532552806775,False,0,0.21195000043541123,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.19,0.017943818618925148,False,0,0.21220551470007543,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.2,0.017940074184693393,False,0,0.21246071761977514,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.21,0.01793629879479396,False,0,0.21271560600917327,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.22,0.017932491997709438,False,0,0.21297017668964036,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.23,0.017928653345776636,False,0,0.21322442648938203,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.24,0.017924782395240316,False,0,0.21347835224356596,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.25,0.017920878706306376,False,0,0.21373195079444957,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.26,0.017916941843194627,False,0,0.2139852189915073,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.27,0.01791297137419108,False,0,0.21423815369155846,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.28,0.01790896687169978,False,0,0.21449075175889462,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.290000000000001,0.017904927912294134,False,0,0.21474301006540764,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.3,0.01790085407676772,False,0,0.21499492549071722,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.31,0.01789674495018469,False,0,0.21524649492229897,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.32,0.01789260012192956,False,0,0.2154977152556123,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.33,0.017888419185756524,False,0,0.21574858339422823,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.34,0.017884201739838304,False,0,0.21599909624995756,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.35,0.017879947386814386,False,0,0.216249250742979,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.36,0.017875655733838754,False,0,0.21649904380196677,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.370000000000001,0.017871326392627104,False,0,0.21674847236421912,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.38,0.017866958979503477,False,0,0.21699753337578617,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.39,0.017862553115446354,False,0,0.21724622379159791,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.4,0.017858108426134174,False,0,0.21749454057559237,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.41,0.017853624541990288,False,0,0.21774248070084343,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.42,0.01784910109822736,False,0,0.2179900411496889,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.43,0.01784453773489113,False,0,0.21823721891385855,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.44,0.017839934096903647,False,0,0.21848401099460169,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.45,0.017835289834105858,False,0,0.21873041440281527,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.46,0.017830604601299628,False,0,0.2189764261591714,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.47,0.017825878058289137,False,0,0.21922204329424522,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.48,0.017821109869921668,False,0,0.21946726284864232,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.49,0.017816299706127744,False,0,0.21971208187312619,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.5,0.017811447241960696,False,0,0.21995649742874576,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.51,0.017806552157635536,False,0,0.2202005065869626,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.52,0.017801614138567238,False,0,0.22044410642977802,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,8.53,0.01779663287540835,False,0,0.2206872940498601,0.0,0.15715156527266066,0.631462277993789
