fase,angulo,t,ged_L,ged_R,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F4,60.0,16.29,0.00016794318710310432,0.00016794320794821612,1.1333434674742904e-05,-5.274873918465377e-14,0.41303643882871727,0.7681620515511667,0.8052406795842988,0.15576523736754191,0
F4,60.0,16.3,0.0001679100746939615,0.00016791009584566903,1.1368599484473663e-05,-5.265733372407162e-14,0.41297458761434336,0.7681660190300161,0.8053219274981991,0.15568096210570154,0
F4,60.0,16.31,0.0001678763009935496,0.00016787632246881756,1.1403245158136954e-05,-5.256605211292707e-14,0.41291305749988055,0.7681700595237797,0.805402972753284,0.15559708136132547,0
F4,60.0,16.32,0.00016784186258689398,0.0001678418844026053,1.1437373734879408e-05,-5.260559173426894e-14,0.41285184995264346,0.7681741728008243,0.8054838127512802,0.1555110896803961,0
F4,60.0,16.33,0.00016780675609474893,0.00016780677826770256,1.147098725662321e-05,-5.2579811085189516e-14,0.4127909664273001,0.7681783586298961,0.8055644449041084,0.1554191125396848,0
F4,60.0,16.34,0.0001677709781738399,0.00016777100072074965,1.1504087767510995e-05,-5.255409130929004e-14,0.412730408365843,0.7681826167801199,0.8056448666339576,0.15531056377055924,0
F4,60.0,16.35,0.0001677345255171048,0.00016773454845459693,1.153667731434993e-05,-5.259368559916485e-14,0.41267017719756105,0.7681869470209962,0.8057250753733555,0.15519733087505402,0
F4,60.0,16.36,0.00016769739485393171,0.00016769741819854336,1.156875794616763e-05,-5.2568057214566834e-14,0.4126102743390112,0.7681913491224006,0.8058050685652399,0.1550839894776671,0
F4,60.0,16.37,0.00016765958295039479,0.00016765960671857224,1.1600331714323175e-05,-5.254249122077695e-14,0.4125507011939918,0.7681958228545818,0.80588484366303,0.15497067389015085,0
F4,60.0,16.38,0.00016762108660948717,0.00016762111081758423,1.1631400672396097e-05,-5.23866729897701e-14,0.4124914591535157,0.768200367988158,0.8059643981306959,0.15485794153351026,0
F4,60.0,16.39,0.00016758190267135163,0.00016758192733562757,1.1661966876297392e-05,-5.2426422329902215e-14,0.41243254959578385,0.7682049842941175,0.8060437294428293,0.15474646582331944,0
F4,60.0,16.4,0.00016754202801350906,0.00016754205315012722,1.169203238360339e-05,-5.24010778621947e-14,0.4123739738861605,0.768209671543814,0.8061228350847126,0.1546363351542464,0
F4,60.0,16.41,0.0001675014595510838,0.0001675014851761097,1.1721599254332915e-05,-5.2440860718301297e-14,0.4123157333771468,0.7682144295089661,0.8062017125523876,0.15452739898484813,0
F4,60.0,16.42,0.000167460194237027,0.0001674602203664265,1.1750669550170123e-05,-5.241561384390094e-14,0.412257829408358,0.7682192579616538,0.8062803593527248,0.1544189665890205,0
