fase,angulo,t,ged_L,ged_R,grad_E,act_busc,coh_rel,geom,geom_baja,geom_alta,frac_L,frac_R,efic,lf
F6,60.0,13.39,0.0003708629573358245,0.0003708613609699586,0.0038511198858633185,-0.05754926980580494,-0.0008019559700480637,0.3310648151179593,0.36284657204405535,0.32991578744181055,0.7702742475121541,0.7453551666836761,0.29935801107743776,0
F6,60.0,13.4,0.0003717382343796734,0.000371736643791028,0.0037978000989442547,-0.057696463812195176,-0.0008194351544558596,0.3310321156267239,0.36280769445648986,0.3298523704315835,0.7702247528957139,0.7452884037715812,0.2996152920988095,0
F6,60.0,13.41,0.00037260765441783086,0.0003726060696891257,0.0037617071331827994,-0.057841453216441185,-0.0008162901734689194,0.33100126199450275,0.36277040955104506,0.3297914130269397,0.7701755769728129,0.7452225966447305,0.2998692641965362,0
F6,60.0,13.42,0.00037347113915913897,0.00037346956037133297,0.00384884534213089,-0.05798332405985074,-0.0008046513555700773,0.33097225238163425,0.3627348089464914,0.3297328230440778,0.7701267899722378,0.7451576763409853,0.30011686818946204,0
F6,60.0,13.43,0.00037432861104407563,0.0003743270382763389,0.003923338619776576,-0.05812218466370089,-0.0008057739201190239,0.33094508528463856,0.36270088232534675,0.3296766099124436,0.7700783851337528,0.7450936509112168,0.30036289736131144,0
F6,60.0,13.44,0.00037517999324914624,0.0003751784265789409,0.003918567159500068,-0.058258641720044635,-0.0008065611063350149,0.33091975953367864,0.3626685695316605,0.3296228331007825,0.7700303179226705,0.745030566068606,0.3006066360165768,0
F6,60.0,13.45,0.0003760252096911516,0.00037602364919431377,0.0038398208672871395,-0.058393259323713254,-0.0007980136682865707,0.3308962737774486,0.362637814262592,0.3295715478534019,0.7699825468244347,0.744968464570552,0.3008477393073446,0
F6,60.0,13.46,0.00037686418503154215,0.0003768626307822604,0.003848587102853398,-0.05852538947281233,-0.0008061237834261316,0.33087462599169837,0.36260868109809125,0.32952268838490684,0.7699351218262794,0.7449072975465879,0.30108814180511073,0
F6,60.0,13.47,0.00037769684468055164,0.00037769529675137846,0.0037979475432330543,-0.0586554877063577,-0.0008197263953192892,0.3308548146881588,0.36258112464089776,0.32947629887397656,0.7698880096055488,0.744847099383458,0.30132415517554445,0
F6,60.0,13.48,0.00037852311480127853,0.0003785215732631483,0.0037617785968623494,-0.0587834540842036,-0.0008165475025904973,0.33083683797981833,0.36255515462092275,0.32943236810899557,0.7698412187788143,0.7447878625197728,0.30155832600314697,0
F6,60.0,13.49,0.0003793429223136771,0.00037934138723592963,0.003845907756861292,-0.05890839666542158,-0.0008037409409836643,0.33082069360204513,0.36253086015247615,0.32939080558048517,0.7697948177941373,0.7447295194719891,0.30179071842001237,0
F6,60.0,13.5,0.00038015619489852807,0.00038015466634887913,0.003923358887925131,-0.05903037902632263,-0.0008067971585735842,0.33080637959657433,0.36250823501930723,0.32935161573820865,0.7697488031939831,0.7446720746863433,0.3020227615957685,0
F6,60.0,13.51,0.0003809628610012434,0.0003809613390458869,0.0039197602593735005,-0.05915002138984021,-0.0008061603305162903,0.3307938944091143,0.3624872174977403,0.32931485880392103,0.7697031293353807,0.7446155746653575,0.3022545130989745,0
F6,60.0,13.52,0.00038176284983564013,0.00038176133453931416,0.0038349797706886267,-0.059267941914624145,-0.0007972266102964555,0.3307832363549036,0.3624677455943155,0.3292805949616536,0.7696577506136613,0.7445600659573963,0.3024819271587438,0
F6,60.0,13.53,0.000382556091387682,0.0003825545828136652,0.0038705499288724595,-0.059383246502772824,-0.0007971934017502545,0.3307744028495162,0.36244990818634304,0.32924873329138654,0.7696127355014887,0.7445054809296102,0.3027026276462074,0
F6,60.0,13.54,0.00038334251641910675,0.00038334101462920663,0.0038960615975317343,-0.059496022199125365,-0.0008054898167645775,0.33076739183438675,0.3624336965132335,0.32921928056644717,0.769568078553061,0.7444518257863129,0.3029218252051241,0
F6,60.0,13.55,0.00038412205647091565,0.0003841205615255108,0.0037633768031536644,-0.05960746504194275,-0.0008147935913014507,0.3307622018068652,0.36241899088577595,0.3291923544096291,0.7695236904784457,0.7443991905894007,0.3031403861916261,0
F6,60.0,13.56,0.00038489464386685457,0.00038489315582489533,0.0038531996978533544,-0.05971591406184884,-0.0008043242694642877,0.33075882961951225,0.3624059565179863,0.3291677872783603,0.7694796976394318,0.7443474497184079,0.3033582151974528,0
F6,60.0,13.57,0.0003856602117167785,0.00038565873063579415,0.003923408496259848,-0.05982152996139706,-0.0008068409254312949,0.3307572729943633,0.36239457727787894,0.32914559278620614,0.7694360890621403,0.7442966147984276,0.3035721629640071,0
F6,60.0,13.58,0.0003864186939199939,0.0003864172198561009,0.003924228714566892,-0.05992484539925158,-0.0008058638096880628,0.3307575299401225,0.3623847998717906,0.3291258219003312,0.7693928256906591,0.7442467254662515,0.3037844675604495,0
F6,60.0,13.59,0.00038717002516838473,0.000387168558176385,0.0038353275912465213,-0.06002654267987467,-0.0007966306317034748,0.33075959839849844,0.36237655556632276,0.3291085406809557,0.7693498570206809,0.7441978328666311,0.30399249903642056,0
F6,60.0,13.6,0.00038791414094961325,0.0003879126810830136,0.0038639578705587773,-0.060125748693931835,-0.0007961457413210227,0.3307634753818395,0.36236993082558433,0.3290936598247916,0.7693072497935092,0.7441498707802167,0.30419667190623945,0
F6,60.0,13.61,0.00038865097755025037,0.00038864952486122634,0.0039366977944192486,-0.06022214461958436,-0.0008026079810868973,0.3307691581753038,0.3623649570802613,0.3290811450245931,0.7692650291399658,0.7441028145398506,0.3043980532257596,0
F6,60.0,13.62,0.0003893804720587052,0.0003893790265981233,0.003853050352027546,-0.06031691470532474,-0.0008052791980722935,0.33077664500183657,0.3623615158036583,0.3290711121647045,0.7692231066944174,0.7440567529577554,0.3045956170375226,0
F6,60.0,13.63,0.0003901025623681037,0.0003901011241855863,0.003856859410081198,-0.060409411277685565,-0.000802066336210632,0.33078593299931824,0.36235967108016054,0.3290634943749097,0.7691815322618092,0.7440116367477305,0.3047842008980933,0
F6,60.0,13.64,0.0003908171871791964,0.00039081575632308725,0.00392554846994859,-0.060499159035548755,-0.000806016963344416,0.3307970191481748,0.3623594698052901,0.3290582414455914,0.7691403428201936,0.7439674293985714,0.3049685676326238,0
F6,60.0,13.65,0.00039152428600310507,0.0003915228625204616,0.003919789775215208,-0.060586728482790175,-0.0008069143690103179,0.3308099011549044,0.3623608546401023,0.3290554077139794,0.7690994963919819,0.7439241731709445,0.3051433695124099,0
F6,60.0,13.66,0.0003922237991639072,0.00039222238310059596,0.0038353733038671064,-0.060672718845391826,-0.0007964775930763571,0.33082457654720726,0.36236376491379346,0.3290550503927419,0.7690589486743626,0.7438819127502558,0.3053136435074339,0
F6,60.0,13.67,0.00039291566780136415,0.0003929142592020509,0.003863847325416919,-0.06075629195151239,-0.0007959487116082834,0.33084104193118136,0.36236828329860005,0.3290570831395733,0.7690187637197283,0.7438405843126544,0.3054809479118761,0
F6,60.0,13.68,0.00039359983387341884,0.00039359843278155364,0.003926797837756933,-0.060837201121872964,-0.0008000835495682981,0.3308592942246315,0.3623744336996049,0.3290614783465132,0.7689789611066433,0.7438001684341576,0.3056457095010768,0
F6,60.0,13.69,0.0003942762401586182,0.00039427484661645594,0.0038422788916986383,-0.060916563471961505,-0.0008078219565446224,0.3308793311646223,0.36238210374945723,0.3290683447426144,0.768939457461416,0.7437607486270832,0.30580959236869276,0
F6,60.0,13.7,0.00039494483025843513,0.00039494344430708876,0.003898192725428997,-0.06099333458184447,-0.0007928042251310224,0.3309011492124888,0.3623913968396038,0.32907757526602543,0.7689003323266944,0.7437222455026684,0.3059728130913255,0
F6,60.0,13.71,0.00039560554859971204,0.0003956041702790928,0.003933938742536895,-0.06106767801682117,-0.0008044943729730622,0.3309247453138325,0.36240229579487776,0.3290891829598749,0.7688615744128222,0.7436846704896896,0.3061353007926966,0
F6,60.0,13.72,0.0003962583404367927,0.00039625696978561915,0.003921389155549674,-0.06113996719338294,-0.0008058476050595029,0.33095011676751007,0.3624147628229312,0.32910320200472926,0.7688231564338339,0.7436480508498657,0.30629726355738846,0
F6,60.0,13.73,0.00039690315185361805,0.00039690178890950203,0.003835593927137193,-0.06121076055618002,-0.0007972064045792257,0.3309772607506128,0.3624287410518254,0.3291196851197649,0.7687850372245785,0.7436124278899234,0.30645600629107567,0
F6,60.0,13.74,0.000397539929765899,0.00039753857456537283,0.0038648676781991463,-0.06127920356872807,-0.0007952640393157265,0.3310061734512291,0.3624443145077341,0.3291385438079093,0.7687472819679108,0.74357773638844,0.30661134751522856,0
F6,60.0,13.75,0.0003981686219231291,0.0003981672745016162,0.003930375182096744,-0.061345036422538524,-0.0008009338250019415,0.331036851373104,0.36246150809697153,0.3291597486280913,0.7687099111566971,0.7435439557047486,0.3067659160768624,0
F6,60.0,13.76,0.0003987891769104608,0.00039878783730227455,0.0038981257143614377,-0.06140900404718602,-0.0008005586943076278,0.3310692916914492,0.36248024644745613,0.32918337056499497,0.7686728694690103,0.7435111409870031,0.30691994359247116,0
F6,60.0,13.77,0.00039940154415051465,0.0003994002123889115,0.0038908736235306633,-0.06147092844273333,-0.0007964477293350499,0.3311034911672789,0.36250054643632285,0.32920938868290783,0.7686361710657694,0.7434792779438892,0.3070691541415117,0
F6,60.0,13.78,0.0004000056739051644,0.0004000043500224039,0.003897643388542099,-0.06153071473855748,-0.0007930009279914566,0.3311394461782446,0.3625224161265412,0.32923778990688746,0.768599824034719,0.743448358459948,0.30721333343875107,0
F6,60.0,13.79,0.0004006015172773578,0.00040060020130459076,0.003930413846981176,-0.06158817889273238,-0.0008039825498086392,0.33117715302418943,0.3625458725782306,0.32926855212923223,0.7685638429827345,0.7434183675756361,0.30735616077598793,0
F6,60.0,13.8,0.00040118902621264933,0.0004011877181799511,0.0038377298612647342,-0.06164427200693523,-0.000795850725042588,0.331216608830062,0.36257081970742006,0.32930176666125993,0.7685281568884145,0.7433893759414218,0.30749778848889203,0
F6,60.0,13.81,0.00040176815350074905,0.0004017668534371945,0.0038657516025247716,-0.06169809706339552,-0.0007958304348126003,0.3312578093910783,0.36259734550951656,0.3293373403209487,0.768492834125569,0.7433613148980929,0.30763854738958935,0
F6,60.0,13.82,0.000402338852777076,0.0004023375607107231,0.003932526013509183,-0.06174937532836905,-0.0008002599569228184,0.33130075082617394,0.36262547648942767,0.3293752413038976,0.7684578965316073,0.7433341621832176,0.3077786182772739,0
F6,60.0,13.83,0.0004029010785241337,0.00040289979448201096,0.0038929484940095093,-0.061798916124081726,-0.0007991219055312865,0.33134542997042155,0.36265513053227133,0.32941554649984517,0.768423283851957,0.7433079775842796,0.30791795566281477,0
F6,60.0,13.84,0.0004034547860728224,0.00040345351008094554,0.0038840702494606417,-0.061846498456947785,-0.0007912393202989868,0.3313918431183323,0.36268632830904673,0.3294582302549535,0.7683890133814623,0.7432827433582929,0.3080564938158625,0
F6,60.0,13.85,0.00040304702507753593,0.00040304575716096597,0.0038879803554926476,-0.06189203661056342,-0.0007964162802621174,0.33143998631319016,0.3627190767598865,0.3295032799116376,0.7683550923087672,0.743258451943042,0.30771153466934686,0
F6,60.0,13.86,0.00040235158063184546,0.0004023503208146259,0.0038866714417606463,-0.06193558019612638,-0.0007889445739607186,0.3314898556904542,0.36275336935856467,0.32955069631081146,0.7683215175522917,0.7432351057931443,0.30726304487128,0
F6,60.0,13.87,0.00040131422828930494,0.0004013129765944255,0.003836480822090951,-0.061977505598596494,-0.0007970502756163547,0.33154144748787195,0.3627891667937103,0.3296005128274676,0.7682882613523191,0.7432127320423738,0.30672018782874333,0
F6,60.0,13.88,0.0003999933493705171,0.0003999921058200018,0.0038666317317339037,-0.062017219641354204,-0.0007942052987278889,0.331594757312461,0.3628265265173268,0.3296526660652803,0.7682553690026773,0.7431912846852345,0.3060794184854471,0
F6,60.0,13.89,0.0003976588094649347,0.00039765757407992633,0.003932250572515297,-0.062054468241027505,-0.0008005265855922344,0.3316497809474641,0.36286547233488164,0.32970712619436293,0.7682228603758194,0.743170743130306,0.30523476021385637,0
F6,60.0,13.9,0.00039479563721490994,0.00039479441001560455,0.003894285635587954,-0.06209003991668177,-0.0007982454091579049,0.3317065148942608,0.36290592392449283,0.3297639675992823,0.7681906767361834,0.7431511653632249,0.304616375030393,0
F6,60.0,13.91,0.0003907031641080311,0.00039070194511368997,0.0038818430660392377,-0.062123752470749805,-0.0007895236823723815,0.3317649550843344,0.3629478977991003,0.32982316797020433,0.7681588323511487,0.7431325363900957,0.30434423191333027,0
F6,60.0,13.92,0.00038634767827770206,0.00038634646750666286,0.0038893532309036785,-0.06215546636762703,-0.0007968947434937367,0.33182509719884107,0.36299140607397645,0.32988470878896237,0.768127338383118,0.7431148443620834,0.3049984584451308,0
F6,60.0,13.93,0.00038223624164672053,0.00038223503911639754,0.003876279740241403,-0.06218534637731776,-0.0007928125038321163,0.33188693709941264,0.3630364304299065,0.32994860193905046,0.7680961830310189,0.7430981001834097,0.30585695107515004,0
F6,60.0,13.94,0.00037906990219315525,0.00037906870792001307,0.0038460343787014117,-0.06221353094021809,-0.0007929902121892058,0.3319504705729389,0.36308295511885996,0.330014856604554,0.768065356376683,0.7430823128559345,0.30667065941734467,0
F6,60.0,13.95,0.00037708627662252843,0.00037708509062213646,0.003866718100517372,-0.06223964785492769,-0.0007936380107759445,0.3320156930910156,0.36313101547480897,0.3300834309453602,0.7680348870274216,0.7430674528072319,0.3079093446977415,0
F6,60.0,13.96,0.0003761200606535686,0.00037611888294067705,0.003932411543071324,-0.06226337118280639,-0.0008000011941410627,0.33208260005703116,0.3631806422154593,0.3301542875262058,0.7680048002675426,0.7430534938031198,0.3093396304212715,0
F6,60.0,13.97,0.0003758449904478777,0.00037584382103638525,0.0038991612556705437,-0.06228545465601654,-0.0007972283109511817,0.3321511876407937,0.3632317582574253,0.33022749680269425,0.7679750399282649,0.743040490987987,0.3102829540704272,0
F6,60.0,13.98,0.00037592936607800965,0.0003759282049809708,0.00388047478700719,-0.06230579827316973,-0.0007891542422368612,0.33222145148332055,0.3632843715818836,0.33030304426697993,0.767945614010582,0.7430284353604695,0.3106327288984986,0
F6,60.0,13.99,0.00037610561563241907,0.000376104462862063,0.0038862521751413287,-0.06232422843479368,-0.0007950904453987265,0.3322933869298956,0.3633384974618703,0.3303809075808053,0.7679165360996834,0.7430173123615755,0.31077382153971944,0
F6,60.0,14.0,0.0003763438374557632,0.00037634269302349715,0.0038836133580263596,-0.06234081868106783,-0.0007957460653554674,0.3323669895019015,0.36339412659972964,0.33046108900769283,0.7678878012093975,0.7430071258163318,0.31095155044774186,0
F6,60.0,14.01,0.0003766027575511079,0.0003766016214674721,0.0038171421238026005,-0.062356057224322525,-0.0007889821243055156,0.3324422548888636,0.3634512080079865,0.33054363223478317,0.7678593730729554,0.7429979108315762,0.3109922821240167,0
F6,60.0,14.02,0.00037685371490245935,0.0003768525871771789,0.0038751774167778896,-0.062369019437771955,-0.00079193978727344,0.3325191778064567,0.3635098318474188,0.3306284397999073,0.7678313217828101,0.7429895960611144,0.3110319450012325,0
F6,60.0,14.03,0.000377096694923839,0.0003770955755658601,0.003933054850401191,-0.06237971899018985,-0.000798547278365993,0.3325977535847098,0.36356999476620677,0.33071550769344604,0.7678036469965309,0.742982180587383,0.3110703212780899,0
F6,60.0,14.04,0.0003773316837583746,0.0003773305727758665,0.003894080487369697,-0.06238889359634692,-0.0007980683799073215,0.33267797805551924,0.36363162099969837,0.330804904310867,0.7677762936660235,0.7429757181743541,0.31110559647176156,0
F6,60.0,14.05,0.00037755866827704195,0.0003775575656773661,0.0038805554555585804,-0.06239636146638178,-0.0007887331396134704,0.33275984651029333,0.3636947264798159,0.33089660656588793,0.7677492758738295,0.7429701934467067,0.31113772759487873,0
F6,60.0,14.06,0.0003777776360772984,0.000377776541867022,0.003888721991216268,-0.062401969897660614,-0.000803121561511805,0.33284335400079273,0.3637593241779166,0.3309905937638633,0.7677226055779269,0.7429655932184955,0.3111665912259127,0
F6,60.0,14.07,0.000377988575481802,0.00037798748966674984,0.003955475862682952,-0.06240529071831097,-0.0008147068853589641,0.3329284953440104,0.3638254546250086,0.3310868175722431,0.7676963155840151,0.7429618832577143,0.3111905250537064,0
F6,60.0,14.08,0.0003781914755368828,0.0003781903981221402,0.3793882459093626,-0.06168726394444968,-0.0060287698195319985,0.3330147540211158,0.3639650210603125,0.3311133671773935,0.7677246610746948,0.7429048069213935,0.31120978696814783,0
F6,60.0,14.09,0.0003783863258653995,0.0003783852569883655,0.6396502483979081,-0.060970349322760575,-0.0018194281366755015,0.33310263274626734,0.3641061006551778,0.3311421634858881,0.7677533741786771,0.742848630667344,0.3112246499759602,0
F6,60.0,14.1,0.00037857311681896243,0.0003785720567262379,0.6319218098079045,-0.06025531580579496,-0.0017749796098961018,0.3331921271009894,0.3642486120330903,0.33117327973525745,0.7677823963387176,0.7427934134675884,0.3112309080790163,0
F6,60.0,14.11,0.0003787518395961196,0.0003787507885019833,0.6171992659144487,-0.059542173351179895,-0.001681822384755202,0.33328323189600373,0.3643925492165263,0.3312067132249172,0.7678117255339795,0.7427391557220616,0.3112308866055658,0
F6,60.0,14.12,0.00037892248609299,0.0003789214441826604,0.6128288038399432,-0.05883092976813542,-0.0016966306414765418,0.3333759421142583,0.3645379065924717,0.33124246127557194,0.7678413598940411,0.7426858574964625,0.31122516954142226,0
F6,60.0,14.13,0.00037908504890040996,0.0003790840163327456,0.6262028978929667,-0.058121591566573594,-0.0017586572705629952,0.33347025261153135,0.3646846785732428,0.3312805208957483,0.7678712976750501,0.7426335188523236,0.3112084948960217,1
F6,60.0,14.14,0.0003792395213008516,0.0003792384982112098,0.6301665304762458,-0.05741416869199639,-0.0017925872974516096,0.3335661586586201,0.3648328597221299,0.33132088986435876,0.7684636821970146,0.7431257502150521,0.3111871036154496,1
F6,60.0,14.15,0.0003793858972665158,0.0003793848837688614,0.640723098255605,-0.05670866917899514,-0.0018409820745486035,0.33366365529395137,0.3649824444316853,0.3313635656068177,0.7690534741027617,0.7436160279377841,0.31116195527665974,1
F6,60.0,14.16,0.0003795241714543062,0.0003795231676439317,0.6392995474645274,-0.05600510258282981,-0.0018541994133124018,0.3337627372888072,0.3651334266309594,0.33140854539938175,0.7696407075668953,0.7441043896980813,0.3111325355024398,1
F6,60.0,14.17,0.00037965433920348577,0.0003796533451587488,0.6388660945378759,-0.05530347719199713,-0.0018042756944219997,0.3338633995593583,0.3652858005750063,0.3314558265195251,0.7702254007510938,0.7445908574936364,0.3110989344652731,1
F6,60.0,14.18,0.0003797763965236057,0.0003797754123078761,0.6212557804821385,-0.054603803026309405,-0.0017479218807451556,0.33396563699543635,0.3654395602890339,0.331505406401719,0.770807859076482,0.7450757311819638,0.3110590111253215,1
F6,60.0,14.19,0.0003798903401134174,0.0003798893657769703,0.6111625725957404,-0.05390608780201789,-0.0017350178896252916,0.33406944440385217,0.3655947000018871,0.3315572820933139,0.7713876271470468,0.7455585748381072,0.31101225283825146,1
F6,60.0,14.2,0.000379996167341191,0.0003799952029223689,0.6153745803596135,-0.053210337633778415,-0.0017494778047762013,0.3341748167533655,0.36575121418497547,0.33161145075651005,0.7719633008836664,0.7460380355535065,0.31096427449679587,1
F6,60.0,14.21,0.00038009387623853764,0.0003800929217648252,0.6272476348250031,-0.05251655965121799,-0.0017635213067261513,0.33428174884217404,0.36590909707129,0.33166790940021407,0.7725363710740585,0.7465155586209213,0.31091423143546265,1
F6,60.0,14.22,0.000380183465534488,0.00038018252102454226,0.6303130564645104,-0.05182476283866777,-0.0017867566401358066,0.33439023586104466,0.36606834308782593,0.33172665571225635,0.7731063971825441,0.7469907228409773,0.3108605149914616,1
F6,60.0,14.23,0.0003802649346019489,0.0003802640000665404,0.6444074857594895,-0.05113495404291635,-0.0018042419818086366,0.3345002728954258,0.3662289468564006,0.33178768694902494,0.7736764632206351,0.7474665120910832,0.31079844593577793,1
F6,60.0,14.24,0.0003803382834353156,0.00038033735887786407,0.6386014102724433,-0.05044714263368405,-0.0018484584734789753,0.3346118547232514,0.366390902357391,0.3318510003020114,0.7742412148109703,0.7479377575713309,0.3107340203914962,1
F6,60.0,14.25,0.000380403512678395,0.0003804025980959383,0.6257635812896946,-0.04976133695052387,-0.001823899002670977,0.3347249762461192,0.36655420387170096,0.3319165929414409,0.7748058322613726,0.7484094682144665,0.3106676994638788,1
F6,60.0,14.26,0.0003804606236649184,0.000380459719049406,0.6140580619706772,-0.049077544655508565,-0.001730635394026085,0.3348396325226313,0.3667188459548009,0.33198446211074173,0.7753653322129287,0.7488768343404419,0.31059725484674755,1
F6,60.0,14.27,0.0003805096183965578,0.00038050872373542445,0.6167912407245429,-0.04839577128284556,-0.0016931977368153806,0.3349558185323103,0.36688482322481214,0.33205460480696725,0.7759224077707346,0.7493424612667001,0.3105255545676173,1
F6,60.0,14.28,0.00038055049951307045,0.00038054961479011296,0.6195804904751215,-0.04771602411224235,-0.001710470306522316,0.33507352943304114,0.36705213034195994,0.3321270183757546,0.776477977557331,0.7498072401081275,0.3104524289449282,1
F6,60.0,14.29,0.00038058327028587873,0.0003805823954809627,0.6275090665557577,-0.04703830975624834,-0.0017575899285112752,0.3351927602548353,0.3672207618684196,0.33220169996725496,0.7770299606897125,0.7502691653028273,0.3103776760167618,1
F6,60.0,14.3,0.0003806079346216917,0.0003806070697122544,0.6384553808388329,-0.046362635156666554,-0.0018267615540462218,0.33531350617376504,0.3673907125181481,0.33227864690326625,0.7775788337812765,0.7507287013016706,0.3103011061438821,1
F6,60.0,14.31,0.0003806244971494378,0.00038062364211083886,0.6343078379585766,-0.045689008704836165,-0.0018857941499951722,0.3354357621440214,0.36756197661620255,0.33235785638342913,0.7781254783484084,0.7511867034397276,0.3102130811540173,1
F6,60.0,14.32,0.00038063296307470933,0.0003806321178795323,0.6359579454507515,-0.045017436753090445,-0.0018595516242298795,0.3355595231461075,0.36773454877740536,0.3324393253733261,0.778668423157686,0.751641755317555,0.31012202794065635,1
F6,60.0,14.33,0.0003806333381415523,0.00038063250276137,0.6278710340626685,-0.044347927018436484,-0.0017677698879046057,0.3356847841863171,0.36790842345553976,0.3325230510459258,0.7792079791326357,0.7520941613066287,0.3100300153472003,1
F6,60.0,14.34,0.00038062562873334067,0.00038062480313825114,0.6177254129226386,-0.04368048657705037,-0.0016716993663511285,0.33581154022515547,0.3680835950922781,0.3326090304747186,0.7797475287881962,0.7525471900759574,0.3099373871878856,1
F6,60.0,14.35,0.0003806098418118412,0.0003806090259705987,0.6125171984520217,-0.043015121530305955,-0.0016931721725150484,0.33593978622629905,0.36826005828601127,0.3326972605802907,0.7802856064772026,0.7529994303781486,0.30984264274123896,1
F6,60.0,14.36,0.00038058598496085156,0.00038058517884131254,0.6264625862196012,-0.042351835907785185,-0.0017527827059468839,0.3360695171370883,0.36843780781370894,0.33278773806475015,0.780819578475752,0.7534483439410017,0.30974507113261746,1
F6,60.0,14.37,0.00038055406639431384,0.00038055326996382587,0.6301449360676421,-0.04169063747312435,-0.001787205882475663,0.3362007282221281,0.36861683842311854,0.3328804603588694,0.7813499819007925,0.7538944533711202,0.30964689108003246,1
F6,60.0,14.38,0.00038051409500936445,0.00038051330823486983,0.6409481014637359,-0.041031531932723686,-0.0018218346940278584,0.3363334146164037,0.36879714487074744,0.33297542458420426,0.781877743884138,0.7543386570585419,0.30954806524698847,1
F6,60.0,14.39,0.0003802939288359011,0.0003802931516851927,0.6400194337705986,-0.04037452655211077,-0.0018415694251650507,0.3364675711586702,0.3689787214592986,0.33307262763483453,0.7824053841588022,0.7547833897543722,0.30937132700668357,1
F6,60.0,14.4,0.00037902558651074385,0.0003790248189510125,0.6401299924459305,-0.03971962735581869,-0.0017875382712337928,0.3366031928379833,0.36916156275060247,0.33317206647885117,0.7829318846431091,0.7552276725031022,0.3086936519345015,1
F6,60.0,14.41,0.0003765966480510024,0.00037659589004765675,0.6207269051222459,-0.03906684232770358,-0.001743782311628191,0.33674027454202177,0.36934566301862676,0.33327373813084266,0.7834507002863066,0.7556651960720147,0.30777285702256474,1
F6,60.0,14.42,0.00037262696488435783,0.0003726262164024548,0.611029929556511,-0.03841617672568404,-0.0017295129524917154,0.33687881113194934,0.36953101684259243,0.3333776392388119,0.7839678070151188,0.756101728773268,0.306370069159295,1
F6,60.0,14.43,0.00036797947261149524,0.0003679787336155159,0.6157043511266233,-0.037767634410297846,-0.0017398642696629053,0.3370187976771324,0.3697176191339032,0.3334837665786204,0.784476845510447,0.7565311408744556,0.3055845467021927,1
F6,60.0,14.44,0.0003617603654785025,0.00036175963593665616,0.6273365486533516,-0.037121220384503606,-0.0017529857645470991,0.3371602290223413,0.3699054644422718,0.33359211676897077,0.7849850699028242,0.7569604322759751,0.3045671849083765,1
F6,60.0,14.45,0.0003563217204824283,0.0003563210003628085,0.6302426469076491,-0.03647694139633989,-0.0017788390114248378,0.33730310039667616,0.37009454754441423,0.33370268705321393,0.7854942824797034,0.7573913440731709,0.30525320092468733,1
F6,60.0,14.46,0.00035236000914220877,0.0003523592983625547,0.6458833021234116,-0.035834801949473916,-0.0018124726141632143,0.3374474069050457,0.3702848633603969,0.3338154742486754,0.7859995945857002,0.7578191654633499,0.30700602417146605,1
F6,60.0,14.47,0.00034981655335375174,0.0003498158519483054,0.6381757487782287,-0.035194809477727074,-0.0018439646063392024,0.33759314341686647,0.37047640620007527,0.33393047523303254,0.7865057297792574,0.7582484543352743,0.3085997118126674,1
F6,60.0,14.48,0.0003482878721028118,0.00034828718004113843,0.6256128128173222,-0.03455696996146629,-0.0018198223626686666,0.3377403048538214,0.37066917065757293,0.33404768671223595,0.7870034273058955,0.7586702861555193,0.3092578466947634,1
F6,60.0,14.49,0.00034748644323318945,0.00034748576048545117,0.614830130272548,-0.03392128877602363,-0.0017191413200043346,0.3378888862369837,0.370863151496202,0.3341671054378004,0.7875061607602512,0.7590976531067862,0.3097312053640459,1
F6,60.0,14.5,0.0003470076660837859,0.0003470069926198418,0.6173696466252466,-0.03328776943549455,-0.0016686504543427022,0.3380388825569072,0.3710583436426933,0.3342887279224802,0.7880036690587068,0.7595206664062322,0.30971216646151956,1
F6,60.0,14.51,0.00034663727735450124,0.00034663661314594915,0.619462928796395,-0.032656417112810976,-0.001703761181250719,0.33819028904542664,0.3712547421218739,0.3344125511114086,0.7885039160775393,0.759947005352794,0.30965755073919626,1
F6,60.0,14.52,0.00034635223445600563,0.00034635157947282205,0.6282199667021182,-0.03202723608232966,-0.0017569044095347738,0.3383431007290199,0.37145234180090825,0.3345385716316464,0.7889888356164423,0.7603592613237574,0.30955842761765445,1
F6,60.0,14.53,0.00034607173578132073,0.00034607108999359324,0.6383855371311231,-0.03140023130807279,-0.0018219302284004897,0.3384973126796501,0.37165113759883606,0.3346667861501881,0.7894812449246391,0.7607794279332037,0.3093624674590424,1
F6,60.0,14.54,0.00034578459766319006,0.0003457839610414441,0.6349993322598009,-0.03077540888990471,-0.0018731800563711995,0.33865291985577683,0.37185112417104493,0.33479719132793967,0.7899709630078894,0.7611976962309678,0.3091659729452751,1
F6,60.0,14.55,0.00034549085010298275,0.00034549022261566955,0.6367120424312781,-0.030152773115043108,-0.0018481009153157202,0.338809917336246,0.3720522964856627,0.3349297837771433,0.7904483014030818,0.761604734348392,0.3089691710092279,1
F6,60.0,14.56,0.00034519052350264346,0.00034518990511891784,0.62937036886413,-0.02953232949222384,-0.0017440101585049367,0.3389683001333511,0.3722546493666145,0.3350645600873486,0.7909257559700411,0.7620125864986278,0.3087720714183025,1
F6,60.0,14.57,0.00034488364875679133,0.0003448830394470851,0.617490757072961,-0.02891408325872158,-0.0016675043482841884,0.3391280632227746,0.37245817754647265,0.3352015168424717,0.7914032465786304,0.762421178001666,0.3085744646909584,1
