fase,t,ged_L,ged_R,act_busc,coherencia_rel,geom_estado,frac_L,frac_R,eficiencia,lf_activa
Fase 3,11.28,0.0017726636119485613,0.001772662942808042,-0.05954234107965689,-0.010091047124398426,0.4200985734771176,0.784897629533439,0.8005624218748624,0.44553736134849425,0
Fase 3,11.290000000000001,0.001771294682175549,0.0017712940184995312,-0.059569190999998634,0.0026276829182009884,0.42015791357956433,0.7848677905622459,0.8006235427281034,0.44549898743351224,1
Fase 3,11.3,0.0017698830736805951,0.001769882415668482,-0.05959301474621065,0.00670708734531758,0.4202181669519502,0.78533883426192,0.800889414540762,0.44545541755561263,1
Fase 3,11.31,0.0017684289278566533,0.0017684282757067494,-0.05961679665431707,0.0068270932390922376,0.4202789501428129,0.7858569164270859,0.8011040925695353,0.4454080173367646,1
Fase 3,11.32,0.0017669323885334423,0.001766931742450856,-0.05966583016575172,-0.026777674636665433,0.420337276150244,0.786375649748743,0.8013148626547152,0.4453541077649443,1
Fase 3,11.33,0.0017653936019671247,0.0017653929621403138,-0.05969768885751875,-0.003983839199559941,0.4203971631589239,0.7864923580804744,0.8019230144611822,0.4452931628259825,1
Fase 3,11.34,0.001763812716806379,0.001763812083410388,-0.059722646377992794,0.005225451747325095,0.42045912856527873,0.7868800973201329,0.8022577183597697,0.44522801341197377,1
Fase 3,11.35,0.0017621898840750564,0.001762189257328174,-0.059753201724753846,-0.002185120351478918,0.42052094371810594,0.7873757341459711,0.8024800914815433,0.4451592439725229,1
Fase 3,11.36,0.001760525257214976,0.0017605246373046577,-0.05978553073005416,-0.004534923885094555,0.4205845277918591,0.7877809005125499,0.8027898642996184,0.44508622590523556,1
Fase 3,11.370000000000001,0.00175881899199676,0.001758818379123433,-0.05981559513318829,-0.0015130957691435862,0.42064675821253666,0.7881580469047009,0.8031226098342675,0.44500892758857286,1
Fase 3,11.38,0.00175707124654994,0.0017570706409021997,-0.059858189968302056,-0.01820367966052186,0.42071036389598837,0.7885698738075497,0.8034180891508845,0.4449262085926146,1
Fase 3,11.39,0.001755282181318142,0.0017552815830966728,-0.05988588623454638,0.0015928277906480507,0.4207754971639819,0.7887807205778924,0.8039127609736363,0.4448385228848185,1
Fase 3,11.4,0.0017534519590760387,0.0017534513684442441,-0.05992586294367913,-0.014750729679188387,0.42083813000816206,0.7892226100731964,0.8041688117382387,0.44474685212955345,1
Fase 3,11.41,0.001751580744854021,0.001751580162044019,-0.0599598487004675,-0.006815567990221037,0.42090202424251333,0.7894715641905807,0.8046153099498823,0.44465074339415867,1
Fase 3,11.42,0.001749668706025481,0.001749668131200654,-0.059981321964298506,0.00985391270789714,0.42097015603386445,0.789813175512787,0.8049621544487329,0.444548553007576,1
Fase 3,11.43,0.0017477160121609511,0.001747715445478552,-0.060007395174039135,0.003789775323783972,0.4210378673055684,0.7903510719095169,0.8051093953458724,0.44444172236332063,1
Fase 3,11.44,0.0017457228350750695,0.0017457222766678855,-0.060036000413661694,0.00045152610518875473,0.4211089613660725,0.7908186053156735,0.8053264598405746,0.44432908372709834,1
Fase 3,11.450000000000001,0.0017436893487908977,0.001743688798780832,-0.0600475119834587,0.023263206168747923,0.42117854738083876,0.7912437619754196,0.8055813799478069,0.4442104432179719,1
Fase 3,11.46,0.001741615729542393,0.0017416151880879451,-0.060059236910109726,0.023112784933450068,0.42125012740620915,0.7919380015376878,0.8055645672397859,0.44408665097668465,1
Fase 3,11.47,0.001739502155786226,0.001739501622990153,-0.06007688362403174,0.015349659034056606,0.4213212285735813,0.7926320960467217,0.8055424714783828,0.44395885456257367,1
Fase 3,11.48,0.001737348808086746,0.0017373482840888801,-0.060098048550048744,0.010751503016108659,0.4213891083382454,0.7932323484828141,0.8056144400580048,0.44382761537017035,1
Fase 3,11.49,0.0017351558692117106,0.001735155354158189,-0.06011861507425709,0.011618225126528664,0.4214584771471486,0.793772678722566,0.8057392617132062,0.44369295033106293,1
Fase 3,11.5,0.0017329235240824542,0.0017329230180674988,-0.06014859053594379,-0.0008546483055088437,0.42152887590995086,0.7943233508307526,0.8058538587769384,0.4435515526705816,0
Fase 3,11.51,0.0017306519596951928,0.0017306514628491762,-0.06019429327269049,-0.021815597433999058,0.4215981420701232,0.7944006370021587,0.8057838122901937,0.4434053416416325,1
Fase 3,11.52,0.0017283413651974359,0.0017283408776328812,-0.060231245799252375,-0.010246367096524428,0.4216686893060072,0.7945490363736631,0.8062920663519637,0.4432516256670609,1
Fase 3,11.53,0.0017259919318235283,0.0017259914536406373,-0.060246085714552366,0.019196503994367228,0.42174128346355494,0.794834580310121,0.8066592183378255,0.4430926526511002,1
Fase 3,11.540000000000001,0.0017236038528724174,0.0017236033841794036,-0.060298950996468814,-0.03139741104855803,0.42181045356541946,0.7954724815912532,0.8066706807069449,0.44292921357034515,1
Fase 3,11.55,0.0017211773237149866,0.0017211768645924302,-0.06033891264927588,-0.014341465056061755,0.42188139033101246,0.7955015717939994,0.8072870506086705,0.4427581215364421,1
Fase 3,11.56,0.0017187125417374468,0.0017187120922981507,-0.060369304277406444,-0.001645686898952056,0.42195376580361027,0.7957332582286226,0.8076962692098472,0.44258140254986134,1
Fase 3,11.57,0.0017162097063737633,0.0017162092667189666,-0.06039034615753808,0.010819229112530913,0.42202778024081056,0.7961160355638006,0.8079522026264342,0.44239940023562124,1
Fase 3,11.58,0.001713669019038387,0.0017136685892742303,-0.06042130972898646,-0.0023493201771056043,0.42210249248707365,0.7966467497339855,0.8080545992346304,0.44221238332826324,1
Fase 3,11.59,0.0017110906831232073,0.0017110902633800157,-0.060452587958595816,-0.0027756395262353724,0.4221776842325757,0.7970147592887351,0.8083149218463428,0.4420199615724711,1
Fase 3,11.6,0.0017084749039982788,0.0017084744944136894,-0.06048253662370384,-0.0010127854675087927,0.4222515015201706,0.7973789713480663,0.8085764609538223,0.4418220190088164,1
Fase 3,11.61,0.0017058218889816079,0.0017058214896421625,-0.060513635931583265,-0.0025489848103552562,0.4223244819494956,0.7977616866836958,0.8088183230304958,0.4416187261932776,1
Fase 3,11.620000000000001,0.001703131847264171,0.0017031314582795192,-0.06054204080528547,0.0010328791412723966,0.42240040584396993,0.7981245110446687,0.8090738950439519,0.44140978747390724,1
Fase 3,11.63,0.0017004049899609073,0.0017004046114428007,-0.060572048029096826,-0.0010972612184019512,0.42247652642201006,0.7985294786327974,0.8092861089691831,0.441197012516874,1
Fase 3,11.64,0.0016976415300712791,0.0016976411620861697,-0.06060082422705021,0.000538747910771775,0.42255227192112055,0.7989086169615927,0.8095166102428794,0.4409801133637119,1
Fase 3,11.65,0.0016948416824138425,0.0016948413250913522,-0.06063046649212461,-0.0006141155956964526,0.4226296412723569,0.7993040007764892,0.8097308349307896,0.44075657290583486,1
Fase 3,11.66,0.001692005663717984,0.001692005317185329,-0.06066017890608838,-0.000712531801789723,0.422706686522792,0.7996805921964683,0.8099547651931955,0.44052543226446644,1
Fase 3,11.67,0.00168913369253702,0.0016891333569222934,-0.0606889670265055,0.0005134928308155667,0.422783848312905,0.8000599942207077,0.8101758398844618,0.44028688487911205,1
Fase 3,11.68,0.0016862259892388542,0.0016862256646135425,-0.06072053782110742,-0.003197925401945109,0.42286456347361423,0.8004503255991555,0.8103844636695776,0.44004235350796805,1
Fase 3,11.69,0.001683282775932062,0.0016832824624051018,-0.06074849571079782,0.0015984284095975198,0.42293943553414437,0.8007906817707942,0.8106389036706317,0.4397937520986342,1
Fase 3,11.700000000000001,0.0016803042765311702,0.0016803039741885952,-0.06077991168209573,-0.0030100737586127185,0.4230204847675133,0.8011954951026298,0.8108292464597128,0.4395398318014368,1
Fase 3,11.71,0.0016772907166847538,0.0016772904256504326,-0.06080847304461684,0.0007741658259526243,0.4230966393835722,0.801537905326423,0.8110700918347812,0.43928034870643407,1
Fase 3,11.72,0.0016742423238155528,0.001674242044150745,-0.06084323409218373,-0.0074959592030114635,0.4231743293681275,0.8019262322792947,0.8112664238483992,0.43901488102331765,1
Fase 3,11.73,0.0016711593270018804,0.001671159058774947,-0.06087337119310865,-0.0013771992737952098,0.42324947749370323,0.8022109088589041,0.8115571052407432,0.4387431035461036,1
Fase 3,11.74,0.0016680419570284733,0.0016680417003923842,-0.06090586115032637,-0.004531108105789926,0.42333107551355026,0.802569891129643,0.811782743628599,0.4384666490898392,1
Fase 3,11.75,0.0016648904464432706,0.0016648902014974017,-0.060941362271860866,-0.008579652565964706,0.4234082546868245,0.8028913547236304,0.8120363461226916,0.4381868909388753,1
Fase 3,11.76,0.001661705029401878,0.0016617047962478237,-0.060951153249587775,0.02564545581122337,0.42348502071880284,0.803155021572403,0.812340564329795,0.43790317110422217,1
Fase 3,11.77,0.001658485941707252,0.0016584857204873925,-0.06095266496864565,0.03680059231225796,0.4235731757436772,0.8038374271879833,0.8122228332985947,0.43761444311449976,1
Fase 3,11.78,0.0016552334208357203,0.0016552332116622416,-0.06096389015185866,0.024020800848127286,0.42365344069708255,0.8046525146798951,0.8119703706268534,0.43731942105407073,1
Fase 3,11.790000000000001,0.0016519477058406767,0.0016519475088647402,-0.060985498298484375,0.010283312367424345,0.42373215764135475,0.8053063269370027,0.8118685796463648,0.4370202001668251,1
Fase 3,11.8,0.0016486290374040308,0.0016486288528057697,-0.061004934753279394,0.013215390673970078,0.4238147020908001,0.8058010022284499,0.8119293569184032,0.4367171653988415,0
Fase 3,11.81,0.00164527765780973,0.0016452774856281843,-0.061025172323138865,0.01219754128168648,0.4238973498615852,0.806030304143782,0.8116620351079268,0.4364081498103486,0
Fase 3,11.82,0.0016418938107570355,0.0016418936510182666,-0.061045241360347,0.012466507770928312,0.42398009690648236,0.8062464502378873,0.8114066932259179,0.4360936846682972,0
Fase 3,11.83,0.001638477741463299,0.0016384775941849933,-0.06106438229140421,0.013748655937447719,0.42406291948816566,0.806465008229724,0.8111477362616135,0.4357748730858975,0
Fase 3,11.84,0.001635029696648575,0.0016350295618410794,-0.06107963088718721,0.018988625588732124,0.42414584204575456,0.8066982333208168,0.8108728831975517,0.43545216747669413,0
Fase 3,11.85,0.0016315499245179615,0.001631549802185215,-0.06110826923262297,0.0012112625787562077,0.42422841228455893,0.806994107966897,0.8105341289744753,0.43512295975131576,0
Fase 3,11.86,0.0016280386747392394,0.001628038564880467,-0.06114810008498095,-0.013726823627079133,0.4243107481275184,0.8070733690300516,0.8104107284686213,0.4347887779254797,0
Fase 3,11.870000000000001,0.0016244961984302477,0.0016244961010431736,-0.06116010186043502,0.023287623260310645,0.42439376117727456,0.8069704458631914,0.810468256990525,0.4344499677551335,0
Fase 3,11.88,0.001620922748136503,0.0016209226632100593,-0.06117497706040681,0.019550555469640525,0.42447662780440404,0.8073155236950431,0.8100765401854737,0.4341058662523621,0
Fase 3,11.89,0.001617318577813186,0.0016173185053180985,-0.06118039038033424,0.03224089399117813,0.4245594553927644,0.8076142375095008,0.8097299355625094,0.4337526440854021,0
Fase 3,11.9,0.0016136839427847544,0.001613683882692547,-0.06118639529255654,0.03158959399399674,0.42464205054808424,0.8080658471826461,0.8092291688148009,0.43339224126572157,0
Fase 3,11.91,0.001610019099744549,0.0016100190520258136,-0.06122438778329026,-0.010927086459220199,0.4247246260058861,0.8085085229623167,0.8087360756388559,0.43302401838082333,0
Fase 3,11.92,0.0016063243067394866,0.001606324271364017,-0.061254808434266006,-0.0009127045519862648,0.42480720841953984,0.8084344973274669,0.808758444404855,0.4326472511988113,0
Fase 3,11.93,0.0016025998231449347,0.0016025998000816887,-0.061285374380106394,-0.0011385973327529874,0.4248897928471148,0.80848098007899,0.8086590721897856,0.4322670444655834,0
Fase 3,11.94,0.0015988459096341453,0.0015988458988620358,-0.06131252305554419,0.003383374932981451,0.42497235054287785,0.8085237849977223,0.8085621406908269,0.4318800392496191,0
Fase 3,11.950000000000001,0.0015950628281642429,0.0015950628296715794,-0.06134352059838788,-0.0017611591158516874,0.42505490494088993,0.808620514740928,0.8084100454751011,0.431484673830299,0
Fase 3,11.96,0.0015912508419566518,0.0015912508557379412,-0.06137349990833035,-0.0004431699538774844,0.42513741835371777,0.808653954882583,0.8083199989964029,0.4310838687263148,0
Fase 3,11.97,0.0015874102154759071,0.0015874102415307165,-0.061403160356686304,-5.213198921867149e-05,0.4252198768056602,0.8087025021390712,0.8082136003230064,0.4306753816505163,0
Fase 3,11.98,0.001583541214409229,0.0015835412527414408,-0.06143293844160491,-0.0002422013513397407,0.4253022651818189,0.8087549312748603,0.8081020684638254,0.43025536173557494,0
Fase 3,11.99,0.0015796441056469513,0.001579644156263778,-0.061462517986065,-1.2732018252187579e-05,0.4253845578241229,0.8088042113787365,0.8079924267746675,0.42982255923174,0
Fase 3,12.0,0.0015757191572624923,0.0015757192201747024,-0.061492305941518166,-0.00032578384796099044,0.42546673815573127,0.8088554471464137,0.8078795600822163,0.4293813745667416,0
Fase 3,12.01,0.0015717666384939,0.0015717667137142397,-0.0615221442929193,-0.00043079591178576683,0.42554878394223755,0.8089020785940172,0.8077700188307012,0.4289304729399259,0
Fase 3,12.02,0.0015677868197224356,0.0015677869072660475,-0.06155212865212739,-0.000664891405012102,0.4256306770666589,0.8089466464821602,0.8076612528856932,0.42847269986758824,0
Fase 3,12.030000000000001,0.0015637799724537772,0.0015637800723387694,-0.061583163616288183,-0.002107366419246999,0.425712418882201,0.8089876036964315,0.807554800698264,0.42800710549305354,0
Fase 3,12.040000000000001,0.0015597463692981284,0.0015597464815468838,-0.06161840107466282,-0.007760693623394204,0.42579405585254093,0.8090103168479138,0.807465291232961,0.427535444171397,0
Fase 3,12.05,0.0015556862839508812,0.0015556864085928906,-0.061649998057260624,-0.0029862685671701297,0.42587548967176336,0.8089637523820398,0.8074437581103237,0.4270563574154904,0
Fase 3,12.06,0.0015515999911748298,0.0015516001282406017,-0.06168079982374308,-0.001982617561050788,0.42595675506156894,0.8089743310536373,0.8073638050712076,0.4265719955572847,0
Fase 3,12.07,0.0015474877667771617,0.0015474879162969337,-0.06171140538509989,-0.0017736797028261812,0.42603785013081463,0.8089962875958613,0.8072711980134227,0.42607724154858045,0
Fase 3,12.08,0.0015433498875858389,0.0015433500496013094,-0.06174365952478417,-0.004024474386395128,0.42611882418321023,0.8090199376158581,0.8071756200233992,0.42556807429183374,0
Fase 3,12.09,0.001539186631436726,0.0015391868059924842,-0.06177205349996173,0.0010573217978595284,0.4261996016245609,0.8090154198473081,0.8071069493041767,0.4250480173155131,0
Fase 3,12.1,0.001534998277146511,0.0015349984642892467,-0.06180424824003411,-0.00405095944021631,0.42628036647342143,0.809071598251519,0.8069763487493253,0.4245189235396755,0
Fase 3,12.11,0.0015307851045004584,0.0015307853042605566,-0.06183315386796567,0.0002671731355105381,0.42636097006494933,0.8090649835818462,0.8069073385793337,0.4239800067262341,0
Fase 3,12.120000000000001,0.001526547394210694,0.001526547606615612,-0.06186220115017649,3.160439325609002e-05,0.42644147548118483,0.8091098380400907,0.8067856591148367,0.42342574712856235,0
Fase 3,12.13,0.001522285427908682,0.0015222856529832868,-0.06189484078962709,-0.004807131431762117,0.42652196125953395,0.8091509822088773,0.8066664920716546,0.42286291140034216,0
Fase 3,12.14,0.0015179994881256483,0.0015179997258927876,-0.06192686357590327,-0.00405898947358648,0.42660231807491994,0.8091326513728446,0.8066056044527992,0.42228532965185966,0
Fase 3,12.15,0.0015136898582715048,0.0015136901087545996,-0.061959326938047066,-0.004718071590822028,0.4266825559911803,0.8091225660549793,0.8065352715479235,0.4216919587296757,0
Fase 3,12.16,0.00150935682261916,0.0015093570858390906,-0.06199038534633755,-0.002920840794029272,0.42676261379602354,0.8091036903322529,0.8064725244756129,0.42107043404136524,0
Fase 3,12.17,0.0015050006662821163,0.0015050009422576767,-0.06202370872488672,-0.006008873413745434,0.4268425644190502,0.8091058054977152,0.8063875762945848,0.420430358808653,0
Fase 3,12.18,0.0015006216751937348,0.0015006219639422203,-0.06205667561702133,-0.005618235559961665,0.4269223296749203,0.8090697359879049,0.8063395958506999,0.4197614639584226,0
Fase 3,12.19,0.0014962201360887112,0.0014962204376238078,-0.062088580341727206,-0.00428580710065541,0.4270018772253338,0.8090376468883321,0.8062864140799259,0.419049608963081,0
Fase 3,12.200000000000001,0.0014917963364806288,0.001491796650814326,-0.06212104275694119,-0.005107558743227019,0.42708123678324184,0.8090209612793445,0.8062166035504812,0.41831376203514153,0
Fase 3,12.21,0.0014873505646443908,0.0014873508917885331,-0.06215301656858346,-0.004539450207583928,0.4271603757776553,0.8089935920716762,0.8061562495850827,0.4175531634631285,0
Fase 3,12.22,0.0014828831095971796,0.0014828834495630458,-0.062182771938254444,-0.0016630963292618103,0.42723924629994825,0.8089723869552112,0.8060885062272994,0.4167703811350936,0
Fase 3,12.23,0.0014783942610768655,0.0014783946138771863,-0.06221662848322479,-0.0071994765937734235,0.4273180218106302,0.8089853083134886,0.8059854161807082,0.4159526557003614,0
Fase 3,12.24,0.001473884309524821,0.0014738846751745419,-0.062248579222460576,-0.00475544806380365,0.4273965653675066,0.8089304590342715,0.8059488875380297,0.4151146060628727,0
Fase 3,12.25,0.0014693535460650708,0.001469353924579905,-0.06227962040198137,-0.003628518756597609,0.4274749282110204,0.8089044931497739,0.8058822882546679,0.41425618560582184,0
Fase 3,12.26,0.0014648022624847283,0.001464802653875911,-0.06230815675485263,-0.0003699435922260424,0.4275530735888144,0.8088914210602183,0.8058016338799424,0.41338904916157726,0
Fase 3,12.27,0.0014602307512049482,0.0014602311554842396,-0.0623371600350775,-0.0010583404139738214,0.4276310809177323,0.8089170255752106,0.8056811558874544,0.41251210250839576,0
Fase 3,12.280000000000001,0.0014556393052671287,0.0014556397224447925,-0.062366309118606134,-0.001323043313386364,0.42770893922605924,0.8089334727224171,0.8055686957320825,0.41162268336976104,0
Fase 3,12.290000000000001,0.0014510282183114852,0.0014510286483959871,-0.062394709218593636,-0.0003970396283454543,0.4277866158063087,0.8089458618951978,0.8054591597177555,0.41071982970791887,0
Fase 3,12.3,0.0014463977845559234,0.0014463982275559138,-0.062424446284997825,-0.002248651163369381,0.42786418120827113,0.8089685717842885,0.8053381732593607,0.40981189410510027,0
Fase 3,12.31,0.0014417482987797619,0.0014417487547039934,-0.06245260572211253,-0.00022445593785104458,0.4279415653529341,0.808967948710496,0.8052394013024299,0.4089004822271848,0
Fase 3,12.32,0.0014370800563016756,0.0014370805251603474,-0.062481726970078866,-0.0015770050565019828,0.4280188643047578,0.8089909209198964,0.8051159396027787,0.40798633569299697,0
Fase 3,12.33,0.001432393352960715,0.0014323938347652265,-0.06251037166918327,-0.0010195441522670937,0.42809602936048213,0.8089966285853631,0.8050086653286819,0.40706931403480656,0
Fase 3,12.34,0.0014276884850980703,0.0014276889798589252,-0.06253972612476288,-0.0020420215174350082,0.4281731039698314,0.8090082092995287,0.8048944479753408,0.4061488875763009,0
Fase 3,12.35,0.001422965749535105,0.0014229662572599637,-0.06256857469118304,-0.0014497823029736693,0.4282500494640977,0.8090065556756871,0.8047924036865893,0.40522310091051583,0
Fase 3,12.36,0.0014182254435523697,0.001418225964247408,-0.06259661388544357,-0.00045092171802405017,0.42832685466036763,0.8090112285364408,0.804682981962478,0.40429228256703226,0
Fase 3,12.370000000000001,0.0014134678648717847,0.001413468398541083,-0.06262463960447706,-0.0005092254045682277,0.4284035556400052,0.8090271590055923,0.8045612600117557,0.4033583185101702,0
Fase 3,12.38,0.00140869331163594,0.0014086938582831107,-0.06265203721080637,0.0002507081032934992,0.4284801340209492,0.8090415629244191,0.804440034294433,0.4024217055025879,0
Fase 3,12.39,0.0014039020823902496,0.0014039026420177797,-0.06267835800670568,0.0016117460911969739,0.42855655902200446,0.8090643599199325,0.8043093966906043,0.401480788596415,0
Fase 3,12.4,0.001399094476061562,0.0013990950486702245,-0.06270487079324971,0.0012869245524197131,0.42863286845476894,0.8091028426253357,0.8041620546184446,0.40053653349579765,0
Fase 3,12.41,0.001394270791937912,0.001394271377525845,-0.06273285668809792,-0.0007486516690772913,0.4287091097633629,0.8091366363087723,0.8040183806967791,0.3995858650200205,0
Fase 3,12.42,0.0013894313296504341,0.0013894319282114784,-0.06276155511502574,-0.0017813371859938336,0.42878524115412686,0.8091450745393691,0.8038990405070661,0.3986314188849972,0
Fase 3,12.43,0.0013845763891518037,0.0013845770006768883,-0.06279020093358612,-0.0018000135975031078,0.42886121687343715,0.8091403215943099,0.8037918677294483,0.3976751813914799,0
Fase 3,12.44,0.0013797062706985142,0.0013797068951738167,-0.06281949447889473,-0.002753550340548135,0.4289370561270979,0.8091346709984768,0.8036845666995113,0.39671700083749956,0
Fase 3,12.450000000000001,0.0013748212748308775,0.0013748219122370591,-0.06284952243141456,-0.003828444709252233,0.42901274905149067,0.8091168404238528,0.8035884167643724,0.3957569849730368,0
Fase 3,12.46,0.0013699217023535417,0.001369922352663719,-0.06287909336915404,-0.003321176364472999,0.42908822286139214,0.8090853859705982,0.8035048574777544,0.39479562074758306,0
Fase 3,12.47,0.0013650078543124605,0.0013650085174953014,-0.06290861101116163,-0.003350641477213423,0.4291634793860581,0.8090594624364078,0.8034147282336692,0.3938310376695279,0
Fase 3,12.48,0.001360080031977791,0.0013600807080003442,-0.06293719097012312,-0.002202058815841158,0.42923845861973275,0.8090325953740429,0.8033244979362907,0.39286467259947694,0
Fase 3,12.49,0.0013551385368248275,0.0013551392256524056,-0.06296501251899317,-0.0012877084257437905,0.42931315030949607,0.8090190444614208,0.803219901292426,0.3918970033127188,0
Fase 3,12.5,0.0013501836705163866,0.0013501843721096369,-0.06299295746970546,-0.0015454744068198593,0.4293875795107491,0.8090159902967012,0.8031037520071649,0.3909256606191739,0
Fase 3,12.51,0.0013452157348823456,0.0013452164491980134,-0.0630207464067346,-0.0014329423967594697,0.42946171565810665,0.8090092746114639,0.8029902022807076,0.38995122866626103,0
Fase 3,12.52,0.0013402350318997974,0.0013402357588914618,-0.06304822785931308,-0.0011188400248999674,0.42953553424898283,0.8090033879081271,0.802874756138521,0.3889738890694556,0
Fase 3,12.530000000000001,0.001335241863675182,0.0013352426032925138,-0.06307493439815665,-0.00018086988141725644,0.42960899753546417,0.8090007773653681,0.8027549612415937,0.38799394170360935,0
Fase 3,12.540000000000001,0.0013302365324243193,0.0013302372846150435,-0.06310199582576048,-0.0007455273082193702,0.42968215284478967,0.8090089981186538,0.8026232604213173,0.387012494881505,0
Fase 3,12.55,0.00132521934045418,0.0013252201051641042,-0.06312896141753,-0.0007129951709935664,0.42975495943231606,0.8090099005571142,0.8024978013916504,0.3860300833496423,0
Fase 3,12.56,0.001320190590145003,0.0013201913673180196,-0.06315648174799976,-0.0015486672242526777,0.42982743758382325,0.8090107088110841,0.8023713543177888,0.3850475091811316,0
Fase 3,12.57,0.0013151505839317148,0.0013151513735100524,-0.0631864399239353,-0.0049002860523135626,0.42989968074733204,0.8090009380943799,0.802254398823446,0.38406477291612523,0
Fase 3,12.58,0.001310099624285522,0.0013101004262106252,-0.06322205314487511,-0.012559310374772708,0.4299718623695841,0.8089501968149042,0.8021773220509743,0.3830812526773836,0
Fase 3,12.59,0.0013050380136960871,0.0013050388279119461,-0.06324812231742771,7.609107997994448e-06,0.4300431392738626,0.8088064643161802,0.8021921460867143,0.38209546157979196,0
Fase 3,12.6,0.0012999660546551969,0.001299966881110798,-0.06328134777057781,-0.009630334556568618,0.43011448417260195,0.8088141210843077,0.8020545009270716,0.38110858847726814,0
Fase 3,12.61,0.0012948840496413217,0.0012948848882933864,-0.06330412219811249,0.004158708289317533,0.4301849567759924,0.8087049146511551,0.8020326772223872,0.38012174416047423,0
Fase 3,12.620000000000001,0.0012897923011042601,0.0012897931518987926,-0.06333651149159619,-0.008738341339670583,0.430255689623666,0.8087618255986636,0.8018437368550709,0.3791342823954381,0
Fase 3,12.63,0.0012846911114258812,0.00128469197431116,-0.06336817887726892,-0.007918809188393208,0.4303261516767861,0.8086624548871522,0.8018100876456538,0.3781467353172715,0
Fase 3,12.64,0.001279580782914879,0.001279581657830416,-0.06339250400735358,0.0017310100463645646,0.4303959742098602,0.8085724991856414,0.8017660803905148,0.3771594572708513,0
Fase 3,12.65,0.0012744616177771389,0.0012744625046579314,-0.06341026275658057,0.010393950021059849,0.430465162543445,0.8085985586814469,0.8016051297990191,0.37617239336267344,0
Fase 3,12.66,0.001269333918101947,0.0012693348168820394,-0.06343542441108524,0.00047391567386169853,0.4305345711874898,0.808728646870757,0.8013392260270823,0.3751839376896134,0
Fase 3,12.67,0.0012641979858520962,0.001264198896457839,-0.06346556521227492,-0.006265169269073562,0.4306041168055444,0.8087383474875809,0.801192806392847,0.37419454886838155,0
Fase 3,12.68,0.0012590541228364636,0.0012590550451871262,-0.06347003222988773,0.027831518314056926,0.43067180173193464,0.8086661041675351,0.8011274606770079,0.37320346774595187,0
Fase 3,12.69,0.0012539026306907263,0.0012539035647041255,-0.06350899562811863,-0.01812796978017279,0.4307416567197073,0.8090048637116874,0.8006502558332009,0.37221198027962993,0
Fase 3,12.700000000000001,0.0012487438108748732,0.0012487447564562288,-0.06353533885191565,-0.0014973782930530718,0.43081053180127976,0.8087882338920981,0.8007276171069047,0.3712209273094867,0
Fase 3,12.71,0.001243577964636858,0.001243578921684249,-0.06354817878974672,0.01639337857134283,0.43087829938804423,0.8087718023191343,0.8006039670497043,0.3702297561149723,0
Fase 3,12.72,0.0012384053929980782,0.0012384063614088539,-0.06355380585755632,0.025986091459531496,0.4309452450197832,0.8089707197292497,0.8002641436488898,0.36923891962595956,0
Fase 3,12.73,0.0012332263967335696,0.0012332273764113174,-0.06355874867752448,0.026921537178465325,0.43101176517853146,0.8092847827757773,0.7998083383375398,0.36824827380579184,0
Fase 3,12.74,0.001228041276358778,0.0012280422672142823,-0.06358963914339966,-0.007648145175100578,0.431080199905188,0.8096094871389786,0.799341044554705,0.36725749328417406,0
Fase 3,12.75,0.0012228503321149583,0.0012228513340632279,-0.06362055561840813,-0.007830308716311437,0.4311483858954216,0.8095164643509742,0.7992906179648444,0.3662666741619783,0
Fase 3,12.76,0.0012176538639556845,0.0012176548769138207,-0.06364917193357678,-0.004912771832273864,0.43121610953427963,0.8094206471865569,0.7992421156226991,0.36527490775579663,0
Fase 3,12.77,0.0012124521715249604,0.0012124531954094662,-0.06367771703602643,-0.004953414903811828,0.4312835721565112,0.8093594211932607,0.7991581484936991,0.3642827644955801,0
Fase 3,12.780000000000001,0.001207245554137921,0.0012072465888629457,-0.06370145611111527,0.001317916903290455,0.43135036988682957,0.809297107285856,0.7990744112761621,0.36329113832953797,0
Fase 3,12.790000000000001,0.0012020343107617638,0.0012020353562418856,-0.06372750072956213,-0.0018621781593977436,0.43141708500624865,0.8093098322246836,0.79891478803107,0.36229964695669187,0
Fase 3,12.8,0.0011968187400039577,0.0011968197961500064,-0.06375263003675086,-0.0007646523513472619,0.4314834066159387,0.8092835844728931,0.7987932790188318,0.36130682774275297,0
Fase 3,12.81,0.0011915991400911206,0.0011916002068108765,-0.06377773321258906,-0.0008480419855685728,0.43154936846798875,0.8092699314041841,0.7986583011731764,0.360313747328188,0
Fase 3,12.82,0.0011863758088534804,0.0011863768860509167,-0.06380230540747006,-0.0002595715643704585,0.4316148802126146,0.8092546060877047,0.7985240982840044,0.3593215364581671,0
Fase 3,12.83,0.0011811490437065072,0.001181150131282203,-0.06383221086206314,-0.007487975251631381,0.4316804361772298,0.809245685471461,0.7983825692824075,0.3583299201799499,0
Fase 3,12.84,0.0011759191416337896,0.0011759202394881574,-0.0638526022807504,0.0050427888328509664,0.4317446562718702,0.809148923307853,0.7983279396248677,0.35733923031124715,0
Fase 3,12.85,0.0011706863991699735,0.0011706875072047846,-0.0638852188304942,-0.011349819213203454,0.43180951863964057,0.8092024796113075,0.7981220365371983,0.3563493337477788,0
