fase,angulo,t,ged_L,ged_R,fuerza_grad,signo_grad,act_busc,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F7,-60.0,12.54,0.0008096683399885267,0.0008097506766872265,0.121707621107155,0.0667491420693951,-0.015603032853510279,0.019661111795142728,0.1698277138473797,0.1766396473716411,0.44459488013451365,0.8459895205949811,0.7212667823677962,0.45407656257545886,1
F7,-60.0,12.55,0.0008094686855825146,0.0008095511864818029,0.06228911288928936,-0.01592019858236545,-0.01552042447973162,-0.0035220570073063976,0.18213715585609563,0.18085866388520067,0.4445805969225687,0.8461959182856299,0.7209849294232624,0.45402323804779104,1
F7,-60.0,12.56,0.0008092703426564625,0.0008093530061553534,0.02507715490526902,0.002369850823793974,-0.01543386086595716,0.0006506612791354053,0.18883900881752574,0.18908490927755442,0.4445273815193363,0.8461099708650771,0.7210049199549212,0.45396552156653003,1
F7,-60.0,12.57,0.0008090733366423797,0.0008091561608189459,0.00923349937153315,-0.005148778051607021,-0.015349157679398984,-0.001239026903709888,0.18760319044214352,0.18713887494105802,0.44453200109647617,0.8461061183137767,0.7209418460886828,0.4539120883884872,1
F7,-60.0,12.58,0.0008088776873822881,0.0008089606702453343,0.0012245790664404269,-0.000506957825069725,-0.015263578843621006,-3.4020308407016494e-05,0.179466400164146,0.17945418957498604,0.44451465667455353,0.8460844079969136,0.7209586000834369,0.4538563533691645,1
F7,-60.0,12.59,0.000808683417762816,0.0008087665572570977,0.0144141879576682,0.008281862511460902,-0.015176195476925836,0.0021512393148701713,0.19153503932607338,0.19236089134516715,0.4444771610735596,0.8460590500985636,0.7209128474970014,0.4538037120443388,1
F7,-60.0,12.6,0.0008084905502985383,0.0008085738443615041,0.03351606543939036,-0.002165993784848572,-0.015091341337094666,-0.0005162596011180646,0.1977911097510846,0.19758699200992702,0.4444594310361501,0.8460485955086589,0.7208407738306156,0.4537507442284987,1
F7,-60.0,12.61,0.0008082990981242644,0.0008083825445799256,0.00305126297606931,-0.0008331828010194019,-0.015006364786264326,-0.00019241807385943102,0.195860976672241,0.19578561678907433,0.4444735052529715,0.8459641945736975,0.7208319057967183,0.45370373883232035,1
F7,-60.0,12.62,0.0008081090711179214,0.0008081926680198098,0.006292806473517192,0.003504258040120663,-0.01492059280337471,0.0007741810991963818,0.2003152396881171,0.20062564053956194,0.4444771232767831,0.8459362362363817,0.7207446329410826,0.453667187038812,1
F7,-60.0,12.63,0.0008079204939378113,0.0008080042393004499,0.010726781841718526,0.0016038707956745253,-0.014835432913318292,0.00026303074444886495,0.20161984489436913,0.20172593723573942,0.44443860653708694,0.845932114476663,0.7207565411994712,0.4536271276439537,1
F7,-60.0,12.64,0.0008077333872269246,0.0008078172790717604,0.022587768047946266,0.005461231162620856,-0.01474959155252975,0.0011826426221142423,0.20204572724916714,0.20252418887571988,0.4444211033211438,0.8459100163887007,0.7207568425829468,0.45358140856068374,1
