ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
92,202.085,113.0,1,250.0,1,0,0,0,0,1,1023,0,410,51,-3,199,287,1,8017.0,0.877,1,0.4667,0,-100,0.233,0,13.417,82,1.182,113.0,73.0,73.0,0.5138,0.4385,0.0,0.1667,-0.00916,0.04,0.0,0.0,0.0,0.0267,0.4,,,
93,204.709,111.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,-5,199,306,1,8017.0,0.877,1,1.9867,0,-100,0.993,0,32.037,88,0.618,56.0,16.0,16.0,0.5138,0.4385,0.0,0.1667,-0.00897,0.02,0.0,0.0,1.28,0.0533,0.6333,,,
94,206.934,53.0,1,250.0,1,0,0,0,0,1,1023,0,154,45,-4,200,327,1,8004.0,0.8713,1,3.8533,0,-100,1.0,0,32.2,75,1.1,48.0,8.0,8.0,0.5363,0.4356,0.0,0.1333,0.01369,0.58,0.0,0.0,2.56,0.0133,0.7,,,
95,209.333,47.0,1,250.0,1,0,0,0,0,1,1023,0,410,47,-4,198,343,1,7976.0,0.8591,1,1.9,0,-100,0.95,0,30.975,79,0.592,47.0,7.0,7.0,0.5461,0.4295,0.0,0.1167,0.02327,0.06,0.0,0.0,1.28,0.0267,0.5333,,,
96,211.29,46.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-2,199,354,1,7962.0,0.853,1,0.4233,0,-100,0.212,0,12.885,83,1.166,44.0,4.0,4.0,0.5802,0.4265,0.0,0.0667,0.0569,0.01,0.0,0.0,0.0,0.0467,0.3667,,,
97,213.81,43.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,1,200,6,1,7990.0,0.8652,1,0.4567,0,-100,0.228,0,13.295,77,0.588,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.01243,0.03,0.0,0.0,0.0,0.0267,0.4,,,
98,215.734,44.0,1,250.0,1,0,0,0,0,1,1023,0,666,43,2,199,9,1,7990.0,0.8652,1,1.4033,0,-100,0.702,0,24.89,76,0.474,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.01218,0.01,0.0,0.0,1.28,0.0133,0.1,,,
99,217.893,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,3,199,14,1,7976.0,0.8591,1,2.2967,0,-100,1.0,0,32.2,86,1.126,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.01284,2.11,0.0,0.0,0.0,0.02,0.1667,,,
100,220.508,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,0,199,34,1,7990.0,0.8652,1,0.6867,0,-100,0.343,0,16.112,80,0.546,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.01168,0.0,0.0,0.0,0.0,0.02,0.6667,,,
101,222.308,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,42,1,199,43,1,7990.0,0.8652,1,1.6067,0,-100,0.803,0,27.382,82,0.775,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.01144,0.0,0.0,0.0,1.28,0.0267,0.3,,,
102,224.433,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,3,199,51,1,7962.0,0.853,1,1.5867,0,-100,0.793,0,27.137,75,0.812,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.01303,0.0,0.0,0.0,1.28,0.04,0.2667,,,
103,226.733,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-2,199,58,1,7990.0,0.8652,1,1.5667,0,-100,0.783,0,26.892,75,1.082,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.01095,0.0,0.0,0.0,1.28,0.0533,0.2333,,,
104,229.209,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,-5,199,63,1,7948.0,0.847,1,1.4867,0,-100,0.743,0,25.912,81,0.907,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.01344,0.0,0.0,0.0,1.28,0.04,0.1667,,,
105,231.509,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,45,-2,199,68,1,7990.0,0.8652,1,1.4733,0,-100,0.737,0,25.748,85,0.444,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.01047,0.0,0.0,0.0,1.28,0.0267,0.1667,,,
106,233.429,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,40,-2,199,72,1,7948.0,0.847,1,0.1667,0,100,0.083,0,9.742,78,0.84,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.01296,0.0,0.0,0.0,0.0,0.0333,0.1333,,,
107,235.858,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,44,-6,199,57,1,8004.0,0.8713,1,1.8333,0,100,0.917,0,30.158,86,1.11,255.0,215.0,215.0,0.5129,0.4356,0.0,0.1667,-0.00909,0.0,0.0,0.0,1.28,0.0533,0.5,,,
108,238.557,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,43,-6,199,49,1,7934.0,0.8409,1,1.5533,0,100,0.777,0,26.728,87,0.651,255.0,215.0,215.0,0.5084,0.4204,0.0,0.1667,-0.01343,0.0,0.0,0.0,1.28,0.0067,0.2667,,,
109,240.583,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-5,199,43,1,7990.0,0.8652,1,1.4933,0,100,0.747,0,25.993,87,1.154,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.00955,0.0,0.0,0.0,1.28,0.0133,0.2,,,
110,243.132,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-9,199,34,1,7976.0,0.8591,1,1.62,0,100,0.81,0,27.545,79,0.851,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.01026,0.0,0.0,0.0,1.28,0.04,0.3,,,
111,245.409,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-6,199,30,1,7948.0,0.847,1,0.16,0,100,0.08,0,9.66,80,0.833,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.01186,0.0,0.0,0.0,0.0,0.0267,0.1333,,,
112,247.557,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-9,200,25,1,7976.0,0.8591,1,0.1933,0,100,0.097,0,10.068,90,0.587,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.00982,0.0,0.0,0.0,0.0,0.0267,0.1667,,,
113,249.458,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,42,-11,196,19,1,7907.0,0.8291,1,2.8067,0,100,1.0,0,32.2,90,0.749,36.0,4.0,4.0,0.5767,0.4145,0.0,0.0667,0.05591,0.0,0.0,0.0,2.56,0.0467,0.2,,,
114,251.552,34.0,1,250.0,1,0,0,0,0,1,1023,0,922,46,-13,203,3,1,7962.0,0.853,1,2.83,0,100,1.0,0,32.2,86,0.646,31.0,9.0,9.0,0.5219,0.4265,0.0,0.15,2e-05,2.21,0.0,0.0,0.0,0.0867,0.5333,,,
115,253.71,30.0,1,250.0,1,0,0,0,0,1,1023,0,410,40,-7,200,338,1,7976.0,0.8591,1,3.5333,0,100,1.0,0,32.2,76,0.615,30.0,10.0,10.0,0.5111,0.4295,0.0,0.1667,-0.01074,0.04,0.0,0.0,2.56,0.1,0.8333,,,
116,255.756,30.0,1,250.0,1,0,0,0,0,1,1023,0,666,41,-11,200,333,1,7962.0,0.853,1,1.48,0,100,0.74,0,25.83,80,0.919,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.01144,0.0,0.0,0.0,1.28,0.0333,0.1667,,,
117,258.109,31.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-11,199,315,1,7990.0,0.8652,1,1.9167,0,100,0.958,0,31.18,77,0.404,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.00939,0.01,0.0,0.0,1.28,0.0267,0.6,,,
118,260.107,31.0,1,250.0,1,0,0,0,0,1,1023,0,666,40,-8,199,311,1,7976.0,0.8591,1,1.46,0,100,0.73,0,25.585,75,0.919,84.0,44.0,44.0,0.5111,0.4295,0.0,0.1667,-0.01011,0.0,0.0,0.0,1.28,0.0467,0.1333,,,
119,262.256,32.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-10,199,306,1,7976.0,0.8591,1,0.2033,0,100,0.102,0,10.19,87,0.551,83.0,43.0,43.0,0.5111,0.4295,0.0,0.1667,-0.00991,0.01,0.0,0.0,0.0,0.0267,0.1667,,,
120,264.181,81.0,1,250.0,1,0,0,0,0,1,1023,0,410,47,-16,200,294,1,7921.0,0.8352,1,2.25,0,100,1.0,0,32.2,82,0.954,91.0,51.0,51.0,0.5076,0.4176,0.0,0.1667,-0.01327,0.49,0.0,0.0,1.28,0.08,0.4,,,
121,266.731,90.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-14,199,278,1,7990.0,0.8652,1,1.9567,0,100,0.978,0,31.67,89,0.725,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.00854,0.09,0.0,0.0,1.28,0.0533,0.5333,,,
122,268.898,79.0,1,250.0,1,0,0,0,0,1,1023,0,922,43,-10,199,263,1,7962.0,0.853,1,1.9233,0,100,0.962,0,31.26,90,0.792,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.01018,0.11,0.0,0.0,1.28,0.0333,0.5,,,
123,271.156,93.0,1,250.0,1,0,0,0,0,1,1023,0,410,41,-12,199,231,1,7948.0,0.847,1,3.7933,0,100,1.0,0,32.2,84,0.517,92.0,52.0,52.0,0.5093,0.4235,0.0,0.1667,-0.01087,0.14,0.0,0.0,2.56,0.0267,1.0667,,,
124,273.233,91.0,1,250.0,1,0,0,0,0,1,1023,0,410,41,-15,203,216,1,7976.0,0.8591,1,0.5667,0,100,0.283,0,14.642,87,0.882,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.00885,0.02,0.0,0.0,0.0,0.0467,0.5,,,
125,275.53,87.0,1,250.0,1,0,0,0,0,1,1023,0,154,42,-12,199,202,1,7990.0,0.8652,1,1.84,0,100,0.92,0,30.24,81,0.613,255.0,215.0,215.0,0.512,0.4326,0.0,0.1667,-0.00777,0.04,0.0,0.0,1.28,0.0533,0.4667,,,
126,277.681,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,41,-10,199,197,1,7962.0,0.853,1,1.8667,0,100,0.933,0,30.567,90,0.621,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.00943,1.68,0.0,0.0,0.0,0.02,0.1667,,,
127,279.656,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,41,-9,199,191,1,7962.0,0.853,1,2.7667,0,100,1.0,0,32.2,84,0.874,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.00924,0.0,0.0,0.0,2.56,0.0067,0.2,,,
128,281.991,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,39,-14,200,185,1,7948.0,0.847,1,1.5333,0,100,0.767,0,26.483,87,0.607,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00995,0.0,0.0,0.0,1.28,0.0533,0.2,,,
129,283.98,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,38,-8,199,180,1,7921.0,0.8352,1,0.22,0,100,0.11,0,10.395,90,0.431,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.0115,0.0,0.0,0.0,0.0,0.0533,0.1667,,,
130,285.855,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,39,-13,200,176,1,7934.0,0.8409,1,1.46,0,100,0.73,0,25.585,76,1.121,255.0,215.0,215.0,0.5084,0.4204,0.0,0.1667,-0.01043,0.0,0.0,0.0,1.28,0.0467,0.1333,,,
131,288.457,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,38,-9,200,166,1,7976.0,0.8591,1,1.6467,0,100,0.823,0,27.872,89,0.92,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.00751,0.0,0.0,0.0,1.28,0.0333,0.3333,,,
132,290.866,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,36,-13,200,158,1,7921.0,0.8352,1,0.3067,0,100,0.153,0,11.457,75,0.785,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.01092,0.0,0.0,0.0,0.0,0.04,0.2667,,,
133,293.104,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,39,-13,200,153,1,7948.0,0.847,1,1.4667,0,100,0.733,0,25.667,85,0.927,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00894,0.0,0.0,0.0,1.28,0.02,0.1667,,,
134,295.507,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-9,199,148,1,7948.0,0.847,1,1.5133,0,100,0.757,0,26.238,88,0.444,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00876,0.0,0.0,0.0,1.28,0.0667,0.1667,,,
135,297.455,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,42,-10,199,147,1,7907.0,0.8291,1,0.0533,0,100,0.027,1,8.353,86,0.424,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.01125,0.0,0.0,0.0,0.0,0.02,0.0333,,,
136,299.18,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,41,-13,200,141,1,7976.0,0.8591,1,0.2333,0,100,0.117,0,10.558,86,0.766,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.00656,0.0,0.0,0.0,0.0,0.0333,0.2,,,
137,301.304,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,43,-13,199,136,1,7948.0,0.847,1,2.7467,0,100,1.0,0,32.2,88,1.102,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00823,0.0,0.0,0.0,2.56,0.02,0.1667,,,
138,303.854,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,40,-11,199,126,1,7934.0,0.8409,1,2.9267,0,100,1.0,0,32.2,84,1.053,255.0,215.0,215.0,0.5084,0.4204,0.0,0.1667,-0.00897,0.0,0.0,0.0,2.56,0.0333,0.3333,,,
139,306.279,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-10,203,118,1,7907.0,0.8291,1,1.5933,0,100,0.797,0,27.218,76,0.875,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.01055,0.0,0.0,0.0,1.28,0.0467,0.2667,,,
140,308.679,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-14,199,114,1,7934.0,0.8409,1,1.4733,0,100,0.737,0,25.748,80,0.48,255.0,215.0,215.0,0.5084,0.4204,0.0,0.1667,-0.00858,0.0,0.0,0.0,1.28,0.06,0.1333,,,
141,310.678,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-11,199,112,1,7976.0,0.8591,1,1.3733,0,100,0.687,0,24.523,86,0.773,255.0,215.0,215.0,0.5111,0.4295,0.0,0.1667,-0.00571,0.0,0.0,0.0,1.28,0.0267,0.0667,,,
142,313.056,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-12,199,111,1,7962.0,0.853,1,0.04,0,-25,0.02,1,8.19,89,0.549,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.0065,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
143,315.159,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,45,-15,200,127,1,7934.0,0.8409,1,1.86,0,-25,0.93,0,30.485,85,1.052,255.0,215.0,215.0,0.5084,0.4204,0.0,0.1667,-0.00817,0.0,0.0,0.0,1.28,0.0467,0.5333,,,
144,317.878,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,42,-1,200,141,1,7907.0,0.8291,1,0.58,0,-25,0.29,0,14.805,78,0.45,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.00976,0.0,0.0,0.0,0.0,0.1133,0.4667,,,
145,319.806,84.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,-11,199,145,1,7962.0,0.853,1,3.2167,0,-25,1.0,0,32.2,85,1.078,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.00601,1.71,0.0,0.0,1.28,0.0933,0.1333,,,
146,322.411,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-11,199,155,1,7921.0,0.8352,1,2.0633,0,-25,1.0,0,32.2,87,0.516,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.00854,1.71,0.0,0.0,0.0,0.02,0.3333,,,
147,324.352,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,46,-11,199,158,1,7948.0,0.847,1,2.6867,0,-25,1.0,0,32.2,76,1.074,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00661,0.0,0.0,0.0,2.56,0.0267,0.1,,,
148,326.852,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,-9,200,164,1,7948.0,0.847,1,2.7867,0,-25,1.0,0,32.2,77,0.662,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00648,0.0,0.0,0.0,2.56,0.0267,0.2,,,
149,328.928,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,45,-12,199,166,1,7962.0,0.853,1,2.6533,0,-25,1.0,0,32.2,90,0.413,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.00546,0.0,0.0,0.0,2.56,0.0267,0.0667,,,
150,330.777,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-11,201,168,1,7907.0,0.8291,1,2.6667,0,-25,1.0,0,32.2,78,0.74,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.0089,0.0,0.0,0.0,2.56,0.04,0.0667,,,
151,332.978,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-8,199,171,1,7962.0,0.853,1,0.1333,0,-25,0.067,1,9.333,88,0.926,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.00517,0.0,0.0,0.0,0.0,0.0333,0.1,,,
152,335.404,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,43,-1,198,175,1,7962.0,0.853,1,0.1933,0,-25,0.097,0,10.068,90,0.444,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.00507,0.0,0.0,0.0,0.0,0.06,0.1333,,,
153,337.201,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,42,-5,200,178,1,7948.0,0.847,1,1.4267,0,-25,0.713,0,25.177,77,0.614,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00586,0.0,0.0,0.0,1.28,0.0467,0.1,,,
154,339.154,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,0,198,180,1,7948.0,0.847,1,1.42,0,-25,0.71,0,25.095,86,0.585,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.00574,0.0,0.0,0.0,1.28,0.0733,0.0667,,,
155,341.119,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-8,199,181,1,7907.0,0.8291,1,1.3933,0,-25,0.697,0,24.768,90,1.09,68.0,28.0,28.0,0.5067,0.4145,0.0,0.1667,-0.00829,0.0,0.0,0.0,1.28,0.08,0.0333,,,
156,343.695,66.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-11,199,186,1,7934.0,0.8409,1,2.0833,0,-25,1.0,0,32.2,79,0.731,60.0,20.0,20.0,0.5084,0.4204,0.0,0.1667,-0.00637,1.89,0.0,0.0,0.0,0.0267,0.1667,,,
157,345.951,58.0,1,250.0,1,0,0,0,0,1,1023,0,410,45,-8,199,193,1,7934.0,0.8409,1,0.34,0,-25,0.17,0,11.865,90,0.502,57.0,17.0,17.0,0.5084,0.4204,0.0,0.1667,-0.00624,0.08,0.0,0.0,0.0,0.0267,0.2333,,,
158,347.976,54.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,-9,198,198,1,7962.0,0.853,1,1.5067,0,-25,0.753,0,26.157,78,0.437,50.0,10.0,10.0,0.5102,0.4265,0.0,0.1667,-0.00432,0.04,0.0,0.0,1.28,0.02,0.1667,,,
159,349.956,49.0,1,250.0,1,0,0,0,0,1,1023,0,666,40,-6,199,200,1,7948.0,0.847,1,0.1833,0,-25,0.092,0,9.945,80,0.848,47.0,7.0,7.0,0.5443,0.4235,0.0,0.1167,0.02988,0.05,0.0,0.0,0.0,0.0667,0.0667,,,
160,352.276,47.0,1,250.0,1,0,0,0,0,1,1023,0,410,45,-4,199,202,1,7948.0,0.847,1,1.4133,0,-25,0.707,0,25.013,78,0.714,45.0,5.0,5.0,0.5677,0.4235,0.0,0.0833,0.05261,0.02,0.0,0.0,1.28,0.0467,0.0667,,,
161,354.431,44.0,1,250.0,1,0,0,0,0,1,1023,0,410,46,-7,199,203,1,7921.0,0.8352,1,0.09,0,-25,0.045,1,8.802,77,0.703,42.0,2.0,2.0,0.6009,0.4176,0.0,0.0333,0.08481,0.03,0.0,0.0,0.0,0.0267,0.0333,,,
162,356.584,41.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-7,199,206,1,7934.0,0.8409,1,0.15,0,-25,0.075,2,9.537,80,0.958,36.0,4.0,4.0,0.5784,0.4204,0.0,0.0667,0.06063,0.03,0.0,0.0,0.0,0.02,0.1,,,
163,358.975,36.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-2,199,211,1,7948.0,0.847,1,0.2567,0,-25,0.128,0,10.845,83,0.756,32.0,8.0,8.0,0.5327,0.4235,0.0,0.1333,0.01365,0.05,0.0,0.0,0.0,0.04,0.1667,,,
164,361.35,31.0,1,250.0,1,0,0,0,0,1,1023,0,154,43,-3,196,214,1,7948.0,0.847,1,1.4633,0,-25,0.732,0,25.625,75,0.678,28.0,12.0,12.0,0.5093,0.4235,0.0,0.1667,-0.00995,0.05,0.0,0.0,1.28,0.0333,0.1,,,
165,363.351,28.0,1,250.0,1,0,0,0,0,1,1023,0,410,45,-7,199,217,1,7921.0,0.8352,1,1.47,0,-25,0.735,0,25.707,79,0.559,26.0,14.0,14.0,0.5076,0.4176,0.0,0.1667,-0.01151,0.03,0.0,0.0,1.28,0.06,0.1,,,
166,365.225,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,42,-5,199,220,1,7907.0,0.8291,1,1.4333,0,-25,0.717,0,25.258,84,0.888,23.0,17.0,17.0,0.5067,0.4145,0.0,0.1667,-0.01219,0.02,0.0,0.0,1.28,0.0333,0.1,,,
167,367.676,23.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,-6,198,227,1,7921.0,0.8352,1,0.3033,1,,,,,,,,,,0.6048,0.4176,0.0,0.0278,0.08615,0.03,0.0,0.0,0.0,0.04,0.2333,0.167,obstaculo_frontal,1
168,369.767,22.0,1,250.0,1,0,0,0,0,1,1023,0,154,44,-3,199,227,1,7962.0,0.853,1,2.61,1,,,,,,,,,,0.588,0.4265,0.0,0.0555,0.06771,0.01,0.0,0.0,2.56,0.04,0.0,0.333,obstaculo_frontal,2
169,372.031,25.0,1,250.0,1,0,0,0,0,1,1023,0,410,41,-13,199,219,1,7907.0,0.8291,1,1.6633,0,0,0.832,0,28.385,81,0.923,25.0,15.0,15.0,0.5067,0.4145,0.0,0.1667,-0.01502,0.03,0.0,0.0,1.28,0.0867,0.2667,,,
170,374.324,15.0,1,16.778901380350607,1,0,0,0,0,1,1023,0,922,44,-11,200,215,1,7921.0,0.8352,1,7.4978,1,,,,,,,,,,0.6048,0.4176,0.0,0.0278,0.08337,0.1,4.6644,0.0,2.56,0.04,0.1333,0.167,obstaculo_frontal,1
171,376.443,23.0,1,19.826289642953604,1,0,0,0,0,1,1023,0,666,43,-10,199,212,1,7976.0,0.8591,1,1.5409,1,,,,,,,,,,0.5889,0.4295,0.0,0.0555,0.06589,0.08,0.0609,0.0,1.28,0.02,0.1,0.333,obstaculo_frontal,2
172,378.683,23.0,1,26.802813370944868,1,0,0,0,0,1,1023,0,922,42,-14,200,213,1,7921.0,0.8352,1,1.4929,1,,,,,,,,,,0.5659,0.4176,0.0,0.0833,0.04154,0.0,0.1395,0.0,1.28,0.04,0.0333,0.5,obstaculo_frontal,3
173,381.07,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,43,-12,200,234,1,7948.0,0.847,1,11.3439,0,25,1.0,0,32.9,75,1.009,14.0,26.0,26.0,0.5093,0.4235,0.0,0.1667,-0.01587,2.32,4.4639,0.0,3.84,0.02,0.7,,,
174,383.501,24.0,1,18.380365552345193,1,54,101,39,194,1,1023,0,922,41,-5,199,228,1,7962.0,0.853,1,11.4371,1,,,,,,,,,,0.6074,0.4265,0.0,0.0278,0.08252,2.31,4.6324,0.388,3.84,0.0667,0.2,0.167,obstaculo_frontal,1
175,385.59,255.0,1,17.08964817561658,1,51,111,43,205,1,1023,0,666,45,-3,199,234,1,7934.0,0.8409,1,3.8778,0,100,1.0,0,33.13,84,0.638,24.0,16.0,16.0,0.5084,0.4204,0.0,0.1667,-0.01811,2.31,0.0258,0.022,1.28,0.04,0.2,,,
176,387.724,24.0,1,18.330889377669163,1,1,1,1,3,1,1023,0,155,39,-18,200,216,1,7921.0,0.8352,1,6.0405,1,,,,,,,,,,0.6048,0.4176,0.0,0.0278,0.07858,2.31,0.0248,0.404,2.555,0.1467,0.6,0.167,obstaculo_frontal,1
177,389.816,22.0,1,16.703827619526525,1,1,1,1,3,1,1023,0,410,46,-7,199,222,1,7948.0,0.847,1,1.6542,1,,,,,,,,,,0.5871,0.4235,0.0,0.0555,0.0594,0.02,0.0325,0.0,1.275,0.1267,0.2,0.333,obstaculo_frontal,2
178,392.122,23.0,1,17.67766952966369,1,2,3,1,6,1,1023,0,410,46,-7,199,229,1,7948.0,0.847,1,0.2688,1,,,,,,,,,,0.5677,0.4235,0.0,0.0833,0.03873,0.01,0.0195,0.006,0.0,0.0,0.2333,0.5,obstaculo_frontal,3
179,394.545,23.0,1,49.02903378454601,1,1,1,1,3,1,1023,0,410,45,-6,198,233,1,7948.0,0.847,1,0.7864,1,,,,,,,,,,0.5482,0.4235,0.0,0.1112,0.01847,0.0,0.627,0.006,0.0,0.02,0.1333,0.667,obstaculo_frontal,4
180,397.284,29.0,1,250.0,1,0,1,0,1,1,1023,0,410,46,-10,199,231,1,7921.0,0.8352,1,4.1901,0,-100,1.0,0,33.6,75,0.561,23.0,17.0,17.0,0.5076,0.4176,0.0,0.1667,-0.0225,0.06,4.0194,0.004,0.0,0.04,0.0667,,,
181,399.276,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,46,-4,199,236,1,7907.0,0.8291,1,0.2687,1,,,,,,,,,,0.6038,0.4145,0.0,0.0278,0.07422,0.06,0.0,0.002,0.0,0.04,0.1667,0.167,obstaculo_frontal,1
182,401.389,24.0,1,250.0,1,0,0,0,0,1,1023,0,666,41,-10,203,227,1,7921.0,0.8352,1,1.69,1,,,,,,,,,,0.5854,0.4176,0.0,0.0555,0.05428,0.01,0.0,0.0,1.28,0.1,0.3,0.333,obstaculo_frontal,2
183,403.556,30.0,1,250.0,1,0,0,0,0,1,1023,0,410,42,-11,199,224,1,7907.0,0.8291,1,1.48,0,-100,0.74,0,27.54,80,0.929,23.0,17.0,17.0,0.5067,0.4145,0.0,0.1667,-0.02553,0.06,0.0,0.0,1.28,0.04,0.1,,,
184,406.073,22.0,1,250.0,1,0,0,0,0,1,1023,0,410,46,-7,198,246,1,7907.0,0.8291,1,0.8733,1,,,,,,,,,,0.6038,0.4145,0.0,0.0278,0.07216,0.08,0.0,0.0,0.0,0.06,0.7333,0.167,obstaculo_frontal,1
