ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
93,205.346,255.0,1,250.0,1,0,0,0,0,1,762,0,147,86,-8,186,191,1,7464.0,0.6365,1,0.0333,0,60,0.017,1,9.818,64,0.722,255.0,215.0,215.0,0.478,0.3182,0.0,0.1667,-0.01092,0.0,0.0,0.0,0.0,0.0,0.0333,,,
94,207.648,255.0,1,250.0,1,0,0,0,0,1,250,1,148,86,-9,186,191,1,7450.0,0.6304,1,0.0117,1,,,,,,,,,,0.5743,0.3152,0.0,0.0278,0.08557,0.0,0.0,0.0,0.005,0.0067,0.0,0.167,colision_trasera,1
95,209.705,255.0,1,250.0,1,0,0,0,0,1,249,1,149,84,-7,186,188,1,7436.0,0.6243,1,0.1317,1,,,,,,,,,,0.554,0.3121,0.0,0.0555,0.06359,0.0,0.0,0.0,0.005,0.0267,0.1,0.333,colision_trasera,2
96,212.077,255.0,1,250.0,1,0,0,0,0,1,1019,0,146,90,-4,184,180,1,7436.0,0.6243,1,0.355,0,60,0.177,0,13.919,54,1.069,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.0155,0.0,0.0,0.0,0.015,0.0733,0.2667,,,
97,214.544,255.0,1,250.0,1,0,0,0,0,1,249,1,150,91,-7,184,180,1,7436.0,0.6243,1,0.0467,1,,,,,,,,,,0.5734,0.3121,0.0,0.0278,0.08199,0.0,0.0,0.0,0.02,0.0267,0.0,0.167,colision_trasera,1
98,216.711,255.0,1,250.0,1,0,0,0,0,1,252,1,404,95,-8,184,180,1,7380.0,0.6,1,1.3033,1,,,,,,,,,,0.5504,0.3,0.0,0.0555,0.05737,0.0,0.0,0.0,1.27,0.0333,0.0,0.333,colision_trasera,2
99,219.102,255.0,1,250.0,1,0,0,0,0,1,506,0,404,92,-3,183,185,1,7436.0,0.6243,1,0.2267,0,60,0.113,0,12.507,40,1.042,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.01798,0.0,0.0,0.0,0.0,0.06,0.1667,,,
100,221.494,255.0,1,250.0,1,0,0,0,0,1,504,0,405,92,-6,184,185,1,7436.0,0.6243,1,0.0317,0,60,0.016,1,10.118,68,0.888,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.01762,0.0,0.0,0.0,0.005,0.0267,0.0,,,
101,223.692,255.0,1,250.0,1,0,0,0,0,1,765,0,919,90,-2,184,171,1,7408.0,0.6122,1,3.0767,0,60,1.0,0,34.23,47,0.945,255.0,215.0,215.0,0.4744,0.3061,0.0,0.1667,-0.01907,0.0,0.0,0.0,2.57,0.04,0.4667,,,
102,226.066,255.0,1,250.0,1,0,0,0,0,1,765,0,404,90,-6,185,171,1,7436.0,0.6243,1,2.6083,0,60,1.0,0,34.23,47,0.586,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.01689,0.0,0.0,0.0,2.575,0.0333,0.0,,,
103,228.066,255.0,1,250.0,1,0,0,0,0,1,509,0,151,90,-7,185,171,1,7394.0,0.6061,1,1.2717,0,60,0.636,0,25.308,64,1.111,255.0,215.0,215.0,0.4735,0.303,0.0,0.1667,-0.01926,0.0,0.0,0.0,1.265,0.0067,0.0,,,
104,230.74,255.0,1,250.0,1,0,0,0,0,1,1016,0,151,88,-7,185,170,1,7436.0,0.6243,1,0.0467,0,60,0.023,1,10.302,68,0.959,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.01616,0.0,0.0,0.0,0.0,0.0133,0.0333,,,
105,232.939,255.0,1,250.0,1,0,0,0,0,1,767,0,409,88,-9,185,150,1,7436.0,0.6243,1,1.97,0,60,0.985,0,33.862,48,0.883,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.01584,0.0,0.0,0.0,1.29,0.0133,0.6667,,,
106,235.189,255.0,1,250.0,1,0,0,0,0,1,503,0,921,88,-7,185,150,1,7394.0,0.6061,1,2.5733,0,60,1.0,0,34.23,53,0.716,255.0,215.0,215.0,0.4735,0.303,0.0,0.1667,-0.01823,0.0,0.0,0.0,2.56,0.0133,0.0,,,
107,237.506,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,88,-6,185,150,1,7422.0,0.6183,1,3.8417,0,60,1.0,0,34.23,70,0.641,255.0,215.0,215.0,0.4753,0.3091,0.0,0.1667,-0.01605,0.0,0.0,0.0,3.835,0.0067,0.0,,,
108,239.463,255.0,1,250.0,1,0,0,0,0,1,757,0,655,88,-7,186,136,1,7450.0,0.6304,1,2.985,0,60,1.0,0,34.23,52,1.009,255.0,215.0,215.0,0.4771,0.3152,0.0,0.1667,-0.01393,0.0,0.0,0.0,2.505,0.0133,0.4667,,,
109,241.981,255.0,1,250.0,1,0,0,0,0,1,767,0,146,86,-5,186,136,1,7422.0,0.6183,1,2.5717,0,60,1.0,0,34.23,61,0.804,255.0,215.0,215.0,0.4753,0.3091,0.0,0.1667,-0.01545,0.0,0.0,0.0,2.545,0.0267,0.0,,,
110,244.319,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,86,-5,186,136,1,7436.0,0.6243,1,1.32,0,60,0.66,0,25.9,65,1.138,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.01425,0.0,0.0,0.0,1.32,0.0,0.0,,,
111,246.987,255.0,1,250.0,1,0,0,0,0,1,253,1,410,86,-6,186,131,1,7450.0,0.6304,1,0.1733,1,,,,,,,,,,0.5743,0.3152,0.0,0.0278,0.08413,0.0,0.0,0.0,0.0,0.0067,0.1667,0.167,colision_trasera,1
112,249.227,255.0,1,250.0,1,0,0,0,0,1,1013,0,154,86,-4,187,134,1,7408.0,0.6122,1,1.4,0,60,0.7,0,26.96,67,0.543,255.0,215.0,215.0,0.4744,0.3061,0.0,0.1667,-0.01745,0.0,0.0,0.0,1.28,0.02,0.1,,,
113,251.497,255.0,1,250.0,1,0,0,0,0,1,1023,0,145,87,-7,185,125,1,7394.0,0.6061,1,0.385,0,60,0.193,0,14.526,69,0.936,255.0,215.0,215.0,0.4735,0.303,0.0,0.1667,-0.01801,0.0,0.0,0.0,0.045,0.04,0.3,,,
114,253.909,255.0,1,250.0,1,0,0,0,0,1,759,0,913,86,1,186,97,1,7450.0,0.6304,1,4.84,0,60,1.0,0,34.31,44,1.198,255.0,215.0,215.0,0.4771,0.3152,0.0,0.1667,-0.01403,0.0,0.0,0.0,3.84,0.0667,0.9333,,,
115,256.614,255.0,1,250.0,1,0,0,0,0,1,767,0,147,87,-5,186,97,1,7422.0,0.6183,1,3.8767,0,60,1.0,0,34.31,46,0.698,255.0,215.0,215.0,0.4753,0.3091,0.0,0.1667,-0.01555,0.0,0.0,0.0,3.83,0.0467,0.0,,,
116,259.036,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,87,-5,186,97,1,7422.0,0.6183,1,1.315,0,60,0.657,0,25.919,56,0.963,255.0,215.0,215.0,0.4753,0.3091,0.0,0.1667,-0.01524,0.0,0.0,0.0,1.315,0.0,0.0,,,
117,261.232,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,87,-5,186,97,1,7450.0,0.6304,1,2.555,0,60,1.0,0,34.31,67,0.563,255.0,215.0,215.0,0.4771,0.3152,0.0,0.1667,-0.01313,0.0,0.0,0.0,2.555,0.0,0.0,,,
118,263.248,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,85,-4,186,86,1,7450.0,0.6304,1,0.3917,0,60,0.196,0,14.608,46,0.719,255.0,215.0,215.0,0.4771,0.3152,0.0,0.1667,-0.01287,0.0,0.0,0.0,0.005,0.02,0.3667,,,
119,265.393,255.0,1,250.0,1,0,0,0,0,1,249,1,921,87,-6,186,85,1,7380.0,0.6,1,0.065,1,,,,,,,,,,0.5698,0.3,0.0,0.0278,0.08005,0.0,0.0,0.0,0.005,0.0267,0.0333,0.167,colision_trasera,1
120,267.425,255.0,1,250.0,1,0,0,0,0,1,510,0,665,92,-12,187,76,1,7408.0,0.6122,1,1.66,0,60,0.83,0,30.225,69,1.109,255.0,215.0,215.0,0.4744,0.3061,0.0,0.1667,-0.01692,0.0,0.0,0.0,1.28,0.08,0.3,,,
