ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
92,187.45,118.0,1,250.0,1,0,0,0,0,1,1023,0,666,70,-10,188,351,1,7616.0,0.7026,1,3.98,0,100,1.0,0,32.19,78,0.778,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,0.00049,0.66,0.0,0.0,1.28,0.0733,1.9667,,,
93,189.5,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,70,-5,195,293,1,7602.0,0.6965,1,3.3833,0,100,1.0,0,32.19,81,0.909,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00043,1.37,0.0,0.0,0.0,0.08,1.9333,,,
94,191.422,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,69,-7,192,234,1,7616.0,0.7026,1,2.0067,0,100,1.0,0,32.19,80,0.743,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,0.00049,0.0,0.0,0.0,0.0,0.04,1.9667,,,
95,193.373,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-8,191,184,1,7533.0,0.6665,1,1.6933,0,100,0.847,0,28.433,77,1.023,255.0,215.0,215.0,0.4825,0.3332,0.0,0.1667,-0.00489,0.0,0.0,0.0,0.0,0.0267,1.6667,,,
96,195.636,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-8,191,147,1,7644.0,0.7148,1,1.24,0,100,0.62,0,22.88,85,0.529,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,0.00239,0.0,0.0,0.0,0.0,0.0067,1.2333,,,
97,197.35,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,72,-8,191,104,1,7561.0,0.6787,1,3.9933,0,100,1.0,0,32.19,84,1.041,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00303,0.0,0.0,0.0,2.56,0.0,1.4333,,,
98,199.747,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-12,191,36,1,7519.0,0.6604,1,4.86,0,100,1.0,0,32.19,83,0.492,255.0,215.0,215.0,0.4816,0.3302,0.0,0.1667,-0.00569,0.0,0.0,0.0,2.56,0.0333,2.2667,,,
99,201.557,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-11,195,3,1,7574.0,0.6843,1,2.42,0,100,1.0,0,32.19,88,0.424,115.0,75.0,75.0,0.4851,0.3422,0.0,0.1667,-0.00202,0.0,0.0,0.0,1.28,0.04,1.1,,,
100,203.098,114.0,1,250.0,1,0,0,0,0,1,1023,0,666,70,-15,192,318,1,7630.0,0.7087,1,4.25,0,100,1.0,0,32.19,85,1.142,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,0.00165,1.41,0.0,0.0,1.28,0.06,1.5,,,
101,205.524,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,70,-7,192,198,1,7505.0,0.6543,1,6.7433,0,100,1.0,0,32.19,75,0.686,255.0,215.0,215.0,0.4807,0.3271,0.0,0.1667,-0.00647,1.41,0.0,0.0,1.28,0.0533,4.0,,,
102,207.522,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-5,191,163,1,7561.0,0.6787,1,2.48,0,100,1.0,0,32.19,84,0.667,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00271,0.0,0.0,0.0,1.28,0.0333,1.1667,,,
103,209.422,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,71,-10,191,113,1,7588.0,0.6904,1,4.2667,0,100,1.0,0,32.19,81,0.873,47.0,7.0,7.0,0.521,0.3452,0.0,0.1167,0.03408,0.0,0.0,0.0,2.56,0.04,1.6667,,,
104,211.7,47.0,1,250.0,1,0,0,0,0,1,1023,0,666,75,-11,191,51,1,7588.0,0.6904,1,6.74,0,100,1.0,0,32.19,86,0.842,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.0016,2.08,0.0,0.0,2.56,0.0333,2.0667,,,
105,213.722,120.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-8,191,342,1,7574.0,0.6843,1,3.0633,0,100,1.0,0,32.19,90,1.173,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00248,0.73,0.0,0.0,0.0,0.0333,2.3,,,
106,216.249,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-8,192,196,1,7588.0,0.6904,1,6.2367,0,100,1.0,0,32.19,80,1.117,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00152,1.35,0.0,0.0,0.0,0.02,4.8667,,,
107,218.5,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-8,191,148,1,7602.0,0.6965,1,1.6133,0,100,0.807,0,27.453,85,1.028,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00058,0.0,0.0,0.0,0.0,0.0133,1.6,,,
108,220.822,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-10,195,147,1,7602.0,0.6965,1,0.0733,0,0,0.037,1,8.588,85,0.873,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00057,0.0,0.0,0.0,0.0,0.04,0.0333,,,
109,222.823,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,71,-10,192,178,1,7588.0,0.6904,1,2.34,0,0,1.0,0,32.19,75,0.483,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00147,0.0,0.0,0.0,1.28,0.0267,1.0333,,,
110,224.772,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-8,192,202,1,7630.0,0.7087,1,3.3733,0,0,1.0,0,32.19,89,1.137,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,0.00129,0.0,0.0,0.0,2.56,0.0133,0.8,,,
111,227.297,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-7,192,252,1,7561.0,0.6787,1,1.6733,0,0,0.837,0,28.188,88,0.761,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.0032,0.0,0.0,0.0,0.0,0.0067,1.6667,,,
112,229.347,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,72,-7,191,292,1,7588.0,0.6904,1,3.9067,0,0,1.0,0,32.19,75,0.619,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.0014,0.0,0.0,0.0,2.56,0.0133,1.3333,,,
113,231.324,129.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-11,195,330,1,7657.0,0.7204,1,5.1467,0,0,1.0,0,32.19,75,0.456,131.0,91.0,91.0,0.4905,0.3602,0.0,0.1667,0.00309,1.26,0.0,0.0,2.56,0.06,1.2667,,,
114,233.072,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,72,-7,191,351,1,7616.0,0.7026,1,4.58,0,0,1.0,0,32.19,79,0.783,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,0.00038,1.26,0.0,0.0,2.56,0.06,0.7,,,
115,235.097,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-10,191,24,1,7588.0,0.6904,1,2.4,0,0,1.0,0,32.19,88,0.738,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00144,0.0,0.0,0.0,1.28,0.02,1.1,,,
116,237.097,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,73,-5,191,43,1,7602.0,0.6965,1,1.9533,0,0,0.977,0,31.618,90,0.826,57.0,17.0,17.0,0.4869,0.3483,0.0,0.1667,-0.0005,0.0,0.0,0.0,1.28,0.04,0.6333,,,
117,239.297,37.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-5,191,64,1,7616.0,0.7026,1,4.16,0,0,1.0,0,32.19,75,0.621,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,0.00041,2.18,0.0,0.0,1.28,0.0,0.7,,,
118,241.172,62.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-5,191,90,1,7657.0,0.7204,1,1.1233,0,0,0.562,0,21.45,83,1.123,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,0.00305,0.25,0.0,0.0,0.0,0.0067,0.8667,,,
119,243.41,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-6,191,126,1,7561.0,0.6787,1,4.4233,0,0,1.0,0,32.19,78,0.925,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00321,1.93,0.0,0.0,1.28,0.0133,1.2,,,
120,245.724,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-6,191,138,1,7574.0,0.6843,1,0.4067,0,0,0.203,0,12.672,87,0.728,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00231,0.0,0.0,0.0,0.0,0.0067,0.4,,,
121,247.697,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-8,193,150,1,7630.0,0.7087,1,1.7133,0,0,0.857,0,28.678,76,0.694,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,0.00136,0.0,0.0,0.0,1.28,0.0333,0.4,,,
122,249.721,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,68,-8,188,163,1,7602.0,0.6965,1,0.4867,0,0,0.243,0,13.652,76,0.422,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00048,0.0,0.0,0.0,0.0,0.0533,0.4333,,,
123,251.338,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,74,-2,190,171,1,7657.0,0.7204,1,2.915,0,0,1.0,0,32.19,77,0.778,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,0.00308,0.0,0.0,0.0,2.555,0.0933,0.2667,,,
124,253.399,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-7,191,183,1,7616.0,0.7026,1,1.7283,0,0,0.864,0,28.862,80,0.518,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,0.00038,0.0,0.0,0.0,1.275,0.0533,0.4,,,
125,254.997,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-5,191,188,1,7644.0,0.7148,1,1.4667,0,0,0.733,0,25.657,77,0.902,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,0.00218,0.0,0.0,0.0,1.28,0.02,0.1667,,,
126,257.271,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,71,-2,192,203,1,7574.0,0.6843,1,3.0867,0,0,1.0,0,32.19,88,0.912,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.0024,0.0,0.0,0.0,2.56,0.0267,0.5,,,
127,259.496,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-6,192,212,1,7588.0,0.6904,1,1.6067,0,0,0.803,0,27.372,79,1.106,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00144,0.0,0.0,0.0,1.28,0.0267,0.3,,,
128,261.924,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-6,191,233,1,7644.0,0.7148,1,1.9933,0,0,0.997,0,32.108,84,0.856,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,0.00222,0.0,0.0,0.0,1.28,0.0133,0.7,,,
129,264.203,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,72,-4,191,248,1,7657.0,0.7204,1,3.0733,0,0,1.0,0,32.19,82,0.743,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,0.003,0.0,0.0,0.0,2.56,0.0133,0.5,,,
130,266.271,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-11,191,266,1,7630.0,0.7087,1,1.9333,0,0,0.967,0,31.373,80,0.448,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,0.0012,0.0,0.0,0.0,1.28,0.0533,0.6,,,
131,268.055,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-4,191,276,1,7616.0,0.7026,1,0.3867,0,0,0.193,0,12.427,87,0.481,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,0.00027,0.0,0.0,0.0,0.0,0.0533,0.3333,,,
132,269.646,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,72,-6,191,288,1,7657.0,0.7204,1,1.6883,0,0,0.844,0,28.372,86,1.064,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,0.00291,0.0,0.0,0.0,1.275,0.0133,0.4,,,
133,272.021,46.0,1,250.0,1,0,0,0,0,1,1023,0,154,72,-6,191,315,1,7602.0,0.6965,1,2.995,0,0,1.0,0,32.19,87,1.162,31.0,9.0,9.0,0.4986,0.3483,0.0,0.15,0.01097,2.09,0.0,0.0,0.005,0.0,0.9,,,
134,274.571,29.0,1,250.0,1,0,0,0,0,1,1023,0,666,68,-10,191,340,1,7616.0,0.7026,1,3.6167,0,0,1.0,0,32.19,88,0.752,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-1e-05,0.17,0.0,0.0,2.56,0.0533,0.8333,,,
135,276.596,22.0,1,250.0,1,0,0,0,0,1,1023,0,154,73,-8,190,346,1,7630.0,0.7087,1,2.8833,1,,,,,,,,,,0.5859,0.3543,0.0,0.0278,0.09808,0.07,0.0,0.0,2.56,0.0533,0.2,0.167,obstaculo_frontal,1
136,278.488,24.0,1,250.0,1,0,0,0,0,1,1023,0,155,72,-7,192,335,1,7602.0,0.6965,1,0.4183,1,,,,,,,,,,0.5648,0.3483,0.0,0.0555,0.07494,0.02,0.0,0.0,0.005,0.0267,0.3667,0.333,obstaculo_frontal,2
137,280.703,24.0,1,250.0,1,0,0,0,0,1,1023,0,666,70,-6,192,333,1,7630.0,0.7087,1,2.6417,1,,,,,,,,,,0.5471,0.3543,0.0,0.0833,0.05577,0.0,0.0,0.0,2.555,0.02,0.0667,0.5,obstaculo_frontal,3
138,282.87,24.0,1,250.0,1,0,0,0,0,1,1023,0,922,73,-4,191,343,1,7547.0,0.6726,1,1.6533,1,,,,,,,,,,0.5222,0.3363,0.0,0.1112,0.0298,0.0,0.0,0.0,1.28,0.04,0.3333,0.667,obstaculo_frontal,4
139,285.283,31.0,1,250.0,1,0,0,0,0,1,1023,0,922,71,-6,191,9,1,7616.0,0.7026,1,0.9633,0,-25,0.482,0,19.96,88,0.515,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00518,0.07,0.0,0.0,0.0,0.0267,0.8667,,,
140,286.946,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-9,191,49,1,7547.0,0.6726,1,4.8733,0,-25,1.0,0,32.66,86,0.921,255.0,215.0,215.0,0.4834,0.3363,0.0,0.1667,-0.00954,2.24,0.0,0.0,1.28,0.02,1.3333,,,
141,289.221,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,71,-7,191,123,1,7630.0,0.7087,1,3.76,0,-25,1.0,0,32.66,82,0.64,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00398,0.0,0.0,0.0,1.28,0.0133,2.4667,,,
142,291.246,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,68,-10,192,168,1,7657.0,0.7204,1,2.8267,0,-25,1.0,0,32.66,81,0.955,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.00216,0.0,0.0,0.0,1.28,0.0467,1.5,,,
143,293.347,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,74,-5,190,233,1,7644.0,0.7148,1,3.5333,0,-25,1.0,0,32.66,80,0.67,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.00295,0.0,0.0,0.0,1.28,0.0867,2.1667,,,
144,295.396,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,73,-7,190,302,1,7602.0,0.6965,1,6.16,0,-25,1.0,0,32.66,86,0.835,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00561,0.0,0.0,0.0,3.84,0.02,2.3,,,
145,297.621,47.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-9,192,18,1,7671.0,0.7265,1,5.9333,0,-25,1.0,0,32.66,89,0.658,255.0,215.0,215.0,0.4914,0.3633,0.0,0.1667,-0.00104,2.08,0.0,0.0,1.28,0.04,2.5333,,,
146,299.546,113.0,1,250.0,1,0,0,0,0,1,1023,0,666,70,-11,192,78,1,7561.0,0.6787,1,3.96,0,-25,1.0,0,32.66,84,0.452,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00813,0.66,0.0,0.0,1.28,0.02,2.0,,,
147,301.452,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-10,192,112,1,7630.0,0.7087,1,2.5667,0,-25,1.0,0,32.66,80,1.058,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.0035,1.42,0.0,0.0,0.0,0.0133,1.1333,,,
148,303.946,50.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-6,191,180,1,7657.0,0.7204,1,4.3633,0,-25,1.0,0,32.66,77,1.139,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.00169,2.05,0.0,0.0,0.0,0.0467,2.2667,,,
149,306.22,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-7,191,261,1,7657.0,0.7204,1,6.0367,0,-25,1.0,0,32.66,83,1.083,29.0,11.0,11.0,0.4905,0.3602,0.0,0.1667,-0.00166,2.05,0.0,0.0,1.28,0.0067,2.7,,,
150,308.625,30.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-8,191,2,1,7671.0,0.7265,1,6.91,0,-25,1.0,0,32.66,79,0.512,255.0,215.0,215.0,0.4914,0.3633,0.0,0.1667,-0.00072,2.25,0.0,0.0,1.28,0.0133,3.3667,,,
151,310.495,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,71,-2,195,34,1,7657.0,0.7204,1,5.945,0,-25,1.0,0,32.66,79,1.2,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.00161,2.25,0.0,0.0,2.555,0.0733,1.0667,,,
152,313.021,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-12,191,117,1,7644.0,0.7148,1,5.415,0,-25,1.0,0,32.66,90,1.067,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.00241,0.0,0.0,0.0,2.555,0.0933,2.7667,,,
153,315.489,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-5,191,207,1,7630.0,0.7087,1,4.3333,0,-25,1.0,0,32.66,77,0.983,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00327,0.0,0.0,0.0,1.28,0.0533,3.0,,,
154,317.545,74.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-11,188,290,1,7519.0,0.6604,1,4.6433,0,-25,1.0,0,32.66,80,1.162,255.0,215.0,215.0,0.4816,0.3302,0.0,0.1667,-0.01039,1.81,0.0,0.0,0.0,0.0667,2.7667,,,
155,320.046,41.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-8,191,22,1,7561.0,0.6787,1,4.7233,0,-25,1.0,0,32.66,79,1.111,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00746,0.33,0.0,0.0,1.28,0.0467,3.0667,,,
156,322.528,114.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-8,192,95,1,7644.0,0.7148,1,4.4567,0,-25,1.0,0,32.66,76,1.103,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.00194,0.73,0.0,0.0,1.28,0.0133,2.4333,,,
157,324.795,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-6,191,160,1,7602.0,0.6965,1,3.61,0,-25,1.0,0,32.66,90,0.608,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00462,1.41,0.0,0.0,0.0,0.0333,2.1667,,,
158,326.646,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-13,191,205,1,7602.0,0.6965,1,2.8333,0,-25,1.0,0,32.66,85,1.047,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00453,0.0,0.0,0.0,1.28,0.0533,1.5,,,
159,329.054,35.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-9,191,315,1,7588.0,0.6904,1,5.8933,0,-25,1.0,0,32.66,90,0.891,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00535,2.2,0.0,0.0,0.0,0.0267,3.6667,,,
160,331.121,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-9,192,26,1,7671.0,0.7265,1,5.86,0,-25,1.0,0,32.66,82,0.648,117.0,77.0,77.0,0.4914,0.3633,0.0,0.1667,0.00013,2.2,0.0,0.0,1.28,0.0133,2.3667,,,
161,333.188,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,71,-10,191,69,1,7602.0,0.6965,1,2.7267,0,-25,1.0,0,32.66,78,1.193,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00434,0.0,0.0,0.0,1.28,0.0133,1.4333,,,
162,335.835,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-10,191,144,1,7602.0,0.6965,1,5.0667,0,-25,1.0,0,32.66,85,0.581,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00425,0.0,0.0,0.0,2.56,0.0067,2.5,,,
163,337.688,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,73,-4,190,183,1,7657.0,0.7204,1,3.9083,0,-25,1.0,0,32.66,87,1.142,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.00061,0.0,0.0,0.0,2.555,0.0533,1.3,,,
164,339.97,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,73,-4,188,297,1,7616.0,0.7026,1,7.6483,0,-25,1.0,0,32.66,78,0.647,30.0,10.0,10.0,0.4878,0.3513,0.0,0.1667,-0.00325,0.0,0.0,0.0,3.835,0.0133,3.8,,,
165,341.845,29.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-8,192,350,1,7561.0,0.6787,1,5.3733,0,-25,1.0,0,32.66,89,1.181,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00674,2.26,0.0,0.0,1.28,0.0667,1.7667,,,
166,344.42,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-10,192,86,1,7630.0,0.7087,1,5.4733,0,-25,1.0,0,32.66,89,0.597,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00214,2.26,0.0,0.0,0.0,0.0133,3.2,,,
167,346.445,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,71,-7,191,141,1,7644.0,0.7148,1,3.14,0,-25,1.0,0,32.66,80,0.8,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.00119,0.0,0.0,0.0,1.28,0.0267,1.8333,,,
168,348.638,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-8,191,188,1,7630.0,0.7087,1,4.14,0,-25,1.0,0,32.66,77,1.168,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00207,0.0,0.0,0.0,2.56,0.0133,1.5667,,,
169,351.045,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,73,-11,191,278,1,7644.0,0.7148,1,4.3067,0,-25,1.0,0,32.66,80,0.837,29.0,11.0,11.0,0.4897,0.3574,0.0,0.1667,-0.00112,0.0,0.0,0.0,1.28,0.0267,3.0,,,
170,353.196,29.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-4,192,359,1,7616.0,0.7026,1,7.5867,0,-25,1.0,0,32.66,86,0.644,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00292,2.26,0.0,0.0,2.56,0.0667,2.7,,,
171,354.967,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-5,188,43,1,7616.0,0.7026,1,3.76,0,-25,1.0,0,32.66,79,0.873,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00286,2.26,0.0,0.0,0.0,0.0333,1.4667,,,
172,357.097,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,71,-5,191,104,1,7630.0,0.7087,1,2.0533,0,-25,1.0,0,32.66,90,0.642,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00189,0.0,0.0,0.0,0.0,0.02,2.0333,,,
173,359.07,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-12,190,157,1,7630.0,0.7087,1,1.8333,0,-25,0.917,0,30.618,89,1.111,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00185,0.0,0.0,0.0,0.0,0.0667,1.7667,,,
174,361.597,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,71,-5,195,269,1,7630.0,0.7087,1,5.1067,0,-25,1.0,0,32.66,78,0.483,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00182,0.0,0.0,0.0,1.28,0.0933,3.7333,,,
175,363.145,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,71,-12,188,316,1,7630.0,0.7087,1,4.22,0,-25,1.0,0,32.66,90,0.962,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00178,0.0,0.0,0.0,2.56,0.0933,1.5667,,,
176,365.495,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,72,-10,191,40,1,7561.0,0.6787,1,2.84,0,-25,1.0,0,32.66,89,1.119,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00621,0.0,0.0,0.0,0.0,0.04,2.8,,,
177,367.87,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-10,191,133,1,7644.0,0.7148,1,5.66,0,-25,1.0,0,32.66,89,0.454,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.00071,0.0,0.0,0.0,2.56,0.0,3.1,,,
178,369.57,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-6,190,168,1,7644.0,0.7148,1,2.48,0,-25,1.0,0,32.66,82,1.123,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.0007,0.0,0.0,0.0,1.28,0.0333,1.1667,,,
179,371.947,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,73,-8,191,252,1,7630.0,0.7087,1,4.1067,0,-100,1.0,0,32.66,80,1.013,51.0,11.0,11.0,0.4888,0.3543,0.0,0.1667,-0.00159,0.0,0.0,0.0,1.28,0.0267,2.8,,,
180,374.396,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-10,191,17,1,7616.0,0.7026,1,5.4667,0,-100,1.0,0,32.66,80,0.668,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00247,0.0,0.0,0.0,1.28,0.02,4.1667,,,
181,376.251,113.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-9,192,81,1,7630.0,0.7087,1,4.8467,0,-100,1.0,0,32.66,81,0.466,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00151,1.42,0.0,0.0,1.28,0.0133,2.1333,,,
182,377.797,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,74,-11,191,123,1,7519.0,0.6604,1,5.4133,0,-100,1.0,0,32.66,83,0.891,255.0,215.0,215.0,0.4816,0.3302,0.0,0.1667,-0.00867,1.42,0.0,0.0,2.56,0.0333,1.4,,,
183,380.052,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,74,-9,191,200,1,7657.0,0.7204,1,3.86,0,-100,1.0,0,32.66,79,0.974,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,0.00043,0.0,0.0,0.0,1.28,0.0133,2.5667,,,
