ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
92,208.295,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,78,-11,189,265,1,7657.0,0.7204,1,3.86,0,60,1.0,0,32.36,84,1.126,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.0114,1.46,0.0,0.0,0.0,0.0,2.4,,,
93,211.028,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,77,-8,189,199,1,7657.0,0.7204,1,2.2267,0,60,1.0,0,32.36,81,0.497,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01118,0.0,0.0,0.0,0.0,0.0267,2.2,,,
94,212.97,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,76,-11,190,182,1,7630.0,0.7087,1,1.88,0,60,0.94,0,30.89,80,0.696,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01269,0.0,0.0,0.0,1.28,0.0333,0.5667,,,
95,215.145,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,75,-12,190,164,1,7685.0,0.7326,1,0.6133,0,60,0.307,0,15.373,79,1.087,71.0,31.0,31.0,0.4923,0.3663,0.0,0.1667,-0.00888,0.0,0.0,0.0,0.0,0.0133,0.6,,,
96,217.795,71.0,1,250.0,1,0,0,0,0,1,1023,0,666,74,-10,190,148,1,7602.0,0.6965,1,3.6733,0,60,1.0,0,32.36,78,0.604,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01408,1.84,0.0,0.0,1.28,0.02,0.5333,,,
97,219.861,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,76,-10,190,141,1,7644.0,0.7148,1,2.0867,0,60,1.0,0,32.36,79,1.055,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.01107,1.84,0.0,0.0,0.0,0.0133,0.2333,,,
98,222.408,255.0,1,250.0,1,0,0,0,0,1,1023,0,669,-7,60,193,115,1,7671.0,0.7265,1,1.9217,0,60,0.961,0,31.401,77,0.552,255.0,215.0,215.0,0.4914,0.3633,0.0,0.1667,-0.00911,0.0,0.0,0.0,0.015,1.04,0.8667,,,
99,224.345,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,77,-16,189,153,1,7630.0,0.7087,1,3.625,0,60,1.0,0,32.36,81,0.782,185.0,145.0,145.0,0.4888,0.3543,0.0,0.1667,-0.01158,0.0,0.0,0.0,1.265,1.0933,1.2667,,,
100,226.519,184.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-9,191,139,1,7630.0,0.7087,1,2.5433,0,60,1.0,0,32.36,90,1.083,22.0,18.0,18.0,0.4888,0.3543,0.0,0.1667,-0.01134,0.71,0.0,0.0,1.28,0.0867,0.4667,,,
101,229.094,22.0,1,250.0,1,0,0,0,0,1,1023,0,666,74,-10,190,93,1,7657.0,0.7204,1,3.1733,1,,,,,,,,,,0.5877,0.3602,0.0,0.0278,0.08781,1.62,0.0,0.0,0.0,0.02,1.5333,0.167,obstaculo_frontal,1
102,231.261,23.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-9,190,96,1,7685.0,0.7326,1,0.1233,1,,,,,,,,,,0.5701,0.3663,0.0,0.0555,0.0685,0.01,0.0,0.0,0.0,0.0133,0.1,0.333,obstaculo_frontal,2
103,233.525,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-8,191,97,1,7588.0,0.6904,1,1.3267,1,,,,,,,,,,0.5444,0.3452,0.0,0.0833,0.04137,0.0,0.0,0.0,1.28,0.0133,0.0333,0.5,obstaculo_frontal,3
104,235.841,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,75,-7,190,102,1,7644.0,0.7148,1,3.7933,0,25,1.0,0,32.75,82,0.792,23.0,17.0,17.0,0.4897,0.3574,0.0,0.1667,-0.01416,2.32,0.0,0.0,1.28,0.0267,0.1667,,,
105,238.044,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-9,191,96,1,7616.0,0.7026,1,3.8333,1,,,,,,,,,,0.585,0.3513,0.0,0.0278,0.08149,2.32,0.0,0.0,1.28,0.0333,0.2,0.167,obstaculo_frontal,1
106,240.217,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,74,-6,191,98,1,7671.0,0.7265,1,0.0933,1,,,,,,,,,,0.5692,0.3633,0.0,0.0555,0.06405,0.0,0.0,0.0,0.0,0.0267,0.0667,0.333,obstaculo_frontal,2
107,242.504,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,75,-7,190,100,1,7616.0,0.7026,1,0.0867,1,,,,,,,,,,0.5462,0.3513,0.0,0.0833,0.03973,0.0,0.0,0.0,0.0,0.02,0.0667,0.5,obstaculo_frontal,3
108,244.965,27.0,1,250.0,1,0,0,0,0,1,1023,0,666,75,-5,190,105,1,7616.0,0.7026,1,1.5,0,0,0.75,0,27.015,76,0.464,23.0,17.0,17.0,0.4878,0.3513,0.0,0.1667,-0.0194,0.04,0.0,0.0,1.28,0.0133,0.1667,,,
109,246.869,22.0,1,250.0,1,0,0,0,0,1,1023,0,922,72,-2,190,105,1,7630.0,0.7087,1,1.37,1,,,,,,,,,,0.5859,0.3543,0.0,0.0278,0.07908,0.05,0.0,0.0,1.28,0.04,0.0,0.167,obstaculo_frontal,1
110,249.066,255.0,1,250.0,1,0,0,0,0,1,1023,0,425,46,25,193,279,1,7657.0,0.7204,1,10.9883,0,-60,1.0,0,33.37,84,1.065,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01795,2.33,0.0,0.0,2.485,0.3733,5.8,,,
111,251.608,255.0,1,250.0,1,1,0,0,1,1,1023,0,672,45,-8,195,334,1,7630.0,0.7087,1,3.3103,0,-60,1.0,0,33.37,84,0.516,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01933,0.0,0.0,0.002,1.235,0.24,1.8333,,,
112,253.469,255.0,1,250.0,1,1,0,0,1,1,1023,0,415,82,-41,182,277,1,7616.0,0.7026,1,3.7383,0,-60,1.0,0,33.37,87,0.839,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.01985,0.0,0.0,0.0,1.285,0.5533,1.9,,,
113,255.722,255.0,1,250.0,1,1,0,0,1,1,1023,0,410,77,-3,190,323,1,7671.0,0.7265,1,1.8983,0,-60,0.949,0,32.124,88,0.946,255.0,215.0,215.0,0.4914,0.3633,0.0,0.1667,-0.0159,0.0,0.0,0.0,0.025,0.34,1.5333,,,
114,258.17,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,77,-10,190,359,1,7644.0,0.7148,1,2.5287,0,-60,1.0,0,33.37,82,1.125,60.0,20.0,20.0,0.4897,0.3574,0.0,0.1667,-0.01732,0.0,0.0,0.002,1.28,0.0467,1.2,,,
115,260.819,56.0,1,250.0,1,0,0,0,0,1,1023,0,921,78,-16,190,40,1,7630.0,0.7087,1,4.6783,0,-60,1.0,0,33.37,82,0.837,35.0,5.0,5.0,0.5471,0.3543,0.0,0.0833,0.04045,1.99,0.0,0.0,1.275,0.0467,1.3667,,,
116,263.139,33.0,1,250.0,1,0,0,0,0,1,1023,0,922,79,-7,189,68,1,7630.0,0.7087,1,1.2417,0,-60,0.621,0,24.081,76,1.098,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01869,0.23,0.0,0.0,0.005,0.0733,0.9333,,,
117,265.843,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,80,-6,189,111,1,7657.0,0.7204,1,7.5067,0,-60,1.0,0,33.37,81,0.916,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01657,2.22,0.0,0.0,3.84,0.0133,1.4333,,,
118,268.171,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-1,189,153,1,7616.0,0.7026,1,4.0,0,-60,1.0,0,33.37,76,0.945,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.01889,0.0,0.0,0.0,2.56,0.04,1.4,,,
119,270.646,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,78,-6,189,181,1,7657.0,0.7204,1,3.5333,0,-60,1.0,0,33.37,82,1.178,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01587,0.0,0.0,0.0,2.56,0.04,0.9333,,,
120,273.269,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,76,-5,190,234,1,7657.0,0.7204,1,4.3533,0,-60,1.0,0,33.37,84,1.089,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01555,0.0,0.0,0.0,2.56,0.0267,1.7667,,,
121,276.049,23.0,1,250.0,1,0,0,0,0,1,1023,0,666,76,-6,190,267,1,7644.0,0.7148,1,3.4267,1,,,,,,,,,,0.5868,0.3574,0.0,0.0278,0.08111,2.32,0.0,0.0,0.0,0.0067,1.1,0.167,obstaculo_frontal,1
122,278.159,24.0,1,250.0,1,0,0,0,0,1,1023,0,666,76,-7,190,249,1,7630.0,0.7087,1,0.6167,1,,,,,,,,,,0.5666,0.3543,0.0,0.0555,0.05922,0.01,0.0,0.0,0.0,0.0067,0.6,0.333,obstaculo_frontal,2
123,280.301,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,76,-6,190,251,1,7630.0,0.7087,1,3.6633,0,100,1.0,0,33.68,83,0.699,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01978,2.31,0.0,0.0,1.28,0.0067,0.0667,,,
124,282.432,25.0,1,250.0,1,0,0,0,0,1,1023,0,921,77,-1,189,192,1,7616.0,0.7026,1,6.8683,0,100,1.0,0,33.68,87,0.884,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.0203,2.3,0.0,0.0,2.555,0.0467,1.9667,,,
125,284.793,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,79,-7,189,141,1,7630.0,0.7087,1,4.0583,0,100,1.0,0,33.68,87,0.986,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01898,2.3,0.0,0.0,0.005,0.0533,1.7,,,
126,287.268,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-16,190,70,1,7616.0,0.7026,1,3.7133,0,100,1.0,0,33.68,79,1.045,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.01951,0.0,0.0,0.0,1.28,0.0667,2.3667,,,
127,289.843,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,77,-13,190,16,1,7644.0,0.7148,1,3.1133,0,100,1.0,0,33.68,90,0.609,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.01731,0.0,0.0,0.0,1.28,0.0333,1.8,,,
128,292.043,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,75,-9,191,328,1,7657.0,0.7204,1,2.9267,0,100,1.0,0,33.68,84,0.689,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01613,0.0,0.0,0.0,1.28,0.0467,1.6,,,
129,294.27,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,75,-7,190,278,1,7630.0,0.7087,1,1.6867,0,100,0.843,0,29.842,75,0.506,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01754,0.0,0.0,0.0,0.0,0.02,1.6667,,,
130,296.143,255.0,1,250.0,1,0,0,0,0,1,302,1,410,78,-12,189,267,1,7630.0,0.7087,1,1.7067,1,,,,,,,,,,0.5859,0.3543,0.0,0.0278,0.07999,0.0,0.0,0.0,1.28,0.06,0.3667,0.167,colision_trasera,1
131,298.261,255.0,1,250.0,1,0,0,0,0,1,558,0,666,77,-6,190,268,1,7657.0,0.7204,1,1.3667,0,0,0.683,0,26.152,76,0.604,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01705,0.0,0.0,0.0,1.28,0.0533,0.0333,,,
132,300.418,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,76,-8,190,279,1,7657.0,0.7204,1,1.6667,0,0,0.833,0,29.827,90,0.951,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01671,0.0,0.0,0.0,1.28,0.02,0.3667,,,
133,302.794,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,77,-9,190,279,1,7630.0,0.7087,1,1.2933,0,0,0.647,0,25.253,89,0.483,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01812,0.0,0.0,0.0,1.28,0.0133,0.0,,,
134,304.793,255.0,1,250.0,1,0,0,0,0,1,1023,0,411,77,-4,189,280,1,7574.0,0.6843,1,1.3483,0,0,0.674,0,25.927,79,0.47,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.02138,0.0,0.0,0.0,1.275,0.04,0.0333,,,
135,306.63,57.0,1,250.0,1,0,0,0,0,1,1023,0,410,79,-9,189,288,1,7630.0,0.7087,1,2.2983,0,0,1.0,0,33.91,75,0.723,97.0,57.0,57.0,0.4888,0.3543,0.0,0.1667,-0.01733,1.98,0.0,0.0,0.005,0.0467,0.2667,,,
136,308.942,93.0,1,250.0,1,0,0,0,0,1,1023,0,411,78,-14,189,301,1,7644.0,0.7148,1,0.8383,0,0,0.419,0,19.679,90,0.871,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.01607,0.36,0.0,0.0,0.005,0.04,0.4333,,,
137,311.018,33.0,1,250.0,1,0,0,0,0,1,1023,0,922,79,-6,189,302,1,7616.0,0.7026,1,3.2483,0,0,1.0,0,33.91,90,0.811,62.0,22.0,22.0,0.4878,0.3513,0.0,0.1667,-0.01757,0.6,0.0,0.0,2.555,0.06,0.0333,,,
138,313.488,55.0,1,250.0,1,0,0,0,0,1,1023,0,922,79,-6,189,303,1,7574.0,0.6843,1,0.2533,0,0,0.127,0,12.513,78,1.003,40.0,0.0,0.0,0.6018,0.3422,0.0,0.0,0.09673,0.22,0.0,0.0,0.0,0.0,0.0333,,,
139,315.994,43.0,1,250.0,1,0,0,0,0,1,1023,0,410,79,-6,189,313,1,7630.0,0.7087,1,3.0133,0,0,1.0,0,33.91,87,1.151,31.0,9.0,9.0,0.5004,0.3543,0.0,0.15,-0.00658,0.12,0.0,0.0,2.56,0.0,0.3333,,,
140,318.575,29.0,1,250.0,1,0,0,0,0,1,1023,0,410,78,-1,189,310,1,7602.0,0.6965,1,0.28,0,0,0.14,0,12.84,85,1.056,30.0,10.0,10.0,0.4869,0.3483,0.0,0.1667,-0.01993,0.14,0.0,0.0,0.0,0.04,0.1,,,
141,320.992,24.0,1,250.0,1,0,0,0,0,1,1023,0,410,78,-6,189,320,1,7588.0,0.6904,1,0.4167,1,,,,,,,,,,0.5832,0.3452,0.0,0.0278,0.07675,0.05,0.0,0.0,0.0,0.0333,0.3333,0.167,obstaculo_frontal,1
142,323.164,31.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,312,1,7602.0,0.6965,1,1.6367,0,0,0.818,0,29.54,82,0.575,27.0,13.0,13.0,0.4869,0.3483,0.0,0.1667,-0.02106,0.07,0.0,0.0,1.28,0.02,0.2667,,,
143,325.342,30.0,1,250.0,1,0,0,0,0,1,1023,0,410,77,-10,189,324,1,7616.0,0.7026,1,1.7167,0,0,0.858,0,30.52,82,1.001,81.0,41.0,41.0,0.4878,0.3513,0.0,0.1667,-0.01973,0.01,0.0,0.0,1.28,0.0267,0.4,,,
144,327.82,79.0,1,250.0,1,0,0,0,0,1,1023,0,922,76,-7,190,325,1,7630.0,0.7087,1,3.1167,0,0,1.0,0,33.99,88,0.765,69.0,29.0,29.0,0.4888,0.3543,0.0,0.1667,-0.01843,0.49,0.0,0.0,2.56,0.0333,0.0333,,,
145,330.045,67.0,1,250.0,1,0,0,0,0,1,1023,0,154,77,-2,192,327,1,7602.0,0.6965,1,4.08,0,0,1.0,0,33.99,87,0.995,58.0,18.0,18.0,0.4869,0.3483,0.0,0.1667,-0.01988,0.12,0.0,0.0,3.84,0.0533,0.0667,,,
146,332.391,58.0,1,250.0,1,0,0,0,0,1,1023,0,666,83,-4,190,337,1,7602.0,0.6965,1,3.05,0,0,1.0,0,33.99,76,0.465,58.0,18.0,18.0,0.4869,0.3483,0.0,0.1667,-0.01948,0.09,0.0,0.0,2.56,0.0667,0.3333,,,
147,334.242,58.0,1,250.0,1,0,0,0,0,1,1023,0,155,77,7,194,341,1,7602.0,0.6965,1,2.8283,0,0,1.0,0,33.99,82,0.403,58.0,18.0,18.0,0.4869,0.3483,0.0,0.1667,-0.01909,0.0,0.0,0.0,2.555,0.14,0.1333,,,
148,336.167,58.0,1,250.0,1,0,0,0,0,1,1023,0,709,58,-32,193,63,1,7588.0,0.6904,1,5.8967,0,0,1.0,0,33.99,80,0.562,126.0,86.0,86.0,0.486,0.3452,0.0,0.1667,-0.01962,0.0,0.0,0.0,2.77,0.3933,2.7333,,,
149,338.225,123.0,1,250.0,1,0,0,0,0,1,1023,0,153,78,-19,189,73,1,7657.0,0.7204,1,4.01,0,0,1.0,0,33.99,84,0.744,113.0,73.0,73.0,0.4905,0.3602,0.0,0.1667,-0.01476,0.65,0.0,0.0,2.78,0.2467,0.3333,,,
150,340.374,111.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-10,188,78,1,7574.0,0.6843,1,2.9317,0,0,1.0,0,33.99,88,0.598,102.0,62.0,62.0,0.4851,0.3422,0.0,0.1667,-0.01984,0.12,0.0,0.0,2.565,0.08,0.1667,,,
151,342.392,98.0,1,250.0,1,0,0,0,0,1,1023,0,667,80,5,189,80,1,7630.0,0.7087,1,0.3083,0,0,0.154,0,13.267,79,1.03,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01581,0.13,0.0,0.0,0.005,0.1067,0.0667,,,
152,344.967,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,82,-11,184,90,1,7616.0,0.7026,1,3.3317,0,0,1.0,0,33.99,88,0.704,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.0164,1.57,0.0,0.0,1.275,0.1533,0.3333,,,
153,347.043,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,82,-6,188,90,1,7616.0,0.7026,1,1.34,0,0,0.67,0,25.905,76,0.814,94.0,54.0,54.0,0.4878,0.3513,0.0,0.1667,-0.01607,0.0,0.0,0.0,1.28,0.06,0.0,,,
154,349.318,92.0,1,250.0,1,0,0,0,0,1,1023,0,667,82,-8,188,95,1,7602.0,0.6965,1,1.815,0,0,0.907,0,31.724,75,0.534,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01666,1.63,0.0,0.0,0.005,0.0133,0.1667,,,
155,351.216,255.0,1,250.0,1,0,0,0,0,1,1023,0,408,91,-36,183,98,1,7588.0,0.6904,1,3.305,0,0,1.0,0,33.99,83,0.837,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.01723,1.63,0.0,0.0,1.295,0.28,0.1,,,
156,353.466,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,85,-7,186,99,1,7616.0,0.7026,1,2.8517,0,0,1.0,0,33.99,89,0.947,63.0,23.0,23.0,0.4878,0.3513,0.0,0.1667,-0.01507,0.0,0.0,0.0,2.565,0.2533,0.0333,,,
157,355.915,61.0,1,250.0,1,0,0,0,0,1,1023,0,921,84,-8,187,94,1,7657.0,0.7204,1,2.1267,0,0,1.0,0,33.99,76,0.502,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.01212,1.94,0.0,0.0,0.0,0.02,0.1667,,,
158,358.016,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,84,-7,187,102,1,7602.0,0.6965,1,3.4883,0,0,1.0,0,33.99,77,0.407,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01544,1.94,0.0,0.0,1.275,0.0067,0.2667,,,
159,359.891,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-4,187,105,1,7644.0,0.7148,1,0.1467,0,0,0.073,1,11.287,78,0.468,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.01241,0.0,0.0,0.0,0.0,0.0467,0.1,,,
160,361.816,255.0,1,250.0,1,0,0,0,0,1,1023,0,411,84,-4,184,110,1,7602.0,0.6965,1,1.4883,0,0,0.744,0,27.722,80,0.668,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01488,0.0,0.0,0.0,1.275,0.0467,0.1667,,,
161,364.103,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,84,-5,187,114,1,7644.0,0.7148,1,1.435,0,0,0.718,0,27.069,85,0.662,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.01186,0.0,0.0,0.0,1.275,0.0267,0.1333,,,
162,366.341,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,82,-4,188,114,1,7588.0,0.6904,1,2.5867,0,0,1.0,0,33.99,82,0.692,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.01525,0.0,0.0,0.0,2.56,0.0267,0.0,,,
163,368.541,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,81,-5,188,120,1,7602.0,0.6965,1,0.2183,0,0,0.109,0,12.164,81,0.925,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01404,0.0,0.0,0.0,0.005,0.0133,0.2,,,
164,370.994,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,80,-10,189,127,1,7630.0,0.7087,1,4.115,0,0,1.0,0,33.99,80,0.685,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.01194,0.0,0.0,0.0,3.835,0.0467,0.2333,,,
165,373.091,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,82,-2,188,135,1,7588.0,0.6904,1,1.62,0,0,0.81,0,29.335,84,0.7,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.01443,0.0,0.0,0.0,1.28,0.0733,0.2667,,,
166,375.231,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,82,-11,188,139,1,7616.0,0.7026,1,2.7533,0,0,1.0,0,33.99,83,1.011,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.01232,0.0,0.0,0.0,2.56,0.06,0.1333,,,
167,377.672,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-9,188,144,1,7602.0,0.6965,1,2.7533,0,0,1.0,0,33.99,88,0.465,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01299,0.0,0.0,0.0,2.56,0.0267,0.1667,,,
168,379.682,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,82,-8,184,143,1,7588.0,0.6904,1,1.36,0,0,0.68,0,26.15,80,0.776,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.01363,0.0,0.0,0.0,1.28,0.0467,0.0333,,,
169,382.018,255.0,1,250.0,1,0,0,0,0,1,1023,0,411,82,-13,188,146,1,7602.0,0.6965,1,0.165,0,0,0.083,0,11.511,87,0.426,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01245,0.0,0.0,0.0,0.005,0.06,0.1,,,
170,383.967,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,83,-8,187,145,1,7574.0,0.6843,1,1.355,0,0,0.677,0,26.089,84,0.922,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.01402,0.0,0.0,0.0,1.275,0.0467,0.0333,,,
171,386.518,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,81,-6,188,144,1,7644.0,0.7148,1,1.3467,0,0,0.673,0,25.987,80,0.752,255.0,215.0,215.0,0.4897,0.3574,0.0,0.1667,-0.0092,0.0,0.0,0.0,1.28,0.0333,0.0333,,,
172,388.874,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,81,-7,188,140,1,7588.0,0.6904,1,1.42,0,0,0.71,0,26.885,83,0.912,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.01265,0.0,0.0,0.0,1.28,0.0067,0.1333,,,
173,391.203,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,82,-6,188,136,1,7616.0,0.7026,1,1.4267,0,0,0.713,0,26.967,84,0.682,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.01058,0.0,0.0,0.0,1.28,0.0133,0.1333,,,
174,393.29,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,81,-8,188,134,1,7561.0,0.6787,1,1.3667,0,0,0.683,0,26.232,83,0.506,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.01392,0.0,0.0,0.0,1.28,0.02,0.0667,,,
175,395.447,78.0,1,250.0,1,0,0,0,0,1,1023,0,666,81,-7,188,135,1,7574.0,0.6843,1,1.81,0,0,0.905,0,31.663,79,1.179,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.01281,1.77,0.0,0.0,0.0,0.0067,0.0333,,,
176,398.09,70.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,134,1,7547.0,0.6726,1,0.14,0,25,0.07,1,11.205,86,0.47,255.0,215.0,215.0,0.4834,0.3363,0.0,0.1667,-0.0143,0.08,0.0,0.0,0.0,0.0267,0.0333,,,
177,399.99,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,78,-8,189,133,1,7602.0,0.6965,1,0.05,0,25,0.025,2,10.102,87,0.619,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.01045,0.01,0.0,0.0,0.0,0.0067,0.0333,,,
178,402.167,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-9,189,133,1,7630.0,0.7087,1,0.0133,0,25,0.007,3,9.653,86,0.508,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00843,0.0,0.0,0.0,0.0,0.0133,0.0,,,
179,404.068,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7657.0,0.7204,1,1.8667,0,25,0.933,0,32.357,81,1.085,255.0,215.0,215.0,0.4905,0.3602,0.0,0.1667,-0.00652,1.86,0.0,0.0,0.0,0.0067,0.0,,,
180,406.715,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7630.0,0.7087,1,1.86,0,25,0.93,0,32.275,75,0.563,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00813,1.86,0.0,0.0,0.0,0.0,0.0,,,
181,408.916,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7602.0,0.6965,1,0.0,0,25,0.0,1,9.49,82,0.601,70.0,30.0,30.0,0.4869,0.3483,0.0,0.1667,-0.00978,0.0,0.0,0.0,0.0,0.0,0.0,,,
182,410.99,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-5,189,133,1,7630.0,0.7087,1,0.02,0,25,0.01,2,9.735,84,1.15,70.0,30.0,30.0,0.4888,0.3543,0.0,0.1667,-0.00777,0.0,0.0,0.0,0.0,0.02,0.0,,,
183,413.641,70.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7616.0,0.7026,1,0.03,0,25,0.015,3,9.857,87,1.031,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00853,0.01,0.0,0.0,0.0,0.02,0.0,,,
184,416.067,70.0,1,250.0,1,0,0,0,0,1,1023,0,410,78,-8,189,133,1,7616.0,0.7026,1,1.2867,0,25,0.643,0,25.252,81,1.197,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00835,0.0,0.0,0.0,1.28,0.0067,0.0,,,
