ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
92,198.825,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,82,1,7422.0,0.6183,1,0.0233,0,100,1.0,12,32.04,41,1.096,26.0,14.0,14.0,0.4753,0.3091,0.0,0.1667,-0.01087,0.01,0.0,0.0,0.0,0.0133,0.0,,,
93,201.219,25.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,82,1,7436.0,0.6243,1,0.01,0,100,1.0,13,32.04,70,0.771,255.0,215.0,215.0,0.4762,0.3121,0.0,0.1667,-0.00976,0.01,0.0,0.0,0.0,0.0,0.0,,,
94,203.443,25.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-6,197,82,1,7450.0,0.6304,1,0.0133,0,100,1.0,14,32.04,68,0.469,27.0,13.0,13.0,0.4771,0.3152,0.0,0.1667,-0.00865,0.0,0.0,0.0,0.0,0.0133,0.0,,,
95,205.224,25.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-8,197,82,1,7297.0,0.5639,1,0.02,0,100,1.0,15,32.04,54,0.905,26.0,14.0,14.0,0.4672,0.2819,0.0,0.1667,-0.01837,0.0,0.0,0.0,0.0,0.02,0.0,,,
96,207.549,25.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-8,197,82,1,7436.0,0.6243,1,0.0067,0,100,1.0,16,32.04,68,0.693,28.0,12.0,12.0,0.4762,0.3121,0.0,0.1667,-0.00902,0.0,0.0,0.0,0.0,0.0067,0.0,,,
97,209.598,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,82,1,7477.0,0.6422,1,0.0167,0,100,1.0,17,32.04,65,0.918,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,-0.00618,0.01,0.0,0.0,0.0,0.0067,0.0,,,
98,211.948,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-9,197,82,1,7394.0,0.6061,1,0.02,0,100,1.0,18,32.04,51,0.471,26.0,14.0,14.0,0.4735,0.303,0.0,0.1667,-0.01142,0.0,0.0,0.0,0.0,0.02,0.0,,,
99,213.8,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-8,197,81,1,7394.0,0.6061,1,0.04,0,100,1.0,19,32.04,69,1.068,27.0,13.0,13.0,0.4735,0.303,0.0,0.1667,-0.0112,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
100,216.129,26.0,1,250.0,1,0,0,0,0,1,1023,0,922,50,-7,197,81,1,7464.0,0.6365,1,1.2933,0,100,0.647,0,23.383,61,0.858,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00645,0.0,0.0,0.0,1.28,0.0133,0.0,,,
101,218.323,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7394.0,0.6061,1,1.28,0,100,0.64,0,23.22,44,0.41,26.0,14.0,14.0,0.4735,0.303,0.0,0.1667,-0.01084,0.0,0.0,0.0,1.28,0.0,0.0,,,
102,220.147,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,82,1,7450.0,0.6304,1,0.0333,0,100,0.017,1,7.948,69,1.078,27.0,13.0,13.0,0.4771,0.3152,0.0,0.1667,-0.00701,0.0,0.0,0.0,0.0,0.0,0.0333,,,
103,222.548,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-5,197,81,1,7422.0,0.6183,1,0.0533,0,100,0.027,2,8.193,53,1.045,26.0,14.0,14.0,0.4753,0.3091,0.0,0.1667,-0.00867,0.0,0.0,0.0,0.0,0.02,0.0333,,,
104,224.921,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7505.0,0.6543,1,0.0133,0,100,0.007,3,7.703,70,0.475,27.0,13.0,13.0,0.4807,0.3271,0.0,0.1667,-0.00314,0.0,0.0,0.0,0.0,0.0133,0.0,,,
105,226.671,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,51,-4,197,82,1,7450.0,0.6304,1,1.3333,0,100,0.667,0,23.873,46,0.572,26.0,14.0,14.0,0.4771,0.3152,0.0,0.1667,-0.00663,0.0,0.0,0.0,1.28,0.02,0.0333,,,
106,228.571,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7422.0,0.6183,1,1.3267,0,100,0.663,0,23.792,55,0.688,27.0,13.0,13.0,0.4753,0.3091,0.0,0.1667,-0.0083,0.0,0.0,0.0,1.28,0.0133,0.0333,,,
107,230.546,26.0,1,250.0,1,0,0,0,0,1,1023,0,922,51,-7,197,82,1,7477.0,0.6422,1,1.32,0,100,0.66,0,23.71,46,0.514,26.0,14.0,14.0,0.4789,0.3211,0.0,0.1667,-0.00458,0.0,0.0,0.0,1.28,0.0067,0.0333,,,
108,232.458,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7477.0,0.6422,1,1.32,0,100,0.66,0,23.71,42,0.794,26.0,14.0,14.0,0.4789,0.3211,0.0,0.1667,-0.00449,0.0,0.0,0.0,1.28,0.0067,0.0333,,,
109,234.753,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7408.0,0.6122,1,0.0067,0,100,0.003,1,7.622,57,0.96,27.0,13.0,13.0,0.4744,0.3061,0.0,0.1667,-0.00886,0.0,0.0,0.0,0.0,0.0067,0.0,,,
110,236.972,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7422.0,0.6183,1,0.0067,0,100,0.003,2,7.622,50,0.433,26.0,14.0,14.0,0.4753,0.3091,0.0,0.1667,-0.00778,0.0,0.0,0.0,0.0,0.0067,0.0,,,
111,238.75,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7408.0,0.6122,1,0.0,0,100,0.0,3,7.54,45,1.126,26.0,14.0,14.0,0.4744,0.3061,0.0,0.1667,-0.00853,0.0,0.0,0.0,0.0,0.0,0.0,,,
112,241.326,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7464.0,0.6365,1,0.0133,0,100,0.007,4,7.703,41,0.403,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00474,0.0,0.0,0.0,0.0,0.0133,0.0,,,
113,243.173,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7339.0,0.5822,1,0.0067,0,100,1.0,5,32.04,60,0.947,27.0,13.0,13.0,0.4699,0.2911,0.0,0.1667,-0.01273,0.0,0.0,0.0,0.0,0.0067,0.0,,,
114,245.269,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7422.0,0.6183,1,0.0067,0,100,1.0,6,32.04,61,0.439,27.0,13.0,13.0,0.4753,0.3091,0.0,0.1667,-0.0071,0.0,0.0,0.0,0.0,0.0067,0.0,,,
115,247.096,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7450.0,0.6304,1,0.0,0,100,1.0,7,32.04,45,0.506,26.0,14.0,14.0,0.4771,0.3152,0.0,0.1667,-0.00516,0.0,0.0,0.0,0.0,0.0,0.0,,,
116,248.968,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7380.0,0.6,1,0.0067,0,100,1.0,8,32.04,49,0.75,26.0,14.0,14.0,0.4726,0.3,0.0,0.1667,-0.00958,0.0,0.0,0.0,0.0,0.0067,0.0,,,
117,251.045,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7450.0,0.6304,1,0.0,0,100,1.0,9,32.04,59,0.626,27.0,13.0,13.0,0.4771,0.3152,0.0,0.1667,-0.00486,0.0,0.0,0.0,0.0,0.0,0.0,,,
118,252.993,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7450.0,0.6304,1,0.0067,0,100,1.0,10,32.04,63,1.148,27.0,13.0,13.0,0.4771,0.3152,0.0,0.1667,-0.00477,0.0,0.0,0.0,0.0,0.0067,0.0,,,
119,255.392,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7422.0,0.6183,1,0.0,0,100,1.0,11,32.04,67,0.771,27.0,13.0,13.0,0.4753,0.3091,0.0,0.1667,-0.00647,0.0,0.0,0.0,0.0,0.0,0.0,,,
120,257.276,26.0,1,250.0,1,0,0,0,0,1,1023,0,922,51,-5,197,81,1,7353.0,0.5883,1,1.2867,0,100,0.643,0,23.302,48,1.19,26.0,14.0,14.0,0.4708,0.2942,0.0,0.1667,-0.01081,0.0,0.0,0.0,1.28,0.0067,0.0,,,
121,259.867,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7477.0,0.6422,1,1.3,0,100,0.65,0,23.465,54,0.741,26.0,14.0,14.0,0.4789,0.3211,0.0,0.1667,-0.00257,0.0,0.0,0.0,1.28,0.02,0.0,,,
122,261.967,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7464.0,0.6365,1,0.0067,0,100,0.003,1,7.622,41,0.517,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00337,0.0,0.0,0.0,0.0,0.0067,0.0,,,
123,263.841,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7464.0,0.6365,1,0.0067,0,100,0.003,2,7.622,55,0.823,27.0,13.0,13.0,0.478,0.3182,0.0,0.1667,-0.0033,0.0,0.0,0.0,0.0,0.0067,0.0,,,
124,266.044,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7367.0,0.5943,1,0.0,0,100,0.0,3,7.54,59,0.9,27.0,13.0,13.0,0.4717,0.2972,0.0,0.1667,-0.00951,0.0,0.0,0.0,0.0,0.0,0.0,,,
125,268.244,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7436.0,0.6243,1,0.0133,0,100,0.007,4,7.703,50,0.913,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00486,0.0,0.0,0.0,0.0,0.0133,0.0,,,
126,270.613,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7408.0,0.6122,1,0.0,0,100,1.0,5,32.04,60,0.558,28.0,12.0,12.0,0.4744,0.3061,0.0,0.1667,-0.00656,0.0,0.0,0.0,0.0,0.0,0.0,,,
127,272.642,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,51,-7,197,81,1,7408.0,0.6122,1,1.2867,0,100,0.643,0,23.302,40,0.671,27.0,13.0,13.0,0.4744,0.3061,0.0,0.1667,-0.00643,0.0,0.0,0.0,1.28,0.0067,0.0,,,
128,274.565,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7380.0,0.6,1,1.2867,0,100,0.643,0,23.302,63,0.996,27.0,13.0,13.0,0.4726,0.3,0.0,0.1667,-0.00812,0.0,0.0,0.0,1.28,0.0067,0.0,,,
129,276.89,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7464.0,0.6365,1,0.0067,0,100,0.003,1,7.622,57,0.756,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00252,0.0,0.0,0.0,0.0,0.0067,0.0,,,
130,278.989,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-8,197,80,1,7436.0,0.6243,1,0.0467,0,100,0.023,2,8.112,45,0.904,26.0,14.0,14.0,0.4762,0.3121,0.0,0.1667,-0.00429,0.0,0.0,0.0,0.0,0.0133,0.0333,,,
131,281.164,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7464.0,0.6365,1,0.0533,0,100,0.027,3,8.193,44,0.907,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00239,0.0,0.0,0.0,0.0,0.02,0.0333,,,
132,283.489,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7491.0,0.6483,1,0.0333,0,100,0.017,4,7.948,57,1.179,27.0,13.0,13.0,0.4798,0.3241,0.0,0.1667,-0.00059,0.0,0.0,0.0,0.0,0.0,0.0333,,,
133,285.976,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7394.0,0.6061,1,0.04,0,100,1.0,5,32.04,51,0.87,27.0,13.0,13.0,0.4735,0.303,0.0,0.1667,-0.00685,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
134,288.041,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7422.0,0.6183,1,0.0067,0,100,1.0,6,32.04,61,0.605,27.0,13.0,13.0,0.4753,0.3091,0.0,0.1667,-0.0049,0.0,0.0,0.0,0.0,0.0067,0.0,,,
135,289.965,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,198,80,1,7436.0,0.6243,1,0.0533,0,100,1.0,7,32.04,49,1.025,26.0,14.0,14.0,0.4762,0.3121,0.0,0.1667,-0.00391,0.0,0.0,0.0,0.0,0.02,0.0333,,,
136,292.345,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7477.0,0.6422,1,0.02,0,100,1.0,8,32.04,64,0.518,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,-0.00117,0.0,0.0,0.0,0.0,0.02,0.0,,,
137,294.088,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7436.0,0.6243,1,0.04,0,100,1.0,9,32.04,65,0.448,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00381,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
138,295.814,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-6,197,81,1,7464.0,0.6365,1,0.0133,0,100,1.0,10,32.04,60,0.781,27.0,13.0,13.0,0.478,0.3182,0.0,0.1667,-0.00192,0.0,0.0,0.0,0.0,0.0133,0.0,,,
139,297.987,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,81,1,7464.0,0.6365,1,0.0067,0,100,1.0,11,32.04,52,0.98,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00188,0.0,0.0,0.0,0.0,0.0067,0.0,,,
140,300.212,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7505.0,0.6543,1,0.0133,0,100,1.0,12,32.04,54,1.151,26.0,14.0,14.0,0.4807,0.3271,0.0,0.1667,0.00081,0.0,0.0,0.0,0.0,0.0133,0.0,,,
141,302.737,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7436.0,0.6243,1,0.0067,0,100,1.0,13,32.04,69,0.507,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00367,0.0,0.0,0.0,0.0,0.0067,0.0,,,
142,304.661,26.0,1,250.0,1,0,0,0,0,1,1023,0,922,51,-6,197,81,1,7477.0,0.6422,1,1.2867,0,100,0.643,0,23.302,56,1.146,26.0,14.0,14.0,0.4789,0.3211,0.0,0.1667,-0.00094,0.0,0.0,0.0,1.28,0.0067,0.0,,,
143,307.141,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,81,1,7477.0,0.6422,1,1.28,0,100,0.64,0,23.22,69,0.731,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,-0.00092,0.0,0.0,0.0,1.28,0.0,0.0,,,
144,309.089,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7477.0,0.6422,1,0.0067,0,100,0.003,1,7.622,46,0.497,26.0,14.0,14.0,0.4789,0.3211,0.0,0.1667,-0.0009,0.0,0.0,0.0,0.0,0.0067,0.0,,,
145,310.883,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,80,1,7436.0,0.6243,1,0.0333,0,100,0.017,2,7.948,64,0.891,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00354,0.0,0.0,0.0,0.0,0.0,0.0333,,,
146,313.035,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,80,1,7477.0,0.6422,1,0.0,0,100,0.0,3,7.54,41,0.524,26.0,14.0,14.0,0.4789,0.3211,0.0,0.1667,-0.00081,0.0,0.0,0.0,0.0,0.0,0.0,,,
147,314.936,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7394.0,0.6061,1,0.0067,0,100,0.003,4,7.622,55,0.608,27.0,13.0,13.0,0.4735,0.303,0.0,0.1667,-0.00616,0.0,0.0,0.0,0.0,0.0067,0.0,,,
148,316.837,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,80,1,7505.0,0.6543,1,0.0067,0,100,1.0,5,32.04,48,1.058,27.0,13.0,13.0,0.4807,0.3271,0.0,0.1667,0.00113,0.0,0.0,0.0,0.0,0.0067,0.0,,,
149,319.359,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7491.0,0.6483,1,0.0333,0,100,1.0,6,32.04,40,1.113,26.0,14.0,14.0,0.4798,0.3241,0.0,0.1667,0.00021,0.0,0.0,0.0,0.0,0.0,0.0333,,,
150,321.892,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7436.0,0.6243,1,0.0,0,100,1.0,7,32.04,57,0.907,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00336,0.0,0.0,0.0,0.0,0.0,0.0,,,
151,323.884,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7477.0,0.6422,1,0.0,0,100,1.0,8,32.04,67,0.737,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,-0.00063,0.0,0.0,0.0,0.0,0.0,0.0,,,
152,325.83,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,52,-8,197,80,1,7408.0,0.6122,1,0.0467,0,100,1.0,9,32.04,59,0.731,27.0,13.0,13.0,0.4744,0.3061,0.0,0.1667,-0.00508,0.0,0.0,0.0,0.0,0.0133,0.0333,,,
153,327.862,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7325.0,0.5761,1,0.0467,0,100,1.0,10,32.04,45,0.734,27.0,13.0,13.0,0.469,0.288,0.0,0.1667,-0.01035,0.0,0.0,0.0,0.0,0.0133,0.0333,,,
154,329.958,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7505.0,0.6543,1,0.04,0,100,1.0,11,32.04,70,0.915,28.0,12.0,12.0,0.4807,0.3271,0.0,0.1667,0.00149,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
155,332.183,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,80,1,7436.0,0.6243,1,0.0133,0,100,1.0,12,32.04,47,0.738,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.003,0.0,0.0,0.0,0.0,0.0133,0.0,,,
156,334.208,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,80,1,7505.0,0.6543,1,0.0067,0,100,1.0,13,32.04,40,1.047,27.0,13.0,13.0,0.4807,0.3271,0.0,0.1667,0.00152,0.0,0.0,0.0,0.0,0.0067,0.0,,,
157,336.657,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7353.0,0.5883,1,0.0067,0,100,1.0,14,32.04,53,0.991,27.0,13.0,13.0,0.4708,0.2942,0.0,0.1667,-0.00833,0.0,0.0,0.0,0.0,0.0067,0.0,,,
158,339.182,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,80,1,7394.0,0.6061,1,0.0133,0,100,1.0,15,32.04,42,0.734,27.0,13.0,13.0,0.4735,0.303,0.0,0.1667,-0.00551,0.0,0.0,0.0,0.0,0.0133,0.0,,,
159,341.232,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,80,1,7477.0,0.6422,1,0.0067,0,100,1.0,16,32.04,54,0.53,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,-3e-05,0.0,0.0,0.0,0.0,0.0067,0.0,,,
160,343.132,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7408.0,0.6122,1,0.0067,0,100,1.0,17,32.04,52,0.579,27.0,13.0,13.0,0.4744,0.3061,0.0,0.1667,-0.00449,0.0,0.0,0.0,0.0,0.0067,0.0,,,
161,345.082,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-7,197,80,1,7477.0,0.6422,1,0.0133,0,100,1.0,18,32.04,54,0.644,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,6e-05,0.0,0.0,0.0,0.0,0.0133,0.0,,,
162,347.057,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,51,-6,197,80,1,7422.0,0.6183,1,1.2933,0,100,0.647,0,23.383,64,0.653,27.0,13.0,13.0,0.4753,0.3091,0.0,0.1667,-0.0035,0.0,0.0,0.0,1.28,0.0133,0.0,,,
163,349.156,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-5,197,80,1,7477.0,0.6422,1,1.2867,0,100,0.643,0,23.302,59,0.604,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,0.00013,0.0,0.0,0.0,1.28,0.0067,0.0,,,
164,351.056,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,51,-6,197,81,1,7505.0,0.6543,1,1.32,0,100,0.66,0,23.71,40,0.57,26.0,14.0,14.0,0.4807,0.3271,0.0,0.1667,0.00192,0.0,0.0,0.0,1.28,0.0067,0.0333,,,
165,352.833,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,81,1,7464.0,0.6365,1,1.2867,0,100,0.643,0,23.302,45,0.707,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00076,0.0,0.0,0.0,1.28,0.0067,0.0,,,
166,355.022,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,51,-6,197,79,1,7491.0,0.6483,1,1.3533,0,100,0.677,0,24.118,57,0.742,27.0,13.0,13.0,0.4798,0.3241,0.0,0.1667,0.00101,0.0,0.0,0.0,1.28,0.0067,0.0667,,,
167,357.058,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,79,1,7464.0,0.6365,1,1.28,0,100,0.64,0,23.22,44,0.787,27.0,13.0,13.0,0.478,0.3182,0.0,0.1667,-0.00077,0.0,0.0,0.0,1.28,0.0,0.0,,,
168,359.056,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,80,1,7394.0,0.6061,1,0.04,0,100,0.02,1,8.03,69,0.666,27.0,13.0,13.0,0.4735,0.303,0.0,0.1667,-0.00527,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
169,361.004,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,52,-8,197,80,1,7464.0,0.6365,1,0.0133,0,100,0.007,2,7.703,63,1.079,27.0,13.0,13.0,0.478,0.3182,0.0,0.1667,-0.00065,0.0,0.0,0.0,0.0,0.0133,0.0,,,
170,363.429,26.0,1,250.0,1,0,0,0,0,1,1023,0,922,50,-5,197,80,1,7436.0,0.6243,1,1.3133,0,100,0.657,0,23.628,55,1.146,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00245,0.0,0.0,0.0,1.28,0.0333,0.0,,,
171,365.979,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,198,79,1,7436.0,0.6243,1,1.34,0,100,0.67,0,23.955,43,1.134,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.0024,0.0,0.0,0.0,1.28,0.0267,0.0333,,,
172,368.553,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,79,1,7394.0,0.6061,1,0.0067,0,100,0.003,1,7.622,41,0.949,26.0,14.0,14.0,0.4735,0.303,0.0,0.1667,-0.00506,0.0,0.0,0.0,0.0,0.0067,0.0,,,
173,370.753,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,79,1,7464.0,0.6365,1,0.0,0,100,0.0,2,7.54,44,0.706,26.0,14.0,14.0,0.478,0.3182,0.0,0.1667,-0.00043,0.0,0.0,0.0,0.0,0.0,0.0,,,
174,372.941,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,79,1,7436.0,0.6243,1,0.0,0,100,0.0,3,7.54,42,1.147,26.0,14.0,14.0,0.4762,0.3121,0.0,0.1667,-0.00224,0.0,0.0,0.0,0.0,0.0,0.0,,,
175,375.152,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,79,1,7450.0,0.6304,1,0.0,0,100,0.0,4,7.54,40,0.407,26.0,14.0,14.0,0.4771,0.3152,0.0,0.1667,-0.00129,0.0,0.0,0.0,0.0,0.0,0.0,,,
176,376.977,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,79,1,7450.0,0.6304,1,0.0,0,100,1.0,5,32.04,47,0.445,27.0,13.0,13.0,0.4771,0.3152,0.0,0.1667,-0.00126,0.0,0.0,0.0,0.0,0.0,0.0,,,
177,378.852,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,79,1,7450.0,0.6304,1,0.0067,0,100,1.0,6,32.04,44,0.654,26.0,14.0,14.0,0.4771,0.3152,0.0,0.1667,-0.00124,0.0,0.0,0.0,0.0,0.0067,0.0,,,
178,380.729,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-7,197,79,1,7464.0,0.6365,1,0.0067,0,100,1.0,7,32.04,65,0.469,28.0,12.0,12.0,0.478,0.3182,0.0,0.1667,-0.00031,0.0,0.0,0.0,0.0,0.0067,0.0,,,
179,382.502,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,48,-7,197,80,1,7519.0,0.6604,1,1.3333,0,100,0.667,0,23.873,49,0.912,27.0,13.0,13.0,0.4816,0.3302,0.0,0.1667,0.00326,0.0,0.0,0.0,1.28,0.02,0.0333,,,
180,384.701,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,79,1,7464.0,0.6365,1,1.34,0,100,0.67,0,23.955,69,0.983,27.0,13.0,13.0,0.478,0.3182,0.0,0.1667,-0.00036,0.0,0.0,0.0,1.28,0.0267,0.0333,,,
181,387.096,26.0,1,250.0,1,0,0,0,0,1,1023,0,410,50,-5,197,80,1,7436.0,0.6243,1,1.3267,0,100,0.663,0,23.792,50,0.646,27.0,13.0,13.0,0.4762,0.3121,0.0,0.1667,-0.00217,0.0,0.0,0.0,1.28,0.0133,0.0333,,,
182,388.829,26.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-8,198,80,1,7477.0,0.6422,1,1.3067,0,100,0.653,0,23.547,58,0.887,27.0,13.0,13.0,0.4789,0.3211,0.0,0.1667,0.00053,0.0,0.0,0.0,1.28,0.0267,0.0,,,
183,391.05,27.0,1,250.0,1,0,0,0,0,1,1023,0,666,51,-6,197,80,1,7422.0,0.6183,1,0.0367,0,100,0.018,1,7.99,62,1.049,27.0,13.0,13.0,0.4753,0.3091,0.0,0.1667,-0.00303,0.01,0.0,0.0,0.0,0.0267,0.0,,,
184,393.576,27.0,1,250.0,1,0,0,0,0,1,1023,0,666,50,-6,197,80,1,7408.0,0.6122,1,0.0067,0,100,0.003,2,7.622,57,0.642,27.0,13.0,13.0,0.4744,0.3061,0.0,0.1667,-0.00388,0.0,0.0,0.0,0.0,0.0067,0.0,,,
