[2026-07-28T13:05:50.238Z] Arrancando: 1130 jobs (D=20, Aprima=30, Bprima=1080), 14 workers.
[2026-07-28T20:57:59.419Z] progreso: 655/1130 (D=20/20 A'=30/30 B'=605/1080) último job 388.6s
[2026-07-28T21:00:30.963Z] progreso: 660/1130 (D=20/20 A'=30/30 B'=610/1080) último job 386.3s
[2026-07-28T21:03:13.348Z] progreso: 665/1130 (D=20/20 A'=30/30 B'=615/1080) último job 386.6s
[2026-07-28T21:05:14.666Z] progreso: 670/1130 (D=20/20 A'=30/30 B'=620/1080) último job 389.0s
[2026-07-28T21:07:09.203Z] progreso: 675/1130 (D=20/20 A'=30/30 B'=625/1080) último job 392.7s
[2026-07-28T21:09:50.108Z] progreso: 680/1130 (D=20/20 A'=30/30 B'=630/1080) último job 395.6s
[2026-07-28T21:16:26.563Z] progreso: 685/1130 (D=20/20 A'=30/30 B'=635/1080) último job 637.8s
[2026-07-28T21:18:51.614Z] progreso: 690/1130 (D=20/20 A'=30/30 B'=640/1080) último job 630.5s
[2026-07-28T21:24:59.685Z] progreso: 695/1130 (D=20/20 A'=30/30 B'=645/1080) último job 631.7s
[2026-07-28T21:27:23.176Z] progreso: 700/1130 (D=20/20 A'=30/30 B'=650/1080) último job 627.7s
[2026-07-28T21:29:56.988Z] progreso: 705/1130 (D=20/20 A'=30/30 B'=655/1080) último job 623.2s
[2026-07-28T21:36:10.109Z] progreso: 710/1130 (D=20/20 A'=30/30 B'=660/1080) último job 639.8s
[2026-07-28T21:38:32.069Z] progreso: 715/1130 (D=20/20 A'=30/30 B'=665/1080) último job 636.6s
[2026-07-28T21:40:46.063Z] progreso: 720/1130 (D=20/20 A'=30/30 B'=670/1080) último job 634.8s
[2026-07-28T21:46:33.362Z] progreso: 725/1130 (D=20/20 A'=30/30 B'=675/1080) último job 623.2s
[2026-07-28T21:48:58.634Z] progreso: 730/1130 (D=20/20 A'=30/30 B'=680/1080) último job 621.3s
[2026-07-28T21:51:29.997Z] progreso: 735/1130 (D=20/20 A'=30/30 B'=685/1080) último job 622.3s
[2026-07-28T21:57:44.809Z] progreso: 740/1130 (D=20/20 A'=30/30 B'=690/1080) último job 621.8s
[2026-07-28T21:59:39.092Z] progreso: 745/1130 (D=20/20 A'=30/30 B'=695/1080) último job 621.9s
[2026-07-28T22:01:51.828Z] progreso: 750/1130 (D=20/20 A'=30/30 B'=700/1080) último job 613.8s
[2026-07-28T22:08:24.872Z] progreso: 755/1130 (D=20/20 A'=30/30 B'=705/1080) último job 611.9s
[2026-07-28T22:10:22.698Z] progreso: 760/1130 (D=20/20 A'=30/30 B'=710/1080) último job 607.8s
[2026-07-28T22:16:49.222Z] progreso: 765/1130 (D=20/20 A'=30/30 B'=715/1080) último job 610.7s
[2026-07-28T22:19:02.099Z] progreso: 770/1130 (D=20/20 A'=30/30 B'=720/1080) último job 606.5s
[2026-07-28T22:22:14.904Z] progreso: 775/1130 (D=20/20 A'=30/30 B'=725/1080) último job 637.3s
[2026-07-28T22:27:48.966Z] progreso: 780/1130 (D=20/20 A'=30/30 B'=730/1080) último job 638.9s
[2026-07-28T22:30:26.122Z] progreso: 785/1130 (D=20/20 A'=30/30 B'=735/1080) último job 633.3s
[2026-07-28T22:32:57.848Z] progreso: 790/1130 (D=20/20 A'=30/30 B'=740/1080) último job 642.2s
[2026-07-28T22:38:37.889Z] progreso: 795/1130 (D=20/20 A'=30/30 B'=745/1080) último job 634.5s
[2026-07-28T22:41:30.578Z] progreso: 800/1130 (D=20/20 A'=30/30 B'=750/1080) último job 634.4s
[2026-07-28T22:43:31.115Z] progreso: 805/1130 (D=20/20 A'=30/30 B'=755/1080) último job 633.3s
[2026-07-28T22:49:49.577Z] progreso: 810/1130 (D=20/20 A'=30/30 B'=760/1080) último job 630.5s
[2026-07-28T22:52:22.693Z] progreso: 815/1130 (D=20/20 A'=30/30 B'=765/1080) último job 634.4s
[2026-07-28T22:54:09.363Z] progreso: 820/1130 (D=20/20 A'=30/30 B'=770/1080) último job 627.2s
[2026-07-28T23:01:00.010Z] progreso: 825/1130 (D=20/20 A'=30/30 B'=775/1080) último job 649.4s
[2026-07-28T23:03:41.237Z] progreso: 830/1130 (D=20/20 A'=30/30 B'=780/1080) último job 678.5s
[2026-07-28T23:19:41.618Z] progreso: 835/1130 (D=20/20 A'=30/30 B'=785/1080) último job 1230.4s
[2026-07-28T23:25:13.784Z] progreso: 840/1130 (D=20/20 A'=30/30 B'=790/1080) último job 1413.0s
[2026-07-28T23:31:52.113Z] progreso: 845/1130 (D=20/20 A'=30/30 B'=795/1080) último job 1586.3s
[2026-07-28T23:39:05.537Z] progreso: 850/1130 (D=20/20 A'=30/30 B'=800/1080) último job 1129.5s
[2026-07-28T23:40:44.492Z] progreso: 855/1130 (D=20/20 A'=30/30 B'=805/1080) último job 997.6s
[2026-07-28T23:43:47.353Z] progreso: 860/1130 (D=20/20 A'=30/30 B'=810/1080) último job 883.4s
[2026-07-28T23:48:22.186Z] progreso: 865/1130 (D=20/20 A'=30/30 B'=815/1080) último job 523.8s
[2026-07-28T23:50:58.462Z] progreso: 870/1130 (D=20/20 A'=30/30 B'=820/1080) último job 570.9s
[2026-07-28T23:55:52.928Z] progreso: 875/1130 (D=20/20 A'=30/30 B'=825/1080) último job 618.9s
[2026-07-28T23:59:32.631Z] progreso: 880/1130 (D=20/20 A'=30/30 B'=830/1080) último job 626.0s
[2026-07-29T00:01:38.363Z] progreso: 885/1130 (D=20/20 A'=30/30 B'=835/1080) último job 597.4s
[2026-07-29T00:05:36.251Z] progreso: 890/1130 (D=20/20 A'=30/30 B'=840/1080) último job 563.5s
[2026-07-29T00:08:40.594Z] progreso: 895/1130 (D=20/20 A'=30/30 B'=845/1080) último job 533.8s
[2026-07-29T00:11:38.150Z] progreso: 900/1130 (D=20/20 A'=30/30 B'=850/1080) último job 515.5s
[2026-07-29T00:15:09.333Z] progreso: 905/1130 (D=20/20 A'=30/30 B'=855/1080) último job 487.0s
[2026-07-29T00:16:33.683Z] progreso: 910/1130 (D=20/20 A'=30/30 B'=860/1080) último job 473.1s
[2026-07-29T00:19:27.205Z] progreso: 915/1130 (D=20/20 A'=30/30 B'=865/1080) último job 461.6s
[2026-07-29T00:25:45.449Z] progreso: 920/1130 (D=20/20 A'=30/30 B'=870/1080) último job 631.5s
[2026-07-29T00:28:54.642Z] progreso: 925/1130 (D=20/20 A'=30/30 B'=875/1080) último job 722.8s
[2026-07-29T00:33:58.673Z] progreso: 930/1130 (D=20/20 A'=30/30 B'=880/1080) último job 823.3s
[2026-07-29T00:40:24.691Z] progreso: 935/1130 (D=20/20 A'=30/30 B'=885/1080) último job 805.6s
[2026-07-29T00:43:44.917Z] progreso: 940/1130 (D=20/20 A'=30/30 B'=890/1080) último job 804.2s
[2026-07-29T00:50:03.085Z] progreso: 945/1130 (D=20/20 A'=30/30 B'=895/1080) último job 826.3s
[2026-07-29T00:54:37.657Z] progreso: 950/1130 (D=20/20 A'=30/30 B'=900/1080) último job 818.6s
[2026-07-29T01:03:53.548Z] progreso: 955/1130 (D=20/20 A'=30/30 B'=905/1080) último job 1176.5s
[2026-07-29T01:09:16.782Z] progreso: 960/1130 (D=20/20 A'=30/30 B'=910/1080) último job 1111.8s
[2026-07-29T01:21:29.479Z] progreso: 965/1130 (D=20/20 A'=30/30 B'=915/1080) último job 1162.4s
[2026-07-29T01:24:56.469Z] progreso: 970/1130 (D=20/20 A'=30/30 B'=920/1080) último job 1162.3s
[2026-07-29T01:30:11.754Z] progreso: 975/1130 (D=20/20 A'=30/30 B'=925/1080) último job 1129.1s
[2026-07-29T01:38:47.628Z] progreso: 980/1130 (D=20/20 A'=30/30 B'=930/1080) último job 1031.7s
[2026-07-29T01:42:32.606Z] progreso: 985/1130 (D=20/20 A'=30/30 B'=935/1080) último job 1017.9s
[2026-07-29T01:47:20.156Z] progreso: 990/1130 (D=20/20 A'=30/30 B'=940/1080) último job 1024.0s
[2026-07-29T01:55:07.344Z] progreso: 995/1130 (D=20/20 A'=30/30 B'=945/1080) último job 970.3s
[2026-07-29T01:58:22.012Z] progreso: 1000/1130 (D=20/20 A'=30/30 B'=950/1080) último job 909.4s
[2026-07-29T02:02:21.353Z] progreso: 1005/1130 (D=20/20 A'=30/30 B'=955/1080) último job 840.8s
[2026-07-29T02:08:30.597Z] progreso: 1010/1130 (D=20/20 A'=30/30 B'=960/1080) último job 754.1s
[2026-07-29T02:11:25.651Z] progreso: 1015/1130 (D=20/20 A'=30/30 B'=965/1080) último job 729.0s
[2026-07-29T02:14:53.186Z] progreso: 1020/1130 (D=20/20 A'=30/30 B'=970/1080) último job 751.8s
[2026-07-29T02:21:15.841Z] progreso: 1025/1130 (D=20/20 A'=30/30 B'=975/1080) último job 760.7s
[2026-07-29T02:28:14.942Z] progreso: 1030/1130 (D=20/20 A'=30/30 B'=980/1080) último job 963.0s
[2026-07-29T02:39:05.145Z] progreso: 1035/1130 (D=20/20 A'=30/30 B'=985/1080) último job 1129.8s
[2026-07-29T02:41:49.201Z] progreso: 1040/1130 (D=20/20 A'=30/30 B'=990/1080) último job 1165.2s
[2026-07-29T02:48:01.472Z] progreso: 1045/1130 (D=20/20 A'=30/30 B'=995/1080) último job 1083.9s
[2026-07-29T02:55:15.770Z] progreso: 1050/1130 (D=20/20 A'=30/30 B'=1000/1080) último job 949.7s
[2026-07-29T03:00:16.619Z] progreso: 1055/1130 (D=20/20 A'=30/30 B'=1005/1080) último job 970.5s
[2026-07-29T03:04:23.991Z] progreso: 1060/1130 (D=20/20 A'=30/30 B'=1010/1080) último job 963.5s
[2026-07-29T03:19:32.822Z] progreso: 1065/1130 (D=20/20 A'=30/30 B'=1015/1080) último job 1442.4s
[2026-07-29T03:25:57.347Z] progreso: 1070/1130 (D=20/20 A'=30/30 B'=1020/1080) último job 1507.3s
[2026-07-29T03:30:35.534Z] progreso: 1075/1130 (D=20/20 A'=30/30 B'=1025/1080) último job 1528.6s
[2026-07-29T03:38:04.102Z] progreso: 1080/1130 (D=20/20 A'=30/30 B'=1030/1080) último job 1080.1s
[2026-07-29T03:43:24.128Z] progreso: 1085/1130 (D=20/20 A'=30/30 B'=1035/1080) último job 1008.8s
[2026-07-29T03:49:48.692Z] progreso: 1090/1130 (D=20/20 A'=30/30 B'=1040/1080) último job 1128.5s
[2026-07-29T03:58:51.190Z] progreso: 1095/1130 (D=20/20 A'=30/30 B'=1045/1080) último job 1215.0s
[2026-07-29T04:03:36.193Z] progreso: 1100/1130 (D=20/20 A'=30/30 B'=1050/1080) último job 1102.3s
[2026-07-29T04:11:57.871Z] progreso: 1105/1130 (D=20/20 A'=30/30 B'=1055/1080) último job 844.5s
[2026-07-29T04:13:14.662Z] progreso: 1110/1130 (D=20/20 A'=30/30 B'=1060/1080) último job 831.3s
[2026-07-29T04:19:26.711Z] progreso: 1115/1130 (D=20/20 A'=30/30 B'=1065/1080) último job 866.2s
[2026-07-29T04:26:17.953Z] progreso: 1120/1130 (D=20/20 A'=30/30 B'=1070/1080) último job 858.4s
[2026-07-29T04:28:43.182Z] progreso: 1125/1130 (D=20/20 A'=30/30 B'=1075/1080) último job 777.4s
[2026-07-29T04:30:27.706Z] progreso: 1130/1130 (D=20/20 A'=30/30 B'=1080/1080) último job 619.7s
[2026-07-29T04:30:27.742Z] TERMINADO: 1130/1130 jobs, 0 fallidos, 15.41 h.
