semilla,modo,potencia_base,beta,sigma,ruido,banda,t_optima,tc_ptc,exponente_ptc,dia_noche,luminosidad,asent_pasos,asent_ok,pasos_recuperacion,rec_mediana,rec_topes,rec_1,rec_2,rec_3,rec_4,rec_5,recuperacion_completa,tasa_recuperacion,varianza_potencia_viva,autocorrelacion1_potencia_viva,entropia_abs_local,entropia_piso_local,entropia_abs_global,entropia_piso_global,entropia_rel,huella,lambda,acoplamiento,tasa_error,potencia_viva,rango_potencia_viva,banda_potencia_viva,piso_ruido,valores_distintos,multiplicidad,diagnostico,saturacion_sensor
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6814,3600,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.6211e-7,0.99904,0.9341,4.3166,0.0000,4.2953,4.2601,4.1269,177.27022,0.8760,0.001676,0.0800,0.00237,0.00237,0.07796,90,0.3073,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6949,3200,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.6577e-7,0.94466,0.8709,4.3148,0.0000,4.3448,4.2942,3.8285,129.98376,0.8575,0.001973,0.0810,0.00161,0.00161,0.07864,82,0.3061,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7085,2700,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,7.5213e-8,0.97149,0.9982,4.2488,0.0000,4.3061,4.2301,3.3520,139.44980,0.8497,0.001740,0.0841,0.00112,0.00112,0.07812,73,0.3037,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7220,2150,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.7106e-7,0.99453,0.9837,4.3532,0.0000,4.3795,4.3420,2.8816,119.03471,0.8389,0.001632,0.0871,0.00156,0.00156,0.07800,82,0.3004,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7356,1450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,4.3520e-7,0.97383,0.8709,4.3592,0.9604,4.3274,4.1677,2.4127,138.02088,0.8289,0.001537,0.0901,0.00359,0.00359,0.07752,98,0.2943,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7492,300,1,1798.0,1798,0,1798,1798,1798,1798,1798,1,0.000556,5.0968e-7,0.96630,0.9928,4.3393,0.5665,4.2927,4.1909,2.0227,122.76852,0.8164,0.001717,0.0924,0.00355,0.00355,0.07859,98,0.2922,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7627,1150,1,598.0,598,0,598,598,598,598,598,1,0.001672,9.2885e-8,0.97847,0.9710,4.2721,0.0000,4.2681,4.3898,1.6640,74.64367,0.8092,0.001709,0.0942,0.00128,0.00128,0.07807,78,0.2915,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7763,1700,1,609.0,609,0,609,609,609,609,609,1,0.001642,4.5302e-7,0.99719,0.9992,4.2330,0.9097,4.2235,4.3938,1.2235,66.33366,0.8023,0.001693,0.0975,0.00235,0.00235,0.07867,91,0.2881,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7898,1950,1,621.0,621,0,621,621,621,621,621,1,0.001610,5.5709e-7,0.99318,0.9604,4.3337,0.7838,4.3102,4.2550,0.7379,63.91506,0.8039,0.001723,0.1015,0.00263,0.00263,0.07769,96,0.2851,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8034,2100,1,635.0,635,0,635,635,635,635,635,1,0.001575,8.0688e-8,0.96664,0.9902,4.3209,0.0000,4.3309,4.4006,0.3948,53.31387,0.7902,0.001590,0.1031,0.00216,0.00216,0.07873,91,0.2813,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8169,2250,1,667.0,667,0,667,667,667,667,667,1,0.001499,5.2204e-7,0.99528,0.8709,4.3540,0.8113,4.3119,4.2418,0.0716,50.74573,0.7796,0.001676,0.1053,0.00254,0.00254,0.07816,88,0.2795,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8305,2350,1,692.0,692,0,692,692,692,692,692,1,0.001445,4.4973e-7,0.96605,0.8709,4.3265,0.2864,4.2803,4.1741,0.2966,36.13142,0.7696,0.001694,0.1071,0.00286,0.00286,0.07665,89,0.2767,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8441,2450,1,725.0,725,0,725,725,725,725,725,1,0.001379,5.9037e-7,0.98872,0.9341,4.2672,0.5436,4.1906,4.3099,0.5615,28.85874,0.7524,0.001870,0.1076,0.00286,0.00286,0.07578,95,0.2761,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8576,2600,1,781.0,781,0,781,781,781,781,781,1,0.001280,8.9486e-7,0.97251,0.9604,4.3603,1.0666,4.2989,4.3343,0.9617,34.59811,0.7536,0.001575,0.1104,0.00551,0.00551,0.07824,107,0.2718,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8712,2700,1,824.0,824,0,824,824,824,824,824,1,0.001214,5.9423e-7,0.99586,0.9183,4.3382,0.7219,4.3623,4.2175,1.3204,27.49365,0.7525,0.001785,0.1129,0.00272,0.00272,0.07837,91,0.2721,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8847,2800,1,869.0,869,0,869,869,869,869,869,1,0.001151,2.2901e-7,0.96433,0.7838,4.3739,0.2864,4.3103,4.0764,1.6147,26.46138,0.7460,0.001787,0.1138,0.00337,0.00337,0.07801,98,0.2702,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8983,2850,1,898.0,898,0,898,898,898,898,898,1,0.001114,5.7695e-7,0.96706,0.7838,4.3868,0.7838,4.2609,4.1927,1.9293,33.99896,0.7458,0.001531,0.1154,0.00365,0.00365,0.07485,99,0.2662,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9119,2900,1,929.0,929,0,929,929,929,929,929,1,0.001076,2.4632e-7,0.98355,0.7978,4.3312,0.8242,4.2547,3.8789,2.1583,24.89212,0.7386,0.001736,0.1157,0.00296,0.00296,0.07541,84,0.2688,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9254,2900,1,943.0,943,0,943,943,943,943,943,1,0.001060,5.7872e-7,0.98386,0.6303,4.3518,0.8242,4.3599,3.9103,2.4270,26.33627,0.7413,0.001703,0.1161,0.00330,0.00330,0.07642,95,0.2679,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9390,2850,1,936.0,936,0,936,936,936,936,936,1,0.001068,1.3298e-7,0.97899,0.9998,4.3316,0.5665,4.3656,4.3811,2.6201,26.05845,0.7396,0.001620,0.1155,0.00147,0.00147,0.07870,86,0.2680,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9525,2700,1,886.0,886,0,886,886,886,886,886,1,0.001129,6.2707e-7,0.99015,0.9264,4.2729,0.9799,4.2640,4.2305,2.8742,29.93353,0.7510,0.001720,0.1158,0.00256,0.00256,0.07620,90,0.2672,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9661,2550,1,835.0,835,0,835,835,835,835,835,1,0.001198,1.6109e-6,0.98838,0.9710,4.3196,0.6303,4.2989,4.3021,3.0114,28.54231,0.7507,0.001619,0.1141,0.00399,0.00399,0.07822,103,0.2704,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9797,2400,1,783.0,783,0,783,783,783,783,783,1,0.001277,2.5220e-7,0.99010,0.9837,4.3341,0.6303,4.2827,4.2840,3.2188,29.79661,0.7614,0.001619,0.1135,0.00389,0.00389,0.07819,102,0.2692,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9932,2250,1,729.0,729,0,729,729,729,729,729,1,0.001372,2.1137e-7,0.98331,0.9871,4.3841,0.9950,4.3849,4.2823,3.3593,30.13056,0.7653,0.001667,0.1121,0.00163,0.00163,0.07776,84,0.2715,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0068,2100,1,674.0,674,0,674,674,674,674,674,1,0.001484,4.2428e-7,0.98467,0.6873,4.3438,0.6098,4.2914,3.8592,3.4128,26.63643,0.7596,0.001915,0.1094,0.00326,0.00326,0.07727,83,0.2776,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0203,2000,1,638.0,638,0,638,638,638,638,638,1,0.001567,1.4217e-7,0.98718,0.9007,4.3071,0.0000,4.3644,4.2642,3.5354,29.30300,0.7626,0.001707,0.1073,0.00166,0.00166,0.07796,82,0.2780,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0339,1900,1,601.0,601,0,601,601,601,601,601,1,0.001664,4.8183e-7,0.97490,0.9659,4.2777,0.6303,4.2813,4.1291,3.7061,24.90593,0.7723,0.001926,0.1061,0.00394,0.00394,0.07835,99,0.2779,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0475,1800,1,564.0,564,0,564,564,564,564,564,1,0.001773,2.5928e-7,0.98411,0.8600,4.3569,0.8113,4.3972,4.2926,3.8541,25.37054,0.7797,0.001984,0.1050,0.00213,0.00213,0.07831,86,0.2815,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0610,1700,1,528.0,528,0,528,528,528,528,528,1,0.001894,7.3523e-7,0.98370,0.9799,4.3061,0.9544,4.3332,4.1485,4.0062,26.40341,0.7879,0.001959,0.1039,0.00433,0.00433,0.07739,97,0.2842,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0746,1650,1,508.0,508,0,508,508,508,508,508,1,0.001969,5.0365e-7,0.99322,0.9928,4.3048,0.7692,4.2992,4.2286,4.1231,40.52195,0.7916,0.001536,0.1017,0.00267,0.00267,0.07884,92,0.2842,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0881,1550,1,474.0,474,0,474,474,474,474,474,1,0.002110,3.6000e-7,0.99321,0.9007,4.3452,0.3843,4.3343,4.0649,4.2277,27.76433,0.7944,0.001888,0.0997,0.00268,0.00268,0.07732,85,0.2863,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1017,1500,1,454.0,454,0,454,454,454,454,454,1,0.002203,3.5713e-7,0.95649,0.5436,4.3449,0.0000,4.3321,3.6304,4.4281,33.14436,0.8090,0.002018,0.0995,0.00318,0.00318,0.07768,81,0.2887,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1153,1450,1,434.0,434,0,434,434,434,434,434,1,0.002304,8.1672e-7,0.97965,0.9998,4.3565,0.7978,4.3069,4.4307,4.4692,35.83572,0.8039,0.001601,0.0964,0.00418,0.00418,0.07646,105,0.2895,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1288,1400,1,415.0,415,0,415,415,415,415,415,1,0.002410,6.2803e-7,0.98068,0.9950,4.3383,0.0000,4.3336,4.3569,4.6411,32.77230,0.8153,0.001759,0.0954,0.00284,0.00284,0.07872,93,0.2893,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1424,1350,1,397.0,397,0,397,397,397,397,397,1,0.002519,2.4460e-7,0.96198,0.9968,4.3496,0.7978,4.3148,4.3138,4.7552,34.11589,0.8196,0.001696,0.0938,0.00199,0.00199,0.07811,93,0.2937,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1559,1300,1,379.0,379,0,379,379,379,379,379,1,0.002639,4.2090e-7,0.98844,0.9604,4.3126,0.0000,4.2940,4.2281,4.8043,34.22730,0.8158,0.001739,0.0913,0.00258,0.00258,0.07763,89,0.2949,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1695,1250,1,362.0,362,0,362,362,362,362,362,1,0.002762,3.2647e-7,0.98395,0.9928,4.2780,0.9341,4.3215,4.3008,4.9332,41.91606,0.8222,0.001632,0.0900,0.00242,0.00242,0.07729,89,0.2966,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1831,1200,1,346.0,346,0,346,346,346,346,346,1,0.002890,1.8310e-7,0.95209,0.5197,4.2815,0.2108,4.2451,3.7635,5.0220,34.68909,0.8236,0.001747,0.0881,0.00243,0.00243,0.07821,74,0.2989,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1966,1150,1,331.0,331,0,331,331,331,331,331,1,0.003021,5.7995e-7,0.99970,0.9902,4.3454,0.2108,4.3171,4.2723,5.2839,41.90843,0.8468,0.001566,0.0882,0.00265,0.00265,0.07699,95,0.2974,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2102,1100,1,316.0,316,0,316,316,316,316,316,1,0.003165,1.4599e-7,0.99318,0.9902,4.3666,0.9902,4.3176,3.8802,5.2946,32.66144,0.8387,0.001864,0.0856,0.00223,0.00223,0.07748,80,0.3026,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2237,1100,1,310.0,310,0,310,310,310,310,310,1,0.003226,4.6777e-7,0.99592,0.8113,4.2825,0.0000,4.2997,4.2380,5.3959,500.85595,0.8418,0.001920,0.0838,0.00295,0.00295,0.07773,99,0.3031,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2373,1050,1,296.0,296,0,296,296,296,296,296,1,0.003378,2.7023e-8,0.97937,0.9992,4.2365,0.0000,4.2460,4.3595,5.5750,40.18207,0.8549,0.001577,0.0832,0.00067,0.00067,0.07614,56,0.3043,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2508,1050,1,289.0,289,0,289,289,289,289,289,1,0.003460,8.7414e-8,0.98104,1.0000,4.2997,0.7540,4.2690,4.2300,5.6960,36.60977,0.8607,0.001688,0.0818,0.00119,0.00119,0.07830,68,0.3062,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2644,1000,1,277.0,277,0,277,277,277,277,277,1,0.003610,1.1819e-7,0.97919,0.9902,4.4040,0.0000,4.3875,3.9080,5.8622,47.89475,0.8723,0.001592,0.0808,0.00317,0.00317,0.07613,88,0.3062,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2780,950,1,265.0,265,0,265,265,265,265,265,1,0.003774,1.9794e-7,0.99365,0.9544,4.3302,0.7838,4.3039,4.2858,5.8802,40.34803,0.8656,0.001803,0.0787,0.00174,0.00174,0.07826,76,0.3099,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2915,950,1,259.0,259,0,259,259,259,259,259,1,0.003861,1.0290e-7,0.96210,0.9928,4.2738,0.0000,4.2855,3.8346,5.9739,46.72479,0.8682,0.001542,0.0768,0.00240,0.00240,0.07755,82,0.3102,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3051,900,1,248.0,248,0,248,248,248,248,248,1,0.004032,1.9882e-7,0.99664,0.9968,4.2748,0.0000,4.2704,4.3481,6.0651,42.46342,0.8708,0.001618,0.0754,0.00145,0.00145,0.07861,83,0.3133,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3186,900,1,243.0,243,0,243,243,243,243,243,1,0.004115,5.0047e-8,0.96412,0.9871,4.2432,0.2108,4.2614,4.1644,6.2492,34.56017,0.8850,0.001974,0.0751,0.00133,0.00133,0.07735,69,0.3143,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3322,850,1,233.0,233,0,233,233,233,233,233,1,0.004292,6.1113e-8,0.97571,0.9968,4.3379,0.0000,4.3047,4.3051,6.3455,43.51849,0.8884,0.001678,0.0735,0.00103,0.00103,0.07753,72,0.3148,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3458,850,1,228.0,228,0,228,228,228,228,228,1,0.004386,2.2570e-7,0.99502,0.9710,4.3081,0.0000,4.2861,4.1364,6.4650,37.90326,0.8947,0.001818,0.0723,0.00171,0.00171,0.07839,79,0.3159,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3593,850,1,223.0,223,0,223,223,223,223,223,1,0.004484,2.8807e-7,0.98674,0.9950,4.3656,0.9756,4.3059,4.4176,6.5745,46.22394,0.8999,0.001640,0.0711,0.00199,0.00199,0.07765,90,0.3173,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3729,800,1,214.0,214,0,214,214,214,214,214,1,0.004673,1.4117e-7,0.95366,0.4138,4.3368,0.0000,4.3010,3.7410,6.6356,40.22394,0.8992,0.001722,0.0692,0.00195,0.00195,0.07738,72,0.3197,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3864,800,1,209.0,209,0,209,209,209,209,209,1,0.004785,1.2244e-7,0.95977,0.9007,4.3175,0.0000,4.3025,4.1899,6.7477,44.83012,0.9050,0.001591,0.0682,0.00174,0.00174,0.07800,82,0.3211,banda<=ruido,0
10,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.4000,750,1,201.0,201,0,201,201,201,201,201,1,0.004975,7.6270e-8,0.97849,0.7978,4.3320,0.0000,4.3151,4.1104,6.9022,46.40504,0.9162,0.001669,0.0675,0.00127,0.00127,0.07869,69,0.3225,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6000,1850,1,45.0,45,0,45,45,45,45,45,1,0.022222,6.4876e-7,0.99275,0.9413,4.3462,0.4420,4.3233,4.3253,4.6698,140.10118,0.8208,0.001906,0.0910,0.00276,0.00276,0.07743,95,0.2951,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6136,2050,1,53.0,53,0,53,53,53,53,53,1,0.018868,1.0510e-7,0.98964,0.9928,4.3137,0.3208,4.3402,4.0102,4.6382,171.06905,0.8322,0.001792,0.0885,0.00294,0.00294,0.07654,92,0.2999,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6271,2300,1,86.0,86,0,86,86,86,86,86,1,0.011628,2.6943e-7,0.98395,0.9998,4.3727,0.2864,4.3123,4.4256,4.6486,181.24378,0.8375,0.001639,0.0850,0.00191,0.00191,0.07759,96,0.3015,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6407,2600,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.7148e-7,0.98619,0.8485,4.3205,0.3534,4.3412,3.9514,4.5878,158.79453,0.8500,0.001901,0.0830,0.00257,0.00257,0.07831,82,0.3049,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6542,3000,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.2799e-7,0.98612,0.9659,4.3439,0.0000,4.3272,4.2972,4.5657,181.36812,0.8547,0.001675,0.0803,0.00142,0.00142,0.07719,74,0.3072,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6678,3450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,3.6294e-7,0.98799,0.9998,4.3177,0.0000,4.3012,4.3721,4.4350,168.03644,0.8650,0.001706,0.0794,0.00210,0.00210,0.07768,91,0.3097,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6814,3600,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,4.4633e-7,0.98207,0.9756,4.3208,0.6873,4.3551,4.3292,4.2398,150.70325,0.8619,0.001869,0.0790,0.00265,0.00265,0.07845,93,0.3093,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6949,3200,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.2943e-7,0.99170,0.9968,4.3409,0.0000,4.2597,4.4228,3.8494,167.80054,0.8549,0.001675,0.0807,0.00183,0.00183,0.07742,85,0.3076,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7085,2700,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.0495e-7,0.97264,0.9481,4.3751,0.0000,4.3358,4.3230,3.3837,136.45652,0.8457,0.001748,0.0836,0.00148,0.00148,0.07650,89,0.3047,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7220,2150,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.1914e-7,0.98787,0.7540,4.3556,0.0000,4.3003,4.0459,2.9049,131.70537,0.8360,0.001594,0.0868,0.00150,0.00150,0.07683,74,0.3006,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7356,1450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,5.4090e-7,0.96755,0.6500,4.3618,0.5886,4.3559,3.8698,2.3609,109.66758,0.8354,0.001778,0.0908,0.00361,0.00361,0.07761,87,0.2966,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7492,300,1,1798.0,1798,0,1798,1798,1798,1798,1798,1,0.000556,1.1106e-7,0.97106,0.9998,4.3590,0.9544,4.4043,4.2885,1.9841,78.09096,0.8212,0.001822,0.0931,0.00207,0.00207,0.07828,81,0.2936,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7627,1150,1,598.0,598,0,598,598,598,598,598,1,0.001672,2.1224e-7,0.98145,0.9097,4.3180,0.5197,4.3623,4.3079,1.6645,66.85362,0.8091,0.001854,0.0943,0.00273,0.00273,0.07801,91,0.2917,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7763,1700,1,609.0,609,0,609,609,609,609,609,1,0.001642,8.3360e-7,0.99690,0.9992,4.3678,1.0000,4.3755,4.2350,1.2409,70.48355,0.8001,0.001639,0.0972,0.00288,0.00288,0.07881,93,0.2898,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7898,1950,1,621.0,621,0,621,621,621,621,621,1,0.001610,2.7442e-7,0.96520,0.9756,4.3656,0.7692,4.3233,4.3313,0.8190,60.15111,0.7938,0.001712,0.1001,0.00305,0.00305,0.07854,92,0.2856,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8034,2100,1,635.0,635,0,635,635,635,635,635,1,0.001575,5.9303e-7,0.98126,0.8600,4.3806,0.0000,4.2979,4.1687,0.4037,49.59252,0.7891,0.001830,0.1031,0.00293,0.00293,0.07769,89,0.2816,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8169,2250,1,667.0,667,0,667,667,667,667,667,1,0.001499,1.0369e-6,0.99881,0.8242,4.3106,0.9481,4.2321,3.9909,0.0883,51.26953,0.7833,0.001558,0.1053,0.00476,0.00476,0.07555,97,0.2773,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8305,2350,1,692.0,692,0,692,692,692,692,692,1,0.001445,2.2680e-7,0.98869,0.7540,4.3681,0.3208,4.2797,4.0849,0.3170,35.34427,0.7722,0.001749,0.1073,0.00247,0.00247,0.07871,84,0.2776,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8441,2450,1,725.0,725,0,725,725,725,725,725,1,0.001379,1.0668e-6,1.00115,0.9183,4.3332,0.8600,4.3251,4.2798,0.6617,43.40893,0.7650,0.001666,0.1093,0.00365,0.00365,0.07765,99,0.2749,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8576,2600,1,781.0,781,0,781,781,781,781,781,1,0.001280,6.5453e-7,0.96487,0.9183,4.3212,0.4420,4.2656,4.1160,1.0020,25.75100,0.7587,0.001903,0.1114,0.00309,0.00309,0.07759,94,0.2751,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8712,2700,1,824.0,824,0,824,824,824,824,824,1,0.001214,5.8588e-7,0.98498,0.9264,4.2998,0.1687,4.3260,4.2746,1.3506,27.05700,0.7563,0.001706,0.1135,0.00279,0.00279,0.07870,93,0.2720,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8847,2800,1,869.0,869,0,869,869,869,869,869,1,0.001151,1.8297e-7,0.93612,0.9659,4.3152,0.7978,4.2731,4.2638,1.6887,25.71454,0.7552,0.001733,0.1152,0.00374,0.00374,0.07717,100,0.2687,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8983,2850,1,898.0,898,0,898,898,898,898,898,1,0.001114,4.6952e-7,0.98788,0.9604,4.3749,0.9950,4.2883,4.2754,1.9638,25.56932,0.7501,0.001741,0.1161,0.00305,0.00305,0.07674,96,0.2678,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9119,2900,1,929.0,929,0,929,929,929,929,929,1,0.001076,1.1281e-6,0.97715,0.9992,4.3628,0.9982,4.3728,4.3880,2.1988,25.79144,0.7437,0.001674,0.1164,0.00513,0.00513,0.07744,110,0.2680,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9254,2900,1,943.0,943,0,943,943,943,943,943,1,0.001060,5.0215e-7,0.97604,0.9756,4.3737,0.6500,4.3287,4.1217,2.4713,24.64545,0.7468,0.001692,0.1171,0.00237,0.00237,0.07685,81,0.2680,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9390,2850,1,936.0,936,0,936,936,936,936,936,1,0.001068,7.4025e-7,0.99025,0.9007,4.3243,0.6303,4.2746,3.9160,2.7282,29.01289,0.7531,0.001666,0.1173,0.00381,0.00381,0.07869,91,0.2649,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9525,2700,1,886.0,886,0,886,886,886,886,886,1,0.001129,5.5909e-7,0.98256,0.9968,4.3713,0.7978,4.3008,4.4552,2.8589,28.48832,0.7491,0.001640,0.1156,0.00271,0.00271,0.07761,98,0.2673,banda<=ruido,0
6,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9661,2550,1,835.0,835,0,835,835,835,835,835,1,0.001198,5.4170e-7,0.99968,0.9264,4.3096,0.0000,4.2691,4.1367,3.0185,24.66844,0.7516,0.001883,0.1144,0.00318,0.00318,0.07591,91,0.2693,banda<=ruido,0
