semilla,modo,potencia_base,beta,sigma,ruido,banda,t_optima,tc_ptc,exponente_ptc,dia_noche,luminosidad,asent_pasos,asent_ok,pasos_recuperacion,rec_mediana,rec_topes,rec_1,rec_2,rec_3,rec_4,rec_5,recuperacion_completa,tasa_recuperacion,varianza_potencia_viva,autocorrelacion1_potencia_viva,entropia_abs_local,entropia_piso_local,entropia_abs_global,entropia_piso_global,entropia_rel,huella,lambda,acoplamiento,tasa_error,potencia_viva,rango_potencia_viva,banda_potencia_viva,piso_ruido,valores_distintos,multiplicidad,diagnostico,saturacion_sensor
5,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3864,1300,1,403.0,403,0,403,403,403,403,403,1,0.002481,6.8083e-8,0.98848,0.9413,4.3222,0.8366,3.2407,4.3230,7.2406,26.26417,0.9659,0.001908,0.0198,0.00090,0.00090,0.07818,66,0.1892,banda<=ruido,0
5,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.4000,1250,1,385.0,385,0,385,385,385,385,385,1,0.002597,1.5444e-8,0.95732,0.8912,4.3155,0.0000,3.3583,4.3285,7.4035,35.30785,0.9761,0.001557,0.0195,0.00045,0.00045,0.07878,43,0.1895,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6000,950,1,33.0,33,0,33,33,33,33,33,1,0.030303,1.6906e-7,0.99259,0.9481,4.3462,0.9902,3.3233,4.2923,4.0976,86.09348,0.8951,0.001908,0.0309,0.00141,0.00141,0.07743,72,0.1771,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6136,1000,1,33.0,33,0,33,33,33,33,33,1,0.030303,2.5376e-8,0.99005,0.9928,4.3137,0.9928,3.5092,4.0068,4.0917,104.24895,0.9055,0.001796,0.0295,0.00149,0.00149,0.07654,69,0.1795,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6271,1050,1,33.0,33,0,33,33,33,33,33,1,0.030303,6.1020e-8,0.98355,0.9998,4.3727,0.5436,3.5039,4.4301,4.1399,111.38768,0.9091,0.001640,0.0275,0.00091,0.00091,0.07759,67,0.1805,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6407,1100,1,34.0,34,0,34,34,34,34,34,1,0.029412,5.7579e-8,0.98419,0.8600,4.3205,0.9413,3.4219,3.9785,4.1182,98.32376,0.9212,0.001900,0.0263,0.00119,0.00119,0.07831,66,0.1822,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6542,1150,1,34.0,34,0,34,34,34,34,34,1,0.029412,2.5996e-8,0.98593,0.9799,4.3439,0.9998,3.1397,4.3599,4.1574,113.06121,0.9255,0.001675,0.0247,0.00063,0.00063,0.07719,49,0.1835,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6678,1250,1,34.0,34,0,34,34,34,34,34,1,0.029412,6.9515e-8,0.98783,0.9998,4.3177,0.0000,3.3610,4.3941,4.1294,107.46895,0.9382,0.001705,0.0237,0.00095,0.00095,0.07768,68,0.1851,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6814,1300,1,36.0,36,0,36,36,36,36,36,1,0.027778,7.8590e-8,0.98274,0.9659,4.3208,0.0000,3.1329,4.3027,4.1697,101.58300,0.9420,0.001871,0.0224,0.00111,0.00111,0.07845,72,0.1862,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6949,1400,1,37.0,37,0,37,37,37,37,37,1,0.027027,3.4378e-8,0.99211,0.9998,4.3409,0.0000,3.3845,4.4373,4.1863,126.07557,0.9485,0.001674,0.0212,0.00068,0.00068,0.07742,59,0.1875,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7085,1500,1,38.0,38,0,38,38,38,38,38,1,0.026316,1.2027e-8,0.97138,0.9413,4.3751,0.3208,3.2372,4.3354,4.1921,116.59359,0.9562,0.001749,0.0202,0.00051,0.00051,0.07650,45,0.1887,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7220,1600,1,42.0,42,0,42,42,42,42,42,1,0.023810,1.1270e-8,0.98802,0.8113,4.3556,0.0000,3.2570,4.0821,4.1948,130.32032,0.9637,0.001594,0.0192,0.00046,0.00046,0.07683,39,0.1896,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7356,1750,1,46.0,46,0,46,46,46,46,46,1,0.021739,4.2055e-8,0.96746,0.6873,4.3618,0.7692,3.2811,3.9395,4.1192,129.71412,0.9807,0.001701,0.0185,0.00108,0.00108,0.07761,60,0.1903,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7492,1900,1,57.0,57,0,57,57,57,57,57,1,0.017544,6.9909e-9,0.96974,1.0000,4.3590,0.0000,3.3386,4.2813,4.1650,103.55405,0.9818,0.001820,0.0175,0.00055,0.00055,0.07828,47,0.1913,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7627,2100,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.1609e-8,0.98109,0.8709,4.3180,0.3534,3.4589,4.3198,4.2173,103.68295,0.9811,0.001786,0.0165,0.00061,0.00061,0.07801,53,0.1922,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7763,2350,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,3.9403e-8,0.99624,0.9992,4.3678,0.0000,3.3784,4.2516,4.2010,131.32328,0.9868,0.001507,0.0158,0.00063,0.00063,0.07881,52,0.1932,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7898,2650,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,7.6889e-9,0.96185,0.9710,4.3656,0.9544,3.4826,4.2900,4.1478,127.43002,0.9907,0.001572,0.0153,0.00049,0.00049,0.07854,46,0.1936,banda<=ruido,1
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8034,2950,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.0549e-9,0.96279,0.9264,4.3806,0.0000,3.3621,4.1663,4.0309,115.88403,0.9915,0.001601,0.0151,0.00016,0.00016,0.07769,17,0.1938,banda<=ruido,1
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8169,3000,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,3.1129e-9,0.99345,0.7049,4.3106,0.1687,3.3167,1.7191,3.8283,115.77598,0.9889,0.001555,0.0150,0.00024,0.00024,0.07555,17,0.1936,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8305,2800,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.9212e-9,0.99250,0.6873,4.3681,0.3208,3.7148,3.5005,3.5357,107.24644,0.9936,0.001558,0.0151,0.00027,0.00027,0.07871,24,0.1937,banda<=ruido,1
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8441,2450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,3.3596e-8,1.00018,0.9413,4.3332,0.5665,3.7274,4.2661,3.1452,115.81519,0.9896,0.001558,0.0155,0.00068,0.00068,0.07765,61,0.1933,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8576,2150,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.1178e-8,0.96208,0.9183,4.3212,0.0000,3.3633,4.0874,2.7351,83.34736,0.9876,0.001756,0.0161,0.00058,0.00058,0.07759,47,0.1931,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8712,1850,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.0904e-8,0.98327,0.8912,4.2998,0.9982,3.2472,4.3300,2.2940,93.36917,0.9859,0.001602,0.0168,0.00054,0.00054,0.07870,48,0.1922,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8847,1550,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,6.7119e-9,0.93931,0.9604,4.3152,0.0000,3.0324,4.1619,1.8560,71.61794,0.9842,0.001690,0.0175,0.00070,0.00070,0.07717,52,0.1912,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8983,1250,1,2101.0,2101,0,2101,2101,2101,2101,2101,1,0.000476,1.8462e-8,0.98593,0.9413,4.3749,0.0000,3.6955,4.3298,1.4742,66.28326,0.9780,0.001719,0.0181,0.00064,0.00064,0.07674,52,0.1906,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9119,650,1,1837.0,1837,0,1837,1837,1837,1837,1837,1,0.000544,5.0459e-8,0.97710,0.9982,4.3628,0.9341,3.4745,4.3000,1.1091,59.41710,0.9694,0.001684,0.0186,0.00115,0.00115,0.07744,71,0.1903,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9254,300,1,457.0,457,0,457,457,457,457,457,1,0.002188,2.5828e-8,0.97712,0.9710,4.3737,0.0000,3.4364,4.0588,0.7605,52.64062,0.9708,0.001686,0.0191,0.00054,0.00054,0.07685,39,0.1899,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9390,1050,1,474.0,474,0,474,474,474,474,474,1,0.002110,3.5693e-8,0.99179,0.7692,4.3243,0.9264,3.5583,3.8927,0.3271,54.98328,0.9721,0.001658,0.0198,0.00087,0.00087,0.07869,48,0.1884,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9525,1300,1,476.0,476,0,476,476,476,476,476,1,0.002101,2.8279e-8,0.98145,1.0000,4.3713,0.2864,3.4132,4.4986,0.0671,47.14487,0.9606,0.001636,0.0202,0.00062,0.00062,0.07761,57,0.1881,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9661,1450,1,482.0,482,0,482,482,482,482,482,1,0.002075,3.0487e-8,0.99911,0.9097,4.3096,0.0000,3.5552,4.0946,0.3479,35.23436,0.9557,0.001882,0.0208,0.00075,0.00075,0.07591,53,0.1877,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9797,1550,1,490.0,490,0,490,490,490,490,490,1,0.002041,9.4248e-9,0.97499,0.8242,4.3575,0.0000,3.3007,4.1380,0.6710,29.07357,0.9474,0.001827,0.0213,0.00057,0.00057,0.07748,42,0.1876,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.9932,1650,1,507.0,507,0,507,507,507,507,507,1,0.001972,2.3118e-8,0.98679,0.9837,4.3366,0.0000,3.3525,4.1689,1.1116,33.57800,0.9546,0.001669,0.0221,0.00112,0.00112,0.07836,67,0.1862,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0068,1700,1,516.0,516,0,516,516,516,516,516,1,0.001938,7.7931e-8,0.98477,0.9799,4.3056,0.5665,3.0859,4.2716,1.4689,26.52691,0.9527,0.001882,0.0228,0.00109,0.00109,0.07798,69,0.1860,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0203,1750,1,529.0,529,0,529,529,529,529,529,1,0.001890,5.2287e-8,0.97942,0.9544,4.2235,0.9097,3.4941,4.2555,1.7551,24.55050,0.9428,0.001907,0.0232,0.00088,0.00088,0.07812,64,0.1857,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0339,1800,1,544.0,544,0,544,544,544,544,544,1,0.001838,8.7118e-9,0.95825,0.9968,4.2918,0.2108,3.2546,4.3800,2.0636,21.34265,0.9366,0.001827,0.0235,0.00081,0.00081,0.07845,63,0.1847,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0475,1900,1,578.0,578,0,578,578,578,578,578,1,0.001730,2.0794e-8,0.98855,0.9998,4.3838,0.0000,3.2366,4.2616,2.4075,24.07404,0.9351,0.001570,0.0240,0.00115,0.00115,0.07676,67,0.1840,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0610,1950,1,599.0,599,0,599,599,599,599,599,1,0.001669,5.0826e-8,0.98505,0.9871,4.3234,1.0000,3.3980,4.3247,2.7370,21.76383,0.9333,0.001663,0.0247,0.00090,0.00090,0.07750,63,0.1836,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0746,2000,1,622.0,622,0,622,622,622,622,622,1,0.001608,1.4622e-8,0.98808,0.8113,4.3998,0.9481,3.5683,3.7334,2.9843,15.72996,0.9221,0.001861,0.0248,0.00063,0.00063,0.07825,43,0.1839,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.0881,2050,1,646.0,646,0,646,646,646,646,646,1,0.001548,2.9184e-8,0.97028,0.9982,4.3083,0.0000,3.3657,4.3271,3.3569,22.91540,0.9277,0.001665,0.0255,0.00117,0.00117,0.07723,68,0.1826,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1017,2150,1,690.0,690,0,690,690,690,690,690,1,0.001449,1.1618e-7,0.95914,0.4690,4.3518,0.3534,3.4879,3.7488,3.6308,17.83714,0.9213,0.001658,0.0257,0.00157,0.00157,0.07659,67,0.1816,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1153,2200,1,717.0,717,0,717,717,717,717,717,1,0.001395,2.1588e-8,0.99159,0.9968,4.3416,0.9544,3.5537,4.2360,3.9805,18.70453,0.9263,0.001635,0.0264,0.00096,0.00096,0.07635,67,0.1816,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1288,2300,1,765.0,765,0,765,765,765,765,765,1,0.001307,1.9707e-7,0.99290,0.9756,4.3883,0.8366,3.3055,4.2992,4.2424,18.60452,0.9211,0.001813,0.0266,0.00139,0.00139,0.07777,75,0.1811,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1424,2350,1,794.0,794,0,794,794,794,794,794,1,0.001259,8.0697e-8,0.98399,0.9871,4.2903,0.4420,3.2160,4.3152,4.5074,19.87563,0.9188,0.001625,0.0268,0.00123,0.00123,0.07874,78,0.1818,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1559,2400,1,823.0,823,0,823,823,823,823,823,1,0.001215,1.3579e-7,0.98623,0.9481,4.3089,0.0000,2.9125,4.1832,4.8172,20.90749,0.9243,0.001702,0.0273,0.00121,0.00121,0.07733,72,0.1815,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1695,2400,1,832.0,832,0,832,832,832,832,832,1,0.001202,6.2830e-8,0.99423,0.8366,4.3506,0.0000,3.2011,4.0729,5.0629,26.33729,0.9252,0.001423,0.0273,0.00121,0.00121,0.07795,67,0.1809,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1831,2400,1,839.0,839,0,839,839,839,839,839,1,0.001192,8.1077e-8,0.97997,0.9659,4.3277,0.0000,3.1903,4.3919,5.2430,20.68502,0.9207,0.001873,0.0272,0.00103,0.00103,0.07792,68,0.1816,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.1966,2350,1,824.0,824,0,824,824,824,824,824,1,0.001214,2.1341e-8,0.96866,0.6873,4.3266,0.1687,3.4907,3.9901,5.4427,19.96130,0.9225,0.001920,0.0268,0.00095,0.00095,0.07804,58,0.1813,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2102,2300,1,808.0,808,0,808,808,808,808,808,1,0.001238,1.5699e-7,0.98376,0.9544,4.2497,0.6690,3.5375,4.2296,5.6757,21.98589,0.9311,0.001846,0.0269,0.00153,0.00153,0.07702,80,0.1818,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2237,2200,1,768.0,768,0,768,768,768,768,768,1,0.001302,4.1955e-8,0.98991,0.9998,4.3545,0.9998,3.7135,4.0548,5.7742,23.68863,0.9260,0.001813,0.0262,0.00116,0.00116,0.07683,65,0.1824,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2373,2100,1,728.0,728,0,728,728,728,728,728,1,0.001374,4.3331e-8,0.94184,0.9928,4.3726,0.0695,3.3845,4.1757,5.8706,28.54401,0.9225,0.001616,0.0254,0.00149,0.00149,0.07869,73,0.1830,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2508,2000,1,687.0,687,0,687,687,687,687,687,1,0.001456,5.7926e-8,0.97470,0.9871,4.3387,0.4690,3.2174,4.3838,6.0275,22.71067,0.9279,0.001893,0.0251,0.00095,0.00095,0.07880,69,0.1836,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2644,1900,1,646.0,646,0,646,646,646,646,646,1,0.001548,8.3489e-9,0.96966,0.9341,4.3626,0.9544,3.3760,4.1373,6.2172,26.04745,0.9384,0.001643,0.0247,0.00105,0.00105,0.07827,64,0.1834,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2780,1800,1,605.0,605,0,605,605,605,605,605,1,0.001653,5.9453e-8,0.97757,0.9902,4.3475,0.3534,3.0784,4.4345,6.3435,31.73519,0.9418,0.001976,0.0243,0.00094,0.00094,0.07790,69,0.1844,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.2915,1700,1,566.0,566,0,566,566,566,566,566,1,0.001767,7.9912e-8,1.00057,0.9481,4.3314,0.6873,3.3714,4.1703,6.4297,30.86482,0.9408,0.001712,0.0235,0.00108,0.00108,0.07633,64,0.1849,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3051,1650,1,543.0,543,0,543,543,543,543,543,1,0.001842,3.8010e-8,0.97469,0.9341,4.3471,0.7692,3.2132,4.3761,6.5487,27.79554,0.9437,0.001746,0.0229,0.00072,0.00072,0.07829,57,0.1860,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3186,1550,1,506.0,506,0,506,506,506,506,506,1,0.001976,1.5710e-8,0.96342,0.9710,4.3161,0.0000,3.3713,4.2987,6.6359,28.73140,0.9437,0.001666,0.0222,0.00044,0.00044,0.07709,41,0.1861,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3322,1500,1,485.0,485,0,485,485,485,485,485,1,0.002062,1.4379e-8,0.99445,0.9982,4.3253,0.9007,3.1308,4.3623,6.7395,24.74377,0.9455,0.001819,0.0216,0.00048,0.00048,0.07736,45,0.1870,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3458,1450,1,463.0,463,0,463,463,463,463,463,1,0.002160,7.9066e-9,0.97308,0.8709,4.3642,0.3843,3.3019,4.1309,6.9128,27.47640,0.9563,0.001760,0.0214,0.00040,0.00040,0.07767,34,0.1872,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3593,1400,1,443.0,443,0,443,443,443,443,443,1,0.002257,1.2949e-8,0.97730,0.8813,4.3381,0.0000,3.5349,4.1959,7.0543,27.24068,0.9633,0.001759,0.0210,0.00050,0.00050,0.07809,41,0.1878,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3729,1350,1,423.0,423,0,423,423,423,423,423,1,0.002364,1.9649e-8,0.99551,0.9992,4.3697,0.5197,3.5486,4.4080,7.1316,29.85415,0.9625,0.001599,0.0202,0.00069,0.00069,0.07849,58,0.1882,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.3864,1300,1,403.0,403,0,403,403,403,403,403,1,0.002481,2.2560e-8,0.98648,0.8813,4.3528,0.7049,3.2619,4.0878,7.2177,30.23738,0.9630,0.001722,0.0197,0.00086,0.00086,0.07713,58,0.1891,banda<=ruido,0
6,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,1.4000,1250,1,385.0,385,0,385,385,385,385,385,1,0.002597,1.6019e-8,0.94597,0.9950,4.2535,0.0000,3.4468,4.1385,7.3039,27.79516,0.9636,0.001806,0.0191,0.00060,0.00060,0.07695,46,0.1895,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6000,950,1,33.0,33,0,33,33,33,33,33,1,0.030303,7.7869e-8,0.99057,0.9604,4.2704,0.5665,2.9825,4.1200,4.0252,105.48249,0.9042,0.001679,0.0314,0.00112,0.00112,0.07824,68,0.1773,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6136,1000,1,33.0,33,0,33,33,33,33,33,1,0.030303,8.1982e-8,0.99419,0.9413,4.3086,0.8600,3.3051,4.2914,4.1027,95.32029,0.9042,0.001813,0.0293,0.00125,0.00125,0.07808,77,0.1791,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6271,1050,1,33.0,33,0,33,33,33,33,33,1,0.030303,2.9938e-8,0.98003,0.8709,4.3277,0.9183,3.5404,4.1914,4.0657,102.45727,0.9184,0.001774,0.0279,0.00096,0.00096,0.07880,67,0.1798,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6407,1100,1,34.0,34,0,34,34,34,34,34,1,0.029412,2.8355e-8,0.96533,0.9928,4.3106,0.0000,3.4470,4.4228,4.1761,105.05869,0.9140,0.001704,0.0260,0.00070,0.00070,0.07610,57,0.1822,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6542,1150,1,34.0,34,0,34,34,34,34,34,1,0.029412,1.2347e-7,0.96061,0.9544,4.3776,0.7383,3.4381,4.3071,4.0681,112.22050,0.9367,0.001698,0.0253,0.00171,0.00171,0.07846,85,0.1840,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6678,1250,1,34.0,34,0,34,34,34,34,34,1,0.029412,4.0164e-8,0.99053,0.9871,4.3576,0.0000,3.2065,4.1954,4.0821,172.74927,0.9441,0.001703,0.0239,0.00084,0.00084,0.07755,61,0.1844,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6814,1300,1,36.0,36,0,36,36,36,36,36,1,0.027778,4.2109e-8,0.98741,0.9544,4.3654,0.0000,3.2964,4.1902,4.1281,97.30328,0.9472,0.001910,0.0226,0.00086,0.00086,0.07751,60,0.1862,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.6949,1400,1,37.0,37,0,37,37,37,37,37,1,0.027027,4.3157e-8,0.99058,0.9481,4.2996,0.2108,3.2339,4.2832,4.1576,128.23613,0.9521,0.001587,0.0213,0.00081,0.00081,0.07773,55,0.1869,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7085,1500,1,38.0,38,0,38,38,38,38,38,1,0.026316,2.2123e-8,0.99705,0.9007,4.3662,0.9871,3.5581,3.7506,4.2174,99.53149,0.9530,0.001767,0.0201,0.00089,0.00089,0.07678,52,0.1889,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7220,1600,1,42.0,42,0,42,42,42,42,42,1,0.023810,7.7239e-8,0.98893,0.8709,4.3762,0.0000,3.2256,4.0752,4.1339,104.98580,0.9714,0.001778,0.0195,0.00105,0.00105,0.07814,62,0.1899,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7356,1750,1,46.0,46,0,46,46,46,46,46,1,0.021739,1.8205e-8,0.97324,0.9710,4.2657,0.7540,3.5168,4.2127,4.1995,120.21979,0.9708,0.001612,0.0182,0.00065,0.00065,0.07625,51,0.1904,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7492,1900,1,57.0,57,0,57,57,57,57,57,1,0.017544,2.1656e-8,0.99359,0.9413,4.3268,0.0000,3.1193,4.1980,4.2562,130.22937,0.9705,0.001505,0.0172,0.00064,0.00064,0.07848,49,0.1916,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7627,2100,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.4801e-8,0.99247,0.9968,4.3341,0.8709,3.5229,4.3477,4.1555,111.76564,0.9881,0.001676,0.0167,0.00049,0.00049,0.07670,44,0.1922,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7763,2350,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,3.1600e-8,0.99064,0.9968,4.3139,0.0000,3.3948,4.3567,4.2209,113.25645,0.9843,0.001659,0.0158,0.00070,0.00070,0.07823,59,0.1930,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.7898,2650,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,5.4811e-9,0.97778,0.9998,4.3441,0.2499,3.2839,4.3229,4.1084,131.17552,0.9936,0.001442,0.0154,0.00037,0.00037,0.07860,34,0.1936,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8034,2950,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.0434e-9,0.98220,0.6690,4.3367,0.0000,3.1014,4.0454,4.0320,105.59134,0.9900,0.001698,0.0151,0.00021,0.00021,0.07514,21,0.1937,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8169,3000,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,5.2492e-10,0.98533,0.7219,4.2537,0.0000,3.5008,3.4220,3.8209,100.34334,0.9919,0.001699,0.0150,0.00009,0.00009,0.07842,10,0.1938,banda<=ruido,1
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8305,2800,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,3.3002e-9,0.97389,0.7692,4.3609,0.7219,3.2308,4.0008,3.4828,106.73998,0.9929,0.001558,0.0152,0.00036,0.00036,0.07796,31,0.1934,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8441,2450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.1418e-8,0.94287,0.7540,4.3423,0.1223,3.2494,3.9312,3.0846,147.17343,0.9932,0.001438,0.0157,0.00074,0.00074,0.07868,53,0.1933,banda<=ruido,0
7,parada,0.3,0.88,6.8,0.0079,1.105,28,18,6,0,0.8576,2150,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.3445e-8,0.98837,0.7219,4.3535,0.0000,3.3717,4.0468,2.7851,78.34310,0.9816,0.001815,0.0160,0.00073,0.00073,0.07839,51,0.1933,banda<=ruido,0
