ciclo,num_estados,delta_struct,var_error,p_reinicio,i_es,i_sm,derivada,contador_colapso
7260,256,1,0.0,0.0,3.6200816810796476e-06,0.0014360851528912087,20.54366264199301,0
7261,256,1,0.0,0.0,3.750085882368361e-06,0.0016350203990655864,20.546479822644574,0
7262,256,1,0.0,0.0,3.718980287287474e-06,0.0017054165484761442,20.548585597780747,0
7263,256,1,0.0,0.0,3.434175593173308e-06,0.0015082541419801523,20.55030694748728,0
7264,256,1,0.0,0.0,3.4077514499243744e-06,0.001537251788212924,20.546254374885045,0
7265,256,1,0.0,0.0,3.3796453172381126e-06,0.0013582343852038287,20.541972211122722,0
7266,256,1,0.0,0.0,2.923156439195215e-06,0.0011999264580492448,20.551779925576895,0
7267,256,1,0.0,0.0,3.661212581443639e-06,0.001344633828960491,20.563037294688243,0
7268,256,1,0.0,0.0,3.520195627109128e-06,0.0015335863753556432,20.561639702029865,0
7269,256,1,0.0,0.0,3.651773983914798e-06,0.0015511336192688273,20.554952619278385,0
7270,256,1,0.0,0.0,3.6603997837031274e-06,0.0015695484739643676,20.54439546184966,0
7271,256,1,0.0,0.0,3.4539998222939017e-06,0.0017187913520740421,20.537986470551427,0
7272,256,1,0.0,0.0,2.8225962477501547e-06,0.001307496622271624,20.54119328907501,0
7273,256,1,0.0,0.0,3.3271411474451634e-06,0.0011513024296706054,20.548249184849084,0
7274,256,1,0.0,0.0,4.006954307988469e-06,0.0014809435110961656,20.54967815989466,0
7275,256,1,0.0,0.0,3.9229317577116145e-06,0.0016082998770016012,20.54619509939673,0
7276,256,1,0.0,0.0,3.8622779111621326e-06,0.001554621374974574,20.551795085476073,0
7277,256,1,0.0,0.0,3.1364988858337972e-06,0.0014835886816382965,20.55445591605717,0
7278,256,1,0.0,0.0,3.1947019336514863e-06,0.0012753870576797195,20.552672944370798,0
7279,256,1,0.0,0.0,3.521456193946676e-06,0.0013546551311488723,20.566233944018602,0
7280,256,1,0.0,0.0,4.012804009290977e-06,0.0014965158994917189,20.57015203160762,0
7281,256,1,0.0,0.0,3.526568753479338e-06,0.0014938521126211341,20.563432347750297,0
7282,256,1,0.0,0.0,3.934981474740732e-06,0.0014715695710667024,20.559754761973853,0
7283,256,1,0.0,0.0,2.931514024502877e-06,0.001330350286689261,20.564527737677444,0
7284,256,1,0.0,0.0,3.475325770988425e-06,0.0012046831461809495,20.56852768838311,0
7285,256,1,0.0,0.0,3.854492603699943e-06,0.0016179982571011043,20.57203285720802,0
7286,256,1,0.0,0.0,3.551740886025508e-06,0.0015204116947801246,20.57941946385922,0
7287,256,1,0.0,0.0,3.411760276302696e-06,0.0014959926492913917,20.584790170349095,0
7288,256,1,0.0,0.0,3.30480665417498e-06,0.0014402084702271809,20.57823200208806,0
7289,256,1,0.0,0.0,3.5785335790200523e-06,0.0013792456596838085,20.57531855408401,0
7290,256,1,0.0,0.0,4.143688692658007e-06,0.00158794603262749,20.57727281291758,0
7291,256,1,0.0,0.0,3.7366243709242595e-06,0.0016815743762232075,20.575036824843682,0
7292,256,1,0.0,0.0,3.903920374859577e-06,0.0016592637563385233,20.57612895987735,0
7293,256,1,0.0,0.0,3.5877933794853185e-06,0.001811882568556502,20.579670540194524,0
7294,256,1,0.0,0.0,3.7363873883622386e-06,0.0015594416766199297,20.58709508020787,0
7295,256,1,0.0,0.0,3.1653743153929554e-06,0.0014041433887527536,20.59329120077691,0
7296,256,1,0.0,0.0,3.5363987953614007e-06,0.0014441760827747087,20.592255553607647,0
7297,256,1,0.0,0.0,3.300328209193681e-06,0.001376507990736856,20.588122617992184,0
7298,256,1,0.0,0.0,4.453251591021774e-06,0.001717155601936075,20.581915385915956,0
7299,256,1,0.0,0.0,3.448449273144204e-06,0.0015853374263392808,20.579868717319286,0
7300,256,1,0.0,0.0,3.3479268423565517e-06,0.0014505505271565943,20.578003228356025,0
7301,256,1,0.0,0.0,3.996936363906271e-06,0.0014539752302494178,20.577347207627398,0
7302,256,1,0.0,0.0,3.7156552996268027e-06,0.0015867991923271896,20.571617030987813,0
7303,256,1,0.0,0.0,3.895851873590199e-06,0.0017287928619415757,20.559508837836038,0
7304,256,1,0.0,0.0,3.5909487851511107e-06,0.0017513869726394349,20.560217436205825,0
7305,256,1,0.0,0.0,3.4862056253726455e-06,0.0014468772040906119,20.5636342331347,0
7306,256,1,0.0,0.0,4.011085510643789e-06,0.001574119286496986,20.56772687891153,0
7307,256,1,0.0,0.0,3.6608680005500453e-06,0.0016356315153526774,20.57557608803549,0
7308,256,1,0.0,0.0,3.0022672675030766e-06,0.0012848494377162164,20.57446720768809,0
7309,256,1,0.0,0.0,2.839086792568683e-06,0.0011915473491170693,20.57569908569338,0
7310,256,1,0.0,0.0,3.3283266519248704e-06,0.0012186928176540171,20.580373782733112,0
7311,256,1,0.0,0.0,3.6681380000670116e-06,0.001577427715219134,20.59567466155854,0
7312,256,1,0.0,0.0,3.4827234331904332e-06,0.001425449027773518,20.605314589225525,0
7313,256,1,0.0,0.0,3.7393987924560383e-06,0.001559684107006174,20.60521031005782,0
7314,256,1,0.0,0.0,4.01573370389989e-06,0.001682701120899181,20.605149090475823,0
7315,256,1,0.0,0.0,3.5021897282748183e-06,0.0016508280047413588,20.5941154856419,0
7316,256,1,0.0,0.0,3.776096803607622e-06,0.001767709507501628,20.578852725385087,0
7317,256,1,0.0,0.0,2.885390163088539e-06,0.001449848628040667,20.574571703809532,0
7318,256,1,0.0,0.0,3.3556092795149054e-06,0.001207458846463151,20.574145668437083,0
7319,256,1,0.0,0.0,3.1192172867470678e-06,0.0013704162870527797,20.562973952771426,0
7320,256,1,0.0,0.0,3.0216564028895704e-06,0.0013219565295168648,20.546174780414557,0
7321,256,1,0.0,0.0,3.465233837677131e-06,0.0014161028480542434,20.533721493735893,0
7322,256,1,0.0,0.0,3.5894335400805202e-06,0.0015589093849048086,20.528421941462852,0
7323,256,1,0.0,0.0,3.444606546753136e-06,0.0014955176213459621,20.519794449622772,0
7324,256,1,0.0,0.0,3.3603596492814908e-06,0.0014412652957676807,20.512174686528773,0
7325,256,1,0.0,0.0,3.8097785069699883e-06,0.0016234437729119684,20.513246730756737,0
7326,256,1,0.0,0.0,2.9498906125266852e-06,0.0013462645620459588,20.514681633488298,0
7327,256,1,0.0,0.0,3.6433751688284718e-06,0.0011958642611617542,20.523666558836197,0
7328,256,1,0.0,0.0,3.0368585301450788e-06,0.0014677062958874441,20.520088510272526,0
7329,256,1,0.0,0.0,3.344569894366031e-06,0.001305134451386481,20.508718209524705,0
7330,256,1,0.0,0.0,3.438843325208568e-06,0.0013679611423030097,20.50265296540667,0
7331,256,1,0.0,0.0,3.5331252299899897e-06,0.0014801286058973538,20.503280558851316,0
7332,256,1,0.0,0.0,3.349830737894406e-06,0.001301219375749672,20.51231988680428,0
7333,256,1,0.0,0.0,3.6525328341046006e-06,0.001338206006546477,20.52620037971218,0
7334,256,1,0.0,0.0,3.5146193331742244e-06,0.001481623885002073,20.534280873848378,0
7335,256,1,0.0,0.0,3.5857919444468205e-06,0.0015531793307613233,20.531964802712643,0
7336,256,1,0.0,0.0,3.0590730797114284e-06,0.0014146237504931553,20.53080740035732,0
7337,256,1,0.0,0.0,3.502324115238481e-06,0.001336662661691343,20.529176768038052,0
7338,256,1,0.0,0.0,3.005071092110581e-06,0.001347306529756607,20.532393611845652,0
7339,256,1,0.0,0.0,3.669212131127412e-06,0.001318159738552351,20.541107738215107,0
7340,256,1,0.0,0.0,3.0617058784025755e-06,0.0013284003446456622,20.544323170343528,0
7341,256,1,0.0,0.0,3.555555702393286e-06,0.001256466674392239,20.55015585786873,0
7342,256,1,0.0,0.0,3.3305266223567363e-06,0.0014291334639622458,20.562406465399615,0
7343,256,1,0.0,0.0,3.227440343058376e-06,0.001368215268789132,20.567606712635104,0
7344,256,1,0.0,0.0,3.4847859960281584e-06,0.0013833840640061603,20.57160544692283,0
7345,256,1,0.0,0.0,3.127124044720396e-06,0.001395940504761446,20.573701536467414,0
7346,256,1,0.0,0.0,3.311005264104654e-06,0.001279203233701034,20.574399945962803,0
7347,256,1,0.0,0.0,2.7351911288712857e-06,0.001198198228417316,20.575270050474014,0
7348,256,1,0.0,0.0,3.599213686768211e-06,0.0010583453319843177,20.5742665740434,0
7349,256,1,0.0,0.0,3.4790286073642235e-06,0.0014689725458658432,20.569167187441867,0
7350,256,1,0.0,0.0,3.5744368550439665e-06,0.0015217568651337613,20.574090877962018,0
7351,256,1,0.0,0.0,3.55546954087277e-06,0.001361122337234852,20.58180779272396,0
7352,256,1,0.0,0.0,2.9605437473663975e-06,0.0013210112264786106,20.588711807976814,0
7353,256,1,0.0,0.0,4.075206566068138e-06,0.0013373630643329255,20.595719901124866,0
7354,256,1,0.0,0.0,3.6609718752136835e-06,0.0015417114467492642,20.603936015071717,0
7355,256,1,0.0,0.0,3.322416468081806e-06,0.001461921997070974,20.608486716657392,0
7356,256,1,0.0,0.0,4.114171500980815e-06,0.001560991329300322,20.612501082324304,0
7357,256,1,0.0,0.0,3.6914321682678294e-06,0.0017394846756049113,20.61839817257574,0
7358,256,1,0.0,0.0,3.4664418170724263e-06,0.0014218965120033169,20.618877745997516,0
7359,256,1,0.0,0.0,3.4741448874568385e-06,0.00162985016831737,20.614315157783764,0
7360,256,1,0.0,0.0,3.7098399398187926e-06,0.0014618174100625761,20.611754551124964,0
7361,256,1,0.0,0.0,3.097388789523669e-06,0.0014724839160951233,20.619333101451947,0
7362,256,1,0.0,0.0,2.732110143339221e-06,0.0010971013256749933,20.62404430131132,0
7363,256,1,0.0,0.0,3.5148407429854373e-06,0.0012472466827852051,20.62485270616455,0
7364,256,1,0.0,0.0,3.741137270092184e-06,0.0015897148708409361,20.621777882832877,0
7365,256,1,0.0,0.0,3.5135268820395838e-06,0.0016460816598909236,20.610752404943323,0
7366,256,1,0.0,0.0,3.3799521791794135e-06,0.0014759057977555565,20.608449174930566,0
7367,256,1,0.0,0.0,3.70200251543531e-06,0.0013968415529635385,20.616960336060185,0
7368,256,1,0.0,0.0,2.9989215745786378e-06,0.001353207225740687,20.62520822463623,0
7369,256,1,0.0,0.0,3.133020967197928e-06,0.0013312727667500277,20.62520130747485,0
7370,256,1,0.0,0.0,3.1440017570036543e-06,0.001215857980314686,20.622922697037332,0
7371,256,1,0.0,0.0,3.7063039028276515e-06,0.0014177366503894317,20.632585976689462,0
7372,256,1,0.0,0.0,3.6349489515989873e-06,0.0015373947545067363,20.636832344227827,0
7373,256,1,0.0,0.0,3.6835078535738436e-06,0.0016977459895670837,20.63091954234882,0
7374,256,1,0.0,0.0,3.720573928315507e-06,0.0015754869628281098,20.6329397313774,0
7375,256,1,0.0,0.0,3.3720243023276573e-06,0.0014633597892193281,20.63910444574359,0
7376,256,1,0.0,0.0,3.5100181044032485e-06,0.0015121719128545841,20.642390184827452,0
7377,256,1,0.0,0.0,3.403150896645652e-06,0.0014572744406596153,20.6437402509378,0
7378,256,1,0.0,0.0,3.577870539262295e-06,0.0015417799431017044,20.640753363183254,0
7379,256,1,0.0,0.0,3.2967138770477934e-06,0.001415763394197822,20.632596905446032,0
7380,256,1,0.0,0.0,3.1967193794761574e-06,0.0012988576421377443,20.630489952894035,0
7381,256,1,0.0,0.0,3.0141057760254473e-06,0.0011338462473216332,20.630837415969005,0
7382,256,1,0.0,0.0,3.4627806507173395e-06,0.0013323222653412003,20.63051022149992,0
7383,256,1,0.0,0.0,3.745025349872421e-06,0.001497540788535568,20.631406215823773,0
7384,256,1,0.0,0.0,3.063884606444817e-06,0.001410308349155774,20.632990587379187,0
7385,256,1,0.0,0.0,3.4430484722103534e-06,0.0013137341040808858,20.631242853737753,0
7386,256,1,0.0,0.0,3.689675262085325e-06,0.0014045853723120897,20.63299477836634,0
7387,256,1,0.0,0.0,4.316297057966098e-06,0.0016245208816660513,20.63335124827043,0
7388,256,1,0.0,0.0,3.5487475930788865e-06,0.001699452200968218,20.63079789404724,0
7389,256,1,0.0,0.0,3.6029231512316716e-06,0.0015088346555144413,20.6328037090289,0
7390,256,1,0.0,0.0,3.2433769503441577e-06,0.0014260452871332641,20.631389543167707,0
7391,256,1,0.0,0.0,3.898151593236032e-06,0.0017049656043098024,20.628712255429708,0
7392,256,1,0.0,0.0,3.341511964743057e-06,0.0015923554138083053,20.622610084154054,0
7393,256,1,0.0,0.0,3.6886248065251025e-06,0.0015038834217963681,20.617008721667972,0
7394,256,1,0.0,0.0,3.2092561841394087e-06,0.0014395100669964023,20.62505227871317,0
7395,256,1,0.0,0.0,3.643339083207871e-06,0.0014527805406361629,20.63309601200073,0
7396,256,1,0.0,0.0,3.6125973686554317e-06,0.001634445981923393,20.628624737277327,0
7397,256,1,0.0,0.0,3.6667989066073872e-06,0.0016625653855138764,20.624351117241883,0
7398,256,1,0.0,0.0,4.007737360934044e-06,0.0016796432607901202,20.628429517605692,0
7399,256,1,0.0,0.0,3.2187893269565166e-06,0.001360041347032641,20.639491897733944,0
7400,256,1,0.0,0.0,3.0713810935894323e-06,0.0011481400332484265,20.649765672470924,0
7401,256,1,0.0,0.0,3.65332945525452e-06,0.0014873285235580125,20.64727611055624,0
7402,256,1,0.0,0.0,3.033744208254682e-06,0.0013715326767695317,20.645494830560455,0
7403,256,1,0.0,0.0,3.292360333610229e-06,0.0012521107089001821,20.643463628933738,0
7404,256,1,0.0,0.0,3.9490907186406e-06,0.0013999242301086035,20.645171483326113,0
7405,256,1,0.0,0.0,3.7449130796274753e-06,0.0017401224105905591,20.647614284810167,0
7406,256,1,0.0,0.0,3.0977874663953474e-06,0.0015255371628931985,20.64984519942138,0
7407,256,1,0.0,0.0,3.868990290905141e-06,0.0015341564615818143,20.652610507880258,0
7408,256,1,0.0,0.0,3.221013532818914e-06,0.001430521083130686,20.645054621956362,0
7409,256,1,0.0,0.0,3.775736619640236e-06,0.001356560353329835,20.64385207907064,0
7410,256,1,0.0,0.0,3.0394960293522913e-06,0.0013511715156472857,20.645287058973,0
7411,256,1,0.0,0.0,3.4903817239243873e-06,0.0013128222147408804,20.64785199350212,0
7412,256,1,0.0,0.0,3.188431637006518e-06,0.00134015027126145,20.648176108928823,0
7413,256,1,0.0,0.0,3.764772743531192e-06,0.001443654986320708,20.641721761771876,0
7414,256,1,0.0,0.0,3.364311363637565e-06,0.0014137200062399402,20.629706206135328,0
7415,256,1,0.0,0.0,3.837896586228618e-06,0.0015948397681534619,20.62327079334358,0
7416,256,1,0.0,0.0,3.3211250485256564e-06,0.0015000048212681569,20.623374314009446,0
7417,256,1,0.0,0.0,3.7355242672032635e-06,0.0014227220083743413,20.620456795554205,0
7418,256,1,0.0,0.0,3.4343605455964213e-06,0.0015732754396275237,20.620004870919086,0
7419,256,1,0.0,0.0,3.5849185997526366e-06,0.001443778040531878,20.623946737080267,0
7420,256,1,0.0,0.0,3.858580336574773e-06,0.001560033915946204,20.62225844563498,0
7421,256,1,0.0,0.0,2.9606395956113713e-06,0.0013775656498369797,20.61595628095688,0
7422,256,1,0.0,0.0,3.56027105578083e-06,0.0013584465663081552,20.615583404077782,0
7423,256,1,0.0,0.0,3.9569984056708395e-06,0.001744107602092712,20.6180015645833,0
7424,256,1,0.0,0.0,2.8620323679487236e-06,0.0013685307047603024,20.620958071092694,0
7425,256,1,0.0,0.0,4.38841810964552e-06,0.0015199088092794487,20.628979755969855,0
7426,256,1,0.0,0.0,3.31389799952195e-06,0.0016609217546795486,20.63647272637888,0
7427,256,1,0.0,0.0,3.2364932893400096e-06,0.0013927806295266148,20.635051920338277,0
7428,256,1,0.0,0.0,3.967301122027223e-06,0.0016817616758250833,20.62641868751609,0
7429,256,1,0.0,0.0,3.812346168477651e-06,0.0016033058179729864,20.617809719566438,0
7430,256,1,0.0,0.0,3.499768818443117e-06,0.0018048149660123912,20.61385694255633,0
7431,256,1,0.0,0.0,3.2335583304939787e-06,0.0013400117798515517,20.619195221388345,0
7432,256,1,0.0,0.0,3.5337464412115168e-06,0.0013788126053562143,20.625349343561034,0
7433,256,1,0.0,0.0,3.6543287583636527e-06,0.0016192122500242891,20.632230428055884,0
7434,256,1,0.0,0.0,3.7814781931338775e-06,0.0016343805845199988,20.641702191228188,0
7435,256,1,0.0,0.0,2.967641511308686e-06,0.0013658461119053665,20.641882280039713,0
7436,256,1,0.0,0.0,3.2137563553958564e-06,0.0013083255422313305,20.630619915382347,0
7437,256,1,0.0,0.0,3.0818828813230255e-06,0.00130346996244654,20.61799920768603,0
7438,256,1,0.0,0.0,3.0241510060237857e-06,0.0012037202631306936,20.608002000436127,0
7439,256,1,0.0,0.0,3.5042406019317604e-06,0.0013610668445809165,20.60250015243613,0
7440,256,1,0.0,0.0,3.7752184977706843e-06,0.0015103584340736104,20.60308966338241,0
7441,256,1,0.0,0.0,3.653878594577484e-06,0.0016890108599054436,20.60036700682718,0
7442,256,1,0.0,0.0,3.505106060131559e-06,0.0015045430281668774,20.59829633105332,0
7443,256,1,0.0,0.0,3.5818862545905593e-06,0.0015376118919859958,20.601063171268134,0
7444,256,1,0.0,0.0,3.9324189022273496e-06,0.0016081806300329592,20.605449226348906,0
7445,256,1,0.0,0.0,3.0019303744158875e-06,0.0013076807061599399,20.60757986289722,0
7446,256,1,0.0,0.0,3.963699250508441e-06,0.0014752869105828068,20.610322772009116,0
7447,256,1,0.0,0.0,3.1880533798295997e-06,0.0016596162938051799,20.610285577412643,0
7448,256,1,0.0,0.0,3.7186005365247167e-06,0.0016596112959172404,20.603325384553646,0
7449,256,1,0.0,0.0,2.8082285313437297e-06,0.001292955561760073,20.608887808932344,0
7450,256,1,0.0,0.0,2.9712967640677245e-06,0.0012000558930127328,20.60866575485275,0
7451,256,1,0.0,0.0,3.462056995150916e-06,0.0013762715996610449,20.59655100190522,0
7452,256,1,0.0,0.0,3.8792330073716264e-06,0.0017540104082218195,20.58332261677426,0
7453,256,1,0.0,0.0,3.523709902157618e-06,0.0016690443779461795,20.57495465455999,0
7454,256,1,0.0,0.0,4.051844209501713e-06,0.0015693609396062536,20.58015453276266,0
7455,256,1,0.0,0.0,3.7164565040529308e-06,0.0017267017069823572,20.590749708835652,0
7456,256,1,0.0,0.0,3.497720928613198e-06,0.0015838409406626933,20.597117288504354,0
7457,256,1,0.0,0.0,3.192686451123078e-06,0.0013588558081037158,20.603484921911203,0
7458,256,1,0.0,0.0,3.282101648310974e-06,0.0013478745372797296,20.605030238488272,0
7459,256,1,0.0,0.0,3.181073948118998e-06,0.0013160461843117277,20.598545740377993,0
7460,256,1,0.0,0.0,3.867833827358434e-06,0.0015118176365368423,20.591000016062015,0
7461,256,1,0.0,0.0,3.511350876410443e-06,0.0015657910378087724,20.58879181092347,0
7462,256,1,0.0,0.0,2.905851029252425e-06,0.0012506375010070997,20.58606926661403,0
7463,256,1,0.0,0.0,3.061184917986015e-06,0.0011602077689142768,20.57977915865743,0
7464,256,1,0.0,0.0,3.719054178547374e-06,0.0012426512726891195,20.57869187843025,0
7465,256,1,0.0,0.0,3.5820264104891633e-06,0.0015083534441032464,20.5719041125876,0
7466,256,1,0.0,0.0,2.9825387268557755e-06,0.0012134241374855404,20.56968021192882,0
7467,256,1,0.0,0.0,3.7179841335452666e-06,0.0012819938428206032,20.573230989276826,0
7468,256,1,0.0,0.0,3.0063050128079224e-06,0.0013462482130760112,20.579542376942786,0
7469,256,1,0.0,0.0,3.525496227386587e-06,0.0012515530484671867,20.58859328724328,0
7470,256,1,0.0,0.0,3.746864600383164e-06,0.0014978370782288435,20.593901095321236,0
7471,256,1,0.0,0.0,3.8331571355699406e-06,0.001683887517780566,20.594593146821047,0
7472,256,1,0.0,0.0,3.591856311827833e-06,0.0017254828767459365,20.59116427454896,0
7473,256,1,0.0,0.0,3.1883702551052646e-06,0.0014404757922686217,20.58240808498543,0
7474,256,1,0.0,0.0,3.520023207155175e-06,0.0012649829526801006,20.578226088050837,0
7475,256,1,0.0,0.0,3.4235093301937114e-06,0.0013704288006065857,20.581203472444987,0
7476,256,1,0.0,0.0,3.360449351424517e-06,0.001493363471774483,20.580696830414876,0
7477,256,1,0.0,0.0,2.994219158168431e-06,0.001269038577853496,20.57532707013449,0
7478,256,1,0.0,0.0,2.8861773482970096e-06,0.0011556222209662802,20.57055166992005,0
7479,256,1,0.0,0.0,3.2214812277834993e-06,0.001343004789191918,20.565051277804308,0
7480,256,1,0.0,0.0,3.243700121756052e-06,0.0013842632461923943,20.55363665218463,0
7481,256,1,0.0,0.0,3.924528452273388e-06,0.0015311294454017803,20.541875214319603,0
7482,256,1,0.0,0.0,3.3733957205794352e-06,0.001495711452399416,20.528557505298927,0
7483,256,1,0.0,0.0,3.422724105240924e-06,0.001385401908725121,20.522412563388436,0
7484,256,1,0.0,0.0,2.95221734258553e-06,0.0013207145006459537,20.526878365868527,0
7485,256,1,0.0,0.0,3.917827866558323e-06,0.0013581384506601872,20.53270155733198,0
7486,256,1,0.0,0.0,3.406632360435298e-06,0.001632544348781172,20.52746581683497,0
7487,256,1,0.0,0.0,3.339808513138196e-06,0.0013565862429524324,20.51798186996809,0
7488,256,1,0.0,0.0,3.6410797603034187e-06,0.0013500365704946647,20.518849163103393,0
7489,256,1,0.0,0.0,3.1296233267687207e-06,0.0013884862484033408,20.519581772086987,0
7490,256,1,0.0,0.0,3.2276590998290348e-06,0.0013443089092814238,20.517741933334285,0
7491,256,1,0.0,0.0,3.4324909180404382e-06,0.0013291758452272998,20.51881767469302,0
7492,256,1,0.0,0.0,3.6826958934459804e-06,0.0015380891190721693,20.517126155996863,0
7493,256,1,0.0,0.0,3.1571115426046333e-06,0.0014293793300903619,20.51230526007369,0
7494,256,1,0.0,0.0,3.7368583232172558e-06,0.0014108022350654823,20.508326577217574,0
7495,256,1,0.0,0.0,3.7586959921832873e-06,0.0015975308529321503,20.510274910925364,0
7496,256,1,0.0,0.0,3.5038680493958787e-06,0.0015516992484850946,20.513641582216472,0
7497,256,1,0.0,0.0,3.5911535401875425e-06,0.0015422123457410725,20.51169914532785,0
7498,256,1,0.0,0.0,3.635412346664388e-06,0.0015736448863606974,20.510891938313286,0
7499,256,1,0.0,0.0,3.386476796578361e-06,0.001514134079831676,20.507724648275953,0
7500,256,1,0.0,0.0,3.7758508627602353e-06,0.0015666510254192618,20.502792628494657,0
7501,256,1,0.0,0.0,3.353310851411703e-06,0.0016042441555961205,20.4983235851052,0
7502,256,1,0.0,0.0,2.664115568603816e-06,0.001240210523293542,20.492625885295432,0
7503,256,1,0.0,0.0,3.442353096215008e-06,0.0012277171084762008,20.49278617986206,0
7504,256,1,0.0,0.0,2.9602287985286838e-06,0.001227306440189464,20.494210798748572,0
7505,256,1,0.0,0.0,3.534900261551812e-06,0.0012723525182316878,20.497528385765417,0
7506,256,1,0.0,0.0,4.024088945445819e-06,0.0017025812261020129,20.50471533673742,0
7507,256,1,0.0,0.0,3.1584904581977837e-06,0.0013364194362563788,20.50288941873522,0
7508,256,1,0.0,0.0,3.982450039893663e-06,0.0014368494288549715,20.50203173316208,0
7509,256,1,0.0,0.0,3.214727923792516e-06,0.0014804272713744146,20.49881672411834,0
7510,256,1,0.0,0.0,3.7155358348645102e-06,0.0015413914235310414,20.497296687194073,0
7511,256,1,0.0,0.0,3.852577778029559e-06,0.0017081210673463108,20.501121027829257,0
7512,256,1,0.0,0.0,2.9047369895122734e-06,0.0014343231297869055,20.495850875553923,0
7513,256,1,0.0,0.0,3.466072199305908e-06,0.0013890280950722893,20.483922713837593,0
7514,256,1,0.0,0.0,3.56584609834527e-06,0.001582147908481657,20.46482156588885,0
7515,256,1,0.0,0.0,3.389251893976948e-06,0.001532842378596153,20.450742495858208,0
7516,256,1,0.0,0.0,3.2608809082019976e-06,0.0015029858032506972,20.447140321171883,0
7517,256,1,0.0,0.0,3.5355312575976805e-06,0.0014593115718016868,20.44513667339712,0
7518,256,1,0.0,0.0,3.5712611840125046e-06,0.0016076662277424072,20.440859589630538,0
7519,256,1,0.0,0.0,3.591420503680714e-06,0.0014621775537507805,20.43913927284445,0
7520,256,1,0.0,0.0,2.98762155053181e-06,0.0014375265418014862,20.435569042424984,0
7521,256,1,0.0,0.0,3.7982877282796997e-06,0.0013788419590375868,20.429566430181985,0
7522,256,1,0.0,0.0,3.697702183602379e-06,0.0016705174996243727,20.427725016785008,0
7523,256,1,0.0,0.0,3.888260442333955e-06,0.0017474856637476176,20.428630672222837,0
7524,256,1,0.0,0.0,3.185184256868914e-06,0.001446970242369903,20.43892711744844,0
7525,256,1,0.0,0.0,3.664091144984456e-06,0.0014750337563552254,20.450344237495592,0
7526,256,1,0.0,0.0,3.677930888164925e-06,0.0015667306978875666,20.457543988902568,0
7527,256,1,0.0,0.0,3.611031117709241e-06,0.0014674827449930054,20.459982031240845,0
7528,256,1,0.0,0.0,2.3866231353482685e-06,0.0010087492574342933,20.449372911076125,0
7529,256,1,0.0,0.0,2.585932015816645e-06,0.0009032577986749967,20.4370488287117,0
7530,256,1,0.0,0.0,3.330404072852873e-06,0.001172444002474344,20.434447039678673,0
7531,256,1,0.0,0.0,3.434583423298943e-06,0.0014850525787565116,20.4278149184342,0
7532,256,1,0.0,0.0,3.871337714711789e-06,0.0016729692236842593,20.42534087923374,0
7533,256,1,0.0,0.0,3.831721605494113e-06,0.0016211360582593123,20.425928495539257,0
7534,256,1,0.0,0.0,3.684943900732462e-06,0.0015290097047373826,20.417098916315307,0
7535,256,1,0.0,0.0,3.478325576756015e-06,0.0014413863135253114,20.421671752501958,0
7536,256,1,0.0,0.0,3.630285895605333e-06,0.001342773264075245,20.430192816076747,0
7537,256,1,0.0,0.0,3.1739616426015535e-06,0.0012756808719027143,20.430314564029707,0
7538,256,1,0.0,0.0,3.4375805799131954e-06,0.0014599831670912592,20.424005784079323,0
7539,256,1,0.0,0.0,3.995341527934178e-06,0.001549624666844421,20.42100555072091,0
7540,256,1,0.0,0.0,3.6987658656808402e-06,0.0016601867849341302,20.423976883394115,0
7541,256,1,0.0,0.0,4.31610700981137e-06,0.0017513092779828441,20.42622259229978,0
7542,256,1,0.0,0.0,3.317849125105927e-06,0.0017429191970804942,20.429261495015655,0
7543,256,1,0.0,0.0,3.5116115038380225e-06,0.001490970442876504,20.434614973189333,0
7544,256,1,0.0,0.0,4.322349209846312e-06,0.0017442223460693153,20.43578411754972,0
7545,256,1,0.0,0.0,2.8453280723571373e-06,0.0014213598312109324,20.42957973142318,0
7546,256,1,0.0,0.0,3.628279018727359e-06,0.0013324633312252951,20.426542732725384,0
7547,256,1,0.0,0.0,3.5194659303834974e-06,0.0015091145717915848,20.42555383946805,0
7548,256,1,0.0,0.0,3.6260575003926357e-06,0.001459585083276475,20.421140100113856,0
7549,256,1,0.0,0.0,3.7241697434455316e-06,0.001404295544264744,20.416800639545208,0
7550,256,1,0.0,0.0,3.2026100102456465e-06,0.001465053355269036,20.410527990308857,0
7551,256,1,0.0,0.0,3.849968903703696e-06,0.0014238496291326384,20.409357268190554,0
7552,256,1,0.0,0.0,3.226669899760518e-06,0.0015947062325119528,20.413439954399227,0
7553,256,1,0.0,0.0,3.7576887964219194e-06,0.0014684156536989128,20.41415397268732,0
7554,256,1,0.0,0.0,3.618068131729196e-06,0.0016683886860744386,20.414593221694275,0
7555,256,1,0.0,0.0,3.226114461992492e-06,0.0014822018076261294,20.412296024233292,0
7556,256,1,0.0,0.0,3.650337160905445e-06,0.0015206278321013831,20.409668261320835,0
7557,256,1,0.0,0.0,3.644982716699516e-06,0.0015751948723324268,20.416818365729572,0
7558,256,1,0.0,0.0,3.316405240031937e-06,0.0014008569666331182,20.43155325354996,0
7559,256,1,0.0,0.0,3.7259383493152947e-06,0.0015391983179247589,20.44330086766456,0
7560,256,1,0.0,0.0,3.5386421338357248e-06,0.0014632471830571662,20.442332241101592,0
