ciclo,num_estados,delta_struct,var_error,p_reinicio,i_es,i_sm,derivada,contador_colapso
943,256,1,0.0,0.0,3.3649860474349377e-06,0.0010956917251080172,20.50893521574126,0
944,256,1,0.0,0.0,3.658126470227122e-06,0.0015203844374976259,20.50579209486629,0
945,256,1,0.0,0.0,3.2425705364243236e-06,0.0014455018485041759,20.49949788939838,0
946,256,1,0.0,0.0,3.2189331903091684e-06,0.0012865793634836945,20.4949033714658,0
947,256,1,0.0,0.0,3.373201294049484e-06,0.0012338233838774157,20.48713049193238,0
948,256,1,0.0,0.0,2.8998296106918927e-06,0.0012283326188136726,20.471156005953485,0
949,256,1,0.0,0.0,3.633067341812295e-06,0.0014088475078410628,20.45380855223328,0
950,256,1,0.0,0.0,3.6983447927209505e-06,0.0016447433413643386,20.450214706139423,0
951,256,1,0.0,0.0,3.3531400221925008e-06,0.0014944403092440328,20.458414453140286,0
952,256,1,0.0,0.0,4.054388240062234e-06,0.0015302780315166015,20.471880047026186,0
953,256,1,0.0,0.0,3.565608297424667e-06,0.0015268183005487258,20.48327598521459,0
954,256,1,0.0,0.0,3.871153696778705e-06,0.0016387757357519558,20.48651090131652,0
955,256,1,0.0,0.0,3.394017316307222e-06,0.0017142824289635029,20.48280312054407,0
956,256,1,0.0,0.0,3.2614572206979283e-06,0.001514324086817855,20.47359275789727,0
957,256,1,0.0,0.0,3.553556678871246e-06,0.0015684239355332787,20.46435857668025,0
958,256,1,0.0,0.0,3.4799673223359417e-06,0.0013449373312717809,20.46858028730658,0
959,256,1,0.0,0.0,2.7702360383327643e-06,0.0012210881030655296,20.471137208104597,0
960,256,1,0.0,0.0,3.6675384894971615e-06,0.001271123459596533,20.466599398526334,0
961,256,1,0.0,0.0,3.121160082039629e-06,0.0014456604440733945,20.466496133672447,0
962,256,1,0.0,0.0,2.9446865886004104e-06,0.001152785811893079,20.47356615673851,0
963,256,1,0.0,0.0,3.0963294479506726e-06,0.001170108540863895,20.48224780097667,0
964,256,1,0.0,0.0,3.4047245833292414e-06,0.0013228112349611143,20.480060199058848,0
965,256,1,0.0,0.0,3.5721759157235638e-06,0.001643767546262839,20.47304650404899,0
966,256,1,0.0,0.0,2.819794446130637e-06,0.0012870763977672244,20.47605894873564,0
967,256,1,0.0,0.0,3.0807188941195847e-06,0.0011118163229028833,20.48353347577824,0
968,256,1,0.0,0.0,3.4449992596980826e-06,0.001223429401216446,20.486310197407477,0
969,256,1,0.0,0.0,3.700101057869456e-06,0.0014864660823980186,20.48237248227955,0
970,256,1,0.0,0.0,3.39984719857422e-06,0.001543874949221864,20.476516898019746,0
971,256,1,0.0,0.0,3.251461506479391e-06,0.001466321129873455,20.47204942708926,0
972,256,1,0.0,0.0,3.754017982068814e-06,0.0015522707092864626,20.47219440369,0
973,256,1,0.0,0.0,3.2919227409989687e-06,0.0015612799906177652,20.475372812407606,0
974,256,1,0.0,0.0,3.7259505659419524e-06,0.0014061650953027004,20.48515456102459,0
975,256,1,0.0,0.0,3.5247973040447357e-06,0.0014154864828261377,20.493402352601304,0
976,256,1,0.0,0.0,3.1768312570482563e-06,0.0014891027827692873,20.496772435933075,0
977,256,1,0.0,0.0,2.9346921775736767e-06,0.0010736061155070791,20.50116698514238,0
978,256,1,0.0,0.0,3.6184857805625182e-06,0.0013256764436335123,20.504325865455815,0
979,256,1,0.0,0.0,3.6769393056570067e-06,0.0014663367224390343,20.512134016270664,0
980,256,1,0.0,0.0,3.5938985966726475e-06,0.0015217885216528173,20.508527128778447,0
981,256,1,0.0,0.0,3.5387966145818325e-06,0.001410400377129776,20.50037802060649,0
982,256,1,0.0,0.0,3.4844307423196787e-06,0.0013472234294194976,20.503061351883215,0
983,256,1,0.0,0.0,3.972453528413874e-06,0.001627530002564014,20.513013402443246,0
984,256,1,0.0,0.0,3.6663319065059674e-06,0.0015886464774545438,20.52474308501858,0
985,256,1,0.0,0.0,3.821470806445355e-06,0.0016109786394647259,20.528543470015347,0
986,256,1,0.0,0.0,3.3007279334660727e-06,0.0014319960339800974,20.53053825624549,0
987,256,1,0.0,0.0,3.927617863669007e-06,0.0015080406759105497,20.54245579106302,0
988,256,1,0.0,0.0,3.297276266161599e-06,0.0015225879114988332,20.54304461060976,0
989,256,1,0.0,0.0,3.7000597765377034e-06,0.0015052708653605729,20.534563156079184,0
990,256,1,0.0,0.0,3.4725367444340736e-06,0.0016741732004103653,20.5404108527575,0
991,256,1,0.0,0.0,3.819764131599421e-06,0.0016764959087702657,20.54673179628796,0
992,256,1,0.0,0.0,3.607076482418953e-06,0.001642911671114557,20.5483215390373,0
993,256,1,0.0,0.0,2.4444344777532125e-06,0.0011077230283014885,20.54233136667584,0
994,256,1,0.0,0.0,2.4369134503104407e-06,0.0009862106973978911,20.52836709309532,0
995,256,1,0.0,0.0,3.554627883610972e-06,0.0011838360198575828,20.521917615335354,0
996,256,1,0.0,0.0,3.5452668579244976e-06,0.001409332589114323,20.525795893273894,0
997,256,1,0.0,0.0,4.105091316750936e-06,0.0016237813649032375,20.531869538532437,0
998,256,1,0.0,0.0,3.493267295684461e-06,0.0014624024840162433,20.53918160441206,0
999,256,1,0.0,0.0,2.445411535867755e-06,0.0012199300555299547,20.53927791066106,0
1000,256,1,0.0,0.0,3.2283160737163072e-06,0.001147212087242873,20.535217831441805,0
1001,256,1,0.0,0.0,2.9105322455946674e-06,0.0010831869113031003,20.5392735554389,0
1002,256,1,0.0,0.0,3.688100312753223e-06,0.0013060943062680275,20.541251430484404,0
1003,256,1,0.0,0.0,3.6065102336728324e-06,0.0016913936795138807,20.536014498420258,0
1004,256,1,0.0,0.0,3.865580179613757e-06,0.0015840789391365637,20.536344937926575,0
1005,256,1,0.0,0.0,3.666431900254515e-06,0.0017747685972439521,20.539830938577133,0
1006,256,1,0.0,0.0,3.5856360288967282e-06,0.0015250521822575136,20.53674450452075,0
1007,256,1,0.0,0.0,2.946964151938941e-06,0.0012363070680141803,20.534088037306038,0
1008,256,1,0.0,0.0,3.408469517856103e-06,0.001273184390596121,20.535469142672255,0
1009,256,1,0.0,0.0,3.305606668434247e-06,0.0014390275991344762,20.53222958321299,0
1010,256,1,0.0,0.0,2.433253857478593e-06,0.0011175854474786283,20.534406022664214,0
1011,256,1,0.0,0.0,3.1786418721558894e-06,0.0011835536136203337,20.535310996677918,0
1012,256,1,0.0,0.0,3.858175583009829e-06,0.0013638069768176387,20.537477103739654,0
1013,256,1,0.0,0.0,3.499509619249083e-06,0.0017179851929708919,20.545643010620903,0
1014,256,1,0.0,0.0,2.46783795767965e-06,0.0012242146491078959,20.55125435369425,0
1015,256,1,0.0,0.0,3.564143361580185e-06,0.001138708684217312,20.55505069258341,0
1016,256,1,0.0,0.0,4.139304170344332e-06,0.0017391489521342432,20.558921925276053,0
1017,256,1,0.0,0.0,3.477348012751287e-06,0.001636803038834169,20.559855670606396,0
1018,256,1,0.0,0.0,3.794828931142894e-06,0.0015806596739491156,20.557406367675753,0
1019,256,1,0.0,0.0,2.870514101373514e-06,0.0014230110754979326,20.556502239134993,0
1020,256,1,0.0,0.0,3.061702467897234e-06,0.0011910600736067469,20.55526548527245,0
1021,256,1,0.0,0.0,3.407285408517238e-06,0.0012489140412505109,20.553755808197316,0
1022,256,1,0.0,0.0,3.26434675316296e-06,0.0013382420857300842,20.5536545050106,0
1023,256,1,0.0,0.0,3.6681576903267408e-06,0.0014627334948565298,20.561167335200853,0
1024,256,1,0.0,0.0,3.791075433693788e-06,0.0016682669473484426,20.56846255839453,0
1025,256,1,0.0,0.0,3.5404845139832725e-06,0.001487061146760806,20.568671533226755,0
1026,256,1,0.0,0.0,3.659962543415821e-06,0.0014918785186176105,20.565736305350445,0
1027,256,1,0.0,0.0,3.4306977217530078e-06,0.0015894313642150215,20.568549951535754,0
1028,256,1,0.0,0.0,3.5065958401245263e-06,0.0014042739325793806,20.57516020561863,0
1029,256,1,0.0,0.0,3.121040181379785e-06,0.0013102842063381216,20.574942354480154,0
1030,256,1,0.0,0.0,3.1754993975779854e-06,0.001195560925285485,20.568704087953943,0
1031,256,1,0.0,0.0,3.726018205373213e-06,0.0014653182142053613,20.565370436511945,0
1032,256,1,0.0,0.0,3.037266423092121e-06,0.0014297921938463201,20.562310596947206,0
1033,256,1,0.0,0.0,4.123146880932994e-06,0.0015115746140240372,20.562583114272023,0
1034,256,1,0.0,0.0,2.7514034360729586e-06,0.0013135941725546047,20.568531437691675,0
1035,256,1,0.0,0.0,3.640410558220451e-06,0.00130606552664848,20.56762243472604,0
1036,256,1,0.0,0.0,3.4989666583230108e-06,0.001588379872024741,20.563529089205808,0
1037,256,1,0.0,0.0,2.693253172767156e-06,0.00126231667265246,20.55901805856014,0
1038,256,1,0.0,0.0,3.733403593947008e-06,0.0013278420291704307,20.555184893643272,0
1039,256,1,0.0,0.0,3.462097434268523e-06,0.0015061388043269037,20.555162551241352,0
1040,256,1,0.0,0.0,3.0228008972880016e-06,0.0012050212488217756,20.557930232196867,0
1041,256,1,0.0,0.0,3.82810273378637e-06,0.0012623286722131069,20.56619715735532,0
1042,256,1,0.0,0.0,3.2563384610339945e-06,0.0014205873662039381,20.575131197643234,0
1043,256,1,0.0,0.0,3.4202320544194544e-06,0.0014605755190246579,20.56835194005955,0
1044,256,1,0.0,0.0,2.697556943182104e-06,0.0011976441116480553,20.562217289742968,0
1045,256,1,0.0,0.0,3.8160601341336374e-06,0.0012381572229925725,20.563148872512475,0
1046,256,1,0.0,0.0,3.233518626156737e-06,0.001406150116834327,20.55961572607393,0
1047,256,1,0.0,0.0,3.4738134171470406e-06,0.0014625571620932101,20.553821957388017,0
1048,256,1,0.0,0.0,3.7352890123346915e-06,0.0016418006739108864,20.556303003373028,0
1049,256,1,0.0,0.0,3.8834114281089415e-06,0.0016236374000139658,20.563411521563715,0
1050,256,1,0.0,0.0,3.069479255922194e-06,0.0013453018702856549,20.56270253197184,0
1051,256,1,0.0,0.0,3.3675519757430543e-06,0.0013365985604753263,20.55916020899007,0
1052,256,1,0.0,0.0,4.005198269425842e-06,0.0015512873446384494,20.561545175887066,0
1053,256,1,0.0,0.0,3.864620929323784e-06,0.0017714562962908745,20.575901858975424,0
1054,256,1,0.0,0.0,3.4852365557424716e-06,0.0015018419781784738,20.58972583927406,0
1055,256,1,0.0,0.0,3.753442386476531e-06,0.0013678685219514581,20.591537222721552,0
1056,256,1,0.0,0.0,3.937091124626535e-06,0.0014774188906717211,20.58645940122786,0
1057,256,1,0.0,0.0,3.6733321261231094e-06,0.00180992247189492,20.574908042240285,0
1058,256,1,0.0,0.0,3.5547139906740614e-06,0.001596455685116268,20.57043874765099,0
1059,256,1,0.0,0.0,3.0969437347251047e-06,0.001269513855127036,20.566691517546666,0
1060,256,1,0.0,0.0,3.1404929295777297e-06,0.0011708354702150176,20.55605094127289,0
1061,256,1,0.0,0.0,3.420782267810407e-06,0.0012930343450928852,20.556913231122216,0
1062,256,1,0.0,0.0,3.549627720147525e-06,0.0013063671276981443,20.564239558666372,0
1063,256,1,0.0,0.0,3.306622983704049e-06,0.0014031524750382912,20.571067269796192,0
1064,256,1,0.0,0.0,3.6732168715542845e-06,0.00139937439786342,20.57463245946442,0
1065,256,1,0.0,0.0,3.2575123383187044e-06,0.00162704867061276,20.572869869743574,0
1066,256,1,0.0,0.0,3.7250867986755904e-06,0.0014469562675443115,20.566266091881033,0
1067,256,1,0.0,0.0,3.826015279175486e-06,0.0015661801896294967,20.565635256236074,0
1068,256,1,0.0,0.0,2.9856584284833734e-06,0.0014334417019551712,20.566788862489993,0
1069,256,1,0.0,0.0,3.336819859112021e-06,0.0013094718279891898,20.561971849623127,0
1070,256,1,0.0,0.0,4.495235553935652e-06,0.001777132383452105,20.56791210960222,0
1071,256,1,0.0,0.0,3.8302373914939345e-06,0.0018491915664644544,20.574791635373995,0
1072,256,1,0.0,0.0,3.2495731627647454e-06,0.001515924003720133,20.576489237953567,0
1073,256,1,0.0,0.0,3.361859828152685e-06,0.0013039643394316687,20.575400189564558,0
1074,256,1,0.0,0.0,3.2934383188120394e-06,0.0013697635104924157,20.574855366584185,0
1075,256,1,0.0,0.0,3.3545400662591303e-06,0.001425167251367067,20.56792257342019,0
1076,256,1,0.0,0.0,4.045808574488268e-06,0.0015907812432209589,20.567892598275478,0
1077,256,1,0.0,0.0,2.7038339746584013e-06,0.0011741402479421557,20.570797026016653,0
1078,256,1,0.0,0.0,3.8095838907653054e-06,0.0012219133806844608,20.56935766015856,0
1079,256,1,0.0,0.0,3.619216046208454e-06,0.0015840645573547286,20.56676666913991,0
1080,256,1,0.0,0.0,3.084204299179415e-06,0.001452150886324732,20.562535175561788,0
1081,256,1,0.0,0.0,3.379953882189412e-06,0.001258724658364884,20.57016137024369,0
1082,256,1,0.0,0.0,3.7458994837597444e-06,0.0013799740821258655,20.576516725251313,0
1083,256,1,0.0,0.0,3.6865146283159173e-06,0.0016085789988730744,20.575569597157298,0
1084,256,1,0.0,0.0,3.8090647056776398e-06,0.001715414360333906,20.579706762514395,0
1085,256,1,0.0,0.0,2.8566364648488854e-06,0.0012625960942548018,20.582081126875675,0
1086,256,1,0.0,0.0,2.5125868139481206e-06,0.0009288048546168143,20.580475295639406,0
1087,256,1,0.0,0.0,3.2910557332337527e-06,0.00113370966861842,20.58242747883246,0
1088,256,1,0.0,0.0,3.245114029305277e-06,0.001448994606569207,20.58352079337541,0
1089,256,1,0.0,0.0,3.839499730487353e-06,0.0013510338480401379,20.576278345680162,0
1090,256,1,0.0,0.0,3.5400143200315806e-06,0.0015674071574661554,20.574159801201667,0
1091,256,1,0.0,0.0,3.957258433348636e-06,0.0015686837123150153,20.58185495988106,0
1092,256,1,0.0,0.0,3.910020103519944e-06,0.0016339806501593777,20.5841885239606,0
1093,256,1,0.0,0.0,3.5699333307745116e-06,0.0015976805740303426,20.579137170662705,0
1094,256,1,0.0,0.0,3.17610610144047e-06,0.001303838390139686,20.578699515681244,0
1095,256,1,0.0,0.0,3.924780310392819e-06,0.0014757500424050403,20.592612541317873,0
1096,256,1,0.0,0.0,3.250247274740848e-06,0.0016057436210644923,20.595972624940565,0
1097,256,1,0.0,0.0,3.5854859957121475e-06,0.0014124699414611714,20.598463463684517,0
1098,256,1,0.0,0.0,3.5023604154053516e-06,0.0015429614821293775,20.606883216182222,0
1099,256,1,0.0,0.0,2.9126904636856544e-06,0.00124575097923475,20.610502347945143,0
1100,256,1,0.0,0.0,3.493206470362156e-06,0.0013622346727805898,20.610090744271243,0
1101,256,1,0.0,0.0,2.969659777421214e-06,0.0012230988825699491,20.601948747957795,0
1102,256,1,0.0,0.0,3.2661723223805824e-06,0.0013243910827839779,20.590850483689998,0
1103,256,1,0.0,0.0,3.782022813775065e-06,0.001399948245695423,20.589507961489343,0
1104,256,1,0.0,0.0,3.085443768996987e-06,0.0013475342890690108,20.589414214204375,0
1105,256,1,0.0,0.0,2.9675997859571546e-06,0.0012103386162932884,20.580292424330754,0
1106,256,1,0.0,0.0,3.3727625282342115e-06,0.0012791235245090654,20.570886180559775,0
1107,256,1,0.0,0.0,3.6444837902249307e-06,0.0014552134903268146,20.565568826765393,0
1108,256,1,0.0,0.0,3.1005811485295923e-06,0.0015314821728602734,20.558433752263248,0
1109,256,1,0.0,0.0,3.4853104697011807e-06,0.001282987450188866,20.553784951908252,0
1110,256,1,0.0,0.0,3.2693995147810102e-06,0.0014719121086131538,20.5533612508255,0
1111,256,1,0.0,0.0,3.634343637568752e-06,0.0014703245129069685,20.552505648980578,0
1112,256,1,0.0,0.0,3.4178217871944924e-06,0.0014147193578186341,20.556919021085037,0
1113,256,1,0.0,0.0,2.951960481208087e-06,0.001362494289976496,20.558028372955857,0
1114,256,1,0.0,0.0,3.4217167340860998e-06,0.001273741408745888,20.552956836586784,0
1115,256,1,0.0,0.0,3.815127498628044e-06,0.0016434015472772887,20.553283901657892,0
1116,256,1,0.0,0.0,3.977920150771487e-06,0.0017075581848407567,20.55264102343309,0
1117,256,1,0.0,0.0,3.3632504005279303e-06,0.0014330642302208228,20.547309144484895,0
1118,256,1,0.0,0.0,3.173608598004672e-06,0.0012959682480360004,20.550969438574267,0
1119,256,1,0.0,0.0,3.323604029872843e-06,0.001337628494009463,20.552003311251163,0
1120,256,1,0.0,0.0,3.3354360898959777e-06,0.0013529110647802003,20.549847134662308,0
1121,256,1,0.0,0.0,3.6922453052522865e-06,0.0015717421573142453,20.553267923559137,0
1122,256,1,0.0,0.0,4.154163239862359e-06,0.001713527841902636,20.551756419485553,0
1123,256,1,0.0,0.0,4.121609464057774e-06,0.001706023246508814,20.553988991982067,0
1124,256,1,0.0,0.0,3.6499998147414145e-06,0.0016921115948108178,20.554128624671456,0
1125,256,1,0.0,0.0,3.391607777324588e-06,0.0014543132137189657,20.559153293197255,0
1126,256,1,0.0,0.0,3.3334567099221854e-06,0.0013096882669494621,20.56484547318219,0
1127,256,1,0.0,0.0,3.6815622561581897e-06,0.0014204541593732431,20.559819306751038,0
1128,256,1,0.0,0.0,3.4118283434309256e-06,0.0014014131143406552,20.557794650046237,0
1129,256,1,0.0,0.0,3.2349128271877366e-06,0.0014151145616246301,20.55403911198877,0
1130,256,1,0.0,0.0,3.994495116243847e-06,0.001467788113465668,20.545308048341344,0
1131,256,1,0.0,0.0,3.4863528487976266e-06,0.00178205682444836,20.54634665243408,0
1132,256,1,0.0,0.0,3.215230686632827e-06,0.0014152632833271442,20.537267138925696,0
1133,256,1,0.0,0.0,3.6046778614295923e-06,0.001424770253128065,20.534277147954587,0
1134,256,1,0.0,0.0,2.803240464160844e-06,0.0012941368686226005,20.542397086099825,0
1135,256,1,0.0,0.0,3.4249242039043905e-06,0.0013015231374051812,20.537622293227884,0
1136,256,1,0.0,0.0,3.6769104219712663e-06,0.0015182349562335973,20.532632902240902,0
1137,256,1,0.0,0.0,3.2645847516405753e-06,0.0014595251657130302,20.53139945542848,0
1138,256,1,0.0,0.0,3.5350048604292224e-06,0.0014443028543959825,20.540736566589104,0
1139,256,1,0.0,0.0,4.167967885191828e-06,0.0017080472499429447,20.54980698886323,0
1140,256,1,0.0,0.0,3.835440227490153e-06,0.001715202518693885,20.550713387932355,0
1141,256,1,0.0,0.0,3.958394156323038e-06,0.0016144554074037265,20.558802992927696,0
1142,256,1,0.0,0.0,2.9612387954754306e-06,0.001401754313509167,20.567876652520656,0
1143,256,1,0.0,0.0,3.5431807250043907e-06,0.0012628840856608293,20.5707424537165,0
1144,256,1,0.0,0.0,3.6564906357385107e-06,0.001514633605333428,20.5692766511455,0
1145,256,1,0.0,0.0,3.1333725926890427e-06,0.0014386393167189833,20.567237709151097,0
1146,256,1,0.0,0.0,3.4363144397277737e-06,0.001276761994541915,20.562925463449094,0
1147,256,1,0.0,0.0,3.552655735792045e-06,0.001422072100556788,20.56191918983569,0
1148,256,1,0.0,0.0,3.6206630893783715e-06,0.0015873367940249757,20.56559357213571,0
1149,256,1,0.0,0.0,3.682249704239376e-06,0.0016658585272842207,20.564433056461674,0
1150,256,1,0.0,0.0,3.2240074149672777e-06,0.00141553296289199,20.564097184923416,0
1151,256,1,0.0,0.0,3.5897730055299603e-06,0.0014861214964877023,20.566949930411802,0
1152,256,1,0.0,0.0,4.05059713533285e-06,0.0017316359814939185,20.569793488944594,0
1153,256,1,0.0,0.0,3.141271808580039e-06,0.0014637563250281174,20.576408008509986,0
1154,256,1,0.0,0.0,3.1021497287485127e-06,0.0013245547963467083,20.583244498418647,0
1155,256,1,0.0,0.0,3.1213703787908626e-06,0.001219449866282407,20.58819108229332,0
1156,256,1,0.0,0.0,3.861183194413494e-06,0.001356232687939699,20.590956405748738,0
1157,256,1,0.0,0.0,3.6614778060385093e-06,0.0016291630567399468,20.590497142467225,0
1158,256,1,0.0,0.0,3.233569347365176e-06,0.0013915640450982633,20.584834400752932,0
1159,256,1,0.0,0.0,3.265506613028528e-06,0.0012342783597179877,20.587649758813473,0
1160,256,1,0.0,0.0,3.320696680060043e-06,0.0013322228345524678,20.585341342931113,0
1161,256,1,0.0,0.0,3.966945121431395e-06,0.0015048277738320187,20.587513427005508,0
1162,256,1,0.0,0.0,3.5327603278259643e-06,0.0016336144570928777,20.60161269990919,0
1163,256,1,0.0,0.0,3.4665783731930864e-06,0.0013533487141619996,20.613419877849733,0
1164,256,1,0.0,0.0,3.299134268162765e-06,0.0012774557784543503,20.622269115503006,0
1165,256,1,0.0,0.0,3.5660462764832416e-06,0.001494945715102808,20.624291863507548,0
1166,256,1,0.0,0.0,4.145419928590392e-06,0.0016823274875029306,20.629302517020744,0
1167,256,1,0.0,0.0,4.073428709450818e-06,0.0016766327370338438,20.640960256697046,0
1168,256,1,0.0,0.0,2.8711705578424255e-06,0.0014828097148662641,20.644968859998176,0
1169,256,1,0.0,0.0,3.0599187102525603e-06,0.001297473812919238,20.637433979872267,0
1170,256,1,0.0,0.0,2.7224032578058407e-06,0.0011329173332715473,20.627349259770554,0
1171,256,1,0.0,0.0,3.4231505500809154e-06,0.0012318075365431959,20.627042115317114,0
1172,256,1,0.0,0.0,3.2938635119973595e-06,0.0013745784832892825,20.630805897407953,0
1173,256,1,0.0,0.0,3.1901624311754368e-06,0.0012955688184523846,20.63307824771135,0
1174,256,1,0.0,0.0,3.976775705805859e-06,0.001440548608033132,20.6410344036775,0
1175,256,1,0.0,0.0,3.860345223748391e-06,0.0016727294869915612,20.646511513471992,0
1176,256,1,0.0,0.0,2.4361854780379823e-06,0.0011712264801809129,20.64249774137275,0
1177,256,1,0.0,0.0,3.784329946637692e-06,0.0012396273402296744,20.636524486028858,0
1178,256,1,0.0,0.0,2.7017742187932425e-06,0.0013018675573021657,20.631894217775383,0
1179,256,1,0.0,0.0,3.5172995860996765e-06,0.0012151213164159477,20.624693816083905,0
1180,256,1,0.0,0.0,3.320981952058483e-06,0.00148304804246674,20.619112719189943,0
1181,256,1,0.0,0.0,3.37703175504219e-06,0.0013785591003201184,20.616539666380202,0
1182,256,1,0.0,0.0,3.469618285123681e-06,0.0014055948202378135,20.6150316215954,0
1183,256,1,0.0,0.0,2.9372972506551806e-06,0.0011829812482081075,20.61146461650103,0
1184,256,1,0.0,0.0,3.433571680758659e-06,0.001377539573374592,20.612171329786573,0
1185,256,1,0.0,0.0,3.2764338155785426e-06,0.0014057081393792459,20.616621039602922,0
1186,256,1,0.0,0.0,3.1106537042158544e-06,0.001251178794125643,20.62273905403363,0
1187,256,1,0.0,0.0,3.862122641258837e-06,0.0012966495542397405,20.628410517957857,0
1188,256,1,0.0,0.0,4.020823485567822e-06,0.001526138201815029,20.634142714663327,0
1189,256,1,0.0,0.0,3.7966350481675625e-06,0.001585833188226007,20.640464701764603,0
1190,256,1,0.0,0.0,3.616700914919563e-06,0.0016080363197522609,20.644962357239674,0
1191,256,1,0.0,0.0,3.543094937878296e-06,0.0014723296623597405,20.645513052099364,0
1192,256,1,0.0,0.0,3.799496385477715e-06,0.0015582018782230856,20.64408525796705,0
1193,256,1,0.0,0.0,3.7449291614782066e-06,0.0016269278057279679,20.6417921666735,0
1194,256,1,0.0,0.0,3.0331559981136725e-06,0.0012934262597984326,20.644357943516134,0
1195,256,1,0.0,0.0,3.6447600359421804e-06,0.0014456229772985105,20.64356479795492,0
1196,256,1,0.0,0.0,3.905551191335316e-06,0.001673353558929495,20.640481052511735,0
1197,256,1,0.0,0.0,3.187966143186683e-06,0.0015698302866459504,20.644936606564585,0
1198,256,1,0.0,0.0,3.7306667374304732e-06,0.0015718658601730669,20.64673447408224,0
1199,256,1,0.0,0.0,3.2976457886328074e-06,0.0014141455707973585,20.648832839772133,0
1200,256,1,0.0,0.0,3.853791490156898e-06,0.0013752874723453883,20.65718132469473,0
1201,256,1,0.0,0.0,3.5631549662860476e-06,0.0015611998327366486,20.655766908246925,0
1202,256,1,0.0,0.0,3.7600508733749084e-06,0.0016776284386692954,20.65795652019618,0
1203,256,1,0.0,0.0,3.7449691143660564e-06,0.0016427219792586082,20.673606945223593,0
1204,256,1,0.0,0.0,3.113798496345061e-06,0.0013434866739559736,20.688542965968036,0
1205,256,1,0.0,0.0,3.769496632557749e-06,0.0013121270960739862,20.696092777119738,0
1206,256,1,0.0,0.0,3.4186191491880016e-06,0.0015411873622090397,20.691311924260905,0
1207,256,1,0.0,0.0,3.2134470296886435e-06,0.0013231359064204975,20.680248105334805,0
1208,256,1,0.0,0.0,3.2405652749477278e-06,0.0012229619134856875,20.675926710198645,0
1209,256,1,0.0,0.0,3.7828768250009876e-06,0.00137859089635493,20.67862387311615,0
1210,256,1,0.0,0.0,3.691009870171466e-06,0.0017153605453592625,20.68155124260636,0
1211,256,1,0.0,0.0,3.047789029897853e-06,0.0014171554098429892,20.689665617719278,0
1212,256,1,0.0,0.0,4.042541411803486e-06,0.0013078877022172422,20.697036995209576,0
1213,256,1,0.0,0.0,3.358723535960771e-06,0.0015622393860413425,20.69497422266094,0
1214,256,1,0.0,0.0,2.883557198792255e-06,0.0011085876924019863,20.69771890837166,0
1215,256,1,0.0,0.0,3.457131640789539e-06,0.0013652122798747243,20.70287096695361,0
1216,256,1,0.0,0.0,4.088312687054652e-06,0.0018346620891368185,20.703945285614676,0
1217,256,1,0.0,0.0,3.5562205167230005e-06,0.0015894734204164767,20.70174160782792,0
1218,256,1,0.0,0.0,3.4089729911560674e-06,0.0015655645179778988,20.69565239988316,0
1219,256,1,0.0,0.0,3.7490820796603606e-06,0.0016403924576327445,20.695271164661992,0
1220,256,1,0.0,0.0,3.540342322591522e-06,0.0015928242734671505,20.70378059226084,0
1221,256,1,0.0,0.0,3.496990049100305e-06,0.0013211012570618504,20.70787223918132,0
1222,256,1,0.0,0.0,3.726023018730926e-06,0.001380902386569782,20.711998711616562,0
1223,256,1,0.0,0.0,2.845523478133574e-06,0.0013877655216504874,20.710858069252538,0
1224,256,1,0.0,0.0,3.865157483540035e-06,0.0013867724997484849,20.70693031776219,0
1225,256,1,0.0,0.0,3.851293973739082e-06,0.001646638223880025,20.703875652814325,0
1226,256,1,0.0,0.0,2.857625895793298e-06,0.0014696244763646267,20.707079598283553,0
1227,256,1,0.0,0.0,3.408093099903587e-06,0.0011813538124031912,20.71506293931672,0
1228,256,1,0.0,0.0,3.2385187321140053e-06,0.0013215836369579637,20.719558832252577,0
1229,256,1,0.0,0.0,2.962832744829982e-06,0.0012518532975911185,20.7153887294072,0
1230,256,1,0.0,0.0,3.613062533443235e-06,0.0014199920266706229,20.7007922408262,0
1231,256,1,0.0,0.0,3.0599926269386015e-06,0.0011685122956916994,20.68664008483501,0
1232,256,1,0.0,0.0,3.8708765268663074e-06,0.0013944811981157902,20.67963529972531,0
1233,256,1,0.0,0.0,3.7583269333671763e-06,0.0017680958221518283,20.67960617363001,0
1234,256,1,0.0,0.0,3.6483331114046156e-06,0.0015535607200020678,20.67492370263862,0
1235,256,1,0.0,0.0,3.648872186126877e-06,0.0015708590012017897,20.671910223789105,0
1236,256,1,0.0,0.0,3.054737217758154e-06,0.0013286326268623805,20.67103884951854,0
1237,256,1,0.0,0.0,3.217186170543769e-06,0.0011827181927460593,20.667591478206155,0
1238,256,1,0.0,0.0,3.850482668686637e-06,0.0013830545587245452,20.66692342869028,0
1239,256,1,0.0,0.0,3.8307780489656165e-06,0.0016293168384924881,20.671673918497817,0
1240,256,1,0.0,0.0,3.846316968252287e-06,0.0015754378889090426,20.677990732550196,0
1241,256,1,0.0,0.0,2.7472539513566427e-06,0.0013659662762990539,20.682964873333393,0
1242,256,1,0.0,0.0,2.8690759945740598e-06,0.000986915297131661,20.669749975694216,0
1243,256,1,0.0,0.0,3.434601637815247e-06,0.0011631120238303236,20.663177679055355,0
1244,256,1,0.0,0.0,3.2132229487488443e-06,0.001260591138044976,20.672428252702293,0
